trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
CAD_CHF_2011-08-18T12:00:00,0.5089285714285714,31.0,0.14457496177227736,0.5875
CAD_CHF_2012-04-19T12:00:00,0.0,0.0,0.0,0.0
CAD_CHF_2012-05-01T20:00:00,0.5148936170212766,17.0,0.11653577982380359,0.5166666666666667
CAD_CHF_2012-11-08T16:00:00,0.46153846153846156,7.0,0.11795261472570823,0.6521739130434783
CAD_CHF_2012-11-20T08:00:00,0.5,2.0,0.21821740890446273,0.5555555555555556
CAD_CHF_2012-12-12T08:00:00,0.0,0.0,0.0,0.0
CAD_CHF_2014-03-31T16:00:00,0.5047619047619047,21.0,0.2895024267615223,0.9875
CAD_CHF_2014-11-03T16:00:00,0.0,0.0,0.0,0.0
CAD_CHF_2014-11-25T08:00:00,0.42857142857142855,1.0,0.0,0.07692307692307693
CAD_CHF_2014-11-25T20:00:00,1.0,2.0,0.2074815683618115,0.3
CAD_CHF_2014-12-29T12:00:00,0.5507246376811594,10.0,0.21261546800844622,0.2857142857142857
CAD_CHF_2015-04-13T16:00:00,0.5064935064935064,14.0,0.3040860678177112,0.8414634146341463
CAD_CHF_2016-05-18T20:00:00,0.0,0.0,0.0,0.0
CAD_CHF_2016-05-30T00:00:00,0.5,3.0,0.21619665043899988,0.5
CAD_CHF_2016-07-18T12:00:00,0.0,1.0,0.0,0.047619047619047616
CAD_CHF_2017-09-05T16:00:00,0.5213675213675214,10.0,0.11832324504978464,0.1625
CAD_CHF_2017-10-05T20:00:00,0.5394736842105263,11.0,0.31823082204514214,0.6463414634146342
CAD_CHF_2017-10-06T16:00:00,0.5087719298245614,12.0,0.33272065076918245,0.6233766233766234
CAD_CHF_2017-11-07T12:00:00,0.44,4.0,0.41741254662755567,0.3333333333333333
CAD_CHF_2017-11-10T08:00:00,0.6,1.0,0.0,0.23076923076923078
CAD_CHF_2017-12-06T16:00:00,0.5,5.0,0.20068846625212455,0.3448275862068966
CAD_CHF_2019-09-03T08:00:00,0.0,0.0,0.0,0.0
CAD_CHF_2020-01-06T08:00:00,0.6666666666666666,3.0,0.19963586283030196,0.6666666666666666
CAD_CHF_2020-05-11T12:00:00,0.0,0.0,0.0,0.0
CAD_CHF_2020-05-21T16:00:00,0.4970414201183432,17.0,0.2276301105673304,0.3023255813953488
CAD_CHF_2020-08-14T08:00:00,0.4885844748858447,18.0,0.3021407897391808,0.42083333333333334
CAD_CHF_2020-09-28T08:00:00,1.0,1.0,0.0,0.14285714285714285
CAD_CHF_2020-11-05T00:00:00,0.3333333333333333,3.0,0.3572575103388854,0.2727272727272727
CAD_CHF_2020-11-05T08:00:00,0.5,7.0,0.322399965030282,0.12121212121212122
CAD_CHF_2020-12-08T12:00:00,0.5172413793103449,5.0,0.31803822894192735,0.24489795918367346
CAD_CHF_2021-01-11T12:00:00,0.5391304347826087,40.0,0.1666914784850233,1.0
CAD_CHF_2021-06-01T16:00:00,0.4,5.0,0.11673489354453587,0.36666666666666664
CAD_CHF_2021-11-17T16:00:00,0.0,1.0,0.0,0.6
CAD_CHF_2021-11-26T00:00:00,0.0,0.0,0.0,0.0
CAD_CHF_2022-01-28T08:00:00,0.5555555555555556,5.0,0.11073923639932556,0.1935483870967742
CAD_CHF_2022-02-10T20:00:00,0.8333333333333334,4.0,0.1547506347742662,0.625
CAD_CHF_2023-01-09T12:00:00,0.5294117647058824,9.0,0.22275037815630308,0.4146341463414634
CAD_CHF_2023-01-25T16:00:00,0.49264705882352944,8.0,0.09212209515508119,0.06077348066298342
CAD_CHF_2023-01-30T20:00:00,0.0,0.0,0.0,0.0
CAD_CHF_2023-02-07T12:00:00,0.0,0.0,0.0,0.0
CAD_CHF_2023-02-15T08:00:00,0.4,3.0,0.5827431791010401,0.8
CAD_CHF_2023-02-28T12:00:00,0.625,8.0,0.04189299907147026,0.4166666666666667
CAD_CHF_2024-01-23T04:00:00,0.3333333333333333,2.0,0.2373683693022231,0.25
CAD_CHF_2024-03-11T20:00:00,0.5622317596566524,25.0,0.3366780386602384,0.4375
CAD_CHF_2024-11-08T08:00:00,0.543859649122807,16.0,0.1548381224855081,0.5083333333333333
CAD_CHF_2025-01-02T08:00:00,0.4700854700854701,7.0,0.35764895651428064,0.36065573770491804
CAD_CHF_2025-01-22T08:00:00,0.5,3.0,0.22065540199140635,0.7222222222222222
CAD_CHF_2025-05-14T08:00:00,0.75,2.0,0.11524424273461997,0.07692307692307693
CAD_CHF_2025-07-30T08:00:00,0.5135135135135135,5.0,0.24598845704223982,0.5862068965517241
CAD_JPY_2010-03-04T04:00:00,0.5791666666666667,35.0,0.33608659692035037,0.9291666666666667
CAD_JPY_2010-06-04T12:00:00,0.0,0.0,0.0,0.0
CAD_JPY_2010-11-05T08:00:00,0.5125,17.0,0.15408957271498114,0.6791666666666667
CAD_JPY_2011-01-10T12:00:00,0.48717948717948717,7.0,0.1333888445773585,0.2619047619047619
CAD_JPY_2011-01-24T08:00:00,1.0,0.0,0.0,0.0
CAD_JPY_2012-10-26T04:00:00,0.0,0.0,0.0,0.0
CAD_JPY_2013-07-03T08:00:00,0.5390070921985816,16.0,0.34998607477175636,0.6190476190476191
CAD_JPY_2014-12-26T20:00:00,0.75,3.0,0.2351867456981227,0.5
CAD_JPY_2015-05-22T08:00:00,0.5454545454545454,12.0,0.7840169566235011,0.7125
CAD_JPY_2015-10-30T08:00:00,0.477124183006536,6.0,0.2770085032185614,0.2236024844720497
CAD_JPY_2015-11-27T04:00:00,0.4166666666666667,4.0,0.8849847045588854,0.8518518518518519
CAD_JPY_2016-04-15T12:00:00,1.0,1.0,0.0,0.5
CAD_JPY_2016-10-12T20:00:00,0.45454545454545453,5.0,0.1291338031655363,0.5
CAD_JPY_2017-01-30T16:00:00,0.7142857142857143,4.0,0.3069192926377342,0.39285714285714285
CAD_JPY_2017-11-07T16:00:00,0.5862068965517241,4.0,0.14025380193098524,0.4411764705882353
CAD_JPY_2017-12-06T04:00:00,1.0,2.0,0.24201437653238045,1.0
CAD_JPY_2019-06-12T08:00:00,0.0,1.0,0.0,0.07692307692307693
CAD_JPY_2020-05-12T20:00:00,0.5173913043478261,37.0,0.25500868835346613,0.44166666666666665
CAD_JPY_2020-11-05T00:00:00,0.5084745762711864,11.0,0.21633402285299688,0.6375
CAD_JPY_2020-11-27T00:00:00,0.5208333333333334,20.0,0.34819392577097874,0.9333333333333333
