trade_id,pair,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
GBP_CHF_2016-11-08 12:00:00,GBP_CHF,0.5,2,0.0,0.6666667
AUD_NZD_2016-11-16 08:00:00,AUD_NZD,0.0,0,0.0,0.0
GBP_CAD_2016-12-06 16:00:00,GBP_CAD,1.0,0,0.0,0.0
GBP_NZD_2016-12-21 00:00:00,GBP_NZD,0.5833333,4,0.0,0.2
GBP_NZD_2016-12-21 08:00:00,GBP_NZD,0.6666667,3,0.20604694,0.14285715
AUD_JPY_2017-01-05 00:00:00,AUD_JPY,0.0,0,0.0,0.0
EUR_JPY_2017-01-23 04:00:00,EUR_JPY,0.0,2,0.0,0.4
GBP_AUD_2017-01-27 12:00:00,GBP_AUD,0.5,1,0.0,0.6666667
CAD_JPY_2017-01-30 16:00:00,CAD_JPY,0.0,1,0.0,0.5
EUR_AUD_2017-03-07 12:00:00,EUR_AUD,0.33333334,0,0.0,0.0
EUR_CHF_2017-03-08 16:00:00,EUR_CHF,0.6666667,3,0.0,0.71428573
EUR_USD_2017-03-14 08:00:00,EUR_USD,0.0,1,0.0,0.25
AUD_USD_2017-03-31 12:00:00,AUD_USD,0.0,1,0.0,0.25
AUD_CHF_2017-04-18 04:00:00,AUD_CHF,0.0,0,0.0,0.0
AUD_USD_2017-05-25 08:00:00,AUD_USD,0.0,1,0.0,0.25
USD_JPY_2017-05-26 04:00:00,USD_JPY,0.0,0,0.0,0.0
CHF_JPY_2017-06-22 00:00:00,CHF_JPY,0.6875,20,0.0,0.9705882
NZD_CAD_2017-06-23 20:00:00,NZD_CAD,0.6,3,0.48155266,0.8
GBP_NZD_2017-07-18 08:00:00,GBP_NZD,0.0,3,0.36798552,0.84615386
GBP_JPY_2017-07-28 12:00:00,GBP_JPY,0.64705884,6,0.22810721,0.9166667
GBP_CAD_2017-08-03 12:00:00,GBP_CAD,0.0,0,0.0,0.0
GBP_NZD_2017-08-09 20:00:00,GBP_NZD,0.7,3,0.0,0.3
AUD_CHF_2017-08-18 20:00:00,AUD_CHF,0.54545456,3,0.0,0.10344828
EUR_CHF_2017-09-01 12:00:00,EUR_CHF,0.33333334,1,0.0,0.11111111
USD_CHF_2017-09-04 08:00:00,USD_CHF,0.33333334,1,0.0,0.25
CAD_CHF_2017-09-05 16:00:00,CAD_CHF,0.35714287,1,0.0,0.2631579
USD_CHF_2017-09-15 08:00:00,USD_CHF,0.5,7,0.2127188,0.6315789
EUR_AUD_2017-09-25 08:00:00,EUR_AUD,0.0,2,0.26517445,0.75
USD_CAD_2017-09-29 20:00:00,USD_CAD,0.51724136,12,0.0,0.7105263
EUR_AUD_2017-10-03 16:00:00,EUR_AUD,0.0,2,0.0,1.0
CAD_CHF_2017-10-05 20:00:00,CAD_CHF,0.6,3,0.09914114,0.5714286
EUR_CHF_2017-10-13 20:00:00,EUR_CHF,0.58536583,15,0.08771753,0.9622642
GBP_JPY_2017-10-16 12:00:00,GBP_JPY,0.75,4,0.0,0.44444445
AUD_CAD_2017-10-18 00:00:00,AUD_CAD,0.0,0,0.0,0.0
AUD_CAD_2017-10-27 20:00:00,AUD_CAD,0.48,11,0.0,0.64
CAD_CHF_2017-11-07 12:00:00,CAD_CHF,0.5,4,0.41741252,0.41666666
CAD_CHF_2017-11-10 08:00:00,CAD_CHF,0.6,1,0.0,0.23076923
EUR_JPY_2017-11-16 12:00:00,EUR_JPY,0.0,1,0.0,0.33333334
NZD_CAD_2017-11-30 20:00:00,NZD_CAD,0.0,1,0.0,1.0
EUR_CHF_2017-12-06 12:00:00,EUR_CHF,0.47368422,7,0.0,0.32258064
AUD_CHF_2017-12-18 20:00:00,AUD_CHF,0.58064514,15,0.0,0.8378378
GBP_JPY_2017-12-26 12:00:00,GBP_JPY,0.53333336,12,0.0,0.93333334
EUR_GBP_2017-12-27 20:00:00,EUR_GBP,0.46666667,5,0.13485366,0.88235295
NZD_CAD_2018-01-02 16:00:00,NZD_CAD,0.71428573,7,0.0,0.64705884
NZD_CAD_2018-01-03 20:00:00,NZD_CAD,0.75,4,0.0,0.4
EUR_NZD_2018-01-29 12:00:00,EUR_NZD,0.53571427,7,0.0,0.7647059
NZD_JPY_2018-02-02 20:00:00,NZD_JPY,1.0,1,0.0,1.0
GBP_USD_2018-02-19 04:00:00,GBP_USD,0.0,0,0.0,0.0
