trade_id,fold,prob
1307,5,0.09342057354
1308,5,0.06139469576
1309,5,0.1213452092
1310,5,0.06869056017
1314,5,0.1071975373
1315,5,0.5010171175
1323,5,0.06109957905
1324,5,0.05242474648
1327,5,0.1113002876
1328,5,0.1966257403
1331,5,0.07024252441
1332,5,0.2016366555
1334,5,0.05105040996
1335,5,0.1327722424
1336,5,0.6260128899
1340,5,0.09363542974
1343,5,0.05448442342
1345,5,0.08454851988
1347,5,0.304491337
1350,5,0.5430785967
1353,5,0.525240857
1354,5,0.7300505522
1355,5,0.5796577996
1356,5,0.3221248616
1357,5,0.2134304215
1358,5,0.2586893932
1360,5,0.2743068534
1361,5,0.05250030734
1362,5,0.2867440231
1366,5,0.1752772608
1369,5,0.855246674
1370,5,0.1039824524
1371,5,0.8946596344
1372,5,0.3026155398
1373,5,0.05939476557
1375,5,0.5715606546
1376,5,0.1133464313
1379,5,0.2313988291
1380,5,0.05814471381
1383,5,0.1039576668
1384,5,0.1852285358
1385,5,0.152084927
1386,5,0.4958992085
1391,5,0.1455805419
1392,5,0.1185460798
1393,5,0.2202854459
1396,5,0.1019313979
1398,5,0.06194746271
1399,5,0.07322323695
1402,5,0.05919098811
1404,5,0.5144517294
1405,5,0.1501783536
1409,5,0.1452776407
1410,5,0.07568345471
1413,5,0.1236914346
1414,5,0.08634365398
1415,5,0.6406395395
1416,5,0.209741064
1424,5,0.150428317
1425,5,0.1164634909
1429,5,0.08598116282
1430,5,0.05495902819
1431,5,0.1441354888
1433,5,0.1232915996
1436,5,0.07053719445
1438,5,0.1675479722
1443,5,0.2133923751
1446,5,0.1546537822
1447,5,0.2699250997
1453,5,0.06226953188
1456,5,0.180702493
1457,5,0.7576800382
1464,5,0.09191001719
1468,5,0.4251017343
1470,5,0.1539784783
1475,5,0.06939135726
1476,5,0.07777902099
1478,5,0.1458377035
1480,5,0.1756855405
1481,5,0.4330767951
1483,5,0.4272297599
1487,5,0.1798439744
1488,5,0.1323515451
1489,5,0.05606622381
1491,5,0.3305294338
1492,5,0.307177463
1493,5,0.3893331716
1494,5,0.1403503512
1495,5,0.8831159016
1496,5,0.08651729844
1497,5,0.1915746359
1498,5,0.245088027
1500,5,0.1028663993
1504,5,0.1911861511
1505,5,0.2753337834
1510,5,0.08404778536
1518,5,0.138635717
1519,5,0.0542578416
1521,5,0.2759311589
1522,5,0.3966964621
1525,5,0.307464983
1527,5,0.1051453878
1528,5,0.3835542933
1529,5,0.05720212116
1530,5,0.0571438813
1531,5,0.05673622332
1533,5,0.1446887855
1535,5,0.1565699018
1536,5,0.1732206465
1537,5,0.6929835735
1538,5,0.1171362465
1543,5,0.2065876968
1546,5,0.05531545214
1551,5,0.2719127867
1553,5,0.3536293887
1555,5,0.1578554844
1556,5,0.05325822166
1557,5,0.1217115409
1558,5,0.3802847431
1559,5,0.2663935595
1562,5,0.05091964519
1564,5,0.4599953873
1565,5,0.05281358158
1566,5,0.07738168849
1568,5,0.1510524657
1571,6,0.171428299
1572,6,0.05007059227
1573,6,0.14869748
1575,6,0.05196385869
1577,6,0.1258281149
1579,6,0.1933983656
1581,6,0.08642017402
1584,6,0.1211101955
1585,6,0.6083369221
1586,6,0.06419204523
1587,6,0.724636621
1588,6,0.0617580894
1589,6,0.229808981
1590,6,0.1898054569
1591,6,0.1163271048
1593,6,0.05457653211
1595,6,0.5251173044
1596,6,0.09650614372
1598,6,0.1494742636
1602,6,0.05650110978
1603,6,0.07949631972
1604,6,0.1116265818
1605,6,0.18258371
1607,6,0.5717595104
1608,6,0.6154272555
1609,6,0.470324641
1610,6,0.5598098453
1611,6,0.7233541459
1612,6,0.5380842928
1613,6,0.2160468398
1614,6,0.9054370673
1615,6,0.4180118692
1616,6,0.2746614814
1617,6,0.3461089923
1618,6,0.9217641436
1619,6,0.4936406588
1620,6,0.7142669685
1621,6,0.6927816196
1622,6,0.6332001516
1623,6,0.3602081328
1624,6,0.4165352704
1625,6,0.4800479084
1626,6,0.8223563019
1629,6,0.4128379478
1630,6,0.3518603781
1631,6,0.9135675696
1632,6,0.06057315606
1634,6,0.06214158263
1635,6,0.2173213453
1636,6,0.3367131573
1637,6,0.05662374399
1639,6,0.8343070964
1640,6,0.1406314181
1641,6,0.06856398116
1642,6,0.4419904341
1646,6,0.722834694
1648,6,0.5726373166
1652,6,0.1665269038
1653,6,0.06841916405
1654,6,0.1719421032
1655,6,0.06416744736
1656,6,0.632203157
1657,6,0.08387429042
1659,6,0.2594115232
1661,6,0.5836536564
1662,6,0.3732048655
1663,6,0.4214988774
1667,6,0.07692440857
1668,6,0.05348450561
1672,6,0.2445984069
1673,6,0.519746588
1674,6,0.1224474039
1676,6,0.1179620747
1678,6,0.3345595159
1680,6,0.2055266738
1681,6,0.07280903002
1682,6,0.4018769609
1683,6,0.05905077431
1684,6,0.2659836283
1685,6,0.2351330761
1686,6,0.2323680843
1687,6,0.5516677313
1689,6,0.1134949169
1694,6,0.6999849962
1696,6,0.1127270753
1697,6,0.1779171989
1698,6,0.3545469126
1699,6,0.568389183
1700,6,0.06717183561
1701,6,0.2523235991
1702,6,0.2150758641
1705,6,0.08479263556
1707,6,0.1192671956
1709,6,0.1206884034
1710,6,0.3698214018
1711,6,0.1399022085
1713,6,0.2626698066
1715,6,0.3463797809
1716,6,0.281784819
1717,6,0.6657757433
1718,6,0.1875413374
1719,6,0.131468507
1720,6,0.2419370053
1721,6,0.1156791943
1722,6,0.09259685208
1723,6,0.3604277315
1724,6,0.277169401
1726,6,0.3662630568
1728,6,0.09764090997
1729,6,0.6183068897
1731,6,0.3268383193
1733,6,0.8711144408
1737,6,0.1668314118
1741,6,0.1081080598
1742,6,0.1533308
1745,6,0.2341182142
1746,6,0.1237061415
1748,6,0.268613073
1749,6,0.2564284227
1750,6,0.2587565426
1752,6,0.05713525158
1753,6,0.7938776333
1755,6,0.4388217616
1756,6,0.3160580058
1758,6,0.07707121424
1761,6,0.08153436013
1763,6,0.1547024391
1765,6,0.08410109027
1766,6,0.4910437938
1767,6,0.07363225725
1768,6,0.2831960959
1771,6,0.05811385097
1772,6,0.05021913511
1773,6,0.1746354155
1774,6,0.1349166445
1775,6,0.1049932341
1777,6,0.6922590524
1780,6,0.946655642
1782,6,0.2527079321
1783,6,0.2048145469
1784,6,0.1178731391
1785,6,0.1177782402
1786,6,0.1035997338
1788,6,0.08371475963
1790,6,0.07282272367
1791,6,0.5589906886
1792,6,0.08341980004
1794,6,0.4763520394
1797,6,0.3911464229
1798,6,0.6493842074
1799,6,0.3568413685
1800,6,0.1149114941
1801,6,0.0749517791
1802,6,0.1230647741
1803,6,0.07755789679
1805,6,0.0571086833
1806,6,0.1246150995
1808,6,0.05717319549
1809,6,0.07226191668
1810,6,0.5727224984
1811,6,0.6458380136
1813,6,0.1211948236
1814,6,0.7137932642
1816,6,0.1494122969
1817,6,0.110549238
1818,6,0.2068848987
1819,6,0.1684327542
1820,6,0.1037193565
1821,6,0.09423151889
1823,6,0.1405466535
1825,6,0.1658953021
1826,6,0.1330669974
1827,6,0.08034590968
1828,6,0.1506014724
1829,6,0.1959616845
1830,6,0.5776241644
1831,6,0.05384716804
1834,6,0.1658687089
1836,6,0.315118487
1837,6,0.3463926258
1838,6,0.07223910391
1841,6,0.4457427286
1844,6,0.3660398727
1845,6,0.08027420259
1848,6,0.07809196998
1849,6,0.07768318241
