trade_id,pair,signal_bar_time,entry_time,exit_time,exit_reason,bars_held,mfe_lock_active_at_exit,final_r,mfe_r,mae_r,spread_pips_used,spread_pips_exit,fold
1819,CHF_JPY,2025-02-10 08:00:00,2025-02-10 12:00:00,2025-02-17 04:00:00,trail_stop,29,1,0.9290094082,1.806899912,-0.5780079197,2.2,2.2,6
1820,EUR_CAD,2025-02-11 08:00:00,2025-02-11 12:00:00,2025-02-13 12:00:00,trail_stop,13,1,0.6093423932,1.429991565,-0.2996048201,1.8,1.8,6
1821,EUR_JPY,2025-02-11 08:00:00,2025-02-11 12:00:00,2025-02-13 12:00:00,trail_stop,13,1,2.534238664,3.500651204,-0.007927199284,1,1,6
1823,GBP_AUD,2025-02-13 00:00:00,2025-02-13 04:00:00,2025-02-14 00:00:00,trail_stop,6,1,0.2533411697,1.189411612,-0.04317656673,4,4,6
1825,AUD_CAD,2025-02-13 20:00:00,2025-02-14 00:00:00,2025-02-18 04:00:00,trail_stop,14,1,0.5993495263,1.385246274,-0.08007735934,1.9,1.9,6
1826,NZD_CAD,2025-02-13 20:00:00,2025-02-14 00:00:00,2025-02-18 12:00:00,trail_stop,16,1,1.078422886,1.915533406,-0.07094568171,2.3,2.3,6
1827,GBP_CAD,2025-02-14 08:00:00,2025-02-14 12:00:00,2025-02-28 16:00:00,trail_stop,62,1,3.260507878,4.145822185,-0.1831947538,2.8,2.8,6
1828,AUD_USD,2025-02-17 00:00:00,2025-02-17 04:00:00,2025-02-26 12:00:00,stoploss,45,0,-1.00997363,0.7939009459,-1.284603541,1,1,6
1829,USD_CAD,2025-02-17 08:00:00,2025-02-17 12:00:00,2025-02-26 16:00:00,trail_stop,44,1,1.533463553,2.49838617,-0.3620125144,1.3,1.3,6
1830,USD_CHF,2025-02-17 12:00:00,2025-02-17 16:00:00,2025-02-24 00:00:00,stoploss,27,0,-1.009158539,0.9046601584,-1.128535563,0.9,0.9,6
1831,EUR_AUD,2025-02-17 20:00:00,2025-02-18 00:00:00,2025-02-20 04:00:00,stoploss,14,0,-1.015395996,0.5811988486,-1.182925692,2.4,2.4,6
1834,GBP_NZD,2025-02-19 16:00:00,2025-02-19 20:00:00,2025-02-20 16:00:00,stoploss,6,0,-1.020011147,0.3060037954,-1.045582451,4.8,4.8,6
1836,EUR_AUD,2025-02-25 00:00:00,2025-02-25 04:00:00,2025-03-06 16:00:00,trail_stop,46,1,6.129488146,7.048655887,-0.2013901682,2.4,2.4,6
1837,GBP_JPY,2025-02-25 00:00:00,2025-02-25 04:00:00,2025-02-28 04:00:00,stoploss,19,0,-1.006298711,0.4383902558,-1.097235381,2,2,6
1838,USD_JPY,2025-02-25 00:00:00,2025-02-25 04:00:00,2025-02-25 16:00:00,stoploss,4,0,-1.002750006,0.03758341729,-1.373169734,0.6,0.6,6
1841,EUR_CHF,2025-02-26 08:00:00,2025-02-26 12:00:00,2025-02-27 16:00:00,stoploss,8,0,-1.014084372,0.6816836278,-1.183087288,1,1,6
1844,CAD_CHF,2025-02-28 08:00:00,2025-02-28 12:00:00,2025-03-03 20:00:00,stoploss,9,0,-1.019755023,0.5228496103,-2.190173556,1.5,1.5,6
1845,EUR_GBP,2025-03-04 00:00:00,2025-03-04 04:00:00,2025-03-05 12:00:00,trail_stop,9,1,2.519365139,4.002354477,-0.2675992819,0.8,0.8,6
1848,NZD_CHF,2025-03-10 16:00:00,2025-03-10 20:00:00,2025-03-11 00:00:00,stoploss,2,0,-1.020306088,0,-1.167002799,1.7,1.7,6
1849,USD_JPY,2025-03-11 08:00:00,2025-03-11 12:00:00,2025-03-13 00:00:00,trail_stop,10,1,0.5877495309,1.393397568,-0.2050190852,0.6,0.6,6
1850,AUD_JPY,2025-03-12 08:00:00,2025-03-12 12:00:00,2025-03-19 08:00:00,trail_stop,30,1,1.112321009,1.943692693,-0.7524783536,0.8,0.8,6
1852,NZD_JPY,2025-03-12 08:00:00,2025-03-12 12:00:00,2025-03-19 08:00:00,trail_stop,30,1,1.77186608,2.603811363,-0.831744621,1.2,1,6
1853,AUD_USD,2025-03-12 20:00:00,2025-03-13 00:00:00,2025-03-18 16:00:00,trail_stop,23,1,0.5332844478,1.359106276,-0.9534594937,1,1,6
1856,NZD_CHF,2025-03-17 08:00:00,2025-03-17 12:00:00,2025-03-20 08:00:00,stoploss,18,0,-1.021983396,0.9789076843,-1.260812407,1.7,1.7,6
1857,USD_CHF,2025-03-18 00:00:00,2025-03-18 04:00:00,2025-03-18 16:00:00,stoploss,4,0,-1.010257836,0.1128362003,-1.156855993,0.9,0.9,6
1860,CAD_CHF,2025-03-24 00:00:00,2025-03-24 04:00:00,2025-03-27 16:00:00,trail_stop,22,1,0.02494402828,1.149578114,-0.4073124486,1.5,1.5,6
1861,EUR_USD,2025-03-24 08:00:00,2025-03-24 12:00:00,2025-03-24 16:00:00,stoploss,2,0,-1.005799717,0.1930477137,-1.024892798,0.7,0.7,6
1862,AUD_NZD,2025-03-25 00:00:00,2025-03-25 04:00:00,2025-03-31 08:00:00,trail_stop,26,1,0.1991319629,1.119809202,-0.4148983288,2.1,2.1,6
1863,AUD_CHF,2025-03-28 08:00:00,2025-03-28 12:00:00,2025-03-31 00:00:00,stoploss,4,0,-1.019389599,0.3600925563,-1.160606008,1.4,1.4,6
1866,AUD_USD,2025-04-01 16:00:00,2025-04-01 20:00:00,2025-04-03 00:00:00,trail_stop,8,1,-0.0111747702,1.54882315,-1.028078858,1,1,7
1867,NZD_CHF,2025-04-01 16:00:00,2025-04-01 20:00:00,2025-04-02 20:00:00,trail_stop,7,1,0.5193459254,1.789689809,-0.3884257162,1.7,1.7,7
1870,NZD_JPY,2025-04-08 04:00:00,2025-04-08 08:00:00,2025-04-08 20:00:00,stoploss,4,0,-1.003146339,0.04037801229,-1.109084364,1.2,1.2,7
1871,AUD_CHF,2025-04-09 20:00:00,2025-04-10 00:00:00,2025-04-10 16:00:00,stoploss,5,0,-1.004348661,0.3056487638,-1.016344263,1.4,1.4,7
1872,AUD_JPY,2025-04-09 20:00:00,2025-04-10 00:00:00,2025-05-15 12:00:00,trail_stop,154,1,0.892982963,1.679761034,-0.8531137477,0.8,0.8,7
1874,AUD_CAD,2025-04-10 04:00:00,2025-04-10 08:00:00,2025-05-20 12:00:00,trail_stop,170,1,1.367399916,2.182723956,-0.5338550852,1.9,1.9,7
1875,AUD_USD,2025-04-10 04:00:00,2025-04-10 08:00:00,2025-05-09 00:00:00,trail_stop,125,1,1.489392581,2.350147478,-0.3608466028,1,1,7
1876,NZD_CAD,2025-04-10 04:00:00,2025-04-10 08:00:00,2025-04-23 00:00:00,trail_stop,53,1,1.776122149,2.596791893,-0.3619147534,2.3,2.3,7
1877,NZD_CHF,2025-04-10 04:00:00,2025-04-10 08:00:00,2025-04-10 16:00:00,stoploss,3,0,-1.007247922,0.2289490718,-1.206139523,1.7,1.7,7
1878,NZD_USD,2025-04-10 04:00:00,2025-04-10 08:00:00,2025-04-23 00:00:00,trail_stop,53,1,2.284015363,3.127304772,-0.3314352382,1.1,1.1,7
1879,EUR_CAD,2025-04-11 00:00:00,2025-04-11 04:00:00,2025-05-12 00:00:00,stoploss,126,0,-1.004150349,0.8494380728,-1.041737571,1.8,1.8,7
1880,GBP_AUD,2025-04-11 00:00:00,2025-04-11 04:00:00,2025-05-05 00:00:00,stoploss,96,0,-1.004881641,0.4195770293,-1.031002543,4,4,7
1882,GBP_USD,2025-04-11 08:00:00,2025-04-11 12:00:00,2025-04-23 00:00:00,trail_stop,46,1,1.357092685,2.172399428,-0.5518246997,0.9,0.9,7
1883,GBP_JPY,2025-04-11 16:00:00,2025-04-11 20:00:00,2025-05-02 16:00:00,trail_stop,90,1,1.400150296,2.175102306,-0.3874690604,2.4,2,7
1884,NZD_JPY,2025-04-11 16:00:00,2025-04-11 20:00:00,2025-04-29 16:00:00,trail_stop,72,1,0.5762624327,1.439331512,-0.08628956068,1.5,1.2,7
1886,CAD_JPY,2025-04-15 00:00:00,2025-04-15 04:00:00,2025-04-21 16:00:00,stoploss,28,0,-1.003882986,0.1404346719,-1.002457635,1.2,1.2,7
1887,GBP_CHF,2025-04-15 00:00:00,2025-04-15 04:00:00,2025-04-30 16:00:00,trail_stop,70,1,1.112925948,1.926133465,-0.2358719547,1.9,1.9,7
1890,AUD_CHF,2025-04-21 20:00:00,2025-04-22 00:00:00,2025-04-28 00:00:00,trail_stop,25,1,1.493920066,2.483103692,-0.341466097,1.4,1.4,7
1896,GBP_NZD,2025-04-29 16:00:00,2025-04-29 20:00:00,2025-05-01 00:00:00,stoploss,8,0,-1.016111512,0.3692221548,-1.083499196,4.8,4.8,7
1897,CAD_JPY,2025-04-30 04:00:00,2025-04-30 08:00:00,2025-05-02 08:00:00,trail_stop,13,1,2.244482848,3.023567775,-0.09231302699,1.2,1.2,7
1898,EUR_JPY,2025-04-30 08:00:00,2025-04-30 12:00:00,2025-05-02 12:00:00,trail_stop,13,1,1.726235319,2.54341102,-0.8617020941,1,1,7
1902,EUR_AUD,2025-05-07 08:00:00,2025-05-07 12:00:00,2025-05-12 08:00:00,stoploss,18,0,-1.008515767,0.5904264892,-1.68115427,2.4,2.4,7
1903,GBP_AUD,2025-05-07 08:00:00,2025-05-07 12:00:00,2025-05-12 00:00:00,trail_stop,16,1,0.2824751854,1.226650155,-0.06026119759,4,4,7
1904,GBP_NZD,2025-05-07 12:00:00,2025-05-07 16:00:00,2025-05-12 00:00:00,trail_stop,15,1,0.4227694112,1.383131637,-0.27544304,4.8,4.8,7
1907,EUR_AUD,2025-05-13 00:00:00,2025-05-13 04:00:00,2025-05-13 08:00:00,stoploss,2,0,-1.00902171,0.04134950364,-1.029978545,2.4,2.4,7
1908,EUR_GBP,2025-05-15 00:00:00,2025-05-15 04:00:00,2025-05-16 20:00:00,stoploss,11,0,-1.011059582,0.2460756906,-1.078309206,0.8,0.8,7
1910,EUR_GBP,2025-05-20 08:00:00,2025-05-20 12:00:00,2025-05-22 08:00:00,trail_stop,12,1,0.3265205265,1.402219412,-0.2399886524,0.8,0.8,7
1913,EUR_JPY,2025-05-26 00:00:00,2025-05-26 04:00:00,2025-05-30 04:00:00,trail_stop,25,1,0.78597756,1.656774343,-0.365177968,1,1,7
1914,USD_CAD,2025-05-28 04:00:00,2025-05-28 08:00:00,2025-05-30 16:00:00,stoploss,15,0,-1.011407975,0.4765023406,-1.682237545,1.3,1.3,7
1915,EUR_AUD,2025-05-28 12:00:00,2025-05-28 16:00:00,2025-05-29 00:00:00,stoploss,3,0,-1.012910425,0.2452980769,-1.529885374,2.4,2.4,7
1916,EUR_NZD,2025-05-29 16:00:00,2025-05-29 20:00:00,2025-06-05 12:00:00,stoploss,29,0,-1.013899762,0.4133350209,-1.098812746,3.8,3.8,7
1919,EUR_CAD,2025-06-04 08:00:00,2025-06-04 12:00:00,2025-06-12 16:00:00,trail_stop,38,1,1.601233496,2.831157129,-0.7048469712,1.8,1.8,7
1920,AUD_USD,2025-06-05 12:00:00,2025-06-05 16:00:00,2025-06-13 00:00:00,stoploss,33,0,-1.011313585,0.6358234852,-1.135883949,1,1,7
1921,AUD_JPY,2025-06-09 00:00:00,2025-06-09 04:00:00,2025-06-12 04:00:00,stoploss,19,0,-1.005821305,0.8106167467,-1.305427687,0.8,0.8,7
1922,EUR_CHF,2025-06-09 16:00:00,2025-06-09 20:00:00,2025-06-12 08:00:00,trail_stop,16,1,0.5049573269,1.339859302,-0.4138971311,1,1,7
1923,GBP_JPY,2025-06-09 20:00:00,2025-06-10 00:00:00,2025-06-13 00:00:00,stoploss,19,0,-1.009474917,0.6528217668,-1.893088374,2,2,7
1927,EUR_NZD,2025-06-13 00:00:00,2025-06-13 04:00:00,2025-06-16 16:00:00,stoploss,10,0,-1.014515051,0.1199401569,-1.332328877,3.8,3.8,7
1929,AUD_CAD,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-06-19 08:00:00,trail_stop,18,1,0.4959400166,1.519417734,-0.3311439455,1.9,1.9,7
1930,AUD_JPY,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-07-01 12:00:00,trail_stop,67,1,0.131658293,1.013362803,-0.1687123894,0.8,0.8,7
1931,CAD_CHF,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-06-20 00:00:00,stoploss,22,0,-1.017748237,0.4910345618,-1.170200438,1.5,1.5,7
1933,GBP_JPY,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-06-18 20:00:00,stoploss,15,0,-1.007227139,0.6945280652,-1.162846677,2,2,7
1934,NZD_CHF,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-06-23 00:00:00,stoploss,28,0,-1.019380919,0.9200236237,-1.36008449,1.7,1.7,7
1937,GBP_CHF,2025-06-16 16:00:00,2025-06-16 20:00:00,2025-06-17 20:00:00,stoploss,7,0,-1.013244889,0.211221126,-1.411626337,1.9,1.9,7
1938,AUD_USD,2025-06-18 04:00:00,2025-06-18 08:00:00,2025-06-19 16:00:00,stoploss,9,0,-1.009143461,0.6126118863,-1.071613628,1,1,7
1940,USD_CAD,2025-06-19 04:00:00,2025-06-19 08:00:00,2025-06-23 16:00:00,trail_stop,15,1,0.4132879723,1.423807809,-0.3313560462,1.3,1.3,7
1941,GBP_JPY,2025-06-19 20:00:00,2025-06-20 00:00:00,2025-06-24 04:00:00,trail_stop,14,1,1.155555244,2.065798705,-0.007893766546,2,2,7
1942,GBP_USD,2025-06-19 20:00:00,2025-06-20 00:00:00,2025-06-23 12:00:00,stoploss,10,0,-1.005531722,0.6508993431,-1.084832238,0.9,0.9,7
1944,GBP_CAD,2025-06-20 00:00:00,2025-06-20 04:00:00,2025-06-26 12:00:00,trail_stop,27,1,3.013969554,3.966602937,-0.6220626962,2.8,2.8,7
1945,AUD_NZD,2025-06-23 08:00:00,2025-06-23 12:00:00,2025-06-25 04:00:00,stoploss,11,0,-1.023239171,0.2866164379,-1.284794148,2.1,2.1,7
1946,GBP_CHF,2025-06-24 00:00:00,2025-06-24 04:00:00,2025-06-30 00:00:00,stoploss,24,0,-1.013546529,0.4912399266,-1.157158782,1.9,1.9,7
1947,NZD_CHF,2025-06-25 04:00:00,2025-06-25 08:00:00,2025-07-01 16:00:00,stoploss,27,0,-1.019245331,0.3452838757,-1.094719698,1.7,1.7,7
1948,AUD_CHF,2025-06-25 12:00:00,2025-06-25 16:00:00,2025-07-01 12:00:00,stoploss,24,0,-1.015683873,0.2823097164,-1.189733805,1.4,1.4,7
1950,AUD_USD,2025-06-26 16:00:00,2025-06-26 20:00:00,2025-07-07 04:00:00,stoploss,39,0,-1.010172928,0.7060012204,-1.074261223,1,1,7
1952,CAD_JPY,2025-06-26 16:00:00,2025-06-26 20:00:00,2025-07-01 08:00:00,stoploss,16,0,-1.008394367,0.4057277334,-1.05908929,1.2,1.2,7
1954,USD_JPY,2025-06-27 00:00:00,2025-06-27 04:00:00,2025-07-01 00:00:00,stoploss,12,0,-1.002797686,0.2769709119,-1.023953068,0.6,0.6,7
1955,NZD_CAD,2025-06-27 16:00:00,2025-06-27 20:00:00,2025-07-03 12:00:00,stoploss,23,0,-1.021502285,0.7469706858,-1.468699559,2.3,2.3,7
1958,CAD_JPY,2025-07-02 08:00:00,2025-07-02 12:00:00,2025-07-04 04:00:00,trail_stop,11,1,1.271075441,2.135291972,-0.3607570911,1.2,1.2,7
1959,AUD_CHF,2025-07-03 08:00:00,2025-07-03 12:00:00,2025-07-07 04:00:00,stoploss,11,0,-1.019090349,0.6054367774,-1.123603389,1.4,1.4,7
1961,GBP_CHF,2025-07-03 08:00:00,2025-07-03 12:00:00,2025-07-11 12:00:00,stoploss,37,0,-1.014115401,0.7748612361,-1.106201707,1.9,1.9,7
1964,USD_CAD,2025-07-04 08:00:00,2025-07-04 12:00:00,2025-07-07 16:00:00,trail_stop,8,1,0.8692793041,1.675516678,-0.111582091,1.3,1.3,7
1965,GBP_NZD,2025-07-04 16:00:00,2025-07-04 20:00:00,2025-07-08 04:00:00,trail_stop,9,1,0.7686372895,1.638925392,-0.265009725,4.8,4.8,7
1966,EUR_CHF,2025-07-04 20:00:00,2025-07-07 00:00:00,2025-07-09 16:00:00,stoploss,17,0,-1.013677777,0.4978710688,-1.22826434,1,1,7
1967,GBP_AUD,2025-07-07 20:00:00,2025-07-08 00:00:00,2025-07-08 04:00:00,stoploss,2,0,-1.020579124,0.285020868,-1.394235654,4,4,7
1968,USD_JPY,2025-07-08 12:00:00,2025-07-08 16:00:00,2025-07-10 00:00:00,stoploss,9,0,-1.003347964,0.5858937254,-1.003273255,0.6,0.6,7
1972,CAD_CHF,2025-07-14 08:00:00,2025-07-14 12:00:00,2025-07-16 16:00:00,trail_stop,14,1,0.1542293437,1.153511748,-0.7602339174,1.5,1.5,7
1976,GBP_CAD,2025-07-17 08:00:00,2025-07-17 12:00:00,2025-07-28 20:00:00,stoploss,45,0,-1.016841043,0.6977003594,-1.195714064,2.8,2.8,7
1977,GBP_USD,2025-07-18 00:00:00,2025-07-18 04:00:00,2025-07-24 16:00:00,trail_stop,28,1,1.433032521,2.301371994,-0.4843833102,0.9,0.9,7
1978,GBP_NZD,2025-07-21 00:00:00,2025-07-21 04:00:00,2025-07-22 12:00:00,trail_stop,9,1,0.4651259853,1.26795755,-0.3049400833,4.8,4.8,7
1979,NZD_CHF,2025-07-21 08:00:00,2025-07-21 12:00:00,2025-07-22 08:00:00,stoploss,6,0,-1.028887624,0.1172497682,-1.265957642,1.7,1.7,7
1980,EUR_CHF,2025-07-21 16:00:00,2025-07-21 20:00:00,2025-07-22 20:00:00,stoploss,7,0,-1.015207868,0.1885775596,-1.058467593,1,1,7
1984,USD_CHF,2025-07-23 16:00:00,2025-07-23 20:00:00,2025-08-01 12:00:00,trail_stop,41,1,3.843884152,4.627527777,-0.7044771302,0.9,0.9,7
1986,EUR_CHF,2025-07-25 00:00:00,2025-07-25 04:00:00,2025-07-28 16:00:00,stoploss,10,0,-1.013026376,0.1328690377,-1.034294274,1,1,7
1987,EUR_JPY,2025-07-25 00:00:00,2025-07-25 04:00:00,2025-07-29 04:00:00,stoploss,13,0,-1.004678703,0.7991224282,-1.200555123,1,1,7
1989,GBP_CHF,2025-07-29 08:00:00,2025-07-29 12:00:00,2025-07-31 12:00:00,trail_stop,13,1,0.03923296014,1.067732407,-0.236769888,1.9,1.9,7
1990,NZD_CAD,2025-07-29 16:00:00,2025-07-29 20:00:00,2025-07-30 16:00:00,stoploss,6,0,-1.029335766,0.383915892,-1.044608357,2.3,2.3,7
1991,EUR_CAD,2025-08-01 08:00:00,2025-08-01 12:00:00,2025-08-05 08:00:00,trail_stop,12,1,0.9372631769,1.792289031,-0.3299181719,1.8,1.8,7
1992,EUR_CHF,2025-08-01 08:00:00,2025-08-01 12:00:00,2025-08-05 00:00:00,trail_stop,10,1,0.1484611993,1.077117749,-0.6473063396,1,1,7
1994,EUR_JPY,2025-08-04 04:00:00,2025-08-04 08:00:00,2025-08-14 00:00:00,trail_stop,47,1,0.9077961494,1.81351526,-0.9929280367,1,1,7
1996,GBP_CHF,2025-08-05 00:00:00,2025-08-05 04:00:00,2025-08-18 00:00:00,trail_stop,54,1,2.211313018,3.158080507,-0.5676855149,1.9,1.9,7
1999,NZD_CHF,2025-08-06 00:00:00,2025-08-06 04:00:00,2025-08-08 00:00:00,trail_stop,12,1,0.34259318,1.23643191,-0.1322153981,1.7,1.7,7
2000,NZD_USD,2025-08-06 00:00:00,2025-08-06 04:00:00,2025-08-11 12:00:00,trail_stop,21,1,0.4393084752,1.425992637,-0.1683872396,1.1,1.1,7
2002,EUR_USD,2025-08-07 04:00:00,2025-08-07 08:00:00,2025-08-11 16:00:00,stoploss,15,0,-1.00529644,0.4123656818,-1.231043971,0.7,0.7,7
2005,EUR_AUD,2025-08-11 00:00:00,2025-08-11 04:00:00,2025-08-21 16:00:00,trail_stop,52,1,2.367682805,3.326472005,-0.7726380012,2.4,2.4,7
2007,AUD_CAD,2025-08-12 00:00:00,2025-08-12 04:00:00,2025-08-12 12:00:00,stoploss,3,0,-1.026108687,0.1580262657,-1.298563662,1.9,1.9,7
2011,EUR_GBP,2025-08-15 08:00:00,2025-08-15 12:00:00,2025-08-22 16:00:00,trail_stop,32,1,0.56066487,1.545463122,-0.5537033408,0.8,0.8,7
2012,GBP_AUD,2025-08-19 16:00:00,2025-08-19 20:00:00,2025-08-20 16:00:00,trail_stop,6,1,0.2813746628,1.314474086,-0.4733986208,4,4,7
2013,AUD_CAD,2025-08-22 00:00:00,2025-08-22 04:00:00,2025-08-27 08:00:00,trail_stop,20,1,0.7168880831,1.710888168,-0.2555503846,1.9,1.9,7
2014,CHF_JPY,2025-08-22 00:00:00,2025-08-22 04:00:00,2025-09-03 00:00:00,trail_stop,48,1,0.6760427413,1.810243577,-0.8687784662,2.2,2.2,7
2015,EUR_NZD,2025-08-22 12:00:00,2025-08-22 16:00:00,2025-08-25 16:00:00,stoploss,7,0,-1.018814026,0.1425905123,-1.090223292,3.8,3.8,7
2017,NZD_CAD,2025-08-22 16:00:00,2025-08-22 20:00:00,2025-08-27 00:00:00,stoploss,14,0,-1.028028413,0.2815027516,-1.037051263,2.3,2.3,7
2019,AUD_JPY,2025-08-25 00:00:00,2025-08-25 04:00:00,2025-09-04 00:00:00,trail_stop,48,1,1.994177348,2.787735719,-0.332334235,0.8,0.8,7
2021,GBP_JPY,2025-08-25 00:00:00,2025-08-25 04:00:00,2025-09-02 12:00:00,trail_stop,39,1,-0.008983060958,1.188458965,-0.9072891568,2,2,7
2022,NZD_CHF,2025-08-25 00:00:00,2025-08-25 04:00:00,2025-09-08 00:00:00,stoploss,60,0,-1.026979123,0.737958377,-1.334673108,1.7,1.7,7
2023,NZD_JPY,2025-08-25 00:00:00,2025-08-25 04:00:00,2025-09-04 12:00:00,trail_stop,51,1,0.6329569484,1.411768552,-0.74571208,1.2,1.2,7
2024,USD_JPY,2025-08-25 00:00:00,2025-08-25 04:00:00,2025-09-02 16:00:00,trail_stop,40,1,0.6454693936,1.515751619,-0.7216933514,0.6,0.6,7
2026,NZD_CAD,2025-08-29 12:00:00,2025-08-29 16:00:00,2025-09-02 08:00:00,stoploss,11,0,-1.033355692,0.4974348783,-1.440095726,2.3,2.3,7
2027,EUR_USD,2025-09-01 04:00:00,2025-09-01 08:00:00,2025-09-02 08:00:00,stoploss,7,0,-1.006103014,0.4873692397,-1.308660517,0.7,0.7,7
2032,EUR_USD,2025-09-05 00:00:00,2025-09-05 04:00:00,2025-09-09 12:00:00,trail_stop,15,1,1.369414347,2.26783007,-0.01417984621,0.7,0.7,7
2033,NZD_CAD,2025-09-05 00:00:00,2025-09-05 04:00:00,2025-09-08 00:00:00,trail_stop,6,1,1.017098623,1.971182627,-0.05010445611,2.3,2.3,7
2035,CAD_JPY,2025-09-10 08:00:00,2025-09-10 12:00:00,2025-09-19 04:00:00,trail_stop,41,1,0.5372815124,1.497449923,-0.8702285734,1.2,1.2,7
2040,USD_CAD,2025-09-17 16:00:00,2025-09-17 20:00:00,2025-09-19 16:00:00,trail_stop,12,1,0.6910283623,1.632236871,-0.8648702737,1.3,1.3,7
2042,USD_CHF,2025-09-18 04:00:00,2025-09-18 08:00:00,2025-09-22 00:00:00,trail_stop,11,1,0.4662779972,1.497954781,-0.8426732248,0.9,0.9,7
2044,EUR_NZD,2025-09-22 20:00:00,2025-09-23 00:00:00,2025-09-30 16:00:00,trail_stop,35,1,1.047399371,1.930677182,-0.1851080712,3.8,3.8,7
2045,EUR_AUD,2025-09-23 00:00:00,2025-09-23 04:00:00,2025-09-24 04:00:00,stoploss,7,0,-1.01518182,0.4263561068,-1.088030421,2.4,2.4,7
2046,NZD_CAD,2025-09-26 16:00:00,2025-09-26 20:00:00,2025-10-02 00:00:00,trail_stop,20,1,0.9788798259,1.920838181,-0.5633287677,2.3,2.3,7
2050,GBP_CHF,2025-10-01 08:00:00,2025-10-01 12:00:00,2025-10-01 20:00:00,trail_stop,3,1,0.4797567498,1.365051991,-0.1242956286,1.9,1.9,7
2052,EUR_JPY,2025-10-03 00:00:00,2025-10-03 04:00:00,2025-10-06 08:00:00,trail_stop,8,1,3.588168307,4.449174378,-0.2015972331,1,1,7
2053,NZD_JPY,2025-10-03 00:00:00,2025-10-03 04:00:00,2025-10-06 12:00:00,trail_stop,9,1,3.438833071,4.375252988,-0.213372194,1,1.2,7
2054,GBP_CAD,2025-10-03 08:00:00,2025-10-03 12:00:00,2025-10-07 12:00:00,stoploss,13,0,-1.018644239,0.3995194153,-1.297106368,2.8,2.8,7
2056,GBP_AUD,2025-10-03 16:00:00,2025-10-03 20:00:00,2025-10-09 04:00:00,stoploss,21,0,-1.025243127,0.6638942342,-1.283612997,4,4,7
2057,CAD_JPY,2025-10-06 00:00:00,2025-10-06 04:00:00,2025-10-10 00:00:00,trail_stop,24,1,2.331284221,3.36472982,-0.1505380935,1.2,1.2,7
2058,CAD_CHF,2025-10-06 08:00:00,2025-10-06 12:00:00,2025-10-06 20:00:00,stoploss,3,0,-1.026156562,0.08195722623,-1.04103115,1.5,1.5,7
2060,USD_JPY,2025-10-06 20:00:00,2025-10-07 00:00:00,2025-10-10 16:00:00,trail_stop,23,1,1.829869616,2.761009398,-0.05855023243,0.6,0.6,7
2061,EUR_AUD,2025-10-07 00:00:00,2025-10-07 04:00:00,2025-10-08 16:00:00,stoploss,10,0,-1.01537251,0.2600516263,-1.110663842,2.4,2.4,7
2062,GBP_NZD,2025-10-07 00:00:00,2025-10-07 04:00:00,2025-10-08 12:00:00,trail_stop,9,1,1.225767085,2.391157469,-0.6177600589,4.8,4.8,7
2063,NZD_CHF,2025-10-08 12:00:00,2025-10-08 16:00:00,2025-10-10 16:00:00,stoploss,13,0,-1.029889831,0.8351570414,-1.577128139,1.7,1.7,7
2064,GBP_JPY,2025-10-09 00:00:00,2025-10-09 04:00:00,2025-10-09 16:00:00,stoploss,4,0,-1.007577098,0.07425555882,-1.074432474,2,2,7
2065,NZD_USD,2025-10-09 00:00:00,2025-10-09 04:00:00,2025-10-09 16:00:00,stoploss,4,0,-1.014637151,0.3952030761,-1.430448844,1.1,1.1,7
2066,EUR_AUD,2025-10-10 16:00:00,2025-10-10 20:00:00,2025-10-13 08:00:00,stoploss,4,0,-1.010395979,0.4617547474,-1.169547672,2.4,2.4,7
2067,CAD_CHF,2025-10-13 08:00:00,2025-10-13 12:00:00,2025-10-14 08:00:00,stoploss,6,0,-1.020639684,0.0536631778,-1.03060821,1.5,1.5,7
2068,EUR_CHF,2025-10-13 08:00:00,2025-10-13 12:00:00,2025-10-14 08:00:00,stoploss,6,0,-1.015430753,0.0462922583,-1.077066543,1,1,7
2070,GBP_CAD,2025-10-13 16:00:00,2025-10-13 20:00:00,2025-10-17 12:00:00,trail_stop,23,1,1.342046124,2.353691062,-0.7537600989,2.8,2.8,7
2072,EUR_USD,2025-10-14 16:00:00,2025-10-14 20:00:00,2025-10-17 16:00:00,trail_stop,18,1,0.793419016,1.834936536,-0.153877948,0.7,0.7,7
2073,AUD_USD,2025-10-15 00:00:00,2025-10-15 04:00:00,2025-10-17 08:00:00,stoploss,14,0,-1.010051141,0.5387411607,-1.075472093,1,1,7
2074,EUR_AUD,2025-10-16 16:00:00,2025-10-16 20:00:00,2025-10-17 12:00:00,trail_stop,5,1,0.1509905594,1.330885106,-0.1445938258,2.4,2.4,7
2076,GBP_JPY,2025-10-17 20:00:00,2025-10-20 00:00:00,2025-10-22 08:00:00,trail_stop,15,1,0.3321586611,1.107554823,-0.2003474966,2,2,7
2077,AUD_CAD,2025-10-20 00:00:00,2025-10-20 04:00:00,2025-10-29 20:00:00,trail_stop,47,1,0.598662023,1.674814585,-0.8734111468,1.9,1.9,7
