trade_id,X,truncated_at_bar,sl_triggered,peak_mfe_bar_X,peak_mfe_X,peak_mfe_atr,final_r_X,reached_1R_X,wrong_way_pre_peak_X,mono_pre_peak_X
5024,3,76,1,65,3.170009018,9.510027054,-1,1,0,0.515625
5024,4,85,1,65,2.377506764,9.510027054,-1,1,0,0.515625
5025,0.5,18,1,12,6.05867888,3.02933944,-1,1,0,0.5833333333
5025,1,18,1,12,3.02933944,3.02933944,-1,1,0,0.5833333333
5025,1.5,18,1,12,2.019559627,3.02933944,-1,1,0,0.5833333333
5025,2,35,1,12,1.51466972,3.02933944,-1,1,0,0.5833333333
5025,3,35,1,12,1.009779813,3.02933944,-1,1,0,0.5833333333
5025,4,35,1,12,0.75733486,3.02933944,-1,0,0,0.5833333333
5026,0.5,172,1,98,15.68100323,7.840501616,-1,1,0,0.5306122449
5026,1,215,1,98,7.840501616,7.840501616,-1,1,0,0.5306122449
5026,1.5,215,1,98,5.227001077,7.840501616,-1,1,0,0.5306122449
5026,2,219,1,98,3.920250808,7.840501616,-1,1,0,0.5306122449
5026,3,219,1,98,2.613500539,7.840501616,-1,1,0,0.5306122449
5026,4,240,1,98,1.960125404,7.840501616,-1,1,0,0.5306122449
5027,0.5,2,1,0,1.70736261,0.8536813048,-1,1,0,0
5027,1,4,1,0,0.8536813048,0.8536813048,-1,0,0,0
5027,1.5,5,1,0,0.5691208699,0.8536813048,-1,0,0,0
5027,2,5,1,0,0.4268406524,0.8536813048,-1,0,0,0
5027,3,24,1,0,0.2845604349,0.8536813048,-1,0,0,0
5027,4,46,1,0,0.2134203262,0.8536813048,-1,0,0,0
5028,0.5,6,1,5,1.140682977,0.5703414886,-1,1,0,1
5028,1,7,1,5,0.5703414886,0.5703414886,-1,0,0,1
5028,1.5,13,1,5,0.3802276591,0.5703414886,-1,0,0,1
5028,2,13,1,5,0.2851707443,0.5703414886,-1,0,0,1
5028,3,17,1,5,0.1901138295,0.5703414886,-1,0,0,1
5028,4,19,1,5,0.1425853722,0.5703414886,-1,0,0,1
5029,0.5,2,1,0,1.767625368,0.8838126838,-1,1,0,0
5029,1,6,1,0,0.8838126838,0.8838126838,-1,0,0,0
5029,1.5,6,1,0,0.5892084559,0.8838126838,-1,0,0,0
5029,2,7,1,0,0.4419063419,0.8838126838,-1,0,0,0
5029,3,61,1,47,0.5476385341,1.642915602,-1,0,0,0.5217391304
5029,4,67,1,47,0.4107289006,1.642915602,-1,0,0,0.5217391304
5030,0.5,0,1,0,-0.8635126652,-0.4317563326,-1,0,1,0
5030,1,1,1,1,-0.4210956824,-0.4210956824,-1,0,1,0
5030,1.5,11,1,2,0.9487978667,1.4231968,-1,0,0,0
5030,2,11,1,2,0.7115984,1.4231968,-1,0,0,0
5030,3,17,1,2,0.4743989333,1.4231968,-1,0,0,0
5030,4,67,1,31,0.64896708,2.59586832,-1,0,0,0.5
5031,0.5,1,1,0,0.8698502788,0.4349251394,-1,0,0,0
5031,1,5,1,5,1.146620822,1.146620822,-1,1,1,1
5031,1.5,23,1,5,0.7644138813,1.146620822,-1,0,0,1
5031,2,23,1,5,0.573310411,1.146620822,-1,0,0,1
5031,3,23,1,5,0.3822069407,1.146620822,-1,0,0,1
5031,4,23,1,5,0.2866552055,1.146620822,-1,0,0,1
5032,0.5,0,1,0,-0.3514001356,-0.1757000678,-1,0,1,0
5032,1,1,1,0,-0.1757000678,-0.1757000678,-1,0,0,0
5032,1.5,3,1,0,-0.1171333785,-0.1757000678,-1,0,0,0
5032,2,19,1,16,0.0157679548,0.0315359096,-1,0,0,0
5032,3,30,1,16,0.01051196987,0.0315359096,-1,0,0,0
5032,4,39,1,16,0.0078839774,0.0315359096,-1,0,0,0
5033,0.5,0,1,0,-0.1665550687,-0.08327753434,-1,0,1,0
5033,1,9,1,4,0.7717051514,0.7717051514,-1,0,0,1
5033,1.5,16,1,4,0.5144701009,0.7717051514,-1,0,0,1
5033,2,16,1,4,0.3858525757,0.7717051514,-1,0,0,1
5033,3,17,1,4,0.2572350505,0.7717051514,-1,0,0,1
5033,4,17,1,4,0.1929262878,0.7717051514,-1,0,0,1
5034,0.5,4,1,3,0.5316323616,0.2658161808,-1,0,0,0.6666666667
5034,1,5,1,3,0.2658161808,0.2658161808,-1,0,0,0.6666666667
5034,1.5,6,1,3,0.1772107872,0.2658161808,-1,0,0,0.6666666667
5034,2,6,1,3,0.1329080904,0.2658161808,-1,0,0,0.6666666667
5034,3,10,1,3,0.0886053936,0.2658161808,-1,0,0,0.6666666667
5034,4,10,1,3,0.0664540452,0.2658161808,-1,0,0,0.6666666667
5035,0.5,6,1,4,3.138906113,1.569453057,-1,1,0,0.75
5035,1,7,1,4,1.569453057,1.569453057,-1,1,0,0.75
5035,1.5,9,1,4,1.046302038,1.569453057,-1,1,0,0.75
5035,2,10,1,4,0.7847265283,1.569453057,-1,0,0,0.75
5035,3,12,1,4,0.5231510189,1.569453057,-1,0,0,0.75
5035,4,12,1,4,0.3923632642,1.569453057,-1,0,0,0.75
5036,0.5,0,1,0,-1.007788546,-0.5038942728,-1,0,1,0
5036,1,1,1,0,-0.5038942728,-0.5038942728,-1,0,0,0
5036,1.5,1,1,0,-0.3359295152,-0.5038942728,-1,0,0,0
5036,2,1,1,0,-0.2519471364,-0.5038942728,-1,0,0,0
5036,3,4,1,0,-0.1679647576,-0.5038942728,-1,0,0,0
5036,4,20,1,0,-0.1259735682,-0.5038942728,-1,0,0,0
5037,0.5,1,1,0,-0.3888132614,-0.1944066307,-1,0,0,0
5037,1,2,1,0,-0.1944066307,-0.1944066307,-1,0,0,0
5037,1.5,3,1,0,-0.1296044205,-0.1944066307,-1,0,0,0
5037,2,18,1,16,0.2527286199,0.5054572398,-1,0,0,0.3333333333
5037,3,18,1,16,0.1684857466,0.5054572398,-1,0,0,0.3333333333
5037,4,18,1,16,0.12636431,0.5054572398,-1,0,0,0.3333333333
5038,0.5,0,1,0,0.2417864294,0.1208932147,-1,0,1,0
5038,1,1,1,0,0.1208932147,0.1208932147,-1,0,0,0
5038,1.5,1,1,0,0.08059547647,0.1208932147,-1,0,0,0
5038,2,1,1,0,0.06044660735,0.1208932147,-1,0,0,0
5038,3,6,1,0,0.04029773823,0.1208932147,-1,0,0,0
5038,4,7,1,0,0.03022330368,0.1208932147,-1,0,0,0
5039,0.5,3,1,1,1.069288522,0.534644261,-1,1,0,1
5039,1,4,1,1,0.534644261,0.534644261,-1,0,0,1
5039,1.5,4,1,1,0.3564295073,0.534644261,-1,0,0,1
5039,2,5,1,1,0.2673221305,0.534644261,-1,0,0,1
5039,3,142,1,68,0.5455776815,1.636733044,-1,0,0,0.5151515152
5039,4,143,1,68,0.4091832611,1.636733044,-1,0,0,0.5151515152
5040,0.5,6,1,0,0,0,-1,0,0,0
5040,1,6,1,0,0,0,-1,0,0,0
5040,1.5,7,1,0,0,0,-1,0,0,0
5040,2,10,1,0,0,0,-1,0,0,0
5040,3,32,1,0,0,0,-1,0,0,0
5040,4,33,1,0,0,0,-1,0,0,0
5041,0.5,2,1,2,1.529091728,0.7645458638,-1,1,1,0
5041,1,5,1,2,0.7645458638,0.7645458638,-1,0,0,0
5041,1.5,6,1,2,0.5096972425,0.7645458638,-1,0,0,0
5041,2,7,1,2,0.3822729319,0.7645458638,-1,0,0,0
5041,3,7,1,2,0.2548486213,0.7645458638,-1,0,0,0
5041,4,8,1,2,0.191136466,0.7645458638,-1,0,0,0
5042,0.5,0,1,0,0.758138748,0.379069374,-1,0,1,0
5042,1,6,1,3,0.605729412,0.605729412,-1,0,0,1
5042,1.5,70,1,48,1.159353068,1.739029602,-1,1,0,0.5714285714
5042,2,70,1,48,0.8695148012,1.739029602,-1,0,0,0.5714285714
5042,3,70,1,48,0.5796765341,1.739029602,-1,0,0,0.5714285714
5042,4,71,1,48,0.4347574006,1.739029602,-1,0,0,0.5714285714
5043,0.5,0,1,0,-0.202549646,-0.101274823,-1,0,1,0
5043,1,20,1,18,0.346022312,0.346022312,-1,0,0,0.75
5043,1.5,20,1,18,0.2306815413,0.346022312,-1,0,0,0.75
5043,2,20,1,18,0.173011156,0.346022312,-1,0,0,0.75
5043,3,48,1,26,1.049319694,3.147959082,-1,1,0,0.8333333333
5043,4,240,0,167,2.658464105,10.63385642,0.862945888,1,0,0.5660377358
5044,0.5,0,1,0,-0.49905511,-0.249527555,-1,0,1,0
5044,1,0,1,0,-0.249527555,-0.249527555,-1,0,1,0
5044,1.5,27,1,5,4.609790536,6.914685804,-1,1,0,0.75
5044,2,27,1,5,3.457342902,6.914685804,-1,1,0,0.75
5044,3,240,0,146,5.583872176,16.75161653,1.950011634,1,0,0.534351145
5044,4,240,0,146,4.187904132,16.75161653,1.462508725,1,0,0.534351145
5045,0.5,0,1,0,1.845289982,0.9226449912,-1,1,1,0
5045,1,240,0,118,14.13055802,14.13055802,5.485874406,1,0,0.5740740741
5045,1.5,240,0,118,9.420372012,14.13055802,3.657249604,1,0,0.5740740741
5045,2,240,0,118,7.065279009,14.13055802,2.742937203,1,0,0.5740740741
5045,3,240,0,118,4.710186006,14.13055802,1.828624802,1,0,0.5740740741
5045,4,240,0,118,3.532639505,14.13055802,1.371468601,1,0,0.5740740741
5046,0.5,1,1,0,-0.9138941564,-0.4569470782,-1,0,0,0
5046,1,8,1,5,-0.2284735392,-0.2284735392,-1,0,0,0
5046,1.5,8,1,5,-0.1523156928,-0.2284735392,-1,0,0,0
5046,2,9,1,5,-0.1142367696,-0.2284735392,-1,0,0,0
5046,3,11,1,5,-0.0761578464,-0.2284735392,-1,0,0,0
5046,4,11,1,5,-0.0571183848,-0.2284735392,-1,0,0,0
5047,0.5,1,1,1,0.756688562,0.378344281,-1,0,1,0
5047,1,5,1,3,0.9114657678,0.9114657678,-1,0,0,0.5
5047,1.5,6,1,3,0.6076438452,0.9114657678,-1,0,0,0.5
5047,2,6,1,3,0.4557328839,0.9114657678,-1,0,0,0.5
5047,3,7,1,3,0.3038219226,0.9114657678,-1,0,0,0.5
5047,4,7,1,3,0.2278664419,0.9114657678,-1,0,0,0.5
5048,0.5,0,1,0,-4.067517304,-2.033758652,-1,0,1,0
5048,1,0,1,0,-2.033758652,-2.033758652,-1,0,1,0
5048,1.5,0,1,0,-1.355839101,-2.033758652,-1,0,1,0
5048,2,0,1,0,-1.016879326,-2.033758652,-1,0,1,0
5048,3,2,1,0,-0.6779195507,-2.033758652,-1,0,0,0
5048,4,22,1,14,-0.2177433034,-0.8709732136,-1,0,0,0
5049,0.5,0,1,0,-0.567362018,-0.283681009,-1,0,1,0
5049,1,0,1,0,-0.283681009,-0.283681009,-1,0,1,0
5049,1.5,240,0,237,7.190153876,10.78523081,6.376578152,1,0,0.4935622318
5049,2,240,0,237,5.392615407,10.78523081,4.782433614,1,0,0.4935622318
5049,3,240,0,237,3.595076938,10.78523081,3.188289076,1,0,0.4935622318
5049,4,240,0,237,2.696307704,10.78523081,2.391216807,1,0,0.4935622318
5050,0.5,2,1,0,-0.2675068072,-0.1337534036,-1,0,0,0
5050,1,2,1,0,-0.1337534036,-0.1337534036,-1,0,0,0
5050,1.5,5,1,0,-0.08916893573,-0.1337534036,-1,0,0,0
5050,2,240,0,149,5.567485425,11.13497085,3.887208292,1,0,0.5147058824
5050,3,240,0,149,3.71165695,11.13497085,2.591472195,1,0,0.5147058824
5050,4,240,0,149,2.783742713,11.13497085,1.943604146,1,0,0.5147058824
5051,0.5,0,1,0,-0.311440144,-0.155720072,-1,0,1,0
5051,1,2,1,0,-0.155720072,-0.155720072,-1,0,0,0
5051,1.5,3,1,0,-0.1038133813,-0.155720072,-1,0,0,0
5051,2,3,1,0,-0.077860036,-0.155720072,-1,0,0,0
5051,3,3,1,0,-0.05190669067,-0.155720072,-1,0,0,0
5051,4,4,1,0,-0.038930018,-0.155720072,-1,0,0,0
5052,0.5,0,1,0,-4.054258492,-2.027129246,-1,0,1,0
5052,1,0,1,0,-2.027129246,-2.027129246,-1,0,1,0
5052,1.5,0,1,0,-1.351419497,-2.027129246,-1,0,1,0
5052,2,0,1,0,-1.013564623,-2.027129246,-1,0,1,0
5052,3,0,1,0,-0.6757097487,-2.027129246,-1,0,1,0
5052,4,4,1,0,-0.5067823115,-2.027129246,-1,0,0,0
5053,0.5,0,1,0,0.02837896988,0.01418948494,-1,0,1,0
5053,1,1,1,0,0.01418948494,0.01418948494,-1,0,0,0
5053,1.5,3,1,0,0.009459656625,0.01418948494,-1,0,0,0
5053,2,23,1,19,0.1679089051,0.3358178102,-1,0,0,1
5053,3,240,0,144,2.284507075,6.853521226,1.729540553,1,0,0.5543478261
5053,4,240,0,144,1.713380306,6.853521226,1.297155415,1,0,0.5543478261
5054,0.5,4,1,0,0.1885573221,0.09427866106,-1,0,0,0
5054,1,4,1,0,0.09427866106,0.09427866106,-1,0,0,0
5054,1.5,5,1,0,0.06285244071,0.09427866106,-1,0,0,0
5054,2,11,1,0,0.04713933053,0.09427866106,-1,0,0,0
5054,3,11,1,0,0.03142622035,0.09427866106,-1,0,0,0
5054,4,12,1,0,0.02356966527,0.09427866106,-1,0,0,0
5055,0.5,0,1,0,-4.07436368,-2.03718184,-1,0,1,0
5055,1,0,1,0,-2.03718184,-2.03718184,-1,0,1,0
5055,1.5,0,1,0,-1.358121227,-2.03718184,-1,0,1,0
5055,2,0,1,0,-1.01859092,-2.03718184,-1,0,1,0
5055,3,2,1,0,-0.6790606133,-2.03718184,-1,0,0,0
5055,4,8,1,3,-0.4963775515,-1.985510206,-1,0,0,0
5056,0.5,0,1,0,-1.40808949,-0.7040447448,-1,0,1,0
5056,1,1,1,0,-0.7040447448,-0.7040447448,-1,0,0,0
5056,1.5,1,1,0,-0.4693631632,-0.7040447448,-1,0,0,0
5056,2,7,1,2,-0.03759462229,-0.07518924458,-1,0,0,0
5056,3,7,1,2,-0.02506308153,-0.07518924458,-1,0,0,0
5056,4,240,0,240,2.735863195,10.94345278,2.735863195,1,0,0.5145631068
5057,0.5,0,1,0,-1.03690767,-0.5184538352,-1,0,1,0
5057,1,3,1,1,-0.244328819,-0.244328819,-1,0,0,0
5057,1.5,59,1,28,2.832625169,4.248937754,-1,1,0,0.5789473684
5057,2,240,0,237,6.230384882,12.46076976,5.402050594,1,0,0.5286343612
5057,3,240,0,237,4.153589921,12.46076976,3.601367063,1,0,0.5286343612
5057,4,240,0,237,3.115192441,12.46076976,2.701025297,1,0,0.5286343612
5058,0.5,135,1,86,32.02307525,16.01153763,-1,1,0,0.5
5058,1,135,1,86,16.01153763,16.01153763,-1,1,0,0.5
5058,1.5,137,1,86,10.67435842,16.01153763,-1,1,0,0.5
5058,2,138,1,86,8.005768813,16.01153763,-1,1,0,0.5
5058,3,153,1,86,5.337179209,16.01153763,-1,1,0,0.5
5058,4,167,1,86,4.002884406,16.01153763,-1,1,0,0.5
5059,0.5,0,1,0,-0.42184147,-0.210920735,-1,0,1,0
5059,1,1,1,0,-0.210920735,-0.210920735,-1,0,0,0
5059,1.5,1,1,0,-0.1406138233,-0.210920735,-1,0,0,0
5059,2,2,1,0,-0.1054603675,-0.210920735,-1,0,0,0
5059,3,3,1,0,-0.07030691167,-0.210920735,-1,0,0,0
5059,4,43,1,0,-0.05273018375,-0.210920735,-1,0,0,0
5060,0.5,18,1,14,6.131180596,3.065590298,-1,1,0,0.8571428571
5060,1,19,1,14,3.065590298,3.065590298,-1,1,0,0.8571428571
5060,1.5,19,1,14,2.043726865,3.065590298,-1,1,0,0.8571428571
5060,2,19,1,14,1.532795149,3.065590298,-1,1,0,0.8571428571
5060,3,19,1,14,1.021863433,3.065590298,-1,1,0,0.8571428571
5060,4,19,1,14,0.7663975745,3.065590298,-1,0,0,0.8571428571
5061,0.5,240,0,211,22.905557,11.4527785,13.8225465,1,0,0.5118483412
5061,1,240,0,211,11.4527785,11.4527785,6.91127325,1,0,0.5118483412
5061,1.5,240,0,211,7.635185667,11.4527785,4.6075155,1,0,0.5118483412
5061,2,240,0,211,5.72638925,11.4527785,3.455636625,1,0,0.5118483412
5061,3,240,0,211,3.817592833,11.4527785,2.30375775,1,0,0.5118483412
5061,4,240,0,211,2.863194625,11.4527785,1.727818312,1,0,0.5118483412
5062,0.5,11,1,0,1.983438844,0.991719422,-1,1,0,0
5062,1,17,1,0,0.991719422,0.991719422,-1,0,0,0
5062,1.5,17,1,0,0.6611462813,0.991719422,-1,0,0,0
5062,2,17,1,0,0.495859711,0.991719422,-1,0,0,0
5062,3,232,1,90,3.34665951,10.03997853,-1,1,0,0.5657894737
5062,4,232,1,90,2.509994633,10.03997853,-1,1,0,0.5657894737
5063,0.5,2,1,0,1.198129017,0.5990645086,-1,1,0,0
5063,1,214,1,72,14.61601078,14.61601078,-1,1,0,0.5857142857
5063,1.5,214,1,72,9.744007184,14.61601078,-1,1,0,0.5857142857
5063,2,214,1,72,7.308005388,14.61601078,-1,1,0,0.5857142857
5063,3,214,1,72,4.872003592,14.61601078,-1,1,0,0.5857142857
5063,4,214,1,72,3.654002694,14.61601078,-1,1,0,0.5857142857
5064,0.5,0,1,0,-0.01823451396,-0.00911725698,-1,0,1,0
5064,1,14,1,3,0.7384978154,0.7384978154,-1,0,0,1
5064,1.5,17,1,3,0.4923318769,0.7384978154,-1,0,0,1
5064,2,18,1,3,0.3692489077,0.7384978154,-1,0,0,1
5064,3,21,1,3,0.2461659385,0.7384978154,-1,0,0,1
5064,4,21,1,3,0.1846244539,0.7384978154,-1,0,0,1
5065,0.5,0,1,0,2.810060647,1.405030324,-1,1,1,0
5065,1,0,1,0,1.405030324,1.405030324,-1,1,1,0
5065,1.5,0,1,0,0.9366868824,1.405030324,-1,0,1,0
5065,2,2,1,0,0.7025151618,1.405030324,-1,0,0,0
5065,3,2,1,0,0.4683434412,1.405030324,-1,0,0,0
5065,4,2,1,0,0.3512575809,1.405030324,-1,0,0,0
5066,0.5,2,1,0,1.398741246,0.6993706232,-1,1,0,0
5066,1,48,1,18,1.60178433,1.60178433,-1,1,0,0.5555555556
5066,1.5,240,0,190,3.895419169,5.843128754,0.461949874,1,0,0.5460122699
5066,2,240,0,190,2.921564377,5.843128754,0.3464624055,1,0,0.5460122699
5066,3,240,0,190,1.947709585,5.843128754,0.230974937,1,0,0.5460122699
5066,4,240,0,190,1.460782189,5.843128754,0.1732312028,1,0,0.5460122699
5067,0.5,2,1,0,0.8285217296,0.4142608648,-1,0,0,0
5067,1,2,1,0,0.4142608648,0.4142608648,-1,0,0,0
5067,1.5,2,1,0,0.2761739099,0.4142608648,-1,0,0,0
5067,2,3,1,0,0.2071304324,0.4142608648,-1,0,0,0
5067,3,118,1,69,1.781820828,5.345462484,-1,1,0,0.6206896552
5067,4,240,0,207,2.943498132,11.77399253,2.693943395,1,0,0.6057692308
5068,0.5,4,1,1,1.037244409,0.5186222044,-1,1,0,1
5068,1,114,1,65,6.405685064,6.405685064,-1,1,0,0.6333333333
5068,1.5,114,1,65,4.270456709,6.405685064,-1,1,0,0.6333333333
5068,2,240,0,203,6.211785772,12.42357154,5.63242403,1,0,0.6166666667
5068,3,240,0,203,4.141190515,12.42357154,3.754949353,1,0,0.6166666667
5068,4,240,0,203,3.105892886,12.42357154,2.816212015,1,0,0.6166666667
5069,0.5,0,1,0,-1.277045434,-0.638522717,-1,0,1,0
5069,1,1,1,0,-0.638522717,-0.638522717,-1,0,0,0
5069,1.5,2,1,0,-0.4256818113,-0.638522717,-1,0,0,0
5069,2,2,1,0,-0.3192613585,-0.638522717,-1,0,0,0
5069,3,192,1,108,2.614680615,7.844041844,-1,1,0,0.5614035088
5069,4,240,0,108,1.961010461,7.844041844,0.9123417655,1,0,0.5614035088
5070,0.5,1,1,0,1.224745545,0.6123727726,-1,1,0,0
5070,1,2,1,0,0.6123727726,0.6123727726,-1,0,0,0
5070,1.5,9,1,0,0.4082485151,0.6123727726,-1,0,0,0
5070,2,21,1,0,0.3061863863,0.6123727726,-1,0,0,0
5070,3,240,0,82,2.602956773,7.808870318,1.559986114,1,0,0.56
5070,4,240,0,82,1.95221758,7.808870318,1.169989585,1,0,0.56
5071,0.5,1,1,0,0.07630480236,0.03815240118,-1,0,0,0
5071,1,1,1,0,0.03815240118,0.03815240118,-1,0,0,0
5071,1.5,240,0,184,4.981613524,7.472420286,1.431623435,1,0,0.5248618785
5071,2,240,0,184,3.736210143,7.472420286,1.073717576,1,0,0.5248618785
5071,3,240,0,184,2.490806762,7.472420286,0.7158117173,1,0,0.5248618785
5071,4,240,0,184,1.868105072,7.472420286,0.536858788,1,0,0.5248618785
5072,0.5,0,1,0,-0.9707434496,-0.4853717248,-1,0,1,0
5072,1,1,1,0,-0.4853717248,-0.4853717248,-1,0,0,0
5072,1.5,2,1,0,-0.3235811499,-0.4853717248,-1,0,0,0
5072,2,3,1,0,-0.2426858624,-0.4853717248,-1,0,0,0
5072,3,5,1,0,-0.1617905749,-0.4853717248,-1,0,0,0
5072,4,26,1,16,0.1488168024,0.5952672096,-1,0,0,0
5073,0.5,2,1,1,1.657020342,0.8285101712,-1,1,0,1
5073,1,3,1,1,0.8285101712,0.8285101712,-1,0,0,1
5073,1.5,3,1,1,0.5523401141,0.8285101712,-1,0,0,1
5073,2,6,1,1,0.4142550856,0.8285101712,-1,0,0,1
5073,3,9,1,1,0.2761700571,0.8285101712,-1,0,0,1
5073,4,180,1,121,3.094068023,12.37627209,-1,1,0,0.5462962963
5074,0.5,0,1,0,0.8324142672,0.4162071336,-1,0,1,0
5074,1,97,1,73,9.097098778,9.097098778,-1,1,0,0.5616438356
5074,1.5,99,1,73,6.064732519,9.097098778,-1,1,0,0.5616438356
5074,2,101,1,73,4.548549389,9.097098778,-1,1,0,0.5616438356
5074,3,116,1,73,3.032366259,9.097098778,-1,1,0,0.5616438356
5074,4,132,1,73,2.274274694,9.097098778,-1,1,0,0.5616438356
5075,0.5,5,1,4,2.253878171,1.126939085,-1,1,0,0.75
5075,1,6,1,4,1.126939085,1.126939085,-1,1,0,0.75
5075,1.5,22,1,4,0.7512927236,1.126939085,-1,0,0,0.75
5075,2,22,1,4,0.5634695427,1.126939085,-1,0,0,0.75
5075,3,22,1,4,0.3756463618,1.126939085,-1,0,0,0.75
5075,4,22,1,4,0.2817347714,1.126939085,-1,0,0,0.75
5076,0.5,17,1,1,1.71842737,0.8592136848,-1,1,0,1
5076,1,18,1,1,0.8592136848,0.8592136848,-1,0,0,1
5076,1.5,18,1,1,0.5728091232,0.8592136848,-1,0,0,1
5076,2,18,1,1,0.4296068424,0.8592136848,-1,0,0,1
5076,3,18,1,1,0.2864045616,0.8592136848,-1,0,0,1
5076,4,20,1,1,0.2148034212,0.8592136848,-1,0,0,1
5077,0.5,0,1,0,-0.9051217224,-0.4525608612,-1,0,1,0
5077,1,1,1,1,-0.107752586,-0.107752586,-1,0,1,0
5077,1.5,1,1,1,-0.07183505732,-0.107752586,-1,0,1,0
5077,2,180,1,51,6.260425246,12.52085049,-1,1,0,0.5454545455
5077,3,182,1,51,4.173616831,12.52085049,-1,1,0,0.5454545455
5077,4,209,1,51,3.130212623,12.52085049,-1,1,0,0.5454545455
5078,0.5,0,1,0,-0.4059732484,-0.2029866242,-1,0,1,0
5078,1,1,1,0,-0.2029866242,-0.2029866242,-1,0,0,0
5078,1.5,1,1,0,-0.1353244161,-0.2029866242,-1,0,0,0
5078,2,2,1,0,-0.1014933121,-0.2029866242,-1,0,0,0
5078,3,3,1,0,-0.06766220807,-0.2029866242,-1,0,0,0
5078,4,42,1,27,0.06056858945,0.2422743578,-1,0,0,1
5079,0.5,18,1,18,3.920352619,1.960176309,-1,1,1,0.4705882353
5079,1,39,1,24,2.639386338,2.639386338,-1,1,0,0.5652173913
5079,1.5,39,1,24,1.759590892,2.639386338,-1,1,0,0.5652173913
5079,2,39,1,24,1.319693169,2.639386338,-1,1,0,0.5652173913
5079,3,39,1,24,0.879795446,2.639386338,-1,0,0,0.5652173913
5079,4,39,1,24,0.6598465845,2.639386338,-1,0,0,0.5652173913
5080,0.5,0,1,0,-0.4483182884,-0.2241591442,-1,0,1,0
5080,1,2,1,0,-0.2241591442,-0.2241591442,-1,0,0,0
5080,1.5,5,1,0,-0.1494394295,-0.2241591442,-1,0,0,0
5080,2,5,1,0,-0.1120795721,-0.2241591442,-1,0,0,0
5080,3,5,1,0,-0.07471971473,-0.2241591442,-1,0,0,0
5080,4,6,1,0,-0.05603978605,-0.2241591442,-1,0,0,0
5081,0.5,2,1,2,-0.1533519687,-0.07667598436,-1,0,1,0
5081,1,6,1,2,-0.07667598436,-0.07667598436,-1,0,0,0
5081,1.5,11,1,2,-0.05111732291,-0.07667598436,-1,0,0,0
5081,2,12,1,2,-0.03833799218,-0.07667598436,-1,0,0,0
5081,3,13,1,2,-0.02555866145,-0.07667598436,-1,0,0,0
5081,4,110,1,98,0.20659918,0.8263967202,-1,0,0,0.5
5082,0.5,0,1,0,-1.052832964,-0.5264164818,-1,0,1,0
5082,1,1,1,0,-0.5264164818,-0.5264164818,-1,0,0,0
5082,1.5,2,1,0,-0.3509443212,-0.5264164818,-1,0,0,0
5082,2,2,1,0,-0.2632082409,-0.5264164818,-1,0,0,0
5082,3,7,1,0,-0.1754721606,-0.5264164818,-1,0,0,0
5082,4,7,1,0,-0.1316041205,-0.5264164818,-1,0,0,0
5083,0.5,3,1,0,0.8203750336,0.4101875168,-1,0,0,0
5083,1,4,1,0,0.4101875168,0.4101875168,-1,0,0,0
5083,1.5,4,1,0,0.2734583445,0.4101875168,-1,0,0,0
5083,2,4,1,0,0.2050937584,0.4101875168,-1,0,0,0
5083,3,4,1,0,0.1367291723,0.4101875168,-1,0,0,0
5083,4,4,1,0,0.1025468792,0.4101875168,-1,0,0,0
5084,0.5,3,1,0,0.6734661248,0.3367330624,-1,0,0,0
5084,1,15,1,10,1.109563042,1.109563042,-1,1,0,1
5084,1.5,15,1,10,0.7397086945,1.109563042,-1,0,0,1
5084,2,16,1,10,0.5547815209,1.109563042,-1,0,0,1
5084,3,16,1,10,0.3698543473,1.109563042,-1,0,0,1
5084,4,17,1,10,0.2773907604,1.109563042,-1,0,0,1
5085,0.5,0,1,0,-2.926470904,-1.463235452,-1,0,1,0
5085,1,0,1,0,-1.463235452,-1.463235452,-1,0,1,0
5085,1.5,0,1,0,-0.9754903013,-1.463235452,-1,0,1,0
5085,2,14,1,1,-0.1916784448,-0.3833568896,-1,0,0,0
5085,3,23,1,21,0.04139534489,0.1241860347,-1,0,0,0
5085,4,53,1,21,0.03104650866,0.1241860347,-1,0,0,0
5086,0.5,240,0,220,34.66034185,17.33017093,21.79960469,1,0,0.5318181818
5086,1,240,0,220,17.33017093,17.33017093,10.89980235,1,0,0.5318181818
5086,1.5,240,0,220,11.55344728,17.33017093,7.266534897,1,0,0.5318181818
5086,2,240,0,220,8.665085463,17.33017093,5.449901173,1,0,0.5318181818
5086,3,240,0,220,5.776723642,17.33017093,3.633267449,1,0,0.5318181818
5086,4,240,0,220,4.332542732,17.33017093,2.724950586,1,0,0.5318181818
5087,0.5,4,1,0,0.3146800944,0.1573400472,-1,0,0,0
5087,1,4,1,0,0.1573400472,0.1573400472,-1,0,0,0
5087,1.5,16,1,0,0.1048933648,0.1573400472,-1,0,0,0
5087,2,41,1,32,1.01345501,2.02691002,-1,1,0,0.75
5087,3,41,1,32,0.6756366733,2.02691002,-1,0,0,0.75
5087,4,50,1,32,0.506727505,2.02691002,-1,0,0,0.75
5088,0.5,2,1,0,0.3637560709,0.1818780355,-1,0,0,0
5088,1,2,1,0,0.1818780355,0.1818780355,-1,0,0,0
5088,1.5,3,1,0,0.1212520236,0.1818780355,-1,0,0,0
5088,2,3,1,0,0.09093901773,0.1818780355,-1,0,0,0
5088,3,4,1,0,0.06062601182,0.1818780355,-1,0,0,0
