feature,importance,importance_std,fold,classifier,cluster_id
range_close_ratio,-0.0010056246804158952,0.0009662885824481798,1,lgbm,1
session_dead,0.00023862280552238156,0.00022483221336753247,1,lgbm,1
session_ldn_ny_overlap,-0.0001704448610874376,0.00023494202747726629,1,lgbm,1
session_london,-0.0002045338333049429,0.00016700117557749334,1,lgbm,1
session_ny,-0.0003238452360661448,0.00029718076997039335,1,lgbm,1
session_tokyo,0.0,0.0,1,lgbm,1
spread_percentile_100,-0.0010056246804158952,0.0009737758211750902,1,lgbm,1
spread_vs_trailing_100,-0.0008010908471109523,0.0009028752437804167,1,lgbm,1
swing_high_distance_14,0.009715357081983945,0.0016898986954757703,1,lgbm,1
swing_low_distance_14,-0.0003749786943923805,0.0006391114115988845,1,lgbm,1
w1_close_slope_sign,0.002045338333049229,0.000552304474041895,1,lgbm,1
atr_14,0.005045167888188118,0.0013435985801954265,2,lgbm,1
atr_percentile_100,0.0004431566388273245,0.0006225322095704441,2,lgbm,1
atr_vs_trailing_100,-0.0013124254303733096,0.0008833583446293062,2,lgbm,1
d1_atr_percentile_100,0.0031361854440088432,0.002631372788670171,2,lgbm,1
d1_close_slope_magnitude,0.00877791034600306,0.001947849957683554,2,lgbm,1
d1_close_slope_sign,-6.817794443498837e-05,0.00041541017920414773,2,lgbm,1
day_of_week,0.00194307141639678,0.00031149935030672245,2,lgbm,1
distance_to_round_number,0.0004090676666098414,0.00042577112653134934,2,lgbm,1
hour_of_day,-0.0008351798193284354,0.0004680255741518994,2,lgbm,1
kijun_26_distance,-0.00025566729163117863,0.0003000991454177601,2,lgbm,1
prior_session_high_distance,0.004823589568774489,0.000659249347394382,2,lgbm,1
prior_session_low_distance,-0.0006306459860235369,0.0007101641948525683,2,lgbm,1
range_close_ratio,0.003852053860576099,0.0007515052900987964,2,lgbm,1
session_dead,0.00035793420828360566,9.938557857245374e-05,2,lgbm,1
session_ldn_ny_overlap,3.408897221750529e-05,4.175029389439997e-05,2,lgbm,1
session_london,0.0005965570138060317,0.0003923935378633157,2,lgbm,1
session_ny,0.0001704448610874376,0.0001943370419463074,2,lgbm,1
session_tokyo,6.817794443501058e-05,3.408897221750528e-05,2,lgbm,1
spread_percentile_100,0.00010226691665244924,0.0010075007128775855,2,lgbm,1
spread_vs_trailing_100,0.004022498721663515,0.0004741921848727929,2,lgbm,1
swing_high_distance_14,0.0031020964717913603,0.0006956990500070756,2,lgbm,1
swing_low_distance_14,0.000732912902675964,0.0002562348112897893,2,lgbm,1
w1_close_slope_sign,0.0007329129026759862,0.0003757526450493841,2,lgbm,1
atr_14,0.01530594852565197,0.0008412451119313677,3,lgbm,1
atr_percentile_100,0.002352139083006688,0.0010706868092407794,3,lgbm,1
atr_vs_trailing_100,0.000903357763763446,0.0011852966525116024,3,lgbm,1
d1_atr_percentile_100,0.003238452360661359,0.0004509547146862891,3,lgbm,1
d1_close_slope_magnitude,0.017572865178114894,0.0024660962437608696,3,lgbm,1
d1_close_slope_sign,-0.0008692687915459185,0.0005790110022656724,3,lgbm,1
day_of_week,0.000238622805522426,0.00036317156558143593,3,lgbm,1
distance_to_round_number,0.000477245611044852,0.0005186679411864132,3,lgbm,1
hour_of_day,0.0003579342082836723,0.0005480802860342173,3,lgbm,1
kijun_26_distance,-0.00010226691665244924,0.0005840068757120096,3,lgbm,1
prior_session_high_distance,0.006050792568604057,0.0014482799240666542,3,lgbm,1
prior_session_low_distance,-0.0006647349582409978,0.0008613791558543287,3,lgbm,1
range_close_ratio,0.0006817794443497727,0.0004140091290775946,3,lgbm,1
session_dead,-0.00023862280552235937,0.0003788326362858882,3,lgbm,1
session_ldn_ny_overlap,1.7044486108752645e-05,0.00011306033033424758,3,lgbm,1
session_london,-0.00018748934719614585,0.0001363558888699823,3,lgbm,1
session_ny,-0.00023862280552238156,0.00014662221351699733,3,lgbm,1
session_tokyo,0.00010226691665249366,3.4088972217460885e-05,3,lgbm,1
spread_percentile_100,-0.000494290097153538,0.00019730419128668295,3,lgbm,1
spread_vs_trailing_100,-0.00023862280552238156,0.0009511373054919702,3,lgbm,1
swing_high_distance_14,0.00412476563831603,0.0006391114115988809,3,lgbm,1
swing_low_distance_14,0.0007670018748934914,0.0007089358903386868,3,lgbm,1
w1_close_slope_sign,0.0010738026248508837,0.0004398666405510264,3,lgbm,1
atr_14,0.02016362706664394,0.0012998585965527639,4,lgbm,1
atr_percentile_100,0.0012272029998295687,0.00020594930924824382,4,lgbm,1
atr_vs_trailing_100,0.0001193114027612241,0.0007283402290513314,4,lgbm,1
d1_atr_percentile_100,0.007584796318391018,0.0009982308140000988,4,lgbm,1
d1_close_slope_magnitude,0.022157831941367,0.0018412778968203798,4,lgbm,1
d1_close_slope_sign,0.0006817794443497504,0.0005575397045779965,4,lgbm,1
day_of_week,0.0010226691665246256,0.0006308762748703386,4,lgbm,1
distance_to_round_number,0.0008351798193284576,0.00034680398754690294,4,lgbm,1
hour_of_day,0.0008181353332196827,0.00024463439738207915,4,lgbm,1
kijun_26_distance,0.001124936083177075,0.000292252057260634,4,lgbm,1
prior_session_high_distance,0.006408726776887685,0.0007097549962044469,4,lgbm,1
prior_session_low_distance,0.0036475200272712005,0.0005124696225796302,4,lgbm,1
range_close_ratio,0.0012783364581557821,0.0006262544084156792,4,lgbm,1
session_dead,0.00013635588886995453,0.0001384700597347059,4,lgbm,1
session_ldn_ny_overlap,0.0,5.389939765075876e-05,4,lgbm,1
session_london,-0.00015340037497868497,0.0002312026583646056,4,lgbm,1
session_ny,0.0005113345832623128,0.0003695156534630902,4,lgbm,1
session_tokyo,0.0,0.0,4,lgbm,1
spread_percentile_100,1.704448610873044e-05,0.0005559743115834418,4,lgbm,1
spread_vs_trailing_100,0.00018748934719616805,0.0008846728667026278,4,lgbm,1
swing_high_distance_14,0.00023862280552238156,0.0004392056835426894,4,lgbm,1
swing_low_distance_14,-0.001874893471961836,0.0009002974362532171,4,lgbm,1
w1_close_slope_sign,0.0007840463610021998,0.0006994472312487895,4,lgbm,1
atr_14,0.016584284983807797,0.0026643972087498466,5,lgbm,1
atr_percentile_100,0.0007840463610022663,0.0007947191564257553,5,lgbm,1
atr_vs_trailing_100,-0.0012783364581557377,0.0010183991304782592,5,lgbm,1
d1_atr_percentile_100,-0.0034259417078574606,0.0005292031599202219,5,lgbm,1
d1_close_slope_magnitude,0.024237259246633714,0.003226138979869595,5,lgbm,1
d1_close_slope_sign,0.00015340037497870717,0.0007572817416574959,5,lgbm,1
day_of_week,0.004414521902164692,0.0022440540232648806,5,lgbm,1
distance_to_round_number,0.0012783364581558266,0.0007130220100000593,5,lgbm,1
hour_of_day,0.0030339185273564164,0.0006436409609169643,5,lgbm,1
kijun_26_distance,-0.0006476904721322008,0.00043321169344260176,5,lgbm,1
