trade_id,pair,signal_time,entry_time,entry_price,initial_sl_price,exit_time,exit_price,exit_reason,bars_held,final_r,mfe_r,mae_r,time_to_peak_mfe,spread_pips_entry,spread_pips_exit,calendar_year
61,NZD_CAD,2021-05-21 01:00:00,2021-05-21 02:00:00,0.868255,0.8642092653,2021-05-21 17:00:00,0.8640392653,stoploss,16,-1.042019562,0.1816728137,-1.229690134,11,1.7,3.4,2021
62,NZD_CAD,2021-05-21 18:00:00,2021-05-21 19:00:00,0.864905,0.8609783786,2021-05-28 19:00:00,0.87601,time_exit,120,2.828131098,5.130364787,-0.454589285,68,3.5,3.4,2021
63,NZD_CAD,2021-05-28 20:00:00,2021-05-28 21:00:00,0.87655,0.8721944931,2021-06-01 16:00:00,0.8720144931,stoploss,44,-1.041326992,0.6750075418,-1.267361099,21,2.6,3.6,2021
64,EUR_NZD,2021-05-31 00:00:00,2021-05-31 01:00:00,1.680075,1.672422577,2021-06-07 01:00:00,1.686575,time_exit,120,0.8494041225,2.735734662,-0.3116659742,91,2.5,2.5,2021
65,NZD_CAD,2021-06-01 17:00:00,2021-06-01 18:00:00,0.8724,0.8685166291,2021-06-03 15:00:00,0.8683416291,stoploss,46,-1.045063942,1.094410015,-1.158787074,11,3.4,3.5,2021
66,CHF_JPY,2021-06-23 00:00:00,2021-06-23 01:00:00,120.4465,119.9887749,2021-06-29 14:00:00,119.9877749,stoploss,110,-1.002184717,1.178655085,-1.14806904,12,0.9,0.2,2021
67,EUR_JPY,2021-06-23 00:00:00,2021-06-23 01:00:00,132.092,131.5968938,2021-06-29 06:00:00,131.5958938,stoploss,102,-1.002019769,1.211861208,-1.042200639,12,0.4,0.2,2021
68,GBP_JPY,2021-06-29 00:00:00,2021-06-29 01:00:00,153.5,152.9019787,2021-06-29 14:00:00,152.9014787,stoploss,14,-1.000836091,0.06187070805,-1.137083283,0,1.2,0.1,2021
69,EUR_JPY,2021-06-29 07:00:00,2021-06-29 08:00:00,131.707,131.3652245,2021-06-29 17:00:00,131.3642245,stoploss,10,-1.002925897,0.4974025172,-1.258135779,1,0.2,0.2,2021
70,CHF_JPY,2021-06-29 15:00:00,2021-06-29 16:00:00,119.949,119.5584181,2021-07-06 16:00:00,119.869,time_exit,120,-0.2048225829,2.263289541,-0.8218506139,80,0.2,0.2,2021
