pair,bar_time,L1_value,L0_value,L1_age_d1_bars,L0_age_d1_bars,L1_to_atr_proximity,reject_buffer_atr,upper_fraction,fired_signal
CAD_JPY,2025-01-20 12:00:00,108.531,106.792,14,22,-1.298921713,0.6083838449,0.9565701559,0
NZD_JPY,2025-01-20 12:00:00,87.693,86.718,13,22,-0.4417372219,1.118386724,0.8791366906,1
AUD_JPY,2025-01-21 08:00:00,96.931,95.798,15,23,-0.3518267992,0.5096977989,0.955,0
NZD_JPY,2025-01-21 08:00:00,87.693,86.718,14,23,-0.2540373517,0.2566033856,0.7865612648,0
AUD_JPY,2025-01-21 16:00:00,96.931,95.798,15,23,0.09454505507,1.280860389,0.8917089679,0
NZD_JPY,2025-01-21 16:00:00,87.693,86.718,14,23,-0.1234590685,1.129136064,0.9223484848,0
CAD_JPY,2025-01-21 20:00:00,108.531,106.792,15,23,-0.1936145,0.160700035,0.7656903766,1
CAD_JPY,2025-01-22 00:00:00,108.531,106.792,16,24,-0.3167613207,0.1255092026,0.7092651757,0
CAD_JPY,2025-01-22 16:00:00,108.531,106.792,16,24,-0.149590532,1.013891383,0.8988764045,0
CHF_JPY,2025-01-22 16:00:00,172.364,171.261,13,24,-0.901009748,0.7459339962,0.9733178654,1
USD_JPY,2025-01-22 16:00:00,156.24,156.019,12,16,-0.7344633707,0.6486615751,0.8955555556,1
CAD_JPY,2025-01-23 00:00:00,108.531,106.792,17,25,0.150333796,0.5217467037,0.7,0
USD_JPY,2025-01-23 00:00:00,156.24,156.019,13,17,0.08034104916,0.584808102,0.9507042254,0
CAD_JPY,2025-01-23 16:00:00,108.531,106.792,17,25,-0.2247026527,0.4919805448,0.7444717445,0
CAD_JPY,2025-01-24 00:00:00,108.531,106.792,18,26,-0.22900048,0.4994159405,0.9739413681,0
USD_JPY,2025-01-24 00:00:00,156.24,156.019,14,18,-0.5971524559,0.1432358931,0.8929440389,0
CAD_JPY,2025-01-24 08:00:00,108.531,106.792,18,26,-1.034323059,0.1695259785,0.8348214286,0
CAD_JPY,2025-01-24 12:00:00,108.531,106.792,18,26,0.131797813,1.269861468,0.858044164,0
USD_JPY,2025-01-24 12:00:00,156.24,156.019,14,18,-1.121635216,0.1391928262,0.753384913,0
CAD_CHF,2025-01-27 20:00:00,0.62588,0.62234,4,21,-0.04929165189,0.91189556,0.9198113208,1
USD_CHF,2025-01-27 20:00:00,0.90081,0.8906,15,25,0.06391670406,0.4403150724,0.8153846154,1
CAD_CHF,2025-01-28 00:00:00,0.62588,0.62234,5,22,-0.04772678307,1.250441717,0.9189189189,0
USD_CHF,2025-01-28 00:00:00,0.90081,0.8906,16,26,0.07863219431,1.377772796,0.8755760369,0
AUD_CHF,2025-01-29 04:00:00,0.56354,0.56202,8,12,-0.3231705078,0.4129400933,0.9609375,1
AUD_CHF,2025-01-30 00:00:00,0.56354,0.56202,9,13,-0.1347918227,1.201405376,0.8871595331,0
AUD_CHF,2025-01-30 08:00:00,0.56354,0.56202,9,13,0.01702913385,0.9422787398,0.7912621359,0
AUD_CHF,2025-01-30 12:00:00,0.56354,0.56202,9,13,-0.07161990971,0.9586049454,0.7450199203,0
AUD_CHF,2025-01-31 00:00:00,0.56354,0.56202,10,14,-0.3224993421,0.9518932196,0.9245283019,0
CAD_CHF,2025-01-31 00:00:00,0.62588,0.62234,8,25,0.04366029393,0.9910886721,0.9004149378,0
CAD_CHF,2025-01-31 16:00:00,0.62588,0.62234,8,25,-0.0507530255,1.949762063,0.816925734,1
AUD_NZD,2025-02-03 04:00:00,1.10364,1.10163,8,13,-0.8842905694,0.4524277332,0.8873720137,1
EUR_CHF,2025-02-03 04:00:00,0.93664,0.93369,11,15,-0.1353019584,0.6109088426,0.8625592417,1
NZD_CHF,2025-02-03 08:00:00,0.50853,0.50721,11,16,-0.5120905211,0.6081074939,0.6882022472,1
NZD_CHF,2025-02-03 12:00:00,0.50853,0.50721,11,16,0.2446033285,0.6397317822,0.6315789474,0
NZD_USD,2025-02-03 12:00:00,0.5563,0.55412,11,15,-0.3347630187,0.3661470517,0.612804878,1
AUD_CHF,2025-02-03 16:00:00,0.56354,0.56202,11,15,-1.013328328,0.4061199135,0.8391608392,1
AUD_USD,2025-02-03 16:00:00,0.61638,0.61309,11,15,-0.740794215,0.4331256499,0.6661016949,1
CAD_CHF,2025-02-03 16:00:00,0.62588,0.62234,9,26,-1.158123768,0.2774671528,0.7368421053,0
NZD_CHF,2025-02-03 16:00:00,0.50853,0.50721,11,16,-0.4753053454,1.061663342,0.8917525773,0
NZD_USD,2025-02-03 16:00:00,0.5563,0.55412,11,15,-0.6020113829,0.9030170744,0.7298136646,0
AUD_CHF,2025-02-03 20:00:00,0.56354,0.56202,11,15,0.1927813965,1.249223449,0.8203592814,0
AUD_USD,2025-02-03 20:00:00,0.61638,0.61309,11,15,0.1980834994,1.671155157,0.7927927928,0
CAD_CHF,2025-02-03 20:00:00,0.62588,0.62234,9,26,-0.008443195172,1.553547912,0.8358433735,0
AUD_CHF,2025-02-04 12:00:00,0.56354,0.56202,12,16,0.1516798502,0.5228963255,0.781512605,0
EUR_CHF,2025-02-06 04:00:00,0.93664,0.93369,14,18,0.2129644649,0.5869508422,0.75,0
EUR_NZD,2025-02-06 04:00:00,1.82863,1.82301,9,17,0.03394509594,0.8901158491,0.9869565217,1
NZD_CAD,2025-02-11 00:00:00,0.80733,0.79803,5,22,-0.2769578706,0.2954217286,0.670995671,1
NZD_CAD,2025-02-11 04:00:00,0.80733,0.79803,5,22,-0.03005589039,0.6837715064,0.9223300971,0
EUR_NZD,2025-02-11 16:00:00,1.82863,1.82301,12,20,-0.4196973933,0.345904445,0.890080429,1
NZD_CAD,2025-02-12 00:00:00,0.80733,0.79803,6,23,-0.2167455897,0.7974601883,0.9501915709,0
EUR_NZD,2025-02-12 04:00:00,1.82863,1.82301,13,21,-0.2267863709,0.7284653125,0.8633540373,0
EUR_AUD,2025-02-12 08:00:00,1.65182,1.64799,13,19,-1.519067184,0.1022940865,0.9491017964,1
EUR_AUD,2025-02-12 12:00:00,1.65182,1.64799,13,19,-0.9251234139,0.7357846841,0.9142480211,0
AUD_CAD,2025-02-12 16:00:00,0.89374,0.88488,6,23,0.05462384654,1.882701911,0.9227941176,1
EUR_AUD,2025-02-13 00:00:00,1.65182,1.64799,14,20,-0.03652696186,0.8620362999,0.765560166,0
AUD_CAD,2025-02-13 16:00:00,0.89374,0.88488,7,24,-0.2153711059,0.6536701987,0.8487084871,0
AUD_CAD,2025-02-13 20:00:00,0.89374,0.88488,7,24,0.02209030602,0.9977454886,0.7320441989,0
NZD_CAD,2025-02-14 08:00:00,0.80733,0.79803,8,25,-0.4350197044,0.464021018,0.9575289575,1
EUR_AUD,2025-02-14 16:00:00,1.65182,1.64799,15,21,-0.3972530458,0.1186914588,0.8987341772,0
USD_CHF,2025-02-17 04:00:00,0.89949,0.8965,8,15,-0.1252814075,0.330287347,0.701754386,1
USD_CHF,2025-02-18 00:00:00,0.89949,0.8965,9,16,0.1650249494,1.034751034,0.8515283843,0
CAD_CHF,2025-02-21 00:00:00,0.63224,0.61873,4,14,-0.1526582567,1.095157059,0.9038461538,1
CAD_JPY,2025-02-24 04:00:00,105.106,104.908,10,15,0.02155607511,0.361663038,0.6826923077,1
CAD_CHF,2025-02-24 08:00:00,0.63224,0.61873,5,15,-0.5806547511,0.2693759155,0.8502994012,0
CAD_JPY,2025-02-25 00:00:00,105.106,104.908,11,16,-0.6543473987,0.2212206508,0.7272727273,0
NZD_CHF,2025-02-26 16:00:00,0.50846,0.50575,10,17,0.08672475191,0.910609895,0.665,1
NZD_CHF,2025-02-27 00:00:00,0.50846,0.50575,11,18,0.1142312614,0.7742341054,0.7878787879,0
CHF_JPY,2025-02-28 04:00:00,165.89,165.87,4,15,-0.04465924545,1.145190651,0.9336670839,1
GBP_JPY,2025-02-28 04:00:00,188.127,186.951,5,14,-0.5454633848,0.5218502512,0.9426485923,1
EUR_USD,2025-02-28 12:00:00,1.04007,1.02792,7,14,-0.3051106529,0.236097529,0.6182572614,1
EUR_USD,2025-03-03 00:00:00,1.04007,1.02792,8,15,-0.08370661988,0.6328220463,0.8525896414,0
NZD_USD,2025-03-03 00:00:00,0.55873,0.5516,13,20,-0.05943562892,1.280567641,0.8985507246,1
EUR_JPY,2025-03-03 08:00:00,155.808,155.519,6,15,0.1320729961,1.222322631,0.9386845039,1
EUR_USD,2025-03-03 08:00:00,1.04007,1.02792,8,15,-0.4194546227,0.872736231,0.9339853301,0
AUD_USD,2025-03-03 12:00:00,0.62276,0.60874,13,20,-0.3810826148,0.2692983811,0.9275362319,1
AUD_USD,2025-03-03 16:00:00,0.62276,0.60874,13,20,0.2316129908,1.022118199,0.7072072072,0
EUR_JPY,2025-03-04 16:00:00,155.808,155.519,7,16,-0.2420782874,1.107759168,0.9070464768,0
GBP_JPY,2025-03-04 16:00:00,188.127,186.951,7,16,0.1000495235,1.292382835,0.8694779116,0
AUD_USD,2025-03-04 20:00:00,0.62276,0.60874,14,21,-0.5157906141,1.619430825,0.9690189329,0
AUD_USD,2025-03-05 04:00:00,0.62276,0.60874,15,22,0.2350814683,1.012366968,0.8951965066,0
NZD_CHF,2025-03-05 16:00:00,0.50846,0.50575,15,22,-1.450197104,0.1546876911,0.8997289973,1
NZD_CHF,2025-03-05 20:00:00,0.50846,0.50575,15,22,-0.2470904415,0.7032574104,0.7782101167,0
NZD_CHF,2025-03-06 00:00:00,0.50846,0.50575,16,23,0.2409849724,1.238001231,0.9295154185,0
AUD_NZD,2025-03-07 04:00:00,1.10219,1.09835,20,27,-0.2824282461,0.3747605573,0.6237113402,1
AUD_NZD,2025-03-07 16:00:00,1.10219,1.09835,20,27,-0.4175772876,1.066050252,0.8961424332,0
GBP_CHF,2025-03-10 12:00:00,1.1298,1.12811,4,8,0.1636831299,1.207498499,0.8983833718,1
GBP_CHF,2025-03-11 04:00:00,1.1298,1.12811,5,9,0.06860877795,0.936773699,0.875,0
GBP_NZD,2025-03-19 08:00:00,2.24112,2.19075,9,22,-1.538219727,0.1796728645,0.9915343915,1
GBP_NZD,2025-03-19 16:00:00,2.24112,2.19075,9,22,-0.3409300486,0.3125192112,0.7700892857,0
AUD_CAD,2025-03-20 20:00:00,0.90234,0.89514,5,14,-0.4169566604,0.1781542094,0.8579234973,1
EUR_GBP,2025-03-21 00:00:00,0.83691,0.82413,5,15,-0.4618013095,0.1649290391,0.7723577236,1
GBP_CAD,2025-03-24 20:00:00,1.84781,1.76765,4,29,-0.1781404485,0.5192142341,0.8605898123,1
NZD_CAD,2025-03-24 20:00:00,0.81773,0.80699,7,16,-0.08531007534,0.9112667138,0.9846743295,1
GBP_CAD,2025-03-25 00:00:00,1.84781,1.76765,5,30,0.07186348281,0.4311808969,0.64,0
NZD_CAD,2025-03-25 00:00:00,0.81773,0.80699,8,17,0.09816360484,0.6164674384,0.6197183099,0
GBP_CAD,2025-03-25 04:00:00,1.84781,1.76765,5,30,0.2415493531,0.7525191384,0.9205020921,0
GBP_CAD,2025-03-25 16:00:00,1.84781,1.76765,5,30,0.1797370851,1.181471773,0.8744769874,0
NZD_CAD,2025-03-26 04:00:00,0.81773,0.80699,9,18,-0.3136978225,1.031900732,0.9080779944,0
USD_CAD,2025-03-26 12:00:00,1.425,1.42358,6,14,-0.1884828822,0.6134261075,0.8540145985,1
EUR_AUD,2025-03-26 16:00:00,1.70848,1.6357,7,24,-0.4783154415,0.6422451468,0.9105839416,1
EUR_AUD,2025-03-27 00:00:00,1.70848,1.6357,8,25,-0.7693214606,0.1968031643,0.9094736842,0
GBP_CHF,2025-03-27 00:00:00,1.13648,1.13006,6,12,-0.003867104816,0.8507630596,0.7836879433,1
NZD_CAD,2025-03-27 04:00:00,0.81773,0.80699,10,19,0.01720831595,0.5377598735,0.7857142857,0
EUR_AUD,2025-03-27 12:00:00,1.70848,1.6357,8,25,-0.6783067517,0.2321116127,0.7784200385,0
EUR_AUD,2025-03-27 16:00:00,1.70848,1.6357,8,25,0.2108711977,1.081275716,0.8220338983,0
NZD_CAD,2025-03-28 12:00:00,0.81773,0.80699,11,20,-0.04045371216,0.7146822482,0.8888888889,1
NZD_USD,2025-03-28 12:00:00,0.57087,0.56774,4,13,0.07415513432,0.8845648166,0.8793103448,1
NZD_CAD,2025-03-28 20:00:00,0.81773,0.80699,11,20,-0.05030269428,0.265232388,0.6831683168,0
GBP_CHF,2025-03-31 00:00:00,1.13648,1.13006,8,14,-0.2995147787,0.9314179095,0.8300492611,0
AUD_JPY,2025-03-31 16:00:00,93.137,91.812,6,14,-0.2204803647,0.9600082546,0.798136646,1
EUR_GBP,2025-03-31 16:00:00,0.83691,0.82413,11,21,-1.04264471,0.4755923237,0.9880952381,1
EUR_GBP,2025-04-01 00:00:00,0.83691,0.82413,12,22,0.01960325682,0.3463242038,0.7352941176,0
AUD_CHF,2025-04-01 04:00:00,0.55199,0.5494,6,15,-0.7898280575,0.7118203481,0.9808917197,1
AUD_CHF,2025-04-01 12:00:00,0.55199,0.5494,6,15,-0.5121577077,0.1477378003,0.924137931,0
AUD_CHF,2025-04-01 16:00:00,0.55199,0.5494,6,15,-0.1484871481,0.8909228884,0.7667844523,0
AUD_JPY,2025-04-01 16:00:00,93.137,91.812,7,15,0.2325569991,1.325574895,0.679369251,0
NZD_JPY,2025-04-01 16:00:00,85.031,83.305,8,15,-0.7854415341,0.3518381636,0.7050691244,1
NZD_JPY,2025-04-01 20:00:00,85.031,83.305,8,15,-0.2763781794,0.6150036964,0.9521276596,0
NZD_JPY,2025-04-02 00:00:00,85.031,83.305,9,16,0.2311567373,1.052500889,0.7076271186,0
NZD_CAD,2025-04-02 04:00:00,0.81773,0.80699,14,23,-0.8369015835,0.3149165752,0.9050847458,0
NZD_USD,2025-04-02 04:00:00,0.57087,0.56774,7,16,-0.3302178425,0.6210066888,0.8464912281,0
NZD_CAD,2025-04-02 08:00:00,0.81773,0.80699,14,23,0.2373243011,1.368852665,0.9206896552,0
AUD_CAD,2025-04-02 12:00:00,0.90234,0.89514,14,23,-0.1686002536,0.2950504438,0.7333333333,1
NZD_USD,2025-04-03 00:00:00,0.57087,0.56774,8,17,-1.034052825,0.9643413985,0.8730964467,1
EUR_JPY,2025-04-03 08:00:00,160.725,154.788,9,24,0.1228363677,1.002791438,0.7023172906,1
NZD_CAD,2025-04-03 08:00:00,0.81773,0.80699,15,24,-0.3713807477,0.4078556425,0.7993197279,1
NZD_JPY,2025-04-03 08:00:00,85.031,83.305,10,17,-0.8518798805,0.1167458509,0.8909395973,0
CAD_CHF,2025-04-03 16:00:00,0.61082,0.60545,10,17,-0.8360598659,0.3192228579,0.7755102041,1
EUR_CHF,2025-04-03 20:00:00,0.94873,0.9332,5,24,-0.5948294519,0.2205221383,0.6803874092,1
CAD_JPY,2025-04-04 00:00:00,103.143,101.373,11,18,0.2483776992,1.004445664,0.6759776536,1
EUR_JPY,2025-04-04 00:00:00,160.725,154.788,10,25,0.2397207384,0.7666744336,0.654155496,0
CAD_JPY,2025-04-04 08:00:00,103.143,101.373,11,18,-0.1345883377,0.697137345,0.9615384615,0
CAD_JPY,2025-04-04 16:00:00,103.143,101.373,11,18,-1.499209068,0.122592905,0.9407407407,0
EUR_JPY,2025-04-04 16:00:00,160.725,154.788,10,25,-1.638493855,0.223387401,0.9788306452,0
EUR_JPY,2025-04-04 20:00:00,160.725,154.788,10,25,-0.3001359699,0.2991739956,0.6267605634,0
GBP_USD,2025-04-07 00:00:00,1.28701,1.25591,7,26,-0.8063112215,0.6250474586,0.7937608319,1
EUR_JPY,2025-04-07 12:00:00,160.725,154.788,11,26,-0.6991231925,0.4762143485,0.8380493679,0
CAD_JPY,2025-04-07 16:00:00,103.143,101.373,12,19,-0.4760748131,0.9084730379,0.7895392279,0
EUR_JPY,2025-04-07 16:00:00,160.725,154.788,11,26,-0.1557229203,0.8134900472,0.6407506702,0
CAD_JPY,2025-04-09 20:00:00,103.143,101.373,14,21,-1.151025237,1.640186842,0.9210442534,1
EUR_JPY,2025-04-09 20:00:00,160.725,154.788,13,28,-1.103799067,0.8786206586,0.8395106153,1
EUR_JPY,2025-04-10 08:00:00,160.725,154.788,14,29,0.1909487982,0.6912713705,0.6787048568,0
GBP_NZD,2025-04-10 08:00:00,2.24992,2.23955,5,11,0.1362742953,0.9644431789,0.7516714422,1
GBP_USD,2025-04-10 12:00:00,1.28701,1.25591,10,29,-0.1446700711,0.8509089128,0.6618407446,1
EUR_NZD,2025-04-23 08:00:00,1.89958,1.87143,4,19,-0.1375881177,0.8099752666,0.7674418605,1
EUR_AUD,2025-04-23 16:00:00,1.7697,1.70491,9,20,-0.3925221735,1.154036581,0.7219171243,1
EUR_NZD,2025-04-23 16:00:00,1.89958,1.87143,4,19,-0.7504330038,0.3940629929,0.6702341137,0
GBP_AUD,2025-04-23 16:00:00,2.07119,2.04776,5,15,-0.3320736134,1.201627199,0.7859649123,1
EUR_NZD,2025-04-24 00:00:00,1.89958,1.87143,5,20,0.1630810833,0.8359415529,0.9440677966,0
EUR_GBP,2025-04-25 04:00:00,0.85193,0.83227,7,16,0.07040970346,0.5304197661,0.9245283019,1
EUR_AUD,2025-04-25 08:00:00,1.7697,1.70491,11,22,-0.1586597685,0.807150092,0.8150903294,0
EUR_NZD,2025-04-25 08:00:00,1.89958,1.87143,6,21,-0.5770380843,0.4873072817,0.9049295775,0
GBP_AUD,2025-04-25 08:00:00,2.07119,2.04776,7,17,0.2179911988,1.3206211,0.9830508475,0
EUR_GBP,2025-04-25 16:00:00,0.85193,0.83227,7,16,-0.3897897302,0.7258153597,0.7033898305,0
EUR_AUD,2025-04-28 00:00:00,1.7697,1.70491,12,23,0.2187464172,1.209615605,0.8371837184,0
EUR_AUD,2025-04-28 16:00:00,1.7697,1.70491,12,23,0.1725408143,1.092758491,0.8239520958,0
EUR_AUD,2025-04-29 04:00:00,1.7697,1.70491,13,24,0.03591430736,0.6737524061,0.7081339713,1
EUR_USD,2025-05-01 08:00:00,1.13077,1.0733,6,25,-0.5312890258,0.3219140403,0.7442922374,1
EUR_GBP,2025-05-02 08:00:00,0.85193,0.83227,12,21,-1.558705553,0.298929832,0.8900255754,1
EUR_USD,2025-05-02 08:00:00,1.13077,1.0733,7,26,-0.1455797335,0.6470210377,0.8235294118,0
EUR_GBP,2025-05-05 00:00:00,0.85193,0.83227,13,22,-0.6901950331,0.6083941403,0.9304029304,0
EUR_USD,2025-05-05 00:00:00,1.13077,1.0733,8,27,-0.4618868462,0.3806759722,0.8645833333,0
EUR_CAD,2025-05-05 12:00:00,1.56672,1.54057,8,18,-0.7311355441,0.4796756315,0.9711864407,1
EUR_USD,2025-05-05 20:00:00,1.13077,1.0733,8,27,-0.2772065261,0.1514368985,0.6929460581,0
EUR_USD,2025-05-06 04:00:00,1.13077,1.0733,9,28,-0.7042858868,0.4291347698,0.9373695198,0
EUR_USD,2025-05-06 12:00:00,1.13077,1.0733,9,28,-0.06355410223,0.826203329,0.9020618557,0
EUR_JPY,2025-05-06 16:00:00,161.675,160.975,4,10,-0.1693994191,0.6150812239,0.7150735294,1
USD_CHF,2025-05-07 20:00:00,0.81939,0.80392,6,12,-0.2310446162,1.12109149,0.8714043993,1
GBP_USD,2025-05-08 12:00:00,1.32546,1.32338,4,11,-0.2526803758,1.397763666,0.8172790467,1
NZD_USD,2025-05-09 04:00:00,0.58934,0.54848,6,22,-0.8294180112,0.177732431,0.9679715302,1
GBP_USD,2025-05-09 08:00:00,1.32546,1.32338,5,12,-0.6502886457,0.3282607221,0.9751552795,0
NZD_USD,2025-05-09 08:00:00,0.58934,0.54848,6,22,-0.1599175154,0.2360687133,0.6265060241,0
GBP_USD,2025-05-09 12:00:00,1.32546,1.32338,5,12,0.1548572318,0.6559924403,0.9246031746,0
NZD_USD,2025-05-09 16:00:00,0.58934,0.54848,6,22,0.1978423797,0.7636715858,0.6441441441,0
GBP_USD,2025-05-12 00:00:00,1.32546,1.32338,6,13,0.07047078287,0.7819983647,0.8324468085,0
AUD_USD,2025-05-12 20:00:00,0.63558,0.63437,8,12,0.0280267602,0.564038549,0.7766497462,1
AUD_USD,2025-05-13 04:00:00,0.63558,0.63437,9,13,0.1752539417,1.894090678,0.9622641509,0
NZD_USD,2025-05-13 12:00:00,0.58934,0.54848,8,24,-0.2516503125,0.7211471641,0.9847908745,0
GBP_USD,2025-05-13 16:00:00,1.32546,1.32338,7,14,-0.7371898112,0.8274130418,0.9621109608,0
GBP_USD,2025-05-15 00:00:00,1.32546,1.32338,9,16,-0.111702825,0.4230447414,0.9109311741,1
NZD_USD,2025-05-15 00:00:00,0.58934,0.54848,10,26,-0.4583539204,0.2045546422,0.7543103448,1
GBP_USD,2025-05-15 08:00:00,1.32546,1.32338,9,16,0.1908777389,0.8899364708,0.6542923434,0
NZD_JPY,2025-05-16 04:00:00,85.246,84.208,6,13,-0.4746873887,1.406003407,0.9067164179,1
NZD_USD,2025-05-16 04:00:00,0.58934,0.54848,11,27,-1.05768907,0.4109007896,0.9146919431,0
NZD_JPY,2025-05-19 04:00:00,85.246,84.208,7,14,0.2483371225,0.7976004053,0.6861313869,0
CAD_CHF,2025-05-21 08:00:00,0.59283,0.59158,11,16,-0.6351684568,0.5873132991,0.8413173653,1
CAD_CHF,2025-05-21 12:00:00,0.59283,0.59158,11,16,0.03923786789,0.7193609114,0.6995515695,0
CAD_CHF,2025-05-22 00:00:00,0.59283,0.59158,12,17,0.1513814865,1.022847882,0.7473684211,0
NZD_CHF,2025-05-22 16:00:00,0.48757,0.48519,10,16,0.1990139375,0.9287317083,0.7333333333,1
AUD_CAD,2025-05-23 00:00:00,0.88734,0.87972,11,17,-0.04319979292,0.6087243548,0.9822485207,1
NZD_CAD,2025-05-23 00:00:00,0.81663,0.81528,8,16,-0.3680660419,0.475590953,1,1
NZD_CHF,2025-05-23 00:00:00,0.48757,0.48519,11,17,0.05168056293,0.6408389804,0.8976377953,0
CAD_JPY,2025-05-23 16:00:00,103.227,102.496,12,18,0.146876378,1.51451216,0.9514237856,1
USD_JPY,2025-05-26 08:00:00,142.338,141.961,13,19,0.2474904912,1.020898276,0.9423503326,1
USD_JPY,2025-05-27 04:00:00,142.338,141.961,14,20,-0.441505652,1.003598751,0.9906666667,0
AUD_CAD,2025-05-27 12:00:00,0.88734,0.87972,13,19,-0.2362559977,0.4387611386,0.981595092,0
AUD_CAD,2025-05-27 20:00:00,0.88734,0.87972,13,19,-0.03567510731,0.9394444924,0.6490765172,0
AUD_CAD,2025-05-28 20:00:00,0.88734,0.87972,14,20,0.04764659571,0.7623455313,0.8910891089,1
AUD_CAD,2025-05-29 00:00:00,0.88734,0.87972,15,21,-0.07321559225,0.7668369925,0.6072423398,0
AUD_CAD,2025-05-29 04:00:00,0.88734,0.87972,15,21,0.1119815166,1.015556513,0.9285714286,0
EUR_CAD,2025-05-29 08:00:00,1.55781,1.5483,4,13,-0.4937325497,0.2633240265,0.7834549878,1
EUR_CAD,2025-05-29 12:00:00,1.55781,1.5483,4,13,0.06908287642,1.724843431,0.9867197875,0
AUD_CAD,2025-05-30 00:00:00,0.88734,0.87972,16,22,0.1255058901,1.209040074,0.9151943463,0
AUD_CHF,2025-05-30 00:00:00,0.529,0.52745,5,16,-0.3204504871,0.3936963127,0.7323943662,1
AUD_CHF,2025-05-30 20:00:00,0.529,0.52745,5,16,-0.3910121403,0.2852088552,0.6150627615,0
AUD_CHF,2025-06-02 00:00:00,0.529,0.52745,6,17,-0.7040103613,0.6683642671,0.9746835443,0
EUR_CAD,2025-06-02 00:00:00,1.55781,1.5483,6,15,-0.09824530992,0.3609943946,0.7730769231,0
GBP_CHF,2025-06-02 00:00:00,1.10385,1.09104,8,19,0.07613795749,1.329485873,0.9816513761,1
GBP_CAD,2025-06-02 08:00:00,1.85397,1.82748,5,20,-0.7967193682,0.1530284152,0.9399038462,1
AUD_CAD,2025-06-02 12:00:00,0.88734,0.87972,17,23,-0.1219631693,0.525703316,0.8508287293,0
AUD_CHF,2025-06-02 12:00:00,0.529,0.52745,6,17,-0.07019537143,0.8470241485,0.9751243781,0
GBP_CAD,2025-06-02 12:00:00,1.85397,1.82748,5,20,-0.3635121385,0.1719314169,0.6264367816,0
AUD_CAD,2025-06-02 16:00:00,0.88734,0.87972,17,23,-0.08196488306,0.7786663891,0.6461538462,0
GBP_CAD,2025-06-02 20:00:00,1.85397,1.82748,5,20,-0.04793376985,0.8532211032,0.8785046729,0
AUD_CHF,2025-06-03 00:00:00,0.529,0.52745,7,18,-0.1578737055,0.7176077524,0.9289340102,0
GBP_CAD,2025-06-03 00:00:00,1.85397,1.82748,6,21,0.190633402,1.100907897,0.8470066519,0
AUD_CHF,2025-06-03 12:00:00,0.529,0.52745,7,18,-0.2421636627,0.9876478791,0.9316546763,0
USD_CHF,2025-06-03 12:00:00,0.81877,0.81851,5,19,-0.1635200296,1.409542655,0.925,1
GBP_CAD,2025-06-03 16:00:00,1.85397,1.82748,6,21,-0.2057854563,0.3187164993,0.616519174,0
GBP_CAD,2025-06-04 00:00:00,1.85397,1.82748,7,22,-0.4136943414,0.2393703108,0.7011173184,0
GBP_CAD,2025-06-04 08:00:00,1.85397,1.82748,7,22,-0.1917189353,0.5458664129,0.7426273458,0
AUD_CAD,2025-06-04 12:00:00,0.88734,0.87972,19,25,-0.06266397245,0.8647628198,0.8951612903,1
AUD_CAD,2025-06-05 00:00:00,0.88734,0.87972,20,26,-0.4909253186,0.590848171,0.8989169675,0
AUD_CHF,2025-06-05 00:00:00,0.529,0.52745,9,20,0.165405161,1.240538708,0.8277153558,1
USD_CHF,2025-06-05 04:00:00,0.81877,0.81851,7,21,-0.5477110911,0.1011695646,0.8122270742,0
AUD_CAD,2025-06-05 08:00:00,0.88734,0.87972,20,26,0.03095527454,0.6014167624,0.821656051,0
USD_CHF,2025-06-05 08:00:00,0.81877,0.81851,7,21,-0.0460594246,0.5597991605,0.76,0
GBP_CAD,2025-06-05 16:00:00,1.85397,1.82748,8,23,-0.2449630786,0.6736484663,0.7532751092,1
GBP_AUD,2025-06-09 00:00:00,2.07837,2.05107,10,19,0.123802898,0.7840850204,0.6831460674,1
EUR_NZD,2025-06-09 12:00:00,1.88389,1.88068,7,18,0.1662003049,0.6627743867,0.7608695652,1
GBP_NZD,2025-06-09 12:00:00,2.23747,2.21785,4,23,0.1643953106,0.6084516092,0.6233421751,1
GBP_AUD,2025-06-09 20:00:00,2.07837,2.05107,10,19,-0.3846278766,0.2052921795,0.7936507937,0
GBP_AUD,2025-06-10 00:00:00,2.07837,2.05107,11,20,-0.4962500503,0.2706818456,0.834625323,0
EUR_NZD,2025-06-10 08:00:00,1.88389,1.88068,8,19,-0.08628727265,0.7239712632,0.6332236842,0
GBP_NZD,2025-06-11 16:00:00,2.23747,2.21785,6,25,-0.7153757582,0.8170797817,0.8539865514,0
GBP_AUD,2025-06-11 20:00:00,2.07837,2.05107,12,21,-0.4056765391,0.9380122691,0.9093167702,0
CAD_CHF,2025-06-13 08:00:00,0.59375,0.59137,10,17,-0.3556450331,1.289213245,0.9158415842,1
NZD_CAD,2025-06-13 16:00:00,0.81792,0.81574,9,15,-0.2402131237,0.7959300518,0.9796610169,1
NZD_CHF,2025-06-13 16:00:00,0.4888,0.48741,10,16,-0.3151128662,0.4393827289,0.8133971292,1
NZD_CAD,2025-06-16 00:00:00,0.81792,0.81574,10,16,-0.8221312519,0.1834799361,0.9531772575,0
NZD_CAD,2025-06-16 08:00:00,0.81792,0.81574,10,16,-0.0588607975,0.5996443746,0.9179487179,0
NZD_CHF,2025-06-16 08:00:00,0.4888,0.48741,11,17,-0.0501623785,0.6977130827,0.841025641,0
