trade_id,pair,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
222,EUR_JPY,0.5297619,15,0.0,0.2797619
223,EUR_NZD,0.0,0,0.0,0.0
224,EUR_CHF,0.55128205,27,0.0,0.96428573
225,EUR_NZD,0.6666667,3,0.0,0.5
226,EUR_GBP,0.625,5,0.0,0.13846155
227,EUR_NZD,0.5,6,0.0,0.097826086
228,NZD_USD,0.5744681,8,0.0,0.6086956
229,EUR_USD,0.2857143,1,0.0,0.125
230,EUR_USD,0.0,0,0.0,0.0
231,AUD_CAD,0.0,0,0.0,0.0
232,EUR_AUD,0.0,1,0.0,0.27272728
233,AUD_USD,0.5,2,0.12323791,0.33333334
234,AUD_USD,0.5595238,33,0.0,0.9404762
235,EUR_GBP,0.55932206,5,0.0,0.19148937
236,AUD_CAD,0.46706587,18,0.0,0.9166667
237,CHF_JPY,0.556962,35,0.034208506,0.85714287
238,AUD_NZD,0.58787876,39,0.0,0.9285714
239,EUR_CAD,0.5652174,17,0.1486567,0.45652175
240,EUR_AUD,0.375,2,0.55314326,0.4347826
241,EUR_USD,0.5769231,6,0.0,0.42105263
242,EUR_NZD,0.5,7,0.16216698,0.24786325
243,EUR_USD,0.0,0,0.0,0.0
244,EUR_USD,0.5405405,13,0.13317609,0.40350878
245,USD_CAD,0.0,2,0.0,0.98275864
246,NZD_CAD,0.0,0,0.0,0.0
247,EUR_NZD,0.33333334,4,0.0,0.104166664
248,USD_CAD,0.0,3,0.15349331,0.7222222
249,USD_CAD,0.5,3,0.0,0.5
250,EUR_CAD,0.0,0,0.0,0.0
251,EUR_CAD,0.65625,5,0.1210213,0.42372882
252,EUR_CAD,0.5,1,0.0,0.14285715
253,CHF_JPY,0.5862069,4,0.0,0.07317073
254,EUR_GBP,0.0,0,0.0,0.0
255,EUR_CAD,0.0,0,0.0,0.0
256,EUR_CAD,0.0,1,0.0,0.25
257,EUR_GBP,0.5070422,7,0.07529724,0.5714286
258,CHF_JPY,0.44444445,3,0.6861346,0.73214287
259,EUR_AUD,1.0,3,0.0,0.36363637
260,EUR_NZD,0.5177305,12,0.3161424,0.5119048
261,USD_CAD,0.5714286,5,0.11128378,0.42105263
262,EUR_AUD,0.5153846,15,0.0,0.44047618
263,USD_CAD,0.5263158,13,0.30703852,0.39285713
264,GBP_NZD,0.5,26,0.0,0.5119048
265,AUD_CAD,0.0,1,0.0,0.2857143
266,AUD_USD,0.8,6,0.0,0.85714287
267,AUD_USD,0.0,0,0.0,0.0
268,CHF_JPY,0.55421686,40,0.0,0.96428573
269,GBP_USD,0.5923077,21,0.0,0.26618704
270,AUD_CAD,0.4642857,6,0.0,0.1764706
271,GBP_CAD,0.71428573,5,0.0,0.2631579
272,NZD_CAD,0.5,1,0.0,0.2
273,GBP_CAD,0.6666667,3,0.0,0.27272728
274,NZD_USD,0.0,0,0.0,0.0
275,AUD_USD,0.0,0,0.0,0.0
276,EUR_USD,0.0,0,0.0,0.0
277,NZD_USD,0.0,0,0.0,0.0
278,EUR_USD,0.5294118,12,0.276847,0.9207921
279,GBP_CAD,0.0,0,0.0,0.0
280,AUD_USD,0.49514562,10,0.38058543,0.733871
281,NZD_USD,0.45384616,8,0.4285098,0.5416667
282,EUR_GBP,0.0,0,0.0,0.0
283,EUR_GBP,0.4651163,11,0.0,0.5217391
284,EUR_AUD,0.0,0,0.0,0.0
285,EUR_NZD,0.7,7,0.102702975,0.93333334
286,EUR_AUD,0.0,0,0.0,0.0
287,EUR_NZD,0.0,1,0.0,0.1
288,EUR_USD,0.0,0,0.0,0.0
289,GBP_USD,0.47619048,4,0.09540576,0.82608694
290,AUD_USD,0.0,2,0.84207404,0.7222222
291,AUD_CAD,0.45,2,0.0,0.4939759
292,EUR_CAD,0.5102041,14,0.0,0.28658536
293,GBP_CAD,0.0,2,0.0,0.70689654
294,GBP_USD,0.42857143,4,0.0,0.043956045
295,USD_CAD,0.51497006,19,0.19865307,0.9585799
296,GBP_CAD,0.0,1,0.0,0.6923077
297,GBP_AUD,0.0,0,0.0,0.0
298,GBP_AUD,0.5416667,20,0.0,0.43195266
299,NZD_CAD,0.0,0,0.0,0.0
300,NZD_CAD,0.0,0,0.0,0.0
301,AUD_CAD,0.0,0,0.0,0.0
302,AUD_CAD,0.33333334,3,0.15608573,0.6
303,EUR_GBP,0.5185185,3,1.1607095,0.4181818
304,EUR_AUD,0.53521127,9,0.0,0.114285715
305,EUR_GBP,0.0,0,0.0,0.0
306,GBP_CAD,0.53424656,9,0.0,0.05952381
307,GBP_USD,0.46153846,6,0.0,0.32352942
308,NZD_CHF,0.4969325,18,0.0,0.7380952
309,CHF_JPY,0.5,30,0.0,0.9880952
310,AUD_USD,0.44444445,2,0.0,0.5217391
311,NZD_CAD,0.46666667,2,0.0,0.1764706
312,NZD_USD,0.3478261,3,-0.19230354,0.25
313,AUD_CAD,0.45454547,5,0.0,0.3809524
314,GBP_USD,0.5032258,23,0.042915344,0.67261904
315,NZD_JPY,0.5068493,17,0.07225245,0.5535714
316,AUD_CAD,0.5,2,0.0,0.35
317,NZD_USD,0.0,1,0.0,0.1
318,AUD_USD,0.0,0,0.0,0.0
319,EUR_AUD,0.0,0,0.0,0.0
320,EUR_AUD,0.52866244,19,0.0,0.74404764
321,EUR_CAD,0.5214724,25,0.0,0.43452382
322,AUD_USD,0.566879,17,0.044398308,0.3452381
323,EUR_USD,0.5590062,31,0.0,0.9880952
324,NZD_USD,0.5394737,12,0.0,0.14285715
325,NZD_CAD,0.625,3,0.0,0.3
326,NZD_CHF,0.375,3,0.0,0.27272728
327,AUD_CAD,0.5,3,0.0,0.5
328,GBP_CAD,0.0,0,0.0,0.0
329,NZD_CAD,0.0,0,0.0,0.0
330,GBP_CAD,1.0,2,0.0,0.375
331,AUD_CAD,0.5338983,9,0.0,0.114503816
332,NZD_CAD,0.5868263,23,0.0,0.97619045
333,GBP_USD,0.0,2,0.0,0.75
334,GBP_CAD,0.5,2,0.0,0.2857143
335,EUR_CAD,0.5217391,20,0.0,1.0
336,NZD_USD,0.5703704,30,0.0,0.9166667
337,USD_JPY,1.0,2,0.14821282,0.44444445
338,GBP_USD,0.0,2,0.0,1.0
339,GBP_AUD,0.0,0,0.0,0.0
340,GBP_CAD,0.0,0,0.0,0.0
341,GBP_CAD,0.49019608,11,0.0,0.26984128
342,NZD_CAD,0.5714286,40,0.0,0.8452381
343,GBP_JPY,0.44444445,1,0.0,0.046511628
344,GBP_USD,0.4117647,4,0.60560626,0.34375
345,EUR_CHF,0.0,2,0.4592856,0.4117647
346,GBP_CHF,0.4,0,0.0,0.0
347,USD_CHF,0.3,3,0.46297008,0.64705884
348,CAD_CHF,0.6666667,3,0.2794582,0.9375
349,GBP_CAD,0.4940476,30,0.0,0.35119048
350,GBP_CHF,0.5329341,23,0.0,0.2857143
351,GBP_USD,0.53571427,28,0.0,0.2797619
352,CAD_CHF,0.5217391,8,0.05038619,0.2837838
353,EUR_CHF,0.556962,15,0.3792194,0.875
354,AUD_CHF,0.46875,10,0.0,0.825
355,NZD_CHF,0.5297619,15,0.0,0.82738096
356,AUD_NZD,1.0,1,0.0,0.4
357,GBP_JPY,0.4864865,12,0.0,0.28947368
358,GBP_NZD,0.3846154,8,0.0,0.53333336
359,CAD_JPY,0.5,2,0.0,0.6666667
360,AUD_CHF,0.516129,5,0.2725139,0.44444445
361,GBP_NZD,0.42857143,7,0.022289991,0.14705883
362,GBP_AUD,0.625,5,0.0,0.5714286
363,GBP_AUD,0.47619048,3,0.32789183,0.05952381
364,CAD_JPY,0.5,3,0.5422386,0.7222222
365,CAD_CHF,0.59090906,10,0.0,0.79452056
366,USD_CHF,0.6666667,0,0.0,0.0
367,EUR_CHF,0.5319149,10,0.15992272,0.44516128
368,CAD_JPY,0.52380955,45,0.0,0.8214286
369,CAD_CHF,0.5416667,25,0.0,0.79761904
370,USD_CHF,0.4814815,7,0.0,0.78431374
371,AUD_NZD,0.0,0,0.0,0.0
372,AUD_NZD,0.5714286,3,0.19851176,0.29166666
373,AUD_NZD,0.0,0,0.0,0.0
374,EUR_NZD,0.0,3,0.0,0.42857143
375,GBP_NZD,0.33333334,1,0.0,0.14285715
376,GBP_AUD,0.5326087,10,0.12881756,0.9433962
377,GBP_CHF,0.44444445,4,0.0,0.5882353
378,USD_JPY,0.56,17,0.0,0.36309522
379,GBP_NZD,0.5234375,15,0.22072878,0.375
380,GBP_AUD,0.4827586,12,0.0,0.43617022
381,EUR_NZD,0.4651163,8,0.0,0.5925926
382,USD_CHF,0.0,0,0.0,0.0
383,USD_CHF,0.44615385,12,0.0,0.5857143
384,AUD_NZD,0.5714286,9,0.18606284,0.41463414
385,AUD_CHF,1.0,2,0.0,0.6666667
386,GBP_CHF,0.0,0,0.0,0.0
387,GBP_CHF,0.4888889,9,0.0,0.41304347
388,GBP_CAD,0.44444445,4,0.0,0.39130434
389,AUD_NZD,0.0,0,0.0,0.0
390,GBP_CAD,0.0,1,0.0,0.16666667
391,AUD_CHF,0.50549453,9,0.0,0.3525641
392,USD_JPY,0.0,1,0.0,0.33333334
393,GBP_CAD,0.0,1,0.0,1.0
394,NZD_CAD,1.0,2,0.0,0.75
395,USD_JPY,0.45454547,2,0.0,0.08
396,GBP_CAD,0.0,0,0.0,0.0
397,EUR_AUD,0.4,6,0.0,0.9767442
398,NZD_CAD,0.5,4,0.0,0.41666666
399,AUD_CAD,0.0,0,0.0,0.0
400,AUD_NZD,0.0,0,0.0,0.0
401,AUD_CAD,0.5,3,0.0,0.46875
402,USD_JPY,0.75,3,0.0,0.5
403,AUD_NZD,0.51111114,13,0.0,0.56363636
404,GBP_CAD,0.45,2,0.0,0.08
405,EUR_AUD,0.4939759,26,0.0,0.82738096
406,GBP_NZD,0.5301205,22,0.0,0.83928573
407,EUR_NZD,0.54761904,27,0.0,0.8095238
408,EUR_CHF,0.42105263,3,0.3771657,0.75
409,GBP_CAD,0.0,1,0.0,0.5
410,GBP_CHF,0.0,1,0.0,0.33333334
411,GBP_CAD,0.5121951,14,0.45112854,0.9404762
412,USD_CHF,0.6,1,0.0,0.05882353
413,EUR_CHF,0.52671754,13,0.0,0.5535714
414,USD_CAD,0.0,0,0.0,0.0
415,USD_CHF,0.42857143,2,0.0,0.02739726
416,USD_CAD,0.0,0,0.0,0.0
417,EUR_CAD,0.54545456,20,0.0,0.85882354
418,EUR_GBP,0.58,6,0.92885274,0.9125
419,NZD_CAD,0.0,1,0.0,0.33333334
420,USD_CAD,0.0,2,0.0,0.85714287
421,AUD_NZD,0.0,0,0.0,0.0
422,EUR_GBP,0.54285717,11,0.0,0.3783784
423,NZD_CHF,0.5,4,0.0,0.29411766
424,AUD_CAD,0.0,0,0.0,0.0
425,NZD_CAD,0.0,0,0.0,0.0
426,AUD_CAD,0.0,0,0.0,0.0
427,EUR_CAD,0.41666666,6,0.0,0.36585367
428,GBP_CAD,0.5263158,7,0.0,0.8378378
429,AUD_CHF,0.6,3,0.0,0.3529412
430,USD_CHF,0.25,0,0.0,0.0
431,USD_CAD,0.6666667,2,0.39707088,0.8095238
432,AUD_CAD,0.5,0,0.0,0.0
433,EUR_CHF,0.0,0,0.0,0.0
434,AUD_USD,0.5,4,0.0,0.8888889
435,EUR_CAD,0.48214287,19,0.0,0.43452382
436,NZD_USD,0.0,0,0.0,0.0
437,AUD_CHF,0.4375,5,0.29698905,0.7222222
438,AUD_USD,0.5217391,13,0.05480784,0.93846154
439,NZD_USD,0.5064935,18,0.21582675,0.3690476
440,GBP_CAD,1.0,1,0.0,0.4117647
441,EUR_GBP,0.5660377,8,0.0,0.20689656
442,AUD_USD,0.46153846,6,0.0,0.3939394
443,AUD_JPY,0.5,11,0.16914362,0.76785713
444,NZD_CHF,0.48427674,13,0.0,0.25
445,AUD_CAD,0.0,1,0.0,0.14285715
446,GBP_CAD,0.5217391,8,0.03737569,0.43801653
447,USD_CAD,0.0,0,0.0,0.0
448,EUR_GBP,0.0,1,0.0,0.33333334
449,NZD_CAD,0.0,0,0.0,0.0
450,AUD_CAD,0.0,1,0.0,0.33333334
451,NZD_CAD,0.0,0,0.0,0.0
452,USD_CAD,0.0,0,0.0,0.0
453,USD_CAD,0.5882353,7,0.0,0.21212122
454,AUD_CHF,0.48,10,0.24292853,0.7532467
455,EUR_CHF,0.52,15,0.0,0.38690478
456,USD_CHF,0.5862069,9,0.0,1.0
457,NZD_CAD,0.0,0,0.0,0.0
458,NZD_CAD,0.0,2,0.0,0.8
459,NZD_CAD,0.4489796,7,0.0,0.28125
460,EUR_CAD,0.5185185,2,1.604894,0.6315789
461,AUD_CHF,0.51666665,5,0.0,0.078125
462,AUD_USD,0.5555556,4,1.0321078,0.7307692
463,EUR_NZD,0.5481928,16,0.0,0.26190478
464,AUD_JPY,0.48387095,3,0.0,0.07692308
465,AUD_CAD,0.5714286,4,0.0,0.18518518
466,AUD_USD,0.5,6,0.0,0.22222222
467,EUR_GBP,0.0,0,0.0,0.0
468,EUR_GBP,0.42857143,2,0.22047359,0.071428575
469,USD_CHF,0.5555556,8,0.0,0.29496402
470,AUD_USD,0.0,0,0.0,0.0
471,GBP_CAD,0.51265824,12,0.25817347,0.875
472,USD_CAD,0.6111111,6,0.14072984,0.96428573
473,CAD_CHF,0.47058824,4,0.0,0.37142858
474,USD_CAD,0.48765433,22,0.0,0.9583333
475,AUD_CHF,0.0,0,0.0,0.0
476,NZD_CHF,0.0,1,0.0,0.14285715
477,AUD_CAD,0.5882353,7,0.102021664,0.8
478,AUD_JPY,0.5217391,6,0.15858401,0.91566265
479,AUD_USD,0.5,4,1.1738207,0.969697
480,NZD_CAD,0.0,2,0.0,0.25
481,AUD_CHF,0.0,0,0.0,0.0
482,NZD_CAD,0.5,6,0.20799586,0.625
483,EUR_GBP,0.0,0,0.0,0.0
484,NZD_USD,0.5833333,5,0.28232318,0.9375
485,AUD_CHF,0.4,3,0.0,0.45454547
486,EUR_GBP,0.6097561,7,0.0,0.48076922
487,AUD_CAD,0.4848485,11,0.26700842,0.6923077
488,AUD_USD,0.5294118,10,0.0,0.8695652
489,NZD_CAD,0.4651163,12,0.0,0.5319149
490,NZD_USD,0.5294118,9,0.0,0.5
491,NZD_JPY,0.0,0,0.0,0.0
492,USD_JPY,0.5535714,20,0.0,0.5029586
493,AUD_CHF,0.0,0,0.0,0.0
494,NZD_JPY,0.0,0,0.0,0.0
495,GBP_CHF,0.60714287,13,0.0,0.9166667
496,AUD_CHF,1.0,4,0.0,0.8
497,USD_CHF,0.0,0,0.0,0.0
498,AUD_CHF,0.33333334,3,0.0,0.30769232
499,CAD_CHF,0.0,2,0.0,0.71428573
500,NZD_CHF,0.0,2,0.0,0.6666667
501,USD_CHF,0.5411765,26,0.0,0.48235294
502,AUD_JPY,0.0,1,0.0,0.33333334
503,EUR_CHF,0.5443787,22,0.22551298,0.9647059
504,NZD_JPY,0.0,0,0.0,0.0
505,NZD_CAD,0.57894737,10,0.0,0.71428573
506,GBP_CHF,0.5235294,25,0.0,0.84705883
507,EUR_GBP,0.0,2,0.0,0.4
508,NZD_JPY,0.5,3,0.05514732,0.4
509,AUD_CAD,0.0,0,0.0,0.0
510,AUD_CAD,0.53846157,3,0.04121621,0.31578946
511,AUD_CHF,0.48421052,3,0.31572235,0.13265306
512,NZD_CAD,0.375,3,0.04637021,0.1764706
513,NZD_JPY,0.0,0,0.0,0.0
514,NZD_CHF,0.5,7,0.0,0.4074074
515,CAD_CHF,0.85714287,5,0.14474854,0.7777778
516,CAD_CHF,0.6363636,15,0.0,0.9811321
517,CAD_CHF,0.55487806,21,0.0,0.45238096
518,EUR_GBP,0.0,0,0.0,0.0
