trade_id,pair,final_r,mfe_r,mae_r,bars_held,exit_reason,time_to_peak_mfe
889,EUR_AUD,-1.000679961,1.216449376,-1.054618772,17,stoploss,3
890,EUR_NZD,-1.005883099,1.654621524,-1.001597563,38,stoploss,2
892,NZD_USD,-1.001505856,0.1249860367,-1.067651807,1,stoploss,0
900,CAD_JPY,-1.001978409,0.4095306557,-1.080211295,14,stoploss,2
902,EUR_AUD,-1.000557831,0.2694321611,-1.037007014,16,stoploss,0
905,EUR_NZD,-1.004907091,0,-2.125997259,1,stoploss,0
906,GBP_JPY,-1.000742158,0.9640633677,-1.492479933,4,stoploss,0
909,GBP_JPY,-1.000546677,0.5964250282,-1.350839821,13,stoploss,0
910,CAD_JPY,-1.001819241,0.2574225766,-1.303486051,12,stoploss,1
911,NZD_JPY,-1.003217714,0.4086496261,-1.140679468,10,stoploss,2
912,GBP_USD,-1.000781846,0.08600307782,-1.044546472,11,stoploss,1
913,USD_JPY,-1.00087445,0.1652711433,-1.335285904,9,stoploss,0
914,AUD_CAD,-1.001119547,0.1220306063,-1.026624458,3,stoploss,0
915,AUD_JPY,-1.000678606,0.07125368213,-1.041660972,3,stoploss,0
916,AUD_USD,-1.000938341,0.04597869313,-1.171987504,6,stoploss,0
917,NZD_USD,-1.001193635,0.1372680505,-1.001459951,14,stoploss,0
918,AUD_CAD,-1.001107721,0.4508423179,-1.035718838,46,stoploss,0
919,AUD_JPY,-1.000637332,0.2683169191,-1.075179673,3,stoploss,0
920,NZD_JPY,-1.001599864,0.2543784437,-1.020713504,2,stoploss,0
921,CAD_JPY,-1.00173371,0.04507645241,-1.175455182,5,stoploss,0
922,CHF_JPY,-1.001501522,0.05555630931,-1.415935126,5,stoploss,0
924,USD_JPY,-1.000845584,0.06341882263,-1.477235775,5,stoploss,0
926,NZD_JPY,-1.001479633,0.4498085687,-1.108245454,5,stoploss,1
927,AUD_JPY,-1.000611474,0.2549845808,-1.418007777,4,stoploss,0
938,EUR_GBP,-1.001729431,0.8526096769,-1.136236425,26,stoploss,7
939,GBP_AUD,-1.00059018,0.1469548982,-1.238788479,14,stoploss,2
940,GBP_CAD,-1.001174363,0.6705614873,-1.412759141,4,stoploss,1
942,USD_CAD,-1.001157442,0.392372898,-1.783618395,4,stoploss,1
947,EUR_GBP,-1.002169684,1.84206149,-1.082672183,17,stoploss,5
949,USD_CAD,-1.001054779,0.02004079942,-1.009423423,3,stoploss,0
950,EUR_GBP,-1.001987933,0.3280088963,-1.007881881,10,stoploss,3
952,EUR_AUD,-1.000770887,0.2212446013,-1.126266071,8,stoploss,2
953,EUR_NZD,-1.006007292,0.4738251598,-1.03250332,12,stoploss,2
955,AUD_NZD,-1.001871539,0.1965115885,-1.00501641,11,stoploss,1
956,CAD_CHF,-1.008048591,0.162983959,-1.402466906,5,stoploss,1
958,EUR_GBP,-1.002102258,0.04414740966,-1.225616182,2,stoploss,0
959,USD_CHF,-1.001903924,0.05902164725,-1.216607503,3,stoploss,0
960,CAD_CHF,-1.008200475,0.01640095067,-1.787703624,2,stoploss,0
968,NZD_CHF,-1.006239358,0.1123084523,-1.372658861,2,stoploss,0
969,USD_CHF,-1.001284842,0.1811627095,-1.059994577,1,stoploss,0
970,CAD_CHF,-1.095183461,0,-1.078745891,5,stoploss,0
971,USD_CHF,-1.001189944,0.4843070367,-1.640932196,14,stoploss,3
973,CAD_CHF,-1.007267321,0.3895284248,-1.505788986,9,stoploss,4
974,CAD_CHF,-1.073282361,0.5554031605,-1.331939061,13,stoploss,2
976,USD_CHF,-1.00116006,0.4071811702,-1.019693016,4,stoploss,1
991,GBP_AUD,-1.098886529,0.1755072162,-1.510147912,5,stoploss,0
995,AUD_CAD,-1.005736591,0.2753563625,-1.190342609,18,stoploss,4
999,GBP_CHF,-1.001973123,0.9451259249,-1.2687181,5,stoploss,0
1000,USD_CHF,-1.003256459,0.6040731166,-1.665678702,4,stoploss,0
1001,EUR_GBP,-1.001534588,0.458841911,-1.051193007,16,stoploss,1
1010,EUR_GBP,-1.002197782,0.1120868711,-1.206582201,2,stoploss,0
1011,EUR_GBP,-1.002024942,0.8929995918,-1.030695674,8,stoploss,1
1014,CHF_JPY,-1.049778401,0.01828594323,-1.019949278,4,stoploss,0
1029,USD_CHF,-1.00065592,0.2472819021,-1.023891377,4,stoploss,1
1030,EUR_GBP,-1.001080337,0.04861515639,-1.055489062,1,stoploss,0
1032,USD_CHF,-1.000632923,0.2854484835,-1.032298174,4,stoploss,0
1034,AUD_CHF,-1.005729769,0.2521098189,-1.100115573,9,stoploss,4
1035,CAD_CHF,-1.008082651,0.7486555126,-1.098230151,14,stoploss,4
1038,GBP_CAD,-1.006716667,0.1007499981,-1.032816647,19,stoploss,1
1039,GBP_CHF,-1.000561909,0.3725454684,-1.20641798,14,stoploss,4
1040,GBP_USD,-1.000536474,0.1207066983,-1.026275173,9,stoploss,1
1043,AUD_CHF,-1.001063909,0.6617515141,-1.15114974,67,stoploss,1
1044,GBP_USD,-1.000644304,0.5624773993,-1.008335773,6,stoploss,0
1054,AUD_CHF,-1.001774479,0.3850618599,-1.15518558,4,stoploss,0
1055,AUD_CHF,-1.001657858,0.4227538443,-1.165474324,17,stoploss,1
1056,GBP_CAD,-1.000903244,0.2366499987,-1.452416786,10,stoploss,4
1061,GBP_CHF,-1.000982934,0.8915208875,-1.036995079,64,stoploss,10
1067,USD_CHF,-1.00128678,0.1968773462,-1.143947456,3,stoploss,0
1068,AUD_CHF,-1.009949745,1.769396305,-1.033115181,66,stoploss,7
1070,NZD_CHF,-1.001624806,1.073996982,-1.041500855,44,stoploss,2
1075,GBP_CAD,-1.001363643,0.2959104452,-1.258642124,4,stoploss,0
1076,GBP_CAD,-1.009388219,0.03637934962,-1.022142372,2,stoploss,0
1077,GBP_USD,-1.001111358,0.1166925753,-1.143587238,19,stoploss,0
1078,GBP_CAD,-1.001042437,0.3825743561,-1.112280212,7,stoploss,0
1079,AUD_NZD,-1.001859158,0.3550991627,-1.091325699,8,stoploss,2
1081,GBP_CAD,-1.001089944,0.6147286103,-1.661075181,13,stoploss,2
1083,GBP_USD,-1.001171218,0.736695994,-1.160676836,4,stoploss,0
1089,CAD_JPY,-1.001227188,0.1313091633,-1.152329947,1,stoploss,0
1090,EUR_JPY,-1.000915974,0.0137396064,-1.061613588,1,stoploss,0
1091,USD_JPY,-1.001201068,0,-1.163834637,1,stoploss,0
1092,CAD_JPY,-1.001023151,0.8072657829,-1.005756989,11,stoploss,4
1093,EUR_JPY,-1.000792973,1.055447008,-2.32896158,11,stoploss,5
1095,AUD_NZD,-1.001853617,0.0722910562,-1.254898591,3,stoploss,0
1096,AUD_NZD,-1.001769654,0.2742963158,-1.021090156,2,stoploss,0
1102,EUR_JPY,-1.000638937,0.1820969901,-1.024215702,3,stoploss,0
1103,EUR_JPY,-1.000630404,0.3032244952,-1.038275974,15,stoploss,5
1106,EUR_JPY,-1.000671077,0.4516349267,-1.052920059,2,stoploss,0
1107,EUR_JPY,-1.000606614,0.1449806334,-1.299972792,3,stoploss,0
1110,USD_CAD,-1.001165422,0.09906086045,-1.192226591,10,stoploss,2
1112,USD_CAD,-1.001055641,1.839982035,-1.006025748,44,stoploss,7
1116,USD_CAD,-1.001447107,1.876897698,-1.095459952,51,stoploss,6
1117,USD_JPY,-1.000768545,0.7262750925,-1.109010538,16,stoploss,2
1126,EUR_CHF,-1.001114006,0.3798758966,-2.233581151,3,stoploss,0
1127,EUR_JPY,-1.000651383,0.4579219235,-1.949587933,3,stoploss,0
1128,EUR_USD,-1.000999322,0.7384992082,-2.455334986,3,stoploss,0
1132,EUR_USD,-1.000645282,0.6214063723,-1.087299831,39,stoploss,5
1134,EUR_GBP,-1.000465669,0.08894285023,-1.308065269,37,stoploss,0
1140,USD_CAD,-1.000662416,0.0934006164,-1.256602619,9,stoploss,0
1143,EUR_GBP,-1.000647755,0.1042885025,-1.257291822,3,stoploss,0
1144,EUR_GBP,-1.000576809,0.48048164,-1.051522245,23,stoploss,11
1145,NZD_USD,-1.001080896,0.1394356299,-1.144669241,5,stoploss,0
1147,EUR_GBP,-1.000708431,0.2160715636,-1.352395459,17,stoploss,2
1149,CHF_JPY,-1.000809982,0.7087341469,-1.066746139,11,stoploss,0
1150,EUR_GBP,-1.000765016,0.9187844336,-1.070257638,20,stoploss,2
1151,CHF_JPY,-1.000858791,0.5212860722,-1.027972699,4,stoploss,0
1153,CHF_JPY,-1.000666381,0.3671759725,-1.302775002,21,stoploss,11
1155,AUD_NZD,-1.001196246,0.2595853737,-1.073032628,12,stoploss,0
1156,EUR_NZD,-1.006298941,0,-1.265602678,8,stoploss,0
1161,EUR_GBP,-1.000777558,0.2169387644,-1.247981064,9,stoploss,0
1162,EUR_NZD,-1.003373457,0.2423266566,-1.130670317,3,stoploss,0
1163,AUD_NZD,-1.001433228,0.3683396731,-1.047689887,4,stoploss,1
1164,EUR_NZD,-1.000546928,0.02133018607,-1.225665307,3,stoploss,0
1175,AUD_NZD,-1.001081441,0.5093585032,-1.00682116,10,stoploss,1
1180,CAD_CHF,-1.0015584,0.3397311933,-1.324639974,15,stoploss,8
1184,EUR_USD,-1.001136532,0.1056974488,-1.080841654,3,stoploss,0
1185,EUR_USD,-1.001068527,0.05449487356,-1.644462949,2,stoploss,0
1186,CAD_CHF,-1.001672979,0.1020517307,-1.125914996,3,stoploss,0
1190,EUR_AUD,-1.000614902,0.00184470461,-1.071773379,10,stoploss,0
1192,AUD_USD,-1.001168364,1.195236198,-1.127471096,16,stoploss,5
1193,NZD_JPY,-1.00089984,1.739390417,-1.03571566,13,stoploss,5
1194,GBP_NZD,-1.005508783,0.01298498911,-1.117102548,5,stoploss,0
1199,NZD_JPY,-1.000867784,0.3740147728,-1.083861836,3,stoploss,0
1200,AUD_USD,-1.001161112,0.09172788025,-1.080995652,16,stoploss,0
1206,AUD_USD,-1.001313498,0.6291657635,-1.002199327,11,stoploss,1
1207,EUR_USD,-1.001039931,0.8808213133,-1.032651197,18,stoploss,0
1208,NZD_JPY,-1.000928391,0.3759985284,-1.025872528,18,stoploss,1
1211,NZD_USD,-1.001239706,0.4524928244,-1.275657853,20,stoploss,6
1213,GBP_USD,-1.000678985,0.2797417376,-1.252047971,34,stoploss,4
1215,EUR_JPY,-1.000970057,0.5597226335,-1.18637917,11,stoploss,3
1216,NZD_CHF,-1.00178208,0.6112534691,-1.120928373,16,stoploss,2
1219,AUD_USD,-1.001242978,0.4884902766,-1.192015713,19,stoploss,5
1221,NZD_CAD,-1.001554004,0.4739711527,-1.070708604,6,stoploss,0
1222,NZD_JPY,-1.001108156,0.4665336717,-1.009530107,7,stoploss,1
1244,USD_CHF,-1.001306948,0.3019050033,-1.201085273,9,stoploss,2
1249,EUR_NZD,-1.000851043,3.136095175,-1.260395374,23,stoploss,5
1258,AUD_NZD,-1.001955454,1.578051279,-1.026613286,24,stoploss,2
1263,AUD_NZD,-1.001692609,0.001692609402,-1.04772522,2,stoploss,0
1264,AUD_NZD,-1.001593437,0.001593436841,-1.378322867,3,stoploss,0
1265,AUD_NZD,-1.00151706,0.9754698175,-1.017947508,53,stoploss,5
1266,GBP_USD,-1.000733562,0.1327747648,-1.095208419,7,stoploss,1
1267,GBP_USD,-1.000800078,0.1352131569,-1.426538809,9,stoploss,2
1269,EUR_AUD,-1.000827504,0.1563983047,-1.14278338,3,stoploss,0
1271,EUR_AUD,-1.000846411,0.5865628712,-1.361875411,3,stoploss,0
1273,AUD_USD,-1.001163786,0.01512921631,-1.127708508,2,stoploss,0
1275,NZD_USD,-1.001201652,0.01562148235,-1.198047531,3,stoploss,0
1276,AUD_USD,-1.001133212,0.1348521935,-1.562698948,18,stoploss,0
1277,NZD_USD,-1.001234602,0.144448386,-1.030892328,14,stoploss,1
1279,NZD_USD,-1.001595316,0.1260299385,-1.625626675,2,stoploss,0
1282,AUD_CAD,-1.001191556,0.2752494508,-1.249942311,6,stoploss,0
1283,AUD_JPY,-1.000473316,0.645129702,-1.715770484,2,stoploss,0
1284,AUD_JPY,0.2879176873,0.5813160412,-0.7764277735,120,time_exit,55
1285,AUD_CAD,-1.001202132,0.01803197659,-1.116780417,4,stoploss,0
1292,USD_JPY,-1.000805604,1.850471456,-2.491731918,31,stoploss,10
1301,USD_JPY,-1.000446603,0.2782337316,-1.682353879,7,stoploss,0
1304,USD_JPY,-1.000413911,0.6593602329,-1.411850442,11,stoploss,2
1305,USD_JPY,-1.000378932,0.8279664545,-1.53960078,51,stoploss,24
1313,EUR_USD,-1.000995153,0.1462874919,-1.012070607,6,stoploss,0
1314,EUR_USD,-1.001212366,0.2024650871,-1.165083525,6,stoploss,0
1315,AUD_USD,-1.001395431,0.04604923362,-1.444271418,6,stoploss,0
1316,EUR_USD,-1.00127813,0.1111973497,-1.443009286,4,stoploss,0
1321,USD_CHF,-1.001638177,0.204772131,-1.426852209,15,stoploss,0
1323,USD_CHF,-1.001777829,0.4106785767,-1.082698066,4,stoploss,1
1324,USD_CHF,-1.001539602,0.01385642183,-1.534983618,1,stoploss,0
1326,USD_JPY,-1.000750005,0.3607525475,-1.013257155,9,stoploss,3
1334,CAD_JPY,-1.001032053,0.2105388419,-1.323092134,10,stoploss,0
1346,CHF_JPY,-1.016418392,0,-1.020795698,16,stoploss,0
1348,AUD_CAD,-1.001170334,3.597606775,-1.022871933,41,stoploss,9
1351,AUD_JPY,-1.000966351,0.1304573808,-1.20697236,4,stoploss,0
1356,NZD_CAD,0.5485585715,1.417291767,-0.6873373336,120,time_exit,8
1357,AUD_NZD,-1.005888322,0.6050250546,-1.167359777,33,stoploss,14
1358,CAD_JPY,-1.000760407,0.152841899,-1.158100558,7,stoploss,0
1359,CHF_JPY,-1.000588795,0.1442548112,-1.21703957,7,stoploss,0
1360,EUR_JPY,-1.000591705,0.09289772974,-1.018324795,6,stoploss,0
1368,EUR_JPY,-1.000542402,0.7674990538,-1.415127231,8,stoploss,2
1369,NZD_CHF,-1.001826772,0.2539212824,-1.002897727,7,stoploss,1
1370,NZD_CHF,-1.002004038,1.004022795,-1.821670102,26,stoploss,1
1376,AUD_CHF,-1.011745671,1.452547992,-1.252871583,23,stoploss,8
1381,AUD_JPY,-1.000914585,1.089270384,-1.142316297,21,stoploss,10
1382,AUD_CHF,-1.001663479,1.324129038,-1.071280277,27,stoploss,8
1383,EUR_NZD,-1.000778763,0.1752217167,-1.151790751,4,stoploss,1
1384,EUR_NZD,-1.012553679,0.2267508183,-1.031755453,18,stoploss,2
1385,AUD_JPY,-1.000869569,0.4460890802,-1.23044064,13,stoploss,0
1386,CAD_JPY,-1.000826322,0.09998499017,-1.02877118,9,stoploss,1
1387,CHF_JPY,-1.000644725,0.1283003625,-1.00383751,8,stoploss,1
1388,EUR_AUD,-1.000881061,0.7092540244,-1.024673826,10,stoploss,2
1392,AUD_CHF,-1.001857115,0.8654157415,-1.14398304,10,stoploss,4
1393,GBP_JPY,-1.00060822,0.1769920929,-1.280303627,6,stoploss,0
1394,CAD_JPY,-1.000935431,0.07576992187,-1.181449523,2,stoploss,0
1395,CHF_JPY,-1.000750272,0.07877853865,-1.235697649,2,stoploss,0
1405,NZD_CHF,-1.001896583,0.1194847569,-1.37122983,11,stoploss,1
1410,EUR_CHF,-1.001923444,0.3789185344,-1.656085574,3,stoploss,0
1411,GBP_JPY,-1.000657562,0.2834092179,-1.159281789,5,stoploss,1
1412,CHF_JPY,-1.000760987,0.6841275795,-1.225950535,27,stoploss,1
1413,EUR_NZD,-1.000856151,0.6463942824,-1.096729902,8,stoploss,1
1418,EUR_JPY,-1.000930993,0.654488364,-1.278253946,11,stoploss,1
1419,EUR_JPY,-1.000845865,0.01945490192,-1.090320373,1,stoploss,0
1422,EUR_AUD,-1.00118139,0.1996549623,-1.196748384,8,stoploss,1
1426,EUR_CAD,-1.001101892,0.5795950285,-1.095280339,27,stoploss,5
1427,EUR_CAD,-1.001530748,0.7133284525,-1.077646418,12,stoploss,4
1428,EUR_CAD,-1.001429451,0.433123634,-1.322242117,22,stoploss,13
1429,EUR_CAD,-1.001580004,0.8547821269,-1.16130289,20,stoploss,3
1433,GBP_AUD,-1.002952985,0.2790570619,-1.377567401,9,stoploss,3
1437,NZD_CAD,-1.001837669,0.05513005811,-1.143029871,2,stoploss,0
1438,NZD_CAD,-1.001648772,0.1071702034,-1.093136074,6,stoploss,0
1439,NZD_CAD,-1.001734868,1.826815868,-1.982953976,10,stoploss,1
1441,GBP_NZD,-1.003821418,0.3362848043,-1.138782633,4,stoploss,0
1443,NZD_CAD,-1.001533614,0.4447481092,-1.567353681,17,stoploss,6
1445,NZD_USD,-1.001709271,0.4050971439,-1.352033084,11,stoploss,0
1447,NZD_USD,-1.001825205,0.1149879175,-1.038541667,5,stoploss,0
1450,AUD_CAD,-1.00180195,0.311737346,-2.167745822,4,stoploss,2
1454,AUD_CAD,-1.022925738,0.2203418173,-1.004911525,6,stoploss,1
1456,AUD_CAD,-1.00583398,0.1064701417,-1.220760392,4,stoploss,0
1458,AUD_CAD,-1.001340922,0.06302331426,-1.251079834,4,stoploss,0
1462,EUR_AUD,-1.00322572,0.2185425478,-1.074971278,5,stoploss,0
1463,EUR_AUD,-1.000830416,0.1395099384,-1.024733714,8,stoploss,0
1471,NZD_JPY,-1.005356367,0.8516623275,-1.215895273,11,stoploss,4
1474,AUD_USD,-1.002220224,0.6061211161,-1.591900514,1,stoploss,0
1475,AUD_USD,-1.001796806,0,-1.248780163,2,stoploss,0
1476,AUD_USD,-1.00166765,0.1350796481,-1.008928236,4,stoploss,0
1477,NZD_JPY,-1.001258367,1.054511379,-1.130013387,18,stoploss,4
1478,AUD_USD,-1.001703592,0.5775177033,-1.258954521,15,stoploss,0
1480,AUD_CAD,-1.001775458,0.6906532434,-1.375980112,9,stoploss,5
1487,NZD_JPY,-1.075605506,1.128956798,-1.198155058,24,stoploss,4
1496,AUD_CAD,-1.001834044,0.3466342802,-1.348022201,10,stoploss,2
1499,AUD_USD,-1.001805685,1.222448996,-1.110496503,17,stoploss,5
1500,AUD_USD,-1.001704843,0.2881184732,-1.788380346,5,stoploss,1
1503,USD_CAD,-1.001121795,0.1828525986,-1.037660452,21,stoploss,5
1505,USD_CAD,-1.001493342,0.06720039671,-1.426141752,4,stoploss,0
1509,USD_CHF,-1.001645151,0.7715755863,-1.199314717,16,stoploss,2
1511,USD_CHF,-1.001845953,0.444874702,-1.264477887,2,stoploss,0
1521,EUR_USD,-1.001573545,0.9551416105,-1.074731005,33,stoploss,9
1522,GBP_CHF,-1.00828269,0.6178886466,-1.07840619,19,stoploss,7
1523,GBP_CHF,-1.044775649,0.2625481236,-1.060368778,4,stoploss,1
1524,USD_CAD,-1.001587156,0.4967799399,-1.106247981,15,stoploss,2
1525,USD_CAD,-1.001521348,0.05933256128,-1.042123192,1,stoploss,0
1527,USD_JPY,-1.000497186,0.08899623683,-1.228545817,2,stoploss,0
1530,CAD_JPY,-1.000950841,0.5828655566,-1.446229219,5,stoploss,1
1531,CHF_JPY,-1.000653696,0.2372915745,-1.668885371,4,stoploss,0
1532,USD_JPY,-1.000596514,0.1449529286,-1.197203818,3,stoploss,0
1535,CHF_JPY,-1.000574006,0.1980322036,-1.183027164,4,stoploss,0
1538,EUR_JPY,-1.000631666,0.6360880563,-1.114891181,10,stoploss,1
1539,GBP_JPY,-1.000543773,0.7117988263,-1.08156445,16,stoploss,0
1541,EUR_CHF,-1.001544787,0.1683817859,-1.212657816,6,stoploss,0
1542,EUR_JPY,-1.000619056,0.1355731629,-1.226349021,6,stoploss,1
1546,EUR_NZD,-1.004121588,0.00686931312,-1.070238984,5,stoploss,0
1551,EUR_CHF,-1.002144396,0.3881356259,-1.074342257,15,stoploss,0
1553,EUR_CAD,-1.001383223,0.09267594303,-1.005603143,11,stoploss,0
1554,GBP_USD,-1.001487248,0.1531865258,-2.390007252,9,stoploss,0
1555,EUR_CHF,-1.002793851,1.097983296,-1.349429852,29,stoploss,3
1556,GBP_USD,-1.001542457,0.4735341657,-1.0689224,4,stoploss,1
1557,EUR_NZD,-1.006216941,0.140917322,-1.092109245,2,stoploss,0
1560,GBP_USD,-1.001311689,0.5417276764,-1.011312442,9,stoploss,1
1561,GBP_AUD,-1.0007837,0.08699067239,-1.287618691,15,stoploss,0
1564,USD_JPY,-1.001000237,0.8752074045,-1.787423579,8,stoploss,3
1565,CAD_JPY,-1.001257554,0.8614242698,-1.349355097,7,stoploss,2
1568,GBP_AUD,-1.003368191,1.455900693,-1.070242788,62,stoploss,16
1576,NZD_JPY,-1.006917425,0.9182882266,-1.077389012,10,stoploss,3
1577,USD_JPY,-1.001139875,0.1766805826,-1.464739023,4,stoploss,0
1579,NZD_CHF,-1.004698712,0.6860119118,-1.386119959,10,stoploss,3
1580,GBP_JPY,-1.000769643,0.1977982119,-1.63241248,6,stoploss,0
1584,GBP_CHF,-1.00105269,0.2263283647,-1.855892591,11,stoploss,7
1590,AUD_CHF,-1.003493397,2.471578311,-1.116140311,72,stoploss,11
1591,CAD_CHF,0.23591351,2.006686001,-0.4434037055,120,time_exit,36
1593,GBP_AUD,-1.00074487,0.03277428548,-1.120284667,7,stoploss,0
1598,NZD_CHF,-1.00449391,0.26738764,-1.238072182,9,stoploss,1
1599,NZD_CHF,-1.005007566,0.0125189156,-1.029054862,4,stoploss,0
1602,GBP_CAD,-1.035871592,0.09277135883,-1.045223976,4,stoploss,0
1605,NZD_CHF,-1.009110349,0.5375105893,-1.071984396,9,stoploss,0
1607,GBP_CHF,-1.051654669,0.7141819449,-1.060043641,24,stoploss,10
1609,NZD_CHF,-1.00601517,1.016563764,-1.106791317,30,stoploss,6
1616,USD_CAD,-1.001587448,0.4079741404,-1.468389416,4,stoploss,1
1618,USD_CAD,-1.001477549,0.5777217241,-1.009166081,23,stoploss,0
1621,USD_CAD,-1.001765577,0.001765576926,-1.251794041,3,stoploss,0
1629,NZD_JPY,-1.000658643,0.3194416943,-1.011016496,25,stoploss,3
1630,AUD_JPY,-1.000660964,0.4686233646,-3.49319391,45,stoploss,0
1633,CAD_JPY,1.267892849,1.883284744,-0.9023686181,120,time_exit,4
1634,EUR_JPY,-1.000429042,1.720888455,-1.144255674,26,stoploss,3
1635,GBP_JPY,-1.000710203,1.808531315,-1.059977611,26,stoploss,3
1637,USD_JPY,-1.000431583,1.73884712,-1.047451467,21,stoploss,3
1638,USD_JPY,-1.000533862,0.6796066276,-1.421675137,17,stoploss,0
1643,AUD_NZD,-1.002618511,0.4582394733,-2.066005397,7,stoploss,2
1654,USD_JPY,-1.000931582,0.0437843399,-1.867821308,2,stoploss,0
1655,USD_JPY,-1.000818055,0.06626243683,-1.352244544,7,stoploss,1
1666,EUR_CAD,-1.002245318,0.5680655265,-1.731140399,10,stoploss,4
1668,EUR_GBP,-1.003779727,0.2532416821,-1.228411145,14,stoploss,1
1669,EUR_GBP,-1.004439161,0.6791915842,-1.025446117,2,stoploss,0
1671,EUR_CAD,-1.001955146,0.3695225728,-1.022541299,10,stoploss,3
1673,AUD_NZD,-1.002323736,0.3137043956,-1.061947473,6,stoploss,0
1675,AUD_NZD,-1.102022225,0.798759371,-1.271545292,24,stoploss,14
1676,AUD_NZD,-1.002238353,0.6065937351,-1.3362969,14,stoploss,2
1679,NZD_CAD,-1.00306674,0.119602869,-1.008957536,10,stoploss,2
1680,NZD_CAD,-1.003281647,0.05578800397,-1.046845486,8,stoploss,1
1685,AUD_NZD,-1.002405203,0.2188734593,-1.180954599,2,stoploss,0
1686,AUD_NZD,-1.002228466,0,-1.366049473,4,stoploss,0
1688,NZD_CAD,-1.002578877,0.3739371606,-1.028971911,1,stoploss,0
1689,NZD_CAD,-1.049302028,0.3494013282,-1.232550698,8,stoploss,0
1691,AUD_JPY,-1.001217927,2.21297278,-1.114402913,18,stoploss,9
1693,AUD_JPY,-1.00087445,0.3069319305,-1.219857672,8,stoploss,1
1694,CAD_JPY,-1.000878996,0.2469979306,-1.016998597,5,stoploss,0
1696,NZD_JPY,-1.001054833,0.665599874,-1.003146561,4,stoploss,0
1699,AUD_JPY,-1.000727038,1.425721393,-1.507149642,6,stoploss,2
1700,AUD_NZD,-1.001443391,0.2035181603,-1.092647144,24,stoploss,1
1701,NZD_JPY,-1.000826567,0.8554970685,-1.247289929,1,stoploss,0
1702,CAD_JPY,-1.000530115,0.4649111875,-1.408516562,3,stoploss,0
1703,EUR_JPY,-1.000366203,0.4683737875,-1.559659078,3,stoploss,0
1705,USD_JPY,-1.000382717,0.4780138338,-1.483029308,3,stoploss,0
1707,CAD_JPY,-1.00045736,0.4029341212,-1.335033711,17,stoploss,9
1711,EUR_NZD,-1.00080394,0.2741435365,-1.108633246,17,stoploss,0
1713,GBP_JPY,-1.000318163,0.3703419848,-1.081754938,4,stoploss,1
1720,GBP_NZD,-1.000702732,0.3401222511,-1.218537156,8,stoploss,3
1725,GBP_JPY,-1.000682278,0.4103900334,-1.880698466,18,stoploss,0
1728,EUR_AUD,-1.000891821,0.5484697604,-1.051456663,9,stoploss,3
1729,GBP_CHF,-1.001059449,0.07310195001,-1.768219632,15,stoploss,0
1730,AUD_JPY,-1.000667611,0.6869718693,-1.792535927,14,stoploss,2
1731,CAD_JPY,-1.000673701,0.5800562063,-2.151125978,14,stoploss,2
1732,EUR_JPY,-1.000493514,0.6795683825,-1.199731836,13,stoploss,1
1733,NZD_JPY,-1.000809237,0.2856607226,-2.292568915,11,stoploss,2
1735,CAD_CHF,-1.002444617,0.3935834078,-2.065701737,1,stoploss,0
1736,AUD_CHF,-1.001459703,0.08904190949,-1.186738892,1,stoploss,0
1737,AUD_JPY,-1.000550447,0.2218300258,-1.3150172,9,stoploss,0
1738,CAD_CHF,-1.001722812,0.2773727822,-1.014736452,1,stoploss,0
1739,CAD_JPY,-1.000560939,0.3460990664,-1.103366067,9,stoploss,0
1740,EUR_JPY,-1.000403519,0.3361312948,-1.559600786,10,stoploss,2
1741,GBP_CHF,-1.001039631,0.1278746481,-1.437810068,1,stoploss,0
1742,GBP_JPY,-1.000996495,0.2564314278,-1.267541876,9,stoploss,0
1743,NZD_JPY,-1.045819794,0.2467723166,-1.11473012,8,stoploss,0
1744,USD_JPY,-1.000427721,0.3246400943,-1.536800868,10,stoploss,2
1745,AUD_CHF,-1.116698827,0.07654439222,-1.010135012,6,stoploss,0
1746,CAD_CHF,-1.001471876,0.2104782205,-1.020009838,5,stoploss,0
1747,GBP_CHF,-1.000869343,0.1903861032,-1.259677916,8,stoploss,0
1748,CAD_CHF,-1.001521727,0.3941273863,-1.005861785,3,stoploss,0
1752,NZD_CHF,-1.001659417,0.2538907556,-1.090236774,3,stoploss,0
1753,USD_CHF,-1.00126029,0.4826909038,-1.392619971,4,stoploss,0
1754,AUD_CHF,-1.001362272,0.02315862929,-1.469891824,2,stoploss,0
1755,NZD_JPY,-1.000699375,0.03566812865,-1.140680742,2,stoploss,0
1756,AUD_JPY,-1.000541975,0.2032407699,-2.636710255,5,stoploss,0
1757,CAD_JPY,-1.000578847,0.2784252552,-1.085337533,4,stoploss,0
1758,GBP_JPY,-1.000340131,0.255438705,-1.129576484,4,stoploss,0
1760,GBP_CHF,-1.000841108,0.4079374568,-1.038768576,4,stoploss,1
1761,USD_JPY,-1.000443953,0.06881268353,-1.198228599,3,stoploss,0
1762,AUD_CHF,-1.001170697,0.4343286331,-1.14377109,3,stoploss,0
1763,CAD_CHF,-1.001327379,0.378303094,-1.118980731,3,stoploss,0
1764,NZD_CHF,-1.001436071,0.4178968013,-1.305388977,3,stoploss,0
1765,NZD_JPY,-1.000614995,0.4483310521,-2.40524382,3,stoploss,0
1766,USD_CHF,-1.001115953,0.02120310687,-1.322404297,2,stoploss,0
