trade_id,bar_offset,bar_time,close_mid,close_r,mfe_so_far_r,mae_so_far_r,is_in_profit
1120,90,2023-08-11 15:00:00,1.68573,1.536203751,1.901709648,-0.5313997174,True
1120,91,2023-08-11 16:00:00,1.68456,1.378402313,1.901709648,-0.5313997174,True
1120,92,2023-08-11 17:00:00,1.68414,1.321755642,1.901709648,-0.5313997174,True
1120,93,2023-08-11 18:00:00,1.6876,1.788416308,1.901709648,-0.5313997174,True
1120,94,2023-08-11 19:00:00,1.68639,1.625219948,1.901709648,-0.5313997174,True
1120,95,2023-08-11 20:00:00,1.6869,1.69400519,1.901709648,-0.5313997174,True
1120,96,2023-08-11 21:00:00,1.68656,1.648148362,1.901709648,-0.5313997174,True
1120,97,2023-08-11 22:00:00,1.68527,1.47416216,1.901709648,-0.5313997174,True
1120,98,2023-08-11 23:00:00,1.68551,1.506531686,1.901709648,-0.5313997174,True
1120,99,2023-08-14 00:00:00,1.68481,1.412120569,1.901709648,-0.5313997174,True
1120,100,2023-08-14 01:00:00,1.68412,1.319058182,1.901709648,-0.5313997174,True
1120,101,2023-08-14 02:00:00,1.68491,1.425607871,1.901709648,-0.5313997174,True
1120,102,2023-08-14 03:00:00,1.68843,1.900360918,1.916545681,-0.5313997174,True
1120,103,2023-08-14 04:00:00,1.69004,2.117506488,2.273959197,-0.5313997174,True
1120,104,2023-08-14 05:00:00,1.69146,2.309026183,2.520776832,-0.5313997174,True
1120,105,2023-08-14 06:00:00,1.69046,2.174153158,2.520776832,-0.5313997174,True
1120,106,2023-08-14 07:00:00,1.69016,2.133691251,2.520776832,-0.5313997174,True
1120,107,2023-08-14 08:00:00,1.68874,1.942171556,2.520776832,-0.5313997174,True
1120,108,2023-08-14 09:00:00,1.68789,1.827529485,2.520776832,-0.5313997174,True
1120,109,2023-08-14 10:00:00,1.68578,1.542947403,2.520776832,-0.5313997174,True
1120,110,2023-08-14 11:00:00,1.68706,1.715584874,2.520776832,-0.5313997174,True
1120,111,2023-08-14 12:00:00,1.6854,1.491695653,2.520776832,-0.5313997174,True
1120,112,2023-08-14 13:00:00,1.68436,1.351427708,2.520776832,-0.5313997174,True
1120,113,2023-08-14 14:00:00,1.68428,1.340637866,2.520776832,-0.5313997174,True
1120,114,2023-08-14 15:00:00,1.68324,1.20036992,2.520776832,-0.5313997174,True
1120,115,2023-08-14 16:00:00,1.68397,1.298827228,2.520776832,-0.5313997174,True
1120,116,2023-08-14 17:00:00,1.68204,1.03852229,2.520776832,-0.5313997174,True
1120,117,2023-08-14 18:00:00,1.68129,0.9373675217,2.520776832,-0.5313997174,True
1120,118,2023-08-14 19:00:00,1.68266,1.122143566,2.520776832,-0.5313997174,True
1120,119,2023-08-14 20:00:00,1.68209,1.045265942,2.520776832,-0.5313997174,True
1120,120,2023-08-14 21:00:00,1.6831,1.181487696,2.520776832,-0.5313997174,True
1121,0,2023-08-08 02:00:00,2.09296,-0.09740015069,0.01812095827,-0.20952358,False
1121,1,2023-08-08 03:00:00,2.09249,-0.1506304656,0.04983263523,-0.20952358,False
1121,2,2023-08-08 04:00:00,2.0991,0.5979916228,0.6523544976,-0.20952358,True
1121,3,2023-08-08 05:00:00,2.09677,0.3341051681,0.7282360104,-0.20952358,True
1121,4,2023-08-08 06:00:00,2.09818,0.4937961128,0.7282360104,-0.20952358,True
1121,5,2023-08-08 07:00:00,2.09925,0.6149800212,0.7282360104,-0.20952358,True
1121,6,2023-08-08 08:00:00,2.10244,0.9762666266,1.074799337,-0.20952358,True
1121,7,2023-08-08 09:00:00,2.10393,1.145018051,1.262804279,-0.20952358,True
1121,8,2023-08-08 10:00:00,2.10456,1.216369324,1.262804279,-0.20952358,True
1121,9,2023-08-08 11:00:00,2.10265,1.000050384,1.333022993,-0.20952358,True
1121,10,2023-08-08 12:00:00,2.10375,1.124631972,1.333022993,-0.20952358,True
1121,11,2023-08-08 13:00:00,2.10528,1.297913636,1.36360211,-0.20952358,True
1121,12,2023-08-08 14:00:00,2.10226,0.9558805486,1.36360211,-0.20952358,True
1121,13,2023-08-08 15:00:00,2.10041,0.7463569686,1.36360211,-0.20952358,True
1121,14,2023-08-08 16:00:00,2.10165,0.8867943952,1.36360211,-0.20952358,True
1121,15,2023-08-08 17:00:00,2.10381,1.131427332,1.36360211,-0.20952358,True
1121,16,2023-08-08 18:00:00,2.10472,1.234490282,1.36360211,-0.20952358,True
1121,17,2023-08-08 19:00:00,2.10489,1.2537438,1.36360211,-0.20952358,True
1121,18,2023-08-08 20:00:00,2.10282,1.019303903,1.36360211,-0.20952358,True
1121,19,2023-08-08 21:00:00,2.10262,0.9966527047,1.36360211,-0.20952358,True
1121,20,2023-08-08 22:00:00,2.10123,0.8392268798,1.36360211,-0.20952358,True
1121,21,2023-08-08 23:00:00,2.10049,0.7554174478,1.36360211,-0.20952358,True
1121,22,2023-08-09 00:00:00,2.10019,0.721440651,1.36360211,-0.20952358,True
1121,23,2023-08-09 01:00:00,2.10231,0.9615433481,1.36360211,-0.20952358,True
1121,24,2023-08-09 02:00:00,2.10362,1.109908694,1.36360211,-0.20952358,True
1121,25,2023-08-09 03:00:00,2.10569,1.344348591,1.369264909,-0.20952358,True
1121,26,2023-08-09 04:00:00,2.10511,1.278660118,1.381723068,-0.20952358,True
1121,27,2023-08-09 05:00:00,2.10092,0.8041175231,1.411169625,-0.20952358,True
1121,28,2023-08-09 06:00:00,2.09915,0.6036544223,1.411169625,-0.20952358,True
1121,29,2023-08-09 07:00:00,2.10034,0.7384290494,1.411169625,-0.20952358,True
1121,30,2023-08-09 08:00:00,2.09971,0.6670777762,1.411169625,-0.20952358,True
1121,31,2023-08-09 09:00:00,2.09727,0.3907331626,1.411169625,-0.20952358,True
1121,32,2023-08-09 10:00:00,2.09788,0.459819316,1.411169625,-0.20952358,True
1121,33,2023-08-09 11:00:00,2.09779,0.449626277,1.411169625,-0.20952358,True
1121,34,2023-08-09 12:00:00,2.0976,0.4281076391,1.411169625,-0.20952358,True
1121,35,2023-08-09 13:00:00,2.09972,0.6682103361,1.411169625,-0.20952358,True
1121,36,2023-08-09 14:00:00,2.10102,0.815443122,1.411169625,-0.20952358,True
1121,37,2023-08-09 15:00:00,2.10172,0.8947223144,1.411169625,-0.20952358,True
1121,38,2023-08-09 16:00:00,2.10126,0.8426245594,1.411169625,-0.20952358,True
1121,39,2023-08-09 17:00:00,2.10418,1.173332048,1.411169625,-0.20952358,True
1121,40,2023-08-09 18:00:00,2.10222,0.951350309,1.411169625,-0.20952358,True
1121,41,2023-08-09 19:00:00,2.10193,0.9185060722,1.411169625,-0.20952358,True
1121,42,2023-08-09 20:00:00,2.10044,0.7497546483,1.411169625,-0.20952358,True
1121,43,2023-08-09 21:00:00,2.0996,0.6546196174,1.411169625,-0.20952358,True
1121,44,2023-08-09 22:00:00,2.10129,0.8460222391,1.411169625,-0.20952358,True
1121,45,2023-08-09 23:00:00,2.10029,0.7327662499,1.411169625,-0.20952358,True
1121,46,2023-08-10 00:00:00,2.10021,0.7237057708,1.411169625,-0.20952358,True
1121,47,2023-08-10 01:00:00,2.10053,0.7599476873,1.411169625,-0.20952358,True
1121,48,2023-08-10 02:00:00,2.0985,0.5300380293,1.411169625,-0.20952358,True
1121,49,2023-08-10 03:00:00,2.09919,0.6081846618,1.411169625,-0.20952358,True
1121,50,2023-08-10 04:00:00,2.09806,0.4802053941,1.411169625,-0.20952358,True
1121,51,2023-08-10 05:00:00,2.09743,0.4088541209,1.411169625,-0.20952358,True
1121,52,2023-08-10 06:00:00,2.09626,0.2763446136,1.411169625,-0.20952358,True
1121,53,2023-08-10 07:00:00,2.09833,0.5107845112,1.411169625,-0.20952358,True
1121,54,2023-08-10 08:00:00,2.09839,0.5175798705,1.411169625,-0.20952358,True
1121,55,2023-08-10 09:00:00,2.0968,0.3375028477,1.411169625,-0.20952358,True
1121,56,2023-08-10 10:00:00,2.10061,0.7690081665,1.411169625,-0.20952358,True
1121,57,2023-08-10 11:00:00,2.10177,0.9003851139,1.411169625,-0.20952358,True
1121,58,2023-08-10 12:00:00,2.10262,0.9966527047,1.411169625,-0.20952358,True
1121,59,2023-08-10 13:00:00,2.10238,0.9694712673,1.411169625,-0.20952358,True
1121,60,2023-08-10 14:00:00,2.10079,0.7893942445,1.411169625,-0.20952358,True
1121,61,2023-08-10 15:00:00,2.09712,0.3737447643,1.411169625,-0.20952358,True
1121,62,2023-08-10 16:00:00,2.09753,0.4201797198,1.411169625,-0.20952358,True
1121,63,2023-08-10 17:00:00,2.09953,0.6466916982,1.411169625,-0.20952358,True
1121,64,2023-08-10 18:00:00,2.09941,0.6331009795,1.411169625,-0.20952358,True
1121,65,2023-08-10 19:00:00,2.09987,0.6851987345,1.411169625,-0.20952358,True
1121,66,2023-08-10 20:00:00,2.10256,0.9898573453,1.411169625,-0.20952358,True
1121,67,2023-08-10 21:00:00,2.10173,0.8958548743,1.411169625,-0.20952358,True
