pair,signal_bar_ts,feature_name,max_source_bar_ts,recomputed,recorded,abs_diff,leak_flag
CAD_CHF,2022-02-25 08:00:00,lower_wick_ratio,2022-02-25 08:00:00,0.2544378698,0.2544378698,2.244865405e-11,0
CAD_CHF,2022-02-25 08:00:00,range_to_atr_14,2022-02-25 08:00:00,0.7212297592,0.7212297592,1.758115875e-11,0
CAD_CHF,2022-02-25 08:00:00,ret_5bar_atr,2022-02-25 08:00:00,1.314430567,1.314430567,9.477507668e-11,0
CAD_CHF,2022-02-25 08:00:00,ret_20bar_atr,2022-02-25 08:00:00,2.04419559,2.04419559,2.649418462e-10,0
CAD_CHF,2022-02-25 08:00:00,pos_in_20bar_range,2022-02-25 08:00:00,0.7484811665,0.7484811665,3.584765818e-11,0
CAD_CHF,2022-02-25 08:00:00,rsi_14,2022-02-25 08:00:00,54.93673733,54.93673733,8.131735285e-10,0
CAD_CHF,2022-02-25 08:00:00,mother_bar_range_atr,2022-02-25 08:00:00,0.7511031812,0.7511031812,2.985611758e-12,0
CAD_CHF,2022-02-25 08:00:00,inside_bar_range_atr,2022-02-25 08:00:00,0.4950452785,0.4950452785,1.623978729e-11,0
CAD_CHF,2022-02-25 08:00:00,ib_range_ratio,2022-02-25 08:00:00,0.6590909091,0.6590909091,9.056533301e-12,0
CAD_CHF,2022-02-25 08:00:00,break_bar_body_atr,2022-02-25 08:00:00,0.4054250126,0.4054250126,2.205968741e-11,0
CAD_CHF,2022-02-25 08:00:00,break_close_above_high_atr,2022-02-25 08:00:00,0.1365642148,0.1365642148,3.691080774e-11,0
CAD_CHF,2022-02-25 08:00:00,swing_low_dist_atr,2022-02-25 08:00:00,2.628861134,2.628861134,1.895501534e-10,0
CAD_CHF,2025-10-27 08:00:00,body_to_range_ratio,2025-10-27 08:00:00,0.8582089552,0.8582089552,2.401789878e-11,0
CAD_CHF,2025-10-27 08:00:00,upper_wick_ratio,2025-10-27 08:00:00,0.1268656716,0.1268656716,4.172054369e-11,0
CAD_CHF,2025-10-27 08:00:00,lower_wick_ratio,2025-10-27 08:00:00,0.01492537313,0.01492537313,4.261580672e-12,0
CAD_CHF,2025-10-27 08:00:00,range_to_atr_14,2025-10-27 08:00:00,0.8661922065,0.8661922066,1.189370824e-10,0
CAD_CHF,2025-10-27 08:00:00,ret_5bar_atr,2025-10-27 08:00:00,2.281834693,2.281834693,1.928479598e-10,0
CAD_CHF,2025-10-27 08:00:00,ret_20bar_atr,2025-10-27 08:00:00,1.467355454,1.467355454,2.628770535e-10,0
CAD_CHF,2025-10-27 08:00:00,pos_in_20bar_range,2025-10-27 08:00:00,0.9122055675,0.9122055675,4.816158583e-11,0
CAD_CHF,2025-10-27 08:00:00,rsi_14,2025-10-27 08:00:00,64.53716247,64.53716247,6.257323548e-10,0
CAD_CHF,2025-10-27 08:00:00,mother_bar_range_atr,2025-10-27 08:00:00,1.680671445,1.680671446,5.888227683e-10,0
CAD_CHF,2025-10-27 08:00:00,inside_bar_range_atr,2025-10-27 08:00:00,0.6334838525,0.6334838526,9.881595542e-11,0
CAD_CHF,2025-10-27 08:00:00,ib_range_ratio,2025-10-27 08:00:00,0.3769230769,0.3769230769,2.31055175e-11,0
CAD_CHF,2025-10-27 08:00:00,break_bar_body_atr,2025-10-27 08:00:00,0.7433739085,0.7433739086,5.270017756e-11,0
CAD_CHF,2025-10-27 08:00:00,break_close_above_high_atr,2025-10-27 08:00:00,0.6464120944,0.6464120945,1.110967984e-10,0
CAD_CHF,2025-10-27 08:00:00,swing_low_dist_atr,2025-10-27 08:00:00,4.764057136,4.764057136,3.537232729e-10,0
CAD_CHF,2023-03-16 16:00:00,body_to_range_ratio,2023-03-16 16:00:00,0.7037037037,0.7037037037,3.70370401e-12,0
CAD_CHF,2023-03-16 16:00:00,upper_wick_ratio,2023-03-16 16:00:00,0.04208754209,0.04208754209,2.462162418e-12,0
CAD_CHF,2023-03-16 16:00:00,lower_wick_ratio,2023-03-16 16:00:00,0.2542087542,0.2542087542,8.758438419e-12,0
CAD_CHF,2023-03-16 16:00:00,range_to_atr_14,2023-03-16 16:00:00,1.668278958,1.668278957,6.394857976e-10,0
CAD_CHF,2023-03-16 16:00:00,ret_5bar_atr,2023-03-16 16:00:00,0.2078327321,0.2078327321,3.506889223e-12,0
CAD_CHF,2023-03-16 16:00:00,ret_20bar_atr,2023-03-16 16:00:00,4.327976218,4.327976218,3.880087363e-10,0
CAD_CHF,2023-03-16 16:00:00,pos_in_20bar_range,2023-03-16 16:00:00,1.003659174,1.003659174,7.213873943e-11,0
CAD_CHF,2023-03-16 16:00:00,rsi_14,2023-03-16 16:00:00,62.93819445,62.93819445,8.40465475e-10,0
CAD_CHF,2023-03-16 16:00:00,mother_bar_range_atr,2023-03-16 16:00:00,1.154314228,1.154314228,2.657318809e-10,0
CAD_CHF,2023-03-16 16:00:00,inside_bar_range_atr,2023-03-16 16:00:00,0.932438744,0.9324387439,1.00526365e-10,0
CAD_CHF,2023-03-16 16:00:00,ib_range_ratio,2023-03-16 16:00:00,0.8077858881,0.8077858881,2.215505557e-11,0
CAD_CHF,2023-03-16 16:00:00,break_bar_body_atr,2023-03-16 16:00:00,1.173974081,1.173974081,3.018605366e-10,0
CAD_CHF,2023-03-16 16:00:00,break_close_above_high_atr,2023-03-16 16:00:00,0.7021376084,0.7021376083,1.341496914e-10,0
CAD_CHF,2023-03-16 16:00:00,swing_low_dist_atr,2023-03-16 16:00:00,5.392416833,5.392416832,7.74143416e-10,0
CAD_CHF,2025-11-07 20:00:00,body_to_range_ratio,2025-11-07 20:00:00,0.5963302752,0.5963302752,2.935407473e-11,0
CAD_CHF,2025-11-07 20:00:00,upper_wick_ratio,2025-11-07 20:00:00,0.3302752294,0.3302752294,4.222189265e-11,0
CAD_CHF,2025-11-07 20:00:00,lower_wick_ratio,2025-11-07 20:00:00,0.07339449541,0.07339449541,2.867872606e-12,0
CAD_CHF,2025-11-07 20:00:00,range_to_atr_14,2025-11-07 20:00:00,1.415463907,1.415463908,7.84661669e-10,0
CAD_CHF,2025-11-07 20:00:00,ret_5bar_atr,2025-11-07 20:00:00,1.279111879,1.27911188,5.438962614e-10,0
CAD_CHF,2025-11-07 20:00:00,ret_20bar_atr,2025-11-07 20:00:00,-0.5713799258,-0.571379926,1.516012871e-10,0
CAD_CHF,2025-11-07 20:00:00,pos_in_20bar_range,2025-11-07 20:00:00,0.649737303,0.649737303,2.276778766e-11,0
CAD_CHF,2025-11-07 20:00:00,rsi_14,2025-11-07 20:00:00,52.7350831,52.7350831,1.036966069e-09,0
CAD_CHF,2025-11-07 20:00:00,mother_bar_range_atr,2025-11-07 20:00:00,1.447928676,1.447928676,2.705515811e-10,0
CAD_CHF,2025-11-07 20:00:00,inside_bar_range_atr,2025-11-07 20:00:00,1.318069602,1.318069602,3.269204907e-10,0
CAD_CHF,2025-11-07 20:00:00,ib_range_ratio,2025-11-07 20:00:00,0.9103139013,0.9103139013,4.534927989e-11,0
CAD_CHF,2025-11-07 20:00:00,break_bar_body_atr,2025-11-07 20:00:00,0.8440839814,0.8440839816,2.330604598e-10,0
CAD_CHF,2025-11-07 20:00:00,break_close_above_high_atr,2025-11-07 20:00:00,0.3376335925,0.3376335926,5.323858021e-11,0
CAD_CHF,2025-11-07 20:00:00,swing_low_dist_atr,2025-11-07 20:00:00,2.408885824,2.408885824,2.527569265e-10,0
CAD_CHF,2023-01-20 00:00:00,body_to_range_ratio,2023-01-20 00:00:00,0.887755102,0.887755102,4.087186145e-11,0
CAD_CHF,2023-01-20 00:00:00,upper_wick_ratio,2023-01-20 00:00:00,0.005102040816,0.005102040816,3.034109422e-13,0
CAD_CHF,2023-01-20 00:00:00,lower_wick_ratio,2023-01-20 00:00:00,0.1071428571,0.1071428571,4.282477151e-11,0
CAD_CHF,2023-01-20 00:00:00,range_to_atr_14,2023-01-20 00:00:00,0.8112453664,0.8112453663,8.323186584e-11,0
CAD_CHF,2023-01-20 00:00:00,ret_5bar_atr,2023-01-20 00:00:00,0.9312765686,0.9312765684,1.52232893e-10,0
CAD_CHF,2023-01-20 00:00:00,ret_20bar_atr,2023-01-20 00:00:00,-4.325262285,-4.325262284,1.053523491e-09,0
CAD_CHF,2023-01-20 00:00:00,pos_in_20bar_range,2023-01-20 00:00:00,0.2524334848,0.2524334848,4.983441437e-11,0
CAD_CHF,2023-01-20 00:00:00,rsi_14,2023-01-20 00:00:00,40.40346276,40.40346276,2.890182316e-09,0
CAD_CHF,2023-01-20 00:00:00,mother_bar_range_atr,2023-01-20 00:00:00,1.100975854,1.100975854,3.772628876e-10,0
CAD_CHF,2023-01-20 00:00:00,inside_bar_range_atr,2023-01-20 00:00:00,0.72432622,0.7243262199,8.500877779e-11,0
CAD_CHF,2023-01-20 00:00:00,ib_range_ratio,2023-01-20 00:00:00,0.6578947368,0.6578947368,4.207556525e-11,0
CAD_CHF,2023-01-20 00:00:00,break_bar_body_atr,2023-01-20 00:00:00,0.720187213,0.7201872129,1.137304695e-10,0
CAD_CHF,2023-01-20 00:00:00,break_close_above_high_atr,2023-01-20 00:00:00,0.08278013943,0.08278013942,6.898842608e-12,0
CAD_CHF,2023-01-20 00:00:00,swing_low_dist_atr,2023-01-20 00:00:00,1.610073712,1.610073712,1.47508894e-10,0
CAD_CHF,2025-11-19 08:00:00,body_to_range_ratio,2025-11-19 08:00:00,0.7426900585,0.7426900585,2.046707248e-11,0
CAD_CHF,2025-11-19 08:00:00,upper_wick_ratio,2025-11-19 08:00:00,0.04093567251,0.04093567251,4.628616934e-12,0
CAD_CHF,2025-11-19 08:00:00,lower_wick_ratio,2025-11-19 08:00:00,0.216374269,0.216374269,5.838440842e-12,0
CAD_CHF,2025-11-19 08:00:00,range_to_atr_14,2025-11-19 08:00:00,0.9079904854,0.9079904854,4.487332728e-11,0
CAD_CHF,2025-11-19 08:00:00,ret_5bar_atr,2025-11-19 08:00:00,2.11333458,2.11333458,1.582476372e-10,0
CAD_CHF,2025-11-19 08:00:00,ret_20bar_atr,2025-11-19 08:00:00,3.62134217,3.62134217,1.995248411e-11,0
CAD_CHF,2025-11-19 08:00:00,pos_in_20bar_range,2025-11-19 08:00:00,1.008563273,1.008563273,7.326694806e-11,0
CAD_CHF,2025-11-19 08:00:00,rsi_14,2025-11-19 08:00:00,64.10219911,64.10219911,1.335465072e-09,0
CAD_CHF,2025-11-19 08:00:00,mother_bar_range_atr,2025-11-19 08:00:00,1.274372611,1.274372611,1.5068502e-10,0
CAD_CHF,2025-11-19 08:00:00,inside_bar_range_atr,2025-11-19 08:00:00,0.8655113984,0.8655113984,6.532885344e-12,0
CAD_CHF,2025-11-19 08:00:00,ib_range_ratio,2025-11-19 08:00:00,0.6791666667,0.6791666667,3.331290799e-11,0
CAD_CHF,2025-11-19 08:00:00,break_bar_body_atr,2025-11-19 08:00:00,0.6743555067,0.6743555067,3.391242842e-11,0
CAD_CHF,2025-11-19 08:00:00,break_close_above_high_atr,2025-11-19 08:00:00,0.0796482882,0.0796482882,3.089556389e-12,0
CAD_CHF,2025-11-19 08:00:00,swing_low_dist_atr,2025-11-19 08:00:00,5.628479033,5.628479033,4.177387325e-10,0
CAD_CHF,2021-09-02 08:00:00,body_to_range_ratio,2021-09-02 08:00:00,0.6090534979,0.6090534979,4.241906826e-11,0
CAD_CHF,2021-09-02 08:00:00,upper_wick_ratio,2021-09-02 08:00:00,0.1316872428,0.1316872428,1.647765258e-12,0
CAD_CHF,2021-09-02 08:00:00,lower_wick_ratio,2021-09-02 08:00:00,0.2592592593,0.2592592593,4.077116422e-11,0
CAD_CHF,2021-09-02 08:00:00,range_to_atr_14,2021-09-02 08:00:00,1.188085942,1.188085942,2.295450496e-10,0
CAD_CHF,2021-09-02 08:00:00,ret_5bar_atr,2021-09-02 08:00:00,-0.1760127322,-0.1760127322,1.782707315e-11,0
CAD_CHF,2021-09-02 08:00:00,ret_20bar_atr,2021-09-02 08:00:00,2.517959919,2.517959919,2.829985135e-10,0
CAD_CHF,2021-09-02 08:00:00,pos_in_20bar_range,2021-09-02 08:00:00,0.6965352449,0.6965352449,2.23429053e-11,0
CAD_CHF,2021-09-02 08:00:00,rsi_14,2021-09-02 08:00:00,55.63158843,55.63158843,6.140581377e-10,0
CAD_CHF,2021-09-02 08:00:00,mother_bar_range_atr,2021-09-02 08:00:00,0.6942724436,0.6942724438,1.926034887e-10,0
CAD_CHF,2021-09-02 08:00:00,inside_bar_range_atr,2021-09-02 08:00:00,0.523148954,0.5231489541,1.141288175e-10,0
CAD_CHF,2021-09-02 08:00:00,ib_range_ratio,2021-09-02 08:00:00,0.7535211268,0.7535211268,3.941358351e-11,0
CAD_CHF,2021-09-02 08:00:00,break_bar_body_atr,2021-09-02 08:00:00,0.723607899,0.7236078991,1.288809059e-10,0
CAD_CHF,2021-09-02 08:00:00,break_close_above_high_atr,2021-09-02 08:00:00,0.6844939585,0.6844939586,1.138442673e-10,0
CAD_CHF,2021-09-02 08:00:00,swing_low_dist_atr,2021-09-02 08:00:00,2.278387033,2.278387034,7.5315576e-10,0
CAD_JPY,2023-12-08 20:00:00,body_to_range_ratio,2023-12-08 20:00:00,0.6175438596,0.6175438596,4.913691676e-11,0
CAD_JPY,2023-12-08 20:00:00,upper_wick_ratio,2023-12-08 20:00:00,0.298245614,0.298245614,3.506933632e-11,0
CAD_JPY,2023-12-08 20:00:00,lower_wick_ratio,2023-12-08 20:00:00,0.08421052632,0.08421052632,4.206329729e-12,0
CAD_JPY,2023-12-08 20:00:00,range_to_atr_14,2023-12-08 20:00:00,0.4687646004,0.4687646004,1.791455873e-12,0
CAD_JPY,2023-12-08 20:00:00,ret_5bar_atr,2023-12-08 20:00:00,1.792818998,1.792818998,1.422817419e-11,0
CAD_JPY,2023-12-08 20:00:00,ret_20bar_atr,2023-12-08 20:00:00,-2.274741903,-2.274741903,1.498889901e-11,0
CAD_JPY,2023-12-08 20:00:00,pos_in_20bar_range,2023-12-08 20:00:00,0.5471530249,0.5471530249,1.103273028e-11,0
CAD_JPY,2023-12-08 20:00:00,rsi_14,2023-12-08 20:00:00,42.21126369,42.21126369,4.134598441e-09,0
CAD_JPY,2023-12-08 20:00:00,mother_bar_range_atr,2023-12-08 20:00:00,1.396425073,1.396425073,2.347875228e-10,0
CAD_JPY,2023-12-08 20:00:00,inside_bar_range_atr,2023-12-08 20:00:00,0.9523322934,0.9523322934,4.057176817e-11,0
CAD_JPY,2023-12-08 20:00:00,ib_range_ratio,2023-12-08 20:00:00,0.6819787986,0.6819787986,1.343825051e-11,0
CAD_JPY,2023-12-08 20:00:00,break_bar_body_atr,2023-12-08 20:00:00,0.2894827006,0.2894827006,3.204880805e-12,0
CAD_JPY,2023-12-08 20:00:00,break_close_above_high_atr,2023-12-08 20:00:00,0.1480309264,0.1480309264,4.154690481e-11,0
CAD_JPY,2023-12-08 20:00:00,swing_low_dist_atr,2023-12-08 20:00:00,4.046178656,4.046178656,6.880895853e-11,0
CAD_JPY,2024-07-22 00:00:00,body_to_range_ratio,2024-07-22 00:00:00,0.5223214286,0.5223214286,2.862377002e-11,0
CAD_JPY,2024-07-22 00:00:00,upper_wick_ratio,2024-07-22 00:00:00,0.21875,0.21875,2.578492975e-14,0
CAD_JPY,2024-07-22 00:00:00,lower_wick_ratio,2024-07-22 00:00:00,0.2589285714,0.2589285714,2.859806836e-11,0
CAD_JPY,2024-07-22 00:00:00,range_to_atr_14,2024-07-22 00:00:00,0.5711708925,0.5711708925,1.12388987e-11,0
CAD_JPY,2024-07-22 00:00:00,ret_5bar_atr,2024-07-22 00:00:00,-0.2345880451,-0.2345880451,2.930547471e-11,0
CAD_JPY,2024-07-22 00:00:00,ret_20bar_atr,2024-07-22 00:00:00,-2.73601057,-2.73601057,1.766307101e-10,0
CAD_JPY,2024-07-22 00:00:00,pos_in_20bar_range,2024-07-22 00:00:00,0.5095594347,0.5095594347,4.646560914e-11,0
CAD_JPY,2024-07-22 00:00:00,rsi_14,2024-07-22 00:00:00,44.59480922,44.59480922,1.989860721e-09,0
CAD_JPY,2024-07-22 00:00:00,mother_bar_range_atr,2024-07-22 00:00:00,0.9409020506,0.9409020506,2.701250335e-11,0
CAD_JPY,2024-07-22 00:00:00,inside_bar_range_atr,2024-07-22 00:00:00,0.4079792089,0.4079792089,2.052813475e-11,0
CAD_JPY,2024-07-22 00:00:00,ib_range_ratio,2024-07-22 00:00:00,0.433604336,0.433604336,4.335148907e-11,0
CAD_JPY,2024-07-22 00:00:00,break_bar_body_atr,2024-07-22 00:00:00,0.2983347965,0.2983347965,2.311761893e-11,0
CAD_JPY,2024-07-22 00:00:00,break_close_above_high_atr,2024-07-22 00:00:00,0.1300433728,0.1300433729,5.657396773e-11,0
CAD_JPY,2024-07-22 00:00:00,swing_low_dist_atr,2024-07-22 00:00:00,3.126140688,3.126140689,6.463891644e-10,0
CAD_JPY,2024-11-19 16:00:00,body_to_range_ratio,2024-11-19 16:00:00,0.9494430163,0.9494430163,1.893529777e-11,0
CAD_JPY,2024-11-19 16:00:00,upper_wick_ratio,2024-11-19 16:00:00,0.02485004284,0.02485004284,4.898307454e-12,0
CAD_JPY,2024-11-19 16:00:00,lower_wick_ratio,2024-11-19 16:00:00,0.02570694087,0.02570694087,4.036927043e-12,0
CAD_JPY,2024-11-19 16:00:00,range_to_atr_14,2024-11-19 16:00:00,2.130564909,2.130564909,2.517710485e-10,0
CAD_JPY,2024-11-19 16:00:00,ret_5bar_atr,2024-11-19 16:00:00,0.6572436738,0.6572436738,5.171529871e-12,0
CAD_JPY,2024-11-19 16:00:00,ret_20bar_atr,2024-11-19 16:00:00,-1.45323879,-1.45323879,1.419100393e-10,0
CAD_JPY,2024-11-19 16:00:00,pos_in_20bar_range,2024-11-19 16:00:00,0.6328056288,0.6328056288,4.784805885e-11,0
CAD_JPY,2024-11-19 16:00:00,rsi_14,2024-11-19 16:00:00,55.01794684,55.01794684,9.23215282e-10,0
CAD_JPY,2024-11-19 16:00:00,mother_bar_range_atr,2024-11-19 16:00:00,1.968079668,1.968079668,3.278386451e-10,0
CAD_JPY,2024-11-19 16:00:00,inside_bar_range_atr,2024-11-19 16:00:00,1.19034132,1.19034132,3.36036976e-10,0
CAD_JPY,2024-11-19 16:00:00,ib_range_ratio,2024-11-19 16:00:00,0.6048237477,0.6048237477,1.91101579e-11,0
CAD_JPY,2024-11-19 16:00:00,break_bar_body_atr,2024-11-19 16:00:00,2.022849974,2.022849974,1.774056457e-10,0
CAD_JPY,2024-11-19 16:00:00,break_close_above_high_atr,2024-11-19 16:00:00,1.150176429,1.150176429,1.590438892e-10,0
CAD_JPY,2024-11-19 16:00:00,swing_low_dist_atr,2024-11-19 16:00:00,2.627149018,2.627149018,3.490225886e-10,0
CAD_JPY,2024-11-28 08:00:00,body_to_range_ratio,2024-11-28 08:00:00,0.6556169429,0.6556169429,9.759970609e-12,0
CAD_JPY,2024-11-28 08:00:00,upper_wick_ratio,2024-11-28 08:00:00,0.02762430939,0.02762430939,2.266638266e-12,0
CAD_JPY,2024-11-28 08:00:00,lower_wick_ratio,2024-11-28 08:00:00,0.3167587477,0.3167587477,2.02665662e-12,0
CAD_JPY,2024-11-28 08:00:00,range_to_atr_14,2024-11-28 08:00:00,1.066502855,1.066502854,5.517353241e-10,0
CAD_JPY,2024-11-28 08:00:00,ret_5bar_atr,2024-11-28 08:00:00,1.339511873,1.339511872,5.677647241e-10,0
CAD_JPY,2024-11-28 08:00:00,ret_20bar_atr,2024-11-28 08:00:00,-3.694460165,-3.694460164,6.626947879e-10,0
CAD_JPY,2024-11-28 08:00:00,pos_in_20bar_range,2024-11-28 08:00:00,0.3218161051,0.3218161051,1.719108189e-11,0
CAD_JPY,2024-11-28 08:00:00,rsi_14,2024-11-28 08:00:00,41.34096652,41.34096652,7.378417877e-10,0
CAD_JPY,2024-11-28 08:00:00,mother_bar_range_atr,2024-11-28 08:00:00,1.577167205,1.577167205,2.024809209e-10,0
CAD_JPY,2024-11-28 08:00:00,inside_bar_range_atr,2024-11-28 08:00:00,0.3967469183,0.3967469182,6.786682327e-11,0
CAD_JPY,2024-11-28 08:00:00,ib_range_ratio,2024-11-28 08:00:00,0.2515566625,0.2515566625,1.556521578e-11,0
CAD_JPY,2024-11-28 08:00:00,break_bar_body_atr,2024-11-28 08:00:00,0.6992173411,0.699217341,1.057410826e-10,0
CAD_JPY,2024-11-28 08:00:00,break_close_above_high_atr,2024-11-28 08:00:00,0.4478133533,0.4478133533,7.5631168e-12,0
CAD_JPY,2024-11-28 08:00:00,swing_low_dist_atr,2024-11-28 08:00:00,2.213533549,2.213533549,5.0059068e-11,0
CAD_JPY,2022-11-03 08:00:00,body_to_range_ratio,2022-11-03 08:00:00,0.288209607,0.288209607,1.308847475e-11,0
CAD_JPY,2022-11-03 08:00:00,upper_wick_ratio,2022-11-03 08:00:00,0.4148471616,0.4148471616,2.79511414e-11,0
CAD_JPY,2022-11-03 08:00:00,lower_wick_ratio,2022-11-03 08:00:00,0.2969432314,0.2969432314,4.103961615e-11,0
CAD_JPY,2022-11-03 08:00:00,range_to_atr_14,2022-11-03 08:00:00,0.5707995803,0.5707995804,5.564215755e-11,0
CAD_JPY,2022-11-03 08:00:00,ret_5bar_atr,2022-11-03 08:00:00,-0.4312154035,-0.4312154035,8.404832386e-12,0
CAD_JPY,2022-11-03 08:00:00,ret_20bar_atr,2022-11-03 08:00:00,-2.726876598,-2.726876598,1.976663278e-10,0
CAD_JPY,2022-11-03 08:00:00,pos_in_20bar_range,2022-11-03 08:00:00,0.136920618,0.136920618,7.45414841e-12,0
CAD_JPY,2022-11-03 08:00:00,rsi_14,2022-11-03 08:00:00,37.83786874,37.83786874,3.402384152e-09,0
CAD_JPY,2022-11-03 08:00:00,mother_bar_range_atr,2022-11-03 08:00:00,1.251272443,1.251272443,4.984017643e-10,0
CAD_JPY,2022-11-03 08:00:00,inside_bar_range_atr,2022-11-03 08:00:00,0.4187525306,0.4187525306,4.17119117e-11,0
CAD_JPY,2022-11-03 08:00:00,ib_range_ratio,2022-11-03 08:00:00,0.3346613546,0.3346613546,1.833921903e-11,0
CAD_JPY,2022-11-03 08:00:00,break_bar_body_atr,2022-11-03 08:00:00,0.1645099227,0.1645099227,1.93413896e-11,0
CAD_JPY,2022-11-03 08:00:00,break_close_above_high_atr,2022-11-03 08:00:00,0.08225496136,0.08225496136,3.293060269e-13,0
CAD_JPY,2022-11-03 08:00:00,swing_low_dist_atr,2022-11-03 08:00:00,1.480589304,1.480589304,4.740017268e-10,0
CAD_JPY,2025-02-27 08:00:00,body_to_range_ratio,2025-02-27 08:00:00,0.7699859748,0.7699859748,4.546119037e-11,0
CAD_JPY,2025-02-27 08:00:00,upper_wick_ratio,2025-02-27 08:00:00,0.110799439,0.110799439,9.8080849e-12,0
CAD_JPY,2025-02-27 08:00:00,lower_wick_ratio,2025-02-27 08:00:00,0.1192145863,0.1192145863,4.473071913e-11,0
CAD_JPY,2025-02-27 08:00:00,range_to_atr_14,2025-02-27 08:00:00,1.569040817,1.569040817,1.603259747e-10,0
CAD_JPY,2025-02-27 08:00:00,ret_5bar_atr,2025-02-27 08:00:00,0.8890497756,0.8890497755,1.005826533e-10,0
CAD_JPY,2025-02-27 08:00:00,ret_20bar_atr,2025-02-27 08:00:00,-1.164127058,-1.164127058,3.447477859e-10,0
CAD_JPY,2025-02-27 08:00:00,pos_in_20bar_range,2025-02-27 08:00:00,0.5017381228,0.5017381228,2.734656945e-11,0
CAD_JPY,2025-02-27 08:00:00,rsi_14,2025-02-27 08:00:00,45.11801491,45.11801491,5.223341759e-10,0
CAD_JPY,2025-02-27 08:00:00,mother_bar_range_atr,2025-02-27 08:00:00,0.8736454478,0.8736454477,1.055432408e-10,0
CAD_JPY,2025-02-27 08:00:00,inside_bar_range_atr,2025-02-27 08:00:00,0.6887935143,0.6887935142,6.481926107e-11,0
CAD_JPY,2025-02-27 08:00:00,ib_range_ratio,2025-02-27 08:00:00,0.7884130982,0.7884130982,3.67706976e-11,0
CAD_JPY,2025-02-27 08:00:00,break_bar_body_atr,2025-02-27 08:00:00,1.208139423,1.208139423,2.160458479e-10,0
CAD_JPY,2025-02-27 08:00:00,break_close_above_high_atr,2025-02-27 08:00:00,1.034290581,1.03429058,5.254372493e-10,0
CAD_JPY,2025-02-27 08:00:00,swing_low_dist_atr,2025-02-27 08:00:00,1.461210522,1.461210522,2.742102101e-10,0
CAD_JPY,2022-10-31 00:00:00,body_to_range_ratio,2022-10-31 00:00:00,0.4283154122,0.4283154122,1.361766255e-11,0
CAD_JPY,2022-10-31 00:00:00,upper_wick_ratio,2022-10-31 00:00:00,0.2329749104,0.2329749104,5.745820486e-12,0
CAD_JPY,2022-10-31 00:00:00,lower_wick_ratio,2022-10-31 00:00:00,0.3387096774,0.3387096774,1.936345528e-11,0
CAD_JPY,2022-10-31 00:00:00,range_to_atr_14,2022-10-31 00:00:00,1.168595306,1.168595306,4.476266025e-10,0
CAD_JPY,2022-10-31 00:00:00,ret_5bar_atr,2022-10-31 00:00:00,1.501582141,1.501582141,8.056111334e-11,0
CAD_JPY,2022-10-31 00:00:00,ret_20bar_atr,2022-10-31 00:00:00,0.4607365007,0.4607365007,4.995226455e-11,0
CAD_JPY,2022-10-31 00:00:00,pos_in_20bar_range,2022-10-31 00:00:00,0.8750648004,0.8750648004,1.47230006e-11,0
CAD_JPY,2022-10-31 00:00:00,rsi_14,2022-10-31 00:00:00,59.32827721,59.32827721,8.168115073e-10,0
CAD_JPY,2022-10-31 00:00:00,mother_bar_range_atr,2022-10-31 00:00:00,0.6638794124,0.6638794124,4.426803368e-11,0
CAD_JPY,2022-10-31 00:00:00,inside_bar_range_atr,2022-10-31 00:00:00,0.387437512,0.387437512,5.715206086e-12,0
CAD_JPY,2022-10-31 00:00:00,ib_range_ratio,2022-10-31 00:00:00,0.5835962145,0.5835962145,1.103483971e-11,0
CAD_JPY,2022-10-31 00:00:00,break_bar_body_atr,2022-10-31 00:00:00,0.5005273804,0.5005273804,3.981293073e-11,0
CAD_JPY,2022-10-31 00:00:00,break_close_above_high_atr,2022-10-31 00:00:00,0.6701621829,0.6701621829,9.040435067e-12,0
CAD_JPY,2022-10-31 00:00:00,swing_low_dist_atr,2022-10-31 00:00:00,4.115214654,4.115214654,4.257385555e-10,0
CAD_JPY,2021-08-24 04:00:00,body_to_range_ratio,2021-08-24 04:00:00,0.3069306931,0.3069306931,3.077244015e-11,0
CAD_JPY,2021-08-24 04:00:00,upper_wick_ratio,2021-08-24 04:00:00,0.1881188119,0.1881188119,1.875613553e-11,0
CAD_JPY,2021-08-24 04:00:00,lower_wick_ratio,2021-08-24 04:00:00,0.504950495,0.504950495,4.952860344e-11,0
CAD_JPY,2021-08-24 04:00:00,range_to_atr_14,2021-08-24 04:00:00,0.3230752268,0.3230752268,3.352873534e-12,0
CAD_JPY,2021-08-24 04:00:00,ret_5bar_atr,2021-08-24 04:00:00,1.52261196,1.52261196,4.747402471e-11,0
CAD_JPY,2021-08-24 04:00:00,ret_20bar_atr,2021-08-24 04:00:00,0.1951246419,0.1951246419,2.666669663e-11,0
CAD_JPY,2021-08-24 04:00:00,pos_in_20bar_range,2021-08-24 04:00:00,0.8645616951,0.8645616951,4.391698116e-11,0
CAD_JPY,2021-08-24 04:00:00,rsi_14,2021-08-24 04:00:00,58.28522207,58.28522207,9.189236039e-10,0
CAD_JPY,2021-08-24 04:00:00,mother_bar_range_atr,2021-08-24 04:00:00,0.5629825734,0.5629825734,2.783195896e-11,0
CAD_JPY,2021-08-24 04:00:00,inside_bar_range_atr,2021-08-24 04:00:00,0.3902492839,0.3902492839,4.662115138e-11,0
