trade_id,pair,signal_bar_time,entry_time,entry_price,sl_at_entry_price,exit_time,exit_price,exit_reason,final_r,bars_held,mfe_r,mae_r,spread_pips_used,spread_pips_exit,swing_low_used,sweep_magnitude_atr,reclaim_strength_ratio,time_to_peak_mfe,calendar_year
1035,NZD_CHF,2024-12-04 16:00:00,2024-12-04 20:00:00,0.51791,0.514502432,2024-12-06 08:00:00,0.514452432,stoploss,-1.014673222,10,0.5399745514,-4.563371888,1,1,0.51688,0.3638958933,1.596774194,3,2024
1036,USD_CHF,2024-12-06 00:00:00,2024-12-06 04:00:00,0.87924,0.8741566491,2024-12-06 12:00:00,0.8741466491,stoploss,-1.001967206,3,8.034070548,-1.349503525,0.2,0.2,0.87789,0.2675400574,1.897058824,1,2024
1037,NZD_CAD,2024-12-06 12:00:00,2024-12-06 16:00:00,0.827105,0.821342312,2024-12-10 16:00:00,0.821297312,stoploss,-1.007808856,13,0.7487825096,-5.045388521,0.9,0.9,0.81979,0.2950012205,8.552941176,8,2024
1038,AUD_NZD,2024-12-09 00:00:00,2024-12-09 04:00:00,1.09664,1.092096771,2025-02-04 08:00:00,1.10623,time_exit,2.110833355,240,2.989063291,-0.3499713279,1,1,1.09415,0.2729336142,3.935483871,164,2024
1039,AUD_CAD,2024-12-19 00:00:00,2024-12-19 04:00:00,0.898205,0.8929373381,2024-12-24 20:00:00,0.8929023381,stoploss,-1.006644314,23,1.979056406,-2.529585286,0.7,0.7,0.8974,0.4366263533,0.6695652174,14,2024
1040,AUD_USD,2024-12-19 00:00:00,2024-12-19 04:00:00,0.62253,0.6172614071,2025-01-09 08:00:00,0.6172214071,stoploss,-1.00759216,86,2.006228259,-2.617397133,0.8,0.8,0.62138,0.5656159142,0.744966443,68,2024
1041,CAD_JPY,2024-12-19 00:00:00,2024-12-19 04:00:00,107.174,106.3940597,2025-01-30 20:00:00,106.3930597,stoploss,-1.001282149,179,4.220835885,-2.905350582,0.2,0.2,106.974,0.4667023882,1.098901099,72,2024
1042,NZD_CAD,2024-12-20 00:00:00,2024-12-20 04:00:00,0.811745,0.806630584,2024-12-24 20:00:00,0.806585584,stoploss,-1.008798659,17,2.263210495,-2.681635589,0.9,0.9,0.81009,0.3636778852,1.731182796,8,2024
1043,EUR_CHF,2024-12-20 12:00:00,2024-12-20 16:00:00,0.930415,0.9261766723,2025-02-17 16:00:00,0.94364,time_exit,3.120334494,240,5.036184482,-0.4636262594,0.7,0.8,0.92941,0.3963827561,1.154761905,144,2024
1044,GBP_CHF,2024-12-20 12:00:00,2024-12-20 16:00:00,1.122265,1.115190793,2025-01-13 04:00:00,1.115155793,stoploss,-1.004947551,88,2.557883718,-1.974072734,0.7,0.7,1.11904,0.5088909303,1.766666667,65,2024
1045,NZD_CHF,2024-12-23 00:00:00,2024-12-23 04:00:00,0.505065,0.5013919581,2025-02-18 04:00:00,0.51519,time_exit,2.756570787,240,3.46443094,-0.1129853705,1.1,1.2,0.50306,0.3811554668,2.785714286,142,2024
1046,USD_CHF,2024-12-23 00:00:00,2024-12-23 04:00:00,0.89308,0.8876767695,2025-02-18 04:00:00,0.9018,time_exit,1.613849347,240,4.997010591,-0.06477606322,0.2,0.2,0.89133,0.2702087209,2.383561644,87,2024
1047,AUD_CHF,2024-12-27 00:00:00,2024-12-27 04:00:00,0.559305,0.55585224,2025-02-24 00:00:00,0.56942,time_exit,2.929540409,240,4.919252976,-0.4648455123,0.3,0.4,0.55846,0.3938877861,1.205882353,232,2024
1048,EUR_USD,2024-12-30 16:00:00,2024-12-30 20:00:00,1.039475,1.03470565,2024-12-31 16:00:00,1.03467065,stoploss,-1.007338526,6,2.909201329,-4.565611454,0.7,0.7,1.0385,0.5619214098,0.7014925373,3,2024
1049,AUD_CAD,2024-12-31 00:00:00,2024-12-31 04:00:00,0.893415,0.8886391106,2025-01-02 00:00:00,0.8886041106,stoploss,-1.007328478,7,3.231858793,-1.787101704,0.7,0.7,0.8925,0.6951584834,0.5301204819,1,2024
1050,AUD_JPY,2024-12-31 08:00:00,2024-12-31 12:00:00,97.404,96.61339029,2025-01-13 04:00:00,96.60939029,stoploss,-1.005059386,48,2.234983947,-4.29668391,0.8,0.8,97.043,0.283325639,3.1875,25,2024
1051,CHF_JPY,2024-12-31 08:00:00,2024-12-31 12:00:00,173.328,172.2508087,2025-01-10 16:00:00,172.2478087,stoploss,-1.002785021,45,1.470490924,-6.923561432,0.6,0.6,172.952,0.384332855,1.797101449,22,2024
1052,NZD_JPY,2024-12-31 08:00:00,2024-12-31 12:00:00,88.183,87.47320662,2025-01-10 16:00:00,87.46720662,stoploss,-1.008453164,45,2.142877133,-4.59429476,1.2,1.2,87.878,0.315584798,2.669642857,24,2024
1053,USD_JPY,2024-12-31 08:00:00,2024-12-31 12:00:00,156.6485,155.8120831,2025-01-16 00:00:00,155.8115831,stoploss,-1.000597788,65,2.669123575,-9.674003764,0.1,0.1,156.137,0.2821559523,4.322033898,43,2024
1054,EUR_CAD,2025-01-02 00:00:00,2025-01-02 04:00:00,1.48867,1.48163845,2025-01-02 16:00:00,1.48161845,stoploss,-1.002844323,4,4.09866949,-2.884143555,0.8,0.4,1.48757,0.4721576235,0.6506024096,1,2025
1055,GBP_NZD,2025-01-02 16:00:00,2025-01-02 20:00:00,2.21154,2.197388167,2025-01-09 08:00:00,2.197308167,stoploss,-1.005652978,28,1.940384663,-3.080872954,1.6,1.6,2.20909,0.4352792981,0.7824675325,12,2025
1056,USD_CAD,2025-01-06 16:00:00,2025-01-06 20:00:00,1.43639,1.428635026,2025-01-20 16:00:00,1.428625026,stoploss,-1.001289495,60,5.540959742,-2.751782195,0.2,0.2,1.4299,0.5003240354,3.340206186,55,2025
1057,GBP_AUD,2025-01-09 12:00:00,2025-01-09 16:00:00,1.9848,1.972107665,2025-01-13 08:00:00,1.972042665,stoploss,-1.005121201,11,5.249624908,-2.019328927,1.4,1.3,1.98171,0.471150487,1.013377926,5,2025
1058,GBP_NZD,2025-01-09 12:00:00,2025-01-09 16:00:00,2.19824,2.184910916,2025-01-13 04:00:00,2.184830916,stoploss,-1.006001913,10,5.318445089,-2.27322452,1.6,1.6,2.19451,0.2910927768,1.886597938,4,2025
1059,EUR_NZD,2025-01-14 08:00:00,2025-01-14 12:00:00,1.828625,1.818778554,2025-02-20 16:00:00,1.818713554,stoploss,-1.006601367,164,8.663531985,-1.178597839,1.3,1.3,1.82593,0.5931074004,0.9075342466,82,2025
1060,GBP_CHF,2025-01-15 08:00:00,2025-01-15 12:00:00,1.11405,1.106850346,2025-03-12 12:00:00,1.140995,time_exit,3.742540931,240,5.022463539,-0.7361464812,0.4,1.1,1.10922,0.255567835,5.239130435,214,2025
1061,CHF_JPY,2025-01-16 04:00:00,2025-01-16 08:00:00,171.033,169.8043616,2025-01-30 12:00:00,169.8013616,stoploss,-1.002441727,62,1.541543859,-4.20872402,0.6,0.6,170.469,0.3418418272,2.676190476,29,2025
1062,NZD_USD,2025-01-17 16:00:00,2025-01-17 20:00:00,0.55915,0.5540735453,2025-02-03 00:00:00,0.5540635453,stoploss,-1.001969879,62,3.575329871,-1.487258431,0.2,0.2,0.55721,0.3585179264,2.131868132,29,2025
1063,CAD_CHF,2025-01-20 00:00:00,2025-01-20 04:00:00,0.63198,0.6284369319,2025-01-21 00:00:00,0.6284169319,stoploss,-1.005644825,6,2.204304214,-7.487860536,0.2,0.4,0.6309,0.688668666,0.9098360656,3,2025
1064,NZD_JPY,2025-01-29 20:00:00,2025-01-30 00:00:00,87.622,86.91027293,2025-01-30 12:00:00,86.90427293,stoploss,-1.008430198,4,0.4664709437,-6.288927542,1.2,1.2,87.533,0.2500958674,3.056179775,0,2025
1065,AUD_CAD,2025-01-30 12:00:00,2025-01-30 16:00:00,0.898215,0.8937952799,2025-02-04 16:00:00,0.8937552799,stoploss,-1.009050347,19,3.345234483,-1.252341756,0.7,0.8,0.8967,0.253409714,2.642857143,8,2025
1066,EUR_CAD,2025-01-30 12:00:00,2025-01-30 16:00:00,1.506515,1.498561122,2025-01-31 16:00:00,1.498536122,stoploss,-1.003143121,7,9.960549756,-4.057768929,0.5,0.5,1.49856,0.3344280511,5.954887218,1,2025
1067,NZD_CAD,2025-01-30 12:00:00,2025-01-30 16:00:00,0.81507,0.8107382365,2025-02-03 20:00:00,0.8106982365,stoploss,-1.009234115,14,4.374661771,-3.601304677,0.8,0.8,0.81287,0.3601304677,2.769230769,8,2025
1068,CHF_JPY,2025-02-03 00:00:00,2025-02-03 04:00:00,170.009,168.705427,2025-02-03 12:00:00,168.702427,stoploss,-1.002301367,3,1.103889106,-3.181256515,0.6,0.6,169.173,0.3774242115,3.386178862,0,2025
1069,EUR_AUD,2025-02-03 00:00:00,2025-02-03 04:00:00,1.67395,1.663682163,2025-02-03 16:00:00,1.663642163,stoploss,-1.00389566,4,6.618726193,-3.725224793,0.8,0.8,1.66422,0.6622621853,2.85,0,2025
1070,GBP_JPY,2025-02-03 12:00:00,2025-02-03 16:00:00,191.231,189.3938979,2025-02-06 12:00:00,189.3838979,stoploss,-1.005443356,18,2.580150606,-2.329756243,2,2,190.476,0.2656357586,3.053278689,4,2025
1071,EUR_JPY,2025-02-03 16:00:00,2025-02-03 20:00:00,158.976,157.2450882,2025-02-06 16:00:00,157.2410882,stoploss,-1.002310921,18,3.01112974,-2.419534028,0.8,0.8,158.356,0.4598732297,1.547738693,5,2025
1072,GBP_CAD,2025-02-04 16:00:00,2025-02-04 20:00:00,1.790055,1.775322506,2025-02-06 12:00:00,1.775272506,stoploss,-1.003393859,11,5.958597386,-1.520787998,0.5,1,1.78704,0.2592907902,1.570680628,4,2025
1073,CHF_JPY,2025-02-07 00:00:00,2025-02-07 04:00:00,167.391,166.1039718,2025-02-07 16:00:00,166.1009718,stoploss,-1.002330951,4,3.152223046,-1.188008143,0.6,0.6,167.155,0.5967235147,0.6041666667,2,2025
1074,EUR_JPY,2025-02-07 00:00:00,2025-02-07 04:00:00,157.401,155.9849857,2025-02-07 16:00:00,155.9809857,stoploss,-1.00282483,4,4.793030567,-1.845320299,0.8,0.8,157.025,0.3757024107,1.398496241,2,2025
1075,GBP_JPY,2025-02-07 00:00:00,2025-02-07 04:00:00,188.442,186.5780054,2025-04-04 04:00:00,191.203,time_exit,1.481227448,240,4.03917474,-0.7998950109,2,2,188.051,0.4420613608,0.9247572816,208,2025
1076,USD_JPY,2025-02-07 00:00:00,2025-02-07 04:00:00,151.5805,150.2773447,2025-02-20 04:00:00,150.2768447,stoploss,-1.000383684,55,2.475146235,-4.915377216,0.1,0.1,151.23,0.4159135823,1.291512915,21,2025
1077,AUD_JPY,2025-02-10 00:00:00,2025-02-10 04:00:00,95.073,94.01210445,2025-02-25 16:00:00,94.00810445,stoploss,-1.003770399,70,2.128390497,-8.455120796,0.8,0.8,94.482,0.252616764,4.380597015,15,2025
1078,CAD_JPY,2025-02-10 00:00:00,2025-02-10 04:00:00,105.94,104.7508524,2025-02-21 20:00:00,104.7498524,stoploss,-1.000840938,59,1.996387944,-3.840566024,0.2,0.2,105.377,0.4557886545,2.073800738,18,2025
1079,EUR_AUD,2025-02-11 00:00:00,2025-02-11 04:00:00,1.64241,1.634460357,2025-04-08 04:00:00,1.82497,time_exit,22.96455199,240,25.10175477,-0.8440630143,0.8,0.8,1.64054,0.301900333,1.533333333,233,2025
1080,GBP_AUD,2025-02-11 00:00:00,2025-02-11 04:00:00,1.97048,1.960782086,2025-04-08 04:00:00,2.127305,time_exit,16.1710036,240,20.01461373,-0.6846833342,2.4,2.1,1.96879,0.4681419183,0.7004405286,233,2025
1081,GBP_CAD,2025-02-11 08:00:00,2025-02-11 12:00:00,1.77236,1.76194585,2025-04-08 12:00:00,1.807875,time_exit,3.410263775,240,10.12852662,-0.1171482981,0.6,1.1,1.76908,0.2746263381,2.265734266,121,2025
1082,GBP_USD,2025-02-11 08:00:00,2025-02-11 12:00:00,1.236585,1.229073564,2025-04-08 12:00:00,1.275185,time_exit,5.138830928,240,11.20358334,-0.1298020766,0.9,0.9,1.23453,0.335488444,1.595238095,222,2025
1083,CAD_CHF,2025-02-17 00:00:00,2025-02-17 04:00:00,0.63506,0.6307965451,2025-02-21 20:00:00,0.6307865451,stoploss,-1.002345516,29,0.6332892174,-12.19199019,0.4,0.2,0.63341,0.5488506551,1.367521368,13,2025
1084,AUD_NZD,2025-02-18 00:00:00,2025-02-18 04:00:00,1.10976,1.106061742,2025-02-24 00:00:00,1.106011742,stoploss,-1.01351988,24,2.079357509,-10.91054298,1,1,1.10745,0.3298850665,3.704918033,5,2025
1085,EUR_USD,2025-02-19 12:00:00,2025-02-19 16:00:00,1.043455,1.038466023,2025-02-28 00:00:00,1.038431023,stoploss,-1.007015466,39,20.83894212,-1.50030762,0.7,0.7,1.04282,0.3808396097,0.6315789474,30,2025
1086,EUR_JPY,2025-02-20 08:00:00,2025-02-20 12:00:00,156.889,155.746436,2025-02-27 20:00:00,155.742436,stoploss,-1.003500898,33,6.388263527,-1.838846646,0.8,0.8,156.659,0.6056553446,0.6531791908,4,2025
1087,AUD_USD,2025-02-25 12:00:00,2025-02-25 16:00:00,0.63462,0.6305762842,2025-02-26 12:00:00,0.6305362842,stoploss,-1.009891892,6,2.307283834,-10.72775699,0.8,0.8,0.63308,0.2522432487,2.941176471,2,2025
1088,AUD_CHF,2025-02-26 16:00:00,2025-02-26 20:00:00,0.564705,0.5608516681,2025-02-27 20:00:00,0.5608366681,stoploss,-1.003892735,7,0.3983565468,-16.85943522,0.3,0.3,0.56386,0.4048444384,1.064102564,4,2025
1089,NZD_CHF,2025-02-26 16:00:00,2025-02-26 20:00:00,0.50998,0.5067513946,2025-02-27 20:00:00,0.5066913946,stoploss,-1.018583875,7,1.201757276,-14.35294644,1,1.2,0.50914,0.3345097574,1.462962963,4,2025
1090,AUD_JPY,2025-02-28 04:00:00,2025-02-28 08:00:00,93.1,92.11791076,2025-03-04 16:00:00,92.11391076,stoploss,-1.00407295,15,2.693237943,-7.190792571,0.8,0.8,92.877,0.3176900711,1.403846154,7,2025
1091,CAD_JPY,2025-02-28 04:00:00,2025-02-28 08:00:00,103.76,102.7390886,2025-03-03 20:00:00,102.7380886,stoploss,-1.000979517,10,2.061883161,-2.455648971,0.2,0.2,103.346,0.282100879,2.868055556,7,2025
1092,CHF_JPY,2025-02-28 04:00:00,2025-02-28 08:00:00,166.612,165.3580603,2025-04-25 08:00:00,172.6975,time_exit,4.853104253,240,7.873584469,-0.4258578048,0.6,0.9,166.073,0.3365393139,2.535545024,183,2025
1093,NZD_JPY,2025-02-28 04:00:00,2025-02-28 08:00:00,83.915,83.10149408,2025-04-04 04:00:00,83.09549408,stoploss,-1.007375484,150,4.240903366,-5.049748124,1.2,1.2,83.8,0.3491062481,0.7676056338,72,2025
1094,AUD_NZD,2025-03-04 16:00:00,2025-03-04 20:00:00,1.10572,1.102472873,2025-03-07 00:00:00,1.102422873,stoploss,-1.015398229,14,0.7052389068,-12.53415874,1,1,1.10497,0.3449203387,1.25,1,2025
1095,CAD_CHF,2025-03-04 20:00:00,2025-03-05 00:00:00,0.61618,0.6106468328,2025-03-07 16:00:00,0.6106368328,stoploss,-1.001807283,17,1.232567122,-6.256814336,0.4,0.2,0.61216,0.2530196439,7.785714286,7,2025
1096,GBP_NZD,2025-03-06 12:00:00,2025-03-06 16:00:00,2.247945,2.235083782,2025-03-17 16:00:00,2.234998782,stoploss,-1.006609016,43,6.808453282,-2.657990926,2.3,1.7,2.24503,0.4898447516,0.8857142857,29,2025
1097,CAD_JPY,2025-03-07 16:00:00,2025-03-07 20:00:00,102.482,101.0965264,2025-05-02 20:00:00,104.907,time_exit,1.750303968,240,2.441764257,-0.8870612686,0.2,0.2,102.193,0.4056374556,1.024911032,77,2025
1098,USD_JPY,2025-03-07 16:00:00,2025-03-07 20:00:00,147.4885,146.0648899,2025-04-03 12:00:00,146.0643899,stoploss,-1.00035122,113,2.616236062,-5.342403912,0.1,0.1,147.114,0.2950246063,1.776190476,85,2025
1099,AUD_CHF,2025-03-11 04:00:00,2025-03-11 08:00:00,0.551715,0.5463350308,2025-04-03 12:00:00,0.5463250308,stoploss,-1.001858747,104,2.127335583,-9.660835906,0.3,0.2,0.55066,0.4684041652,0.8650793651,29,2025
1100,NZD_CHF,2025-03-11 04:00:00,2025-03-11 08:00:00,0.50059,0.4961517845,2025-04-04 00:00:00,0.4961217845,stoploss,-1.006759474,107,2.989940466,-8.325418252,1,0.6,0.49945,0.4235936756,1.159574468,29,2025
1101,NZD_USD,2025-03-11 04:00:00,2025-03-11 08:00:00,0.56951,0.5650007466,2025-03-31 16:00:00,0.5649907466,stoploss,-1.002217662,87,7.418079532,-4.663743275,0.2,0.2,0.56858,0.2705547692,1.508196721,30,2025
1102,AUD_NZD,2025-03-17 00:00:00,2025-03-17 04:00:00,1.10051,1.096945856,2025-03-17 12:00:00,1.096895856,stoploss,-1.014028615,3,0.7266822742,-9.957511163,1,1,1.09935,0.5723675056,1.078431373,0,2025
1103,EUR_NZD,2025-03-18 04:00:00,2025-03-18 08:00:00,1.875185,1.86409858,2025-05-13 08:00:00,1.887405,time_exit,1.102249392,240,11.34586251,-0.5335356101,1.3,1.3,1.8737,0.299465465,0.843373494,95,2025
1104,USD_CAD,2025-03-18 12:00:00,2025-03-18 16:00:00,1.42908,1.422262801,2025-04-03 00:00:00,1.422252801,stoploss,-1.001466878,69,1.827730019,-7.929942604,0.2,0.2,1.42724,0.6571613553,0.8169642857,60,2025
1105,GBP_CHF,2025-03-19 00:00:00,2025-03-19 04:00:00,1.14039,1.134904491,2025-04-03 12:00:00,1.134844491,stoploss,-1.010937909,69,1.47661776,-14.45444718,0.8,1.2,1.13852,0.3026154915,2.204819277,64,2025
1106,EUR_CHF,2025-03-20 08:00:00,2025-03-20 12:00:00,0.95688,0.9514252616,2025-03-25 16:00:00,0.9513852616,stoploss,-1.007333074,20,1.160458957,-6.526435838,0.8,0.8,0.9541,0.4216517536,2.373913043,1,2025
1107,AUD_USD,2025-03-20 16:00:00,2025-03-20 20:00:00,0.62933,0.6244332962,2025-03-31 12:00:00,0.6243932962,stoploss,-1.00816876,41,4.525493289,-7.778702137,0.8,0.8,0.62828,0.4942100072,0.8429752066,22,2025
1108,EUR_GBP,2025-03-20 16:00:00,2025-03-20 20:00:00,0.83675,0.8336132252,2025-03-25 20:00:00,0.8335982252,stoploss,-1.004781982,19,11.80830715,-1.667317667,0.4,0.3,0.83596,0.5929657477,0.8172043011,5,2025
1109,EUR_USD,2025-03-20 16:00:00,2025-03-20 20:00:00,1.084925,1.078449736,2025-03-24 16:00:00,1.078414736,stoploss,-1.005405185,12,11.18332861,-1.795293724,0.7,0.7,1.08308,0.5003657348,1.117283951,4,2025
1110,EUR_CAD,2025-03-21 08:00:00,2025-03-21 12:00:00,1.552655,1.544700422,2025-03-24 16:00:00,1.544675422,stoploss,-1.003142844,8,5.459120313,-2.548846617,0.5,0.5,1.5518,0.3494842711,0.6043165468,0,2025
1111,EUR_GBP,2025-03-26 00:00:00,2025-03-26 04:00:00,0.83381,0.831304347,2025-05-21 04:00:00,0.84234,time_exit,3.40430218,240,15.95592042,-0.9139334106,0.4,0.4,0.83353,0.3112960962,0.6923076923,73,2025
1112,EUR_CAD,2025-03-26 16:00:00,2025-03-26 20:00:00,1.538905,1.531553489,2025-05-21 20:00:00,1.566885,time_exit,3.806020425,240,7.777313001,-0.8875726687,0.5,0.5,1.53662,0.6230011989,0.9825327511,106,2025
1113,EUR_USD,2025-03-26 16:00:00,2025-03-26 20:00:00,1.078785,1.073341306,2025-03-27 00:00:00,1.073306306,stoploss,-1.006429458,2,14.4304597,-1.00758795,0.7,0.7,1.07768,0.3453537551,1.127659574,0,2025
1114,AUD_JPY,2025-03-31 16:00:00,2025-03-31 20:00:00,93.559,92.68817415,2025-04-03 00:00:00,92.68417415,stoploss,-1.004593341,14,2.398872301,-8.636629286,0.8,0.8,93.185,0.330720547,2.569444444,12,2025
1115,NZD_CAD,2025-04-03 00:00:00,2025-04-03 04:00:00,0.81714,0.8109196273,2025-04-04 04:00:00,0.8108796273,stoploss,-1.006430483,7,2.376063423,-5.510923825,0.8,0.8,0.81223,0.5337300788,2.93373494,3,2025
1116,USD_JPY,2025-04-03 16:00:00,2025-04-03 20:00:00,146.1535,144.5876217,2025-04-04 12:00:00,144.5871217,stoploss,-1.00031931,5,1.595590109,-4.004461789,0.1,0.1,145.747,0.7305803823,0.7097902098,4,2025
1117,CAD_CHF,2025-04-04 00:00:00,2025-04-04 04:00:00,0.60973,0.6043447449,2025-04-04 08:00:00,0.6043347449,stoploss,-1.001856922,2,0.3119629392,-5.230949999,0.4,0.2,0.60804,0.2933937167,2.151898734,0,2025
1118,EUR_JPY,2025-04-04 16:00:00,2025-04-04 20:00:00,160.962,158.8759379,2025-04-07 00:00:00,158.8719379,stoploss,-1.001917488,2,2.038290191,-1.356623057,0.8,0.8,159.573,0.5340205251,2.486535009,0,2025
1119,AUD_USD,2025-04-04 20:00:00,2025-04-07 00:00:00,0.59911,0.5882626816,2025-06-02 00:00:00,0.64311,time_exit,4.056302079,240,5.037189673,-0.72552494,0.8,0.8,0.60038,0.320816619,2.310344828,211,2025
1120,NZD_USD,2025-04-04 20:00:00,2025-04-07 00:00:00,0.55727,0.5487316535,2025-04-09 00:00:00,0.5487216535,stoploss,-1.001171187,13,5.376919286,-1.029473329,0.2,0.2,0.55637,0.2834272418,2.553719008,4,2025
1121,GBP_JPY,2025-04-07 00:00:00,2025-04-07 04:00:00,188.262,185.5153738,2025-04-09 12:00:00,185.5053738,stoploss,-1.00364083,15,2.965456272,-1.4159189,2,2,187.523,1.057297117,0.5020661157,3,2025
1122,GBP_CHF,2025-04-09 16:00:00,2025-04-09 20:00:00,1.07453,1.060415491,2025-06-04 20:00:00,1.1088,time_exit,2.427997962,240,3.264017103,-0.9515031408,1,0.8,1.07079,0.2734774478,1.906735751,202,2025
1123,AUD_JPY,2025-04-21 04:00:00,2025-04-21 08:00:00,90.342,89.31249488,2025-06-16 08:00:00,93.52,time_exit,3.086920065,240,5.15393262,-0.6915944262,1,0.8,90.124,0.3127716366,1.322981366,99,2025
1124,CAD_CHF,2025-04-22 00:00:00,2025-04-22 04:00:00,0.586165,0.5795732103,2025-06-17 04:00:00,0.60003,time_exit,2.103374139,240,3.021182544,-0.2358995158,0.5,0.4,0.58275,0.3610552074,2.831932773,86,2025
1125,USD_JPY,2025-04-22 08:00:00,2025-04-22 12:00:00,140.5195,139.3196861,2025-06-17 12:00:00,144.9085,time_exit,3.658067321,240,6.778134538,-0.2912951763,0.1,0.1,140.093,0.3500542891,2.033333333,86,2025
1126,EUR_AUD,2025-04-23 16:00:00,2025-04-23 20:00:00,1.78054,1.761840419,2025-05-01 04:00:00,1.761800419,stoploss,-1.002139085,33,0.4427906808,-2.987232781,1,0.8,1.77235,0.675950991,1.287974684,23,2025
1127,GBP_NZD,2025-04-23 16:00:00,2025-04-23 20:00:00,2.22494,2.207840555,2025-06-18 20:00:00,2.228285,time_exit,0.1956203835,240,3.067351005,-0.4146333389,2.2,1.7,2.21788,0.4818869835,1.694174757,146,2025
1128,EUR_JPY,2025-04-30 00:00:00,2025-04-30 04:00:00,162.048,161.1826754,2025-05-23 12:00:00,161.1786754,stoploss,-1.004622543,105,8.863725757,-1.1267448,0.8,0.8,161.88,0.4738106337,0.8048780488,57,2025
1129,AUD_CAD,2025-04-30 16:00:00,2025-04-30 20:00:00,0.88314,0.8769280407,2025-06-25 20:00:00,0.89316,time_exit,1.613017663,240,3.403113114,-0.7179699379,0.8,0.8,0.88113,0.4539630549,1.397163121,57,2025
1130,AUD_CHF,2025-04-30 16:00:00,2025-04-30 20:00:00,0.52584,0.5201347935,2025-06-25 20:00:00,0.52354,time_exit,-0.4031405353,240,3.403908346,-0.8167977801,0.2,0.2,0.52404,0.7151362539,0.862745098,53,2025
1131,NZD_CHF,2025-04-30 16:00:00,2025-04-30 20:00:00,0.487705,0.4830049106,2025-06-23 12:00:00,0.4829749106,stoploss,-1.006382857,227,2.598886715,-1.354229549,0.3,0.6,0.48607,0.3744609594,1.840909091,53,2025
1132,NZD_CAD,2025-05-01 00:00:00,2025-05-01 04:00:00,0.81953,0.8143410086,2025-06-23 00:00:00,0.8143010086,stoploss,-1.007708627,222,2.235501854,-1.560996984,0.8,0.8,0.81684,0.2543846937,4.015151515,137,2025
1133,GBP_AUD,2025-05-01 04:00:00,2025-05-01 08:00:00,2.07688,2.061492439,2025-05-02 12:00:00,2.061392439,stoploss,-1.006498756,8,1.726069465,-1.876840593,2,2,2.07433,0.3834265755,0.8305084746,1,2025
1134,EUR_USD,2025-05-01 08:00:00,2025-05-01 12:00:00,1.132025,1.124383208,2025-05-08 16:00:00,1.124348208,stoploss,-1.004580078,32,5.566103132,-3.336259535,0.7,0.7,1.12996,0.319296853,1.672131148,7,2025
1135,EUR_AUD,2025-05-05 00:00:00,2025-05-05 04:00:00,1.75672,1.741317244,2025-05-07 00:00:00,1.741277244,stoploss,-1.002596938,12,2.75275412,-2.080147217,0.8,0.8,1.75173,0.4284947451,1.5,8,2025
1136,GBP_CAD,2025-05-05 00:00:00,2025-05-05 04:00:00,1.833965,1.824543498,2025-06-30 04:00:00,1.878005,time_exit,4.674413862,240,5.218382323,-0.3497319181,0.5,0.5,1.83085,0.7153848644,0.9050445104,229,2025
1137,GBP_USD,2025-05-08 12:00:00,2025-05-08 16:00:00,1.332475,1.322501926,2025-05-09 00:00:00,1.322456926,stoploss,-1.00451215,3,4.653028904,-1.858504272,0.9,0.9,1.326,0.3609719654,3.572222222,0,2025
1138,EUR_USD,2025-05-09 04:00:00,2025-05-09 08:00:00,1.122805,1.114887414,2025-05-12 08:00:00,1.114852414,stoploss,-1.004420539,7,7.606485092,-2.055550766,0.7,0.7,1.12118,0.3864814343,1.045751634,2,2025
1139,NZD_USD,2025-05-09 04:00:00,2025-05-09 08:00:00,0.58982,0.5844186222,2025-07-04 08:00:00,0.60722,time_exit,3.221400311,240,4.117467984,-0.9664200934,0.2,0.2,0.5889,0.6664966162,0.5111111111,223,2025
1140,USD_CAD,2025-05-21 08:00:00,2025-05-21 12:00:00,1.38939,1.38401766,2025-05-21 16:00:00,1.38400766,stoploss,-1.001861386,2,0.01489108973,-6.594891366,0.2,0.2,1.38859,0.2792079325,1.053333333,0,2025
1141,AUD_NZD,2025-05-22 00:00:00,2025-05-22 04:00:00,1.08521,1.081072988,2025-05-26 16:00:00,1.081022988,stoploss,-1.012086016,16,3.311568471,-3.038424502,1,1,1.08267,0.6188040355,1.9609375,6,2025
1142,EUR_CAD,2025-05-23 20:00:00,2025-05-26 00:00:00,1.559285,1.550386306,2025-07-21 00:00:00,1.593095,time_exit,3.799434153,240,5.808155995,-0.6456003907,0.5,0.5,1.55898,0.2629599502,1.213675214,161,2025
1143,USD_CHF,2025-05-26 00:00:00,2025-05-26 04:00:00,0.82173,0.8155879595,2025-06-12 08:00:00,0.8155779595,stoploss,-1.001628123,80,2.127957301,-5.625166392,0.2,0.2,0.82043,0.3256246826,1.29,17,2025
1144,AUD_NZD,2025-05-29 00:00:00,2025-05-29 04:00:00,1.07834,1.073556225,2025-06-03 00:00:00,1.073506225,stoploss,-1.010451997,18,4.299951519,-1.191527645,1,1,1.0767,0.7943517634,0.8368421053,1,2025
1145,GBP_AUD,2025-06-02 04:00:00,2025-06-02 08:00:00,2.089495,2.078451853,2025-06-09 08:00:00,2.078351853,stoploss,-1.009055389,31,1.277262681,-4.413144045,1.5,2,2.08769,0.2843392285,1.101910828,6,2025
