trade_id,pair,entry_date,body_to_range_ratio,upper_wick_ratio,lower_wick_ratio,range_to_atr_14,ret_5bar_atr,ret_20bar_atr,pos_in_20bar_range,rsi_14
CAD_JPY_2020-05-12 20:00:00,CAD_JPY,2020-05-12 16:00:00,0.6782945736434115,0.0038759689922666356,0.3178294573643219,0.916679741596888,-0.699945384087568,3.972278880253232,0.7182919056723986,56.49464040369578
CAD_JPY_2020-11-05 00:00:00,CAD_JPY,2020-11-04 20:00:00,0.6351351351351597,0.26689189189187695,0.09797297297296324,0.8577526958219585,0.4491610400419189,2.752922503482717,0.7837674136886734,58.48958879588739
CAD_JPY_2020-11-27 16:00:00,CAD_JPY,2020-11-27 12:00:00,0.777777777777829,0.10648148148146655,0.11574074074070449,1.2428921658713707,0.6444626045259656,1.2659086874616101,0.5815047021943672,57.93948830341278
CAD_JPY_2021-06-28 04:00:00,CAD_JPY,2021-06-28 00:00:00,0.5905797101449236,0.4094202898550764,0.0,1.1726661689389721,0.1657028282196459,1.3001298829540844,0.49644381223328915,55.814710865008074
CAD_JPY_2021-08-27 12:00:00,CAD_JPY,2021-08-27 08:00:00,0.7269938650306418,0.23312883435584614,0.039877300613512044,1.148151967835518,-1.3031172641077822,0.6269050621923752,0.3690851735015734,51.219205579806925
CAD_JPY_2022-07-28 00:00:00,CAD_JPY,2022-07-27 20:00:00,0.1436031331592884,0.15143603133157543,0.7049608355091361,0.9958236934629034,-0.09620228892463177,0.299007114225144,0.9073604060913697,52.520926964283326
CAD_JPY_2022-11-08 08:00:00,CAD_JPY,2022-11-08 04:00:00,0.5409090909090927,0.17272727272725863,0.2863636363636487,0.6292523834624945,-0.6378330977824379,2.1308773894525217,0.7384780278670956,52.59909040344303
CAD_JPY_2023-11-07 16:00:00,CAD_JPY,2023-11-07 12:00:00,0.2878787878788213,0.3219696969696784,0.39015151515150026,1.0322598499423263,-0.43401834599844596,2.7996138354497195,0.7805642633228849,56.83626482080064
CAD_JPY_2024-05-29 20:00:00,CAD_JPY,2024-05-29 16:00:00,0.6490384615384911,0.00961538461536228,0.34134615384614664,1.0019624392149185,-0.2601248640268934,2.9818016820867266,0.741341991342,56.101427129988465
CAD_JPY_2025-02-05 16:00:00,CAD_JPY,2025-02-05 12:00:00,0.23244552058109005,0.38983050847458267,0.37772397094432725,0.6417886664894782,-0.7692140191581045,0.32788718796435845,0.6981374438021802,49.619796109029174
CAD_JPY_2025-09-22 16:00:00,CAD_JPY,2025-09-22 12:00:00,0.34437086092711117,0.03973509933775084,0.615894039735138,0.5173650495636886,-0.589316480297716,2.2236418355420047,0.7401623985009388,53.84844581576284
AUD_CAD_2010-03-11 20:00:00,AUD_CAD,2010-03-11 16:00:00,0.31642512077295243,0.4420289855072425,0.2415458937198051,1.3475549127010555,0.06184430758770062,0.680287383464996,0.6507230255839764,54.52825600111623
AUD_CAD_2011-02-21 12:00:00,AUD_CAD,2011-02-21 08:00:00,0.5802197802197679,0.3142857142857199,0.10549450549451214,1.3615164168148668,0.14363250111454445,2.3489898619772767,0.6418732782369173,52.57809792596131
AUD_CAD_2012-06-11 00:00:00,AUD_CAD,2012-06-10 20:00:00,,,,,,,,
AUD_CAD_2015-08-18 12:00:00,AUD_CAD,2015-08-18 08:00:00,0.29201101928373097,0.20110192837465674,0.5068870523416122,1.1909494421206794,-0.9481663602558349,1.9225795401727577,0.7120165745856358,50.76966164871911
AUD_CAD_2017-10-18 00:00:00,AUD_CAD,2017-10-17 20:00:00,0.8883928571428649,0.11160714285713512,0.0,0.8193693830621663,-0.08047377869360817,2.578818817227013,0.5876288659793831,53.27020263754146
AUD_CAD_2017-10-27 20:00:00,AUD_CAD,2017-10-27 16:00:00,0.007299270072999799,0.8540145985401256,0.13868613138687463,0.9448483617049621,0.7344989089165989,0.13793406740216524,0.8287373004354117,54.60318328294723
AUD_CAD_2019-02-27 08:00:00,AUD_CAD,2019-02-27 04:00:00,0.3010752688171934,0.3172043010753032,0.38172043010750345,0.690059549999775,0.5082696685481919,3.0644580016117415,0.8789752650176595,60.26317221813289
AUD_CAD_2019-03-20 16:00:00,AUD_CAD,2019-03-20 12:00:00,0.6592178770949235,0.044692737430210565,0.29608938547486585,0.8129298161866382,1.289788088251355,1.8120614338460952,0.7822931785195874,56.11035689368179
AUD_CAD_2019-07-17 08:00:00,AUD_CAD,2019-07-17 04:00:00,0.8615384615384537,0.0,0.13846153846154635,1.4311398215766697,-0.6825436072134868,2.7576963484995876,0.6925638179800191,54.08407529395819
AUD_CAD_2019-09-05 08:00:00,AUD_CAD,2019-09-05 04:00:00,0.4615384615384565,0.5207100591715852,0.017751479289958322,1.4399354216795641,-1.3163906665650418,1.9000331303818903,0.6556862745098045,56.45901562065552
AUD_CAD_2020-05-28 20:00:00,AUD_CAD,2020-05-28 16:00:00,0.7944915254237257,0.15466101694915244,0.05084745762712183,1.5890220463596527,2.144506448159077,0.9998719232390161,0.7538015930485183,58.67040622331806
AUD_CAD_2021-02-15 12:00:00,AUD_CAD,2021-02-15 08:00:00,0.9090909090908894,0.038961038961006195,0.05194805194810438,0.8608017145990865,0.0782547013272066,1.447711974553074,0.7708649468892277,57.99780237714271
AUD_CAD_2021-02-16 12:00:00,AUD_CAD,2021-02-16 08:00:00,0.7165991902834289,0.17408906882588474,0.10931174089068645,1.326674130570925,0.9184667057798759,2.2397696860246272,0.75,56.32972277598101
AUD_CAD_2023-10-03 04:00:00,AUD_CAD,2023-10-03 00:00:00,0.5614754098360588,0.11065573770491505,0.3278688524590261,0.9929283023138723,0.04476316116986472,4.622813735362966,0.7760445682451244,58.859902218971136
AUD_CAD_2025-08-12 08:00:00,AUD_CAD,2025-08-12 04:00:00,0.22297297297297372,0.2263513513513743,0.550675675675652,1.5572430624526223,-0.06839243179694576,2.1727749486247836,0.8137254901960719,58.10539492618061
AUD_CAD_2025-08-27 08:00:00,AUD_CAD,2025-08-27 04:00:00,0.22335025380710144,0.7005076142132125,0.07614213197968599,1.1139983966336522,0.12440591231441515,2.629488601191096,0.764553686934018,55.0675531981311
GBP_JPY_2010-03-19 04:00:00,GBP_JPY,2010-03-19 00:00:00,0.2436260623229763,0.32011331444758295,0.43626062322944076,0.49008484704117344,-0.09857230634538658,2.457365946920246,0.64724220623501,54.758988975302266
GBP_JPY_2010-07-12 04:00:00,GBP_JPY,2010-07-12 00:00:00,0.4534270650263658,0.2530755711775065,0.2934973637961277,0.8212434792223408,-0.8962956073762147,2.027850770311697,0.762031296132267,53.69761715230302
GBP_JPY_2017-07-28 12:00:00,GBP_JPY,2017-07-28 08:00:00,0.7238805970149332,0.022388059701493327,0.2537313432835734,1.0529720658093344,-1.7601921100096585,1.5637420977317535,0.5544412607449879,51.19855734570424
GBP_JPY_2017-10-16 12:00:00,GBP_JPY,2017-10-16 08:00:00,0.13555992141451922,0.05893909626719441,0.8055009823182864,0.983357446925116,-0.0714817790495802,0.5544667726277446,0.7281012658227809,51.713864491304356
GBP_JPY_2017-12-26 12:00:00,GBP_JPY,2017-12-26 08:00:00,0.4462365591398277,0.38709677419360755,0.1666666666665648,0.5352965705481442,-1.0015226158644228,0.8979168280162972,0.3598326359832616,50.52059503488314
GBP_JPY_2020-12-29 16:00:00,GBP_JPY,2020-12-29 12:00:00,0.8066157760813697,0.18829516539443295,0.005089058524197319,0.7673110389215124,0.6364971976804263,2.73342354832086,0.5409899458623333,54.61851904449846
GBP_JPY_2025-02-17 04:00:00,GBP_JPY,2025-02-17 00:00:00,0.16646706586823984,0.3173652694610925,0.5161676646706677,0.9785026577664071,-0.23905933195727533,2.4480144336215615,0.5618356235416132,52.45863168452003
GBP_JPY_2025-04-29 16:00:00,GBP_JPY,2025-04-29 12:00:00,0.6755319148935919,0.2500000000000252,0.07446808510638298,0.9698753876405639,-0.1289727909096739,2.4212491946770385,0.632869991823379,55.827329292897744
GBP_JPY_2025-10-20 04:00:00,GBP_JPY,2025-10-20 00:00:00,0.7138939670932265,0.03564899451555291,0.2504570383912205,1.4858375628786809,1.343229752913155,0.9099736445417523,0.7418537291817546,54.65808497394382
NZD_CHF_2010-03-19 04:00:00,NZD_CHF,2010-03-19 00:00:00,0.04060913705587761,0.30456852791874395,0.6548223350253785,0.6620886043309026,0.6083149105781605,3.6297243283115073,0.7546925566343062,61.425224481324655
NZD_CHF_2011-11-01 08:00:00,NZD_CHF,2011-11-01 04:00:00,0.43130990415334725,0.14696485623003863,0.4217252396166141,0.7118430148149404,0.3707041898237635,0.9551887099753255,0.6824167312161116,54.37079561284088
NZD_CHF_2013-05-07 04:00:00,NZD_CHF,2013-05-07 00:00:00,0.15000000000001734,0.2750000000000087,0.574999999999974,0.4883506341857983,-0.31742791222079436,3.732830160057837,0.8463035019455202,54.41571875074445
NZD_CHF_2013-07-18 00:00:00,NZD_CHF,2013-07-17 20:00:00,0.47976878612717894,0.520231213872821,0.0,0.8286214071510782,0.6226634851424565,0.7687499181951071,0.832649712879414,52.379462322026676
NZD_CHF_2014-12-12 12:00:00,NZD_CHF,2014-12-12 08:00:00,0.4240837696335033,0.4764397905759068,0.09947643979058991,0.5198948529121312,-0.25586448258501626,2.721962580691836,0.7668782458165064,55.341711369375034
NZD_CHF_2015-12-23 20:00:00,NZD_CHF,2015-12-23 16:00:00,0.6386768447837199,0.11959287531805897,0.24173027989822113,1.2616450042743304,0.9695083747858821,2.2247327937967234,0.6592135697764068,57.37796378680674
NZD_CHF_2019-02-28 04:00:00,NZD_CHF,2019-02-28 00:00:00,0.5120772946859896,0.16908212560385386,0.3188405797101566,1.0562708118060877,-2.724872529007083,-0.035719302814651,0.21787709497206956,42.23600498727992
NZD_CHF_2019-05-01 08:00:00,NZD_CHF,2019-05-01 04:00:00,0.2283464566929244,0.3543307086614676,0.41732283464560804,0.7275763038169388,-0.8994447220414581,1.1056868239107795,0.4893964110929794,46.98814531286941
NZD_CHF_2020-07-07 08:00:00,NZD_CHF,2020-07-07 04:00:00,0.5,0.13068181818185545,0.3693181818181445,0.8568178193535964,0.8032667056439696,2.68242396854453,0.8206806282722532,60.52074438519605
NZD_CHF_2021-04-05 16:00:00,NZD_CHF,2021-04-05 12:00:00,0.2598425196849946,0.6220472440945454,0.11811023622046005,0.5549275870868093,1.0661600885762368,1.9837568861213553,0.8804695837780138,61.70057309069754
NZD_CHF_2022-01-13 20:00:00,NZD_CHF,2022-01-13 16:00:00,0.4324324324324065,0.1729729729729746,0.39459459459461893,0.9845215921762445,-0.2554434401321876,1.341078060694236,0.5323193916349926,52.238060592185796
NZD_CHF_2025-01-16 04:00:00,NZD_CHF,2025-01-16 00:00:00,0.265000000000015,0.5149999999999872,0.21999999999999778,1.1330970571844652,1.0707767190393518,1.6089978212019758,0.7150760719225502,55.430582788089865
NZD_CHF_2025-03-20 00:00:00,NZD_CHF,2025-03-19 20:00:00,0.43288590604027544,0.087248322147627,0.47986577181209755,1.5922361465145625,-0.11220456066038675,1.13273175523856,0.46950354609929573,55.44777991764303
NZD_CHF_2025-08-13 20:00:00,NZD_CHF,2025-08-13 16:00:00,0.18292682926827536,0.5000000000000339,0.3170731707316908,0.5773716020917319,0.5562482507957105,-0.18306904456570064,0.5616438356164394,54.10557977725132
AUD_CHF_2010-03-31 08:00:00,AUD_CHF,2010-03-31 04:00:00,0.5428571428571374,0.09142857142853446,0.3657142857143281,0.5083890793281195,-0.2788877235171238,0.9121952623373055,0.7978070175438599,55.91566070103397
AUD_CHF_2010-05-17 00:00:00,AUD_CHF,2010-05-16 20:00:00,,,,,,,,
AUD_CHF_2010-05-17 08:00:00,AUD_CHF,2010-05-17 04:00:00,0.5887681159420396,0.08333333333331824,0.3278985507246422,1.101672359442728,-0.4630217162875552,1.2812928528301586,0.7634408602150506,53.49346068269747
AUD_CHF_2010-06-01 00:00:00,AUD_CHF,2010-05-31 20:00:00,0.5801526717557308,0.1335877862595479,0.28625954198472126,0.6973165776455444,-0.1676753602735514,2.0799729214885185,0.7835842928845599,56.60917239053546
AUD_CHF_2010-11-17 04:00:00,AUD_CHF,2010-11-17 00:00:00,0.36745406824146043,0.15485564304461483,0.47769028871392477,0.7496114684549279,1.1745880489963165,-0.12198401848871998,0.922639362912399,56.07060264921431
AUD_CHF_2011-01-10 04:00:00,AUD_CHF,2011-01-10 00:00:00,0.5851393188854407,0.3157894736842214,0.0990712074303379,0.6483455642114113,0.397437838123428,1.3368363645969221,0.6383095499451164,53.233729879572586
AUD_CHF_2011-05-12 00:00:00,AUD_CHF,2011-05-11 20:00:00,0.2857142857142857,0.3928571428571248,0.32142857142858944,0.6427473212610968,-1.373142004512339,1.8405946017931683,0.591341579448146,56.80338010425959
AUD_CHF_2012-10-30 12:00:00,AUD_CHF,2012-10-30 08:00:00,0.23549488054606527,0.37883959044370646,0.3856655290102283,1.312643321366708,-0.20608052144324537,1.1558429246164352,0.6495601173020548,58.60371125365845
AUD_CHF_2014-01-09 04:00:00,AUD_CHF,2014-01-09 00:00:00,0.10294117647058303,0.6470588235294101,0.25000000000000683,1.3705060833475073,-0.21498134640744485,-0.6852530416737723,0.362500000000001,55.04801023550913
AUD_CHF_2014-11-11 04:00:00,AUD_CHF,2014-11-11 00:00:00,0.6456692913385761,0.1929133858267689,0.16141732283465496,0.9699698966054852,0.12983849009680057,3.559102140300458,0.8914604948124483,53.81820860213108
AUD_CHF_2017-04-18 04:00:00,AUD_CHF,2017-04-18 00:00:00,0.031531531531538065,0.6621621621621493,0.3063063063063126,1.1293273359295477,-0.3153977244487692,4.3748716617090855,0.8485742379547705,58.47296779237672
AUD_CHF_2017-08-18 20:00:00,AUD_CHF,2017-08-18 16:00:00,0.5205949656750586,0.17276887871853516,0.3066361556064063,2.7164402609583758,2.2502319781851856,1.4141651244119726,0.734051367025687,58.34271798132669
AUD_CHF_2017-12-18 20:00:00,AUD_CHF,2017-12-18 16:00:00,0.2607003891050854,0.3190661478599005,0.4202334630350141,1.2275238438007947,-0.25792329791922985,3.4150955187454484,0.6158382476832323,55.35841652461717
AUD_CHF_2018-05-01 08:00:00,AUD_CHF,2018-05-01 04:00:00,0.6157894736842446,0.25263157894734195,0.13157894736841336,1.0709625607055868,0.6820340518178287,2.457577244566649,0.7980769230769318,55.60511593035414
AUD_CHF_2018-07-16 12:00:00,AUD_CHF,2018-07-16 08:00:00,0.052023121387238726,0.7283236994219838,0.21965317919077743,0.7884856480512069,0.27802095104695557,3.3772708971441814,0.8809523809523846,61.962542081834485
AUD_CHF_2018-07-16 16:00:00,AUD_CHF,2018-07-16 12:00:00,0.7409638554216944,0.18373493975903654,0.07530120481926905,1.4596600768999137,-0.8881064323306828,2.4708703711378437,0.6789819376026289,52.62364771391167
AUD_CHF_2018-10-02 20:00:00,AUD_CHF,2018-10-02 16:00:00,0.6578171091445613,0.27728613569319754,0.06489675516224121,1.3078737772716933,-0.7021623229010003,2.6774761104028366,0.6731078904991983,56.55128046221407
AUD_CHF_2018-10-16 08:00:00,AUD_CHF,2018-10-16 04:00:00,0.11111111111117437,0.7521367521367424,0.13675213675208323,0.4929858147436357,-0.610965325964312,2.5913356928831988,0.6690843155031789,51.528828402107514
AUD_CHF_2019-02-27 08:00:00,AUD_CHF,2019-02-27 04:00:00,0.397790055248592,0.1878453038674094,0.41436464088399855,0.8411830191758088,1.9147370381239692,4.577708695514776,0.958490566037736,65.3630783110479
AUD_CHF_2019-05-01 08:00:00,AUD_CHF,2019-05-01 04:00:00,0.4226804123711446,0.3402061855669407,0.23711340206191467,0.6013838844080635,0.3967893670321662,2.151342349377293,0.6954128440367019,50.52637573400015
AUD_CHF_2020-06-17 20:00:00,AUD_CHF,2020-06-17 16:00:00,0.3416370106761452,0.49822064056940313,0.1601423487544517,1.219409683332877,0.2039582032620713,0.7941351318502418,0.6506765067650653,52.178316757237575
AUD_CHF_2020-11-09 08:00:00,AUD_CHF,2020-11-09 04:00:00,0.6904761904761479,0.011904761904773705,0.2976190476190783,0.600471469300792,0.46822477665713325,1.2009429386015442,0.7682926829268264,60.62673458755326
AUD_CHF_2021-04-02 08:00:00,AUD_CHF,2021-04-02 04:00:00,0.1125000000000399,0.6124999999999705,0.2749999999999896,0.3419435423242526,1.2651911065996826,0.8933275043221,0.8259705488621188,56.7360112988531
AUD_CHF_2021-06-29 04:00:00,AUD_CHF,2021-06-29 00:00:00,0.5971223021582706,0.3381294964029357,0.06474820143879376,0.8727766370711345,-0.8602186998471466,-0.07534762334427612,0.6047008547008522,52.788610288334915
