trade_id,pair,signal_bar_time,entry_time,entry_price,sl_at_entry_price,exit_time,exit_price,exit_reason,final_r,bars_held,mfe_r,mae_r,spread_pips_used,spread_pips_exit,swing_low_used,n_swing_lows,most_recent_sl_lag,atr14_at_signal,time_to_peak_mfe,calendar_year
988,USD_JPY,2022-12-26 08:00:00,2022-12-26 12:00:00,133.042,131.8920571,2022-12-30 08:00:00,131.8890571,stoploss,-1.002608825,24,1.795741324,-5.065468867,0.6,0.6,130.564,3,13,0.5749714541,14,2022
989,CAD_CHF,2022-12-27 00:00:00,2022-12-27 04:00:00,0.686805,0.6824759992,2022-12-28 16:00:00,0.6824009992,stoploss,-1.017325014,10,2.442827015,-2.227996838,1.5,1.5,0.67746,4,8,0.002164500379,3,2022
990,NZD_USD,2022-12-27 00:00:00,2022-12-27 04:00:00,0.629855,0.6226366538,2023-01-03 08:00:00,0.6225816538,stoploss,-1.007619474,32,3.320012534,-1.481641312,1.1,1.1,0.62306,4,6,0.003609173121,21,2022
991,GBP_CAD,2022-12-28 08:00:00,2022-12-28 12:00:00,1.62844,1.618047939,2023-01-05 12:00:00,1.617907939,stoploss,-1.013471823,37,3.925111798,-1.994792047,2.8,2.8,1.62071,4,4,0.005196030342,29,2022
992,GBP_CHF,2022-12-28 08:00:00,2022-12-28 12:00:00,1.118995,1.111911349,2022-12-29 12:00:00,1.111816349,stoploss,-1.013411163,7,3.470667732,-1.615692178,1.9,1.9,1.11486,3,17,0.003541825651,1,2022
993,NZD_CAD,2022-12-29 00:00:00,2022-12-29 04:00:00,0.860855,0.8529548538,2023-01-03 08:00:00,0.8528398538,stoploss,-1.014556693,20,1.593008497,-3.015766979,2.3,2.3,0.84593,4,6,0.003950073093,9,2022
994,GBP_USD,2022-12-29 08:00:00,2022-12-29 12:00:00,1.205585,1.196711211,2023-01-03 08:00:00,1.196666211,stoploss,-1.005071115,18,4.416940957,-2.417794827,0.9,0.9,1.19924,3,10,0.004436894265,7,2022
995,GBP_AUD,2022-12-30 00:00:00,2022-12-30 04:00:00,1.78231,1.77038524,2022-12-30 08:00:00,1.77018524,stoploss,-1.016771826,2,1.158933209,-5.034902307,4,4,1.77638,1,10,0.005962379838,0,2022
996,GBP_CHF,2023-01-02 16:00:00,2023-01-02 20:00:00,1.114715,1.107600984,2023-02-17 08:00:00,1.107505984,stoploss,-1.013353919,202,4.057482884,-1.007166633,3.3,1.9,1.10967,3,7,0.003557008227,124,2023
997,USD_CHF,2023-01-02 16:00:00,2023-01-02 20:00:00,0.925615,0.9191715379,2023-01-09 12:00:00,0.9191265379,stoploss,-1.006983823,29,2.68566802,-3.056586632,0.9,0.9,0.92005,3,6,0.003221731031,22,2023
998,GBP_USD,2023-01-04 00:00:00,2023-01-04 04:00:00,1.199445,1.188812274,2023-01-05 16:00:00,1.188767274,stoploss,-1.004232217,10,4.263723078,-1.440364375,0.9,0.9,1.19005,4,4,0.00531636309,2,2023
999,NZD_CAD,2023-01-04 00:00:00,2023-01-04 04:00:00,0.855725,0.8464853392,2023-01-05 04:00:00,0.8463703392,stoploss,-1.012446344,7,1.917278181,-2.375087196,2.3,2.3,0.84593,3,12,0.004619830387,1,2023
1000,CAD_JPY,2023-01-04 08:00:00,2023-01-04 12:00:00,96.208,95.23465816,2023-01-13 16:00:00,95.22865816,stoploss,-1.00616433,44,4.796875898,-1.616081771,1.2,1.2,95.397,2,4,0.4866709187,18,2023
1001,CHF_JPY,2023-01-04 08:00:00,2023-01-04 12:00:00,140.659,139.3887928,2023-01-12 16:00:00,139.3777928,stoploss,-1.008660005,38,4.432347866,-2.551552297,2.2,2.2,138.955,1,6,0.6351035806,19,2023
1002,GBP_NZD,2023-01-04 16:00:00,2023-01-04 20:00:00,1.9141,1.895409197,2023-01-24 12:00:00,1.895169197,stoploss,-1.01284054,83,2.866115524,-1.637168845,4.8,4.8,1.89366,3,11,0.009345401388,66,2023
1003,EUR_USD,2023-01-05 00:00:00,2023-01-05 04:00:00,1.062075,1.054418509,2023-01-05 16:00:00,1.054383509,stoploss,-1.004571285,4,5.38562659,-1.82002441,0.7,0.7,1.05195,3,9,0.003828245359,1,2023
1004,AUD_JPY,2023-01-06 00:00:00,2023-01-06 04:00:00,90.4575,89.38253462,2023-01-13 12:00:00,89.37803462,stoploss,-1.004186181,33,2.399612162,-2.175418895,0.9,0.9,87.409,1,15,0.5374826902,7,2023
1005,CAD_CHF,2023-01-06 00:00:00,2023-01-06 04:00:00,0.690735,0.6851085445,2023-01-18 08:00:00,0.6850335445,stoploss,-1.013329884,50,1.181027741,-2.412709043,1.5,1.5,0.67865,4,10,0.002813227737,26,2023
1006,EUR_JPY,2023-01-06 00:00:00,2023-01-06 04:00:00,140.849,139.4644762,2023-01-13 08:00:00,139.4574762,stoploss,-1.00505589,32,3.408392149,-2.117695652,1.4,1.4,137.386,1,16,0.6922618927,21,2023
1007,NZD_CHF,2023-01-06 04:00:00,2023-01-06 08:00:00,0.584045,0.5783013816,2023-02-15 12:00:00,0.5782163816,stoploss,-1.014799033,170,3.110408585,-1.667067574,1.7,1.7,0.58132,3,4,0.002871809203,75,2023
1008,GBP_JPY,2023-01-10 08:00:00,2023-01-10 12:00:00,160.622,159.1485385,2023-01-12 12:00:00,159.1365385,stoploss,-1.008144088,13,3.657374143,-3.377081784,2.4,2.4,155.354,2,15,0.7367307513,5,2023
1009,USD_JPY,2023-01-11 00:00:00,2023-01-11 04:00:00,132.4,131.0186377,2023-01-12 08:00:00,131.0156377,stoploss,-1.002171769,8,3.990263698,-3.752093024,0.6,0.6,129.927,3,6,0.69068117,2,2023
1010,EUR_AUD,2023-01-11 12:00:00,2023-01-11 16:00:00,1.55854,1.547083101,2023-01-17 16:00:00,1.546963101,stoploss,-1.010474039,25,3.982753259,-2.873377981,2.4,2.4,1.53845,2,13,0.005728449271,0,2023
1011,EUR_CAD,2023-01-11 16:00:00,2023-01-11 20:00:00,1.443875,1.435974328,2023-02-08 00:00:00,1.435789328,stoploss,-1.023415729,116,2.582691607,-2.534594434,3.7,3.7,1.42344,4,14,0.003950336143,59,2023
1012,GBP_CAD,2023-01-12 00:00:00,2023-01-12 04:00:00,1.63261,1.621490465,2023-02-03 16:00:00,1.621230465,stoploss,-1.023382272,100,3.293303123,-2.239302233,2.8,5.2,1.61011,4,9,0.005559767599,35,2023
1013,GBP_AUD,2023-01-12 08:00:00,2023-01-12 12:00:00,1.76169,1.749980095,2023-01-13 00:00:00,1.749780095,stoploss,-1.017079558,4,3.528636689,-3.366380888,4,4,1.75016,3,5,0.005854952443,0,2023
1014,NZD_CAD,2023-01-13 20:00:00,2023-01-16 00:00:00,0.852665,0.8452308406,2023-02-06 00:00:00,0.8451158406,stoploss,-1.015469133,91,2.79453248,-2.540300644,2.3,2.3,0.84844,3,8,0.003717079717,16,2023
1015,EUR_USD,2023-01-16 00:00:00,2023-01-16 04:00:00,1.086845,1.078721097,2023-01-17 16:00:00,1.078686097,stoploss,-1.004308274,10,2.026735225,-4.23503343,0.7,0.7,1.07122,3,9,0.004061951407,0,2023
1016,CHF_JPY,2023-01-16 08:00:00,2023-01-16 12:00:00,138.793,137.4559212,2023-03-13 12:00:00,145.825,time_exit,5.259226159,240,6.59721757,-0.3268318873,2.2,2.2,137.418,2,4,0.6685394188,234,2023
1017,EUR_JPY,2023-01-16 08:00:00,2023-01-16 12:00:00,138.918,137.6739491,2023-03-13 12:00:00,142.163,time_exit,2.608414088,240,5.345440273,-0.8046294306,1.4,1.4,138.012,2,4,0.6220254703,197,2023
1018,NZD_JPY,2023-01-16 08:00:00,2023-01-16 12:00:00,82.078,81.16673857,2023-03-13 12:00:00,82.208,time_exit,0.1426593909,240,3.432604422,-0.3116559002,1.4,1.4,81.027,3,4,0.4556307129,194,2023
1019,CAD_JPY,2023-01-16 16:00:00,2023-01-16 20:00:00,96.119,95.20896718,2023-01-19 00:00:00,95.20296718,stoploss,-1.006593169,14,5.228382866,-1.630710419,1.2,1.2,95.083,3,6,0.4550164097,8,2023
1020,USD_CAD,2023-01-16 20:00:00,2023-01-17 00:00:00,1.340545,1.332702977,2023-01-26 16:00:00,1.332637977,stoploss,-1.008288677,47,5.820564355,-1.824146634,1.3,1.3,1.33215,3,4,0.003921011539,14,2023
1021,GBP_JPY,2023-01-17 00:00:00,2023-01-17 04:00:00,157.008,155.6476004,2023-03-14 04:00:00,162.479,time_exit,4.021612532,240,6.617908541,-0.2036166462,2.4,2.4,155.646,2,8,0.68019979,183,2023
1022,USD_JPY,2023-01-17 00:00:00,2023-01-17 04:00:00,128.81,127.4302833,2023-03-14 04:00:00,133.721,time_exit,3.559426355,240,6.597006452,-0.9001847961,0.6,0.6,127.217,2,5,0.6898583521,216,2023
1023,AUD_JPY,2023-01-18 00:00:00,2023-01-18 04:00:00,89.9035,89.04551008,2023-01-19 00:00:00,89.04101008,stoploss,-1.005244817,6,3.652140804,-2.457488076,0.9,0.9,88.654,2,6,0.4289949605,0,2023
1024,NZD_USD,2023-01-18 00:00:00,2023-01-18 04:00:00,0.645065,0.6380057431,2023-01-19 12:00:00,0.6379507431,stoploss,-1.007791188,9,1.240215528,-5.189639734,1.1,1.1,0.63063,4,10,0.00352962844,3,2023
1025,CAD_CHF,2023-01-20 00:00:00,2023-01-20 04:00:00,0.681135,0.6763029231,2023-03-09 20:00:00,0.6762279231,stoploss,-1.015521276,209,2.56514957,-4.469092777,1.5,1.5,0.67716,3,4,0.002416038453,33,2023
1026,USD_CHF,2023-01-20 04:00:00,2023-01-20 08:00:00,0.916605,0.9098471358,2023-02-01 20:00:00,0.9098021358,stoploss,-1.006658909,52,4.058234866,-1.581120858,0.9,0.9,0.90852,3,9,0.003378932086,42,2023
1027,AUD_USD,2023-01-23 08:00:00,2023-01-23 12:00:00,0.70085,0.693907362,2023-02-03 16:00:00,0.693857362,stoploss,-1.007201873,56,2.151919771,-6.402465448,1,1,0.6872,3,11,0.003471319007,45,2023
1028,NZD_USD,2023-01-23 08:00:00,2023-01-23 12:00:00,0.649445,0.6426217298,2023-01-31 08:00:00,0.6425667298,stoploss,-1.008060651,36,0.6411881459,-6.01104727,1.1,1.1,0.63613,3,11,0.003411635124,8,2023
1029,EUR_USD,2023-01-24 00:00:00,2023-01-24 04:00:00,1.088105,1.081054726,2023-01-31 08:00:00,1.081019726,stoploss,-1.004964346,32,2.156653905,-5.174976504,0.7,0.7,1.07662,2,9,0.003525136778,13,2023
1030,AUD_JPY,2023-01-25 00:00:00,2023-01-25 04:00:00,92.2705,91.3063457,2023-01-31 08:00:00,91.3018457,stoploss,-1.004667303,26,0.7949972323,-5.327466776,0.9,0.9,88.119,1,22,0.48207715,9,2023
1031,CAD_JPY,2023-01-25 00:00:00,2023-01-25 04:00:00,97.482,96.6218332,2023-01-25 16:00:00,96.6158332,stoploss,-1.006975391,4,3.946908914,-2.850609914,1.2,1.2,94.635,3,4,0.4300833987,0,2023
1032,GBP_AUD,2023-01-31 00:00:00,2023-01-31 04:00:00,1.75276,1.742032422,2023-02-01 04:00:00,1.741832422,stoploss,-1.018643536,7,9.006692453,-2.84220713,4,4,1.7316,3,9,0.005363789233,2,2023
1033,EUR_GBP,2023-02-01 08:00:00,2023-02-01 12:00:00,0.88361,0.8797756818,2023-02-21 12:00:00,0.8797356818,stoploss,-1.010432103,85,3.724260594,-3.067038136,0.8,0.8,0.87464,3,6,0.001917159076,13,2023
1034,USD_CAD,2023-02-01 16:00:00,2023-02-01 20:00:00,1.334625,1.327191038,2023-02-01 20:00:00,1.327126038,stoploss,-1.008743655,1,6.936408443,-1.127931442,1.3,1.3,1.32995,3,16,0.003716981232,0,2023
1035,AUD_JPY,2023-02-02 08:00:00,2023-02-02 12:00:00,91.9405,91.10179929,2023-02-02 16:00:00,91.09729929,stoploss,-1.005365442,2,1.30737937,-7.012632708,0.9,0.9,91.088,2,11,0.4193503528,0,2023
1036,CAD_JPY,2023-02-02 08:00:00,2023-02-02 12:00:00,97.085,96.24116919,2023-02-03 08:00:00,96.23516919,stoploss,-1.00711043,6,4.493791807,-3.570620969,1.2,1.2,96.713,2,11,0.4219154072,0,2023
1037,GBP_NZD,2023-02-06 08:00:00,2023-02-06 12:00:00,1.90799,1.89512649,2023-04-03 12:00:00,1.97753,time_exit,5.405989615,240,6.039564757,-0.8924469483,4.8,4.8,1.8835,3,6,0.006431754863,211,2023
1038,CAD_JPY,2023-02-08 00:00:00,2023-02-08 04:00:00,97.916,97.03714908,2023-02-10 08:00:00,97.03114908,stoploss,-1.006827096,14,3.369172095,-4.373893122,1.2,1.2,96.036,1,15,0.4394254607,6,2023
1039,EUR_USD,2023-02-08 08:00:00,2023-02-08 12:00:00,1.075565,1.067775975,2023-02-10 16:00:00,1.067740975,stoploss,-1.004493502,14,2.79431652,-3.074197522,0.7,0.7,1.06692,3,4,0.00389451228,7,2023
1040,GBP_CAD,2023-02-08 08:00:00,2023-02-08 12:00:00,1.61863,1.608171696,2023-02-10 20:00:00,1.607911696,stoploss,-1.024860628,15,6.504879034,-1.044146392,5.2,5.2,1.60784,3,5,0.005229151814,7,2023
1041,GBP_USD,2023-02-08 08:00:00,2023-02-08 12:00:00,1.210595,1.19957517,2023-02-15 16:00:00,1.19953017,stoploss,-1.004083547,32,3.80450506,-2.756394543,0.9,0.9,1.19611,3,5,0.005509915132,24,2023
1042,EUR_NZD,2023-02-08 16:00:00,2023-02-08 20:00:00,1.69975,1.687881689,2023-02-09 08:00:00,1.687691689,stoploss,-1.016009018,4,4.171612933,-1.411321281,3.8,3.8,1.67573,2,6,0.005934155541,0,2023
1043,EUR_CAD,2023-02-09 00:00:00,2023-02-09 04:00:00,1.442595,1.435415179,2023-02-10 12:00:00,1.435230179,stoploss,-1.02576666,9,7.135971933,-2.61078938,3.7,3.7,1.43448,2,6,0.00358991042,3,2023
1044,NZD_CAD,2023-02-09 00:00:00,2023-02-09 04:00:00,0.850335,0.844122236,2023-02-10 16:00:00,0.844007236,stoploss,-1.01851028,10,1.78262043,-2.664675505,2.3,2.3,0.84411,3,8,0.003106381991,3,2023
1045,NZD_USD,2023-02-09 00:00:00,2023-02-09 04:00:00,0.632245,0.6254742953,2023-02-15 16:00:00,0.6254192953,stoploss,-1.008123231,28,0.9917726915,-3.517359144,1.1,1.1,0.62703,2,8,0.003385352338,20,2023
1046,AUD_JPY,2023-02-10 16:00:00,2023-02-10 20:00:00,90.9545,90.14018346,2023-03-09 08:00:00,90.13568346,stoploss,-1.005526107,112,2.557359338,-6.011789983,0.9,0.9,90.722,2,10,0.4071582685,12,2023
1047,AUD_USD,2023-02-13 08:00:00,2023-02-13 12:00:00,0.69205,0.6855848733,2023-02-16 16:00:00,0.6855348733,stoploss,-1.007733801,20,1.678234713,-5.51419977,1,1,0.68556,3,14,0.003232563335,6,2023
1048,EUR_AUD,2023-02-14 00:00:00,2023-02-14 04:00:00,1.54265,1.533274259,2023-04-11 04:00:00,1.63399,time_exit,9.742163757,240,10.30211952,-0.8202018753,2.4,2.4,1.53754,4,8,0.004687870286,230,2023
1049,EUR_NZD,2023-02-14 00:00:00,2023-02-14 04:00:00,1.6889,1.67885256,2023-04-11 04:00:00,1.74619,time_exit,5.701949719,240,6.311060074,-0.02289140226,3.8,3.8,1.683,4,4,0.005023720203,230,2023
1050,GBP_AUD,2023-02-14 00:00:00,2023-02-14 04:00:00,1.74563,1.735466131,2023-04-11 04:00:00,1.86237,time_exit,11.48578408,240,12.03577152,-0.663133328,4,4,1.72734,4,4,0.005081934292,218,2023
1051,GBP_CAD,2023-02-14 00:00:00,2023-02-14 04:00:00,1.62071,1.610887957,2023-02-15 16:00:00,1.610627957,stoploss,-1.026471072,10,6.71448926,-1.234977327,5.2,5.2,1.60771,2,7,0.004911021334,2,2023
1052,EUR_CHF,2023-02-14 08:00:00,2023-02-14 12:00:00,0.98615,0.9826952351,2023-03-10 12:00:00,0.9826452351,stoploss,-1.014472765,109,5.221773609,-4.509713571,1,1,0.98464,3,5,0.001727382433,71,2023
1053,CAD_JPY,2023-02-14 12:00:00,2023-02-14 16:00:00,99.269,98.45197794,2023-03-09 20:00:00,98.44597794,stoploss,-1.007343743,104,1.968123104,-6.360905331,1.2,1.2,96.634,3,13,0.4085110318,59,2023
1054,EUR_CAD,2023-02-15 08:00:00,2023-02-15 12:00:00,1.436925,1.429540162,2023-04-12 12:00:00,1.471005,time_exit,4.61486074,240,7.705652887,-0.9675228869,3.7,3.7,1.42385,1,11,0.003692419113,155,2023
1055,USD_CAD,2023-02-17 00:00:00,2023-02-17 04:00:00,1.348035,1.33998547,2023-04-13 08:00:00,1.33992047,stoploss,-1.008075005,236,4.740028146,-2.020614802,1.3,1.3,1.32738,4,4,0.004024765131,91,2023
1056,AUD_USD,2023-02-20 04:00:00,2023-02-20 08:00:00,0.69056,0.6838258075,2023-02-22 00:00:00,0.6837758075,stoploss,-1.007424795,11,0.2227438539,-5.072620033,1,1,0.68116,3,4,0.003367096272,2,2023
1057,NZD_CAD,2023-02-21 00:00:00,2023-02-21 04:00:00,0.842365,0.8374681585,2023-02-27 00:00:00,0.8373531585,stoploss,-1.023484526,24,3.889241659,-3.294981053,2.3,2.3,0.83703,4,4,0.002448420755,9,2023
1058,USD_CHF,2023-02-21 00:00:00,2023-02-21 04:00:00,0.923605,0.918332903,2023-03-10 16:00:00,0.918287903,stoploss,-1.008535503,82,3.874169998,-7.136628944,0.9,0.9,0.91377,3,4,0.002636048497,45,2023
1059,GBP_USD,2023-02-21 08:00:00,2023-02-21 12:00:00,1.209215,1.200476553,2023-02-23 16:00:00,1.200431553,stoploss,-1.005149656,14,5.197147766,-3.318095331,0.9,0.9,1.1915,3,12,0.004369223471,1,2023
1060,EUR_USD,2023-02-23 04:00:00,2023-02-23 08:00:00,1.062275,1.05694191,2023-02-24 12:00:00,1.05690691,stoploss,-1.006562799,8,8.495074839,-1.997903596,0.7,0.7,1.06129,1,22,0.002666545078,0,2023
1061,GBP_CHF,2023-02-23 08:00:00,2023-02-23 12:00:00,1.122705,1.116764088,2023-03-07 16:00:00,1.116669088,stoploss,-1.01599081,50,3.16533881,-3.980028511,1.9,1.9,1.10755,4,6,0.002970456108,19,2023
1062,AUD_CAD,2023-02-24 00:00:00,2023-02-24 04:00:00,0.923015,0.9176917162,2023-02-24 12:00:00,0.9175967162,stoploss,-1.017846127,3,0.07420231897,-5.388591189,1.9,1.9,0.92109,3,6,0.002661641883,0,2023
1063,AUD_CHF,2023-02-24 00:00:00,2023-02-24 04:00:00,0.63675,0.6322646753,2023-02-24 12:00:00,0.6321946753,stoploss,-1.015606451,3,0.05573732534,-8.608072525,1.4,1.4,0.63138,4,6,0.002242662332,0,2023
1064,AUD_USD,2023-02-24 00:00:00,2023-02-24 04:00:00,0.68181,0.6758031431,2023-02-24 12:00:00,0.6757531431,stoploss,-1.008323821,3,0.09988584854,-4.230165686,1,1,0.67937,2,6,0.003003428457,0,2023
1065,NZD_CHF,2023-02-24 00:00:00,2023-02-24 04:00:00,0.582565,0.5782095418,2023-02-24 12:00:00,0.5781245418,stoploss,-1.019515742,3,1.383321741,-7.575552007,1.7,1.7,0.57447,3,16,0.002177729093,0,2023
1066,NZD_USD,2023-02-24 00:00:00,2023-02-24 04:00:00,0.623785,0.618139459,2023-02-24 12:00:00,0.618084459,stoploss,-1.009742202,3,2.510831098,-2.719845609,1.1,1.1,0.61941,3,12,0.002822770518,0,2023
1067,GBP_CAD,2023-02-27 08:00:00,2023-02-27 12:00:00,1.6283,1.619660711,2023-04-24 12:00:00,1.68456,time_exit,6.512109855,240,6.767917938,-0.7303841661,5.2,5.2,1.61675,3,8,0.004319644574,240,2023
1068,AUD_CAD,2023-03-03 00:00:00,2023-03-03 04:00:00,0.916265,0.9111826012,2023-03-07 08:00:00,0.9110876012,stoploss,-1.018691961,14,1.360578005,-4.315875422,1.9,1.9,0.91018,2,16,0.002541199392,3,2023
1069,AUD_CHF,2023-03-03 00:00:00,2023-03-03 04:00:00,0.63491,0.6305569421,2023-03-06 00:00:00,0.6304869421,stoploss,-1.01608065,6,0.06891707101,-11.44023379,1.4,1.4,0.62899,4,8,0.002176528947,0,2023
1070,AUD_USD,2023-03-03 00:00:00,2023-03-03 04:00:00,0.67453,0.6685231796,2023-03-07 08:00:00,0.6684731796,stoploss,-1.008323871,14,1.003858878,-3.018235731,1,1,0.66952,4,8,0.003003410206,4,2023
1071,NZD_CHF,2023-03-03 00:00:00,2023-03-03 04:00:00,0.586535,0.5821799281,2023-03-03 16:00:00,0.5820949281,stoploss,-1.019517474,4,0.06314476748,-9.909136148,1.7,1.7,0.57541,1,16,0.00217753593,0,2023
1072,NZD_USD,2023-03-03 00:00:00,2023-03-03 04:00:00,0.623125,0.6170125356,2023-03-07 16:00:00,0.6169575356,stoploss,-1.008998007,16,2.427007987,-2.404103968,1.1,1.1,0.61312,2,16,0.003056232217,1,2023
1073,NZD_CAD,2023-03-03 12:00:00,2023-03-03 16:00:00,0.847615,0.8420295687,2023-03-06 08:00:00,0.8419145687,stoploss,-1.020589278,5,2.469818211,-3.82871058,2.3,2.3,0.83378,2,19,0.002792715662,0,2023
1074,EUR_USD,2023-03-07 00:00:00,2023-03-07 04:00:00,1.068685,1.062916739,2023-03-07 16:00:00,1.062881739,stoploss,-1.006067687,4,7.086191092,-2.958430605,0.7,0.7,1.05654,3,8,0.00288413052,1,2023
1075,NZD_USD,2023-03-13 12:00:00,2023-03-13 16:00:00,0.622065,0.6150077286,2023-03-16 00:00:00,0.6149527286,stoploss,-1.00779338,15,2.252286901,-1.549465698,1.1,1.1,0.60843,4,9,0.003528635715,9,2023
1076,NZD_CHF,2023-03-13 16:00:00,2023-03-13 20:00:00,0.567885,0.5613546104,2023-04-11 12:00:00,0.5612696104,stoploss,-1.013016069,125,2.254842497,-3.752456054,1.7,1.7,0.5617,3,4,0.003265194802,23,2023
1077,EUR_JPY,2023-03-14 08:00:00,2023-03-14 12:00:00,143.772,142.1544432,2023-03-15 12:00:00,142.1474432,stoploss,-1.004327514,7,4.848670509,-3.057697863,1.4,1.4,141.372,3,5,0.8087784048,5,2023
1078,AUD_CAD,2023-03-14 20:00:00,2023-03-15 00:00:00,0.914135,0.9071117311,2023-03-27 20:00:00,0.9070167311,stoploss,-1.013526465,54,1.287861839,-2.936666715,1.9,1.9,0.90439,3,12,0.003511634448,35,2023
1079,AUD_JPY,2023-03-15 00:00:00,2023-03-15 04:00:00,89.7945,88.5923658,2023-03-15 12:00:00,88.5878658,stoploss,-1.003743342,3,2.198173873,-3.107390162,0.9,0.9,87.795,2,9,0.6010671021,1,2023
1080,USD_JPY,2023-03-15 20:00:00,2023-03-16 00:00:00,133.343,131.5561893,2023-03-17 20:00:00,131.5531893,stoploss,-1.001678969,12,2.479277813,-2.072407616,0.6,0.6,132.283,2,14,0.893405325,4,2023
1081,AUD_USD,2023-03-16 00:00:00,2023-03-16 04:00:00,0.66335,0.6560619188,2023-05-11 04:00:00,0.67881,time_exit,2.121271651,240,2.535646838,-0.8218898572,1,1,0.6564,4,11,0.00364404059,236,2023
1082,NZD_CAD,2023-03-16 08:00:00,2023-03-16 12:00:00,0.848615,0.8416676562,2023-04-03 00:00:00,0.8415526562,stoploss,-1.016553089,70,1.841711072,-3.222094752,2.3,2.3,0.84172,1,26,0.003473671901,8,2023
1083,CAD_CHF,2023-03-16 16:00:00,2023-03-16 20:00:00,0.678825,0.6717038888,2023-03-21 16:00:00,0.6716288888,stoploss,-1.010532064,18,0.3166640614,-4.372210887,1.5,1.5,0.65954,3,6,0.003560555609,15,2023
1084,AUD_CHF,2023-03-17 00:00:00,2023-03-17 04:00:00,0.62022,0.6133170722,2023-03-21 16:00:00,0.6132470722,stoploss,-1.010140625,16,0.6808705121,-5.086247591,1.4,1.4,0.60277,3,8,0.00345146391,11,2023
1085,EUR_USD,2023-03-17 00:00:00,2023-03-17 04:00:00,1.062645,1.053833235,2023-05-12 04:00:00,1.092105,time_exit,3.343257664,240,5.324132155,-0.1617156202,0.7,0.7,1.05162,3,8,0.004405882371,171,2023
1086,CAD_JPY,2023-03-20 00:00:00,2023-03-20 04:00:00,96.489,95.07361396,2023-03-20 08:00:00,95.06761396,stoploss,-1.004239126,2,3.757278834,-1.707661328,1.2,1.2,95.73,3,9,0.7076930186,0,2023
1087,EUR_GBP,2023-03-20 00:00:00,2023-03-20 04:00:00,0.87659,0.8716234327,2023-05-05 16:00:00,0.8715834327,stoploss,-1.008053852,208,2.200715149,-2.108095847,0.8,0.8,0.87185,3,8,0.002483283674,159,2023
1088,EUR_JPY,2023-03-20 00:00:00,2023-03-20 04:00:00,141.283,139.2188553,2023-03-20 08:00:00,139.2118553,stoploss,-1.003391235,2,5.005463088,-1.190323539,1.4,1.4,139.127,4,9,1.03207234,0,2023
1089,GBP_JPY,2023-03-20 00:00:00,2023-03-20 04:00:00,161.178,159.0103261,2023-03-20 08:00:00,158.9983261,stoploss,-1.005535888,2,5.145146639,-1.343836829,2.4,2.4,158.558,3,9,1.083836942,0,2023
1090,USD_CHF,2023-03-20 08:00:00,2023-03-20 12:00:00,0.929305,0.9213303448,2023-03-21 16:00:00,0.9212853448,stoploss,-1.005642877,8,0.304088384,-5.929409995,0.9,0.9,0.90714,4,6,0.003987327579,5,2023
1091,AUD_JPY,2023-03-21 08:00:00,2023-03-21 12:00:00,88.3545,87.00055984,2023-03-23 20:00:00,86.99605984,stoploss,-1.003323633,15,3.01527359,-1.695422052,0.9,0.9,87.134,3,6,0.6769700788,6,2023
1092,CHF_JPY,2023-03-21 08:00:00,2023-03-21 12:00:00,142.645,140.753953,2023-05-16 12:00:00,152.113,time_exit,5.006750188,240,5.983457792,-0.9566129161,2.2,2.2,140.243,2,6,0.9455235078,179,2023
1093,USD_JPY,2023-03-21 08:00:00,2023-03-21 12:00:00,132.197,130.6360667,2023-03-23 04:00:00,130.6330667,stoploss,-1.001921927,11,3.572221901,-1.638122561,0.6,0.6,130.539,3,6,0.7804666332,6,2023
1094,EUR_CHF,2023-03-22 04:00:00,2023-03-22 08:00:00,0.99388,0.9881638125,2023-03-24 08:00:00,0.9881138125,stoploss,-1.008747089,13,1.028657643,-3.839971984,1,1,0.97057,4,11,0.002858093769,6,2023
1095,GBP_CHF,2023-03-22 04:00:00,2023-03-22 08:00:00,1.128275,1.11968743,2023-04-12 12:00:00,1.11959243,stoploss,-1.0110625,92,1.541180966,-2.978141534,1.9,1.9,1.10954,4,11,0.004293785186,55,2023
1096,NZD_JPY,2023-03-22 08:00:00,2023-03-22 12:00:00,82.441,81.46718285,2023-03-23 20:00:00,81.46018285,stoploss,-1.007188208,9,3.55918972,-2.059934962,1.4,1.4,81.129,3,4,0.4869085765,0,2023
1097,AUD_CHF,2023-03-23 04:00:00,2023-03-23 08:00:00,0.61677,0.6108673187,2023-03-24 00:00:00,0.6107973187,stoploss,-1.011859017,5,0.5793977013,-5.3636641,1.4,1.4,0.61293,3,9,0.00295134067,0,2023
1098,GBP_USD,2023-03-23 04:00:00,2023-03-23 08:00:00,1.232475,1.22368689,2023-03-24 08:00:00,1.22364189,stoploss,-1.005120555,7,4.038979786,-1.531045866,0.9,0.9,1.20272,3,9,0.004394055168,0,2023
1099,NZD_USD,2023-03-23 04:00:00,2023-03-23 08:00:00,0.628075,0.622004683,2023-03-24 08:00:00,0.621949683,stoploss,-1.009060482,7,1.710783806,-2.791452247,1.1,1.1,0.61673,2,9,0.003035158494,0,2023
1100,AUD_JPY,2023-03-27 08:00:00,2023-03-27 12:00:00,87.1465,86.03490178,2023-05-22 12:00:00,91.5255,time_exit,3.939372989,240,4.759363508,-0.01664270388,0.9,0.9,86.059,4,5,0.5557991096,155,2023
