pair,bar_time,swing_low_used,n_swing_lows,most_recent_sl_lag,ib_passed,break_passed,fired_signal
GBP_AUD,2020-12-18 04:00:00,1.74257,3,5,1,1,0
AUD_CAD,2020-12-18 12:00:00,0.95865,3,15,1,1,0
USD_CAD,2020-12-21 00:00:00,1.26881,3,8,1,1,0
EUR_NZD,2020-12-21 08:00:00,1.70628,2,11,1,1,1
USD_JPY,2020-12-21 08:00:00,102.875,3,10,1,1,1
GBP_CHF,2020-12-21 16:00:00,1.17656,1,26,1,1,1
EUR_CAD,2020-12-21 20:00:00,1.54226,1,24,1,1,1
GBP_CAD,2020-12-21 20:00:00,1.69467,1,27,1,1,1
EUR_GBP,2020-12-22 04:00:00,0.8982,2,16,1,1,0
USD_JPY,2020-12-22 12:00:00,102.875,2,17,1,1,0
AUD_USD,2020-12-23 00:00:00,0.74618,3,9,1,1,1
GBP_CAD,2020-12-23 00:00:00,1.70484,1,10,1,1,0
GBP_JPY,2020-12-23 00:00:00,136.963,2,9,1,1,1
GBP_NZD,2020-12-23 00:00:00,1.87782,3,10,1,1,1
GBP_USD,2020-12-23 00:00:00,1.31877,1,9,1,1,1
AUD_CAD,2020-12-23 08:00:00,0.96592,3,6,1,1,1
AUD_CHF,2020-12-23 08:00:00,0.66525,3,11,1,1,1
AUD_JPY,2020-12-23 08:00:00,77.49,2,6,1,1,1
CAD_CHF,2020-12-23 08:00:00,0.68618,3,4,1,1,1
EUR_CHF,2020-12-23 08:00:00,1.07977,1,13,1,1,1
NZD_CAD,2020-12-23 08:00:00,0.90544,3,5,1,1,1
NZD_JPY,2020-12-23 08:00:00,72.718,2,11,1,1,1
AUD_JPY,2020-12-23 16:00:00,77.49,2,8,1,1,0
AUD_JPY,2020-12-24 00:00:00,77.49,2,10,1,1,0
AUD_USD,2020-12-24 00:00:00,0.74618,3,6,1,1,0
CHF_JPY,2020-12-24 00:00:00,116.386,3,10,1,1,1
EUR_JPY,2020-12-24 00:00:00,125.911,2,17,1,1,1
GBP_AUD,2020-12-24 00:00:00,1.75908,4,4,1,1,1
GBP_CAD,2020-12-24 00:00:00,1.70484,2,8,1,1,0
GBP_JPY,2020-12-24 00:00:00,136.963,3,8,1,1,0
GBP_NZD,2020-12-24 00:00:00,1.87782,4,6,1,1,0
GBP_USD,2020-12-24 00:00:00,1.31877,2,8,1,1,0
AUD_JPY,2020-12-24 08:00:00,77.49,2,12,1,1,0
CAD_CHF,2020-12-24 08:00:00,0.68618,2,10,1,1,0
CAD_JPY,2020-12-24 08:00:00,80.142,2,10,1,1,1
NZD_CAD,2020-12-24 08:00:00,0.90544,3,11,1,1,0
NZD_JPY,2020-12-24 08:00:00,72.718,1,17,1,1,0
USD_JPY,2020-12-24 08:00:00,102.875,3,6,1,1,0
GBP_USD,2020-12-28 00:00:00,1.31877,2,14,1,1,0
USD_CAD,2020-12-28 00:00:00,1.28201,1,19,1,1,1
CAD_CHF,2020-12-28 08:00:00,0.68618,2,16,1,1,0
CAD_JPY,2020-12-28 08:00:00,80.142,2,16,1,1,0
EUR_GBP,2020-12-28 08:00:00,0.89529,3,5,1,1,1
AUD_CHF,2020-12-29 00:00:00,0.66525,1,27,1,1,0
AUD_JPY,2020-12-29 00:00:00,77.49,3,6,1,1,0
AUD_USD,2020-12-29 00:00:00,0.74618,2,18,1,1,0
CHF_JPY,2020-12-29 00:00:00,116.149,4,6,1,1,0
EUR_JPY,2020-12-29 00:00:00,125.911,2,6,1,1,0
GBP_JPY,2020-12-29 00:00:00,136.963,2,20,1,1,0
GBP_USD,2020-12-29 00:00:00,1.31877,3,8,1,1,0
NZD_CHF,2020-12-29 00:00:00,0.62339,4,6,1,1,1
NZD_JPY,2020-12-29 00:00:00,72.718,2,6,1,1,0
NZD_USD,2020-12-29 00:00:00,0.70025,3,7,1,1,1
AUD_CAD,2020-12-30 00:00:00,0.97014,4,6,1,1,1
AUD_USD,2020-12-30 00:00:00,0.75167,2,8,1,1,1
EUR_CAD,2020-12-30 00:00:00,1.56093,2,14,1,1,1
EUR_CHF,2020-12-30 00:00:00,1.08102,3,12,1,1,1
GBP_JPY,2020-12-30 00:00:00,137.995,2,8,1,1,1
GBP_USD,2020-12-30 00:00:00,1.33039,3,8,1,1,1
NZD_CAD,2020-12-30 00:00:00,0.9072,3,6,1,1,1
CAD_CHF,2020-12-30 08:00:00,0.68618,3,10,1,1,1
AUD_CAD,2020-12-30 12:00:00,0.97014,4,5,1,1,0
AUD_USD,2020-12-30 12:00:00,0.75167,2,11,1,1,0
NZD_USD,2020-12-30 12:00:00,0.70297,3,9,1,1,0
AUD_CAD,2020-12-31 00:00:00,0.97014,4,8,1,1,0
AUD_CHF,2020-12-31 00:00:00,0.67161,2,6,1,1,1
AUD_JPY,2020-12-31 00:00:00,78.476,3,6,1,1,1
EUR_USD,2020-12-31 00:00:00,1.21696,1,18,1,1,1
GBP_CHF,2020-12-31 00:00:00,1.19187,2,6,1,1,1
NZD_CAD,2020-12-31 00:00:00,0.90839,2,12,1,1,0
NZD_CHF,2020-12-31 00:00:00,0.62919,4,6,1,1,0
NZD_JPY,2020-12-31 00:00:00,73.423,2,14,1,1,1
AUD_CAD,2020-12-31 08:00:00,0.97264,3,10,1,1,0
AUD_NZD,2020-12-31 08:00:00,1.06277,3,10,1,1,1
GBP_CAD,2020-12-31 08:00:00,1.72564,3,10,1,1,1
GBP_CHF,2020-12-31 08:00:00,1.19187,2,8,1,1,0
CAD_CHF,2020-12-31 16:00:00,0.68887,4,4,1,1,0
USD_JPY,2020-12-31 16:00:00,102.961,2,6,1,1,1
AUD_USD,2021-01-04 00:00:00,0.75572,1,20,1,1,0
GBP_USD,2021-01-04 00:00:00,1.34293,2,20,1,1,0
NZD_USD,2021-01-04 00:00:00,0.70827,2,18,1,1,0
USD_JPY,2021-01-04 16:00:00,102.961,3,8,1,1,0
AUD_CHF,2021-01-05 00:00:00,0.67161,2,18,1,1,0
AUD_JPY,2021-01-05 00:00:00,78.476,4,6,1,1,0
AUD_USD,2021-01-05 00:00:00,0.75572,2,6,1,1,0
GBP_USD,2021-01-05 04:00:00,1.34293,1,27,1,1,0
NZD_USD,2021-01-05 04:00:00,0.70827,2,7,1,1,1
GBP_JPY,2021-01-05 16:00:00,139.475,3,6,1,1,1
GBP_USD,2021-01-05 16:00:00,1.34293,2,6,1,1,1
EUR_CAD,2021-01-06 08:00:00,1.55359,2,15,1,1,1
EUR_CHF,2021-01-06 08:00:00,1.07861,3,8,1,1,1
GBP_JPY,2021-01-06 08:00:00,139.509,3,6,1,1,0
CHF_JPY,2021-01-07 00:00:00,116.448,3,9,1,1,1
EUR_JPY,2021-01-07 00:00:00,126.048,3,8,1,1,1
USD_JPY,2021-01-07 04:00:00,102.591,4,7,1,1,1
GBP_JPY,2021-01-07 08:00:00,139.509,3,4,1,1,0
CAD_CHF,2021-01-07 16:00:00,0.68837,3,7,1,1,1
USD_CHF,2021-01-08 00:00:00,0.87577,3,9,1,1,1
AUD_CHF,2021-01-08 04:00:00,0.67345,1,21,1,1,1
AUD_CAD,2021-01-08 08:00:00,0.97739,2,13,1,1,1
AUD_NZD,2021-01-08 08:00:00,1.0669,3,5,1,1,1
GBP_CHF,2021-01-08 08:00:00,1.1917,3,10,1,1,1
GBP_NZD,2021-01-08 08:00:00,1.86178,2,8,1,1,1
GBP_USD,2021-01-08 08:00:00,1.35326,3,4,1,1,0
GBP_AUD,2021-01-08 16:00:00,1.74156,1,8,1,1,1
GBP_NZD,2021-01-08 16:00:00,1.86178,2,4,1,1,0
USD_JPY,2021-01-11 00:00:00,102.591,2,18,1,1,0
AUD_NZD,2021-01-11 08:00:00,1.0669,3,11,1,1,0
AUD_CHF,2021-01-12 00:00:00,0.68317,2,4,1,1,0
CAD_CHF,2021-01-12 00:00:00,0.68837,3,8,1,1,0
EUR_CHF,2021-01-12 00:00:00,1.07861,2,6,1,1,1
USD_CHF,2021-01-12 00:00:00,0.87577,2,9,1,1,0
AUD_CAD,2021-01-12 08:00:00,0.9813,3,7,1,1,0
AUD_JPY,2021-01-12 08:00:00,79.993,2,4,1,1,1
AUD_NZD,2021-01-12 08:00:00,1.06716,2,17,1,1,0
NZD_USD,2021-01-12 08:00:00,0.71465,2,4,1,1,1
GBP_USD,2021-01-12 16:00:00,1.34508,3,6,1,1,1
GBP_NZD,2021-01-13 04:00:00,1.86178,2,19,1,1,0
CAD_JPY,2021-01-13 08:00:00,81.235,1,11,1,1,1
CHF_JPY,2021-01-13 08:00:00,116.856,3,8,1,1,1
GBP_JPY,2021-01-13 08:00:00,139.768,2,11,1,1,1
GBP_JPY,2021-01-14 00:00:00,140.339,1,15,1,1,0
GBP_CAD,2021-01-15 04:00:00,1.71748,1,25,1,1,1
EUR_GBP,2021-01-15 08:00:00,0.88691,5,4,1,1,1
NZD_CAD,2021-01-15 08:00:00,0.90957,4,8,1,1,1
AUD_CAD,2021-01-18 00:00:00,0.98089,3,12,1,1,1
EUR_CAD,2021-01-18 00:00:00,1.5335,3,8,1,1,1
EUR_NZD,2021-01-18 00:00:00,1.68106,2,7,1,1,1
GBP_CAD,2021-01-18 00:00:00,1.71748,2,7,1,1,0
GBP_NZD,2021-01-18 00:00:00,1.89109,1,7,1,1,1
USD_CAD,2021-01-18 00:00:00,1.26248,2,8,1,1,1
EUR_NZD,2021-01-18 08:00:00,1.68106,2,9,1,1,0
AUD_NZD,2021-01-18 16:00:00,1.07354,2,11,1,1,1
GBP_NZD,2021-01-18 16:00:00,1.89109,1,11,1,1,0
GBP_USD,2021-01-18 16:00:00,1.34508,2,18,1,1,1
GBP_CHF,2021-01-19 00:00:00,1.20906,1,20,1,1,1
NZD_USD,2021-01-19 00:00:00,0.70964,3,4,1,1,1
USD_JPY,2021-01-19 00:00:00,103.526,3,9,1,1,1
EUR_GBP,2021-01-19 08:00:00,0.88657,5,8,1,1,0
GBP_CAD,2021-01-19 08:00:00,1.72694,2,8,1,1,0
EUR_JPY,2021-01-20 00:00:00,125.087,2,9,1,1,1
EUR_USD,2021-01-20 00:00:00,1.20536,2,9,1,1,1
CAD_JPY,2021-01-20 08:00:00,81.084,1,12,1,1,1
GBP_CAD,2021-01-20 08:00:00,1.72694,3,6,1,1,0
GBP_JPY,2021-01-20 08:00:00,140.356,2,12,1,1,1
GBP_NZD,2021-01-20 08:00:00,1.89109,1,21,1,1,0
NZD_JPY,2021-01-20 08:00:00,73.649,3,8,1,1,1
CAD_JPY,2021-01-20 16:00:00,81.084,2,4,1,1,0
NZD_JPY,2021-01-20 16:00:00,73.649,4,5,1,1,0
AUD_CAD,2021-01-21 00:00:00,0.97787,4,6,1,1,0
AUD_CHF,2021-01-21 00:00:00,0.6827,4,6,1,1,1
AUD_JPY,2021-01-21 00:00:00,79.509,3,7,1,1,1
AUD_USD,2021-01-21 00:00:00,0.76589,2,7,1,1,1
CAD_JPY,2021-01-21 00:00:00,81.084,2,6,1,1,0
CHF_JPY,2021-01-21 00:00:00,116.177,2,12,1,1,1
EUR_JPY,2021-01-21 00:00:00,125.087,2,15,1,1,0
EUR_USD,2021-01-21 00:00:00,1.20536,2,15,1,1,0
GBP_CHF,2021-01-21 00:00:00,1.20682,1,9,1,1,0
GBP_JPY,2021-01-21 00:00:00,140.356,1,16,1,1,0
GBP_USD,2021-01-21 00:00:00,1.35196,1,16,1,1,0
NZD_CAD,2021-01-21 00:00:00,0.90475,4,8,1,1,1
NZD_CHF,2021-01-21 00:00:00,0.63085,3,8,1,1,1
NZD_JPY,2021-01-21 00:00:00,73.649,3,7,1,1,0
NZD_USD,2021-01-21 00:00:00,0.70964,3,8,1,1,0
EUR_JPY,2021-01-21 12:00:00,125.087,3,5,1,1,0
GBP_AUD,2021-01-21 16:00:00,1.75489,4,6,1,1,1
CHF_JPY,2021-01-22 00:00:00,116.177,3,6,1,1,0
EUR_CHF,2021-01-22 00:00:00,1.0739,3,4,1,1,1
EUR_JPY,2021-01-22 00:00:00,125.087,2,8,1,1,0
USD_CAD,2021-01-22 00:00:00,1.26065,1,8,1,1,1
USD_JPY,2021-01-22 08:00:00,103.328,3,5,1,1,1
GBP_JPY,2021-01-22 16:00:00,140.356,2,12,1,1,0
NZD_CHF,2021-01-25 00:00:00,0.63085,1,20,1,1,0
NZD_JPY,2021-01-25 00:00:00,73.649,4,8,1,1,0
NZD_USD,2021-01-25 00:00:00,0.70964,4,8,1,1,1
USD_CHF,2021-01-25 08:00:00,0.88385,3,6,1,1,1
GBP_AUD,2021-01-25 16:00:00,1.75837,2,18,1,1,0
GBP_CAD,2021-01-25 16:00:00,1.71989,3,7,1,1,1
GBP_NZD,2021-01-25 16:00:00,1.89734,2,7,1,1,1
AUD_USD,2021-01-26 00:00:00,0.76876,2,9,1,1,0
NZD_CAD,2021-01-26 08:00:00,0.90383,4,10,1,1,1
GBP_CAD,2021-01-26 16:00:00,1.71989,4,4,1,1,0
GBP_CAD,2021-01-27 00:00:00,1.71989,4,6,1,1,0
GBP_NZD,2021-01-27 00:00:00,1.89549,3,10,1,1,0
USD_JPY,2021-01-27 00:00:00,103.328,2,10,1,1,0
NZD_CAD,2021-01-27 04:00:00,0.90383,4,8,1,1,0
GBP_CHF,2021-01-27 08:00:00,1.20756,2,6,1,1,1
GBP_JPY,2021-01-27 08:00:00,141.076,3,6,1,1,1
EUR_CAD,2021-01-28 04:00:00,1.54185,2,4,1,1,1
GBP_CAD,2021-01-28 04:00:00,1.73222,3,13,1,1,0
EUR_GBP,2021-01-28 08:00:00,0.8812,4,4,1,1,1
EUR_USD,2021-01-28 08:00:00,1.20586,3,4,1,1,1
CHF_JPY,2021-01-29 00:00:00,116.607,1,18,1,1,1
USD_CHF,2021-01-29 00:00:00,0.88385,3,13,1,1,1
CAD_JPY,2021-01-29 08:00:00,80.984,5,6,1,1,1
CHF_JPY,2021-01-29 08:00:00,116.607,1,20,1,1,0
EUR_JPY,2021-01-29 08:00:00,125.597,2,10,1,1,1
NZD_JPY,2021-01-29 08:00:00,74.124,4,6,1,1,1
USD_JPY,2021-01-29 08:00:00,103.555,2,16,1,1,1
AUD_CHF,2021-01-29 12:00:00,0.67527,3,7,1,1,1
EUR_GBP,2021-01-29 20:00:00,0.8812,4,4,1,1,0
GBP_CHF,2021-02-01 00:00:00,1.21037,2,10,1,1,0
CAD_JPY,2021-02-01 04:00:00,80.984,4,11,1,1,0
GBP_CAD,2021-02-01 08:00:00,1.73691,3,4,1,1,1
USD_JPY,2021-02-01 08:00:00,103.555,3,8,1,1,0
AUD_NZD,2021-02-01 16:00:00,1.06209,3,4,1,1,1
EUR_CHF,2021-02-02 00:00:00,1.07499,2,20,1,1,1
GBP_USD,2021-02-02 00:00:00,1.36099,3,10,1,1,1
EUR_AUD,2021-02-02 04:00:00,1.56739,2,14,1,1,1
GBP_AUD,2021-02-02 04:00:00,1.77034,3,9,1,1,1
NZD_CAD,2021-02-02 04:00:00,0.91387,2,7,1,1,1
USD_CHF,2021-02-03 08:00:00,0.887,3,6,1,1,1
EUR_JPY,2021-02-03 20:00:00,126.119,2,7,1,1,1
AUD_CAD,2021-02-04 00:00:00,0.97141,4,8,1,1,1
AUD_JPY,2021-02-04 00:00:00,79.199,3,8,1,1,1
AUD_USD,2021-02-04 00:00:00,0.75636,4,8,1,1,1
EUR_GBP,2021-02-04 04:00:00,0.87952,3,10,1,1,1
NZD_CHF,2021-02-04 08:00:00,0.63204,4,10,1,1,1
GBP_CHF,2021-02-04 20:00:00,1.2149,4,8,1,1,1
GBP_JPY,2021-02-04 20:00:00,143.111,3,8,1,1,1
EUR_AUD,2021-02-05 00:00:00,1.57059,2,4,1,1,0
EUR_NZD,2021-02-05 00:00:00,1.66377,3,4,1,1,1
CAD_JPY,2021-02-05 08:00:00,81.532,4,4,1,1,1
CHF_JPY,2021-02-05 08:00:00,116.593,3,6,1,1,1
EUR_JPY,2021-02-05 08:00:00,126.098,3,5,1,1,0
GBP_JPY,2021-02-05 08:00:00,142.837,4,6,1,1,0
GBP_USD,2021-02-05 08:00:00,1.35647,4,5,1,1,1
EUR_JPY,2021-02-05 20:00:00,126.098,3,8,1,1,0
CAD_CHF,2021-02-08 00:00:00,0.70136,1,14,1,1,1
CAD_JPY,2021-02-08 00:00:00,81.532,4,8,1,1,0
GBP_JPY,2021-02-08 00:00:00,142.837,4,10,1,1,0
NZD_CHF,2021-02-08 00:00:00,0.63564,4,12,1,1,0
USD_JPY,2021-02-08 00:00:00,104.608,4,4,1,1,1
CAD_CHF,2021-02-08 08:00:00,0.70136,2,5,1,1,0
CAD_JPY,2021-02-08 08:00:00,81.532,4,10,1,1,0
EUR_CHF,2021-02-08 08:00:00,1.07958,4,6,1,1,1
EUR_GBP,2021-02-08 08:00:00,0.87383,4,6,1,1,0
USD_CAD,2021-02-08 08:00:00,1.27614,2,19,1,1,1
USD_CHF,2021-02-08 08:00:00,0.89469,1,24,1,1,0
USD_JPY,2021-02-08 08:00:00,104.829,3,6,1,1,0
AUD_CAD,2021-02-09 00:00:00,0.97141,2,11,1,1,0
AUD_CHF,2021-02-09 00:00:00,0.68015,1,26,1,1,1
AUD_JPY,2021-02-09 00:00:00,79.536,2,11,1,1,0
AUD_USD,2021-02-09 00:00:00,0.75636,2,11,1,1,0
EUR_USD,2021-02-09 00:00:00,1.19522,3,11,1,1,1
GBP_CHF,2021-02-09 00:00:00,1.22347,4,6,1,1,0
GBP_JPY,2021-02-09 00:00:00,142.837,4,16,1,1,0
GBP_USD,2021-02-09 00:00:00,1.35647,3,15,1,1,0
NZD_USD,2021-02-09 00:00:00,0.71349,4,11,1,1,1
EUR_AUD,2021-02-09 08:00:00,1.56168,2,4,1,1,1
AUD_USD,2021-02-09 20:00:00,0.75829,2,8,1,1,1
EUR_CHF,2021-02-10 00:00:00,1.07958,3,16,1,1,0
EUR_NZD,2021-02-10 00:00:00,1.66377,4,5,1,1,0
GBP_AUD,2021-02-10 00:00:00,1.77905,1,22,1,1,1
GBP_CHF,2021-02-10 00:00:00,1.22347,3,12,1,1,0
EUR_USD,2021-02-10 04:00:00,1.19522,3,10,1,1,0
GBP_USD,2021-02-10 04:00:00,1.35647,3,10,1,1,0
CAD_JPY,2021-02-10 08:00:00,81.962,3,4,1,1,0
EUR_JPY,2021-02-12 00:00:00,126.436,3,6,1,1,1
USD_CAD,2021-02-12 00:00:00,1.26675,2,8,1,1,1
USD_JPY,2021-02-12 00:00:00,104.408,5,4,1,1,1
AUD_JPY,2021-02-12 16:00:00,80.644,2,10,1,1,1
NZD_CHF,2021-02-12 16:00:00,0.64095,1,10,1,1,1
AUD_JPY,2021-02-15 00:00:00,80.644,3,5,1,1,0
AUD_USD,2021-02-15 00:00:00,0.76513,2,12,1,1,0
CAD_CHF,2021-02-15 00:00:00,0.69904,3,4,1,1,1
CAD_JPY,2021-02-15 00:00:00,81.962,3,4,1,1,1
CHF_JPY,2021-02-15 00:00:00,116.879,2,12,1,1,1
EUR_JPY,2021-02-15 00:00:00,126.436,4,6,1,1,0
EUR_USD,2021-02-15 00:00:00,1.20197,1,27,1,1,1
GBP_AUD,2021-02-15 00:00:00,1.77851,3,6,1,1,0
GBP_CAD,2021-02-15 00:00:00,1.74755,2,8,1,1,1
GBP_NZD,2021-02-15 00:00:00,1.89933,2,8,1,1,1
NZD_CHF,2021-02-15 00:00:00,0.64073,2,4,1,1,0
NZD_JPY,2021-02-15 00:00:00,75.352,2,12,1,1,1
NZD_USD,2021-02-15 00:00:00,0.7178,2,14,1,1,1
USD_JPY,2021-02-15 00:00:00,104.408,4,10,1,1,0
USD_JPY,2021-02-15 08:00:00,104.408,3,12,1,1,0
AUD_JPY,2021-02-16 00:00:00,80.644,3,11,1,1,0
AUD_USD,2021-02-16 00:00:00,0.77125,2,9,1,1,1
CAD_JPY,2021-02-16 00:00:00,81.962,3,10,1,1,0
EUR_JPY,2021-02-16 00:00:00,126.436,5,8,1,1,0
EUR_USD,2021-02-16 00:00:00,1.20815,1,8,1,1,0
GBP_USD,2021-02-16 00:00:00,1.37756,1,10,1,1,1
USD_JPY,2021-02-16 00:00:00,104.408,4,6,1,1,0
CAD_JPY,2021-02-16 20:00:00,82.278,2,15,1,1,0
EUR_JPY,2021-02-16 20:00:00,126.7,4,5,1,1,0
AUD_NZD,2021-02-17 00:00:00,1.068,4,4,1,1,1
USD_CAD,2021-02-17 00:00:00,1.26097,3,5,1,1,0
USD_CHF,2021-02-17 00:00:00,0.88903,2,21,1,1,1
AUD_NZD,2021-02-17 08:00:00,1.068,4,6,1,1,0
GBP_CAD,2021-02-17 08:00:00,1.75104,2,9,1,1,0
GBP_CHF,2021-02-17 08:00:00,1.22779,3,5,1,1,1
GBP_NZD,2021-02-17 08:00:00,1.90708,2,6,1,1,0
NZD_CHF,2021-02-17 08:00:00,0.64073,4,8,1,1,0
USD_CHF,2021-02-17 08:00:00,0.8871,3,5,1,1,0
AUD_CHF,2021-02-17 16:00:00,0.68677,3,6,1,1,1
GBP_CHF,2021-02-17 16:00:00,1.22779,3,7,1,1,0
NZD_CHF,2021-02-17 16:00:00,0.64073,5,4,1,1,0
AUD_CAD,2021-02-18 00:00:00,0.97964,3,12,1,1,1
AUD_CAD,2021-02-18 08:00:00,0.98214,3,5,1,1,0
AUD_JPY,2021-02-18 08:00:00,81.086,3,4,1,1,1
AUD_USD,2021-02-18 08:00:00,0.77181,2,4,1,1,0
CHF_JPY,2021-02-18 08:00:00,117.513,1,20,1,1,1
EUR_JPY,2021-02-18 08:00:00,126.874,4,4,1,1,1
EUR_USD,2021-02-18 08:00:00,1.20234,3,4,1,1,1
GBP_AUD,2021-02-18 08:00:00,1.77851,3,14,1,1,1
GBP_CHF,2021-02-18 08:00:00,1.22779,2,11,1,1,0
GBP_NZD,2021-02-18 08:00:00,1.90708,2,12,1,1,1
NZD_CAD,2021-02-18 08:00:00,0.9104,2,5,1,1,1
NZD_CHF,2021-02-18 08:00:00,0.64073,4,8,1,1,1
AUD_CAD,2021-02-19 00:00:00,0.98214,3,9,1,1,0
NZD_CHF,2021-02-19 04:00:00,0.64073,4,13,1,1,0
NZD_JPY,2021-02-19 08:00:00,75.412,3,10,1,1,1
USD_CHF,2021-02-19 16:00:00,0.8871,1,19,1,1,0
AUD_JPY,2021-02-22 00:00:00,81.759,3,8,1,1,0
AUD_USD,2021-02-22 00:00:00,0.77242,2,8,1,1,1
CAD_CHF,2021-02-22 00:00:00,0.7016,3,4,1,1,1
CAD_JPY,2021-02-22 00:00:00,83.031,3,4,1,1,1
EUR_CHF,2021-02-22 00:00:00,1.07878,3,15,1,1,1
NZD_CAD,2021-02-22 00:00:00,0.9104,2,15,1,1,0
NZD_JPY,2021-02-22 00:00:00,75.795,2,14,1,1,0
NZD_USD,2021-02-22 00:00:00,0.71574,3,10,1,1,1
AUD_CAD,2021-02-22 08:00:00,0.98214,3,8,1,1,0
NZD_CAD,2021-02-22 08:00:00,0.9104,2,17,1,1,0
AUD_CHF,2021-02-22 16:00:00,0.6907,2,12,1,1,0
AUD_CHF,2021-02-23 08:00:00,0.6907,2,16,1,1,1
EUR_CHF,2021-02-23 16:00:00,1.07942,1,25,1,1,0
AUD_CAD,2021-02-24 00:00:00,0.98214,2,18,1,1,1
AUD_USD,2021-02-24 00:00:00,0.77242,3,10,1,1,0
EUR_JPY,2021-02-24 00:00:00,127.308,3,8,1,1,1
EUR_USD,2021-02-24 00:00:00,1.20234,2,10,1,1,1
GBP_USD,2021-02-24 00:00:00,1.38296,3,10,1,1,1
USD_JPY,2021-02-24 00:00:00,104.922,3,6,1,1,1
AUD_JPY,2021-02-24 08:00:00,81.759,4,4,1,1,1
CAD_CHF,2021-02-24 08:00:00,0.70465,3,10,1,1,0
CAD_JPY,2021-02-24 08:00:00,83.031,4,4,1,1,0
EUR_CHF,2021-02-24 08:00:00,1.07942,1,29,1,1,0
EUR_USD,2021-02-24 08:00:00,1.20234,3,4,1,1,0
GBP_JPY,2021-02-24 08:00:00,146.419,3,10,1,1,1
NZD_CAD,2021-02-24 08:00:00,0.9104,2,6,1,1,1
NZD_CHF,2021-02-24 08:00:00,0.6446,2,6,1,1,1
NZD_JPY,2021-02-24 08:00:00,75.795,2,7,1,1,0
NZD_USD,2021-02-24 08:00:00,0.71574,4,6,1,1,0
AUD_CHF,2021-02-24 16:00:00,0.69402,1,24,1,1,0
NZD_CHF,2021-02-24 16:00:00,0.6446,2,8,1,1,0
GBP_JPY,2021-02-25 00:00:00,147.285,2,14,1,1,0
EUR_USD,2021-02-25 04:00:00,1.20912,2,9,1,1,0
AUD_JPY,2021-02-25 08:00:00,81.826,3,10,1,1,0
CAD_CHF,2021-02-25 08:00:00,0.70465,3,16,1,1,1
CAD_JPY,2021-02-25 08:00:00,83.1,3,10,1,1,1
CHF_JPY,2021-02-25 08:00:00,116.171,1,8,1,1,1
EUR_GBP,2021-02-25 08:00:00,0.85385,4,8,1,1,1
EUR_JPY,2021-02-25 08:00:00,127.506,3,8,1,1,0
GBP_JPY,2021-02-25 08:00:00,147.285,3,4,1,1,0
CAD_JPY,2021-02-26 08:00:00,83.1,3,16,1,1,0
EUR_NZD,2021-02-26 08:00:00,1.63222,2,9,1,1,1
GBP_NZD,2021-02-26 08:00:00,1.89534,3,5,1,1,1
EUR_CAD,2021-02-26 16:00:00,1.52104,2,12,1,1,1
GBP_JPY,2021-02-26 16:00:00,147.544,2,12,1,1,0
USD_JPY,2021-02-26 16:00:00,104.922,1,22,1,1,0
GBP_CAD,2021-03-01 00:00:00,1.75518,4,4,1,1,1
GBP_CHF,2021-03-01 00:00:00,1.25757,2,4,1,1,1
GBP_JPY,2021-03-01 00:00:00,147.404,3,4,1,1,0
CAD_CHF,2021-03-01 08:00:00,0.70854,1,28,1,1,0
EUR_AUD,2021-03-02 00:00:00,1.52517,2,16,1,1,1
EUR_NZD,2021-03-02 00:00:00,1.63222,1,19,1,1,0
GBP_NZD,2021-03-02 00:00:00,1.89341,3,10,1,1,0
AUD_JPY,2021-03-02 12:00:00,81.98,2,10,1,1,1
GBP_JPY,2021-03-02 12:00:00,147.404,2,13,1,1,1
CHF_JPY,2021-03-02 16:00:00,116.171,2,6,1,1,1
EUR_GBP,2021-03-02 20:00:00,0.85385,2,8,1,1,1
AUD_CHF,2021-03-03 00:00:00,0.69916,1,12,1,1,1
USD_JPY,2021-03-03 00:00:00,105.848,1,17,1,1,1
AUD_CHF,2021-03-03 08:00:00,0.69916,1,14,1,1,0
AUD_JPY,2021-03-03 08:00:00,81.98,1,15,1,1,0
EUR_CHF,2021-03-03 08:00:00,1.09561,2,6,1,1,1
EUR_USD,2021-03-03 08:00:00,1.19915,2,6,1,1,1
GBP_USD,2021-03-03 08:00:00,1.38588,3,5,1,1,1
NZD_CHF,2021-03-03 08:00:00,0.65621,1,14,1,1,1
NZD_JPY,2021-03-03 08:00:00,76.967,2,6,1,1,1
AUD_NZD,2021-03-03 16:00:00,1.06324,3,10,1,1,1
USD_CHF,2021-03-03 20:00:00,0.90268,3,6,1,1,1
EUR_GBP,2021-03-04 00:00:00,0.86203,2,9,1,1,0
GBP_CHF,2021-03-04 08:00:00,1.25757,2,13,1,1,1
USD_CHF,2021-03-04 08:00:00,0.90268,3,9,1,1,0
EUR_NZD,2021-03-05 08:00:00,1.65224,3,6,1,1,1
AUD_JPY,2021-03-08 00:00:00,83.005,1,12,1,1,1
CHF_JPY,2021-03-08 00:00:00,115.982,3,7,1,1,1
EUR_JPY,2021-03-08 00:00:00,128.181,4,6,1,1,1
GBP_JPY,2021-03-08 00:00:00,148.113,1,23,1,1,1
USD_JPY,2021-03-08 00:00:00,106.668,1,18,1,1,0
GBP_AUD,2021-03-08 08:00:00,1.7808,2,12,1,1,1
GBP_CHF,2021-03-08 08:00:00,1.26991,2,5,1,1,0
