trade_id,pair,signal_time,entry_time,entry_price,sl_price,sl_distance_pips,sl_distance_r1_units,atr_14_at_signal,spread_pips_used,exit_time,exit_price,exit_reason,bars_held,final_r,spread_pips_exit
753,AUD_CHF,2020-08-27T17:00:00,2020-08-27T18:00:00,0.65796,0.6555992131,23.60786864,1,0.001180393432,1.8,2020-09-03T18:00:00,0.66339,time_exit,120,2.300080572,1.2
754,AUD_CHF,2020-09-29T16:00:00,2020-09-29T17:00:00,0.655,0.6528408632,21.59136826,1,0.001079568413,1.2,2020-10-06T17:00:00,0.655085,time_exit,120,0.03936758383,1.1
755,AUD_CHF,2020-10-09T11:00:00,2020-10-09T12:00:00,0.65627,0.6545439978,17.26002153,1,0.0008630010765,1.4,2020-10-13T03:00:00,0.6545089978,stop_loss,40,-1.020278074,0.7
756,AUD_CHF,2020-10-14T18:00:00,2020-10-14T19:00:00,0.654325,0.6522032046,21.21795372,1,0.001060897686,1.9,2020-10-15T01:00:00,0.6521682046,stop_loss,7,-1.016495464,0.7
757,AUD_CHF,2020-10-23T08:00:00,2020-10-23T09:00:00,0.64499,0.6430930551,18.96944883,1,0.0009484724413,1.6,2020-10-26T09:00:00,0.6430330551,stop_loss,25,-1.031629807,1.2
758,AUD_CHF,2020-10-26T09:00:00,2020-10-26T10:00:00,0.64352,0.6417538373,17.66162698,1,0.0008830813492,1.2,2020-10-28T16:00:00,0.6416938373,stop_loss,55,-1.033971955,1.2
759,AUD_CHF,2020-10-30T17:00:00,2020-10-30T18:00:00,0.643665,0.6407988016,28.66198408,1,0.001433099204,1.5,2020-11-06T19:00:00,0.65298,time_exit,120,3.249949471,1.4
760,AUD_CHF,2021-04-19T00:00:00,2021-04-19T01:00:00,0.710085,0.7081802066,19.04793356,1,0.000952396678,1.9,2021-04-20T17:00:00,0.7081252066,stop_loss,41,-1.028874523,1.1
761,AUD_CHF,2021-04-20T17:00:00,2021-04-20T18:00:00,0.70818,0.7055930298,25.86970219,1,0.00129348511,1.2,2021-04-23T00:00:00,0.7053080298,stop_loss,55,-1.110167484,5.7
762,AUD_CHF,2021-05-04T10:00:00,2021-05-04T11:00:00,0.706155,0.7041667872,19.88212843,1,0.0009941064216,2.5,2021-05-04T14:00:00,0.7040467872,stop_loss,4,-1.060355711,2.4
763,AUD_CHF,2021-05-06T05:00:00,2021-05-06T06:00:00,0.70538,0.7030458729,23.34127091,1,0.001167063546,2.6,2021-05-12T18:00:00,0.7029258729,stop_loss,109,-1.051411082,2.4
764,AUD_CHF,2021-05-20T10:00:00,2021-05-20T11:00:00,0.69839,0.6960460644,23.43935639,1,0.00117196782,2.4,2021-05-21T04:00:00,0.6959260644,stop_loss,18,-1.051195945,2.4
765,AUD_CHF,2021-05-21T17:00:00,2021-05-21T18:00:00,0.69489,0.6925329967,23.57003275,1,0.001178501638,2.4,2021-05-24T00:00:00,0.6920979967,stop_loss,7,-1.184556383,8.7
766,AUD_CHF,2021-05-27T18:00:00,2021-05-27T19:00:00,0.69451,0.6925342118,19.75788165,1,0.0009878940827,2.4,2021-05-31T00:00:00,0.6921342118,stop_loss,30,-1.202450853,8
767,AUD_CHF,2021-05-31T23:00:00,2021-06-01T00:00:00,0.69484,0.6932174877,16.22512256,1,0.0008112561281,5.4,2021-06-03T16:00:00,0.6930974877,stop_loss,65,-1.07395938,2.4
768,AUD_CHF,2021-06-08T02:00:00,2021-06-08T03:00:00,0.69629,0.694850376,14.39624001,1,0.0007198120004,2.4,2021-06-08T11:00:00,0.694730376,stop_loss,9,-1.083355098,2.4
769,AUD_CHF,2021-06-08T11:00:00,2021-06-08T12:00:00,0.69479,0.693371936,14.18063963,1,0.0007090319815,2.4,2021-06-08T16:00:00,0.693251936,stop_loss,5,-1.084622417,2.4
770,AUD_CHF,2021-06-09T04:00:00,2021-06-09T05:00:00,0.69392,0.6925581529,13.61847135,1,0.0006809235675,2.6,2021-06-09T16:00:00,0.6924381529,stop_loss,12,-1.088115617,2.4
771,AUD_CHF,2021-06-11T14:00:00,2021-06-11T15:00:00,0.69374,0.6921298447,16.10155285,1,0.0008050776426,2.4,2021-06-11T17:00:00,0.6920198447,stop_loss,3,-1.068316392,2.2
772,AUD_CHF,2021-06-15T04:00:00,2021-06-15T05:00:00,0.692735,0.6913134345,14.21565484,1,0.0007107827422,2.5,2021-06-15T10:00:00,0.6911934345,stop_loss,6,-1.08441398,2.4
773,AUD_CHF,2021-06-15T10:00:00,2021-06-15T11:00:00,0.69102,0.6894128167,16.07183281,1,0.0008035916406,2.4,2021-06-16T00:00:00,0.6891328167,stop_loss,14,-1.17421784,5.6
774,AUD_CHF,2021-06-16T21:00:00,2021-06-16T22:00:00,0.68992,0.6880671321,18.52867874,1,0.0009264339368,2.4,2021-06-21T00:00:00,0.6876021321,stop_loss,50,-1.250962309,9.3
775,AUD_CHF,2021-06-22T03:00:00,2021-06-22T04:00:00,0.69165,0.6896034594,20.46540615,1,0.001023270307,2.6,2021-06-22T10:00:00,0.6894834594,stop_loss,7,-1.058635533,2.4
776,AUD_CHF,2021-07-14T18:00:00,2021-07-14T19:00:00,0.68368,0.6814622871,22.17712921,1,0.00110885646,2.4,2021-07-15T11:00:00,0.6813422871,stop_loss,17,-1.054109799,2.4
777,AUD_CHF,2021-07-15T11:00:00,2021-07-15T12:00:00,0.68163,0.6796448083,19.85191708,1,0.000992595854,2.4,2021-07-19T00:00:00,0.6793048083,stop_loss,37,-1.171268094,6.8
778,AUD_CHF,2021-07-22T16:00:00,2021-07-22T17:00:00,0.67593,0.6735814308,23.48569235,1,0.001174284617,2.4,2021-07-26T11:00:00,0.6734514308,stop_loss,43,-1.05535285,2.6
779,AUD_CHF,2021-07-26T11:00:00,2021-07-26T12:00:00,0.674535,0.6725963073,19.38692689,1,0.0009693463445,2.5,2021-07-27T16:00:00,0.6724763073,stop_loss,29,-1.061897381,2.4
780,AUD_CHF,2021-08-04T18:00:00,2021-08-04T19:00:00,0.66849,0.6664076316,20.82368366,1,0.001041184183,2.4,2021-08-11T19:00:00,0.67924,time_exit,120,5.162391138,2.2
781,AUD_CHF,2021-08-13T00:00:00,2021-08-13T01:00:00,0.677155,0.6757998453,13.55154655,1,0.0006775773276,1.5,2021-08-13T16:00:00,0.6756798453,stop_loss,16,-1.088550779,2.4
782,AUD_CHF,2021-08-13T16:00:00,2021-08-13T17:00:00,0.67552,0.6741390678,13.80932197,1,0.0006904660983,2.4,2021-08-16T00:00:00,0.6736340678,stop_loss,8,-1.365695,10.1
783,AUD_CHF,2021-08-26T20:00:00,2021-08-26T21:00:00,0.665005,0.6629945924,20.10407598,1,0.001005203799,1.7,2021-08-27T00:00:00,0.6625295924,stop_loss,4,-1.23129638,9.3
784,AUD_CHF,2021-08-27T00:00:00,2021-08-27T01:00:00,0.664185,0.6622711143,19.13885657,1,0.0009569428287,7.7,2021-09-03T01:00:00,0.676305,time_exit,120,6.332666715,3.1
785,AUD_CHF,2021-10-07T00:00:00,2021-10-07T01:00:00,0.67421,0.6719935276,22.16472415,1,0.001108236208,3.2,2021-10-14T01:00:00,0.68116,time_exit,120,3.135613126,3
786,AUD_CHF,2021-11-09T02:00:00,2021-11-09T03:00:00,0.67651,0.6746014257,19.08574301,1,0.0009542871505,0.6,2021-11-09T05:00:00,0.6745714257,stop_loss,3,-1.015718539,0.6
787,AUD_CHF,2021-11-09T15:00:00,2021-11-09T16:00:00,0.676225,0.6741911627,20.33837327,1,0.001016918664,0.7,2021-11-09T17:00:00,0.6741661627,stop_loss,2,-1.012292035,0.5
788,AUD_CHF,2021-11-16T21:00:00,2021-11-16T22:00:00,0.67965,0.6778422936,18.07706408,1,0.000903853204,0.4,2021-11-17T02:00:00,0.6778072936,stop_loss,5,-1.019361551,0.7
789,AUD_CHF,2021-11-17T02:00:00,2021-11-17T03:00:00,0.677745,0.6757612068,19.83793202,1,0.0009918966012,0.3,2021-11-17T18:00:00,0.6757462068,stop_loss,16,-1.007561272,0.3
790,AUD_CHF,2021-11-17T18:00:00,2021-11-17T19:00:00,0.67543,0.6731693238,22.60676197,1,0.001130338098,0.6,2021-11-18T00:00:00,0.6730093238,stop_loss,6,-1.070775284,3.2
791,AUD_CHF,2021-11-24T06:00:00,2021-11-24T07:00:00,0.672745,0.6706091218,21.35878201,1,0.001067939101,0.7,2021-11-25T11:00:00,0.6705941218,stop_loss,29,-1.007022872,0.3
792,AUD_CHF,2021-12-09T00:00:00,2021-12-09T01:00:00,0.659315,0.6567510091,25.63990908,1,0.001281995454,1.3,2021-12-13T17:00:00,0.6567260091,stop_loss,65,-1.009750425,0.5
793,AUD_CHF,2021-12-17T00:00:00,2021-12-17T01:00:00,0.65985,0.6568264778,30.23522242,1,0.001511761121,1.6,2021-12-20T06:00:00,0.6567914778,stop_loss,30,-1.011575903,0.7
794,AUD_CHF,2022-01-26T22:00:00,2022-01-26T23:00:00,0.657095,0.6541422797,29.52720284,1,0.001476360142,1.5,2022-01-27T04:00:00,0.6541322797,stop_loss,6,-1.003386708,0.2
795,AUD_CHF,2022-01-27T12:00:00,2022-01-27T13:00:00,0.656625,0.6536304841,29.94515889,1,0.001497257945,0.3,2022-01-28T00:00:00,0.6534754841,stop_loss,12,-1.051761288,3.1
796,AUD_CHF,2022-01-28T04:00:00,2022-01-28T05:00:00,0.655335,0.6527804791,25.54520894,1,0.001277260447,0.3,2022-01-28T10:00:00,0.6527654791,stop_loss,6,-1.005871943,0.3
797,AUD_CHF,2022-02-02T16:00:00,2022-02-02T17:00:00,0.655385,0.6530858516,22.99148441,1,0.00114957422,0.3,2022-02-04T15:00:00,0.6530758516,stop_loss,47,-1.004349436,0.2
798,AUD_CHF,2022-02-07T02:00:00,2022-02-07T03:00:00,0.65434,0.6518470311,24.92968947,1,0.001246484474,0.6,2022-02-14T03:00:00,0.660215,time_exit,120,2.35662783,0.1
799,AUD_CHF,2022-04-28T13:00:00,2022-04-28T14:00:00,0.689855,0.6860029204,38.52079559,1,0.00192603978,0.1,2022-05-02T00:00:00,0.6855379204,stop_loss,35,-1.120714018,9.3
800,AUD_CHF,2022-05-31T14:00:00,2022-05-31T15:00:00,0.6888,0.6863442223,24.55777694,1,0.001227888847,0.2,2022-06-07T15:00:00,0.70059,time_exit,120,4.800923158,0.2
801,AUD_CHF,2022-07-05T10:00:00,2022-07-05T11:00:00,0.655125,0.6518752858,32.49714219,1,0.001624857109,0.1,2022-07-12T11:00:00,0.661535,time_exit,120,1.972481138,0.1
802,AUD_CHF,2022-07-19T16:00:00,2022-07-19T17:00:00,0.667035,0.6647560839,22.78916063,1,0.001139458032,0.1,2022-07-25T01:00:00,0.6647510839,stop_loss,80,-1.002194026,0.1
803,AUD_CHF,2022-08-23T09:00:00,2022-08-23T10:00:00,0.662515,0.6603535826,21.61417392,1,0.001080708696,0.1,2022-08-30T10:00:00,0.669095,time_exit,120,3.044298627,0.1
804,AUD_CHF,2022-09-02T19:00:00,2022-09-02T20:00:00,0.668385,0.6651210542,32.63945812,1,0.001631972906,0.1,2022-09-06T06:00:00,0.6651160542,stop_loss,35,-1.001531888,0.1
805,AUD_CHF,2022-09-20T10:00:00,2022-09-20T11:00:00,0.646605,0.6442471135,23.57886465,1,0.001178943232,0.1,2022-09-20T20:00:00,0.6442421135,stop_loss,10,-1.002120543,0.1
806,AUD_CHF,2022-09-23T12:00:00,2022-09-23T13:00:00,0.645705,0.6424854092,32.19590802,1,0.001609795401,0.1,2022-09-23T16:00:00,0.6424804092,stop_loss,4,-1.001552992,0.1
807,AUD_CHF,2022-09-23T16:00:00,2022-09-23T17:00:00,0.641045,0.6374691516,35.75848419,1,0.00178792421,0.1,2022-09-27T19:00:00,0.6374641516,stop_loss,51,-1.00139827,0.1
808,AUD_CHF,2022-10-04T12:00:00,2022-10-04T13:00:00,0.640905,0.6362409443,46.64055738,1,0.002332027869,0.1,2022-10-04T18:00:00,0.6362359443,stop_loss,6,-1.001072028,0.1
809,AUD_CHF,2022-10-06T11:00:00,2022-10-06T12:00:00,0.636425,0.6332496962,31.75303767,1,0.001587651884,0.1,2022-10-06T19:00:00,0.6332446962,stop_loss,8,-1.001574652,0.1
810,AUD_CHF,2022-10-14T17:00:00,2022-10-14T18:00:00,0.626125,0.6224464024,36.78597639,1,0.001839298819,0.1,2022-10-21T18:00:00,0.634705,time_exit,120,2.332410566,0.1
811,AUD_CHF,2022-10-24T05:00:00,2022-10-24T06:00:00,0.633285,0.6298331754,34.51824614,1,0.001725912307,0.1,2022-10-24T11:00:00,0.6298281754,stop_loss,6,-1.001448509,0.1
812,AUD_CHF,2022-10-24T11:00:00,2022-10-24T12:00:00,0.630375,0.6270020654,33.72934642,1,0.001686467321,0.1,2022-10-31T12:00:00,0.639855,time_exit,120,2.810608863,0.1
813,AUD_CHF,2022-12-05T09:00:00,2022-12-05T10:00:00,0.63723,0.6348737988,23.56201159,1,0.00117810058,0.4,2022-12-05T16:00:00,0.6348187988,stop_loss,7,-1.023342659,1.1
814,AUD_CHF,2022-12-09T07:00:00,2022-12-09T08:00:00,0.633235,0.6310587308,21.76269224,1,0.001088134612,0.7,2022-12-09T10:00:00,0.6310537308,stop_loss,3,-1.00229751,0.1
815,AUD_CHF,2022-12-12T10:00:00,2022-12-12T11:00:00,0.632615,0.6305887479,20.26252063,1,0.001013126032,0.7,2022-12-12T14:00:00,0.6305537479,stop_loss,4,-1.017273271,0.7
816,AUD_CHF,2022-12-12T14:00:00,2022-12-12T15:00:00,0.630675,0.6284346406,22.4035936,1,0.00112017968,1.3,2022-12-15T11:00:00,0.6283846406,stop_loss,69,-1.022317848,1
817,AUD_CHF,2022-12-22T16:00:00,2022-12-22T17:00:00,0.621535,0.6190450569,24.89943054,1,0.001244971527,0.5,2022-12-29T17:00:00,0.62371,time_exit,120,0.8735139529,1
818,AUD_CHF,2023-01-02T08:00:00,2023-01-02T09:00:00,0.627405,0.6246703131,27.34686893,1,0.001367343446,1.9,2023-01-09T09:00:00,0.641685,time_exit,120,5.221804382,0.7
819,AUD_CHF,2023-02-10T04:00:00,2023-02-10T05:00:00,0.63932,0.6372915307,20.28469333,1,0.001014234666,0.2,2023-02-15T09:00:00,0.6372865307,stop_loss,77,-1.002464913,0.1
820,AUD_CHF,2023-02-23T18:00:00,2023-02-23T19:00:00,0.63416,0.6318386758,23.21324228,1,0.001160662114,0.2,2023-02-24T15:00:00,0.6318336758,stop_loss,21,-1.002153943,0.1
821,AUD_CHF,2023-03-01T02:00:00,2023-03-01T03:00:00,0.63139,0.6290244087,23.65591298,1,0.001182795649,0.2,2023-03-06T11:00:00,0.6290144087,stop_loss,81,-1.004227273,0.2
822,AUD_CHF,2023-03-20T03:00:00,2023-03-20T04:00:00,0.62104,0.6177433955,32.96604451,1,0.001648302225,0.2,2023-03-20T08:00:00,0.6177383955,stop_loss,5,-1.001516712,0.1
823,AUD_CHF,2023-03-20T08:00:00,2023-03-20T09:00:00,0.618315,0.6152153719,30.9962805,1,0.001549814025,0.1,2023-03-21T16:00:00,0.6152103719,stop_loss,32,-1.001613097,0.1
824,AUD_CHF,2023-03-29T10:00:00,2023-03-29T11:00:00,0.613835,0.6115301835,23.04816459,1,0.001152408229,0.1,2023-03-30T15:00:00,0.6115251835,stop_loss,29,-1.00216937,0.1
825,AUD_CHF,2023-03-30T15:00:00,2023-03-30T16:00:00,0.611535,0.6094392066,20.95793388,1,0.001047896694,0.1,2023-04-05T09:00:00,0.6094292066,stop_loss,90,-1.004771463,0.2
826,AUD_CHF,2023-04-14T11:00:00,2023-04-14T12:00:00,0.60087,0.5989514867,19.18513266,1,0.0009592566329,0.2,2023-04-14T23:00:00,0.5989464867,stop_loss,12,-1.002606185,0.1
827,AUD_CHF,2023-04-18T23:00:00,2023-04-19T00:00:00,0.602715,0.6008420872,18.72912759,1,0.0009364563796,0.1,2023-04-20T12:00:00,0.6008370872,stop_loss,37,-1.002669638,0.1
828,AUD_CHF,2023-04-20T21:00:00,2023-04-20T22:00:00,0.6023,0.6004136178,18.863822,1,0.0009431911,0.2,2023-04-21T04:00:00,0.6004036178,stop_loss,7,-1.005301153,0.2
829,AUD_CHF,2023-04-21T04:00:00,2023-04-21T05:00:00,0.60043,0.5984783002,19.51699766,1,0.000975849883,0.2,2023-04-21T09:00:00,0.5984733002,stop_loss,5,-1.002561869,0.1
830,AUD_CHF,2023-04-28T09:00:00,2023-04-28T10:00:00,0.59029,0.58837661,19.13389951,1,0.0009566949757,0.2,2023-04-28T16:00:00,0.58836661,stop_loss,7,-1.005226326,0.2
831,AUD_CHF,2023-05-01T00:00:00,2023-05-01T01:00:00,0.58933,0.5870189555,23.11044472,1,0.001155522236,0.2,2023-05-04T02:00:00,0.5870139555,stop_loss,74,-1.002163524,0.1
832,AUD_CHF,2023-05-09T08:00:00,2023-05-09T09:00:00,0.60276,0.6011888815,15.71118502,1,0.0007855592508,0.2,2023-05-09T23:00:00,0.6011838815,stop_loss,15,-1.003182446,0.1
833,AUD_CHF,2023-05-09T23:00:00,2023-05-10T00:00:00,0.60208,0.6004260847,16.53915304,1,0.0008269576522,1.4,2023-05-10T11:00:00,0.6004160847,stop_loss,12,-1.006046259,0.2
834,AUD_CHF,2023-05-10T11:00:00,2023-05-10T12:00:00,0.60139,0.5999047227,14.85277333,1,0.0007426386667,0.2,2023-05-11T16:00:00,0.5998997227,stop_loss,29,-1.003366375,0.1
835,AUD_CHF,2023-05-30T13:00:00,2023-05-30T14:00:00,0.59033,0.5881244942,22.05505764,1,0.001102752882,0.2,2023-06-06T14:00:00,0.604155,time_exit,120,6.268403477,0.1
836,AUD_CHF,2023-07-04T07:00:00,2023-07-04T08:00:00,0.59618,0.5938409673,23.39032703,1,0.001169516352,0.2,2023-07-06T17:00:00,0.5938309673,stop_loss,58,-1.004275272,0.2
837,AUD_CHF,2023-07-14T09:00:00,2023-07-14T10:00:00,0.59005,0.5880824041,19.6759592,1,0.0009837979599,0.2,2023-07-17T00:00:00,0.5877374041,stop_loss,15,-1.17534088,6.9
838,AUD_CHF,2023-07-21T10:00:00,2023-07-21T11:00:00,0.58551,0.5834930117,20.16988297,1,0.001008494149,0.2,2023-07-21T14:00:00,0.5834830117,stop_loss,4,-1.004957887,0.2
839,AUD_CHF,2023-07-21T14:00:00,2023-07-21T15:00:00,0.58336,0.5811747677,21.85232267,1,0.001092616133,0.2,2023-07-24T00:00:00,0.5809997677,stop_loss,10,-1.08008302,3.5
840,AUD_CHF,2023-07-26T00:00:00,2023-07-26T01:00:00,0.586485,0.5843314573,21.53542737,1,0.001076771369,0.1,2023-07-26T04:00:00,0.5843264573,stop_loss,4,-1.002321756,0.1
841,AUD_CHF,2023-07-26T04:00:00,2023-07-26T05:00:00,0.58425,0.581797837,24.52163008,1,0.001226081504,0.2,2023-07-26T15:00:00,0.581787837,stop_loss,11,-1.004078032,0.2
842,AUD_CHF,2023-07-27T11:00:00,2023-07-27T12:00:00,0.58309,0.5807681385,23.2186147,1,0.001160930735,0.2,2023-07-28T05:00:00,0.5807631385,stop_loss,18,-1.002153445,0.1
843,AUD_CHF,2023-08-01T07:00:00,2023-08-01T08:00:00,0.582365,0.57971717,26.4783001,1,0.001323915005,0.1,2023-08-01T15:00:00,0.57971217,stop_loss,8,-1.001888339,0.1
844,AUD_CHF,2023-08-10T11:00:00,2023-08-10T12:00:00,0.57215,0.5703415219,18.08478087,1,0.0009042390434,0.2,2023-08-11T00:00:00,0.5702515219,stop_loss,13,-1.049765602,1.8
845,AUD_CHF,2023-08-22T16:00:00,2023-08-22T17:00:00,0.56444,0.5623170382,21.22961786,1,0.001061480893,0.2,2023-08-29T17:00:00,0.567085,time_exit,120,1.2459009,0.1
846,AUD_CHF,2023-08-29T20:00:00,2023-08-29T21:00:00,0.568115,0.5660138532,21.01146768,1,0.001050573384,0.1,2023-09-05T09:00:00,0.5660088532,stop_loss,109,-1.002379653,0.1
847,AUD_CHF,2023-10-18T03:00:00,2023-10-18T04:00:00,0.57218,0.57037224,18.07759993,1,0.0009038799963,0.2,2023-10-18T16:00:00,0.57036724,stop_loss,13,-1.002765854,0.1
848,AUD_CHF,2023-10-25T11:00:00,2023-10-25T12:00:00,0.56867,0.5667770467,18.9295331,1,0.0009464766549,0.2,2023-10-25T16:00:00,0.5667670467,stop_loss,5,-1.00528275,0.2
849,AUD_CHF,2023-10-25T16:00:00,2023-10-25T17:00:00,0.56684,0.5648555702,19.84429801,1,0.0009922149005,0.2,2023-10-26T00:00:00,0.5647755702,stop_loss,8,-1.040313847,1.6
850,AUD_CHF,2023-10-31T03:00:00,2023-10-31T04:00:00,0.574055,0.571917563,21.37437031,1,0.001068718515,0.1,2023-11-07T05:00:00,0.583145,time_exit,120,4.252756862,0.1
851,AUD_CHF,2023-12-11T00:00:00,2023-12-11T01:00:00,0.578365,0.5764883741,18.76625936,1,0.000938312968,0.1,2023-12-11T03:00:00,0.5764833741,stop_loss,3,-1.002664356,0.1
852,AUD_CHF,2023-12-11T03:00:00,2023-12-11T04:00:00,0.576515,0.5745252671,19.89732938,1,0.0009948664689,0.1,2023-12-12T16:00:00,0.5745202671,stop_loss,37,-1.0025129,0.1
853,AUD_CHF,2023-12-29T11:00:00,2023-12-29T12:00:00,0.571775,0.5691135426,26.61457382,1,0.001330728691,0.1,2023-12-29T13:00:00,0.5691085426,stop_loss,2,-1.00187867,0.1
854,AUD_CHF,2024-01-10T16:00:00,2024-01-10T17:00:00,0.570345,0.5687917202,15.53279844,1,0.0007766399221,0.1,2024-01-11T00:00:00,0.5687617202,stop_loss,8,-1.01931397,0.6
855,AUD_CHF,2024-01-11T15:00:00,2024-01-11T16:00:00,0.569735,0.5679708182,17.6418181,1,0.0008820909051,0.1,2024-01-15T00:00:00,0.5677508182,stop_loss,33,-1.1247037,4.4
856,AUD_CHF,2024-01-15T09:00:00,2024-01-15T10:00:00,0.569695,0.5679862828,17.08717179,1,0.0008543585896,0.1,2024-01-15T15:00:00,0.5679812828,stop_loss,6,-1.002926172,0.1
857,AUD_CHF,2024-01-22T07:00:00,2024-01-22T08:00:00,0.572035,0.5704009667,16.3403327,1,0.0008170166348,0.1,2024-01-22T23:00:00,0.5703959667,stop_loss,16,-1.003059913,0.1
858,AUD_CHF,2024-01-22T23:00:00,2024-01-23T00:00:00,0.570635,0.5690977849,15.37215081,1,0.0007686075407,0.7,2024-01-24T16:00:00,0.5690927849,stop_loss,41,-1.003252635,0.1
859,AUD_CHF,2024-01-26T12:00:00,2024-01-26T13:00:00,0.569295,0.5677566365,15.38363464,1,0.0007691817319,0.1,2024-01-29T00:00:00,0.5675066365,stop_loss,12,-1.16251036,5
860,AUD_CHF,2024-01-30T13:00:00,2024-01-30T14:00:00,0.568975,0.5675066603,14.68339693,1,0.0007341698467,0.1,2024-01-31T00:00:00,0.5675016603,stop_loss,11,-1.003405207,0.1
861,AUD_CHF,2024-02-09T00:00:00,2024-02-09T01:00:00,0.567195,0.5658584743,13.36525725,1,0.0006682628624,0.1,2024-02-16T01:00:00,0.573625,time_exit,120,4.810981099,0.1
862,AUD_CHF,2024-06-11T06:00:00,2024-06-11T07:00:00,0.591535,0.5901718088,13.63191187,1,0.0006815955936,0.1,2024-06-14T11:00:00,0.5901668088,stop_loss,77,-1.003667864,0.1
863,AUD_CHF,2024-06-21T12:00:00,2024-06-21T13:00:00,0.593575,0.5917462456,18.28754382,1,0.0009143771908,0.1,2024-06-28T13:00:00,0.598425,time_exit,120,2.652078403,0.1
864,AUD_CHF,2024-08-06T23:00:00,2024-08-07T00:00:00,0.55411,0.5496271878,44.82812173,1,0.002241406087,3.2,2024-08-14T00:00:00,0.572875,time_exit,120,4.185988454,2.7
865,AUD_CHF,2024-08-15T00:00:00,2024-08-15T01:00:00,0.570355,0.5680161001,23.38899864,1,0.001169449932,0.1,2024-08-22T01:00:00,0.573875,time_exit,120,1.504981061,0.1
866,AUD_CHF,2024-09-11T16:00:00,2024-09-11T17:00:00,0.563555,0.5609139539,26.41046142,1,0.001320523071,0.3,2024-09-18T17:00:00,0.572185,time_exit,120,3.267644538,0.3
867,AUD_CHF,2024-10-23T10:00:00,2024-10-23T11:00:00,0.578255,0.576485133,17.69866951,1,0.0008849334755,0.3,2024-10-23T13:00:00,0.576470133,stop_loss,3,-1.008475213,0.3
868,AUD_CHF,2024-11-01T23:00:00,2024-11-04T00:00:00,0.572255,0.5698943151,23.60684943,1,0.001180342472,2.3,2024-11-04T10:00:00,0.5698793151,stop_loss,11,-1.006354088,0.3
869,AUD_CHF,2024-11-04T10:00:00,2024-11-04T11:00:00,0.569755,0.5674426892,23.12310758,1,0.001156155379,0.3,2024-11-05T00:00:00,0.5670626892,stop_loss,14,-1.164337773,7.6
870,AUD_CHF,2024-11-05T04:00:00,2024-11-05T05:00:00,0.5694,0.5675093941,18.90605924,1,0.0009453029621,0.4,2024-11-12T05:00:00,0.57768,time_exit,120,4.37954832,0.4
871,AUD_CHF,2024-12-02T15:00:00,2024-12-02T16:00:00,0.573625,0.5717427561,18.82243878,1,0.000941121939,0.3,2024-12-04T04:00:00,0.5717227561,stop_loss,37,-1.010625616,0.4
872,AUD_CHF,2024-12-13T04:00:00,2024-12-13T05:00:00,0.56758,0.5653181877,22.61812286,1,0.001130906143,0.4,2024-12-17T20:00:00,0.5653031877,stop_loss,64,-1.00663185,0.3
873,AUD_CHF,2024-12-17T20:00:00,2024-12-17T21:00:00,0.565485,0.5636305666,18.54433353,1,0.0009272166763,0.3,2024-12-18T06:00:00,0.5636105666,stop_loss,10,-1.010784966,0.4
874,AUD_CHF,2024-12-25T04:00:00,2024-12-25T05:00:00,0.561475,0.5594433508,20.3164923,1,0.001015824615,22.5,2024-12-25T08:00:00,0.5587633508,stop_loss,4,-1.334703447,13.6
875,AUD_CHF,2024-12-25T08:00:00,2024-12-25T09:00:00,0.561175,0.5594430447,17.3195527,1,0.000865977635,24.9,2024-12-25T23:00:00,0.5581980447,stop_loss,6,-1.718840735,24.9
876,AUD_CHF,2024-12-25T23:00:00,2024-12-26T00:00:00,0.560565,0.5588653415,16.99658545,1,0.0008498292727,9.1,2024-12-27T00:00:00,0.5586953415,stop_loss,25,-1.10002009,3.4
877,AUD_CHF,2024-12-31T02:00:00,2024-12-31T03:00:00,0.56159,0.5597509432,18.39056772,1,0.0009195283859,0.4,2025-01-01T20:00:00,0.5585059432,stop_loss,22,-1.67697747,24.9
878,AUD_CHF,2025-01-01T20:00:00,2025-01-01T21:00:00,0.561985,0.5599832906,20.01709397,1,0.001000854698,24.9,2025-01-01T21:00:00,0.5587382906,stop_loss,1,-1.621968405,24.9
879,AUD_CHF,2025-01-01T21:00:00,2025-01-01T22:00:00,0.561085,0.5590876984,19.97301583,1,0.0009986507913,24.9,2025-01-02T00:00:00,0.5584926984,stop_loss,3,-1.297901932,11.9
880,AUD_CHF,2025-01-03T16:00:00,2025-01-03T17:00:00,0.564805,0.5629846698,18.20330231,1,0.0009101651156,0.3,2025-01-06T00:00:00,0.5626696698,stop_loss,8,-1.173045525,6.3
881,AUD_CHF,2025-01-06T00:00:00,2025-01-06T01:00:00,0.563685,0.5619306917,17.54308337,1,0.0008771541686,0.1,2025-01-13T01:00:00,0.56257,time_exit,120,-0.635578123,0.4
882,AUD_CHF,2025-03-07T00:00:00,2025-03-07T01:00:00,0.55888,0.5559468766,29.33123358,1,0.001466561679,0.4,2025-03-07T05:00:00,0.5559268766,stop_loss,5,-1.00681867,0.4
883,AUD_CHF,2025-03-13T08:00:00,2025-03-13T09:00:00,0.555915,0.5536782563,22.36743698,1,0.001118371849,0.3,2025-03-14T00:00:00,0.5533932563,stop_loss,16,-1.12741737,5.7
