trade_id,pair,signal_bar_time,entry_time,y,native_prob_negative,native_prob_positive
536,GBP_USD,2021-12-06 08:00:00,2021-12-06 12:00:00,0,0.9822603595,0.01773964047
537,AUD_JPY,2021-12-06 16:00:00,2021-12-06 20:00:00,1,0.006310954309,0.9936890457
538,NZD_JPY,2021-12-06 16:00:00,2021-12-06 20:00:00,1,0.01262496376,0.9873750362
539,AUD_USD,2021-12-07 00:00:00,2021-12-07 04:00:00,1,0.01136280175,0.9886371983
540,NZD_USD,2021-12-08 04:00:00,2021-12-08 08:00:00,0,0.9980369983,0.001963001657
541,GBP_CAD,2021-12-09 04:00:00,2021-12-09 08:00:00,1,0.009495437702,0.9905045623
542,EUR_USD,2021-12-10 00:00:00,2021-12-10 04:00:00,0,0.992108273,0.007891727014
543,EUR_CAD,2021-12-10 04:00:00,2021-12-10 08:00:00,0,0.9824268006,0.0175731994
544,NZD_CHF,2021-12-13 00:00:00,2021-12-13 04:00:00,0,0.9112796851,0.08872031486
545,EUR_CHF,2021-12-13 08:00:00,2021-12-13 12:00:00,0,0.9763163573,0.02368364272
546,CHF_JPY,2021-12-14 08:00:00,2021-12-14 12:00:00,0,0.9547680412,0.04523195882
547,CAD_JPY,2021-12-16 08:00:00,2021-12-16 12:00:00,0,0.9437050773,0.0562949227
548,EUR_USD,2021-12-16 08:00:00,2021-12-16 12:00:00,0,0.9232958312,0.07670416878
549,GBP_CHF,2021-12-16 08:00:00,2021-12-16 12:00:00,0,0.9911925543,0.00880744565
550,NZD_USD,2021-12-21 00:00:00,2021-12-21 04:00:00,1,0.02647641428,0.9735235857
551,AUD_CAD,2021-12-21 08:00:00,2021-12-21 12:00:00,0,0.9575594313,0.0424405687
552,AUD_CHF,2021-12-22 08:00:00,2021-12-22 12:00:00,0,0.9979507502,0.00204924976
553,CAD_JPY,2021-12-22 08:00:00,2021-12-22 12:00:00,1,0.06670055161,0.9332994484
554,CHF_JPY,2021-12-22 08:00:00,2021-12-22 12:00:00,0,0.9318414667,0.06815853334
555,EUR_CHF,2021-12-22 08:00:00,2021-12-22 12:00:00,0,0.9932924317,0.006707568348
556,NZD_CHF,2021-12-22 08:00:00,2021-12-22 12:00:00,0,0.8905750091,0.1094249909
557,EUR_USD,2021-12-23 00:00:00,2021-12-23 04:00:00,0,0.9661147582,0.0338852418
558,GBP_CHF,2021-12-23 08:00:00,2021-12-23 12:00:00,0,0.9862995233,0.0137004767
559,GBP_USD,2021-12-23 08:00:00,2021-12-23 12:00:00,1,0.03968938406,0.9603106159
560,NZD_CAD,2021-12-28 08:00:00,2021-12-28 12:00:00,0,0.9996736516,0.0003263483719
561,USD_CAD,2021-12-28 16:00:00,2021-12-28 20:00:00,0,0.9495875957,0.05041240435
562,CAD_CHF,2021-12-29 08:00:00,2021-12-29 12:00:00,0,0.9690824177,0.03091758234
563,AUD_CAD,2022-01-03 08:00:00,2022-01-03 12:00:00,0,0.9944766641,0.005523335892
564,EUR_GBP,2022-01-04 00:00:00,2022-01-04 04:00:00,0,0.984290535,0.01570946499
565,EUR_USD,2022-01-04 00:00:00,2022-01-04 04:00:00,0,0.9510486625,0.04895133747
566,NZD_CAD,2022-01-04 08:00:00,2022-01-04 12:00:00,0,0.9964675845,0.003532415455
567,EUR_CHF,2022-01-06 08:00:00,2022-01-06 12:00:00,0,0.8336944316,0.1663055684
568,USD_CHF,2022-01-06 08:00:00,2022-01-06 12:00:00,0,0.9976162351,0.00238376495
569,NZD_CHF,2022-01-07 04:00:00,2022-01-07 08:00:00,0,0.8905757933,0.1094242067
570,EUR_GBP,2022-01-07 08:00:00,2022-01-07 12:00:00,0,0.987237671,0.01276232896
571,CAD_CHF,2022-01-13 00:00:00,2022-01-13 04:00:00,0,0.99374402,0.006255980003
572,USD_CHF,2022-01-17 00:00:00,2022-01-17 04:00:00,0,0.9613711743,0.03862882574
573,AUD_CAD,2022-01-20 00:00:00,2022-01-20 04:00:00,0,0.9877524765,0.01224752354
574,AUD_NZD,2022-01-20 00:00:00,2022-01-20 04:00:00,0,0.9960553548,0.003944645204
575,GBP_NZD,2022-01-20 00:00:00,2022-01-20 04:00:00,0,0.985335048,0.01466495199
576,CAD_CHF,2022-01-20 16:00:00,2022-01-20 20:00:00,0,0.9619863475,0.03801365251
577,EUR_GBP,2022-01-21 00:00:00,2022-01-21 04:00:00,0,0.9866029644,0.01339703562
578,GBP_AUD,2022-01-24 04:00:00,2022-01-24 08:00:00,0,0.9818336094,0.01816639064
579,AUD_CHF,2022-01-25 08:00:00,2022-01-25 12:00:00,0,0.940503179,0.05949682095
580,NZD_CHF,2022-01-25 08:00:00,2022-01-25 12:00:00,0,0.9907928049,0.009207195073
581,NZD_JPY,2022-01-26 08:00:00,2022-01-26 12:00:00,0,0.9921933603,0.007806639686
582,USD_CHF,2022-01-26 08:00:00,2022-01-26 12:00:00,0,0.9887734074,0.01122659261
583,EUR_CHF,2022-01-26 16:00:00,2022-01-26 20:00:00,0,0.9376201632,0.06237983679
584,AUD_NZD,2022-01-27 04:00:00,2022-01-27 08:00:00,0,0.998614543,0.001385456998
585,CAD_CHF,2022-01-31 00:00:00,2022-01-31 04:00:00,0,0.9455946445,0.05440535554
586,EUR_USD,2022-01-31 00:00:00,2022-01-31 04:00:00,0,0.9575674621,0.04243253785
587,USD_JPY,2022-01-31 00:00:00,2022-01-31 04:00:00,0,0.9041761533,0.09582384675
588,NZD_CAD,2022-02-01 04:00:00,2022-02-01 08:00:00,1,0.005363305136,0.9946366949
589,NZD_JPY,2022-02-01 04:00:00,2022-02-01 08:00:00,1,0.003079021376,0.9969209786
590,AUD_CAD,2022-02-01 12:00:00,2022-02-01 16:00:00,1,0.01503325375,0.9849667462
591,AUD_CHF,2022-02-01 16:00:00,2022-02-01 20:00:00,1,0.02691600939,0.9730839906
592,AUD_JPY,2022-02-01 16:00:00,2022-02-01 20:00:00,1,0.03096319096,0.969036809
593,EUR_JPY,2022-02-02 00:00:00,2022-02-02 04:00:00,0,0.9894698672,0.01053013282
594,GBP_AUD,2022-02-03 00:00:00,2022-02-03 04:00:00,0,0.9978664511,0.002133548888
595,CAD_CHF,2022-02-03 08:00:00,2022-02-03 12:00:00,0,0.9343749364,0.06562506362
596,USD_CAD,2022-02-03 08:00:00,2022-02-03 12:00:00,0,0.9975414496,0.002458550391
597,EUR_CAD,2022-02-04 00:00:00,2022-02-04 04:00:00,0,0.9774484686,0.02255153136
598,EUR_NZD,2022-02-04 08:00:00,2022-02-04 12:00:00,0,0.987323047,0.01267695303
599,USD_JPY,2022-02-07 00:00:00,2022-02-07 04:00:00,0,0.9583528092,0.04164719084
600,AUD_NZD,2022-02-07 08:00:00,2022-02-07 12:00:00,0,0.9597605476,0.04023945245
601,NZD_CHF,2022-02-07 20:00:00,2022-02-08 00:00:00,1,0.04452291273,0.9554770873
602,NZD_USD,2022-02-08 20:00:00,2022-02-09 00:00:00,0,0.9093985713,0.09060142872
603,EUR_NZD,2022-02-10 00:00:00,2022-02-10 04:00:00,0,0.9994043685,0.0005956314558
604,EUR_AUD,2022-02-14 00:00:00,2022-02-14 04:00:00,0,0.9795316242,0.02046837582
605,GBP_JPY,2022-02-14 16:00:00,2022-02-14 20:00:00,0,0.9982528506,0.001747149442
606,GBP_AUD,2022-02-15 04:00:00,2022-02-15 08:00:00,0,0.9986107722,0.001389227792
607,USD_CAD,2022-02-15 04:00:00,2022-02-15 08:00:00,0,0.9492514432,0.05074855678
608,GBP_CAD,2022-02-15 16:00:00,2022-02-15 20:00:00,0,0.9680884184,0.03191158157
609,NZD_USD,2022-02-15 16:00:00,2022-02-15 20:00:00,1,0.01493349174,0.9850665083
610,AUD_USD,2022-02-16 16:00:00,2022-02-16 20:00:00,0,0.957338408,0.04266159195
611,GBP_CHF,2022-02-18 08:00:00,2022-02-18 12:00:00,0,0.9989346731,0.001065326911
612,EUR_CAD,2022-02-21 00:00:00,2022-02-21 04:00:00,0,0.9688019866,0.03119801341
613,GBP_USD,2022-02-21 00:00:00,2022-02-21 04:00:00,0,0.9985063447,0.001493655256
614,GBP_CAD,2022-02-21 08:00:00,2022-02-21 12:00:00,0,0.9408701166,0.05912988336
615,USD_CHF,2022-02-22 08:00:00,2022-02-22 12:00:00,1,0.01428573828,0.9857142617
616,CAD_JPY,2022-02-23 04:00:00,2022-02-23 08:00:00,0,0.9985741851,0.00142581492
617,EUR_CHF,2022-02-23 08:00:00,2022-02-23 12:00:00,0,0.9876431035,0.01235689646
618,CAD_CHF,2022-02-25 08:00:00,2022-02-25 12:00:00,0,0.8581103346,0.1418896654
619,USD_JPY,2022-02-25 12:00:00,2022-02-25 16:00:00,0,0.9627738372,0.03722616283
620,AUD_NZD,2022-02-28 00:00:00,2022-02-28 04:00:00,0,0.9973027218,0.002697278192
621,AUD_USD,2022-02-28 08:00:00,2022-02-28 12:00:00,1,0.03769723447,0.9623027655
622,CHF_JPY,2022-02-28 08:00:00,2022-02-28 12:00:00,0,0.9402365821,0.05976341791
623,EUR_JPY,2022-02-28 08:00:00,2022-02-28 12:00:00,0,0.9943737892,0.00562621083
624,EUR_USD,2022-02-28 08:00:00,2022-02-28 12:00:00,0,0.9952746738,0.004725326214
625,GBP_JPY,2022-02-28 08:00:00,2022-02-28 12:00:00,0,0.9940499606,0.005950039392
626,GBP_USD,2022-02-28 08:00:00,2022-02-28 12:00:00,0,0.9963217735,0.003678226512
627,GBP_CAD,2022-03-01 04:00:00,2022-03-01 08:00:00,0,0.9987382317,0.001261768269
628,CAD_JPY,2022-03-03 04:00:00,2022-03-03 08:00:00,0,0.9584462119,0.04155378808
629,GBP_CHF,2022-03-03 04:00:00,2022-03-03 08:00:00,0,0.9996017072,0.0003982928222
630,EUR_CAD,2022-03-04 08:00:00,2022-03-04 12:00:00,0,0.9841318723,0.01586812768
631,USD_CAD,2022-03-04 08:00:00,2022-03-04 12:00:00,0,0.8634024804,0.1365975196
632,USD_JPY,2022-03-07 00:00:00,2022-03-07 04:00:00,1,0.03372633646,0.9662736635
633,EUR_USD,2022-03-08 16:00:00,2022-03-08 20:00:00,0,0.8785030991,0.1214969009
634,CHF_JPY,2022-03-09 00:00:00,2022-03-09 04:00:00,1,0.02396072454,0.9760392755
635,EUR_CHF,2022-03-09 08:00:00,2022-03-09 12:00:00,0,0.9051437822,0.09485621775
636,EUR_GBP,2022-03-09 08:00:00,2022-03-09 12:00:00,0,0.9720515074,0.02794849261
637,EUR_JPY,2022-03-09 08:00:00,2022-03-09 12:00:00,1,0.04677575573,0.9532242443
638,GBP_CHF,2022-03-09 08:00:00,2022-03-09 12:00:00,0,0.7907749139,0.2092250861
639,GBP_JPY,2022-03-09 08:00:00,2022-03-09 12:00:00,1,0.0167195889,0.9832804111
640,GBP_CAD,2022-03-09 16:00:00,2022-03-09 20:00:00,0,0.9983011627,0.001698837309
641,GBP_AUD,2022-03-10 00:00:00,2022-03-10 04:00:00,0,0.9605531509,0.03944684912
642,AUD_NZD,2022-03-10 04:00:00,2022-03-10 08:00:00,0,0.999633777,0.0003662230349
643,CAD_JPY,2022-03-14 08:00:00,2022-03-14 12:00:00,0,0.9672166053,0.03278339467
644,EUR_CAD,2022-03-14 16:00:00,2022-03-14 20:00:00,0,0.9235006421,0.07649935787
645,EUR_NZD,2022-03-14 16:00:00,2022-03-14 20:00:00,0,0.9902360681,0.009763931852
646,GBP_CAD,2022-03-15 00:00:00,2022-03-15 04:00:00,0,0.9976169849,0.002383015105
647,CAD_CHF,2022-03-16 04:00:00,2022-03-16 08:00:00,1,0.02091592711,0.9790840729
648,AUD_NZD,2022-03-17 08:00:00,2022-03-17 12:00:00,1,0.05752350757,0.9424764924
649,CAD_JPY,2022-03-17 20:00:00,2022-03-18 00:00:00,1,0.02603798483,0.9739620152
650,EUR_CAD,2022-03-21 08:00:00,2022-03-21 12:00:00,0,0.9563556515,0.04364434852
651,GBP_AUD,2022-03-22 00:00:00,2022-03-22 04:00:00,0,0.9549982933,0.04500170672
652,GBP_USD,2022-03-23 00:00:00,2022-03-23 04:00:00,0,0.9906980411,0.009301958861
653,USD_CAD,2022-03-25 08:00:00,2022-03-25 12:00:00,0,0.9839135268,0.01608647324
654,EUR_AUD,2022-03-29 00:00:00,2022-03-29 04:00:00,0,0.9898351644,0.01016483564
655,GBP_CAD,2022-03-30 08:00:00,2022-03-30 12:00:00,0,0.9856118702,0.01438812976
656,NZD_JPY,2022-03-30 12:00:00,2022-03-30 16:00:00,0,0.9948383225,0.005161677545
657,AUD_CAD,2022-03-31 00:00:00,2022-03-31 04:00:00,0,0.9970107573,0.002989242717
658,EUR_CAD,2022-03-31 00:00:00,2022-03-31 04:00:00,0,0.9603668269,0.03963317313
659,NZD_CAD,2022-03-31 00:00:00,2022-03-31 04:00:00,0,0.9972282022,0.002771797848
660,USD_CAD,2022-03-31 00:00:00,2022-03-31 04:00:00,0,0.9949166251,0.005083374939
661,AUD_JPY,2022-04-04 16:00:00,2022-04-04 20:00:00,0,0.9989797289,0.001020271125
662,GBP_USD,2022-04-05 04:00:00,2022-04-05 08:00:00,0,0.9948586192,0.00514138082
663,USD_CAD,2022-04-06 04:00:00,2022-04-06 08:00:00,1,0.04819098709,0.9518090129
664,AUD_CHF,2022-04-06 08:00:00,2022-04-06 12:00:00,0,0.9973556702,0.002644329816
665,NZD_CAD,2022-04-06 08:00:00,2022-04-06 12:00:00,0,0.9975765836,0.002423416426
666,NZD_CHF,2022-04-06 08:00:00,2022-04-06 12:00:00,0,0.9982552364,0.001744763618
667,EUR_CAD,2022-04-06 20:00:00,2022-04-07 00:00:00,0,0.9911385384,0.008861461608
668,GBP_AUD,2022-04-07 04:00:00,2022-04-07 08:00:00,0,0.9027819292,0.09721807075
669,EUR_AUD,2022-04-12 00:00:00,2022-04-12 04:00:00,0,0.9887721315,0.01122786849
670,EUR_NZD,2022-04-12 00:00:00,2022-04-12 04:00:00,0,0.9931703041,0.006829695904
671,GBP_NZD,2022-04-12 00:00:00,2022-04-12 04:00:00,0,0.9909190053,0.009080994676
672,NZD_CAD,2022-04-12 04:00:00,2022-04-12 08:00:00,0,0.9995089672,0.0004910327926
673,AUD_CHF,2022-04-13 16:00:00,2022-04-13 20:00:00,0,0.9993111589,0.0006888411418
674,GBP_USD,2022-04-13 16:00:00,2022-04-13 20:00:00,0,0.9973152643,0.002684735736
675,GBP_CAD,2022-04-14 00:00:00,2022-04-14 04:00:00,0,0.9638890874,0.03611091256
676,EUR_CHF,2022-04-14 08:00:00,2022-04-14 12:00:00,0,0.9525324604,0.04746753955
677,GBP_CHF,2022-04-15 16:00:00,2022-04-15 20:00:00,0,0.9664031702,0.03359682985
678,EUR_GBP,2022-04-15 20:00:00,2022-04-18 00:00:00,1,0.01989907911,0.9801009209
679,NZD_CHF,2022-04-19 20:00:00,2022-04-20 00:00:00,0,0.9974855026,0.00251449744
680,NZD_CAD,2022-04-20 00:00:00,2022-04-20 04:00:00,0,0.9923082183,0.007691781729
681,EUR_USD,2022-04-20 04:00:00,2022-04-20 08:00:00,0,0.9997844598,0.0002155401709
682,GBP_USD,2022-04-20 20:00:00,2022-04-21 00:00:00,0,0.9975569963,0.002443003696
683,EUR_AUD,2022-04-21 00:00:00,2022-04-21 04:00:00,1,0.04088646732,0.9591135327
684,EUR_NZD,2022-04-21 00:00:00,2022-04-21 04:00:00,1,0.0504944876,0.9495055124
685,GBP_NZD,2022-04-21 00:00:00,2022-04-21 04:00:00,0,0.9863940579,0.01360594208
686,USD_CHF,2022-04-21 00:00:00,2022-04-21 04:00:00,1,0.0196695498,0.9803304502
687,NZD_USD,2022-04-21 08:00:00,2022-04-21 12:00:00,0,0.9997944174,0.0002055826068
688,EUR_CAD,2022-04-25 00:00:00,2022-04-25 04:00:00,0,0.9989144816,0.001085518437
689,AUD_CAD,2022-04-26 12:00:00,2022-04-26 16:00:00,0,0.994135341,0.005864659022
690,AUD_JPY,2022-04-28 00:00:00,2022-04-28 04:00:00,0,0.9994179704,0.0005820295776
691,NZD_JPY,2022-04-28 04:00:00,2022-04-28 08:00:00,0,0.9988879444,0.001112055594
692,AUD_CHF,2022-04-28 08:00:00,2022-04-28 12:00:00,0,0.9361784575,0.06382154247
693,GBP_CHF,2022-04-29 00:00:00,2022-04-29 04:00:00,1,0.01229792971,0.9877020703
694,GBP_NZD,2022-04-29 08:00:00,2022-04-29 12:00:00,0,0.9636951262,0.03630487376
695,GBP_CAD,2022-05-02 08:00:00,2022-05-02 12:00:00,0,0.9921218619,0.007878138141
696,EUR_CHF,2022-05-02 16:00:00,2022-05-02 20:00:00,0,0.9112747196,0.08872528045
697,AUD_CAD,2022-05-03 00:00:00,2022-05-03 04:00:00,0,0.9976037963,0.00239620372
698,AUD_CHF,2022-05-06 00:00:00,2022-05-06 04:00:00,0,0.9987200968,0.001279903202
699,AUD_USD,2022-05-06 00:00:00,2022-05-06 04:00:00,0,0.9951409948,0.004859005211
700,EUR_JPY,2022-05-06 00:00:00,2022-05-06 04:00:00,0,0.990010949,0.009989051039
701,NZD_CHF,2022-05-06 00:00:00,2022-05-06 04:00:00,0,0.9960692731,0.0039307269
702,GBP_CAD,2022-05-06 04:00:00,2022-05-06 08:00:00,0,0.9865728496,0.01342715042
703,USD_JPY,2022-05-06 04:00:00,2022-05-06 08:00:00,0,0.9938419007,0.006158099285
704,GBP_NZD,2022-05-06 20:00:00,2022-05-09 00:00:00,0,0.865438504,0.134561496
705,GBP_AUD,2022-05-09 20:00:00,2022-05-10 00:00:00,0,0.931896674,0.06810332603
706,EUR_USD,2022-05-10 04:00:00,2022-05-10 08:00:00,0,0.9997244006,0.0002755993835
707,AUD_CAD,2022-05-11 04:00:00,2022-05-11 08:00:00,0,0.9885276119,0.01147238807
708,AUD_JPY,2022-05-11 04:00:00,2022-05-11 08:00:00,0,0.992399685,0.007600314956
709,CHF_JPY,2022-05-11 04:00:00,2022-05-11 08:00:00,0,0.9796696988,0.0203303012
710,GBP_JPY,2022-05-11 04:00:00,2022-05-11 08:00:00,0,0.9952713794,0.004728620607
711,GBP_USD,2022-05-11 04:00:00,2022-05-11 08:00:00,0,0.9985492196,0.001450780363
712,NZD_JPY,2022-05-11 04:00:00,2022-05-11 08:00:00,0,0.9925137708,0.007486229235
713,NZD_USD,2022-05-11 04:00:00,2022-05-11 08:00:00,0,0.9967941195,0.0032058805
714,CAD_CHF,2022-05-11 16:00:00,2022-05-11 20:00:00,0,0.9729593124,0.02704068758
715,AUD_CHF,2022-05-13 00:00:00,2022-05-13 04:00:00,0,0.9929550041,0.007044995901
716,EUR_JPY,2022-05-13 16:00:00,2022-05-13 20:00:00,1,0.02519820291,0.9748017971
717,USD_JPY,2022-05-16 00:00:00,2022-05-16 04:00:00,0,0.9982059018,0.001794098234
718,AUD_CAD,2022-05-16 12:00:00,2022-05-16 16:00:00,0,0.9749714874,0.02502851256
719,AUD_JPY,2022-05-16 12:00:00,2022-05-16 16:00:00,1,0.01619127725,0.9838087227
720,AUD_USD,2022-05-16 12:00:00,2022-05-16 16:00:00,1,0.007293226268,0.9927067737
721,NZD_CHF,2022-05-16 12:00:00,2022-05-16 16:00:00,0,0.9980208111,0.001979188904
722,NZD_JPY,2022-05-16 12:00:00,2022-05-16 16:00:00,1,0.006677861787,0.9933221382
723,NZD_USD,2022-05-16 12:00:00,2022-05-16 16:00:00,1,0.02140526149,0.9785947385
724,EUR_USD,2022-05-17 08:00:00,2022-05-17 12:00:00,0,0.9147254964,0.08527450362
725,GBP_USD,2022-05-17 20:00:00,2022-05-18 00:00:00,0,0.9078177801,0.09218221989
726,AUD_NZD,2022-05-18 00:00:00,2022-05-18 04:00:00,0,0.9907574218,0.009242578163
727,EUR_CAD,2022-05-20 16:00:00,2022-05-20 20:00:00,0,0.9767691645,0.02323083548
728,CAD_CHF,2022-05-23 00:00:00,2022-05-23 04:00:00,0,0.964834252,0.03516574803
729,CHF_JPY,2022-05-23 08:00:00,2022-05-23 12:00:00,1,0.0244740443,0.9755259557
730,GBP_JPY,2022-05-23 08:00:00,2022-05-23 12:00:00,0,0.9625103712,0.03748962881
731,NZD_CAD,2022-05-24 16:00:00,2022-05-24 20:00:00,0,0.9930542206,0.006945779432
732,USD_JPY,2022-05-26 16:00:00,2022-05-26 20:00:00,1,0.01695721301,0.983042787
733,GBP_CHF,2022-05-27 00:00:00,2022-05-27 04:00:00,0,0.9993382185,0.000661781531
734,GBP_JPY,2022-05-27 00:00:00,2022-05-27 04:00:00,1,0.04210346817,0.9578965318
735,CAD_JPY,2022-05-27 08:00:00,2022-05-27 12:00:00,1,0.08389877344,0.9161012266
736,AUD_NZD,2022-05-30 08:00:00,2022-05-30 12:00:00,0,0.8038231776,0.1961768224
737,CAD_CHF,2022-05-31 00:00:00,2022-05-31 04:00:00,0,0.9904883902,0.0095116098
738,AUD_CHF,2022-05-31 08:00:00,2022-05-31 12:00:00,0,0.9695837133,0.03041628666
739,NZD_CHF,2022-06-01 12:00:00,2022-06-01 16:00:00,0,0.9254539418,0.07454605821
740,NZD_CAD,2022-06-02 08:00:00,2022-06-02 12:00:00,0,0.9966907949,0.003309205081
741,EUR_CAD,2022-06-03 00:00:00,2022-06-03 04:00:00,0,0.9977548073,0.002245192723
742,GBP_CHF,2022-06-03 08:00:00,2022-06-03 12:00:00,0,0.9996242743,0.0003757256834
743,USD_CAD,2022-06-07 00:00:00,2022-06-07 04:00:00,0,0.9989248775,0.0010751225
744,GBP_AUD,2022-06-07 12:00:00,2022-06-07 16:00:00,0,0.9834390795,0.01656092054
745,GBP_CAD,2022-06-07 16:00:00,2022-06-07 20:00:00,0,0.9758800803,0.02411991972
746,GBP_USD,2022-06-07 16:00:00,2022-06-07 20:00:00,0,0.9936762448,0.006323755177
747,EUR_CAD,2022-06-09 04:00:00,2022-06-09 08:00:00,0,0.8766202233,0.1233797767
748,NZD_CHF,2022-06-09 08:00:00,2022-06-09 12:00:00,0,0.9972965206,0.002703479438
749,NZD_CAD,2022-06-10 00:00:00,2022-06-10 04:00:00,0,0.9978797971,0.002120202897
750,EUR_GBP,2022-06-13 08:00:00,2022-06-13 12:00:00,0,0.9927599412,0.007240058817
751,USD_CAD,2022-06-15 04:00:00,2022-06-15 08:00:00,0,0.9392294066,0.06077059339
752,EUR_USD,2022-06-16 16:00:00,2022-06-16 20:00:00,0,0.9449970254,0.0550029746
753,NZD_USD,2022-06-16 16:00:00,2022-06-16 20:00:00,0,0.9487847098,0.05121529017
754,EUR_AUD,2022-06-17 00:00:00,2022-06-17 04:00:00,0,0.9568818738,0.04311812623
755,EUR_GBP,2022-06-17 16:00:00,2022-06-17 20:00:00,0,0.9993178438,0.000682156194
756,GBP_USD,2022-06-20 04:00:00,2022-06-20 08:00:00,0,0.9584731189,0.04152688106
757,NZD_CAD,2022-06-20 08:00:00,2022-06-20 12:00:00,0,0.9718225872,0.02817741278
758,EUR_NZD,2022-06-21 00:00:00,2022-06-21 04:00:00,0,0.9497359655,0.05026403451
759,GBP_AUD,2022-06-21 08:00:00,2022-06-21 12:00:00,0,0.9933075496,0.006692450444
760,USD_CAD,2022-06-22 00:00:00,2022-06-22 04:00:00,0,0.9950288554,0.004971144557
761,USD_CHF,2022-06-22 00:00:00,2022-06-22 04:00:00,0,0.998498929,0.001501071026
762,CAD_CHF,2022-06-24 00:00:00,2022-06-24 04:00:00,0,0.9969244429,0.003075557072
763,NZD_CAD,2022-06-24 00:00:00,2022-06-24 04:00:00,0,0.9972843996,0.002715600437
764,EUR_USD,2022-06-24 04:00:00,2022-06-24 08:00:00,0,0.9245579204,0.07544207965
765,GBP_CAD,2022-06-24 04:00:00,2022-06-24 08:00:00,0,0.9849653657,0.01503463432
766,AUD_CAD,2022-06-24 16:00:00,2022-06-24 20:00:00,0,0.9485703749,0.05142962509
767,EUR_CHF,2022-06-24 20:00:00,2022-06-27 00:00:00,0,0.9947389326,0.00526106737
768,GBP_CHF,2022-06-27 08:00:00,2022-06-27 12:00:00,0,0.9993966705,0.0006033294927
769,NZD_CHF,2022-06-27 08:00:00,2022-06-27 12:00:00,0,0.9891300512,0.01086994876
770,NZD_USD,2022-06-27 08:00:00,2022-06-27 12:00:00,0,0.9612279179,0.03877208212
771,EUR_CAD,2022-06-27 12:00:00,2022-06-27 16:00:00,0,0.9971624702,0.002837529824
772,GBP_CAD,2022-06-30 08:00:00,2022-06-30 12:00:00,0,0.9861735309,0.01382646915
773,USD_CHF,2022-07-01 00:00:00,2022-07-01 04:00:00,0,0.8453129524,0.1546870476
774,USD_CAD,2022-07-01 04:00:00,2022-07-01 08:00:00,0,0.9630204561,0.03697954395
775,NZD_CHF,2022-07-04 08:00:00,2022-07-04 12:00:00,0,0.9619102425,0.03808975747
776,NZD_USD,2022-07-04 08:00:00,2022-07-04 12:00:00,0,0.9894697274,0.01053027264
777,AUD_CHF,2022-07-05 00:00:00,2022-07-05 04:00:00,0,0.8752649284,0.1247350716
778,AUD_USD,2022-07-05 00:00:00,2022-07-05 04:00:00,0,0.9630216151,0.03697838493
779,EUR_CHF,2022-07-05 00:00:00,2022-07-05 04:00:00,0,0.9991616624,0.0008383376157
780,EUR_USD,2022-07-05 00:00:00,2022-07-05 04:00:00,0,0.9970923348,0.002907665192
781,AUD_CAD,2022-07-05 16:00:00,2022-07-05 20:00:00,0,0.9766475478,0.0233524522
782,USD_CAD,2022-07-06 16:00:00,2022-07-06 20:00:00,0,0.9917487759,0.008251224099
783,GBP_USD,2022-07-07 04:00:00,2022-07-07 08:00:00,0,0.9685749486,0.0314250514
784,NZD_USD,2022-07-08 00:00:00,2022-07-08 04:00:00,0,0.983145592,0.01685440799
785,GBP_CHF,2022-07-12 16:00:00,2022-07-12 20:00:00,0,0.9613274877,0.03867251225
786,GBP_AUD,2022-07-13 00:00:00,2022-07-13 04:00:00,0,0.9986736611,0.00132633888
787,GBP_CAD,2022-07-13 04:00:00,2022-07-13 08:00:00,0,0.9941567571,0.005843242871
788,GBP_NZD,2022-07-14 00:00:00,2022-07-14 04:00:00,0,0.9973908497,0.002609150275
789,EUR_CHF,2022-07-14 08:00:00,2022-07-14 12:00:00,0,0.9981719641,0.001828035937
790,NZD_CAD,2022-07-14 08:00:00,2022-07-14 12:00:00,1,0.01634567724,0.9836543228
791,USD_CAD,2022-07-14 08:00:00,2022-07-14 12:00:00,0,0.948640002,0.05135999795
792,AUD_CAD,2022-07-14 20:00:00,2022-07-15 00:00:00,1,0.047073234,0.952926766
793,EUR_GBP,2022-07-15 04:00:00,2022-07-15 08:00:00,0,0.9982354594,0.001764540582
794,EUR_USD,2022-07-15 04:00:00,2022-07-15 08:00:00,0,0.9373468101,0.06265318987
795,AUD_USD,2022-07-18 00:00:00,2022-07-18 04:00:00,1,0.03573958892,0.9642604111
796,GBP_USD,2022-07-18 00:00:00,2022-07-18 04:00:00,0,0.9544334582,0.04556654184
797,NZD_USD,2022-07-18 00:00:00,2022-07-18 04:00:00,1,0.0369600103,0.9630399897
798,GBP_CHF,2022-07-18 04:00:00,2022-07-18 08:00:00,0,0.9543064829,0.04569351706
799,AUD_CHF,2022-07-18 08:00:00,2022-07-18 12:00:00,0,0.9445365357,0.05546346433
800,EUR_AUD,2022-07-18 16:00:00,2022-07-18 20:00:00,0,0.9991528922,0.0008471077981
801,AUD_JPY,2022-07-19 04:00:00,2022-07-19 08:00:00,0,0.9771074658,0.02289253422
802,NZD_JPY,2022-07-19 04:00:00,2022-07-19 08:00:00,0,0.9944843611,0.005515638947
803,NZD_CHF,2022-07-20 00:00:00,2022-07-20 04:00:00,0,0.9690699414,0.03093005858
804,CHF_JPY,2022-07-21 00:00:00,2022-07-21 04:00:00,0,0.9760395512,0.02396044876
805,EUR_CAD,2022-07-22 16:00:00,2022-07-22 20:00:00,0,0.9767363575,0.02326364251
