trade_id,race_condition,mae_mfe_ratio_winners
1019,-226.0,
1020,24.0,
1021,-12.0,
1022,60.0,
1023,0.0,0.42857078
1024,-220.0,0.14134683
1025,-46.0,0.4803617
1026,-235.0,
1027,-224.0,0.9680005
1028,-26.0,
1029,-22.0,
1030,231.0,
1031,-99.0,0.23723714
1032,-46.0,0.06888372
1033,-236.0,0.06564908
1034,-237.0,0.12621304
1035,-15.0,0.3294795
1036,-240.0,0.16885132
1037,239.0,
1038,49.0,
1039,239.0,
1040,8.0,
1041,-219.0,
1042,15.0,
1043,22.0,
1044,29.0,0.36499214
1045,231.0,0.86600477
1046,213.0,
1047,-239.0,0.058637273
1048,193.0,0.25075504
1049,222.0,0.28409162
1050,168.0,
1051,169.0,0.18552126
1052,225.0,
1053,228.0,
1054,96.0,
1055,-8.0,0.3658551
1056,-224.0,0.17417714
1057,-224.0,1.5631762
1058,-239.0,0.16828929
1059,-200.0,
1060,225.0,
1061,71.0,
1062,-131.0,0.54217064
1063,-189.0,0.77861387
1064,-167.0,1.1633399
1065,176.0,
1066,240.0,
1067,-29.0,
1068,-236.0,
1069,-239.0,0.0007369189
1070,37.0,0.55025595
1071,172.0,1.6981826
1072,-208.0,0.70084053
1073,27.0,0.7522461
1074,239.0,
1075,174.0,0.1818188
1076,-95.0,1.0190834
1077,20.0,0.285714
1078,191.0,0.37209252
1079,-43.0,0.09690324
1080,-226.0,
1081,-224.0,0.17183053
1082,-61.0,
1083,-235.0,0.11542161
1084,-222.0,
1085,35.0,
1086,-211.0,
1087,-225.0,0.6787563
1088,165.0,
1089,23.0,
1090,19.0,0.7076919
1091,-233.0,0.57732016
1092,-94.0,
1093,-5.0,
1094,-217.0,
1095,-17.0,1.1656803
1096,-37.0,
1097,-21.0,
1098,-219.0,0.13513502
1099,-226.0,1.2714291
1100,-119.0,1.0794721
1101,84.0,0.20581041
1102,35.0,
1103,226.0,
1104,-45.0,0.40384683
1105,-21.0,
1106,-238.0,0.3333337
1107,26.0,
1108,-238.0,3.0392225
1109,21.0,0.92805743
1110,12.0,
1111,-239.0,0.15138087
1112,22.0,
1113,-119.0,
1114,174.0,0.014256651
1115,22.0,
1116,-115.0,
1117,240.0,
1118,-202.0,0.0237798
1119,-233.0,0.0064397245
1120,-218.0,0.06302502
1121,56.0,
1122,-113.0,0.2680849
1123,-230.0,0.09352558
1124,-27.0,0.024943294
1125,120.0,
1126,114.0,0.056835413
1127,122.0,0.31365296
1128,111.0,0.1511934
1129,-15.0,0.01952283
1130,223.0,
1131,-231.0,0.2747246
1132,-35.0,0.021390375
1133,-233.0,0.27799866
1134,-176.0,0.14160624
1135,213.0,
1136,105.0,2.0693057
1137,-119.0,0.43173453
1138,-230.0,0.123636015
1139,-29.0,0.6949153
1140,-210.0,0.010600754
1141,114.0,0.19721517
1142,109.0,0.40229777
1143,108.0,0.49726725
1144,75.0,0.9079492
1145,-239.0,0.0656659
1146,23.0,0.05723893
1147,-82.0,
1148,87.0,0.3087572
1149,-25.0,
1150,-235.0,0.25581375
1151,59.0,0.55238104
1152,-8.0,1.0170932
1153,-223.0,1.0109285
1154,-25.0,0.071999975
1155,64.0,0.01113588
1156,231.0,
1157,-25.0,0.2509369
1158,85.0,0.39921004
1159,219.0,1.3004677
1160,83.0,0.22033916
1161,59.0,
1162,-224.0,0.17618997
1163,-236.0,0.035087645
1164,-225.0,
1165,-16.0,0.51677763
1166,-25.0,1.7529428
1167,-233.0,1.1578939
1168,-31.0,0.4117651
1169,227.0,0.25510126
1170,-27.0,1.0180174
1171,73.0,0.5857982
1172,75.0,1.054052
1173,71.0,0.37651825
1174,-66.0,
1175,233.0,
1176,-71.0,0.03910622
1177,70.0,1.4799994
1178,43.0,0.3449774
1179,-26.0,0.2319118
1180,-15.0,
1181,-17.0,0.26680246
1182,-74.0,
1183,-212.0,
1184,-125.0,
1185,6.0,
1186,-122.0,0.55555534
1187,-233.0,0.100304335
1188,233.0,
1189,-57.0,
1190,41.0,
1191,-174.0,
1192,-17.0,
1193,11.0,
1194,27.0,
1195,-22.0,0.04878039
1196,-231.0,
1197,-3.0,0.52191234
1198,-206.0,
1199,25.0,2.7714338
1200,-212.0,
1201,10.0,0.24022363
1202,-216.0,
1203,-229.0,
1204,-47.0,1.1807907
1205,-239.0,0.103521995
1206,-234.0,0.80645126
1207,-40.0,0.38080555
1208,36.0,0.47019854
1209,25.0,
1210,-206.0,
1211,46.0,
1212,-233.0,
1213,-20.0,0.10088533
