trade_id,pair,signal_bar_time,entry_time,exit_time,exit_reason,bars_held,final_r,spread_pips_used,spread_pips_exit,fold
1683,GBP_CAD,2024-10-25 08:00:00,2024-10-25 12:00:00,2024-10-31 16:00:00,stoploss,26,-1.021441458,2.8,2.8,6
1684,AUD_CAD,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-28 04:00:00,stoploss,4,-1.023277055,2,1.9,6
1685,AUD_USD,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-25 20:00:00,stoploss,2,-1.012945107,1,1,6
1686,NZD_CAD,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-29 16:00:00,stoploss,13,-1.028282154,2.3,2.3,6
1687,NZD_CHF,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-25 20:00:00,stoploss,2,-1.0279184,1.7,1.7,6
1688,NZD_USD,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-25 20:00:00,stoploss,2,-1.016279886,1.1,1.1,6
1689,EUR_GBP,2024-10-30 00:00:00,2024-10-30 04:00:00,2024-11-11 08:00:00,stoploss,50,-1.013927195,0.8,0.8,6
1690,EUR_USD,2024-10-30 08:00:00,2024-10-30 12:00:00,2024-11-06 04:00:00,stoploss,29,-1.008213289,0.7,0.7,6
1691,NZD_CAD,2024-11-01 04:00:00,2024-11-01 08:00:00,2024-11-06 00:00:00,stoploss,17,-1.021518652,2.3,2.3,6
1692,AUD_CHF,2024-11-01 16:00:00,2024-11-01 20:00:00,2024-11-05 00:00:00,stoploss,8,-1.0164843,1.4,1.4,6
1693,GBP_NZD,2024-11-04 08:00:00,2024-11-04 12:00:00,2024-11-07 12:00:00,stoploss,19,-1.018154336,4.8,4.8,6
1694,AUD_CAD,2024-11-05 00:00:00,2024-11-05 04:00:00,2024-11-06 04:00:00,stoploss,7,-1.018758078,1.9,1.9,6
1695,GBP_USD,2024-11-05 04:00:00,2024-11-05 08:00:00,2024-11-06 04:00:00,stoploss,6,-1.006010752,0.9,0.9,6
1696,CAD_CHF,2024-11-07 00:00:00,2024-11-07 04:00:00,2024-12-06 00:00:00,stoploss,126,-1.017935519,1.5,1.5,6
1697,NZD_CAD,2024-11-07 04:00:00,2024-11-07 08:00:00,2024-11-12 16:00:00,stoploss,21,-1.01784592,2.3,2.3,6
1698,EUR_CHF,2024-11-07 08:00:00,2024-11-07 12:00:00,2024-11-11 12:00:00,stoploss,13,-1.009726359,1,1,6
1699,AUD_CAD,2024-11-11 00:00:00,2024-11-11 04:00:00,2024-11-12 16:00:00,stoploss,10,-1.013817256,1.9,1.9,6
1700,AUD_CHF,2024-11-11 00:00:00,2024-11-11 04:00:00,2024-11-15 16:00:00,stoploss,28,-1.014522562,1.4,1.4,6
1701,AUD_USD,2024-11-11 00:00:00,2024-11-11 04:00:00,2024-11-12 16:00:00,stoploss,10,-1.007773453,1,1,6
1702,NZD_CHF,2024-11-11 00:00:00,2024-11-11 04:00:00,2024-11-18 08:00:00,stoploss,32,-1.019605702,1.7,1.7,6
1703,NZD_USD,2024-11-12 00:00:00,2024-11-12 04:00:00,2024-11-12 16:00:00,stoploss,4,-1.011824406,1.1,1.1,6
1704,EUR_CHF,2024-11-12 20:00:00,2024-11-13 00:00:00,2024-11-19 08:00:00,stoploss,27,-1.0116354,1,1,6
1705,NZD_CAD,2024-11-13 00:00:00,2024-11-13 04:00:00,2024-11-14 00:00:00,stoploss,6,-1.022094981,2.3,2.3,6
1706,EUR_CAD,2024-11-15 00:00:00,2024-11-15 04:00:00,2024-11-20 16:00:00,stoploss,22,-1.011103404,1.8,1.8,6
1707,AUD_CAD,2024-11-15 04:00:00,2024-11-15 08:00:00,2024-12-04 04:00:00,stoploss,78,-1.017791282,1.9,1.9,6
1708,GBP_CAD,2024-11-15 04:00:00,2024-11-15 08:00:00,2024-11-19 08:00:00,stoploss,13,-1.016493609,2.8,2.8,6
1709,GBP_USD,2024-11-15 04:00:00,2024-11-15 08:00:00,2024-11-15 20:00:00,stoploss,4,-1.006079658,0.9,0.9,6
1710,EUR_GBP,2024-11-15 08:00:00,2024-11-15 12:00:00,2024-11-20 08:00:00,stoploss,18,-1.012680896,0.8,0.8,6
1711,AUD_CHF,2024-11-18 00:00:00,2024-11-18 04:00:00,2024-11-28 00:00:00,stoploss,48,-1.018262573,1.4,1.4,6
1712,AUD_USD,2024-11-18 00:00:00,2024-11-18 04:00:00,2024-12-04 04:00:00,stoploss,73,-1.010548316,1,1,6
1713,CHF_JPY,2024-11-18 08:00:00,2024-11-18 12:00:00,2024-11-22 08:00:00,stoploss,24,-1.009326282,2.2,2.2,6
1714,EUR_AUD,2024-11-18 08:00:00,2024-11-18 12:00:00,2024-11-18 16:00:00,stoploss,2,-1.014411292,2.4,2.4,6
1715,EUR_USD,2024-11-18 08:00:00,2024-11-18 12:00:00,2024-11-21 16:00:00,stoploss,20,-1.005224722,0.7,0.7,6
1716,CAD_JPY,2024-11-19 16:00:00,2024-11-19 20:00:00,2024-11-26 00:00:00,stoploss,26,-1.005477031,1.2,1.2,6
1717,EUR_JPY,2024-11-19 16:00:00,2024-11-19 20:00:00,2024-11-21 08:00:00,stoploss,10,-1.003148139,1,1,6
1718,GBP_USD,2024-11-21 00:00:00,2024-11-21 04:00:00,2024-11-21 16:00:00,stoploss,4,-1.006960709,0.9,0.9,6
1719,NZD_USD,2024-11-21 00:00:00,2024-11-21 04:00:00,2024-11-22 04:00:00,stoploss,7,-1.014305668,1.1,1.1,6
1720,EUR_CHF,2024-11-25 00:00:00,2024-11-25 04:00:00,2024-11-26 00:00:00,stoploss,6,-1.008976594,1,1,6
1721,EUR_GBP,2024-11-25 00:00:00,2024-11-25 04:00:00,2024-12-02 08:00:00,stoploss,32,-1.009641711,0.8,0.8,6
1722,EUR_USD,2024-11-25 00:00:00,2024-11-25 04:00:00,2024-12-18 20:00:00,stoploss,107,-1.004083519,0.7,0.7,6
1723,GBP_CHF,2024-11-25 00:00:00,2024-11-25 04:00:00,2024-11-25 16:00:00,stoploss,4,-1.015156358,1.9,1.9,6
1724,CHF_JPY,2024-11-25 08:00:00,2024-11-25 12:00:00,2024-11-27 00:00:00,stoploss,10,-1.00854741,2.2,2.2,6
1725,EUR_CAD,2024-11-25 08:00:00,2024-11-25 12:00:00,2025-01-21 12:00:00,time_exit,240,3.409176493,1.8,1.8,6
1726,GBP_CAD,2024-11-26 00:00:00,2024-11-26 04:00:00,2025-01-10 12:00:00,stoploss,195,-1.014327999,2.8,2.8,6
1727,GBP_NZD,2024-11-26 00:00:00,2024-11-26 04:00:00,2024-11-27 00:00:00,stoploss,6,-1.021287725,4.8,4.8,6
1728,EUR_AUD,2024-11-26 08:00:00,2024-11-26 12:00:00,2025-01-22 12:00:00,time_exit,240,4.327450956,2.4,2.4,6
1729,EUR_JPY,2024-11-26 08:00:00,2024-11-26 12:00:00,2024-11-27 00:00:00,stoploss,4,-1.003268513,1,1,6
1730,GBP_JPY,2024-11-26 08:00:00,2024-11-26 12:00:00,2024-11-27 00:00:00,stoploss,4,-1.006045867,2,2,6
1731,GBP_USD,2024-11-26 08:00:00,2024-11-26 12:00:00,2024-12-20 00:00:00,stoploss,106,-1.005325911,0.9,0.9,6
1732,EUR_NZD,2024-11-26 16:00:00,2024-11-26 20:00:00,2024-11-27 00:00:00,stoploss,2,-1.017828701,3.8,3.8,6
1733,NZD_CHF,2024-11-27 00:00:00,2024-11-27 04:00:00,2024-12-04 16:00:00,stoploss,34,-1.022217813,1.7,1.7,6
1734,NZD_USD,2024-11-27 08:00:00,2024-11-27 12:00:00,2024-12-04 04:00:00,stoploss,29,-1.010088277,1.1,1.1,6
1735,AUD_JPY,2024-11-28 08:00:00,2024-11-28 12:00:00,2024-11-29 00:00:00,stoploss,4,-1.004165931,0.8,0.8,6
1736,CAD_JPY,2024-11-28 08:00:00,2024-11-28 12:00:00,2024-11-29 00:00:00,stoploss,4,-1.005892281,1.2,1.2,6
1737,AUD_NZD,2024-12-02 00:00:00,2024-12-02 04:00:00,2024-12-02 16:00:00,stoploss,4,-1.02259614,2.1,2.1,6
1738,GBP_AUD,2024-12-02 08:00:00,2024-12-02 12:00:00,2025-01-28 12:00:00,time_exit,240,3.592946864,4,4,6
1739,NZD_CAD,2024-12-02 08:00:00,2024-12-02 12:00:00,2024-12-04 04:00:00,stoploss,11,-1.023585668,2.3,2.3,6
1740,USD_CAD,2024-12-02 16:00:00,2024-12-02 20:00:00,2025-01-28 20:00:00,time_exit,240,4.837873627,1.3,1.3,6
1741,EUR_CHF,2024-12-03 00:00:00,2024-12-03 04:00:00,2024-12-06 12:00:00,stoploss,21,-1.012251381,1,1,6
1742,EUR_NZD,2024-12-03 00:00:00,2024-12-03 04:00:00,2025-01-30 00:00:00,time_exit,240,5.646279082,3.8,3.8,6
1743,GBP_CHF,2024-12-03 00:00:00,2024-12-03 04:00:00,2024-12-06 12:00:00,stoploss,21,-1.016982292,1.9,1.9,6
1744,USD_CHF,2024-12-05 08:00:00,2024-12-05 12:00:00,2024-12-05 16:00:00,stoploss,2,-1.009341762,0.9,0.9,6
1745,AUD_USD,2024-12-06 12:00:00,2024-12-06 16:00:00,2024-12-06 16:00:00,stoploss,1,-1.010057637,1,1,6
1746,AUD_CAD,2024-12-09 00:00:00,2024-12-09 04:00:00,2024-12-11 08:00:00,stoploss,14,-1.016448488,1.9,1.9,6
1747,AUD_NZD,2024-12-09 00:00:00,2024-12-09 04:00:00,2025-02-04 08:00:00,time_exit,240,2.086621502,2.1,2.1,6
1748,CAD_JPY,2024-12-09 08:00:00,2024-12-09 12:00:00,2025-02-03 00:00:00,stoploss,232,-1.006322619,1.2,1.2,6
1749,NZD_CAD,2024-12-09 16:00:00,2024-12-09 20:00:00,2024-12-10 12:00:00,stoploss,5,-1.018721211,2.3,2.3,6
1750,GBP_NZD,2024-12-10 00:00:00,2024-12-10 04:00:00,2025-02-05 08:00:00,time_exit,240,1.796838337,4.8,4.8,6
1751,AUD_JPY,2024-12-10 12:00:00,2024-12-10 16:00:00,2024-12-19 00:00:00,stoploss,39,-1.003923057,0.9,0.8,6
1752,USD_CHF,2024-12-10 16:00:00,2024-12-10 20:00:00,2025-02-05 20:00:00,time_exit,240,3.70665939,0.9,0.9,6
1753,AUD_USD,2024-12-12 00:00:00,2024-12-12 04:00:00,2024-12-13 04:00:00,stoploss,7,-1.008930351,1,1,6
1754,CAD_CHF,2024-12-12 08:00:00,2024-12-12 12:00:00,2024-12-17 20:00:00,stoploss,21,-1.018300428,1.5,1.5,6
1755,EUR_CHF,2024-12-12 16:00:00,2024-12-12 20:00:00,2024-12-20 12:00:00,stoploss,35,-1.01130455,1,1,6
1756,USD_JPY,2024-12-12 20:00:00,2024-12-13 00:00:00,2025-02-06 20:00:00,stoploss,234,-1.002535862,0.6,0.6,6
1757,CHF_JPY,2024-12-13 08:00:00,2024-12-13 12:00:00,2025-01-17 00:00:00,stoploss,142,-1.008390744,2.2,2.2,6
1758,EUR_GBP,2024-12-13 08:00:00,2024-12-13 12:00:00,2024-12-17 08:00:00,stoploss,12,-1.01289289,0.8,0.8,6
1759,EUR_JPY,2024-12-13 08:00:00,2024-12-13 12:00:00,2025-02-03 00:00:00,stoploss,208,-1.003782911,1,1,6
1760,GBP_JPY,2024-12-13 08:00:00,2024-12-13 12:00:00,2025-01-10 16:00:00,stoploss,116,-1.006658019,2,2,6
1761,NZD_CHF,2024-12-16 00:00:00,2024-12-16 04:00:00,2024-12-18 16:00:00,stoploss,16,-1.025184379,1.7,1.7,6
1762,NZD_JPY,2024-12-16 00:00:00,2024-12-16 04:00:00,2024-12-18 04:00:00,stoploss,13,-1.008098083,1.2,1.2,6
1763,NZD_USD,2024-12-16 00:00:00,2024-12-16 04:00:00,2024-12-18 04:00:00,stoploss,13,-1.013424101,1.1,1.1,6
1764,GBP_CHF,2024-12-16 08:00:00,2024-12-16 12:00:00,2024-12-20 04:00:00,stoploss,23,-1.01775722,1.9,1.9,6
1765,AUD_CHF,2024-12-18 12:00:00,2024-12-18 16:00:00,2024-12-18 20:00:00,stoploss,2,-1.018578738,1.4,1.4,6
1766,NZD_USD,2024-12-20 08:00:00,2024-12-20 12:00:00,2024-12-31 16:00:00,stoploss,43,-1.012169959,1.1,1.1,6
1767,AUD_USD,2024-12-20 16:00:00,2024-12-20 20:00:00,2024-12-27 00:00:00,stoploss,25,-1.00972829,1,1,6
1768,AUD_JPY,2024-12-23 16:00:00,2024-12-23 20:00:00,2024-12-31 04:00:00,stoploss,31,-1.004626574,0.9,0.8,6
1769,EUR_CHF,2024-12-24 08:00:00,2024-12-24 12:00:00,2025-02-19 12:00:00,time_exit,240,1.700818771,1,1,6
1770,GBP_USD,2024-12-25 08:00:00,2024-12-25 16:00:00,2025-01-02 08:00:00,stoploss,30,-1.006757589,24.7,0.9,6
1771,EUR_GBP,2024-12-26 08:00:00,2024-12-26 12:00:00,2025-01-01 20:00:00,stoploss,22,-1.287692994,0.8,21.1,6
1772,NZD_CHF,2024-12-27 08:00:00,2024-12-27 12:00:00,2025-02-24 08:00:00,time_exit,240,2.758665576,1.7,1.7,6
1773,AUD_CAD,2024-12-27 16:00:00,2024-12-27 20:00:00,2024-12-31 00:00:00,stoploss,8,-1.021929078,1.9,1.9,6
1774,NZD_CAD,2024-12-27 16:00:00,2024-12-27 20:00:00,2024-12-31 00:00:00,stoploss,8,-1.025775379,2.3,2.3,6
1775,AUD_CHF,2024-12-27 20:00:00,2024-12-30 00:00:00,2025-02-24 20:00:00,time_exit,240,3.294846318,1.4,1.4,6
1776,AUD_USD,2024-12-30 00:00:00,2024-12-30 04:00:00,2024-12-31 12:00:00,stoploss,9,-1.014148464,1,1,6
1777,EUR_USD,2024-12-31 00:00:00,2024-12-31 04:00:00,2024-12-31 16:00:00,stoploss,4,-1.007706651,0.7,0.7,6
1778,GBP_CHF,2024-12-31 08:00:00,2024-12-31 12:00:00,2025-01-02 08:00:00,stoploss,7,-1.017240303,1.9,1.9,6
1779,EUR_GBP,2025-01-02 08:00:00,2025-01-02 12:00:00,2025-02-27 12:00:00,time_exit,240,-0.6381445805,0.8,0.8,6
1780,CAD_CHF,2025-01-06 00:00:00,2025-01-06 04:00:00,2025-01-21 00:00:00,stoploss,66,-1.017172682,1.5,1.5,6
1781,NZD_USD,2025-01-06 00:00:00,2025-01-06 04:00:00,2025-01-09 08:00:00,stoploss,20,-1.015332299,1.1,1.1,6
1782,AUD_CAD,2025-01-06 08:00:00,2025-01-06 12:00:00,2025-01-08 00:00:00,stoploss,10,-1.018433923,1.9,1.9,6
1783,AUD_USD,2025-01-06 08:00:00,2025-01-06 12:00:00,2025-01-08 12:00:00,stoploss,13,-1.012282024,1,1,6
1784,AUD_JPY,2025-01-07 00:00:00,2025-01-07 04:00:00,2025-01-08 12:00:00,stoploss,9,-1.004676539,0.8,0.8,6
1785,GBP_CHF,2025-01-07 00:00:00,2025-01-07 04:00:00,2025-01-08 12:00:00,stoploss,9,-1.016877681,1.9,1.9,6
1786,NZD_JPY,2025-01-07 00:00:00,2025-01-07 04:00:00,2025-01-08 12:00:00,stoploss,9,-1.008022992,1.2,1.2,6
1787,EUR_USD,2025-01-08 20:00:00,2025-01-09 00:00:00,2025-01-10 12:00:00,stoploss,10,-1.005462943,0.7,0.7,6
1788,AUD_CAD,2025-01-10 00:00:00,2025-01-10 04:00:00,2025-01-10 12:00:00,stoploss,3,-1.020523275,1.9,1.9,6
1789,AUD_USD,2025-01-10 00:00:00,2025-01-10 04:00:00,2025-01-10 12:00:00,stoploss,3,-1.012165623,1,1,6
1790,NZD_CAD,2025-01-10 00:00:00,2025-01-10 04:00:00,2025-01-10 12:00:00,stoploss,3,-1.026452204,2.3,2.3,6
1791,GBP_CHF,2025-01-10 08:00:00,2025-01-10 12:00:00,2025-01-13 00:00:00,stoploss,4,-1.014635921,1.9,1.9,6
1792,NZD_USD,2025-01-13 20:00:00,2025-01-14 00:00:00,2025-02-03 04:00:00,stoploss,86,-1.013510843,1.1,1.1,6
1793,AUD_JPY,2025-01-14 08:00:00,2025-01-14 12:00:00,2025-01-16 00:00:00,stoploss,10,-1.004467127,0.8,0.8,6
1794,EUR_USD,2025-01-14 08:00:00,2025-01-14 12:00:00,2025-03-11 12:00:00,time_exit,240,10.3215396,0.7,0.7,6
1795,NZD_JPY,2025-01-14 08:00:00,2025-01-14 12:00:00,2025-01-15 20:00:00,stoploss,9,-1.006017449,1.2,1,6
1796,AUD_USD,2025-01-15 08:00:00,2025-01-15 12:00:00,2025-02-03 00:00:00,stoploss,76,-1.011378092,1,1,6
1797,NZD_CAD,2025-01-17 00:00:00,2025-01-17 04:00:00,2025-02-12 12:00:00,stoploss,111,-1.02118868,2.3,2.3,6
1798,GBP_USD,2025-01-20 00:00:00,2025-01-20 04:00:00,2025-03-17 04:00:00,time_exit,240,8.13094017,0.9,0.9,6
1799,CHF_JPY,2025-01-20 08:00:00,2025-01-20 12:00:00,2025-01-30 12:00:00,stoploss,49,-1.010323207,2.2,2.2,6
1800,GBP_JPY,2025-01-20 20:00:00,2025-01-21 00:00:00,2025-02-03 16:00:00,stoploss,59,-1.006397654,2,2,6
1801,AUD_CAD,2025-01-21 00:00:00,2025-01-21 04:00:00,2025-02-04 16:00:00,stoploss,64,-1.015680107,1.9,1.9,6
1802,AUD_JPY,2025-01-24 00:00:00,2025-01-24 04:00:00,2025-01-27 08:00:00,stoploss,8,-1.005844916,0.8,0.8,6
1803,NZD_JPY,2025-01-24 00:00:00,2025-01-24 04:00:00,2025-01-27 08:00:00,stoploss,8,-1.0094703,1.2,1.2,6
1804,GBP_CAD,2025-01-24 04:00:00,2025-01-24 08:00:00,2025-02-11 08:00:00,stoploss,73,-1.01523345,2.8,2.8,6
1805,EUR_CAD,2025-01-24 16:00:00,2025-01-24 20:00:00,2025-01-30 12:00:00,stoploss,23,-1.010099091,1.8,1.8,6
1806,EUR_AUD,2025-01-27 00:00:00,2025-01-27 04:00:00,2025-02-05 16:00:00,stoploss,46,-1.014495764,2.4,2.4,6
1807,GBP_CHF,2025-01-28 08:00:00,2025-01-28 12:00:00,2025-02-06 12:00:00,stoploss,43,-1.015959482,1.9,1.9,6
1808,CAD_CHF,2025-01-29 08:00:00,2025-01-29 12:00:00,2025-01-30 20:00:00,stoploss,9,-1.022232836,1.5,1.5,6
1809,USD_CAD,2025-01-29 08:00:00,2025-01-29 12:00:00,2025-02-04 16:00:00,stoploss,26,-1.009385265,1.3,1.3,6
1810,NZD_USD,2025-02-04 12:00:00,2025-02-04 16:00:00,2025-04-01 16:00:00,time_exit,240,0.98349764,1.1,1.1,6
1811,EUR_CAD,2025-02-05 16:00:00,2025-02-05 20:00:00,2025-02-07 16:00:00,stoploss,12,-1.008414678,1.8,1.8,6
1812,CAD_CHF,2025-02-06 08:00:00,2025-02-06 12:00:00,2025-02-25 16:00:00,stoploss,80,-1.015325835,1.5,1.5,6
1813,AUD_USD,2025-02-06 16:00:00,2025-02-06 20:00:00,2025-02-12 12:00:00,stoploss,23,-1.009960321,1,1,6
1814,AUD_CAD,2025-02-07 00:00:00,2025-02-07 04:00:00,2025-02-12 12:00:00,stoploss,21,-1.018165842,1.9,1.9,6
1815,USD_CHF,2025-02-10 00:00:00,2025-02-10 04:00:00,2025-02-13 12:00:00,stoploss,21,-1.008704419,0.9,0.9,6
1816,USD_JPY,2025-02-10 00:00:00,2025-02-10 04:00:00,2025-02-20 00:00:00,stoploss,48,-1.002174081,0.6,0.6,6
1817,AUD_NZD,2025-02-10 08:00:00,2025-02-10 12:00:00,2025-02-24 00:00:00,stoploss,58,-1.024013258,2.1,2.1,6
1818,CAD_JPY,2025-02-10 08:00:00,2025-02-10 12:00:00,2025-02-21 16:00:00,stoploss,56,-1.005227644,1.2,1.2,6
1819,CHF_JPY,2025-02-10 08:00:00,2025-02-10 12:00:00,2025-04-07 12:00:00,time_exit,240,3.241559866,2.2,2.2,6
1820,EUR_CAD,2025-02-11 08:00:00,2025-02-11 12:00:00,2025-04-08 12:00:00,time_exit,240,9.351857004,1.8,1.8,6
1821,EUR_JPY,2025-02-11 08:00:00,2025-02-11 12:00:00,2025-02-28 00:00:00,stoploss,76,-1.0039636,1,1,6
1822,GBP_CHF,2025-02-11 08:00:00,2025-02-11 12:00:00,2025-04-04 04:00:00,stoploss,227,-1.016109836,1.9,1.9,6
1823,GBP_AUD,2025-02-13 00:00:00,2025-02-13 04:00:00,2025-04-10 04:00:00,time_exit,240,11.62374857,4,4,6
1824,GBP_NZD,2025-02-13 00:00:00,2025-02-13 04:00:00,2025-02-14 20:00:00,stoploss,11,-1.020120648,4.8,4.8,6
1825,AUD_CAD,2025-02-13 20:00:00,2025-02-14 00:00:00,2025-04-03 00:00:00,stoploss,205,-1.017488159,1.9,1.9,6
1826,NZD_CAD,2025-02-13 20:00:00,2025-02-14 00:00:00,2025-04-04 12:00:00,stoploss,214,-1.020655072,2.3,2.3,6
1827,GBP_CAD,2025-02-14 08:00:00,2025-02-14 12:00:00,2025-04-11 12:00:00,time_exit,240,4.05110217,2.8,2.8,6
1828,AUD_USD,2025-02-17 00:00:00,2025-02-17 04:00:00,2025-02-26 12:00:00,stoploss,45,-1.00997363,1,1,6
1829,USD_CAD,2025-02-17 08:00:00,2025-02-17 12:00:00,2025-04-03 08:00:00,stoploss,198,-1.009282372,1.3,1.3,6
1830,USD_CHF,2025-02-17 12:00:00,2025-02-17 16:00:00,2025-02-24 00:00:00,stoploss,27,-1.009158539,0.9,0.9,6
1831,EUR_AUD,2025-02-17 20:00:00,2025-02-18 00:00:00,2025-02-20 04:00:00,stoploss,14,-1.015395996,2.4,2.4,6
1832,EUR_NZD,2025-02-17 20:00:00,2025-02-18 00:00:00,2025-02-20 16:00:00,stoploss,17,-1.022279002,3.8,3.8,6
1833,NZD_JPY,2025-02-18 20:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00,stoploss,7,-1.009303713,1.2,1.2,6
1834,GBP_NZD,2025-02-19 16:00:00,2025-02-19 20:00:00,2025-02-20 16:00:00,stoploss,6,-1.020011147,4.8,4.8,6
1835,AUD_NZD,2025-02-25 00:00:00,2025-02-25 04:00:00,2025-03-04 16:00:00,stoploss,34,-1.031156881,2.1,2.1,6
1836,EUR_AUD,2025-02-25 00:00:00,2025-02-25 04:00:00,2025-04-22 04:00:00,time_exit,240,16.48752537,2.4,2.4,6
1837,GBP_JPY,2025-02-25 00:00:00,2025-02-25 04:00:00,2025-02-28 04:00:00,stoploss,19,-1.006298711,2,2,6
1838,USD_JPY,2025-02-25 00:00:00,2025-02-25 04:00:00,2025-02-25 16:00:00,stoploss,4,-1.002750006,0.6,0.6,6
1839,EUR_NZD,2025-02-25 08:00:00,2025-02-25 12:00:00,2025-04-22 12:00:00,time_exit,240,8.648299124,3.8,3.8,6
1840,GBP_NZD,2025-02-25 08:00:00,2025-02-25 12:00:00,2025-04-22 12:00:00,time_exit,240,1.972606499,4.8,4.8,6
1841,EUR_CHF,2025-02-26 08:00:00,2025-02-26 12:00:00,2025-02-27 16:00:00,stoploss,8,-1.014084372,1,1,6
1842,USD_CHF,2025-02-27 00:00:00,2025-02-27 04:00:00,2025-03-04 08:00:00,stoploss,20,-1.010474734,0.9,0.9,6
1843,CAD_JPY,2025-02-27 08:00:00,2025-02-27 12:00:00,2025-02-27 12:00:00,stoploss,1,-1.006601855,1.2,1.2,6
1844,CAD_CHF,2025-02-28 08:00:00,2025-02-28 12:00:00,2025-03-03 20:00:00,stoploss,9,-1.019755023,1.5,1.5,6
1845,EUR_GBP,2025-03-04 00:00:00,2025-03-04 04:00:00,2025-04-29 04:00:00,time_exit,240,8.923854312,0.8,0.8,6
1846,EUR_JPY,2025-03-04 08:00:00,2025-03-04 12:00:00,2025-04-29 12:00:00,time_exit,240,3.192423661,1,1,6
1847,EUR_CHF,2025-03-05 08:00:00,2025-03-05 12:00:00,2025-04-04 08:00:00,stoploss,132,-1.008279007,1,1,6
1848,NZD_CHF,2025-03-10 16:00:00,2025-03-10 20:00:00,2025-03-11 00:00:00,stoploss,2,-1.020306088,1.7,1.7,6
1849,USD_JPY,2025-03-11 08:00:00,2025-03-11 12:00:00,2025-04-03 12:00:00,stoploss,103,-1.002196633,0.6,0.6,6
1850,AUD_JPY,2025-03-12 08:00:00,2025-03-12 12:00:00,2025-04-04 00:00:00,stoploss,100,-1.003355533,0.8,0.8,6
1851,GBP_JPY,2025-03-12 08:00:00,2025-03-12 12:00:00,2025-04-04 08:00:00,stoploss,102,-1.005035978,2,2,6
1852,NZD_JPY,2025-03-12 08:00:00,2025-03-12 12:00:00,2025-04-04 04:00:00,stoploss,101,-1.006145896,1.2,1.2,6
1853,AUD_USD,2025-03-12 20:00:00,2025-03-13 00:00:00,2025-03-21 16:00:00,stoploss,41,-1.009477729,1,1,6
1854,EUR_USD,2025-03-13 04:00:00,2025-03-13 08:00:00,2025-03-20 16:00:00,stoploss,33,-1.004839356,0.7,0.7,6
1855,CAD_JPY,2025-03-17 00:00:00,2025-03-17 04:00:00,2025-04-04 12:00:00,stoploss,87,-1.005710317,1.2,1.2,6
1856,NZD_CHF,2025-03-17 08:00:00,2025-03-17 12:00:00,2025-03-20 08:00:00,stoploss,18,-1.021983396,1.7,1.7,6
1857,USD_CHF,2025-03-18 00:00:00,2025-03-18 04:00:00,2025-03-18 16:00:00,stoploss,4,-1.010257836,0.9,0.9,6
1858,GBP_USD,2025-03-18 20:00:00,2025-03-19 00:00:00,2025-03-20 12:00:00,stoploss,10,-1.007840723,0.9,0.9,6
1859,NZD_CHF,2025-03-21 08:00:00,2025-03-21 12:00:00,2025-03-24 12:00:00,stoploss,7,-1.022343723,1.7,1.7,6
1860,CAD_CHF,2025-03-24 00:00:00,2025-03-24 04:00:00,2025-04-03 12:00:00,stoploss,51,-1.017506266,1.5,1.5,6
1861,EUR_USD,2025-03-24 08:00:00,2025-03-24 12:00:00,2025-03-24 16:00:00,stoploss,2,-1.005799717,0.7,0.7,6
1862,AUD_NZD,2025-03-25 00:00:00,2025-03-25 04:00:00,2025-04-02 20:00:00,stoploss,41,-1.029140016,2.1,2.1,6
1863,AUD_CHF,2025-03-28 08:00:00,2025-03-28 12:00:00,2025-03-31 00:00:00,stoploss,4,-1.019389599,1.4,1.4,6
1864,EUR_USD,2025-03-31 00:00:00,2025-03-31 04:00:00,2025-04-01 12:00:00,stoploss,9,-1.005843868,0.7,0.7,6
1865,GBP_USD,2025-04-01 00:00:00,2025-04-01 04:00:00,2025-04-04 20:00:00,stoploss,23,-1.007144709,0.9,0.9,7
1866,AUD_USD,2025-04-01 16:00:00,2025-04-01 20:00:00,2025-04-03 00:00:00,stoploss,8,-1.01117477,1,1,7
1867,NZD_CHF,2025-04-01 16:00:00,2025-04-01 20:00:00,2025-04-03 16:00:00,stoploss,12,-1.024917876,1.7,1.7,7
1868,EUR_USD,2025-04-07 08:00:00,2025-04-07 12:00:00,2025-06-02 12:00:00,time_exit,240,3.095117684,0.7,0.7,7
1869,CHF_JPY,2025-04-07 16:00:00,2025-04-07 20:00:00,2025-06-02 20:00:00,time_exit,240,1.260928545,2.2,2.2,7
1870,NZD_JPY,2025-04-08 04:00:00,2025-04-08 08:00:00,2025-04-08 20:00:00,stoploss,4,-1.003146339,1.2,1.2,7
1871,AUD_CHF,2025-04-09 20:00:00,2025-04-10 00:00:00,2025-04-10 16:00:00,stoploss,5,-1.004348661,1.4,1.4,7
1872,AUD_JPY,2025-04-09 20:00:00,2025-04-10 00:00:00,2025-06-05 00:00:00,time_exit,240,0.6035728208,0.8,0.8,7
1873,USD_JPY,2025-04-09 20:00:00,2025-04-10 00:00:00,2025-04-10 12:00:00,stoploss,4,-1.001197185,0.6,0.6,7
