trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
1303,0.52,5,0.4372435777,0.253968254
1304,1,3,0,0.224137931
1305,0.5263157895,11,0.228667096,0.253968254
1306,0.5546218487,13,0.2092062203,0.15
1307,0,0,0,0
1308,0.6083333333,35,0.2033093284,1
1309,0.4545454545,3,0.2245903906,0.1714285714
1310,0.625,5,0.0882556877,0.1428571429
1311,0.6363636364,2,0,0.0487804878
1312,0.5643564356,27,0.5401496865,0.9833333333
1313,0.4705882353,8,0.4081126599,0.6875
1314,0.5555555556,4,0.0282624816,0.152173913
1315,0.5,2,0.1531138199,0.375
1316,0.4736842105,4,0.3643325407,0.5757575758
1317,0.4736842105,9,0.1943792734,0.475
1318,0.5,4,0.3236222833,0.5294117647
1319,0.5245901639,10,0.1278047029,0.5090909091
1320,0,0,0,0
1321,0.5394736842,20,0.4080375593,0.7583333333
1322,0.4782608696,19,0.1727321001,0.5666666667
1323,0.5090909091,11,0.3634804284,0.3916666667
1324,0.5225225225,8,0.8729630278,0.7
1325,0.5166666667,4,0,0.03333333333
1326,0.48,4,0.3448009361,0.3414634146
1327,0.4074074074,2,0.7167609993,0.5714285714
1328,0.5,3,0.2561531179,0.4814814815
1329,0.4571428571,11,0.8140285658,0.8
1330,0.6666666667,6,0.6915336777,0.9791666667
1331,0.6,5,0.1935495794,0.3076923077
1332,0.5,1,0,0.25
1333,0,1,0,0.5
1334,0,1,0,0.5
1335,0.6666666667,4,0.2350980299,0.9333333333
1336,0,2,0,0.9333333333
1337,1,2,0,0.1333333333
1338,0.5238095238,5,0.2798683118,0.3513513514
1339,0.5321100917,15,0.2817746204,0.625
1340,0.504587156,12,0.5364862968,0.9666666667
1341,0.5047619048,23,0.3862789986,0.9666666667
1342,0.4339622642,9,0.3953789756,0.6416666667
1343,0.5294117647,3,1.103706668,0.7
1344,0.5897435897,10,0.245866679,1
1345,0.75,3,0,0.3888888889
1346,0.4838709677,9,0.338425786,0.8333333333
1347,0.5529411765,19,0.21970403,0.825
1348,0.5,6,0.2227124924,0.5211267606
1349,0.5,3,0.3913881091,1
1350,0.55,31,0.179679526,0.925
1351,0.5299145299,29,0.2724622065,1
1352,0.4428571429,8,0.1741374316,0.5483870968
1353,0.6,2,0.5447272155,0.625
1354,0,0,0,0
1355,0.53125,10,0.0533279253,0.1083333333
1356,0.5309734513,9,0.3107385955,0.5583333333
1357,0.5531914894,9,0.5194945651,0.5083333333
1358,0.4556962025,6,0.5519686056,0.675
1359,0.5833333333,8,0.4857718858,0.7792207792
1360,0.625,4,0.3852579368,0.7446808511
1361,0,0,0,0
1362,0.4285714286,5,0.3855261687,0.4583333333
1363,0.512195122,16,0.258514309,0.7777777778
1364,0.5508474576,13,0.5892581571,0.9583333333
1365,0.5076923077,8,0.6650652688,0.5326086957
1366,0.5344827586,8,0.3639584409,0.4174757282
1367,0.4953271028,17,0.2990400874,0.8416666667
1368,0.3846153846,1,0,0.05263157895
1369,0.6153846154,7,0.232544323,0.6585365854
1370,0.5443037975,13,0.5064358565,1
1371,0.5066666667,7,0.4648791329,0.9833333333
1372,0.5,2,0,0.08695652174
1373,0,0,0,0
1374,0.5508474576,14,0.2300641715,0.9833333333
1375,0.5546218487,1,0,0.008333333333
1376,0.4819277108,14,0.3794000446,0.7
1377,0.4893617021,5,0.7734600558,0.9833333333
1378,0.5798319328,13,0.1842888612,0.8166666667
1379,0.5833333333,7,1.101608373,0.5373134328
1380,0.5222222222,9,0.1263855662,0.7583333333
1381,0.5,5,0.2188501571,0.08333333333
1382,0.625,3,0.03577024051,0.05172413793
1383,0.6666666667,2,0,0.01666666667
1384,0.6,30,0.213175952,0.9166666667
1385,0.625,5,0.2734705723,0.2745098039
1386,0.5714285714,29,0.1975210793,0.9833333333
1387,0.5384615385,13,0.1301651646,0.3416666667
1388,1,3,0.03973638687,0.1388888889
1389,0.4615384615,1,0,0.08
1390,0.5714285714,3,0.2244974772,0.09803921569
1391,0.5,8,0.0433089643,0.09166666667
1392,0.5409836066,9,0.2482661291,0.7666666667
1393,0.8,6,0.1079952766,0.6
1394,0.4827586207,24,0.2239146139,0.6083333333
1395,0,0,0,0
1396,0.3939393939,9,0.3805965227,0.4328358209
1397,0.504587156,15,0.3100798179,0.4416666667
1398,0.4615384615,0,0,0
1399,0.55,31,0.421747963,0.725
1400,0.525,14,0.2232826655,0.9666666667
1401,0.5798319328,25,0.1492631824,0.5416666667
1402,0.48,17,0.2301773425,0.7
1403,0.5287356322,17,0.2064911375,1
1404,0.5,18,0.2779482927,1
1405,0.546875,7,0.5124400273,0.5166666667
1406,0.5135135135,10,0.2666417863,0.3416666667
1407,0.504587156,21,0.3083137226,0.9666666667
1408,0.5,9,0.1979351173,0.1416666667
1409,0.5087719298,23,0.2302377505,0.975
1410,0.5892857143,23,0.112227373,1
1411,0.4561403509,6,0.2386872756,0.1595744681
1412,0.4,3,0.3393943274,0.3684210526
1413,0.6057692308,36,0.1445425548,0.8833333333
1414,0,1,0,0.3
1415,0.5789473684,9,0.3308405281,0.325
1416,0.4893617021,7,0.6758573199,0.2333333333
1417,0.4545454545,7,0.4820783268,0.55
1418,0.4871794872,10,0.1879767957,0.223880597
1419,0.5,2,0,0.1833333333
1420,0.5166666667,22,0.161242405,0.4666666667
1421,0.5555555556,14,0.1528012537,0.225
1422,0.5675675676,12,0.2144389059,0.4464285714
1423,0.5131578947,17,0.183253774,0.3764705882
1424,0.5086206897,19,0.2752460607,0.3083333333
1425,0,1,0,0.2352941176
1426,0,0,0,0
1427,0.5666666667,15,0.2731942078,0.9083333333
1428,0.5083333333,20,0.2642744532,0.7666666667
1429,0.523364486,20,0.2419509156,0.5166666667
1430,0.4705882353,4,0.6860262737,0.8275862069
1431,0,2,0.4408823507,0.75
1432,1,4,0,0.8333333333
1433,0.5263157895,6,0.1265844825,0.1481481481
1434,0.487804878,3,0,0.04545454545
1435,0.4285714286,11,0.3308206422,0.3833333333
1436,0.5192307692,14,0.411595042,0.775
1437,0.5299145299,18,0.2386470517,0.875
1438,1,2,0,0.8571428571
1439,0.375,2,0.122344806,0.2380952381
1440,0.2857142857,5,0.2141884774,0.1525423729
1441,0.6111111111,21,0.1768632038,0.5333333333
1442,0.5444444444,17,0.3217801724,0.8583333333
1443,0.25,2,0.2735028338,0.06578947368
1444,1,2,0,0.5098039216
1445,0.5431034483,30,0.2555319308,0.975
1446,0.5,3,0.4587972076,0.2150537634
1447,0.6153846154,5,1.093789839,0.6736842105
1448,0.6,3,0.4260601184,0.3333333333
1449,0.5591397849,21,0.2915743223,0.925
1450,0.5,2,0,0.07142857143
1451,0.5490196078,13,0.4171094029,0.4916666667
1452,0,0,0,0
1453,0.4912280702,10,0.2823595092,0.6101694915
1454,0.3846153846,4,0.1988134385,0.4339622642
1455,0,0,0,0
1456,0.5154639175,12,0.5821504773,0.350877193
1457,0.3333333333,2,0,0.06666666667
1458,0.5373134328,14,0.1809537055,0.3723404255
1459,0.4833333333,9,0.4204730297,0.8166666667
1460,0.6216216216,11,0.1405176554,0.3469387755
1461,0.5094339623,29,0.21591903,0.7666666667
1462,0,0,0,0
1463,0.512605042,18,0.5432494623,0.5333333333
1464,0.5294117647,13,0.6918778415,0.6166666667
1465,0.5333333333,15,0.8774787845,0.65
1466,0,0,0,0
1467,0,0,0,0
1468,0,0,0,0
1469,0.5789473684,15,0.3247820563,0.7416666667
1470,0.5,10,0.2397558746,0.675
1471,0.5510204082,9,0.1996096609,0.575
1472,0.4678899083,11,0.2797709211,0.575
1473,0.6022727273,24,0.3105950508,1
1474,0.5,9,0.7572505777,0.8833333333
1475,0.5583333333,24,0.3259885446,0.8833333333
1476,0.5652173913,15,0.3861631686,0.8833333333
1477,0.4,1,0,0.125
1478,0.3636363636,2,0.464971613,0.5
1479,0.4545454545,5,0.6162394554,0.3404255319
1480,0.6101694915,15,0.3396593048,0.975
1481,0.5,7,0.196056487,0.32
1482,0.5268817204,11,0.3873088207,1
1483,0.4137931034,3,0.4293857667,0.2962962963
1484,0.6310679612,24,0.3046913369,1
1485,0.5789473684,6,0.0681850876,0.5245901639
1486,0.5176470588,15,0.1017151038,0.9833333333
1487,0.625,6,0.0476448151,0.3333333333
1488,0.6470588235,5,0.0670899925,0.1304347826
1489,0.5365853659,12,0.3226637499,0.8
1490,0.5,6,0.0689600666,0.1842105263
1491,0.5916666667,29,0.204994709,0.9083333333
1492,0,1,0,0.03846153846
1493,0.4583333333,8,0.7106183644,0.6739130435
1494,0.5350877193,9,0.483648621,0.2416666667
1495,0.4705882353,2,0,0.347826087
1496,0.4857142857,8,0.5712267495,0.2083333333
1497,0.3913043478,4,0.8275287377,0.3636363636
1498,0,0,0,0
1499,0.5,5,0,0.04166666667
1500,0.6363636364,3,0.1781156186,0.06666666667
1501,1,0,0,0
1502,0.4854368932,5,0.4049238246,0.2083333333
1503,0,0,0,0
1504,0.5714285714,10,0.1983139922,0.325
1505,0.4857142857,6,0.3388082733,0.1583333333
1506,0,1,0,0.5714285714
1507,0.5544554455,16,0.5309973959,0.9416666667
1508,0.375,1,0,0.06666666667
1509,0.3333333333,0,0,0
1510,0.4615384615,3,0.8098238651,0.125
1511,0.4324324324,5,0.6608552558,0.425
1512,0.4821428571,16,0.1423340335,0.325
1513,0.5188679245,16,0.09163236495,0.7333333333
1514,0.5316455696,7,0.1659264773,0.2583333333
1515,0,0,0,0
1516,0.5526315789,14,0.3745084171,1
1517,0.5619047619,6,0.4442338111,1
1518,0.1666666667,2,0,0.05882352941
1519,0.5052631579,6,0.5210713498,1
1520,0.4789915966,21,0.2056577396,0.725
1521,0.5309734513,11,0.2032385107,0.75
1522,0.5583333333,16,0.2429714566,1
1523,0.5210084034,22,0.1385669894,0.9833333333
1524,0.4615384615,2,0,0.06666666667
1525,0.5583333333,29,0.2586180731,0.875
1526,0.5714285714,5,0.28854578,0.8253968254
1527,0.5098039216,10,0.2590474537,0.7583333333
1528,0.5084745763,7,0.0571000252,0.075
1529,0.5565217391,9,0.7670887727,0.975
1530,0.5443037975,8,0.6883080219,0.925
1531,0.5242718447,7,0.4518837383,0.9166666667
1532,0.5192307692,5,1.166158831,0.85
1533,0.5714285714,9,0.2169445114,0.6333333333
1534,0.5119047619,11,0.2088487451,0.1166666667
1535,0.5151515152,11,0.2017785196,0.2583333333
1536,0.5,4,0.2292034818,0.3870967742
1537,0.5526315789,23,0.2772025205,0.975
1538,0.4423076923,12,0.1968429401,0.3083333333
1539,0.564516129,23,0.317925429,1
1540,0.5072463768,8,0.1827775906,0.2891566265
1541,0.5555555556,1,0,0.05
1542,0.4222222222,5,0.8634979403,0.6083333333
1543,0.5,8,0.2738676237,0.4916666667
1544,0.5238095238,21,0.37756117,0.8166666667
1545,0.5,14,0.3764744561,0.8166666667
1546,0.4705882353,6,0.2459792737,0.6136363636
1547,0.5277777778,2,0.1275540824,0.1627906977
1548,0.4705882353,3,0.2020097652,0.1627906977
1549,0.4913793103,13,0.3436395814,0.725
1550,0.512605042,16,0.242526547,0.8166666667
1551,0,1,0,0.88
1552,0.5625,6,0.2580796328,0.5952380952
1553,0.51,19,0.3614229893,0.8166666667
1554,0.4,3,0.3758094142,0.6363636364
1555,0.5,14,0.3981938646,0.7
1556,0.5,2,0.1156072227,0.1578947368
1557,0.5210084034,22,0.439377408,0.6833333333
1558,0,0,0,0
1559,0.6086956522,18,0.387916819,0.975
1560,0.5384615385,17,0.215363175,0.8416666667
1561,0.5042016807,7,0.4406174131,0.75
1562,0.523364486,4,0.3320017877,0.08333333333
1563,0.5508474576,15,0.2610066052,0.7916666667
1564,0.5247524752,4,0.2707931911,0.8166666667
1565,0.5138888889,4,0.2679890551,0.1083333333
1566,0.5,11,0.1576765854,0.3833333333
1567,0.547008547,14,0.4145697937,0.45
1568,0.5543478261,9,0.2835335618,0.375
1569,0.5086206897,5,0.3878021427,0.7916666667
1570,0.47,11,0.174458575,0.375
1571,0.4736842105,6,0.09199480881,0.075
1572,0.5135135135,7,0.2631764629,0.625
1573,0.5526315789,29,0.1896374298,0.6916666667
1574,0.5701754386,16,0.4623621267,0.725
1575,0.75,3,0,0.1538461538
1576,0.5333333333,21,0.4505657895,0.9833333333
1577,0.4583333333,6,0.1863088162,0.4146341463
1578,0.4285714286,2,0,0.2
1579,0.4732142857,13,0.1715348103,0.575
1580,0.4615384615,6,0.5755662509,0.2884615385
1581,0,0,0,0
1582,0.5089285714,10,0.3743600075,0.4166666667
1583,0.5769230769,6,0.0998693276,0.3194444444
1584,0.25,2,0,0.3333333333
1585,0.4418604651,8,0.2496365134,0.4615384615
1586,0.5604395604,10,0.0829991928,0.1
1587,0.4788732394,10,0.361351398,0.475
1588,0.5263157895,12,0.342688395,0.6140350877
1589,0.4954954955,8,0.8845305856,0.3583333333
1590,0,0,0,0
1591,0.5,6,0.1797733789,0.1914893617
1592,0,1,0,0.3333333333
1593,0,0,0,0
1594,0.5083333333,17,0.2658542591,0.8
1595,0.6,24,0.3327837293,0.8583333333
1596,0.575,17,0.424989401,0.975
1597,0.5833333333,32,0.3895709705,0.975
1598,0.5333333333,21,0.2482493485,1
1599,0.4864864865,9,0,0.1428571429
1600,0.5326086957,24,0.2732574455,1
1601,0.4761904762,2,0.7000637176,0.231884058
1602,0.5092592593,17,0.3364734865,0.8166666667
1603,0.6315789474,9,0.1368011916,0.5666666667
1604,0.5555555556,9,0.334394237,0.2151898734
1605,0.5630252101,16,0.386195133,0.6583333333
1606,0.5462184874,17,0.6002714964,0.775
1607,0.5652173913,6,0.4647588787,0.5777777778
1608,0.4851485149,8,0.7570938782,0.775
1609,0.4444444444,7,0.0858540464,0.24
1610,0.3333333333,2,0,0.0487804878
1611,0.5,1,0,0.02777777778
1612,0,0,0,0
1613,0,3,0.1561990938,0.5454545455
1614,0.5263157895,5,0,0.04901960784
1615,0,0,0,0
1616,0,0,0,0
1617,0.5,17,0.5945105265,0.9416666667
1618,0.5,25,0.3951358053,0.775
1619,0.5090909091,11,0.4523377917,0.7666666667
1620,0.5666666667,5,0.2482710839,0.4
1621,0.5445544554,8,0.2715281754,0.4416666667
1622,0,0,0,0
1623,0.5603448276,19,0.3212746003,0.9416666667
1624,0.5287356322,9,0.4405122427,0.7946428571
1625,0.5446428571,23,0.3815724282,0.725
1626,0.45,16,0.3669355652,0.925
1627,0.6090909091,25,0.2670913668,0.9333333333
1628,1,2,0,0.125
1629,0.4444444444,1,0,0.01351351351
1630,0.5357142857,3,0.5962230412,0.6176470588
1631,0.5925925926,16,0.102161752,0.9333333333
1632,0.4563106796,7,0.3263630215,0.5083333333
1633,0.5517241379,10,0.3538443656,0.8333333333
1634,0.5833333333,24,0.1210356244,0.9833333333
1635,0.5196078431,15,0.4411356267,0.7333333333
1636,0,0,0,0
1637,0.5,6,0.1812688653,0.075
1638,0.5789473684,6,0.1434260028,0.09259259259
1639,0.4772727273,13,0.163298506,0.9166666667
1640,0.5196078431,8,0.2642697237,0.175
1641,0.6,8,0.0775466855,0.1551724138
1642,0.525,10,0.1076114748,0.275
1643,0.55,9,0.5211508974,0.7076923077
