trade_id,pair,entry_time,bars_held,final_r,mfe_r,mae_r
EUR_USD_2011-02-28T16:00:00,EUR_USD,2011-02-28T20:00:00,240,8.328445626623823,9.027460755975532,-0.4370154556816343
EUR_USD_2012-11-28T04:00:00,EUR_USD,2012-11-28T08:00:00,240,8.890047572608697,9.171543924318684,-0.6742819587472199
EUR_USD_2024-08-08T12:00:00,EUR_USD,2024-08-08T16:00:00,240,2.6819573359619064,6.357567784008825,-0.3432985929290267
EUR_USD_2025-05-22T16:00:00,EUR_USD,2025-05-22T20:00:00,240,4.190999906719716,7.443210519178989,-0.7966088915911729
EUR_USD_2025-08-11T12:00:00,EUR_USD,2025-08-11T16:00:00,240,1.073558781022777,4.667476770262958,-0.7284863156940294
GBP_AUD_2012-03-08T04:00:00,GBP_AUD,2012-03-08T08:00:00,240,8.249575561720883,8.589619632075012,-0.7671549012541372
GBP_AUD_2012-08-21T04:00:00,GBP_AUD,2012-08-21T08:00:00,240,9.678963696071923,13.038915166767811,-0.4304222604736792
GBP_AUD_2013-07-16T04:00:00,GBP_AUD,2013-07-16T08:00:00,240,2.718950327180823,5.806326810161301,-0.8791330562252326
GBP_AUD_2019-08-20T04:00:00,GBP_AUD,2019-08-20T08:00:00,240,6.540069399862899,7.297639077320647,-0.7368317365664426
GBP_AUD_2021-12-21T16:00:00,GBP_AUD,2021-12-21T20:00:00,240,3.762066233492895,6.469017656730156,-0.6315424994477825
GBP_AUD_2024-01-10T04:00:00,GBP_AUD,2024-01-10T08:00:00,240,5.724425149616903,6.5247943173248,-0.0525176619230615
GBP_AUD_2024-10-10T20:00:00,GBP_AUD,2024-10-11T00:00:00,183,-1.0051110106893228,4.49044880812783,-1.0873675241534912
GBP_AUD_2025-02-14T20:00:00,GBP_AUD,2025-02-17T00:00:00,240,10.059857513117262,19.62266629396777,-0.8413249104601748
GBP_CHF_2025-01-28T16:00:00,GBP_CHF,2025-01-28T20:00:00,240,3.0151401549056667,4.373040213576423,-0.8645742984394156
GBP_JPY_2017-12-26T12:00:00,GBP_JPY,2017-12-26T16:00:00,60,-1.0007340415962136,3.593867655161396,-1.012977402802838
GBP_JPY_2020-12-29T16:00:00,GBP_JPY,2020-12-29T20:00:00,240,9.407575723131664,10.199283026164716,-0.1755546150641476
GBP_JPY_2025-04-29T16:00:00,GBP_JPY,2025-04-29T20:00:00,240,5.774457565810756,6.665614729251834,-0.4412776301595338
GBP_NZD_2013-11-13T00:00:00,GBP_NZD,2013-11-13T04:00:00,240,1.253728297405651,6.098019291088637,-0.6818890572352339
GBP_NZD_2020-01-24T08:00:00,GBP_NZD,2020-01-24T12:00:00,240,6.830302933285301,11.617668412650994,-0.3518848091088561
GBP_NZD_2021-03-02T20:00:00,GBP_NZD,2021-03-03T00:00:00,240,0.8604274917966205,4.440271853217349,-0.2929114865690578
GBP_NZD_2021-11-18T08:00:00,GBP_NZD,2021-11-18T12:00:00,240,7.251476328193068,8.819061770603799,-0.3028138023888777
GBP_NZD_2021-11-18T20:00:00,GBP_NZD,2021-11-19T00:00:00,240,7.228378511192755,8.78967632489807,-0.2852840279092125
GBP_NZD_2025-09-22T04:00:00,GBP_NZD,2025-09-22T08:00:00,162,-1.0064952317000355,4.205471489544913,-1.1542408803411368
GBP_USD_2010-06-22T20:00:00,GBP_USD,2010-06-23T00:00:00,240,5.799093864954635,8.994497540428403,-0.0196106445325847
GBP_USD_2012-08-16T04:00:00,GBP_USD,2012-08-16T08:00:00,240,6.181557089826327,11.556197636458606,-0.570965500429789
GBP_USD_2015-04-21T20:00:00,GBP_USD,2015-04-22T00:00:00,240,7.178726112968457,8.858280889468329,-0.1245960516691254
GBP_USD_2020-12-22T00:00:00,GBP_USD,2020-12-22T04:00:00,240,3.026372108528139,3.623163871708439,-0.7063316055547364
GBP_USD_2023-03-15T12:00:00,GBP_USD,2023-03-15T16:00:00,240,6.180496752313891,6.24443292561369,-0.391051478554593
NZD_CAD_2010-08-25T12:00:00,NZD_CAD,2010-08-25T16:00:00,240,4.31564957937904,4.67093990737757,-0.2030230445705912
NZD_CAD_2018-01-02T16:00:00,NZD_CAD,2018-01-02T20:00:00,240,5.62133127304488,7.573781500934668,-0.3906528175852752
NZD_CAD_2018-01-03T20:00:00,NZD_CAD,2018-01-04T00:00:00,240,6.398165318844479,8.229398192061776,-0.4995082362404763
NZD_CAD_2020-03-31T16:00:00,NZD_CAD,2020-03-31T20:00:00,240,0.9518930156356556,1.2135398653407088,-0.9575020905978142
NZD_CHF_2016-11-10T12:00:00,NZD_CHF,2016-11-10T16:00:00,216,-1.0213456606224762,1.561517173228652,-1.1190052087858329
NZD_CHF_2023-09-13T04:00:00,NZD_CHF,2023-09-13T08:00:00,157,-1.0186407946958451,7.9471921386627535,-1.1184476817507958
NZD_JPY_2021-01-28T20:00:00,NZD_JPY,2021-01-29T00:00:00,240,2.187010902773872,8.255622288332583,-0.1219590985614035
NZD_JPY_2021-04-19T16:00:00,NZD_JPY,2021-04-19T20:00:00,240,2.152652979996647,5.571572418814922,-0.7449867666067143
NZD_JPY_2024-01-09T00:00:00,NZD_JPY,2024-01-09T04:00:00,240,2.908312473099804,5.670431698888717,-0.8491650322526846
NZD_USD_2010-09-07T20:00:00,NZD_USD,2010-09-08T00:00:00,240,7.993916706536931,8.449189296109214,-0.4217742719448908
NZD_USD_2022-02-25T16:00:00,NZD_USD,2022-02-25T20:00:00,239,-1.000781091077546,4.8060534000572455,-1.5629632461424456
NZD_USD_2024-05-08T08:00:00,NZD_USD,2024-05-08T12:00:00,240,2.557538155427414,6.535930841647827,-0.0491834260659001
USD_CAD_2012-05-14T16:00:00,USD_CAD,2012-05-14T20:00:00,240,2.775931119877738,6.770795973355291,-0.4586873033988859
USD_CAD_2013-01-23T08:00:00,USD_CAD,2013-01-23T12:00:00,240,9.00931677621925,11.624534308393372,-0.0578468898577518
USD_CAD_2013-05-16T12:00:00,USD_CAD,2013-05-16T16:00:00,240,5.09938819525015,8.73416203289513,-0.4525220440441745
USD_CAD_2017-09-29T20:00:00,USD_CAD,2017-10-02T00:00:00,240,2.702868219270738,5.383924036495302,-0.6437774661071601
USD_CAD_2021-11-16T00:00:00,USD_CAD,2021-11-16T04:00:00,240,3.2666740473704783,8.997293234061374,-0.0547970631842784
USD_CHF_2012-05-08T16:00:00,USD_CHF,2012-05-08T20:00:00,240,5.699466089306494,10.164570633211229,-0.125465747514681
USD_CHF_2017-09-15T08:00:00,USD_CHF,2017-09-15T12:00:00,240,4.5020806440865,6.0407930059681005,-0.5786790010350706
USD_CHF_2017-09-26T20:00:00,USD_CHF,2017-09-27T00:00:00,240,3.7104438688737806,5.727590875658476,-0.2611957197167875
USD_CHF_2021-01-12T20:00:00,USD_CHF,2021-01-13T00:00:00,240,8.546370414536845,10.608112588712991,-0.4800751682483302
USD_CHF_2021-08-31T04:00:00,USD_CHF,2021-08-31T08:00:00,240,1.1140276894592025,4.590266308108943,-0.8575222773390514
USD_CHF_2022-04-11T16:00:00,USD_CHF,2022-04-11T20:00:00,240,7.706433003408155,15.110515076938071,-0.4650780084173727
USD_CHF_2023-02-07T16:00:00,USD_CHF,2023-02-07T20:00:00,141,-1.0034651282114342,3.361867390723748,-1.3839722076428225
USD_JPY_2021-01-26T12:00:00,USD_JPY,2021-01-26T16:00:00,240,16.803561483005826,19.273779574810227,-0.3461344557893817
USD_JPY_2023-02-07T16:00:00,USD_JPY,2023-02-07T20:00:00,240,0.7789616442001221,5.446425629423809,-0.6903083904077926
USD_JPY_2023-02-08T08:00:00,USD_JPY,2023-02-08T12:00:00,240,0.5954032848640819,5.421914567010625,-0.7732753353737756
