config_id,fold_id,n_trades,roi_pct,max_dd_pct,ratio
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,4,516,-0.107300152870206,0.1854255073783858,-0.5786698625623579
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,5,493,-0.2752207077922568,0.3363335201725157,-0.8182969917809195
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,6,513,-0.10236203441356695,0.17331838806049482,-0.5906011217796385
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,7,583,0.10884176493404296,0.1519362212608331,0.7163648274968699
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,8,547,0.11260923686066215,0.09083560329387212,1.239703737050634
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,9,574,-0.0010753119619548723,0.113263065842654,-0.009493933030637761
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,10,546,-0.2433397083809663,0.26254767299063775,-0.9268400881604599
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,11,557,0.1444397871447527,0.12360710297652491,1.1685395391249018
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,2,233,-0.21073716259125508,0.2460576833458981,-0.8564543066716969
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,3,273,0.057276568095149916,0.13464652405229077,0.4253846766434626
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,4,256,0.02358984085009097,0.13847405994736917,0.17035566704014407
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,5,262,-0.2653328966733163,0.2692599851810932,-0.9854152539407751
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,6,229,-0.06904116532599325,0.1514771094452746,-0.4557861288667931
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,7,248,0.08569078509948147,0.09364675815375748,0.9150427285351065
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,8,261,0.126632830345911,0.12448613525282727,1.0172444512694032
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,9,247,0.026898475992768622,0.12165365743646428,0.22110700623050988
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,10,243,-0.2757030369603488,0.2867827335501405,-0.961365538110911
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,11,238,0.10712628249107947,0.09191691330257484,1.165468667756912
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,2,329,-0.2601119739646188,0.29597402172501414,-0.8788337991578385
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,3,411,0.11397226455710219,0.2179273195421199,0.5229829137373214
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,4,354,-0.11558974887860773,0.23770564460979612,-0.48627262961446793
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,5,343,-0.33940592705379247,0.3428803896503897,-0.9898668378202093
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,6,352,-0.15260549539258061,0.28393889509346204,-0.5374589322901626
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,7,371,0.1378716618545559,0.19641656567746063,0.7019349991128425
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,8,361,0.16935701050705987,0.11932431081343184,1.4193001355093187
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,9,365,-0.1117803081985882,0.2027385903189739,-0.5513519060319071
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,10,363,-0.3690802948815881,0.37872065344776445,-0.9745449357503657
A1::a1_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,11,363,0.02491493617573548,0.16672649750211052,0.14943597178019105
A4::a4_sl1.0_exit-sl_only_exp-max_per_currency_2,2,346,-0.34688951220040665,0.34688951220040665,-1.0
