trade_id,pair,entry_date,body_to_range_ratio,upper_wick_ratio,lower_wick_ratio,range_to_atr_14,ret_5bar_atr,ret_20bar_atr,pos_in_20bar_range,rsi_14,atr_7,atr_28,ret_50bar_atr,ret_100bar_atr,body_to_range_mean_5,upper_wick_mean_5,bars_since_high20,bars_since_low20,rsi_7,rsi_28,cci_14,bb_pos_20,realized_vol_20,realized_vol_60,dist_to_swing_high_20,dist_to_swing_low_20
AUD_CHF_2018-10-02 20:00:00,AUD_CHF,2018-10-02 16:00:00,0.6578171091445613,0.2772861356931975,0.0648967551622412,1.3078737772716933,-0.7021623229010003,2.6774761104028366,0.6731078904991983,56.55128046221407,0.002869576525608013,0.0024099481927822267,2.5501609639427403,7.264679417706777,0.5661701775926631,0.19527142224965005,3.0,19.0,52.2450914586731,58.18598261487593,-23.65235004373282,0.3784313972769457,0.002961742858100546,0.002112272462832072,1.5663621049330403,3.2253170436552767
AUD_CHF_2018-10-16 08:00:00,AUD_CHF,2018-10-16 04:00:00,0.1111111111111743,0.7521367521367424,0.1367521367520832,0.4929858147436357,-0.610965325964312,2.5913356928831988,0.6690843155031789,51.52882840210752,0.002203304451238897,0.002379971055164787,-0.06741686355465883,3.6278699700364876,0.35654740053706363,0.425680952425901,9.0,18.0,50.8824793713901,51.390985198858125,-29.27143778207778,0.2422078645570924,0.00230384523206732,0.002478971559031968,1.5379471998412217,3.1096028314598665
AUD_CHF_2019-02-27 08:00:00,AUD_CHF,2019-02-27 04:00:00,0.397790055248592,0.1878453038674094,0.4143646408839985,0.8411830191758088,1.9147370381239688,4.577708695514776,0.958490566037736,65.3630783110479,0.0020118162223707477,0.0022098802919962492,2.518901637532001,-0.5576903994536233,0.4271608426483874,0.337503548853722,1.0,19.0,74.67728068737172,58.195060016362035,121.0328817655652,1.483212964080344,0.0012832033975976767,0.0016923571293054815,0.2044864797996447,4.721778715373633
AUD_CHF_2019-05-01 08:00:00,AUD_CHF,2019-05-01 04:00:00,0.4226804123711446,0.3402061855669407,0.2371134020619146,0.6013838844080635,0.3967893670321662,2.151342349377293,0.6954128440367019,50.52637573400015,0.001536934797322573,0.001664493950127291,-4.308884532614366,4.81107107526437,0.13910045378590213,0.5016542036967787,7.0,18.0,54.77816360570242,49.276876197386834,-3.1212340322929215,0.3622700989858326,0.0012876822589027485,0.0015128219559082522,1.0291724207395414,2.3497370328933416
AUD_CHF_2020-06-17 20:00:00,AUD_CHF,2020-06-17 16:00:00,0.3416370106761452,0.4982206405694031,0.1601423487544517,1.219409683332877,0.2039582032620713,0.7941351318502418,0.6506765067650653,52.178316757237575,0.004639680293991279,0.004382857383471484,-2.5473077726562603,4.196331543711372,0.44043984996459756,0.2196955557731385,9.0,14.0,55.53474751364029,50.75241496083624,41.96532224843407,0.6795923508144773,0.004076811419065598,0.004053238873379971,1.2324282920517464,2.2956146707583347
AUD_CHF_2020-11-09 08:00:00,AUD_CHF,2020-11-09 04:00:00,0.6904761904761479,0.0119047619047737,0.2976190476190783,0.600471469300792,0.4682247766571332,1.2009429386015442,0.7682926829268264,60.62673458755326,0.002527009578192984,0.0027715359381601723,3.306167316090634,3.792263267429336,0.5130777653889781,0.1814983408871852,9.0,17.0,61.94964255787295,58.49791461213158,31.494856642588058,0.8387014261359925,0.002450897231188954,0.002682514390581404,1.086567420639534,3.602828815804712
AUD_CHF_2021-04-02 08:00:00,AUD_CHF,2021-04-02 04:00:00,0.1125000000000399,0.6124999999999705,0.2749999999999896,0.3419435423242526,1.2651911065996826,0.8933275043221,0.8259705488621188,56.7360112988531,0.002252866787622565,0.002410400094434456,1.6755233573888046,0.2521833624641203,0.36005734834949193,0.4139844093104931,18.0,5.0,62.473031006018026,53.555600797272106,129.80810975080323,1.0770215859508074,0.001989202331731959,0.0021888217989007824,0.5556582562768809,2.6372395701757267
AUD_CHF_2021-06-29 04:00:00,AUD_CHF,2021-06-29 00:00:00,0.5971223021582706,0.3381294964029357,0.0647482014387937,0.8727766370711345,-0.8602186998471466,-0.0753476233442761,0.6047008547008522,52.78861028833492,0.0014621151982677513,0.001714929327772509,1.9715961441750278,1.751832242754263,0.4553425386610165,0.3957305724189702,4.0,6.0,48.80675129426473,53.46070182856212,-72.11417659178575,-0.6060095831292635,0.0009269048930614579,0.0014212392484513063,1.1616091932241814,1.7769481172023782
AUD_CHF_2022-08-15 08:00:00,AUD_CHF,2022-08-15 04:00:00,0.6431095406360581,0.3356890459363981,0.0212014134275438,1.3829877688351886,-0.737919268883799,2.028056268786578,0.7008466603951022,52.31316649618992,0.002027194267273338,0.0021532674619298047,2.8441656588765767,0.29321295452332935,0.3931750714463645,0.4466695432112637,5.0,16.0,45.898497038031,52.39982685025348,21.661697155304356,0.2784045461351605,0.0016739529776257545,0.002307275816408573,1.5540286589738517,3.6407275186650523
AUD_CHF_2023-03-21 08:00:00,AUD_CHF,2023-03-21 04:00:00,0.2027027027026753,0.1959459459459495,0.6013513513513752,0.495979010689337,0.5630032013230222,1.7158192802225332,0.7356538099717806,59.40196224543906,0.002757344614441755,0.003016798329915016,0.713807630248851,-3.240619617139019,0.39616977145969257,0.19733277143989683,1.0,16.0,57.889893197829664,54.35931305619282,51.77608287594811,0.879018328361355,0.002165924354400913,0.0031391972561781623,0.941689878403373,2.6206458537773942
AUD_CHF_2023-05-11 12:00:00,AUD_CHF,2023-05-11 08:00:00,0.3150183150183036,0.113553113553125,0.5714285714285714,1.2035768800411946,-0.9170109562218464,0.9390544888233308,0.4755102040816303,55.4134253852016,0.002320348280197758,0.0022878015911742206,4.505698063743946,-0.4937751302733131,0.2557166938962101,0.14653753522906512,5.0,19.0,49.273686903983474,55.93634221888937,-22.946859903383725,-0.37129114154386983,0.001938796083492756,0.0029250970705717388,1.1330375757164146,1.027228619229269
AUD_CHF_2023-05-17 20:00:00,AUD_CHF,2023-05-17 16:00:00,0.1759999999999969,0.30666666666666,0.5173333333333431,1.7949800132713976,1.2110131822871082,1.0722013945941151,0.6968174204355161,52.329733220137946,0.0022154181842890326,0.002108975555601686,-0.5552471507719184,2.4076665244680044,0.4018301458233795,0.28224830982112714,0.0,16.0,58.7898058481322,51.06402658372066,49.52766531713489,0.6913906150511677,0.0015523252741649401,0.002292606761674674,0.866377019738977,1.991231161389079
AUD_CHF_2024-09-13 20:00:00,AUD_CHF,2024-09-13 16:00:00,0.5062111801242298,0.32298136645964,0.1708074534161302,1.270824309771167,-1.1642645073990532,1.6615435851355682,0.6784282277465858,52.07074162420411,0.002583421039506744,0.002441455588672041,-2.5061286854183247,-2.1982892563433207,0.5274961075007705,0.2440564245860398,5.0,14.0,49.14154841503781,50.20238092277078,-27.765531569878263,0.3902535200065692,0.002680132953134204,0.0030903127791314113,1.5826103981933122,3.338873807659614
AUD_CHF_2024-10-11 20:00:00,AUD_CHF,2024-10-11 16:00:00,0.6,0.2727272727272957,0.1272727272727043,1.0111949861017768,1.1169108255578508,1.6500863636842702,0.7001763668430249,51.600692206288976,0.0019869089118812674,0.0023359805110935114,-2.8083642568554428,2.5601618511758693,0.572251758439802,0.33353530372237195,8.0,19.0,59.75206703281044,49.13000964824587,88.90437890972936,1.3560581257214614,0.001751199600810431,0.0025117106144645195,0.7813779438059417,1.8247473158290948
AUD_CHF_2025-04-28 16:00:00,AUD_CHF,2025-04-28 12:00:00,0.5875000000000564,0.2999999999999653,0.1124999999999783,0.602863104808511,0.2298415587082539,1.850036152881224,0.625429553264606,63.15946647923664,0.0023511069853405916,0.0031797321303043873,4.630742223810572,-4.736243267152046,0.31189267679304516,0.3093122377489713,8.0,19.0,63.272793618114456,57.93830523327816,60.421721206379125,0.9895763721014842,0.0021126162438170034,0.0032196023254431904,1.2321014704524427,2.0572703451591354
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,2010-04-13 08:00:00,0.5544041450777318,0.1347150259067563,0.3108808290155118,0.6691004617523428,0.5962967845668392,2.381720296496673,0.616623711340205,57.25051103544342,0.002772853399371067,0.002840100186734165,0.5928299427961174,-1.2411293539240527,0.39831522352738247,0.21245015395850744,8.0,18.0,55.28827502150622,53.56750643733352,7.512266416113865,0.540658538296657,0.002550427141781505,0.0025766501973008863,2.0627708535888463,3.3177675745958246
NZD_CAD_2010-08-10 20:00:00,NZD_CAD,2010-08-10 16:00:00,0.1607629427793134,0.1989100817438681,0.6403269754768184,1.0581291379135225,-0.0778460128710186,3.1715042280786268,0.6908315565032027,52.077411674512405,0.0035369268788999087,0.0034563944109388183,-0.5795203180398086,1.1157928511513093,0.3683514287310459,0.16535632688938712,11.0,19.0,54.2079877307903,50.47436451810242,-45.615664422256145,0.34135915904023606,0.002913148961053743,0.0028186932251995337,1.6722476838959777,3.7366086178090208
NZD_CAD_2010-08-25 12:00:00,NZD_CAD,2010-08-25 08:00:00,0.3130630630630636,0.6396396396396543,0.047297297297282,1.2413027036847488,-0.8331265894100295,2.270130169801843,0.6118029236599883,54.268950841632005,0.0035323227080320584,0.00362528839471216,0.5228009134888267,-1.884319870007952,0.32330330739380664,0.34752778267313256,5.0,18.0,47.02482776009744,52.64853090325555,24.78380197815097,0.30880984508954606,0.0021583956336186537,0.00321190862757331,2.0045361228422665,3.159171295413882
NZD_CAD_2010-09-14 20:00:00,NZD_CAD,2010-09-14 16:00:00,0.2795454545454717,0.5568181818181761,0.1636363636363521,1.3175790423076716,1.3535130161888262,1.682907776765744,0.7648752399232288,58.633737512831566,0.003575394780181301,0.0033100435560839887,1.116947688138108,4.270153896206281,0.4659678142880586,0.3361674741029886,0.0,1.0,64.01933804227923,55.758241606558194,103.34984206216409,1.3284543178247896,0.0027339756712608096,0.0024674322928256347,0.7336519667394914,2.386614765270973
NZD_CAD_2011-10-31 16:00:00,NZD_CAD,2011-10-31 12:00:00,0.0431893687707878,0.5348837209302205,0.4219269102989915,0.6006630767171475,-1.454762069524225,0.2713959416396407,0.6646896006326628,48.80611006116813,0.005428011549191901,0.004561944396435875,0.6705076205214576,2.143229715595349,0.25978249848482193,0.23302411087831826,5.0,16.0,42.85954621584346,50.66313909525498,-73.15448390717431,-0.08824392586502956,0.0034253785349482205,0.0027250259281396396,1.6922335184588884,3.3545336610016663
NZD_CAD_2013-04-19 12:00:00,NZD_CAD,2013-04-19 08:00:00,0.4767932489451594,0.3987341772151815,0.1244725738396589,1.6475911045018243,0.8759345112541677,0.8029399686496408,0.6521739130434834,53.86273929962008,0.0028515110213651377,0.0028599132414343434,1.4216556154878843,5.8395634083609504,0.46399138380707905,0.2313519432047694,10.0,2.0,60.257474097874685,53.81016759801502,55.355222369836675,0.6789139116604863,0.0017601758283265175,0.0021968377021265926,1.0288754576635808,1.9291414831192573
NZD_CAD_2014-12-02 08:00:00,NZD_CAD,2014-12-02 04:00:00,0.615384615384622,0.1538461538461341,0.2307692307692439,0.7161280739749767,-1.0494030622479222,2.1373668669406887,0.5641025641025689,53.171400402461394,0.0035165107367016407,0.0036263487148988386,0.8483363337857491,4.120490764102123,0.3832887011653253,0.27951754272434576,8.0,19.0,49.98949537916755,52.99155734950554,-40.72056755451653,0.12423417360575074,0.0031590497126088584,0.002463349656568603,1.7324790712701752,2.242031739290858
NZD_CAD_2015-08-25 20:00:00,NZD_CAD,2015-08-25 16:00:00,0.7929155313351549,0.0544959128065334,0.1525885558583117,1.0452353340575282,1.1577334149710707,0.2463565569372657,0.7411616161616164,54.52307525527704,0.008225682775378617,0.005675729587231985,2.019269351081157,0.7291014864270503,0.3489007471937483,0.3484693341697377,12.0,6.0,58.933619768028024,53.78601168917389,-12.579890032119184,0.10118745718227055,0.0045793060965006556,0.003346342318033858,2.0434777988726807,5.851324233845193
NZD_CAD_2016-05-06 04:00:00,NZD_CAD,2016-05-06 00:00:00,0.7029702970296839,0.2376237623762528,0.0594059405940632,0.5789063670639887,0.0515857158769764,1.8685492639886876,0.8958333333333292,61.800567722756426,0.0031282982118010704,0.0036581069820801953,4.914972373835297,-0.09170793933686477,0.516634918571348,0.3692709968965071,8.0,16.0,64.46936392459189,57.11441637933159,65.52385248674754,1.1963312284580516,0.00276873042001031,0.0031970827603996386,0.4155516001202033,3.5737437610335894
NZD_CAD_2016-05-06 20:00:00,NZD_CAD,2016-05-06 16:00:00,0.5319488817891248,0.0111821086262003,0.4568690095846749,1.5802405704937463,0.244861558047758,1.979087232056041,0.8435207823960854,57.651733840577705,0.004174574961471969,0.0038797723648084158,3.6350581813274347,0.1312659898812599,0.6796898782494363,0.14807599044449993,12.0,19.0,58.70092095393473,55.45837378026472,-30.347828366224984,0.9397519540715724,0.00303152882886801,0.0030958103697739346,0.48467442417700063,2.612698067829092
NZD_CAD_2016-09-12 04:00:00,NZD_CAD,2016-09-12 00:00:00,0.6881355932203479,0.010169491525415,0.3016949152542371,1.6269162852411547,0.8603353915173573,1.996419305956944,0.566980448950037,58.43389162074329,0.003920392617780961,0.0034515844015118816,4.221709885939337,7.083979553872057,0.420130683532689,0.24918882090973046,14.0,17.0,61.09445106228176,57.37625995552026,-10.764885048896366,0.6933183470116137,0.0023350364467710064,0.002310049928569641,1.6489761670749246,2.159110934481053
NZD_CAD_2016-10-27 12:00:00,NZD_CAD,2016-10-27 08:00:00,0.7383177570093645,0.1775700934579287,0.0841121495327067,1.0595609568220083,-0.4390081222969805,-0.0726178848912262,0.7225433526011525,54.68271612520013,0.0027313477553283956,0.0032447391276335317,7.631479539478004,1.264211359697269,0.4558874556495086,0.292857467365348,5.0,14.0,48.13594103471562,55.951190475828355,36.084432144987574,0.20724210702205506,0.0023021656224138285,0.0024281305434016302,1.1090731510660212,2.8882113309010466
NZD_CAD_2017-06-23 20:00:00,NZD_CAD,2017-06-23 16:00:00,0.1146131805157469,0.5444126074498614,0.3409742120343916,0.9915075364470104,1.6818695174115612,2.2642736577314384,0.7420168067226881,60.2543360212944,0.0035962408002018272,0.0034740337157653425,2.761447923858172,3.167710324178848,0.4975135934322301,0.3405451771795223,10.0,15.0,65.99539565125613,55.790478951798015,106.16022856248117,1.5795064183562664,0.002156768603018823,0.00266669148875847,0.872185712576603,2.5085992970851354
NZD_CAD_2017-11-30 20:00:00,NZD_CAD,2017-11-30 16:00:00,0.2946428571428781,0.5565476190476109,0.148809523809511,1.194704375719254,-0.8106922549523524,2.8054218822694104,0.5601948503827422,53.76643725894415,0.002856844471040354,0.0027700699763950395,3.701450164058861,-0.12800404025560758,0.29665405625829727,0.45602516276422167,7.0,19.0,49.526402436587915,54.601097141896716,-50.80268880980144,-0.43575379540232834,0.002378723066403791,0.002126731454920569,2.2471820400434104,2.8623125668274496
NZD_CAD_2018-01-02 16:00:00,NZD_CAD,2018-01-02 12:00:00,0.3725490196078542,0.4705882352941202,0.1568627450980255,0.859143545581604,0.7614370247115702,-0.926527353078232,0.7171507607192233,45.81000940390613,0.0032079888164589657,0.0028892625260022323,-3.709478602687705,4.069981972794509,0.33749394055632687,0.39184598161245865,18.0,3.0,46.29831264553926,47.4968934734261,8.46852623703541,-0.6651228802810534,0.0017283452370937492,0.0020042981926795198,1.3779988633054407,3.4938504186986
NZD_CAD_2018-01-03 20:00:00,NZD_CAD,2018-01-03 16:00:00,0.2366666666666625,0.1199999999999718,0.6433333333333655,1.0638706404681482,0.7837180384782179,-1.0922405242139546,0.7373068432671108,48.94827415169731,0.002804958426365412,0.002826117970277681,-1.7908489114547141,4.595921166822426,0.4128450736554976,0.189873064095801,12.0,10.0,55.61152044143419,48.16318639690634,1.5787957361010252,0.14507001735620967,0.0018370709102694047,0.001948842463685294,1.266006062157082,3.5533279391636223
NZD_CAD_2019-01-04 20:00:00,NZD_CAD,2019-01-04 16:00:00,0.6793145654834684,0.1272949816401517,0.1933904528763799,1.7890485624161945,0.2343062376726258,-2.5204343884223266,0.6588673225206053,43.58893155598333,0.0049404657856191355,0.004024055018343724,-1.8985374585249088,-2.8817477455810523,0.3512229020310108,0.23725715877479608,16.0,10.0,50.555358421973715,43.19567716261493,-32.66749526515322,-0.4747207914741139,0.002652953345528767,0.0024839314223355034,2.8094850741492974,5.426269691147256
NZD_CAD_2019-02-27 08:00:00,NZD_CAD,2019-02-27 04:00:00,0.2695035460992411,0.2624113475177919,0.468085106382967,0.5436286076984658,-0.3778411599606224,2.8145310895026405,0.7792848335388394,56.08097670220416,0.0023611351126436864,0.0026934441669397547,-0.6245945705471462,2.09354846794514,0.4289787981967156,0.2800840493654761,3.0,18.0,55.397720029256675,53.98094906567627,26.731137368802013,0.6920573469327533,0.002295814097257171,0.0020269271378348885,1.380276890468434,4.873379859084036
NZD_CAD_2020-03-13 04:00:00,NZD_CAD,2020-03-13 00:00:00,0.4376693766937577,0.383468834688344,0.1788617886178982,1.156553480990443,-1.261552238749729,-1.6204285898971695,0.4175613496932499,46.478999703619394,0.006626923837595938,0.0057199114972996505,3.1374255676732443,1.1690906460960253,0.4508101063921573,0.2097479764249667,9.0,2.0,40.3668034927769,51.41304462908005,-85.1604373251972,-1.1984329240971152,0.0038581711599647646,0.0032915517187619733,2.380494224423407,1.7066215999980732
NZD_CAD_2020-12-22 08:00:00,NZD_CAD,2020-12-22 04:00:00,0.4909090909090817,0.0,0.5090909090909183,0.7435806493190826,0.9362356357335978,1.1931089509529138,0.5231277533039697,52.575457274600765,0.0031078806666451466,0.0027778037836727458,3.572567028773978,-0.9598950200300816,0.5403794979296394,0.2485389705805261,1.0,19.0,49.48975509656421,52.974764614486205,-21.375905622877635,-0.08630741699293744,0.0021803591085986125,0.0019507466340124,1.463501914341644,1.605458220120772
NZD_CAD_2021-01-27 20:00:00,NZD_CAD,2021-01-27 16:00:00,0.2783018867924417,0.2169811320754781,0.5047169811320802,0.9652075331297189,-0.168456031725511,2.444888892880448,0.7153351698806167,58.64705173098034,0.002181251068415645,0.002264087732865452,2.3993602356573533,0.47805090084254487,0.46069146579862164,0.2746015775667353,6.0,18.0,51.846045440690666,56.7468832169702,-34.73145389258281,0.4316814292092322,0.0012536066138798387,0.0013528056544873767,1.411388373916138,3.546682397679451
NZD_CAD_2021-02-02 08:00:00,NZD_CAD,2021-02-02 04:00:00,0.4084507042253444,0.0845070422535222,0.5070422535211334,0.6605200803571308,1.1675390152790872,2.4792760762699486,0.8900255754475747,62.6255502971928,0.002047967849846982,0.002216638537610347,7.1308259379396,-0.8744913739938904,0.3315405733780071,0.328547965022331,11.0,7.0,69.09789504804951,59.05658722266329,75.48339558402769,1.1148583197939246,0.0010688992668059396,0.0012479670206394207,0.40003328810357663,3.2374787037221107
NZD_CAD_2021-10-22 12:00:00,NZD_CAD,2021-10-22 08:00:00,0.5000000000000703,0.2405063291138964,0.2594936708860332,0.651690517122709,0.6805628818054139,3.658541067644791,0.8124999999999993,64.87213022757038,0.0023388783422635187,0.0024801583831311766,8.537970699013188,4.2813592200848865,0.24861020131216152,0.2657465870753495,9.0,19.0,63.067116215886436,62.007715297724936,29.751143845555895,0.6646141630643889,0.0014472159408063854,0.0017861808155785414,0.8537970699013233,3.6997873029057193
NZD_CAD_2021-10-27 08:00:00,NZD_CAD,2021-10-27 04:00:00,0.5079365079364716,0.0634920634920369,0.4285714285714915,0.5457276106733587,0.4287859798147887,1.3036826254974574,0.8919902912621428,60.893125085981495,0.0021184772884989683,0.0024242891050000985,7.765790523311922,3.958690763138385,0.3984206525615007,0.28578234487675785,1.0,15.0,63.2729275468412,59.80172554208032,70.29691619855674,1.1700685000340096,0.0018960989809987203,0.00183109421126924,0.3854742646819405,3.1834110622611953
NZD_CAD_2022-06-21 12:00:00,NZD_CAD,2022-06-21 08:00:00,0.5684210526315814,0.0526315789473643,0.3789473684210542,0.9689691370046448,-1.3089583078835167,3.9880729744087255,0.7199792960662513,57.686277693238985,0.0027003777455540242,0.002958378906555793,4.20226615206236,-3.4984885683432063,0.6492585188146835,0.18821261804385134,5.0,18.0,51.695372997661664,56.17310928515283,-99.53532954095148,0.18728247649262708,0.003172906166394965,0.002448392612008602,1.8393414144544993,4.729249366924569
NZD_CAD_2022-08-08 16:00:00,NZD_CAD,2022-08-08 12:00:00,0.244186046511614,0.7151162790697729,0.040697674418613,1.2559727841939636,0.4454322083478589,1.8072864191163185,0.7307343608340859,54.046027251493975,0.002709113626387543,0.0027773866753821263,2.5082944847129207,1.9679341008155449,0.3117001310122176,0.3924759936652711,7.0,17.0,57.22755990191059,53.164715122019324,43.03873186780528,0.5889242116290365,0.0018371193210485548,0.002156965616848294,1.084371851469799,2.942773442035842
NZD_CAD_2023-03-15 16:00:00,NZD_CAD,2023-03-15 12:00:00,0.5271867612293091,0.356973995271874,0.1158392434988169,1.2817438608021017,0.3848261709736826,2.7634761254172977,0.7250187828700214,59.97933250849229,0.003335491680677318,0.003179823870290715,2.378649954443615,3.8058399271097976,0.3673420184669154,0.30857111975484264,12.0,19.0,60.008164013209935,58.147206484021744,18.734183259319337,0.792759158035235,0.002185022315855211,0.0018939992669560742,1.1090266029635312,2.924072873933884
EUR_USD_2010-04-15 08:00:00,EUR_USD,2010-04-15 04:00:00,0.3992395437262476,0.2813688212927712,0.3193916349809812,0.5983447816488388,-0.0932780838311958,3.187380376768275,0.6358620689655196,62.91842895734868,0.003939685615597748,0.004563193203460953,3.082726916860081,2.4024794274569943,0.3732119597458746,0.2956905031855027,18.0,9.0,59.14914578984891,59.64516539002263,55.04504059417317,0.6735509760206034,0.00280401271173581,0.0023326205671735187,1.2012397137284971,2.0976193485941006
EUR_USD_2012-01-25 08:00:00,EUR_USD,2012-01-25 04:00:00,0.4314720812182769,0.1776649746193236,0.3908629441623993,0.4362238142933344,0.8060176061054094,1.4348884855943076,0.832136940916623,62.985334734691214,0.004158515804619015,0.004650717247096587,4.822819632136372,2.203262412293693,0.4911749987777664,0.3414743694959181,5.0,13.0,63.379791774693516,59.99459863848904,64.29476630918212,1.125004652669597,0.002570764563511118,0.002889078211136628,0.6731575611429891,3.337001462639808
EUR_USD_2012-10-19 08:00:00,EUR_USD,2012-10-19 04:00:00,0.3782051282051847,0.0256410256409088,0.5961538461539063,0.4934734787741343,-1.0407229135685276,4.124932155906902,0.681632653061232,57.66051079998612,0.002839445658619951,0.003404606079304951,3.4638042260107422,7.1806717744698,0.3348846960363693,0.23840145032169832,9.0,19.0,46.77309432437547,57.92155041090544,-131.6673833755416,-0.0017787080766202602,0.001553386754146825,0.0018681593361401451,1.973893915096467,4.226157484886172
EUR_USD_2013-07-19 08:00:00,EUR_USD,2013-07-19 04:00:00,0.6441860465116698,0.3465116279069771,0.009302325581353,1.101850836955966,0.7456711478004868,1.775773558163956,0.6595067621320724,60.128195812159134,0.0036056258073038066,0.004140449257686213,6.851974739582029,2.582943357329375,0.33471388090847076,0.19350550673242958,10.0,17.0,63.03647856605303,57.839103666729095,44.99424626007605,0.7161350670293688,0.0013794547696306808,0.0026244799843822045,1.096725949342184,2.1242659158988757
EUR_USD_2014-10-17 12:00:00,EUR_USD,2014-10-17 08:00:00,0.0839285714286083,0.4553571428571266,0.460714285714265,1.0988146243365298,1.2891450146234693,1.6246759088405032,0.7118320610687043,62.06842780324571,0.005038823560814158,0.004780363010920547,3.804645636765355,0.5415586362801823,0.2180210123791161,0.30316629165301356,11.0,14.0,65.00281110410337,58.22518965381264,57.785352382196386,0.9574959360196811,0.003180866791023699,0.0027631206660105236,1.4814375738823207,3.659445132835174
EUR_USD_2016-08-12 16:00:00,EUR_USD,2016-08-12 12:00:00,0.7120418848167309,0.162303664921481,0.125654450261788,2.878889179943356,1.940612470773308,4.744138059618596,0.9174983366600052,65.65798123789756,0.0029596606582633885,0.0025585833479981725,1.2171219962325237,7.370559209383613,0.5669696726867642,0.2850232118021191,0.0,19.0,74.34616876784904,60.03318586461905,133.16933169330903,1.9291478406372486,0.0018464207599204437,0.0015828767259290215,0.4672542648076038,5.196319606206586
EUR_USD_2017-03-14 08:00:00,EUR_USD,2017-03-14 04:00:00,0.3124999999999421,0.0520833333334393,0.6354166666666184,0.3728785244278685,-0.2213966238791008,4.657097404051863,0.709609292502636,62.194382925134704,0.002319057857415064,0.0026730784399484776,4.39685926721162,0.16313435443712782,0.3657176452425214,0.22935243204895625,5.0,17.0,58.91059406389569,58.92406767054737,14.047418952300259,0.6683163555154746,0.001438850171910153,0.0015894784555772735,2.1362832128678604,5.220299341989729
EUR_USD_2018-04-12 12:00:00,EUR_USD,2018-04-12 08:00:00,0.4375000000000144,0.5347222222221799,0.0277777777778056,1.0992911714458666,-1.1260100540851816,2.7100580962728427,0.6284875183553541,54.80958580984148,0.0025633731247098855,0.002679859057617051,0.9198929594390868,3.2138998831855283,0.4251459676311507,0.34017701165981445,5.0,18.0,43.85036611106961,54.15259545875047,-7.126447633421975,0.15758832670147313,0.0009653871098881708,0.0010719780969941223,1.9313935164986695,3.267337648464073
EUR_USD_2018-07-10 08:00:00,EUR_USD,2018-07-10 04:00:00,0.8525345622119368,0.1152073732719276,0.0322580645161356,0.786448158152667,-1.1343699239713032,3.0950540417620984,0.6458481192335095,57.6101789117978,0.0026145334464495987,0.002957169684678545,6.831588839252426,4.994127013522499,0.49767641081040603,0.2322733140262196,4.0,17.0,49.915365319104716,57.19227464112029,21.27298094016269,0.43563367330542785,0.001406461943534526,0.0017698482546799393,1.8084683452450063,3.2980084051563767
EUR_USD_2018-07-24 04:00:00,EUR_USD,2018-07-24 00:00:00,0.0721649484536129,0.2886597938144519,0.6391752577319352,0.311765607475561,-1.3145580768812797,1.2663469004675807,0.6702857142857126,51.82314373980886,0.00296028011616823,0.00307285067828476,-0.24426996049631142,1.3884818807157364,0.3978918878939424,0.2496329852250791,5.0,15.0,48.94306332424203,51.2339502356761,-6.831085876508806,0.41147029648393113,0.0021453451735671163,0.0018694085858887365,1.8545232527152047,3.7701139955544516
EUR_USD_2018-11-20 16:00:00,EUR_USD,2018-11-20 12:00:00,0.597733711048169,0.3229461756373677,0.0793201133144632,1.1230781954736766,-1.6098514643333774,2.3606912777378417,0.6760912698412729,55.84694605686357,0.002929789436681531,0.0032526977348420155,-0.8558301262958223,0.14316860848816393,0.42970055003651614,0.3656298743213876,1.0,18.0,45.891784366964,54.613193438436504,-3.358858680598498,0.34147986624646764,0.0018886122289107736,0.00182804994105801,2.0775355853946045,4.33641807487425
EUR_USD_2019-05-28 16:00:00,EUR_USD,2019-05-28 12:00:00,0.2035928143712543,0.3652694610778307,0.4311377245509149,1.0854158819894837,-0.136489422286126,2.5932990234358178,0.7564575645756472,52.98162517582639,0.001458903953040026,0.0016336801464107969,-1.3583947265615912,-0.8774320004106042,0.3066234291590295,0.3601330117274327,8.0,17.0,49.27167051458158,51.46922607735918,-62.45860120786952,0.13152033843299077,0.0011038422296320372,0.0009740709396638129,1.7158670230252135,5.329586965457142
EUR_USD_2022-02-18 12:00:00,EUR_USD,2022-02-18 08:00:00,0.4108527131784,0.4496124031007898,0.1395348837208101,0.482072136535723,0.4409652101644399,2.264617943725914,0.7146144994246245,52.809018429349294,0.0022853854269622247,0.0028881788068976814,-2.4028866960656092,3.1054414376835937,0.24959567935711352,0.48931373712273196,9.0,19.0,59.30951622599028,51.04180067728441,44.9734286237718,0.7721889557569787,0.0010353306918995007,0.0015092151089524147,0.9267743400066658,2.320672843323126
EUR_USD_2023-03-15 08:00:00,EUR_USD,2023-03-15 04:00:00,0.004166666666694,0.8999999999999907,0.0958333333333152,0.6686720396143392,0.7522560445661858,4.521894667892039,0.8838084991931184,65.02427852901714,0.003393534031851183,0.0034428474048510374,3.959095701216652,1.6103851620712617,0.26097463853722896,0.5322268926142085,0.0,17.0,68.96072566833989,59.90737775874023,122.63109026047421,1.006226255503544,0.0025198881064183785,0.0022331923069439973,0.6018048356528991,4.577617337859958
