fold_id,pair,val_auc,n_val,n_pos,clean_rate
4,USD_CHF,0.7735745614035088,188,36,0.19148936170212766
4,USD_JPY,0.7611771363893605,188,95,0.5053191489361702
5,AUD_CAD,0.45354777672658464,186,35,0.1881720430107527
5,AUD_CHF,0.3106308411214953,187,80,0.42780748663101603
5,AUD_JPY,0.38513903311411096,188,107,0.5691489361702128
5,AUD_NZD,0.27898550724637683,188,50,0.26595744680851063
5,AUD_USD,0.5807950438822922,188,39,0.2074468085106383
5,CAD_CHF,0.5613053613053613,188,78,0.4148936170212766
5,CAD_JPY,0.5135571708780432,188,81,0.4308510638297872
5,CHF_JPY,0.6067219554779573,187,29,0.15508021390374332
5,EUR_AUD,0.20615911035072712,188,21,0.11170212765957446
5,EUR_CAD,0.4289772727272727,188,56,0.2978723404255319
5,EUR_CHF,0.4323744096178617,188,51,0.2712765957446808
5,EUR_GBP,0.7586431833007176,188,42,0.22340425531914893
5,EUR_JPY,0.56605122096486,188,73,0.3882978723404255
5,EUR_NZD,0.19174107142857144,188,28,0.14893617021276595
5,EUR_USD,0.3677083333333333,188,60,0.3191489361702128
5,GBP_AUD,0.14035087719298248,187,19,0.10160427807486631
5,GBP_CAD,0.4708303928487415,187,78,0.41711229946524064
5,GBP_CHF,0.4697936210131332,188,65,0.34574468085106386
5,GBP_JPY,0.6721064814814814,188,80,0.425531914893617
5,GBP_NZD,0.2025243832472748,187,21,0.11229946524064172
5,GBP_USD,0.6015408691465028,188,71,0.3776595744680851
5,NZD_CAD,0.3131534787659739,188,61,0.324468085106383
5,NZD_CHF,0.478109394959935,188,79,0.42021276595744683
5,NZD_JPY,0.48347107438016523,187,88,0.47058823529411764
5,NZD_USD,0.6119465329991646,187,54,0.2887700534759358
5,USD_CAD,0.5473790322580645,187,32,0.1711229946524064
5,USD_CHF,0.29544072948328265,187,47,0.25133689839572193
5,USD_JPY,0.36707988980716255,187,99,0.5294117647058824
6,AUD_CAD,0.5860237596086653,188,53,0.28191489361702127
6,AUD_CHF,0.4122362869198312,188,30,0.1595744680851064
6,AUD_JPY,0.37520729684908793,188,54,0.2872340425531915
6,AUD_NZD,0.5689806128830519,188,65,0.34574468085106386
6,AUD_USD,0.7662946428571429,188,28,0.14893617021276595
6,CAD_CHF,0.7038851351351351,188,40,0.2127659574468085
6,CAD_JPY,0.5476190476190477,188,56,0.2978723404255319
6,CHF_JPY,0.6262220436587652,188,57,0.30319148936170215
6,EUR_AUD,0.5188172043010753,188,62,0.32978723404255317
6,EUR_CAD,0.5473958333333333,188,60,0.3191489361702128
6,EUR_CHF,0.5817805383022774,188,27,0.14361702127659576
6,EUR_GBP,0.5074858027878162,188,39,0.2074468085106383
6,EUR_JPY,0.6052563101743429,187,61,0.32620320855614976
6,EUR_NZD,0.5220493624985378,186,83,0.44623655913978494
6,EUR_USD,0.5032894736842105,187,16,0.0855614973262032
6,GBP_AUD,0.5741293532338309,187,67,0.3582887700534759
6,GBP_CAD,0.4349564808280405,187,78,0.41711229946524064
6,GBP_CHF,0.6725067385444744,187,28,0.1497326203208556
6,GBP_JPY,0.44558718010045445,187,74,0.39572192513368987
6,GBP_NZD,0.5415887850467289,187,107,0.5721925133689839
6,GBP_USD,0.2022985664854177,187,68,0.36363636363636365
6,NZD_CAD,0.7317952415284787,187,73,0.39037433155080214
6,NZD_CHF,0.4745508982035928,187,20,0.10695187165775401
6,NZD_JPY,0.25418948067031694,188,41,0.21808510638297873
6,NZD_USD,0.4584459459459459,188,40,0.2127659574468085
6,USD_CAD,0.3215277777777778,188,108,0.574468085106383
6,USD_CHF,0.42535857716580605,188,83,0.44148936170212766
6,USD_JPY,0.7601497601497602,188,77,0.4095744680851064
7,AUD_CAD,0.5865091463414636,187,64,0.3422459893048128
7,AUD_CHF,0.11956521739130437,187,3,0.016042780748663103
7,AUD_JPY,0.6351706036745406,187,60,0.32085561497326204
7,AUD_NZD,0.4171856978085351,187,102,0.5454545454545454
7,AUD_USD,0.2697039600153787,187,34,0.18181818181818182
7,CAD_CHF,,187,0,0.0
7,CAD_JPY,0.6951438848920863,187,48,0.25668449197860965
7,CHF_JPY,0.5800059154096421,187,138,0.7379679144385026
7,EUR_AUD,0.5218978102189781,187,50,0.26737967914438504
7,EUR_CAD,0.6188466947960618,187,108,0.5775401069518716
7,EUR_CHF,0.5963182117028271,187,18,0.0962566844919786
