trade_id,pair,entry_time,n_bars,terminal_peak_poolR,prepeak_maxdip_poolR,fulllife_mae_poolR,t_to_peak,t_to_mae,close_N0_poolR,mfe_N0_poolR,mae_N0_poolR,close_N1_poolR,mfe_N1_poolR,mae_N1_poolR,close_N2_poolR,mfe_N2_poolR,mae_N2_poolR,close_N3_poolR,mfe_N3_poolR,mae_N3_poolR,close_N5_poolR,mfe_N5_poolR,mae_N5_poolR,close_N8_poolR,mfe_N8_poolR,mae_N8_poolR,realized_honest_sl2.5,realized_replay_sl2.5,realized_honest_sl3.0,realized_replay_sl3.0,realized_honest_sl3.5,realized_replay_sl3.5,realized_honest_sl4.0,realized_replay_sl4.0,realized_depR,realized_replay_depR,terminal_peak_atr,terminal_peak_depR,prepeak_maxdip_atr,prepeak_maxdip_depR,fulllife_mae_atr,fulllife_mae_depR,close_N0_depR,close_N0_atr,mfe_N0_depR,mfe_N0_atr,mae_N0_depR,mae_N0_atr,close_N1_depR,close_N1_atr,mfe_N1_depR,mfe_N1_atr,mae_N1_depR,mae_N1_atr,close_N2_depR,close_N2_atr,mfe_N2_depR,mfe_N2_atr,mae_N2_depR,mae_N2_atr,close_N3_depR,close_N3_atr,mfe_N3_depR,mfe_N3_atr,mae_N3_depR,mae_N3_atr,close_N5_depR,close_N5_atr,mfe_N5_depR,mfe_N5_atr,mae_N5_depR,mae_N5_atr,close_N8_depR,close_N8_atr,mfe_N8_depR,mfe_N8_atr,mae_N8_depR,mae_N8_atr,realized_atr,realized_bucket,peak_atr_bucket
1779,EURJPY,2019-02-07 16:00:00+00:00,241,4.97056698241192,-0.8247988316705986,-1.7305969150258154,98,214,0.04093510569011513,0.16374042276036152,-0.26302982805122904,-0.33444852308500267,0.16374042276036152,-0.3449000394314098,-0.24648159383608031,0.16374042276036152,-0.5939945123541043,-0.3126745306966504,0.16374042276036152,-0.5939945123541043,-0.5844139557032352,0.16374042276036152,-0.6122846659603043,-0.5051566234096438,0.16374042276036152,-0.8247988316705986,0.397226755927005,0.397226755927005,0.41435562993917086,0.41435562993917086,1.4065446202371346,1.4065446202371346,1.1789130826686682,1.1789130826686682,1.4065446202371346,1.4065446202371346,9.94113396482384,2.840323989949668,-1.6495976633411973,-0.4713136180974849,-3.4611938300516307,-0.9889125228718945,0.023391488965780072,0.08187021138023026,0.09356595586306372,0.32748084552072304,-0.1503027588864166,-0.5260596561024581,-0.19111344176285866,-0.6688970461700053,0.09356595586306372,0.32748084552072304,-0.19708573681794844,-0.6898000788628196,-0.14084662504918874,-0.49296318767216063,0.09356595586306372,0.32748084552072304,-0.3394254356309167,-1.1879890247082086,-0.17867116039808595,-0.6253490613933008,0.09356595586306372,0.32748084552072304,-0.3394254356309167,-1.1879890247082086,-0.33395083183042007,-1.1688279114064704,0.09356595586306372,0.32748084552072304,-0.3498769519773167,-1.2245693319206086,-0.2886609276626536,-1.0103132468192877,0.09356595586306372,0.32748084552072304,-0.4713136180974849,-1.6495976633411973,4.922906170829971,1-2,0.5-1R
1780,GBPNZD,2019-02-15 08:00:00+00:00,241,5.798487541529313,-0.8459661948632614,-0.8459661948632614,57,1,-0.5062979499560445,0.06936621205652646,-0.5881048413487932,-0.15795892854175542,0.06936621205652646,-0.8459661948632614,0.009047766789973707,0.1119661140260167,-0.8459661948632614,0.0022619416974934267,0.13119261845473593,-0.8459661948632614,-0.1138510654406085,0.39508581649584773,-0.8459661948632614,0.6695347424586068,0.6981860039602348,-0.8459661948632614,1.5321993946237098,1.5321993946237098,1.2679292062996683,1.2679292062996683,1.0516983511700593,1.0516983511700593,0.8875460108375349,0.8875460108375349,1.0516983511700593,1.0516983511700593,11.596975083058625,3.3134214523024643,-1.6919323897265228,-0.4834092542075779,-1.6919323897265228,-0.4834092542075779,-0.28931311426059686,-1.012595899912089,0.03963783546087226,0.13873242411305292,-0.3360599093421675,-1.1762096826975863,-0.0902622448810031,-0.31591785708351083,0.03963783546087226,0.13873242411305292,-0.4834092542075779,-1.6919323897265228,0.005170152451413546,0.018095533579947413,0.06398063658629526,0.2239322280520334,-0.4834092542075779,-1.6919323897265228,0.0012925381128533866,0.004523883394986853,0.07496721054556338,0.26238523690947185,-0.4834092542075779,-1.6919323897265228,-0.0650577516803477,-0.227702130881217,0.225763323711913,0.7901716329916955,-0.4834092542075779,-1.6919323897265228,0.38259128140491816,1.3390694849172136,0.3989634308344199,1.3963720079204696,-0.4834092542075779,-1.6919323897265228,3.6809442290952075,1-2,0.5-1R
1781,GBPJPY,2019-02-15 12:00:00+00:00,241,7.901946943412201,-0.144426227977542,-0.144426227977542,117,0,0.48285783682039457,0.5281257590223075,-0.144426227977542,0.8557792911503985,0.9252978859604868,-0.144426227977542,0.899430501845108,0.9328425396608107,-0.144426227977542,1.2313952646591158,1.2491790912384464,-0.144426227977542,1.2486401874027222,1.3752825888009335,-0.144426227977542,1.5277923743145239,1.594616449945868,-0.144426227977542,2.993615828722421,2.993615828722421,2.517835595611385,2.517835595611385,2.093461656012173,2.093461656012173,1.7844772924792303,1.7844772924792303,2.093461656012173,2.093461656012173,15.803893886824403,4.5153982533784,-0.288852455955084,-0.082529273130024,-0.288852455955084,-0.082529273130024,0.2759187638973683,0.9657156736407891,0.3017861480127471,1.056251518044615,-0.082529273130024,-0.288852455955084,0.4890167378002277,1.711558582300797,0.5287416491202781,1.8505957719209736,-0.082529273130024,-0.288852455955084,0.5139602867686331,1.798861003690216,0.5330528798061774,1.8656850793216213,-0.082529273130024,-0.288852455955084,0.7036544369480661,2.4627905293182315,0.7138166235648264,2.498358182476893,-0.082529273130024,-0.288852455955084,0.7135086785158412,2.4972803748054444,0.7858757650291048,2.750565177601867,-0.082529273130024,-0.288852455955084,0.8730242138940136,3.0555847486290477,0.9112093999690674,3.189232899891736,-0.082529273130024,-0.288852455955084,7.327115796042605,2-3,1-2R
1782,EURGBP,2019-02-18 20:00:00+00:00,241,0.31723487539822054,-0.5067692712929446,-7.4953460390701165,3,105,0.05242440737511676,0.12501204835606602,-0.05108019180144634,0.13173312622465697,0.2795968393340158,-0.05108019180144634,0.05108019180138664,0.2795968393340158,-0.05108019180144634,-0.4503122171966673,0.31723487539822054,-0.5067692712929446,-1.9195398392740548,0.31723487539822054,-2.11579531303737,-1.4732602687985779,0.31723487539822054,-2.11579531303737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6344697507964411,0.181277071656126,-1.0135385425858892,-0.28958244073882544,-14.990692078140233,-4.283054879468637,0.029956804214352435,0.10484881475023353,0.0714354562034663,0.25002409671213205,-0.029188681029397905,-0.10216038360289267,0.07527607212837541,0.26346625244931393,0.15976962247658044,0.5591936786680316,-0.029188681029397905,-0.10216038360289267,0.029188681029363794,0.10216038360277328,0.15976962247658044,0.5591936786680316,-0.029188681029397905,-0.10216038360289267,-0.2573212669695242,-0.9006244343933346,0.181277071656126,0.6344697507964411,-0.28958244073882544,-1.0135385425858892,-1.0968799081566027,-3.8390796785481096,0.181277071656126,0.6344697507964411,-1.2090258931642115,-4.23159062607474,-0.8418630107420444,-2.9465205375971557,0.181277071656126,0.6344697507964411,-1.2090258931642115,-4.23159062607474,-3.5,<0,<0.5R
1783,EURAUD,2019-02-21 04:00:00+00:00,241,3.4386780948405584,-0.3617097199106134,-1.530263512012445,59,214,1.2056990663687475,1.8243810115357366,-0.06759222038732182,1.4297885898150675,1.8243810115357366,-0.06759222038732182,1.9906213373532529,2.081962175714525,-0.06759222038732182,2.1051018547660627,2.1976605709721326,-0.06759222038732182,1.744610012700247,2.1976605709721326,-0.06759222038732182,0.6527825248218698,2.1976605709721326,-0.06759222038732182,0.761113009928748,0.761113009928748,0.7175941749406233,0.7175941749406233,0.526619330036717,0.526619330036717,0.5232919137821274,0.5232919137821274,0.526619330036717,0.526619330036717,6.877356189681117,1.964958911337462,-0.7234194398212268,-0.2066912685203505,-3.06052702402489,-0.8744362925785399,0.6889708950678557,2.411398132737495,1.042503435163278,3.6487620230714732,-0.038624125935612465,-0.13518444077464364,0.8170220513228956,2.859577179630135,1.042503435163278,3.6487620230714732,-0.038624125935612465,-0.13518444077464364,1.1374979070590017,3.9812426747065057,1.1896926718368714,4.16392435142905,-0.038624125935612465,-0.13518444077464364,1.2029153455806072,4.210203709532125,1.2558060405555043,4.395321141944265,-0.038624125935612465,-0.13518444077464364,0.996920007257284,3.489220025400494,1.2558060405555043,4.395321141944265,-0.038624125935612465,-0.13518444077464364,0.373018585612497,1.3055650496437397,1.2558060405555043,4.395321141944265,-0.038624125935612465,-0.13518444077464364,1.8431676551285094,0-1,0.5-1R
1784,USDCAD,2019-02-21 20:00:00+00:00,241,4.0122879295237235,-1.8815903245655852,-1.8815903245655852,62,10,0.009133933614382082,0.15444651384340247,-0.11126791857536081,0.15195544103949685,0.2706965780266483,-0.11126791857536081,-0.13950007701989497,0.2706965780266483,-0.15693758664738186,-0.2009465395167008,0.2706965780266483,-0.36452698697452224,-1.4539561598915918,0.2706965780266483,-1.5295187016106648,-1.4348579350615136,0.2706965780266483,-1.6740009242383709,-1.0,1.5253255660960068,-1.0,1.2370807640950445,-1.0,1.1317835120814668,0.8840403906052853,0.8840403906052853,-1.0,1.1317835120814668,8.024575859047447,2.292735959727842,-3.7631806491311703,-1.0751944711803343,-3.7631806491311703,-1.0751944711803343,0.005219390636789761,0.018267867228764164,0.08825515076765855,0.30889302768680493,-0.06358166775734903,-0.22253583715072162,0.08683168059399819,0.3039108820789937,0.15468375887237046,0.5413931560532966,-0.06358166775734903,-0.22253583715072162,-0.07971432972565427,-0.27900015403978995,0.15468375887237046,0.5413931560532966,-0.08967862094136106,-0.3138751732947637,-0.11482659400954331,-0.4018930790334016,0.15468375887237046,0.5413931560532966,-0.20830113541401268,-0.7290539739490445,-0.8308320913666238,-2.9079123197831835,0.15468375887237046,0.5413931560532966,-0.8740106866346655,-3.0590374032213297,-0.8199188200351506,-2.869715870123027,0.15468375887237046,0.5413931560532966,-0.9565719567076405,-3.3480018484767418,-3.5,<0,0.5-1R
1785,AUDCAD,2019-02-22 00:00:00+00:00,241,3.390712126126479,-1.386019525389745,-1.386019525389745,236,33,-0.21661550829332263,0.1422788209454393,-0.38846914033414115,0.06714281437875622,0.16705771672805525,-0.38846914033414115,-0.06474485672235686,0.16705771672805525,-0.38846914033414115,0.08792511406740872,0.34370726408165475,-0.38846914033414115,-0.6642342708182754,0.34370726408165475,-0.6986049972264355,-0.11749992516278789,0.34370726408165475,-0.6986049972264355,-1.0,0.519503388938587,0.8397106679876853,0.8397106679876853,0.6020844830860463,0.6020844830860463,0.5893239227002905,0.5893239227002905,0.6020844830860463,0.6020844830860463,6.781424252252958,1.937549786357988,-2.77203905077949,-0.7920111573655685,-2.77203905077949,-0.7920111573655685,-0.12378029045332721,-0.43323101658664526,0.08130218339739388,0.2845576418908786,-0.2219823659052235,-0.7769382806682823,0.03836732250214641,0.13428562875751243,0.09546155241603156,0.3341154334561105,-0.2219823659052235,-0.7769382806682823,-0.03699706098420392,-0.12948971344471372,0.09546155241603156,0.3341154334561105,-0.2219823659052235,-0.7769382806682823,0.05024292232423355,0.17585022813481743,0.1964041509038027,0.6874145281633095,-0.2219823659052235,-0.7769382806682823,-0.3795624404675859,-1.3284685416365507,0.1964041509038027,0.6874145281633095,-0.39920285555796314,-1.397209994452871,-0.06714281437873593,-0.23499985032557577,0.1964041509038027,0.6874145281633095,-0.39920285555796314,-1.397209994452871,2.107295690801162,0-1,0.5-1R
1786,USDCHF,2019-02-27 16:00:00+00:00,241,5.98799783640867,-2.652874071443225,-2.652874071443225,240,93,0.7109759964073632,0.789973329341458,-0.12352310240610752,0.542927124529243,0.8517348805446074,-0.12352310240610752,0.11634152668483778,0.8517348805446074,-0.12352310240610752,-0.389241404093726,0.8517348805446074,-0.5242550276539033,-0.7713012324661822,0.8517348805446074,-1.7379413245513289,-0.08186996322266007,0.8517348805446074,-1.7379413245513289,-1.0,1.534721429922974,-1.0,1.3000275353513036,1.0999693545440419,1.0999693545440419,0.922276652411637,0.922276652411637,1.0999693545440419,1.0999693545440419,11.97599567281734,3.421713049376383,-5.30574814288645,-1.5159280408246998,-5.30574814288645,-1.5159280408246998,0.40627199794706464,1.4219519928147264,0.4514133310522617,1.579946658682916,-0.07058462994634715,-0.24704620481221504,0.31024407115956737,1.085854249058486,0.48670564602548994,1.7034697610892149,-0.07058462994634715,-0.24704620481221504,0.06648087239133588,0.23268305336967557,0.48670564602548994,1.7034697610892149,-0.07058462994634715,-0.24704620481221504,-0.2224236594821291,-0.778482808187452,0.48670564602548994,1.7034697610892149,-0.29957430151651615,-1.0485100553078066,-0.440743561409247,-1.5426024649323644,0.48670564602548994,1.7034697610892149,-0.9931093283150451,-3.4758826491026578,-0.04678283612723433,-0.16373992644532015,0.48670564602548994,1.7034697610892149,-0.9931093283150451,-3.4758826491026578,3.8498927409041466,1-2,0.5-1R
1787,CADCHF,2019-02-28 16:00:00+00:00,241,1.5767023768023765,-4.330612825040441,-4.330612825040441,235,105,0.6169704952704997,0.6429730831937641,-0.09100905773146474,0.2092026392009223,0.6429730831937641,-0.09100905773146474,0.4467717379544871,0.6429730831937641,-0.09100905773146474,0.8509937865800105,0.8509937865800105,-0.09100905773146474,-0.7588027930338173,1.2020287235442504,-0.9183641280175889,-1.1712983923622033,1.2020287235442504,-1.417141041818631,-1.0,0.6144113868624158,-1.0,0.09223214393042256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.153404753604753,0.9009727867442151,-8.661225650080882,-2.474635900023109,-8.661225650080882,-2.474635900023109,0.35255456872599983,1.2339409905409995,0.3674131903964366,1.2859461663875282,-0.052005175846551274,-0.18201811546292948,0.11954436525766989,0.4184052784018446,0.3674131903964366,1.2859461663875282,-0.052005175846551274,-0.18201811546292948,0.2552981359739926,0.8935434759089742,0.3674131903964366,1.2859461663875282,-0.052005175846551274,-0.18201811546292948,0.48628216376000594,1.701987573160021,0.48628216376000594,1.701987573160021,-0.052005175846551274,-0.18201811546292948,-0.43360159601932413,-1.5176055860676345,0.6868735563110002,2.4040574470885008,-0.5247795017243365,-1.8367282560351779,-0.6693133670641161,-2.3425967847244067,0.6868735563110002,2.4040574470885008,-0.8097948810392177,-2.834282083637262,-3.5,<0,<0.5R
1788,NZDCAD,2019-03-01 00:00:00+00:00,241,5.203624185046653,-0.5309469360300626,-1.7554809554316446,103,240,-0.24611154571246416,0.0,-0.26934585247554854,-0.37691208748972116,0.0,-0.42338070101585173,-0.13596372105795304,0.0,-0.5309469360300626,0.832132394069811,1.0696386409811596,-0.5309469360300626,1.0274726768555869,1.1462258003112706,-0.5309469360300626,1.2916553500504584,1.5369063658828226,-0.5309469360300626,1.4400428410360429,1.4400428410360429,1.25009521216565,1.25009521216565,1.0657369297546575,1.0657369297546575,1.0625714091242373,1.0625714091242373,1.0657369297546575,1.0657369297546575,10.407248370093306,2.973499534312373,-1.0618938720601252,-0.30339824916003577,-3.5109619108632892,-1.0031319745323684,-0.14063516897855094,-0.4922230914249283,0.0,0.0,-0.15391191570031346,-0.5386917049510971,-0.21537833570841208,-0.7538241749794423,0.0,0.0,-0.24193182915191527,-0.8467614020317035,-0.07769355489025888,-0.2719274421159061,0.0,0.0,-0.30339824916003577,-1.0618938720601252,0.4755042251827491,1.664264788139622,0.6112220805606626,2.139277281962319,-0.30339824916003577,-1.0618938720601252,0.5871272439174782,2.0549453537111737,0.6549861716064403,2.2924516006225413,-0.30339824916003577,-1.0618938720601252,0.7380887714574047,2.583310700100917,0.8782322090758986,3.073812731765645,-0.30339824916003577,-1.0618938720601252,3.7300792541413013,1-2,0.5-1R
1789,AUDCHF,2019-03-01 08:00:00+00:00,241,4.162866845243353,-1.4445561002265679,-1.4445561002265679,209,98,0.3014143331230015,0.3851405367682852,-0.03907222836780567,-0.19536114183897876,0.4644013428858409,-0.21880447885966217,-0.4175146688444741,0.4644013428858409,-0.47668118608713,-0.3226249713798209,0.4644013428858409,-0.47668118608713,0.18308129863768965,0.4644013428858409,-0.47668118608713,-0.10605319128402271,0.4644013428858409,-0.47668118608713,0.5754652182189448,0.5754652182189448,1.2107424398332662,1.2107424398332662,1.109207805571371,1.109207805571371,1.0330568298749498,1.0330568298749498,1.109207805571371,1.109207805571371,8.325733690486706,2.3787810544247727,-2.8891122004531358,-0.8254606287008959,-2.8891122004531358,-0.8254606287008959,0.17223676178457226,0.602828666246003,0.2200803067247344,0.7702810735365704,-0.022326987638746094,-0.07814445673561134,-0.11163493819370214,-0.3907222836779575,0.2653721959347662,0.9288026857716818,-0.1250311307769498,-0.43760895771932434,-0.2385798107682709,-0.8350293376889482,0.2653721959347662,0.9288026857716818,-0.2723892491926457,-0.95336237217426,-0.18435712650275476,-0.6452499427596418,0.2653721959347662,0.9288026857716818,-0.2723892491926457,-0.95336237217426,0.10461788493582265,0.3661625972753793,0.2653721959347662,0.9288026857716818,-0.2723892491926457,-0.95336237217426,-0.060601823590870116,-0.21210638256804543,0.2653721959347662,0.9288026857716818,-0.2723892491926457,-0.95336237217426,3.8822273194997985,1-2,0.5-1R
1790,AUDNZD,2019-03-04 00:00:00+00:00,241,7.979535576875986,-3.258433273921489,-3.258433273921489,197,93,0.18437004567643958,0.2716385339632556,-0.3601361558879772,-0.06391494916781201,0.2716385339632556,-0.3601361558879772,0.11062202740592925,0.2716385339632556,-0.3601361558879772,0.2716385339632556,0.2814716030660631,-0.3601361558879772,-0.3834896950069812,0.36505269043938093,-0.6330038234890292,0.18314091203864322,0.387177095920534,-0.645295159867484,-1.0,0.7930254592617418,-1.0,2.6431993531853877,-1.0,2.0290422454765524,-1.0,1.8379119647919833,-1.0,2.0290422454765524,15.959071153751973,4.559734615357706,-6.516866547842978,-1.8619618708122794,-6.516866547842978,-1.8619618708122794,0.10535431181510832,0.36874009135287916,0.15522201940757463,0.5432770679265112,-0.2057920890788441,-0.7202723117759544,-0.03652282809589258,-0.12782989833562403,0.15522201940757463,0.5432770679265112,-0.2057920890788441,-0.7202723117759544,0.06321258708910242,0.2212440548118585,0.15522201940757463,0.5432770679265112,-0.2057920890788441,-0.7202723117759544,0.15522201940757463,0.5432770679265112,0.16084091603775033,0.5629432061321262,-0.2057920890788441,-0.7202723117759544,-0.2191369685754178,-0.7669793900139624,0.20860153739393195,0.7301053808787619,-0.3617164705651595,-1.2660076469780583,0.10465194973636754,0.36628182407728643,0.2212440548117337,0.774354191841068,-0.36874009135284797,-1.290590319734968,-3.5,<0,1-2R
1791,AUDUSD,2019-03-05 08:00:00+00:00,241,3.0201273976186815,-1.9264437982388112,-2.293443534485566,190,230,-0.08656804409807156,0.11217267685947872,-0.16703974706246313,-0.2840894968288804,0.11217267685947872,-0.5718367983379851,0.08412950764458874,0.157285601248586,-0.5718367983379851,0.12070755444661445,0.1585048694753274,-0.5718367983379851,-1.2302416407740417,0.23897657243974607,-1.3119326119651746,-1.3399757811800377,0.23897657243974607,-1.4850687001613179,-1.0,0.7765300338231433,-1.0,0.6950829162773441,-1.0,0.5369264091525,0.47409055018191426,0.47409055018191426,-1.0,0.5369264091525,6.040254795237363,1.7257870843535321,-3.8528875964776224,-1.1008250275650349,-4.586887068971132,-1.3105391625631804,-0.0494674537703266,-0.17313608819614312,0.0640986724911307,0.22434535371895745,-0.09545128403569321,-0.33407949412492627,-0.1623368553307888,-0.5681789936577608,0.0640986724911307,0.22434535371895745,-0.32676388476456286,-1.1436735966759701,0.04807400436833642,0.16825901528917747,0.08987748642776343,0.314571202497172,-0.32676388476456286,-1.1436735966759701,0.06897574539806539,0.2414151088932289,0.09057421112875852,0.3170097389506548,-0.32676388476456286,-1.1436735966759701,-0.7029952232994524,-2.4604832815480835,0.1365580413941406,0.47795314487949214,-0.749675778265814,-2.6238652239303493,-0.7657004463885929,-2.6799515623600754,0.1365580413941406,0.47795314487949214,-0.8486106858064673,-2.9701374003226357,-3.5,<0,<0.5R
1792,EURCHF,2019-03-05 08:00:00+00:00,241,4.882678471312204,-5.513502648175471,-5.513502648175471,217,114,0.3361084196936528,0.6440698288709833,-0.0149013585086066,0.6043328728481304,0.6440698288709833,-0.20034048661530246,0.8179190114711485,0.9271956405340676,-0.20034048661530246,0.9189171080292453,0.983489661566418,-0.20034048661530246,0.8990486300178924,0.983489661566418,-0.20034048661530246,1.1440931921590147,1.342777972273426,-0.20034048661530246,0.4417191311664628,0.4417191311664628,0.4409464681326598,0.4409464681326598,0.44938268697085126,0.44938268697085126,-1.0,1.0708048162037656,0.44938268697085126,0.44938268697085126,9.765356942624408,2.7901019836069736,-11.027005296350943,-3.1505729418145547,-11.027005296350943,-3.1505729418145547,0.19206195411065874,0.6722168393873056,0.36803990221199046,1.2881396577419666,-0.008515062004918056,-0.0298027170172132,0.34533307019893167,1.2086657456962608,0.36803990221199046,1.2881396577419666,-0.11448027806588712,-0.4006809732306049,0.46738229226922773,1.635838022942297,0.5298260803051814,1.8543912810681351,-0.11448027806588712,-0.4006809732306049,0.5250954903024259,1.8378342160584906,0.5619940923236674,1.966979323132836,-0.11448027806588712,-0.4006809732306049,0.5137420742959384,1.7980972600357847,0.5619940923236674,1.966979323132836,-0.11448027806588712,-0.4006809732306049,0.6537675383765799,2.2881863843180295,0.7673016984419577,2.685555944546852,-0.11448027806588712,-0.4006809732306049,1.5728394043979794,0-1,0.5-1R
1794,NZDUSD,2019-03-06 08:00:00+00:00,241,3.767639363750565,-0.7153306073111789,-4.52926968674531,66,223,-0.10996182474848161,0.29168820880647994,-0.11574928920894019,-0.08333948823043386,0.29168820880647994,-0.2696958438567939,-0.12848171102190278,0.29168820880647994,-0.2696958438567939,-0.14468661151115597,0.29168820880647994,-0.2696958438567939,0.13195418969819336,0.38660262595780526,-0.2696958438567939,-0.6505110053541919,0.38660262595780526,-0.6539834840304312,1.4116414018095105,1.4116414018095105,1.2369371412968326,1.2369371412968326,0.6673404009706226,0.6673404009706226,0.6464228508492948,0.6464228508492948,0.6673404009706226,0.6673404009706226,7.53527872750113,2.152936779286037,-1.4306612146223578,-0.40876034703495934,-9.05853937349062,-2.5881541067116056,-0.06283532842770377,-0.21992364949696322,0.16667897646084567,0.5833764176129599,-0.06614245097653725,-0.23149857841788038,-0.04762256470310506,-0.1666789764608677,0.16667897646084567,0.5833764176129599,-0.1541119107753108,-0.5393916877135878,-0.07341812058394444,-0.25696342204380557,0.16667897646084567,0.5833764176129599,-0.1541119107753108,-0.5393916877135878,-0.08267806372066056,-0.28937322302231194,0.16667897646084567,0.5833764176129599,-0.1541119107753108,-0.5393916877135878,0.07540239411325335,0.2639083793963867,0.220915786261603,0.7732052519156105,-0.1541119107753108,-0.5393916877135878,-0.37172057448810963,-1.3010220107083839,0.220915786261603,0.7732052519156105,-0.37370484801738924,-1.3079669680608623,2.3356914033971794,0-1,0.5-1R
1793,NZDJPY,2019-03-06 08:00:00+00:00,241,2.120641044855135,-1.4814877978260903,-4.341341224229177,66,223,0.012252138920684934,0.39206844546188885,-0.03573540518532622,-0.16234084069906085,0.39206844546188885,-0.4216777811868726,-0.1429416207413339,0.39206844546188885,-0.4216777811868726,-0.37062720235070473,0.39206844546188885,-0.4216777811868726,0.12354240078357792,0.39206844546188885,-0.4972326378644394,-1.0210115767237058,0.39206844546188885,-1.0281586577607769,-1.0,0.554726220512385,0.5456051837603209,0.5456051837603209,0.5390901575088464,0.5390901575088464,0.4247003962166299,0.4247003962166299,0.5390901575088464,0.5390901575088464,4.24128208971027,1.211794882774363,-2.9629755956521806,-0.846564455900623,-8.682682448458355,-2.480766413845244,0.0070012222403913905,0.024504277841369868,0.2240391116925079,0.7841368909237777,-0.020420231534472123,-0.07147081037065244,-0.09276619468517762,-0.3246816813981217,0.2240391116925079,0.7841368909237777,-0.24095873210678434,-0.8433555623737452,-0.08168092613790508,-0.2858832414826678,0.2240391116925079,0.7841368909237777,-0.24095873210678434,-0.8433555623737452,-0.21178697277183126,-0.7412544047014095,0.2240391116925079,0.7841368909237777,-0.24095873210678434,-0.8433555623737452,0.07059565759061595,0.24708480156715584,0.2240391116925079,0.7841368909237777,-0.2841329359225368,-0.9944652757288788,-0.5834351866992604,-2.0420231534474116,0.2240391116925079,0.7841368909237777,-0.5875192330061582,-2.0563173155215537,1.8868155512809623,0-1,<0.5R
1795,AUDJPY,2019-03-06 20:00:00+00:00,241,4.421789879284594,-2.106152123179923,-2.106152123179923,181,76,-0.15300666326368015,0.10063525503247135,-0.16943690898326075,0.1879209354177999,0.29369064223766755,-0.4764771258681003,0.264937712228365,0.39740656834257665,-0.4764771258681003,0.2669914929433235,0.39740656834257665,-0.4764771258681003,-0.7814635620379813,0.39740656834257665,-0.7876249041828277,-1.6481590237463326,0.39740656834257665,-1.7231220198419976,-1.0,0.6749821169136371,-1.0,0.24670037848965548,-1.0,1.2566714948360986,-1.0,1.0683838128620562,-1.0,1.2566714948360986,8.843579758569188,2.5267370738769106,-4.212304246359846,-1.203515498959956,-4.212304246359846,-1.203515498959956,-0.08743237900781722,-0.3060133265273603,0.05750586001855505,0.2012705100649427,-0.09682109084757756,-0.3388738179665215,0.10738339166731421,0.3758418708355998,0.16782322413581002,0.5873812844753351,-0.27227264335320017,-0.9529542517362006,0.15139297841620855,0.52987542445673,0.2270894676243295,0.7948131366851533,-0.27227264335320017,-0.9529542517362006,0.15256656739618488,0.533982985886647,0.2270894676243295,0.7948131366851533,-0.27227264335320017,-0.9529542517362006,-0.4465506068788464,-1.5629271240759626,0.2270894676243295,0.7948131366851533,-0.45007137381875867,-1.5752498083656554,-0.9418051564264758,-3.296318047492665,0.2270894676243295,0.7948131366851533,-0.9846411541954272,-3.4462440396839953,-3.5,<0,0.5-1R
1796,CADJPY,2019-03-08 00:00:00+00:00,241,2.7934116490686414,-3.00632412232081,-3.00632412232081,177,69,-0.5109899358052238,0.0,-0.6770616649419313,-1.1231132964052626,0.0,-1.3370903320236975,-0.9644935038323867,0.0,-1.3370903320236975,-0.7302897832549887,0.0,-1.3370903320236975,-0.449245318562099,0.0,-1.3370903320236975,-0.22675178401356635,0.0,-1.3370903320236975,-1.0,0.8368275326849492,0.6174567144107928,0.6174567144107928,0.6006771837806795,0.6006771837806795,0.5239526532408713,0.5239526532408713,0.6006771837806795,0.6006771837806795,5.586823298137283,1.5962352280392236,-6.01264824464162,-1.7178994984690343,-6.01264824464162,-1.7178994984690343,-0.2919942490315564,-1.0219798716104476,0.0,0.0,-0.38689237996681786,-1.3541233298838626,-0.6417790265172929,-2.246226592810525,0.0,0.0,-0.7640516182992557,-2.674180664047395,-0.5511391450470781,-1.9289870076647735,0.0,0.0,-0.7640516182992557,-2.674180664047395,-0.41730844757427926,-1.4605795665099774,0.0,0.0,-0.7640516182992557,-2.674180664047395,-0.25671161060691366,-0.898490637124198,0.0,0.0,-0.7640516182992557,-2.674180664047395,-0.1295724480077522,-0.4535035680271327,0.0,0.0,-0.7640516182992557,-2.674180664047395,2.102370143232378,0-1,<0.5R
