config_id,fold_id,n_trades,roi_pct,max_dd_pct,roi_dd_ratio
A1::A1::cl1::sl1.5::sl_only::exp2,11,97,-0.1710993324272435,0.6532821521681133,-0.2619072507329321
A1::A1::cl1::sl1.5::sl_only::expinf,2,595,-0.9331091537187423,0.9528005235928231,-0.9793331664010547
A1::A1::cl1::sl1.5::sl_only::expinf,3,429,-0.3096017214071518,0.7379192877320443,-0.4195604133870741
A1::A1::cl1::sl1.5::sl_only::expinf,4,414,0.29510998731439186,0.4724260862923363,0.6246691194181399
A1::A1::cl1::sl1.5::sl_only::expinf,5,505,-0.8359547109496505,0.8497727240427166,-0.9837391661298233
A1::A1::cl1::sl1.5::sl_only::expinf,6,405,-0.9017264674958089,0.9493947495802127,-0.9497908724421733
A1::A1::cl1::sl1.5::sl_only::expinf,7,673,-0.463142368079838,0.6150997203319504,-0.7529549319741103
A1::A1::cl1::sl1.5::sl_only::expinf,8,334,0.09058805532427483,0.37953112635248537,0.23868412637160666
A1::A1::cl1::sl1.5::sl_only::expinf,9,501,-0.9738577618305505,0.9799749240439859,-0.9937578380187605
A1::A1::cl1::sl1.5::sl_only::expinf,10,593,-0.976633120918065,0.9766818363261078,-0.9999501215173345
A1::A1::cl1::sl1.5::sl_only::expinf,11,356,-0.4777652518430674,0.7426546424858508,-0.6433208984513551
A1::A1::cl1::sl1.5::sl_plus_tp_2r::exp2,2,1157,-0.6051687857785739,0.6631943376480701,-0.9125059600549726
A1::A1::cl1::sl1.5::sl_plus_tp_2r::exp2,3,1156,-0.8437129673473617,0.8564440820177927,-0.9851349143070306
A1::A1::cl1::sl1.5::sl_plus_tp_2r::exp2,4,1077,-0.6516192864483781,0.6716815022016787,-0.9701313558769455
A1::A1::cl1::sl1.5::sl_plus_tp_2r::exp2,5,1291,-0.764082373955398,0.7896165165733845,-0.9676626031978228
A1::A1::cl1::sl1.5::sl_plus_tp_2r::exp2,6,1158,-0.2742080459347662,0.3269989908583714,-0.838559303241184
A1::A1::cl1::sl1.5::sl_plus_tp_2r::exp2,7,1184,-0.21402378572760072,0.3563706947780345,-0.6005650544888531
A1::A1::cl1::sl1.5::sl_plus_tp_2r::exp2,8,1159,-0.3678358696137528,0.5210335640671021,-0.7059734630960943
A1::A1::cl1::sl1.5::sl_plus_tp_2r::exp2,9,1263,-0.5615710988174912,0.5861030847196471,-0.9581439058388673
