pair,entry_date,exit_date,entry_price,exit_price,sl_price,trail_active,exit_reason,classification,bars_held,net_pnl,r_multiple,spread_pips_used,sl_distance_atr,d1_dist_ratio,d1_close_in_range,h1_last_bar_close_in_range,mae_final,mfe_final,mae_at_bar_3,mfe_at_bar_3,mae_at_bar_6,mfe_at_bar_6,first_bar_dir,kh13_mae_at_check,kh13_mfe_at_check,kh13_triggered,kh14_triggered,kh14_state2,atr_sized_down,trade_type,original_entry_price_ref,signal_spread_pips,spread_ratio,atr_abs,atr_ratio,d1_kijun_slope,session,concurrent_signals
GBP_CHF,2021-05-13 16:00:00,2021-05-19 00:00:00,1.27181,1.27328,1.265752,True,trailing_stop,WIN,19,21.6238,0.2426,1.6,2.0,0.43889855050412424,0.17147707979628996,0.258333333333341,1.2215,2.3704,0.4457,0.3565,1.2215,0.7824,1,0.4457,0.3565,False,False,False,False,original,,0.1,0.33,0.003029,0.92,False,newyork,0
GBP_CHF,2021-06-01 08:00:00,2021-06-01 16:00:00,1.27531,1.269603,1.269603,False,stoploss,LOSS,1,-102.8034,-1.0,1.6,2.0,0.9098369663546955,0.5691609977324259,0.10179640718563392,2.6562,0.1752,2.6562,0.1752,2.6562,0.1752,-1,,,False,True,True,False,original,,1.6,3.2,0.002854,0.97,False,london,0
CAD_CHF,2021-06-01 16:00:00,2021-06-02 04:00:00,0.74354,0.74347,0.739856,False,kijun_d1,LOSS,2,-5.9725,-0.019,1.5,2.0,0.6404049757301459,0.29166666666668917,0.22891566265063143,1.5203,0.0977,1.5203,0.0977,1.5203,0.0977,-1,,,False,True,True,False,original,,1.9,1.0,0.001842,0.9,True,newyork,0
NZD_USD,2021-06-08 16:00:00,2021-06-09 04:00:00,0.71927,0.72012,0.714571,False,kijun_d1,WIN,2,17.6642,0.1809,0.2,2.0,0.09314077352347139,0.6826156299840433,0.038461538461571305,0.166,0.4384,0.166,0.4384,0.166,0.4384,-1,,,False,False,True,False,original,,0.2,1.0,0.002349,0.92,False,newyork,0
EUR_CHF,2021-06-24 16:00:00,2021-07-02 16:00:00,1.09556,1.092814,1.092814,False,stoploss,LOSS,35,-100.7284,-1.0,0.2,2.0,0.06764192857971421,0.15544041450775592,0.14893617021280617,2.2145,2.2655,0.59,0.1748,0.9761,0.59,-1,0.59,0.1748,False,False,True,False,original,,0.2,1.0,0.001373,0.99,False,newyork,0
CHF_JPY,2021-06-28 04:00:00,2021-06-29 04:00:00,120.45,120.097,119.923576,False,kijun_d1,LOSS,5,-67.4362,-0.6706,0.2,2.0,0.004846812517741265,0.6347826086956372,0.21568627450971103,1.3943,0.7143,0.927,0.7143,1.3943,0.7143,1,0.927,0.7143,False,False,False,False,original,,0.2,1.0,0.263212,1.07,False,tokyo,1
CAD_JPY,2021-06-28 04:00:00,2021-06-29 08:00:00,89.887,89.424615,89.424615,False,stoploss,LOSS,6,-100.2163,-1.0,0.1,2.0,0.7428872580420314,0.629901960784324,0.2692307692304539,2.4482,0.7613,1.475,0.7613,1.7864,0.7613,1,1.475,0.7613,False,False,False,False,original,,0.1,1.0,0.231192,1.13,False,tokyo,1
AUD_CHF,2021-06-29 04:00:00,2021-06-29 16:00:00,0.69488,0.691748,0.691748,False,stoploss,LOSS,2,-107.6628,-1.0,2.4,2.0,0.4089845682474484,0.4209401709401752,0.059701492537367847,2.2988,0.4534,2.2988,0.4534,2.2988,0.4534,-1,2.2988,0.4534,True,True,True,False,original,,2.4,1.0,0.001566,0.91,False,tokyo,0
GBP_CAD,2021-07-01 08:00:00,2021-07-02 04:00:00,1.71047,1.71201,1.702565,False,kijun_d1,WIN,4,19.1018,0.1948,0.3,2.0,0.11012438528424114,0.5292987512007578,0.1539823008849778,1.0677,0.6603,1.0677,0.3795,1.0677,0.6603,-1,1.0677,0.3795,True,True,True,False,original,,0.4,1.33,0.003953,1.03,False,london,1
GBP_NZD,2021-07-01 08:00:00,2021-07-05 04:00:00,1.97246,1.96768,1.961622,False,kijun_d1,LOSS,10,-51.7604,-0.441,8.3,2.0,0.9900698713610491,0.4250000000000083,0.09487666034158572,1.8545,1.1921,0.5536,0.5591,0.5536,1.1921,-1,0.5536,0.5591,False,False,True,False,original,,8.9,1.0,0.005419,0.98,False,london,1
GBP_AUD,2021-07-02 12:00:00,2021-07-06 08:00:00,1.83989,1.830902,1.830902,False,stoploss,LOSS,10,-100.6675,-1.0,0.6,2.0,0.531346529084524,0.3076923076923296,0.0854870775347759,2.6746,0.2381,1.5976,0.2381,1.5976,0.2381,1,1.5976,0.2381,True,False,False,False,original,,0.6,1.0,0.004494,1.0,True,london,0
GBP_NZD,2021-07-14 00:00:00,2021-07-14 08:00:00,1.98314,1.970471,1.970471,False,stoploss,LOSS,1,-107.3407,-1.0,9.3,2.0,0.907910570900256,0.4067919075144504,0.1089743589743608,2.439,0.1673,2.439,0.1673,2.439,0.1673,-1,,,False,True,True,False,original,,6.0,0.67,0.006335,1.12,True,tokyo,0
USD_JPY,2021-07-14 12:00:00,2021-07-15 04:00:00,110.18,109.903,109.748403,False,kijun_d1,LOSS,3,-64.4119,-0.6418,0.1,2.0,0.3584859437952511,0.9554565701558805,0.12812499999999277,1.6033,0.0556,1.6033,0.0556,1.6033,0.0556,-1,1.6033,0.0556,True,True,True,False,original,,0.1,1.0,0.215799,1.04,True,london,0
USD_JPY,2021-07-27 00:00:00,2021-07-27 16:00:00,110.221,109.838869,109.838869,False,stoploss,LOSS,3,-100.2617,-1.0,0.1,2.0,0.03350193217360826,0.5662393162393132,0.06956521739138387,3.3496,0.4553,1.455,0.4553,3.3496,0.4553,-1,1.455,0.4553,True,True,True,False,original,,0.1,1.0,0.191066,0.88,False,tokyo,0
NZD_JPY,2021-07-27 08:00:00,2021-07-28 04:00:00,76.528,76.398,75.90117,False,kijun_d1,LOSS,4,-21.0583,-0.2074,0.2,2.0,0.28058890866087005,0.9379947229551311,0.25278810408920616,1.4167,0.6477,1.0242,0.6477,1.4167,0.6477,1,1.0242,0.6477,False,False,False,False,original,,0.2,1.0,0.313415,0.89,False,london,1
NZD_JPY,2021-08-09 20:00:00,2021-08-12 16:00:00,77.063,77.513,76.586079,True,trailing_stop,WIN,16,93.9358,0.9436,0.2,2.0,0.3403425649086345,0.11313131313130681,0.02362204724409625,0.7423,3.64,0.7423,0.6374,0.7423,1.8955,1,0.7423,0.6374,False,False,False,False,original,,0.2,1.0,0.238461,0.78,False,newyork,0
CAD_JPY,2021-08-27 12:00:00,2021-09-02 00:00:00,86.747,87.155,86.185979,True,trailing_stop,WIN,20,72.5463,0.7272,0.1,2.0,0.244816477625168,0.11336515513126247,0.21004566210047826,0.2032,3.4901,0.2032,1.5686,0.2032,1.7682,1,0.2032,1.5686,False,False,False,False,original,,0.1,1.0,0.280511,1.11,False,london,0
GBP_AUD,2021-09-17 08:00:00,2021-09-20 16:00:00,1.88528,1.88649,1.87651,True,trailing_stop,WIN,7,13.1132,0.138,0.6,2.0,0.6903478519834197,0.8242491657397213,0.192660550458667,0.0935,2.463,0.0935,1.439,0.0935,2.463,1,0.0935,1.439,False,False,False,False,original,,0.6,1.0,0.004385,1.0,False,london,0
AUD_JPY,2021-09-29 12:00:00,2021-09-30 04:00:00,80.414,80.451,79.759974,False,kijun_d1,WIN,3,4.2812,0.0566,0.9,2.0,0.2886817909438962,0.20702179176756041,0.12056737588654162,0.7186,0.3333,0.7186,0.3333,0.7186,0.3333,-1,0.7186,0.3333,False,False,True,False,original,,0.9,4.5,0.327013,1.13,True,london,0
EUR_GBP,2021-10-01 08:00:00,2021-10-01 16:00:00,0.85928,0.855095,0.855095,False,stoploss,LOSS,1,-101.1947,-1.0,0.5,2.0,0.21996907733906687,0.18404907975459883,0.2113402061855723,2.332,0.0096,2.332,0.0096,2.332,0.0096,-1,,,False,True,True,False,original,,0.5,2.5,0.002093,1.29,True,london,0
AUD_USD,2021-10-13 12:00:00,2021-10-18 16:00:00,0.73282,0.7385,0.727969,True,trailing_stop,WIN,18,116.4707,1.1709,0.3,2.0,0.4772901808464832,0.35124760076775075,0.13687150837988454,0.0454,4.6135,0.0454,2.7458,0.0454,3.7765,1,0.0454,2.7458,False,False,False,False,original,,0.3,1.0,0.002426,0.91,False,london,0
NZD_CAD,2021-10-22 12:00:00,2021-10-27 20:00:00,0.88108,0.88553,0.875787,True,trailing_stop,WIN,19,83.3243,0.8408,0.4,2.0,0.40262943253346495,0.49387755102040204,0.16521739130436253,0.2192,3.692,0.2192,1.538,0.2192,1.7836,1,0.2192,1.538,False,False,False,False,original,,0.3,0.09,0.002646,1.06,False,london,0
NZD_CAD,2021-10-27 08:00:00,2021-11-02 16:00:00,0.88586,0.881141,0.881141,False,stoploss,LOSS,25,-100.6357,-1.0,0.3,2.0,0.9086911038054598,0.5368098159509226,0.0954773869346829,2.4029,2.1147,1.6316,2.1147,1.6316,2.1147,1,1.6316,2.1147,False,False,False,False,original,,0.2,0.07,0.00236,0.93,False,london,0
USD_CHF,2021-11-15 00:00:00,2021-11-17 20:00:00,0.91902,0.92836,0.914816,True,trailing_stop,WIN,16,220.9548,2.2214,0.5,2.0,0.20426127344702574,0.2528089887640477,0.0,0.157,6.6358,0.157,1.1083,0.157,3.2204,1,0.157,1.1083,False,False,False,False,original,,0.5,1.0,0.002102,1.01,False,tokyo,0
USD_CAD,2021-11-16 00:00:00,2021-11-24 00:00:00,1.2496,1.26684,1.244399,True,trailing_stop,WIN,35,330.8974,3.3147,0.3,2.0,0.8687059699187886,0.1915285451196908,0.15178571428571605,0.1038,9.5635,0.1038,1.8612,0.1038,2.8764,1,0.1038,1.8612,False,False,False,False,original,,0.3,1.0,0.002601,0.95,False,tokyo,0
GBP_NZD,2021-11-18 08:00:00,2021-11-19 04:00:00,1.91481,1.91522,1.903598,False,kijun_d1,WIN,4,1.6055,0.0366,2.3,2.0,0.1254940237864378,0.8868913857677975,0.12401055408970327,0.5851,1.1738,0.3764,1.1738,0.5851,1.1738,1,0.3764,1.1738,False,False,False,False,original,,2.7,1.29,0.005606,1.03,False,london,0
GBP_NZD,2021-11-18 20:00:00,2021-11-19 08:00:00,1.91464,1.91494,1.903371,False,kijun_d1,WIN,2,0.7986,0.0266,2.1,2.0,0.1254940237864378,0.8868913857677975,0.0408163265306067,0.5519,0.8306,0.5519,0.8306,0.5519,0.8306,1,,,False,False,False,False,original,,1.8,0.82,0.005635,1.02,False,newyork,0
CAD_CHF,2021-11-26 00:00:00,2021-11-26 08:00:00,0.7364,0.732288,0.732288,False,stoploss,LOSS,1,-101.2159,-1.0,0.5,2.0,0.14023629988805864,0.8836633663366422,0.18055555555558234,5.4523,0.0292,5.4523,0.0292,5.4523,0.0292,-1,,,False,True,True,False,original,,0.6,1.5,0.002056,1.06,False,tokyo,0
EUR_GBP,2021-12-02 08:00:00,2021-12-06 16:00:00,0.85005,0.85151,0.846206,True,trailing_stop,WIN,13,37.722,0.3798,0.1,2.0,0.819582753845925,0.900000000000003,0.04716981132074681,0.6556,2.5963,0.5775,1.2956,0.6556,1.2956,1,0.5775,1.2956,False,False,False,False,original,,0.1,1.0,0.001922,1.07,False,london,0
USD_CHF,2021-12-08 12:00:00,2021-12-09 04:00:00,0.92258,0.92123,0.917901,False,kijun_d1,LOSS,3,-29.919,-0.2885,0.5,2.0,0.3096849323266287,0.43176733780760596,0.05479452054792333,1.6498,0.5599,1.6498,0.5599,1.6498,0.5599,-1,1.6498,0.5599,False,True,True,False,original,,0.5,1.0,0.00234,0.97,True,london,0
GBP_AUD,2021-12-21 16:00:00,2021-12-22 04:00:00,1.85432,1.85669,1.843838,False,kijun_d1,WIN,2,22.4188,0.2261,0.2,2.0,0.08026884185299671,0.29051383399208547,0.09004739336489449,0.664,0.6182,0.664,0.6182,0.664,0.6182,-1,,,False,False,True,False,original,,0.3,0.75,0.005241,0.92,True,newyork,0
GBP_AUD,2022-01-05 08:00:00,2022-01-10 08:00:00,1.86715,1.88901,1.857603,True,trailing_stop,WIN,17,228.6617,2.2898,0.3,2.0,0.29815901291663793,0.21384928716904314,0.04366812227073939,0.6515,6.4691,0.6515,2.2541,0.6515,4.7639,-1,0.6515,2.2541,False,False,True,False,original,,2.4,4.8,0.004773,0.96,False,london,0
NZD_CHF,2022-01-13 20:00:00,2022-01-14 08:00:00,0.62495,0.62465,0.62126,False,kijun_d1,LOSS,2,-11.654,-0.0813,1.3,2.0,0.0112497770635852,0.5498392282958063,0.18840579710140498,0.8402,0.2548,0.8402,0.2548,0.8402,0.2548,-1,,,False,False,True,False,original,,0.6,0.86,0.001845,0.9,False,newyork,0
EUR_AUD,2022-02-01 12:00:00,2022-02-07 12:00:00,1.58601,1.60965,1.574568,True,trailing_stop,WIN,23,206.5254,2.0661,0.1,2.0,0.9735761362147755,0.5657225853304395,0.2391304347825982,1.5138,6.3837,1.5138,0.6852,1.5138,0.6852,-1,1.5138,0.6852,False,True,True,False,original,,0.9,1.0,0.005721,1.23,True,london,0
GBP_USD,2022-02-04 12:00:00,2022-02-07 04:00:00,1.35122,1.3533,1.344274,False,kijun_d1,WIN,3,28.6515,0.2995,0.9,2.0,0.5270818152422945,0.6478405315614452,0.12932604735883224,0.1296,1.123,0.1296,1.123,0.1296,1.123,1,0.1296,1.123,False,False,False,False,original,,0.9,1.0,0.003473,1.16,True,london,0
CAD_CHF,2022-02-10 20:00:00,2022-02-14 00:00:00,0.72659,0.72525,0.722907,True,trailing_stop,LOSS,6,-37.4659,-0.3638,0.4,2.0,0.4979336294246296,0.8796561604584594,0.11999999999997632,0.6896,2.5194,0.0,1.667,0.6896,2.5194,1,0.0,1.667,False,False,False,False,original,,0.4,1.33,0.001842,0.81,True,newyork,0
GBP_CAD,2022-02-15 08:00:00,2022-02-22 12:00:00,1.72139,1.73041,1.713574,True,trailing_stop,WIN,30,115.2732,1.154,0.1,2.0,0.8752717253197773,0.11677852348995,0.08192090395477214,1.5276,4.1938,0.1612,1.4918,0.4964,1.4918,1,0.1612,1.4918,False,False,False,False,original,,0.1,0.33,0.003908,0.97,False,london,0
GBP_CAD,2022-02-15 20:00:00,2022-02-22 12:00:00,1.72131,1.73041,1.713221,True,trailing_stop,WIN,27,112.1243,1.125,0.3,2.0,0.8752717253197773,0.11677852348995,0.15753424657537216,1.4563,4.0721,0.4599,0.5563,1.4563,0.9544,1,0.4599,0.5563,False,False,False,False,original,,0.1,0.33,0.004045,1.01,False,newyork,0
EUR_USD,2022-02-18 12:00:00,2022-02-22 04:00:00,1.13491,1.129575,1.129575,False,stoploss,LOSS,9,-100.1874,-1.0,0.1,2.0,0.677890233345746,0.5645933014353872,0.06666666666661183,2.2904,1.5519,1.3532,0.3299,1.3532,1.5519,-1,1.3532,0.3299,True,False,True,False,original,,0.7,1.0,0.002668,0.91,False,london,0
AUD_USD,2022-02-18 16:00:00,2022-02-24 00:00:00,0.71685,0.72313,0.710961,True,trailing_stop,WIN,19,106.4767,1.0665,0.1,2.0,0.6691746634116055,0.5418502202643143,0.24137931034486718,0.0408,3.9228,0.0408,1.8069,0.0408,1.8476,1,0.0408,1.8069,False,False,False,False,original,,0.1,1.0,0.002944,1.01,False,newyork,1
AUD_JPY,2022-02-18 16:00:00,2022-02-24 04:00:00,82.489,83.026,81.648375,True,trailing_stop,WIN,20,63.7621,0.6388,0.1,2.0,0.44606827847223157,0.23330009970089197,0.25480769230768113,0.8708,3.1976,0.3474,1.3038,0.3474,1.3371,1,0.3474,1.3038,False,False,False,False,original,,0.1,0.67,0.420313,1.13,False,newyork,1
NZD_USD,2022-02-25 16:00:00,2022-03-07 16:00:00,0.67263,0.68627,0.666229,True,trailing_stop,WIN,35,212.9254,2.1308,0.1,2.0,0.3252114310783745,0.416494845360823,0.05797101449272914,1.7996,6.23,1.7996,0.7748,1.7996,1.5872,1,1.7996,0.7748,False,False,False,False,original,,0.1,1.0,0.003201,1.26,False,newyork,0
USD_CHF,2022-02-28 08:00:00,2022-02-28 16:00:00,0.92287,0.917814,0.917814,False,stoploss,LOSS,1,-100.1978,-1.0,0.1,2.0,0.5257563579854767,0.45585585585585714,0.1345029239766137,2.1401,0.4708,2.1401,0.4708,2.1401,0.4708,-1,,,False,True,True,False,original,,0.5,1.0,0.002528,1.13,True,london,0
USD_JPY,2022-02-28 12:00:00,2022-03-01 12:00:00,115.324,114.726233,114.726233,False,stoploss,LOSS,5,-100.1673,-1.0,0.1,2.0,0.940837992459928,0.6091205211726495,0.030150753768843505,2.0342,0.3446,1.5458,0.3446,2.0342,0.3446,-1,1.5458,0.3446,True,True,True,False,original,,0.1,1.0,0.298883,1.17,False,london,0
GBP_NZD,2022-04-12 12:00:00,2022-04-13 04:00:00,1.89754,1.89761,1.88572,False,kijun_d1,WIN,3,0.5076,0.0059,0.1,2.0,0.3162560127095275,0.8770627062706269,0.19870759289173806,1.1319,0.467,1.1319,0.467,1.1319,0.467,-1,1.1319,0.467,True,True,True,False,original,,0.1,1.0,0.00591,1.0,False,london,0
EUR_NZD,2022-04-19 20:00:00,2022-04-25 12:00:00,1.60034,1.62407,1.58971,True,trailing_stop,WIN,21,222.2061,2.2324,1.1,2.0,0.37611789371320076,0.8025285972305872,0.029585798816565326,1.5165,6.6398,1.0668,0.3707,1.3961,0.3707,-1,1.0668,0.3707,True,True,True,False,original,,0.8,1.0,0.005315,0.87,False,newyork,0
EUR_NZD,2022-04-21 04:00:00,2022-04-25 12:00:00,1.59538,1.62407,1.583897,True,trailing_stop,WIN,13,249.1515,2.4985,0.8,2.0,0.09579242607404242,0.09158679446220257,0.049327354260115135,0.0087,7.0104,0.0087,2.7484,0.0087,4.316,1,0.0087,2.7484,False,False,False,False,original,,0.8,1.0,0.005741,0.94,False,tokyo,0
EUR_CAD,2022-05-26 16:00:00,2022-05-31 08:00:00,1.3691,1.360816,1.360816,False,stoploss,LOSS,15,-100.2414,-1.0,0.2,2.0,0.7500873303749339,0.18423645320197235,0.0412371134021004,2.4072,0.8716,0.2028,0.8716,1.3424,0.8716,1,0.2028,0.8716,False,False,False,False,original,,0.2,2.0,0.004142,0.92,True,newyork,0
NZD_CAD,2022-06-21 12:00:00,2022-06-22 04:00:00,0.81906,0.81535,0.813196,False,kijun_d1,LOSS,3,-63.4402,-0.6327,0.1,2.0,0.31725529528017193,0.3303108808290197,0.18831168831169814,1.337,0.6753,1.337,0.6753,1.337,0.6753,-1,1.337,0.6753,False,True,True,False,original,,0.1,0.5,0.002932,1.07,False,london,0
EUR_CAD,2022-06-21 16:00:00,2022-06-28 16:00:00,1.36066,1.351523,1.351523,False,stoploss,LOSS,29,-100.1094,-1.0,0.1,2.0,0.39158812309364,0.2436868686868693,0.0,2.0336,2.3751,0.5166,0.6173,0.5166,2.3751,1,0.5166,0.6173,False,False,False,False,original,,0.1,0.5,0.004568,1.22,False,newyork,0
EUR_CAD,2022-06-24 12:00:00,2022-06-28 12:00:00,1.36494,1.356489,1.356489,False,stoploss,LOSS,11,-100.1183,-1.0,0.1,2.0,0.655444311784546,0.6771720613287773,0.10087719298244247,2.9488,0.6579,1.3419,0.6579,1.5549,0.6579,-1,1.3419,0.6579,False,True,True,False,original,,0.1,0.5,0.004225,1.06,False,london,0
GBP_AUD,2022-06-27 12:00:00,2022-07-06 04:00:00,1.77026,1.756449,1.756449,False,stoploss,LOSS,39,-100.0724,-1.0,0.1,2.0,0.7765694261410738,0.10428305400371941,0.02222222222222692,2.2069,1.6841,0.6241,0.5662,1.4568,0.5662,1,0.6241,0.5662,False,False,False,False,original,,0.1,0.5,0.006906,1.04,False,london,0
AUD_NZD,2022-07-20 04:00:00,2022-07-28 16:00:00,1.10371,1.11143,1.098734,True,trailing_stop,WIN,38,154.9429,1.5514,0.1,2.0,0.4389449855454306,0.5714285714285714,0.04761904761893685,0.0402,5.7154,0.0402,1.0932,0.0402,1.7243,1,0.0402,1.0932,False,False,False,False,original,,0.1,1.0,0.002488,0.98,False,tokyo,0
NZD_USD,2022-07-21 08:00:00,2022-07-25 04:00:00,0.61961,0.62177,0.613642,True,trailing_stop,WIN,10,36.0268,0.3619,0.1,2.0,0.010798750399127342,0.21636363636364278,0.20000000000004228,0.3821,3.6228,0.3821,1.9438,0.3821,1.9438,1,0.3821,1.9438,False,False,False,False,original,,0.1,1.0,0.002984,0.97,False,london,0
NZD_USD,2022-07-22 04:00:00,2022-07-29 16:00:00,0.62136,0.62511,0.615125,True,trailing_stop,WIN,32,59.9803,0.6014,0.1,2.0,0.30509231195863823,0.9495677233429295,0.056451612903236636,0.7153,3.7047,0.0706,2.906,0.0706,2.906,1,0.0706,2.906,False,False,False,False,original,,0.1,1.0,0.003118,1.01,False,tokyo,0
CAD_JPY,2022-07-28 00:00:00,2022-07-28 12:00:00,106.108,105.332588,105.332588,False,stoploss,LOSS,2,-100.129,-1.0,0.1,2.0,0.8455320222616545,0.687366167023552,0.11392405063291139,2.8914,0.0232,2.8914,0.0232,2.8914,0.0232,-1,2.8914,0.0232,True,True,True,False,original,,0.1,1.0,0.387706,0.87,True,tokyo,0
NZD_CAD,2022-08-08 16:00:00,2022-08-15 12:00:00,0.80733,0.82013,0.801875,True,trailing_stop,WIN,28,234.2752,2.3464,0.2,2.0,0.6762527151170539,0.20169491525424085,0.051724137930988276,0.1943,6.5773,0.033,0.6049,0.1943,0.9972,1,0.033,0.6049,False,False,False,False,original,,0.1,1.0,0.002728,0.94,False,newyork,0
AUD_CHF,2022-08-15 08:00:00,2022-08-15 16:00:00,0.66619,0.662025,0.662025,False,stoploss,LOSS,1,-100.2401,-1.0,0.1,2.0,0.7592226433573628,0.6559999999999993,0.1782178217821445,2.1947,0.0192,2.1947,0.0192,2.1947,0.0192,-1,,,False,True,True,False,original,,0.1,1.0,0.002082,0.87,True,london,0
USD_CHF,2022-08-24 08:00:00,2022-09-06 04:00:00,0.96214,0.97663,0.956127,True,trailing_stop,WIN,52,240.8039,2.4097,0.1,2.0,0.7655948294695177,0.40380313199105405,0.015037593984976842,1.4501,7.9725,0.4557,2.2052,0.4557,2.2052,1,0.4557,2.2052,False,False,False,False,original,,0.5,1.0,0.003007,1.02,False,london,0
EUR_NZD,2022-08-30 08:00:00,2022-09-01 16:00:00,1.61936,1.63731,1.608143,True,trailing_stop,WIN,13,159.9334,1.6002,0.1,2.0,0.652592609051638,0.3377049180327864,0.10672853828304245,0.0446,5.0387,0.0446,2.8171,0.0446,2.9811,1,0.0446,2.8171,False,False,False,False,original,,0.1,0.14,0.005609,1.04,False,london,0
EUR_AUD,2022-09-02 20:00:00,2022-09-09 08:00:00,1.4641,1.47423,1.452883,True,trailing_stop,WIN,26,90.2241,0.9031,0.1,2.0,0.713282149772347,0.4011780104712032,0.2134146341463745,1.3302,4.3008,1.3302,0.0071,1.3302,0.0071,-1,1.3302,0.0071,True,True,True,False,original,,0.1,1.0,0.005608,1.17,False,newyork,0
EUR_CAD,2022-09-26 20:00:00,2022-10-03 16:00:00,1.31972,1.33853,1.306468,True,trailing_stop,WIN,28,141.8679,1.4194,0.1,2.0,0.5899968428249303,0.1451476793248908,0.20952380952380853,1.1063,5.5223,0.4437,0.1615,0.6776,0.3833,-1,0.4437,0.1615,False,False,True,False,original,,0.1,1.0,0.006626,1.6,True,newyork,0
EUR_CHF,2022-10-06 16:00:00,2022-10-27 20:00:00,0.97028,0.98848,0.96297,True,trailing_stop,WIN,90,248.8261,2.4896,0.1,2.0,0.8406230605226391,0.22244691607685302,0.16666666666660884,1.6306,6.908,0.6101,0.3475,0.7059,0.3475,-1,0.6101,0.3475,False,False,True,False,original,,0.1,1.0,0.003655,0.89,False,newyork,0
USD_CHF,2022-11-02 08:00:00,2022-11-04 16:00:00,0.99648,1.0004,0.98922,True,trailing_stop,WIN,13,53.8584,0.54,0.1,2.0,0.5332076384862501,0.7856468366383383,0.0613496932515304,1.4932,5.0332,1.4932,2.0965,1.4932,4.5731,1,1.4932,2.0965,False,False,False,False,original,,0.1,1.0,0.00363,0.93,True,london,1
CAD_JPY,2022-11-08 08:00:00,2022-11-10 12:00:00,108.323,107.615703,107.615703,False,stoploss,LOSS,12,-100.1414,-1.0,0.1,2.0,0.9225397408765673,0.4959677419354837,0.20068027210883713,3.6053,1.6853,0.5768,0.9925,0.5768,0.9925,1,0.5768,0.9925,False,False,False,False,original,,0.1,1.0,0.353648,0.79,True,london,0
EUR_AUD,2022-11-22 08:00:00,2022-11-24 04:00:00,1.54595,1.54339,1.535884,False,kijun_d1,LOSS,10,-25.5306,-0.2543,0.1,2.0,0.141813241161658,0.5737864077669996,0.12413793103447712,0.7331,1.8736,0.3417,1.0073,0.3417,1.8736,1,0.3417,1.0073,False,False,False,False,original,,0.1,1.0,0.005033,0.8,False,london,0
EUR_CHF,2022-12-06 20:00:00,2022-12-22 04:00:00,0.98585,0.98328,0.980673,False,kijun_d1,LOSS,67,-50.0292,-0.4964,0.2,2.0,0.8377232685322261,0.6026711185308801,0.0,1.5105,2.2407,0.7727,0.8576,0.7727,1.441,1,0.7727,0.8576,False,False,False,False,original,,0.9,9.0,0.002588,0.93,False,newyork,0
EUR_GBP,2022-12-19 08:00:00,2022-12-28 16:00:00,0.86942,0.88063,0.863875,True,trailing_stop,WIN,43,201.2723,2.0217,0.5,2.0,0.43216864628636864,0.15407407407406293,0.1070110701107061,0.119,6.0959,0.119,1.5402,0.119,2.3842,1,0.119,1.5402,False,False,False,False,original,,0.5,1.0,0.002772,1.12,False,london,0
EUR_CHF,2022-12-27 20:00:00,2022-12-30 04:00:00,0.98664,0.98394,0.982295,False,kijun_d1,LOSS,13,-64.2119,-0.6214,0.9,2.0,0.844505128361063,0.15294117647057978,0.01351351351360272,1.9471,1.7077,0.0,1.7077,1.0587,1.7077,1,0.0,1.7077,False,False,False,False,original,,0.9,1.0,0.002172,0.95,True,newyork,0
CAD_CHF,2023-01-09 12:00:00,2023-01-10 04:00:00,0.68721,0.68815,0.681621,False,kijun_d1,WIN,3,16.2814,0.1682,0.3,2.0,0.18398156460742207,0.45241809672387706,0.006993006993014051,0.6942,0.4044,0.6942,0.4044,0.6942,0.4044,1,0.6942,0.4044,False,False,False,False,original,,0.3,1.0,0.002795,1.19,False,london,0
CAD_CHF,2023-01-30 20:00:00,2023-02-01 16:00:00,0.69105,0.68672,0.68672,False,stoploss,LOSS,10,-100.6929,-1.0,0.3,2.0,0.7768605004528947,0.7394636015325619,0.16149068322983723,2.4944,0.1986,1.0763,0.1986,1.7969,0.1986,-1,1.0763,0.1986,True,True,True,False,original,,0.3,1.0,0.002165,0.88,False,newyork,0
CAD_CHF,2023-02-07 12:00:00,2023-02-09 00:00:00,0.68831,0.683863,0.683863,False,stoploss,LOSS,8,-100.6746,-1.0,0.3,2.0,0.4294600529580799,0.5924453280318172,0.2294117647058935,2.1453,0.4228,0.913,0.4228,1.1334,0.4228,-1,0.913,0.4228,False,True,True,False,original,,0.3,1.0,0.002223,0.94,False,london,0
USD_CHF,2023-02-07 16:00:00,2023-02-08 04:00:00,0.91975,0.92217,0.912535,False,kijun_d1,WIN,2,32.8494,0.3354,0.5,2.0,0.5205654464007633,0.8643533123028438,0.09719626168223705,0.1247,1.4443,0.1247,1.4443,0.1247,1.4443,1,,,False,False,False,False,original,,0.5,1.0,0.003607,1.06,False,newyork,2
EUR_NZD,2023-02-07 16:00:00,2023-02-14 04:00:00,1.69325,1.68871,1.680411,False,kijun_d1,LOSS,26,-36.608,-0.3536,1.6,2.0,0.7856260405875922,0.0,0.2729927007299317,1.5967,1.4674,0.1231,1.1325,0.1231,1.4674,1,0.1231,1.1325,False,False,False,False,original,,1.6,1.0,0.006419,1.05,True,newyork,2
