eet_trade_id,eet_pair,eet_signal_bar_time,eet_final_r,match_kind,utc_trade_id,utc_signal_bar_time,utc_final_r,bar_offset_h4,r_delta
1943.0,NZDUSD,2020-05-14 17:00:00+00:00,-0.9999999999999989,none,,,,,
1944.0,NZDCHF,2020-05-18 05:00:00+00:00,7.5604787015345964,near_1bar,2040.0,2020-05-18 08:00:00+00:00,1.3988413193906775,1.0,-6.161637382143919
1945.0,EURCHF,2020-05-18 09:00:00+00:00,6.592906704856149,near_1bar,2041.0,2020-05-18 12:00:00+00:00,1.691989500546094,1.0,-4.900917204310055
1946.0,NZDCAD,2020-05-19 05:00:00+00:00,7.126336748633845,near_1bar,2043.0,2020-05-19 04:00:00+00:00,2.487041871670111,0.0,-4.639294876963734
1947.0,USDCAD,2020-05-19 17:00:00+00:00,-1.0000000000000122,near_1bar,2045.0,2020-05-19 20:00:00+00:00,-1.0,1.0,1.2212453270876722e-14
1948.0,USDCHF,2020-05-21 13:00:00+00:00,-1.0000000000000115,near_1bar,2046.0,2020-05-21 12:00:00+00:00,-1.0,0.0,1.1546319456101628e-14
1949.0,EURCAD,2020-05-27 09:00:00+00:00,-1.0000000000000129,near_1bar,2047.0,2020-05-27 08:00:00+00:00,0.8766003470228492,0.0,1.876600347022862
1950.0,EURAUD,2020-05-27 21:00:00+00:00,-0.9999999999999938,none,,,,,
1951.0,AUDNZD,2020-05-28 05:00:00+00:00,-1.000000000000015,none,,,,,
1952.0,EURGBP,2020-06-02 09:00:00+00:00,3.8187388307688184,none,,,,,
1953.0,NZDCAD,2020-06-02 09:00:00+00:00,6.855631822469787,near_1bar,2049.0,2020-06-02 08:00:00+00:00,2.044593721288752,0.0,-4.811038101181035
1954.0,AUDNZD,2020-06-09 09:00:00+00:00,-1.000000000000004,none,,,,,
1955.0,AUDNZD,2020-06-15 17:00:00+00:00,-1.0000000000000164,none,,,,,
1956.0,GBPCAD,2020-06-17 09:00:00+00:00,-1.000000000000007,near_1bar,2052.0,2020-06-17 08:00:00+00:00,0.46003496061052584,0.0,1.460034960610533
1957.0,EURUSD,2020-06-17 17:00:00+00:00,7.172112344397075,near_1bar,2053.0,2020-06-17 16:00:00+00:00,2.295665145400987,0.0,-4.876447198996088
1958.0,NZDCAD,2020-06-19 09:00:00+00:00,-0.6550030986189376,none,,,,,
1959.0,EURJPY,2020-06-22 13:00:00+00:00,7.155970740681403,none,,,,,
1960.0,EURNZD,2020-06-22 13:00:00+00:00,-1.000000000000005,none,,,,,
1961.0,USDCAD,2020-06-23 13:00:00+00:00,-0.9999999999999972,near_1bar,2059.0,2020-06-23 16:00:00+00:00,0.5568559306383245,1.0,1.5568559306383216
1962.0,USDJPY,2020-06-24 13:00:00+00:00,-1.000000000000004,near_1bar,2060.0,2020-06-24 12:00:00+00:00,0.6718072525622416,0.0,1.6718072525622456
1963.0,NZDCHF,2020-06-28 21:00:00+00:00,-0.9999999999999952,none,,,,,
1964.0,EURAUD,2020-07-01 09:00:00+00:00,-1.0,near_1bar,2062.0,2020-07-01 12:00:00+00:00,0.8121935987556117,1.0,1.8121935987556117
1965.0,AUDNZD,2020-07-03 01:00:00+00:00,-0.9999999999999777,near_1bar,2064.0,2020-07-03 04:00:00+00:00,1.0670583173317798,1.0,2.0670583173317576
1966.0,USDCHF,2020-07-07 01:00:00+00:00,-1.0000000000000084,near_1bar,2066.0,2020-07-07 00:00:00+00:00,-1.0,0.0,8.43769498715119e-15
1967.0,EURAUD,2020-07-07 09:00:00+00:00,-1.0000000000000004,none,,,,,
1968.0,CADCHF,2020-07-09 21:00:00+00:00,-0.9999999999999996,near_1bar,2067.0,2020-07-10 00:00:00+00:00,0.5562620795102873,1.0,1.5562620795102868
1969.0,EURGBP,2020-07-13 13:00:00+00:00,-0.9999999999999865,near_1bar,2068.0,2020-07-13 12:00:00+00:00,0.7671957515352633,0.0,1.7671957515352497
1970.0,AUDNZD,2020-07-14 05:00:00+00:00,5.6501191763856715,none,,,,,
1971.0,GBPCHF,2020-07-14 13:00:00+00:00,4.865464995152138,none,,,,,
1972.0,CADCHF,2020-07-15 09:00:00+00:00,-1.0000000000000013,near_1bar,2069.0,2020-07-15 08:00:00+00:00,0.5128943196571097,0.0,1.5128943196571112
1973.0,USDJPY,2020-07-15 13:00:00+00:00,-0.9999999999999843,none,,,,,
1974.0,CHFJPY,2020-07-16 13:00:00+00:00,3.8972996054291986,near_1bar,2070.0,2020-07-16 12:00:00+00:00,1.1543775952382425,0.0,-2.742922010190956
1975.0,USDCHF,2020-07-21 09:00:00+00:00,-0.9999999999999881,none,,,,,
1976.0,GBPAUD,2020-07-23 17:00:00+00:00,-1.0000000000000044,near_1bar,2072.0,2020-07-23 16:00:00+00:00,1.0832910239784845,0.0,2.083291023978489
1977.0,GBPCHF,2020-07-24 05:00:00+00:00,-0.9999999999999923,none,,,,,
1978.0,NZDCHF,2020-07-24 05:00:00+00:00,-1.0000000000000009,none,,,,,
1979.0,AUDCHF,2020-07-27 09:00:00+00:00,-0.9999999999999951,near_1bar,2076.0,2020-07-27 08:00:00+00:00,0.7183046418226546,0.0,1.7183046418226497
1980.0,CADJPY,2020-07-29 09:00:00+00:00,-0.9999999999999992,none,,,,,
1981.0,NZDCAD,2020-08-03 21:00:00+00:00,-0.9999999999999926,none,,,,,
1982.0,EURGBP,2020-08-04 05:00:00+00:00,-0.9999999999999954,none,,,,,
1983.0,EURCHF,2020-08-11 01:00:00+00:00,0.6516836596413171,near_1bar,2083.0,2020-08-11 00:00:00+00:00,0.6140611800560977,0.0,-0.03762247958521947
1984.0,GBPCAD,2020-08-11 21:00:00+00:00,-1.0000000000000084,near_1bar,2084.0,2020-08-11 20:00:00+00:00,0.5200276943492236,0.0,1.5200276943492321
1985.0,NZDUSD,2020-08-12 13:00:00+00:00,-0.999999999999995,near_1bar,2085.0,2020-08-12 12:00:00+00:00,0.9208796916095052,0.0,1.9208796916095001
1986.0,EURCHF,2020-08-14 09:00:00+00:00,1.0270352664279288,none,,,,,
1987.0,EURCAD,2020-08-14 17:00:00+00:00,-1.0000000000000064,near_1bar,2087.0,2020-08-14 16:00:00+00:00,-1.0,0.0,6.439293542825908e-15
1988.0,GBPCHF,2020-08-17 17:00:00+00:00,-0.9999999999999812,none,,,,,
1989.0,GBPAUD,2020-08-18 05:00:00+00:00,-0.9999999999999984,none,,,,,
1990.0,NZDJPY,2020-08-19 01:00:00+00:00,-0.9999999999999969,none,,,,,
1991.0,USDJPY,2020-08-19 01:00:00+00:00,-1.0000000000000109,near_1bar,2090.0,2020-08-19 00:00:00+00:00,0.40379132994575556,0.0,1.4037913299457665
1992.0,CHFJPY,2020-08-23 21:00:00+00:00,-0.9999999999999966,none,,,,,
1993.0,AUDCHF,2020-08-25 09:00:00+00:00,-0.9999999999999845,none,,,,,
1994.0,AUDNZD,2020-08-27 21:00:00+00:00,-0.9999999999999898,none,,,,,
1995.0,GBPNZD,2020-08-28 01:00:00+00:00,-0.9999999999999905,none,,,,,
1996.0,EURUSD,2020-09-09 01:00:00+00:00,-0.9999999999999848,near_1bar,2093.0,2020-09-09 00:00:00+00:00,0.6172686461019229,0.0,1.6172686461019077
1997.0,CADJPY,2020-09-09 05:00:00+00:00,-1.000000000000001,near_1bar,2094.0,2020-09-09 08:00:00+00:00,-1.0,1.0,1.1102230246251565e-15
1998.0,EURJPY,2020-09-09 13:00:00+00:00,-1.0000000000000064,near_1bar,2095.0,2020-09-09 12:00:00+00:00,-1.0,0.0,6.439293542825908e-15
1999.0,CADCHF,2020-09-10 17:00:00+00:00,-0.9999999999999925,near_1bar,2096.0,2020-09-10 16:00:00+00:00,0.4586392929254401,0.0,1.4586392929254326
2000.0,AUDCHF,2020-09-10 21:00:00+00:00,-1.0000000000000042,none,,,,,
2001.0,EURAUD,2020-09-15 13:00:00+00:00,-0.9999999999999947,near_1bar,2098.0,2020-09-15 12:00:00+00:00,1.1881677804813988,0.0,2.1881677804813933
2002.0,USDCHF,2020-09-15 13:00:00+00:00,-1.000000000000009,near_1bar,2099.0,2020-09-15 12:00:00+00:00,1.58539983936925,0.0,2.585399839369259
2003.0,CADCHF,2020-09-16 01:00:00+00:00,-1.0000000000000093,near_1bar,2100.0,2020-09-16 00:00:00+00:00,0.2947677289889132,0.0,1.2947677289889226
2004.0,EURCHF,2020-09-16 05:00:00+00:00,-1.000000000000001,none,,,,,
2005.0,AUDJPY,2020-09-17 05:00:00+00:00,-1.0000000000000095,near_1bar,2101.0,2020-09-17 08:00:00+00:00,-1.0,1.0,9.547918011776346e-15
2006.0,EURCHF,2020-09-21 17:00:00+00:00,-0.9999999999999793,none,,,,,
2007.0,AUDUSD,2020-09-22 09:00:00+00:00,-0.9999999999999921,near_1bar,2103.0,2020-09-22 08:00:00+00:00,-1.0,0.0,-7.882583474838611e-15
2008.0,NZDCAD,2020-09-24 13:00:00+00:00,-0.999999999999996,none,,,,,
2009.0,NZDCHF,2020-09-24 13:00:00+00:00,-1.000000000000011,none,,,,,
2010.0,EURGBP,2020-09-28 17:00:00+00:00,-1.000000000000001,near_1bar,2107.0,2020-09-28 16:00:00+00:00,-1.0,0.0,1.1102230246251565e-15
2011.0,EURCHF,2020-10-05 05:00:00+00:00,-1.0000000000000118,none,,,,,
2012.0,USDCHF,2020-10-06 17:00:00+00:00,-0.9999999999999921,none,,,,,
2013.0,GBPCHF,2020-10-07 13:00:00+00:00,-1.0000000000000075,near_1bar,2109.0,2020-10-07 12:00:00+00:00,1.2116786715349197,0.0,2.2116786715349273
2014.0,NZDCHF,2020-10-09 13:00:00+00:00,-0.9999999999999893,none,,,,,
2015.0,GBPCAD,2020-10-09 17:00:00+00:00,-0.9999999999999932,none,,,,,
2016.0,EURGBP,2020-10-12 05:00:00+00:00,-1.0000000000000042,none,,,,,
2017.0,AUDCAD,2020-10-12 17:00:00+00:00,-1.0000000000000062,near_1bar,2112.0,2020-10-12 16:00:00+00:00,0.8746778334188119,0.0,1.874677833418818
2018.0,AUDNZD,2020-10-14 05:00:00+00:00,-0.9999999999999768,none,,,,,
2019.0,GBPAUD,2020-10-14 09:00:00+00:00,-0.9999999999999917,near_1bar,2117.0,2020-10-14 08:00:00+00:00,1.0758039504824657,0.0,2.0758039504824572
2020.0,GBPJPY,2020-10-14 09:00:00+00:00,-1.0000000000000069,none,,,,,
2021.0,EURNZD,2020-10-14 17:00:00+00:00,-0.9999999999999951,none,,,,,
2022.0,EURGBP,2020-10-15 13:00:00+00:00,-0.999999999999998,none,,,,,
2023.0,NZDJPY,2020-10-15 17:00:00+00:00,-1.0000000000000164,near_1bar,2118.0,2020-10-15 16:00:00+00:00,0.5327006702879724,0.0,1.5327006702879888
2024.0,GBPCAD,2020-10-15 21:00:00+00:00,-0.9999999999999992,near_1bar,2119.0,2020-10-15 20:00:00+00:00,0.731235064802416,0.0,1.7312350648024153
2025.0,AUDUSD,2020-10-19 09:00:00+00:00,-0.9999999999999871,near_1bar,2120.0,2020-10-19 08:00:00+00:00,0.4996681487647244,0.0,1.4996681487647114
2026.0,CADCHF,2020-10-19 21:00:00+00:00,-1.0000000000000155,none,,,,,
2027.0,NZDUSD,2020-10-20 13:00:00+00:00,11.739640620652196,near_1bar,2123.0,2020-10-20 12:00:00+00:00,0.8858126324649969,0.0,-10.853827988187199
2028.0,NZDCAD,2020-10-21 13:00:00+00:00,6.40837707688491,none,,,,,
2029.0,CADJPY,2020-10-22 05:00:00+00:00,-1.0000000000000124,near_1bar,2124.0,2020-10-22 08:00:00+00:00,1.2309357672666792,1.0,2.2309357672666916
2030.0,CHFJPY,2020-10-27 10:00:00+00:00,-1.0000000000000098,none,,,,,
2031.0,EURCHF,2020-10-28 02:00:00+00:00,-0.9999999999999819,near_1bar,2125.0,2020-10-28 04:00:00+00:00,1.6540164738964347,0.0,2.6540164738964167
2032.0,EURGBP,2020-10-28 06:00:00+00:00,-1.0000000000000004,none,,,,,
2033.0,NZDJPY,2020-10-28 14:00:00+00:00,-0.9999999999999896,none,,,,,
2034.0,GBPUSD,2020-11-02 06:00:00+00:00,6.733368507926447,near_1bar,2130.0,2020-11-02 08:00:00+00:00,0.6277535257336242,0.0,-6.105614982192823
2035.0,EURGBP,2020-11-03 02:00:00+00:00,-1.0000000000000056,none,,,,,
2036.0,EURCHF,2020-11-03 10:00:00+00:00,-0.9999999999999626,none,,,,,
2037.0,GBPAUD,2020-11-03 10:00:00+00:00,-0.9999999999999977,none,,,,,
2038.0,GBPNZD,2020-11-05 18:00:00+00:00,-0.9999999999999982,none,,,,,
2039.0,EURCAD,2020-11-06 10:00:00+00:00,-0.9999999999999997,near_1bar,2136.0,2020-11-06 08:00:00+00:00,0.4847583995000631,0.0,1.4847583995000628
2040.0,EURGBP,2020-11-06 10:00:00+00:00,-0.9999999999999919,none,,,,,
2041.0,EURCHF,2020-11-09 10:00:00+00:00,-1.0000000000000178,none,,,,,
2042.0,EURCAD,2020-11-12 18:00:00+00:00,-1.000000000000002,none,,,,,
2043.0,GBPJPY,2020-11-19 22:00:00+00:00,-1.0000000000000127,none,,,,,
2044.0,USDCHF,2020-11-23 14:00:00+00:00,-0.9999999999999973,near_1bar,2141.0,2020-11-23 12:00:00+00:00,-1.0,0.0,-2.6645352591003757e-15
2045.0,USDCAD,2020-11-24 10:00:00+00:00,-0.9999999999999929,near_1bar,2143.0,2020-11-24 08:00:00+00:00,-1.0,0.0,-7.105427357601002e-15
2046.0,CADCHF,2020-12-02 02:00:00+00:00,-1.000000000000009,none,,,,,
2047.0,AUDCHF,2020-12-02 14:00:00+00:00,-1.0000000000000093,none,,,,,
2048.0,GBPCHF,2020-12-03 10:00:00+00:00,-1.0000000000000113,none,,,,,
2049.0,GBPJPY,2020-12-07 10:00:00+00:00,-0.9999999999999918,near_1bar,2151.0,2020-12-07 12:00:00+00:00,0.3721754615518666,0.0,1.3721754615518584
2050.0,AUDCAD,2020-12-07 14:00:00+00:00,-0.9999999999999983,none,,,,,
2051.0,CADCHF,2020-12-07 22:00:00+00:00,-1.0000000000000047,none,,,,,
2052.0,EURCHF,2020-12-08 02:00:00+00:00,-0.9999999999999877,near_1bar,2153.0,2020-12-08 00:00:00+00:00,0.5953322468356355,0.0,1.595332246835623
2053.0,AUDCHF,2020-12-09 06:00:00+00:00,-0.9999999999999919,none,,,,,
2054.0,EURCAD,2020-12-10 18:00:00+00:00,-1.0000000000000135,none,,,,,
2055.0,USDJPY,2020-12-14 14:00:00+00:00,-0.9999999999999875,none,,,,,
2056.0,CHFJPY,2020-12-17 22:00:00+00:00,-1.0000000000000118,near_1bar,2156.0,2020-12-18 00:00:00+00:00,0.5705322216874251,0.0,1.570532221687437
2057.0,USDJPY,2020-12-21 06:00:00+00:00,-1.0000000000000044,none,,,,,
2058.0,NZDJPY,2020-12-21 14:00:00+00:00,-1.000000000000009,near_1bar,2161.0,2020-12-21 16:00:00+00:00,1.209891527004901,0.0,2.20989152700491
2059.0,EURGBP,2020-12-24 14:00:00+00:00,-1.0000000000000018,none,,,,,
2060.0,EURCAD,2021-01-04 10:00:00+00:00,-0.9999999999999952,near_1bar,2163.0,2021-01-04 12:00:00+00:00,-1.0,0.0,-4.773959005888173e-15
2061.0,EURNZD,2021-01-04 14:00:00+00:00,-1.0000000000000044,none,,,,,
2062.0,GBPAUD,2021-01-05 10:00:00+00:00,-0.9999999999999919,near_1bar,2164.0,2021-01-05 08:00:00+00:00,0.926438217413128,0.0,1.92643821741312
2063.0,GBPCHF,2021-01-06 14:00:00+00:00,10.084339269892796,none,,,,,
2064.0,GBPNZD,2021-01-11 10:00:00+00:00,5.372283872144459,none,,,,,
2065.0,GBPAUD,2021-01-12 10:00:00+00:00,3.822332408387193,none,,,,,
2066.0,EURCHF,2021-01-13 22:00:00+00:00,-0.9999999999999827,none,,,,,
2067.0,AUDUSD,2021-01-18 10:00:00+00:00,-1.0000000000000007,near_1bar,2173.0,2021-01-18 12:00:00+00:00,1.6213322093868012,0.0,2.621332209386802
2068.0,CHFJPY,2021-01-18 22:00:00+00:00,-1.0000000000000009,none,,,,,
2069.0,NZDUSD,2021-01-20 14:00:00+00:00,-0.9999999999999896,near_1bar,2177.0,2021-01-20 12:00:00+00:00,0.3670492739852303,0.0,1.3670492739852198
2070.0,USDJPY,2021-01-21 10:00:00+00:00,15.10991208290763,none,,,,,
2071.0,AUDCHF,2021-01-24 22:00:00+00:00,-0.9999999999999922,none,,,,,
2072.0,AUDJPY,2021-01-27 22:00:00+00:00,-0.9999999999999981,none,,,,,
2073.0,CADJPY,2021-01-28 10:00:00+00:00,12.170371516115628,near_1bar,2181.0,2021-01-28 12:00:00+00:00,2.2602659979417785,0.0,-9.91010551817385
2074.0,AUDCHF,2021-01-29 10:00:00+00:00,-1.0000000000000073,none,,,,,
2075.0,GBPNZD,2021-02-03 06:00:00+00:00,6.113923440906806,none,,,,,
2076.0,GBPUSD,2021-02-04 10:00:00+00:00,1.162633786088869,near_1bar,2185.0,2021-02-04 12:00:00+00:00,1.7428355225152157,0.0,0.5802017364263468
2077.0,GBPAUD,2021-02-11 14:00:00+00:00,-0.9999999999999869,none,,,,,
2078.0,NZDCAD,2021-02-14 22:00:00+00:00,-0.9999999999999873,near_1bar,2191.0,2021-02-14 20:00:00+00:00,0.8514858902555879,0.0,1.8514858902555753
2079.0,EURCAD,2021-02-16 02:00:00+00:00,-0.999999999999978,none,,,,,
2080.0,USDCHF,2021-02-16 10:00:00+00:00,8.8514749728009,none,,,,,
2081.0,NZDCAD,2021-02-18 06:00:00+00:00,-1.0000000000000038,near_1bar,2195.0,2021-02-18 08:00:00+00:00,0.8983216310549126,0.0,1.8983216310549165
2082.0,EURCAD,2021-02-22 10:00:00+00:00,-0.9999999999999993,none,,,,,
2083.0,GBPAUD,2021-02-23 06:00:00+00:00,-1.0000000000000102,none,,,,,
2084.0,CHFJPY,2021-02-24 06:00:00+00:00,-1.0000000000000004,none,,,,,
2085.0,EURCAD,2021-02-25 18:00:00+00:00,-1.000000000000014,none,,,,,
2086.0,EURAUD,2021-02-26 14:00:00+00:00,-1.0,none,,,,,
2087.0,AUDCAD,2021-02-28 22:00:00+00:00,-0.9999999999999983,near_1bar,2199.0,2021-02-28 20:00:00+00:00,-1.0,0.0,-1.6653345369377348e-15
2088.0,CHFJPY,2021-03-01 14:00:00+00:00,-1.0000000000000073,none,,,,,
2089.0,EURUSD,2021-03-02 10:00:00+00:00,-0.9999999999999851,near_1bar,2201.0,2021-03-02 08:00:00+00:00,-1.0,0.0,-1.4876988529977098e-14
2090.0,AUDUSD,2021-03-05 02:00:00+00:00,-1.0000000000000053,none,,,,,
2091.0,NZDUSD,2021-03-05 02:00:00+00:00,-1.0000000000000047,none,,,,,
2092.0,GBPCAD,2021-03-09 14:00:00+00:00,-0.9999999999999952,near_1bar,2203.0,2021-03-09 12:00:00+00:00,-1.0,0.0,-4.773959005888173e-15
2093.0,AUDUSD,2021-03-10 10:00:00+00:00,-1.0000000000000004,none,,,,,
2094.0,NZDUSD,2021-03-10 10:00:00+00:00,-0.9999999999999981,none,,,,,
2095.0,EURAUD,2021-03-16 18:00:00+00:00,-1.0000000000000115,none,,,,,
2096.0,EURCHF,2021-03-17 06:00:00+00:00,-1.0000000000000195,near_1bar,2207.0,2021-03-17 08:00:00+00:00,0.5473024075874937,0.0,1.5473024075875133
2097.0,USDCHF,2021-03-17 22:00:00+00:00,-0.9999999999999921,near_1bar,2208.0,2021-03-18 00:00:00+00:00,1.2395512456522741,0.0,2.239551245652266
2098.0,EURNZD,2021-03-18 06:00:00+00:00,2.3273868464181544,near_1bar,2209.0,2021-03-18 04:00:00+00:00,1.2682968209250567,0.0,-1.0590900254930977
2099.0,EURGBP,2021-03-18 10:00:00+00:00,-0.9999999999999898,none,,,,,
2100.0,EURCHF,2021-03-22 10:00:00+00:00,-0.9999999999999756,none,,,,,
2101.0,AUDCHF,2021-03-23 10:00:00+00:00,-1.0000000000000084,near_1bar,2215.0,2021-03-23 12:00:00+00:00,-1.0,0.0,8.43769498715119e-15
2102.0,GBPCHF,2021-03-23 10:00:00+00:00,-1.0000000000000002,none,,,,,
2103.0,GBPUSD,2021-03-29 09:00:00+00:00,-0.9999999999999891,near_1bar,2217.0,2021-03-29 08:00:00+00:00,0.5579149569553281,0.0,1.5579149569553172
2104.0,AUDCHF,2021-04-06 21:00:00+00:00,-1.000000000000012,none,,,,,
2105.0,GBPNZD,2021-04-07 01:00:00+00:00,-0.9999999999999982,near_1bar,2218.0,2021-04-07 00:00:00+00:00,-1.0,0.0,-1.7763568394002505e-15
2106.0,CADCHF,2021-04-07 17:00:00+00:00,-1.0000000000000027,none,,,,,
2107.0,EURCHF,2021-04-07 17:00:00+00:00,-0.9999999999999766,none,,,,,
2108.0,GBPAUD,2021-04-11 21:00:00+00:00,-1.000000000000003,none,,,,,
2109.0,GBPCAD,2021-04-13 09:00:00+00:00,-1.0000000000000093,none,,,,,
2110.0,GBPJPY,2021-04-14 01:00:00+00:00,-0.9999999999999892,none,,,,,
2111.0,AUDCHF,2021-04-14 13:00:00+00:00,-1.0000000000000049,none,,,,,
2112.0,EURCHF,2021-04-14 13:00:00+00:00,-0.999999999999973,near_1bar,2225.0,2021-04-14 12:00:00+00:00,-1.0,0.0,-2.6978419498391304e-14
2113.0,USDCAD,2021-04-15 01:00:00+00:00,-1.0000000000000073,near_1bar,2228.0,2021-04-15 00:00:00+00:00,0.3147178874392596,0.0,1.3147178874392669
2114.0,CADJPY,2021-04-16 01:00:00+00:00,-0.9999999999999872,none,,,,,
2115.0,EURNZD,2021-04-16 01:00:00+00:00,-1.0000000000000047,near_1bar,2230.0,2021-04-16 00:00:00+00:00,0.5296839619314277,0.0,1.5296839619314324
2116.0,EURJPY,2021-04-19 05:00:00+00:00,5.2783194375145825,near_1bar,2231.0,2021-04-19 04:00:00+00:00,0.5252463748537748,0.0,-4.753073062660808
2117.0,USDCAD,2021-04-20 09:00:00+00:00,-1.000000000000011,near_1bar,2233.0,2021-04-20 08:00:00+00:00,0.29841794394673027,0.0,1.2984179439467414
2118.0,CADJPY,2021-04-21 13:00:00+00:00,5.392375496809759,none,,,,,
2119.0,CHFJPY,2021-04-21 13:00:00+00:00,8.012333213047187,near_1bar,2234.0,2021-04-21 12:00:00+00:00,2.827631884399541,0.0,-5.184701328647646
2120.0,AUDJPY,2021-04-23 01:00:00+00:00,-0.1810903152870634,near_1bar,2235.0,2021-04-23 00:00:00+00:00,1.1884978009479987,0.0,1.369588116235062
2121.0,EURJPY,2021-04-23 05:00:00+00:00,1.9511655569511885,near_1bar,2236.0,2021-04-23 04:00:00+00:00,1.236419343354571,0.0,-0.7147462135966176
2122.0,EURNZD,2021-04-29 01:00:00+00:00,-1.0000000000000016,near_1bar,2237.0,2021-04-29 00:00:00+00:00,0.45729149610988723,0.0,1.4572914961098888
2123.0,AUDCHF,2021-04-29 17:00:00+00:00,-1.000000000000006,none,,,,,
2124.0,GBPCHF,2021-04-29 21:00:00+00:00,-0.9999999999999979,near_1bar,2239.0,2021-04-29 20:00:00+00:00,0.5645035209593341,0.0,1.5645035209593319
2125.0,EURCHF,2021-05-03 01:00:00+00:00,-1.0000000000000282,near_1bar,2242.0,2021-05-03 04:00:00+00:00,-1.0,1.0,2.8199664825478976e-14
2126.0,AUDUSD,2021-05-04 17:00:00+00:00,-1.0000000000000002,none,,,,,
2127.0,NZDUSD,2021-05-04 17:00:00+00:00,-1.0000000000000067,none,,,,,
2128.0,AUDCHF,2021-05-05 01:00:00+00:00,-1.0000000000000127,none,,,,,
2129.0,EURNZD,2021-05-06 05:00:00+00:00,2.705320488334359,none,,,,,
2130.0,EURAUD,2021-05-10 17:00:00+00:00,3.611884021237683,none,,,,,
2131.0,AUDNZD,2021-05-14 13:00:00+00:00,-1.000000000000007,none,,,,,
2132.0,NZDJPY,2021-05-19 17:00:00+00:00,-0.9999999999999956,none,,,,,
2133.0,AUDJPY,2021-05-20 01:00:00+00:00,-1.0000000000000133,none,,,,,
2134.0,CADCHF,2021-05-20 09:00:00+00:00,-0.9999999999999962,none,,,,,
2135.0,GBPCHF,2021-05-24 13:00:00+00:00,-0.9999999999999948,near_1bar,2253.0,2021-05-24 12:00:00+00:00,0.4948280304852531,0.0,1.494828030485248
2136.0,USDJPY,2021-05-25 05:00:00+00:00,2.020821706427084,near_1bar,2254.0,2021-05-25 08:00:00+00:00,0.8282196622904838,1.0,-1.1926020441366003
2137.0,EURNZD,2021-05-26 21:00:00+00:00,2.3362099778805385,none,,,,,
2138.0,EURCHF,2021-05-28 01:00:00+00:00,-1.000000000000006,near_1bar,2255.0,2021-05-28 00:00:00+00:00,0.49676765938815576,0.0,1.4967676593881618
2139.0,EURGBP,2021-05-28 05:00:00+00:00,-1.000000000000002,none,,,,,
2140.0,EURCAD,2021-06-02 21:00:00+00:00,-1.0000000000000147,near_1bar,2258.0,2021-06-02 20:00:00+00:00,0.5886838591135646,0.0,1.5886838591135792
2141.0,GBPUSD,2021-06-03 17:00:00+00:00,-0.9999999999999887,near_1bar,2259.0,2021-06-03 20:00:00+00:00,-1.0,1.0,-1.1324274851176597e-14
2142.0,EURUSD,2021-06-04 13:00:00+00:00,-0.9999999999999882,near_1bar,2262.0,2021-06-04 12:00:00+00:00,-1.0,0.0,-1.176836406102666e-14
2143.0,NZDUSD,2021-06-04 13:00:00+00:00,-0.9999999999999926,none,,,,,
2144.0,EURCHF,2021-06-06 21:00:00+00:00,-1.0000000000000233,near_1bar,2263.0,2021-06-06 20:00:00+00:00,0.4748262992736003,0.0,1.4748262992736236
2145.0,GBPJPY,2021-06-06 21:00:00+00:00,-0.9999999999999859,near_1bar,2264.0,2021-06-06 20:00:00+00:00,-1.0,0.0,-1.4099832412739488e-14
2146.0,EURAUD,2021-06-07 01:00:00+00:00,-1.000000000000016,near_1bar,2265.0,2021-06-07 00:00:00+00:00,0.576229258590391,0.0,1.576229258590407
2147.0,USDJPY,2021-06-08 01:00:00+00:00,0.6591964556980224,near_1bar,2266.0,2021-06-08 00:00:00+00:00,1.0137113577410375,0.0,0.35451490204301506
2148.0,GBPCHF,2021-06-08 13:00:00+00:00,-0.9999999999999923,near_1bar,2268.0,2021-06-08 16:00:00+00:00,0.7681537807178465,1.0,1.7681537807178387
2149.0,USDCHF,2021-06-09 13:00:00+00:00,2.519766490899929,near_1bar,2270.0,2021-06-09 12:00:00+00:00,2.208875386538683,0.0,-0.3108911043612457
2150.0,NZDJPY,2021-06-10 01:00:00+00:00,-1.000000000000019,none,,,,,
2151.0,EURAUD,2021-06-10 09:00:00+00:00,-0.9999999999999881,none,,,,,
2152.0,GBPAUD,2021-06-10 13:00:00+00:00,6.774266937666568,near_1bar,2272.0,2021-06-10 12:00:00+00:00,0.7840571985589957,0.0,-5.990209739107573
2153.0,GBPJPY,2021-06-10 13:00:00+00:00,-0.9999999999999852,near_1bar,2273.0,2021-06-10 12:00:00+00:00,-1.0,0.0,-1.4765966227514582e-14
2154.0,GBPCHF,2021-06-14 01:00:00+00:00,-1.0000000000000004,near_1bar,2274.0,2021-06-14 00:00:00+00:00,0.9892844903974956,0.0,1.989284490397496
2155.0,EURJPY,2021-06-14 05:00:00+00:00,-0.99999999999998,near_1bar,2275.0,2021-06-14 08:00:00+00:00,0.4080103643665558,1.0,1.4080103643665358
2156.0,NZDCAD,2021-06-16 21:00:00+00:00,-1.000000000000007,near_1bar,2277.0,2021-06-16 20:00:00+00:00,0.6045918505756933,0.0,1.6045918505757004
2157.0,AUDJPY,2021-06-17 01:00:00+00:00,-1.0000000000000147,none,,,,,
2158.0,CADCHF,2021-06-17 21:00:00+00:00,-0.9999999999999972,near_1bar,2279.0,2021-06-17 20:00:00+00:00,-1.0,0.0,-2.7755575615628914e-15
