pos,ts,equity,dd_trailing
5154,2013-04-25 05:00:00+00:00,2.922566468012936,0.004403630305230279
5155,2013-04-25 09:00:00+00:00,2.9443146841889876,0.0
5156,2013-04-25 13:00:00+00:00,2.9304685619651205,0.004702663848474122
5157,2013-04-25 17:00:00+00:00,2.9253472901184305,0.006442040374424722
5158,2013-04-25 21:00:00+00:00,2.927290506401255,0.005782051042014214
5159,2013-04-26 01:00:00+00:00,2.9313678142435284,0.004397243954589503
5160,2013-04-26 05:00:00+00:00,2.930284488105578,0.004765182254040933
5161,2013-04-26 09:00:00+00:00,2.9249543240538554,0.00657550642908437
5162,2013-04-26 13:00:00+00:00,2.923359137197642,0.007117291879117737
5163,2013-04-26 17:00:00+00:00,2.9291426164386345,0.005153004816987563
5164,2013-04-26 21:00:00+00:00,2.927260875218053,0.005792114906233919
5165,2013-04-28 21:00:00+00:00,2.9304205270635983,0.004718978307584118
5166,2013-04-29 01:00:00+00:00,2.9405149476748016,0.00129053342517721
5167,2013-04-29 05:00:00+00:00,2.943191880302581,0.0003813464275526904
5168,2013-04-29 09:00:00+00:00,2.938713265313257,0.001902452514946929
5169,2013-04-29 13:00:00+00:00,2.9311237824715612,0.004480126322183444
5170,2013-04-29 17:00:00+00:00,2.933836090868035,0.0035589243830567957
5171,2013-04-29 21:00:00+00:00,2.930515204114244,0.004686822420459008
5172,2013-04-30 01:00:00+00:00,2.9319006178783575,0.004216283801895816
5173,2013-04-30 05:00:00+00:00,2.9313253629950604,0.004411661995125722
5174,2013-04-30 09:00:00+00:00,2.9254535735583715,0.006405942520988145
5175,2013-04-30 13:00:00+00:00,2.9382833376515984,0.002048472118071327
5176,2013-04-30 17:00:00+00:00,2.9372954363978057,0.0023840005380115674
5177,2013-04-30 21:00:00+00:00,2.9360233488413447,0.0028160493143506043
5178,2013-05-01 01:00:00+00:00,2.9355481385996116,0.0029774485847088384
5179,2013-05-01 05:00:00+00:00,2.9379665189492146,0.0021560756646912555
5180,2013-05-01 09:00:00+00:00,2.9410152188945355,0.0011206225041671654
5181,2013-05-01 13:00:00+00:00,2.931542564130061,0.004337892320923722
5182,2013-05-01 17:00:00+00:00,2.9277788126451973,0.005616203876775836
5183,2013-05-01 21:00:00+00:00,2.9282652630379724,0.005450987028390945
5184,2013-05-02 01:00:00+00:00,2.9231858940809117,0.0071761317570903
5185,2013-05-02 05:00:00+00:00,2.9226321362662544,0.007364208737323072
5186,2013-05-02 09:00:00+00:00,2.929113657473389,0.005162840370707708
5187,2013-05-02 13:00:00+00:00,2.9160920462902746,0.009585469260561348
5188,2013-05-02 17:00:00+00:00,2.9137042116021283,0.010396467725151088
5189,2013-05-02 21:00:00+00:00,2.9162553843992165,0.009529993495752988
5190,2013-05-03 01:00:00+00:00,2.9246535156612343,0.00667767227237428
5191,2013-05-03 05:00:00+00:00,2.9236971076327842,0.0070025044085538874
5192,2013-05-03 09:00:00+00:00,2.922160790162791,0.007524295600997824
5193,2013-05-03 13:00:00+00:00,2.9554862836755467,0.0
5194,2013-05-03 17:00:00+00:00,2.9627182055308823,0.0
5195,2013-05-03 21:00:00+00:00,2.9600177936083734,0.0009114643159338321
5196,2013-05-05 21:00:00+00:00,2.9580375684582574,0.0015798455161503224
5197,2013-05-06 01:00:00+00:00,2.9544652859682086,0.0027855904578663396
5198,2013-05-06 05:00:00+00:00,2.951453289393416,0.0038022232814571588
5199,2013-05-06 09:00:00+00:00,2.940960280189008,0.007343906450926039
5200,2013-05-06 13:00:00+00:00,2.9322318136486167,0.010290007272832333
5201,2013-05-06 17:00:00+00:00,2.9347397184008677,0.009443519494288594
5202,2013-05-06 21:00:00+00:00,2.9310001566796147,0.010705725840566106
5203,2013-05-07 01:00:00+00:00,2.928332988881003,0.011605969337781774
5204,2013-05-07 05:00:00+00:00,2.9197425684645184,0.014505475743908345
5205,2013-05-07 09:00:00+00:00,2.910331356578892,0.017682022155935426
5206,2013-05-07 13:00:00+00:00,2.897009179681097,0.022178628303939962
5207,2013-05-07 17:00:00+00:00,2.8972902073545352,0.022083773628623973
5208,2013-05-07 21:00:00+00:00,2.8970977020648085,0.022148749531282323
5209,2013-05-08 01:00:00+00:00,2.8976379593131507,0.021966397646673925
5210,2013-05-08 05:00:00+00:00,2.900021949730144,0.021161734411222495
5211,2013-05-08 09:00:00+00:00,2.9051029911835804,0.019446741252591705
5212,2013-05-08 13:00:00+00:00,2.89425851187047,0.023107055383333484
5213,2013-05-08 17:00:00+00:00,2.891164350236069,0.02415142120544395
5214,2013-05-08 21:00:00+00:00,2.9003931191347516,0.021036454388331804
5215,2013-05-09 01:00:00+00:00,2.9043926601542283,0.019686497780237865
5216,2013-05-09 05:00:00+00:00,2.903299393738552,0.02005550567765965
5217,2013-05-09 09:00:00+00:00,2.9038380523772083,0.019873693368392224
5218,2013-05-09 13:00:00+00:00,2.889884984222741,0.024583242905847163
5219,2013-05-09 17:00:00+00:00,2.8880437455499592,0.025204712294783466
5220,2013-05-09 21:00:00+00:00,2.891964391956344,0.02388138481832431
5221,2013-05-10 01:00:00+00:00,2.8934629369927034,0.023375584086563234
5222,2013-05-10 05:00:00+00:00,2.9011797856942945,0.02077093249088159
5223,2013-05-10 09:00:00+00:00,2.8706101460138416,0.031089038216692663
5224,2013-05-10 13:00:00+00:00,2.874491606121069,0.02977893720877999
5225,2013-05-10 17:00:00+00:00,2.883865608588262,0.02661495001293609
5226,2013-05-10 21:00:00+00:00,2.8817106873257883,0.027342296021898735
5227,2013-05-12 21:00:00+00:00,2.8776082505942204,0.02872698280173129
5228,2013-05-13 01:00:00+00:00,2.8800882943306085,0.027889898892853864
5229,2013-05-13 05:00:00+00:00,2.8789539623679032,0.028272767557375414
5230,2013-05-13 09:00:00+00:00,2.8710826029905214,0.03092957081415743
5231,2013-05-13 13:00:00+00:00,2.8608756599445493,0.03437469867914221
5232,2013-05-13 17:00:00+00:00,2.858662993453599,0.03512153531275097
5233,2013-05-13 21:00:00+00:00,2.8618642875239213,0.03404100930648219
5234,2013-05-14 01:00:00+00:00,2.864865441495684,0.033028036163724274
5235,2013-05-14 05:00:00+00:00,2.8611615300244146,0.034278209556642576
5236,2013-05-14 09:00:00+00:00,2.8652301491806216,0.03290493715138597
5237,2013-05-14 13:00:00+00:00,2.864901720323461,0.03301579104783398
5238,2013-05-14 17:00:00+00:00,2.8734561394972933,0.030128436064878583
5239,2013-05-14 21:00:00+00:00,2.8845576898127896,0.026381353303253925
5240,2013-05-15 01:00:00+00:00,2.8885665581862514,0.02502824845312746
5241,2013-05-15 05:00:00+00:00,2.8839764619295454,0.026577533919472898
5242,2013-05-15 09:00:00+00:00,2.8894660951887623,0.024724629634155205
5243,2013-05-15 13:00:00+00:00,2.857909312964606,0.035375923491682795
5244,2013-05-15 17:00:00+00:00,2.860747830413506,0.034417844709974554
5245,2013-05-15 21:00:00+00:00,2.8604969218550336,0.03450253334421723
5246,2013-05-16 01:00:00+00:00,2.8522662312623166,0.0372806209049416
5247,2013-05-16 05:00:00+00:00,2.851139500097679,0.037660924088192056
5248,2013-05-16 09:00:00+00:00,2.8514639081440367,0.037551427327497104
5249,2013-05-16 13:00:00+00:00,2.8420911524400334,0.04071499370600249
5250,2013-05-16 17:00:00+00:00,2.8372585063363776,0.04234614650839664
5251,2013-05-16 21:00:00+00:00,2.8431869221211055,0.0403451408867143
5252,2013-05-17 01:00:00+00:00,2.8258070758855762,0.04621132357094126
5253,2013-05-17 05:00:00+00:00,2.83629501536175,0.04267135157610406
5254,2013-05-17 09:00:00+00:00,2.846828783649053,0.03911591107972525
5255,2013-05-17 13:00:00+00:00,2.84306113698966,0.040387596875680956
5256,2013-05-17 17:00:00+00:00,2.8534783464768387,0.03687149822420223
5257,2013-05-17 21:00:00+00:00,2.852796632731096,0.037101595620731544
5258,2013-05-19 21:00:00+00:00,2.854981483164849,0.036364147681985905
5259,2013-05-20 01:00:00+00:00,2.864555053369476,0.033132800810469425
5260,2013-05-20 05:00:00+00:00,2.8672144135165696,0.032235192613331784
5261,2013-05-20 09:00:00+00:00,2.876536406211723,0.0290887601656724
5262,2013-05-20 13:00:00+00:00,2.87081836070485,0.031018759953096893
5263,2013-05-20 17:00:00+00:00,2.8721027598635716,0.0305852394257906
5264,2013-05-20 21:00:00+00:00,2.876055517966089,0.029251073356557796
5265,2013-05-21 01:00:00+00:00,2.8826823381741535,0.02701433676929369
5266,2013-05-21 05:00:00+00:00,2.8875917001875777,0.025357290208382417
5267,2013-05-21 09:00:00+00:00,2.8708839213960635,0.030996631391868465
5268,2013-05-21 13:00:00+00:00,2.884339610108526,0.026454961283876702
5269,2013-05-21 17:00:00+00:00,2.8825604892808743,0.02705546416813027
5270,2013-05-21 21:00:00+00:00,2.8894160079491806,0.024741535474031625
5271,2013-05-22 01:00:00+00:00,2.879000312751852,0.028257123010465013
5272,2013-05-22 05:00:00+00:00,2.886816136462714,0.025619064589562444
5273,2013-05-22 09:00:00+00:00,2.900237371149926,0.021089023675729703
5274,2013-05-22 13:00:00+00:00,2.884921828509555,0.026258446340288073
5275,2013-05-22 17:00:00+00:00,2.8742389011444653,0.029864232184229126
5276,2013-05-22 21:00:00+00:00,2.868108888006971,0.031933282533347956
5277,2013-05-23 01:00:00+00:00,2.841954030044222,0.04076127633779492
5278,2013-05-23 05:00:00+00:00,2.817290826991563,0.04908579502020524
5279,2013-05-23 09:00:00+00:00,2.8144697064555944,0.050038001858743644
5280,2013-05-23 13:00:00+00:00,2.8201634348977396,0.04811620975866608
5281,2013-05-23 17:00:00+00:00,2.8127123339141984,0.050631164090006564
5282,2013-05-23 21:00:00+00:00,2.823955609010233,0.04683624526342174
5283,2013-05-24 01:00:00+00:00,2.8050565040028417,0.05321522014267623
5284,2013-05-24 05:00:00+00:00,2.8092418256461404,0.05180255739416188
5285,2013-05-24 09:00:00+00:00,2.815929856203251,0.0495451606074458
5286,2013-05-24 13:00:00+00:00,2.790399442179347,0.058162387171971246
5287,2013-05-24 17:00:00+00:00,2.7958113802467524,0.0563357071801644
5288,2013-05-24 21:00:00+00:00,2.8006633213426793,0.05469804177990151
5289,2013-05-26 21:00:00+00:00,2.79322264774678,0.05720947657717954
5290,2013-05-27 01:00:00+00:00,2.7891361130348984,0.058588795981992535
5291,2013-05-27 05:00:00+00:00,2.7954612939873664,0.05645387105370876
5292,2013-05-27 09:00:00+00:00,2.7935931487106993,0.057084422171658364
5293,2013-05-27 13:00:00+00:00,2.7885057005537375,0.05880157777135881
5294,2013-05-27 17:00:00+00:00,2.791294351561728,0.057860330303818874
5295,2013-05-27 21:00:00+00:00,2.795363303818818,0.05648694546772673
5296,2013-05-28 01:00:00+00:00,2.809663865006136,0.051660107342986664
5297,2013-05-28 05:00:00+00:00,2.820421494118849,0.04802910757641072
5298,2013-05-28 09:00:00+00:00,2.8274246099296376,0.04566536073146441
5299,2013-05-28 13:00:00+00:00,2.803623395476261,0.05369893422790556
5300,2013-05-28 17:00:00+00:00,2.8103287478475774,0.051435690845933364
5301,2013-05-28 21:00:00+00:00,2.8055198155748555,0.05305883956920525
5302,2013-05-29 01:00:00+00:00,2.7980753686410975,0.05557154797321766
5303,2013-05-29 05:00:00+00:00,2.7878660969278797,0.05901746182832507
5304,2013-05-29 09:00:00+00:00,2.8025940186280303,0.05404637761496448
5305,2013-05-29 13:00:00+00:00,2.7964921450628597,0.05610593007384478
5306,2013-05-29 17:00:00+00:00,2.800036477204738,0.05490961915393969
5307,2013-05-29 21:00:00+00:00,2.7979263852854555,0.05562183400965674
5308,2013-05-30 01:00:00+00:00,2.8099529630353954,0.05156252869756583
5309,2013-05-30 05:00:00+00:00,2.809434126618266,0.05173765045439061
5310,2013-05-30 09:00:00+00:00,2.8280941255369147,0.0454393805467721
5311,2013-05-30 13:00:00+00:00,2.831287334792368,0.04436158339093992
5312,2013-05-30 17:00:00+00:00,2.821412087610498,0.04769475465354424
5313,2013-05-30 21:00:00+00:00,2.829374378544628,0.04500725946103287
5314,2013-05-31 01:00:00+00:00,2.818192761463986,0.04878136698829216
5315,2013-05-31 05:00:00+00:00,2.8114476561123407,0.0510580281095062
5316,2013-05-31 09:00:00+00:00,2.809755322725624,0.05162923781266238
5317,2013-05-31 13:00:00+00:00,2.8295290581592973,0.04495505077835072
5318,2013-05-31 17:00:00+00:00,2.821881228597722,0.047536406489905814
5319,2013-05-31 21:00:00+00:00,2.8249052612632677,0.04651571115009914
5320,2013-06-02 21:00:00+00:00,2.828172419806889,0.04541295404767805
5321,2013-06-03 01:00:00+00:00,2.844946370295784,0.03975127807134631
5322,2013-06-03 05:00:00+00:00,2.844516480914766,0.03989637772348861
5323,2013-06-03 09:00:00+00:00,2.840066301695176,0.041398437288681804
5324,2013-06-03 13:00:00+00:00,2.810447177827074,0.051395717425823606
5325,2013-06-03 17:00:00+00:00,2.8034593267636025,0.05375431199294316
5326,2013-06-03 21:00:00+00:00,2.811119836067817,0.05116867651471458
5327,2013-06-04 01:00:00+00:00,2.809830338851575,0.051603917778576446
5328,2013-06-04 05:00:00+00:00,2.8333925761388064,0.04365100573880005
5329,2013-06-04 09:00:00+00:00,2.831851571213066,0.04417113786708126
5330,2013-06-04 13:00:00+00:00,2.839033882713858,0.04174690748047752
5331,2013-06-04 17:00:00+00:00,2.8336123360731844,0.043576830633665915
5332,2013-06-04 21:00:00+00:00,2.8366093425241554,0.04256525739481515
5333,2013-06-05 01:00:00+00:00,2.827792052394036,0.04554133865480781
5334,2013-06-05 05:00:00+00:00,2.816975623937201,0.04919218483945091
5335,2013-06-05 09:00:00+00:00,2.806892043714347,0.05259567431206741
5336,2013-06-05 13:00:00+00:00,2.812725247241769,0.05062680548190583
5337,2013-06-05 17:00:00+00:00,2.8135439889039286,0.050350457343013987
5338,2013-06-05 21:00:00+00:00,2.8061426586409355,0.052848612668476985
5339,2013-06-06 01:00:00+00:00,2.812797188669453,0.05060252324421287
5340,2013-06-06 05:00:00+00:00,2.825830835462159,0.04620330405138713
5341,2013-06-06 09:00:00+00:00,2.8223184397296635,0.047388835542684
5342,2013-06-06 13:00:00+00:00,2.8235021963694447,0.04698928467160508
5343,2013-06-06 17:00:00+00:00,2.805924213266227,0.052922344073070476
5344,2013-06-06 21:00:00+00:00,2.8158701610719037,0.049565309378677556
5345,2013-06-07 01:00:00+00:00,2.7855191125224334,0.059809634503088675
5346,2013-06-07 05:00:00+00:00,2.7819717509350865,0.06100696794530556
5347,2013-06-07 09:00:00+00:00,2.7743257223744466,0.06358771576882995
5348,2013-06-07 13:00:00+00:00,2.791308009918175,0.05785572022769969
5349,2013-06-07 17:00:00+00:00,2.786685649468422,0.059415895758779196
5350,2013-06-07 21:00:00+00:00,2.788581896456591,0.05877585952967413
5351,2013-06-09 21:00:00+00:00,2.787911820890952,0.05900202871592617
5352,2013-06-10 01:00:00+00:00,2.7850181675051666,0.05997871741361714
5353,2013-06-10 05:00:00+00:00,2.7861569901071954,0.05959433303311723
5354,2013-06-10 09:00:00+00:00,2.7917449834039556,0.057708229492683186
5355,2013-06-10 13:00:00+00:00,2.7953024698916784,0.056507478614289966
5356,2013-06-10 17:00:00+00:00,2.7974795473288054,0.05577265427862996
5357,2013-06-10 21:00:00+00:00,2.7965048069676133,0.05610165632795496
5358,2013-06-11 01:00:00+00:00,2.7894103808234934,0.05849622295628832
5359,2013-06-11 05:00:00+00:00,2.7841959112611154,0.06025625182188998
5360,2013-06-11 09:00:00+00:00,2.7748241264452016,0.06341949049859516
5361,2013-06-11 13:00:00+00:00,2.7695747986041,0.06519128500517424
5362,2013-06-11 17:00:00+00:00,2.7648946853457943,0.06677095371938704
5363,2013-06-11 21:00:00+00:00,2.7674088333962192,0.06592235865363578
5364,2013-06-12 01:00:00+00:00,2.7707277414254996,0.06480213465694094
5365,2013-06-12 05:00:00+00:00,2.774971080316623,0.06336988946966603
5366,2013-06-12 09:00:00+00:00,2.7640606220089237,0.06705247335068833
5367,2013-06-12 13:00:00+00:00,2.76119305585967,0.06802035687869333
5368,2013-06-12 17:00:00+00:00,2.7606316464410896,0.06820984821051561
5369,2013-06-12 21:00:00+00:00,2.75647771989061,0.06961191423985477
5370,2013-06-13 01:00:00+00:00,2.755634617744497,0.06989648472129277
5371,2013-06-13 05:00:00+00:00,2.7480522376295666,0.07245574941976304
5372,2013-06-13 09:00:00+00:00,2.7429805978783346,0.0741675692417644
5373,2013-06-13 13:00:00+00:00,2.735511543034804,0.07668858350143551
5374,2013-06-13 17:00:00+00:00,2.745083491392208,0.07345778404857672
5375,2013-06-13 21:00:00+00:00,2.7417914394785443,0.07456894335745665
5376,2013-06-14 01:00:00+00:00,2.735725764600367,0.07661627775019564
5377,2013-06-14 05:00:00+00:00,2.7400732430490535,0.07514888255865479
5378,2013-06-14 09:00:00+00:00,2.734064089688097,0.07717713936341553
5379,2013-06-14 13:00:00+00:00,2.7292731992937527,0.07879419844969669
5380,2013-06-14 17:00:00+00:00,2.7318424313999445,0.07792701097928673
5381,2013-06-14 21:00:00+00:00,2.7295521614369043,0.078700040948443
5382,2013-06-16 21:00:00+00:00,2.7247187931057057,0.08033143752276974
5383,2013-06-17 01:00:00+00:00,2.7276642249190814,0.07933727216209618
5384,2013-06-17 05:00:00+00:00,2.731606952451343,0.07800649168999423
5385,2013-06-17 09:00:00+00:00,2.730112019749483,0.07851107315814368
5386,2013-06-17 13:00:00+00:00,2.737624832161701,0.07597528949900491
5387,2013-06-17 17:00:00+00:00,2.744674617521843,0.07359579037992536
5388,2013-06-17 21:00:00+00:00,2.7461416749045777,0.07310061760919201
5389,2013-06-18 01:00:00+00:00,2.741036399952386,0.07482379024932394
5390,2013-06-18 05:00:00+00:00,2.7454071485702793,0.07334854072686386
5391,2013-06-18 09:00:00+00:00,2.7500049095617394,0.07179666819883308
5392,2013-06-18 13:00:00+00:00,2.7566481942339975,0.06955437439584625
5393,2013-06-18 17:00:00+00:00,2.753587086514209,0.07058758360017552
5394,2013-06-18 21:00:00+00:00,2.7574989989600254,0.06926720407892595
5395,2013-06-19 01:00:00+00:00,2.756311564724736,0.06966799624102649
5396,2013-06-19 05:00:00+00:00,2.752935847923673,0.07080739478212338
5397,2013-06-19 09:00:00+00:00,2.7526834383675904,0.07089259004490986
5398,2013-06-19 13:00:00+00:00,2.7510009709777647,0.07146046969903451
5399,2013-06-19 17:00:00+00:00,2.7525066263704923,0.07095226902375035
5400,2013-06-19 21:00:00+00:00,2.7530455985975473,0.07077035086965494
5401,2013-06-20 01:00:00+00:00,2.7586460340935353,0.0688800477400718
5402,2013-06-20 05:00:00+00:00,2.765376990172028,0.06660816239305249
5403,2013-06-20 09:00:00+00:00,2.7627940611425075,0.06747997295697951
5404,2013-06-20 13:00:00+00:00,2.7692937442963683,0.06528614867030687
5405,2013-06-20 17:00:00+00:00,2.7633902612755414,0.06727873878900466
5406,2013-06-20 21:00:00+00:00,2.7611619379472305,0.06803086004176201
5407,2013-06-21 01:00:00+00:00,2.764459627601884,0.06691779783810826
5408,2013-06-21 05:00:00+00:00,2.7679341758749842,0.06574504091960888
5409,2013-06-21 09:00:00+00:00,2.7668558585552754,0.0661090030803354
5410,2013-06-21 13:00:00+00:00,2.7626251738380794,0.0675369771310899
5411,2013-06-21 17:00:00+00:00,2.760560381221143,0.06823390220924339
5412,2013-06-21 21:00:00+00:00,2.7608976118619584,0.06812007746540315
5413,2013-06-23 21:00:00+00:00,2.7652288651631585,0.06665815871352375
5414,2013-06-24 01:00:00+00:00,2.7653625283005963,0.0666130436778824
5415,2013-06-24 05:00:00+00:00,2.7652869027754328,0.06663856940119361
5416,2013-06-24 09:00:00+00:00,2.7691690305924945,0.0653282430225949
5417,2013-06-24 13:00:00+00:00,2.7686131064603634,0.0655158829173015
5418,2013-06-24 17:00:00+00:00,2.766055538861788,0.06637913329116461
5419,2013-06-24 21:00:00+00:00,2.7655239625968018,0.0665585551018497
5420,2013-06-25 01:00:00+00:00,2.764305751299506,0.06696973538049437
5421,2013-06-25 05:00:00+00:00,2.7618519188052555,0.06779797226433623
5422,2013-06-25 09:00:00+00:00,2.7645940813860523,0.06687241593715071
5423,2013-06-25 13:00:00+00:00,2.766537875087478,0.06621633136663807
5424,2013-06-25 17:00:00+00:00,2.767392909852489,0.06592773329362028
5425,2013-06-25 21:00:00+00:00,2.7694957727616387,0.06521795843038015
5426,2013-06-26 01:00:00+00:00,2.766278575388202,0.06630385224486124
5427,2013-06-26 05:00:00+00:00,2.763442076813904,0.06726124960010174
5428,2013-06-26 09:00:00+00:00,2.7568706566333567,0.06947928713343166
5429,2013-06-26 13:00:00+00:00,2.749133311096357,0.07209085698255037
5430,2013-06-26 17:00:00+00:00,2.7553453422979137,0.06999412325000713
5431,2013-06-26 21:00:00+00:00,2.7589958349777914,0.06876198018859048
5432,2013-06-27 01:00:00+00:00,2.7553161450013435,0.07000397815166999
5433,2013-06-27 05:00:00+00:00,2.757663212802455,0.06921177732854407
5434,2013-06-27 09:00:00+00:00,2.7603260756736354,0.06831298686436522
5435,2013-06-27 13:00:00+00:00,2.7683185713623013,0.065615296725038
5436,2013-06-27 17:00:00+00:00,2.7672294402133804,0.06598290885463161
5437,2013-06-27 21:00:00+00:00,2.768051291984418,0.06570551096727831
5438,2013-06-28 01:00:00+00:00,2.768918927182277,0.0654126598968527
5439,2013-06-28 05:00:00+00:00,2.766690570075461,0.06616479255079726
5440,2013-06-28 09:00:00+00:00,2.771496624208031,0.06454261528007411
5441,2013-06-28 13:00:00+00:00,2.767904988256029,0.06575489255480678
5442,2013-06-28 17:00:00+00:00,2.7664581912568607,0.06624322688119245
5443,2013-06-28 21:00:00+00:00,2.7664645340464493,0.0662410860128585
5444,2013-06-30 21:00:00+00:00,2.7672410811975,0.06597897969792071
5445,2013-07-01 01:00:00+00:00,2.7684289720524395,0.06557803341395693
5446,2013-07-01 05:00:00+00:00,2.7729239650602286,0.06406084794576164
5447,2013-07-01 09:00:00+00:00,2.7714822086210207,0.06454748094262124
5448,2013-07-01 13:00:00+00:00,2.7708895787772088,0.0647475100384379
5449,2013-07-01 17:00:00+00:00,2.7734370929110432,0.06388765298923264
5450,2013-07-01 21:00:00+00:00,2.7733073186557915,0.06393145541870753
5451,2013-07-02 01:00:00+00:00,2.7723457877209348,0.06425599891834301
5452,2013-07-02 05:00:00+00:00,2.767892073788902,0.06575925154753959
5453,2013-07-02 09:00:00+00:00,2.768089146232678,0.06569273410304945
5454,2013-07-02 13:00:00+00:00,2.771559618032132,0.06452135310806484
5455,2013-07-02 17:00:00+00:00,2.7699536865658954,0.06506339975402618
5456,2013-07-02 21:00:00+00:00,2.7707096770757023,0.06480823187866241
5457,2013-07-03 01:00:00+00:00,2.771000486925188,0.06471007544618668
5458,2013-07-03 05:00:00+00:00,2.7620106862989724,0.06774438380849845
5459,2013-07-03 09:00:00+00:00,2.758565758949545,0.06890714283937638
5460,2013-07-03 13:00:00+00:00,2.7626416519398154,0.06753141531231643
5461,2013-07-03 17:00:00+00:00,2.7636782450696633,0.06718153622900949
5462,2013-07-03 21:00:00+00:00,2.765029250495767,0.06672553422936553
5463,2013-07-04 01:00:00+00:00,2.760834251674293,0.06814146329533025
5464,2013-07-04 05:00:00+00:00,2.7585058867301107,0.06892735138277496
5465,2013-07-04 09:00:00+00:00,2.758853686400536,0.06880995929675873
5466,2013-07-04 13:00:00+00:00,2.748679987090385,0.0722438664740119
5467,2013-07-04 17:00:00+00:00,2.746373172271261,0.07302248079339525
5468,2013-07-04 21:00:00+00:00,2.7447234082518435,0.07357932214818144
5469,2013-07-05 01:00:00+00:00,2.7437917929395845,0.07389376829109161
5470,2013-07-05 05:00:00+00:00,2.7431617392126,0.07410642899092061
5471,2013-07-05 09:00:00+00:00,2.740305786015425,0.07507039282381017
5472,2013-07-05 13:00:00+00:00,2.7315603452121437,0.07802222293271321
5473,2013-07-05 17:00:00+00:00,2.730831980174187,0.07826806644108233
5474,2013-07-05 21:00:00+00:00,2.7304949144266106,0.07838183552885689
5475,2013-07-07 21:00:00+00:00,2.7282372276522495,0.07914386776335912
5476,2013-07-08 01:00:00+00:00,2.7272622127416275,0.0794729624807716
5477,2013-07-08 05:00:00+00:00,2.727777466160439,0.07929905008577925
5478,2013-07-08 09:00:00+00:00,2.7299575747311913,0.0785632026580075
5479,2013-07-08 13:00:00+00:00,2.7333383849211623,0.0774220849561418
5480,2013-07-08 17:00:00+00:00,2.732742932345581,0.07762306680263314
5481,2013-07-08 21:00:00+00:00,2.7295141566981056,0.07871286860742445
5482,2013-07-09 01:00:00+00:00,2.7282443846584012,0.07914145207423337
5483,2013-07-09 05:00:00+00:00,2.7276611982197245,0.07933829375751868
5484,2013-07-09 09:00:00+00:00,2.7170488629235523,0.0829202528099729
5485,2013-07-09 13:00:00+00:00,2.6875647410898114,0.09287196599643091
5486,2013-07-09 17:00:00+00:00,2.693312252580919,0.09093202061776547
5487,2013-07-09 21:00:00+00:00,2.6940865017602,0.09067068993237133
5488,2013-07-10 01:00:00+00:00,2.690596029900901,0.09184882150518946
5489,2013-07-10 05:00:00+00:00,2.6906150291681517,0.09184240872276042
5490,2013-07-10 09:00:00+00:00,2.69612949182773,0.08998112382253472
5491,2013-07-10 13:00:00+00:00,2.7148679836073555,0.08365636038582182
5492,2013-07-10 17:00:00+00:00,2.728481532334653,0.07906140812141693
5493,2013-07-10 21:00:00+00:00,2.759992232103697,0.06842566837734713
5494,2013-07-11 01:00:00+00:00,2.751592197021993,0.07126091442471767
5495,2013-07-11 05:00:00+00:00,2.727428730257243,0.07941675817645927
5496,2013-07-11 09:00:00+00:00,2.759932609313881,0.06844579273129503
5497,2013-07-11 13:00:00+00:00,2.75364414952989,0.07056832324136916
5498,2013-07-11 17:00:00+00:00,2.776621162913131,0.06281294058622933
5499,2013-07-11 21:00:00+00:00,2.7625323783584417,0.06756829819276376
5500,2013-07-12 01:00:00+00:00,2.7614389629121487,0.06793735639217392
5501,2013-07-12 05:00:00+00:00,2.7442703672430957,0.07373223612018931
5502,2013-07-12 09:00:00+00:00,2.775145656410733,0.06331096517042481
5503,2013-07-12 13:00:00+00:00,2.779273402191692,0.061917735880763394
5504,2013-07-12 17:00:00+00:00,2.7801732118347164,0.06161402503801607
5505,2013-07-12 21:00:00+00:00,2.7787520004863815,0.062093723493873876
5506,2013-07-14 21:00:00+00:00,2.7722886131554865,0.06427529692830615
5507,2013-07-15 01:00:00+00:00,2.7769135408536143,0.06271425487932089
5508,2013-07-15 05:00:00+00:00,2.7747064048082306,0.06345922483335276
5509,2013-07-15 09:00:00+00:00,2.7951575516448477,0.056556392563163055
5510,2013-07-15 13:00:00+00:00,2.794034228342029,0.05693554549803261
5511,2013-07-15 17:00:00+00:00,2.7932545194823715,0.05719871897777906
5512,2013-07-15 21:00:00+00:00,2.8002652025756944,0.054832417963988675
5513,2013-07-16 01:00:00+00:00,2.7971529861314393,0.05588287778782383
5514,2013-07-16 05:00:00+00:00,2.78688568035391,0.059348379757725
5515,2013-07-16 09:00:00+00:00,2.786161879899854,0.059592682591759136
5516,2013-07-16 13:00:00+00:00,2.7924131529752527,0.05748270363266391
5517,2013-07-16 17:00:00+00:00,2.787877998613187,0.05901344467769452
5518,2013-07-16 21:00:00+00:00,2.7838553422569774,0.06037120335643088
5519,2013-07-17 01:00:00+00:00,2.7909086471899895,0.057990516283375856
5520,2013-07-17 05:00:00+00:00,2.799347455808414,0.05514218308628988
5521,2013-07-17 09:00:00+00:00,2.8056796908708392,0.053004877199215
5522,2013-07-17 13:00:00+00:00,2.7961332033674924,0.05622708290393751
5523,2013-07-17 17:00:00+00:00,2.799334911123389,0.055146417267253015
5524,2013-07-17 21:00:00+00:00,2.7972200177111737,0.055860252760708766
5525,2013-07-18 01:00:00+00:00,2.8056323809894357,0.05302084560326883
