config_id,fold_id,n_trades,roi_pct,max_dd_pct,roi_dd_ratio,days_breaching_daily_5pct
A1_sl2.0_trailOFF_expunl,9,341,-0.9299993875997496,0.9445794384909996,-0.9845645053267917,28
A1_sl2.0_trailOFF_expunl,10,499,-0.9449617629248939,0.9452452612308208,-0.9997000796327107,40
A1_sl2.0_trailOFF_expunl,11,261,-0.40897446325521414,0.6843672583238929,-0.5975950168288988,42
A1_sl2.5_trailON_exp2,2,752,-0.3046510742302716,0.44210746592366607,-0.6890882821754302,0
A1_sl2.5_trailON_exp2,3,701,-0.49404880524222405,0.5462662586481153,-0.9044102530968734,0
A1_sl2.5_trailON_exp2,4,708,-0.21211528830879955,0.3613966835097908,-0.586932027844835,0
A1_sl2.5_trailON_exp2,5,827,-0.4317317609019994,0.4863794420206866,-0.8876439331159828,1
A1_sl2.5_trailON_exp2,6,782,-0.2952571666423125,0.3046318837396279,-0.9692260804015903,0
A1_sl2.5_trailON_exp2,7,784,0.13496169893948173,0.20881786494541993,0.6463129913465859,0
A1_sl2.5_trailON_exp2,8,759,0.01298811949927825,0.2974774954365259,0.04366084728600783,0
A1_sl2.5_trailON_exp2,9,849,-0.3694705924882814,0.38855305233081305,-0.950888405770945,0
A1_sl2.5_trailON_exp2,10,803,-0.348563038388251,0.43339401753460605,-0.8042636129845022,1
A1_sl2.5_trailON_exp2,11,760,-0.316258666259969,0.3384452696712912,-0.9344455207399692,0
A1_sl2.5_trailON_expunl,2,1058,-0.43098986786030935,0.6054606912108476,-0.7118379014802466,5
A1_sl2.5_trailON_expunl,3,945,-0.5273390057207346,0.599343551467774,-0.8798609819514993,3
A1_sl2.5_trailON_expunl,4,928,-0.2069197213913253,0.35513187290425136,-0.5826560136637294,1
A1_sl2.5_trailON_expunl,5,1134,-0.56919488006664,0.6204021161143903,-0.9174612163342319,6
A1_sl2.5_trailON_expunl,6,1076,-0.26126585527432766,0.3626249950218592,-0.7204849606646074,3
A1_sl2.5_trailON_expunl,7,1144,0.3523769608216858,0.2512505060420115,1.4024925416976672,3
A1_sl2.5_trailON_expunl,8,1035,-0.03694967334408339,0.35739385835002524,-0.10338642503446584,2
A1_sl2.5_trailON_expunl,9,1139,-0.3683888322287533,0.3978710470979413,-0.925900074699503,4
A1_sl2.5_trailON_expunl,10,1103,-0.4861350800651608,0.558271790155657,-0.8707856793724379,4
A1_sl2.5_trailON_expunl,11,1046,-0.27093216049988056,0.34825554965549227,-0.7779693985290315,3
A1_sl2.5_trailOFF_exp2,2,112,-0.40841536844031123,0.5229196589464792,-0.7810289046373614,16
A1_sl2.5_trailOFF_exp2,3,61,0.0847396668696907,0.26191979126578613,0.3235328894398062,1
