trade_id,pair,final_r,mfe_r,mae_r,bars_held,exit_reason,time_to_peak_mfe
1846,CAD_JPY,-1.001018391,3.69574183,-1.214940756,74,stoploss,33
1848,NZD_CAD,-1.001454627,0.3883854739,-1.095334314,22,stoploss,8
1852,GBP_NZD,-1.000573708,1.796280788,-1.030953873,83,stoploss,39
1854,USD_CHF,-1.002059767,5.064966515,-1.394462111,94,stoploss,27
1876,USD_JPY,-1.000612039,2.35328937,-1.185519248,61,stoploss,24
1877,CAD_JPY,-0.4215358822,2.11943227,-0.7639358459,120,time_exit,23
1878,EUR_JPY,-0.4072941989,2.338911181,-0.8430747481,120,time_exit,18
1898,GBP_NZD,1.083324226,3.687156893,-0.6278817377,120,time_exit,51
1899,EUR_NZD,-1.001171862,2.194898297,-1.187096623,75,stoploss,38
1908,CAD_CHF,-1.084893612,1.419772478,-1.841313172,48,stoploss,13
1911,EUR_CHF,-1.002370197,0.950449099,-1.737354587,31,stoploss,9
1912,GBP_CHF,1.165379907,3.227838979,-0.2584246403,120,time_exit,61
1919,USD_JPY,-1.000631159,1.915566833,-1.111470575,47,stoploss,18
1921,GBP_CAD,-1.005803472,2.398284992,-1.028665493,115,stoploss,40
1928,AUD_CAD,0.9855453786,2.759020353,-0.8284661666,120,time_exit,29
1932,EUR_CHF,-1.084025691,1.208824149,-1.342501385,53,stoploss,24
1934,EUR_CAD,-1.001780913,0.5966058619,-1.216363593,19,stoploss,7
1942,NZD_CAD,-1.002190742,1.272821173,-1.259676721,42,stoploss,11
1948,GBP_USD,-1.001526033,0.8835730386,-1.14910276,41,stoploss,16
1951,GBP_CAD,-0.08501118261,2.435098097,-0.5686303548,120,time_exit,33
1972,GBP_USD,-1.001148662,0.6260206977,-2.532799337,38,stoploss,16
1973,GBP_CAD,-1.003795342,0.779942879,-1.650973977,37,stoploss,15
1990,EUR_USD,-1.001761219,0.8189670436,-2.037730902,22,stoploss,9
1999,GBP_USD,-1.001054883,0.4673132545,-1.051718543,20,stoploss,10
2003,GBP_USD,-1.001317228,0.8338051715,-1.842801635,73,stoploss,24
2009,AUD_USD,-1.001676661,0.9674331776,-1.178692416,57,stoploss,25
2012,NZD_USD,0.08297335315,1.901472676,-0.8815918772,120,time_exit,53
2021,NZD_CAD,-1.018354004,0.8681444075,-1.110417265,14,stoploss,5
2024,GBP_CAD,0.9257206062,3.923716979,-0.1182245593,120,time_exit,35
2025,EUR_CAD,-1.008640357,2.923896921,-1.099053453,111,stoploss,64
2026,GBP_CAD,-1.003197617,1.753093442,-1.012845139,81,stoploss,18
2030,EUR_USD,-1.000992048,1.901756283,-1.020817535,58,stoploss,16
2032,GBP_AUD,2.479227084,2.994430744,-0.3086649151,120,time_exit,18
2036,GBP_USD,-1.001201438,0.5778916692,-1.111330133,21,stoploss,8
2037,EUR_CAD,-1.005680968,0.5328748147,-1.341844683,17,stoploss,8
2049,EUR_CAD,-1.008034057,1.698399607,-1.557000207,43,stoploss,22
2057,GBP_CAD,-1.006610588,0.6059705743,-1.044472917,34,stoploss,15
2065,EUR_CAD,-1.00711312,4.556664627,-1.048473878,119,stoploss,47
