trade_id,pair,entry_time,bars_held,final_r,mfe_r,mae_r
EUR_AUD_2014-08-13T00:00:00,EUR_AUD,2014-08-13T04:00:00,10,-1.0104839461121866,0.1432805968664361,-1.0676151790900683
EUR_AUD_2021-03-26T00:00:00,EUR_AUD,2021-03-26T04:00:00,8,-1.0058736174730123,0.0224265394424095,-1.118123180771328
EUR_CAD_2011-02-25T08:00:00,EUR_CAD,2011-02-25T12:00:00,2,-1.0690156115893747,0.05096537471215,-1.0224928301624132
EUR_CAD_2011-03-08T08:00:00,EUR_CAD,2011-03-08T12:00:00,11,-1.0239488416594422,0.1688393336991422,-1.6812086844934342
EUR_CAD_2011-11-24T08:00:00,EUR_CAD,2011-11-24T12:00:00,6,-1.012131542761572,0.3315955021493555,-1.4627174415367894
EUR_CAD_2012-04-12T20:00:00,EUR_CAD,2012-04-13T00:00:00,3,-1.0253409828094573,0.0246169547291803,-1.1526527037898262
EUR_CAD_2012-06-15T20:00:00,EUR_CAD,2012-06-18T00:00:00,3,-1.025352521246684,0.0709870594907179,-1.1444852448500833
EUR_CAD_2016-08-24T08:00:00,EUR_CAD,2016-08-24T12:00:00,13,-1.014332420537087,0.4397790091114839,-1.1880822287317216
EUR_CAD_2018-10-15T16:00:00,EUR_CAD,2018-10-15T20:00:00,21,-1.0108545117641423,0.2941572688079758,-1.0051277893587096
EUR_CAD_2019-06-25T20:00:00,EUR_CAD,2019-06-26T00:00:00,10,-1.0155939544340586,0.2432656891713291,-1.213209654969848
EUR_CAD_2022-06-24T12:00:00,EUR_CAD,2022-06-24T16:00:00,11,-1.0005916573745193,0.3283698428494274,-1.475001834637193
EUR_CHF_2016-08-11T04:00:00,EUR_CHF,2016-08-11T08:00:00,1,-1.024597783280953,0.0705136454053209,-1.0413061588921373
EUR_CHF_2018-11-08T16:00:00,EUR_CHF,2018-11-08T20:00:00,4,-1.0204984105137491,0.1790194518199609,-1.064550786013594
EUR_CHF_2025-06-24T08:00:00,EUR_CHF,2025-06-24T12:00:00,1,-1.0078405736116864,0.0646847322963058,-1.3074156497467906
EUR_GBP_2011-09-23T08:00:00,EUR_GBP,2011-09-23T12:00:00,4,-1.0074198217376338,0.3873146947048511,-1.0729062232628732
EUR_GBP_2020-12-30T08:00:00,EUR_GBP,2020-12-30T12:00:00,7,-1.003994918653581,0.1542038600281657,-1.4885066903238853
EUR_GBP_2021-10-01T08:00:00,EUR_GBP,2021-10-01T12:00:00,1,-1.0059732725227883,-0.0011946545045886,-1.171956068967818
EUR_GBP_2023-02-20T12:00:00,EUR_GBP,2023-02-20T16:00:00,4,-1.0065455039644082,0.4516397735434944,-1.593175664934611
EUR_GBP_2024-11-04T20:00:00,EUR_GBP,2024-11-05T00:00:00,7,-1.0049361057509394,0.2184226794782644,-1.5240226505970886
EUR_JPY_2010-11-05T08:00:00,EUR_JPY,2010-11-05T12:00:00,5,-1.0104052432031114,0.6895838450062138,-1.2259268355665964
EUR_JPY_2011-08-29T08:00:00,EUR_JPY,2011-08-29T12:00:00,12,-1.0040800003092498,0.7619400577516011,-1.0730400813315792
EUR_JPY_2013-08-05T04:00:00,EUR_JPY,2013-08-05T08:00:00,4,-1.0005424448547966,0.0786545039489166,-1.1288277428803366
EUR_JPY_2013-10-01T04:00:00,EUR_JPY,2013-10-01T08:00:00,6,-1.0004685301065073,0.3359360863778731,-1.2870522026219662
EUR_JPY_2014-02-20T00:00:00,EUR_JPY,2014-02-20T04:00:00,1,-1.0006016973323348,0.2821960488650174,-1.183538652702398
EUR_JPY_2014-02-21T08:00:00,EUR_JPY,2014-02-21T12:00:00,23,-1.0005741655469338,0.9927322306604546,-1.8493872266958904
EUR_JPY_2014-07-04T04:00:00,EUR_JPY,2014-07-04T08:00:00,10,-1.004735954670353,0.0828792067308011,-1.046645982143379
