trade_id,pair,entry_time,bars_held,final_r,mfe_r,mae_r
CAD_JPY_2013-07-03T08:00:00,CAD_JPY,2013-07-03T12:00:00,147,-1.04259698936367,3.398548989230993,-1.2410690414603514
CAD_JPY_2014-12-26T20:00:00,CAD_JPY,2014-12-29T00:00:00,8,-1.0215203558155186,0.4134982653123757,-1.6801249218826877
CAD_JPY_2015-10-30T08:00:00,CAD_JPY,2015-10-30T12:00:00,161,-1.0094007410594483,1.9885700921096865,-1.0848455182609058
CAD_JPY_2016-10-12T20:00:00,CAD_JPY,2016-10-13T00:00:00,40,-1.0098325230836611,1.530596093357991,-1.1661372377232766
CAD_JPY_2017-01-30T16:00:00,CAD_JPY,2017-01-30T20:00:00,28,-1.011174246091162,0.5832956459595804,-1.5547101061527635
CAD_JPY_2017-11-07T16:00:00,CAD_JPY,2017-11-07T20:00:00,34,-1.002768167143356,1.067589794961615,-1.56401443600684
CAD_JPY_2017-12-06T04:00:00,CAD_JPY,2017-12-06T08:00:00,2,-1.002372689965995,0.6335082209229844,-1.0289565485902352
CAD_JPY_2020-11-05T00:00:00,CAD_JPY,2020-11-05T04:00:00,240,2.658837957440808,4.11820014460758,-0.399825256758019
CAD_JPY_2022-05-02T08:00:00,CAD_JPY,2022-05-02T12:00:00,33,-1.001311411352096,0.8974425019545001,-1.0731716231360382
CAD_JPY_2022-07-12T12:00:00,CAD_JPY,2022-07-12T16:00:00,75,-1.0005518269487992,3.086368124656699,-1.10310207065774
CAD_JPY_2022-08-24T04:00:00,CAD_JPY,2022-08-24T08:00:00,240,4.268880791602931,6.727276194222788,-0.8013623852875962
CAD_JPY_2022-11-08T08:00:00,CAD_JPY,2022-11-08T12:00:00,12,-1.000706917020557,0.8419381714707243,-1.8033453194137723
CAD_JPY_2023-11-07T16:00:00,CAD_JPY,2023-11-07T20:00:00,46,-1.0028879919157108,2.696421785325435,-1.0598930330750749
CAD_JPY_2025-09-22T16:00:00,CAD_JPY,2025-09-22T20:00:00,35,-1.0016729497282475,1.2948630896484727,-1.273114743181547
CHF_JPY_2010-08-30T20:00:00,CHF_JPY,2010-08-31T00:00:00,240,0.7791069343686129,4.513024287923486,-0.6643029082742452
CHF_JPY_2010-08-31T16:00:00,CHF_JPY,2010-08-31T20:00:00,240,-0.1806125954887942,4.024775352726346,-0.939399239258228
CHF_JPY_2013-10-15T08:00:00,CHF_JPY,2013-10-15T12:00:00,102,-1.000902362914794,3.5553098842841693,-1.2380419190959222
CHF_JPY_2015-03-26T04:00:00,CHF_JPY,2015-03-26T08:00:00,66,-1.0301161333439073,1.2512767660302462,-1.135669673516582
CHF_JPY_2015-10-13T00:00:00,CHF_JPY,2015-10-13T04:00:00,49,-1.0101080689237552,1.833128028939089,-1.1231848351170806
CHF_JPY_2016-10-14T16:00:00,CHF_JPY,2016-10-14T20:00:00,28,-1.0104139944280903,0.4821066832295789,-1.1682051396680957
CHF_JPY_2017-09-14T20:00:00,CHF_JPY,2017-09-15T00:00:00,190,-1.006923832907673,2.899701221734594,-1.24352039021855
CHF_JPY_2019-07-24T00:00:00,CHF_JPY,2019-07-24T04:00:00,8,-1.013115249460908,0.4223110326421585,-1.5030075882231717
CHF_JPY_2019-10-15T08:00:00,CHF_JPY,2019-10-15T12:00:00,240,3.144188388872563,3.720429557312924,-0.1662977868653351
CHF_JPY_2020-02-06T08:00:00,CHF_JPY,2020-02-06T12:00:00,7,-1.0096214621577964,0.4041014106277096,-1.2095552426951333
CHF_JPY_2022-11-17T16:00:00,CHF_JPY,2022-11-17T20:00:00,39,-1.00390578392938,1.267426885084056,-1.126037506840444
CHF_JPY_2024-02-12T08:00:00,CHF_JPY,2024-02-12T12:00:00,6,-1.0069926404388188,0.7775816167953561,-1.3048267058813785
CHF_JPY_2025-03-26T08:00:00,CHF_JPY,2025-03-26T12:00:00,25,-1.0030688279094095,1.5671481190812688,-1.0137361527477178
EUR_AUD_2010-09-27T16:00:00,EUR_AUD,2010-09-27T20:00:00,172,-1.0258020488667885,3.9301680833878128,-1.5037434079558951
EUR_AUD_2012-02-13T16:00:00,EUR_AUD,2012-02-13T20:00:00,9,-1.0298352328994,0.6205728443078621,-1.0606425295742952
EUR_AUD_2013-07-29T12:00:00,EUR_AUD,2013-07-29T16:00:00,186,-1.0004864251531218,6.662565322262922,-1.0190606957830808
EUR_AUD_2015-05-05T04:00:00,EUR_AUD,2015-05-05T08:00:00,41,-1.0032164333574722,1.687662582663047,-1.1473017786085575
EUR_AUD_2015-08-14T08:00:00,EUR_AUD,2015-08-14T12:00:00,240,2.946747256154413,10.716835763837882,-0.6331235952534559
EUR_AUD_2018-03-21T16:00:00,EUR_AUD,2018-03-21T20:00:00,99,-1.0005514539870677,3.160382799852712,-1.065960556990986
EUR_AUD_2018-04-18T20:00:00,EUR_AUD,2018-04-19T00:00:00,96,-1.0006583005551937,3.307960289876441,-1.0341901722180775
EUR_AUD_2019-02-12T00:00:00,EUR_AUD,2019-02-12T04:00:00,12,-1.0115337867905023,0.4578913355833369,-1.16491246584173
EUR_AUD_2019-03-05T08:00:00,EUR_AUD,2019-03-05T12:00:00,26,-1.0116392221085553,1.577114595708375,-1.0475299897693922
EUR_AUD_2022-02-01T12:00:00,EUR_AUD,2022-02-01T16:00:00,76,-1.0004369983243786,3.19139876297934,-1.104294765719395
EUR_AUD_2022-11-22T08:00:00,EUR_AUD,2022-11-22T12:00:00,37,-1.0044703464880738,1.841286047919729,-1.0435775523817927
EUR_AUD_2023-10-17T00:00:00,EUR_AUD,2023-10-17T04:00:00,69,-1.005279601945013,2.718995001677565,-1.0189631753859345
EUR_AUD_2025-08-05T12:00:00,EUR_AUD,2025-08-05T16:00:00,153,-1.004258046143199,3.327663060898234,-1.3817359734632118
EUR_CAD_2010-05-24T08:00:00,EUR_CAD,2010-05-24T12:00:00,18,-1.0151834843363905,0.7270648810915208,-1.152202442510322
EUR_CAD_2012-11-27T08:00:00,EUR_CAD,2012-11-27T12:00:00,48,-1.028204263602567,3.102468996282655,-1.8985498585044416
EUR_CAD_2012-11-28T04:00:00,EUR_CAD,2012-11-28T08:00:00,43,-1.0288122795180954,3.1010244841335903,-2.007804278418324
EUR_CAD_2014-05-06T12:00:00,EUR_CAD,2014-05-06T16:00:00,11,-1.000724097943962,0.6596532269544688,-1.545949110370868
EUR_CAD_2018-10-16T12:00:00,EUR_CAD,2018-10-16T16:00:00,35,-1.0126309744743778,1.5763456144039636,-1.413406043684322
