trade_id,pair,signal_bar_time,native_prob,onnx_prob,abs_diff,native_admit,onnx_admit
562,CAD_CHF,2021-12-29 08:00:00,0.03091758234,0.03279906511,0.001881482777,0,0
563,AUD_CAD,2022-01-03 08:00:00,0.005523335892,0.006926953793,0.0014036179,0,0
564,EUR_GBP,2022-01-04 00:00:00,0.01570946499,0.01570951939,5.439482676e-08,0,0
565,EUR_USD,2022-01-04 00:00:00,0.04895133747,0.0489513278,9.673138832e-09,0,0
566,NZD_CAD,2022-01-04 08:00:00,0.003532415455,0.007707476616,0.004175061161,0,0
567,EUR_CHF,2022-01-06 08:00:00,0.1663055684,0.2112697959,0.0449642275,0,0
568,USD_CHF,2022-01-06 08:00:00,0.00238376495,0.002574622631,0.0001908576813,0,0
569,NZD_CHF,2022-01-07 04:00:00,0.1094242067,0.109424293,8.63135684e-08,0,0
570,EUR_GBP,2022-01-07 08:00:00,0.01276232896,0.01282471418,6.238522703e-05,0,0
571,CAD_CHF,2022-01-13 00:00:00,0.006255980003,0.006255924702,5.530148192e-08,0,0
572,USD_CHF,2022-01-17 00:00:00,0.03862882574,0.03862887621,5.047199566e-08,0,0
573,AUD_CAD,2022-01-20 00:00:00,0.01224752354,0.01224756241,3.88702958e-08,0,0
574,AUD_NZD,2022-01-20 00:00:00,0.003944645204,0.003944635391,9.812508557e-09,0,0
575,GBP_NZD,2022-01-20 00:00:00,0.01466495199,0.01466488838,6.361277259e-08,0,0
576,CAD_CHF,2022-01-20 16:00:00,0.03801365251,0.03801357746,7.504658453e-08,0,0
577,EUR_GBP,2022-01-21 00:00:00,0.01339703562,0.01339709759,6.197057718e-08,0,0
578,GBP_AUD,2022-01-24 04:00:00,0.01816639064,0.01816636324,2.739621107e-08,0,0
579,AUD_CHF,2022-01-25 08:00:00,0.05949682095,0.09801793098,0.03852111003,0,0
580,NZD_CHF,2022-01-25 08:00:00,0.009207195073,0.01214426756,0.002937072486,0,0
581,NZD_JPY,2022-01-26 08:00:00,0.007806639686,0.008149087429,0.0003424477426,0,0
582,USD_CHF,2022-01-26 08:00:00,0.01122659261,0.01161086559,0.0003842729785,0,0
583,EUR_CHF,2022-01-26 16:00:00,0.06237983679,0.06237983704,2.483703174e-10,0,0
584,AUD_NZD,2022-01-27 04:00:00,0.001385456998,0.001385450363,6.635212371e-09,0,0
585,CAD_CHF,2022-01-31 00:00:00,0.05440535554,0.05440539122,3.567383841e-08,0,0
586,EUR_USD,2022-01-31 00:00:00,0.04243253785,0.04243266582,1.279713231e-07,0,0
587,USD_JPY,2022-01-31 00:00:00,0.09582384675,0.0958237648,8.19463942e-08,0,0
588,NZD_CAD,2022-02-01 04:00:00,0.9946366949,0.9946367145,1.959442442e-08,1,1
589,NZD_JPY,2022-02-01 04:00:00,0.9969209786,0.9969210625,8.38456784e-08,1,1
590,AUD_CAD,2022-02-01 12:00:00,0.9849667462,0.9849667549,8.667143114e-09,1,1
591,AUD_CHF,2022-02-01 16:00:00,0.9730839906,0.9730840325,4.192922876e-08,1,1
592,AUD_JPY,2022-02-01 16:00:00,0.969036809,0.9690367579,5.109503076e-08,1,1
593,EUR_JPY,2022-02-02 00:00:00,0.01053013282,0.01053011417,1.864613704e-08,0,0
594,GBP_AUD,2022-02-03 00:00:00,0.002133548888,0.00213354826,6.28421354e-10,0,0
595,CAD_CHF,2022-02-03 08:00:00,0.06562506362,0.07114553452,0.005520470894,0,0
596,USD_CAD,2022-02-03 08:00:00,0.002458550391,0.003010451794,0.0005519014024,0,0
597,EUR_CAD,2022-02-04 00:00:00,0.02255153136,0.02255159616,6.479986782e-08,0,0
598,EUR_NZD,2022-02-04 08:00:00,0.01267695303,0.01474785805,0.002070905019,0,0
599,USD_JPY,2022-02-07 00:00:00,0.04164719084,0.04164719582,4.973882577e-09,0,0
600,AUD_NZD,2022-02-07 08:00:00,0.04023945245,0.04875773191,0.008518279467,0,0
601,NZD_CHF,2022-02-07 20:00:00,0.9554770873,0.9554770589,2.838512669e-08,1,1
602,NZD_USD,2022-02-08 20:00:00,0.09060142872,0.09060144424,1.552542334e-08,0,0
603,EUR_NZD,2022-02-10 00:00:00,0.0005956314558,0.0005956888199,5.736412921e-08,0,0
604,EUR_AUD,2022-02-14 00:00:00,0.02046837582,0.02046835423,2.159707352e-08,0,0
605,GBP_JPY,2022-02-14 16:00:00,0.001747149442,0.001747190952,4.150989239e-08,0,0
606,GBP_AUD,2022-02-15 04:00:00,0.001389227792,0.00138926506,3.726867651e-08,0,0
607,USD_CAD,2022-02-15 04:00:00,0.05074855678,0.05074858665,2.987260232e-08,0,0
608,GBP_CAD,2022-02-15 16:00:00,0.03191158157,0.03191161156,2.99834155e-08,0,0
609,NZD_USD,2022-02-15 16:00:00,0.9850665083,0.9850665331,2.482511974e-08,1,1
610,AUD_USD,2022-02-16 16:00:00,0.04266159195,0.04266160727,1.531464749e-08,0,0
611,GBP_CHF,2022-02-18 08:00:00,0.001065326911,0.001285076141,0.0002197492301,0,0
612,EUR_CAD,2022-02-21 00:00:00,0.03119801341,0.03119808435,7.0939526e-08,0,0
613,GBP_USD,2022-02-21 00:00:00,0.001493655256,0.001493632793,2.24627278e-08,0,0
614,GBP_CAD,2022-02-21 08:00:00,0.05912988336,0.07506370544,0.01593382208,0,0
615,USD_CHF,2022-02-22 08:00:00,0.9857142617,0.987842679,0.002128417304,1,1
616,CAD_JPY,2022-02-23 04:00:00,0.00142581492,0.001425862312,4.739279944e-08,0,0
617,EUR_CHF,2022-02-23 08:00:00,0.01235689646,0.01181876659,0.0005381298653,0,0
618,CAD_CHF,2022-02-25 08:00:00,0.1418896654,0.1475619078,0.005672242403,0,0
619,USD_JPY,2022-02-25 12:00:00,0.03722616283,0.0372261405,2.232764033e-08,0,0
620,AUD_NZD,2022-02-28 00:00:00,0.002697278192,0.002697348595,7.040229513e-08,0,0
621,AUD_USD,2022-02-28 08:00:00,0.9623027655,0.9678336382,0.005530872662,1,1
622,CHF_JPY,2022-02-28 08:00:00,0.05976341791,0.0844117403,0.02464832239,0,0
623,EUR_JPY,2022-02-28 08:00:00,0.00562621083,0.005856812,0.00023060117,0,0
624,EUR_USD,2022-02-28 08:00:00,0.004725326214,0.007020056248,0.002294730034,0,0
625,GBP_JPY,2022-02-28 08:00:00,0.005950039392,0.006243348122,0.0002933087301,0,0
626,GBP_USD,2022-02-28 08:00:00,0.003678226512,0.004290223122,0.0006119966093,0,0
627,GBP_CAD,2022-03-01 04:00:00,0.001261768269,0.001261770725,2.45652557e-09,0,0
628,CAD_JPY,2022-03-03 04:00:00,0.04155378808,0.04155379534,7.261823094e-09,0,0
629,GBP_CHF,2022-03-03 04:00:00,0.0003982928222,0.0003982186317,7.419048647e-08,0,0
630,EUR_CAD,2022-03-04 08:00:00,0.01586812768,0.01761317253,0.001745044855,0,0
631,USD_CAD,2022-03-04 08:00:00,0.1365975196,0.1508842707,0.01428675102,0,0
632,USD_JPY,2022-03-07 00:00:00,0.9662736635,0.9662736654,1.888033174e-09,1,1
633,EUR_USD,2022-03-08 16:00:00,0.1214969009,0.1214969158,1.489806828e-08,0,0
634,CHF_JPY,2022-03-09 00:00:00,0.9760392755,0.9760392308,4.463582259e-08,1,1
635,EUR_CHF,2022-03-09 08:00:00,0.09485621775,0.1134325862,0.01857636844,0,0
636,EUR_GBP,2022-03-09 08:00:00,0.02794849261,0.0345993042,0.006650811588,0,0
637,EUR_JPY,2022-03-09 08:00:00,0.9532242443,0.9552571774,0.002032933085,1,1
638,GBP_CHF,2022-03-09 08:00:00,0.2092250861,0.2742985487,0.06507346257,0,0
639,GBP_JPY,2022-03-09 08:00:00,0.9832804111,0.9851904511,0.001910040047,1,1
640,GBP_CAD,2022-03-09 16:00:00,0.001698837309,0.001698791981,4.532810229e-08,0,0
641,GBP_AUD,2022-03-10 00:00:00,0.03944684912,0.03944694996,1.008373615e-07,0,0
642,AUD_NZD,2022-03-10 04:00:00,0.0003662230349,0.0003662109375,1.209742316e-08,0,0
643,CAD_JPY,2022-03-14 08:00:00,0.03278339467,0.03278338909,5.582786983e-09,0,0
644,EUR_CAD,2022-03-14 16:00:00,0.07649935787,0.07649922371,1.341636471e-07,0,0
645,EUR_NZD,2022-03-14 16:00:00,0.009763931852,0.009763896465,3.538699196e-08,0,0
646,GBP_CAD,2022-03-15 00:00:00,0.002383015105,0.002382993698,2.140642384e-08,0,0
647,CAD_CHF,2022-03-16 04:00:00,0.9790840729,0.9790840149,5.799399161e-08,1,1
648,AUD_NZD,2022-03-17 08:00:00,0.9424764924,0.9462397099,0.003763217424,1,1
649,CAD_JPY,2022-03-17 20:00:00,0.9739620152,0.973962009,6.212323322e-09,1,1
650,EUR_CAD,2022-03-21 08:00:00,0.04364434852,0.04534965754,0.00170530902,0,0
651,GBP_AUD,2022-03-22 00:00:00,0.04500170672,0.04500168562,2.110367606e-08,0,0
652,GBP_USD,2022-03-23 00:00:00,0.009301958861,0.009301960468,1.60723629e-09,0,0
653,USD_CAD,2022-03-25 08:00:00,0.01608647324,0.01878941059,0.002702937352,0,0
654,EUR_AUD,2022-03-29 00:00:00,0.01016483564,0.01016491652,8.087465931e-08,0,0
655,GBP_CAD,2022-03-30 08:00:00,0.01438812976,0.01539617777,0.001008048008,0,0
656,NZD_JPY,2022-03-30 12:00:00,0.005161677545,0.005161702633,2.508777665e-08,0,0
657,AUD_CAD,2022-03-31 00:00:00,0.002989242717,0.002989292145,4.942763959e-08,0,0
658,EUR_CAD,2022-03-31 00:00:00,0.03963317313,0.03963321447,4.134265175e-08,0,0
659,NZD_CAD,2022-03-31 00:00:00,0.002771797848,0.002771794796,3.051820685e-09,0,0
660,USD_CAD,2022-03-31 00:00:00,0.005083374939,0.005083322525,5.24141314e-08,0,0
661,AUD_JPY,2022-04-04 16:00:00,0.001020271125,0.001020252705,1.842014535e-08,0,0
662,GBP_USD,2022-04-05 04:00:00,0.00514138082,0.005141377449,3.37124191e-09,0,0
663,USD_CAD,2022-04-06 04:00:00,0.9518090129,0.9518090487,3.574716534e-08,1,1
664,AUD_CHF,2022-04-06 08:00:00,0.002644329816,0.002880215645,0.0002358858288,0,0
665,NZD_CAD,2022-04-06 08:00:00,0.002423416426,0.002381145954,4.227047189e-05,0,0
666,NZD_CHF,2022-04-06 08:00:00,0.001744763618,0.002030670643,0.0002859070252,0,0
667,EUR_CAD,2022-04-06 20:00:00,0.008861461608,0.008861482143,2.053525412e-08,0,0
668,GBP_AUD,2022-04-07 04:00:00,0.09721807075,0.09721809626,2.550526329e-08,0,0
669,EUR_AUD,2022-04-12 00:00:00,0.01122786849,0.01122790575,3.726328981e-08,0,0
670,EUR_NZD,2022-04-12 00:00:00,0.006829695904,0.006829619408,7.649595985e-08,0,0
671,GBP_NZD,2022-04-12 00:00:00,0.009080994676,0.00908100605,1.137386853e-08,0,0
672,NZD_CAD,2022-04-12 04:00:00,0.0004910327926,0.0004910230637,9.728940533e-09,0,0
673,AUD_CHF,2022-04-13 16:00:00,0.0006888411418,0.000688791275,4.986676109e-08,0,0
674,GBP_USD,2022-04-13 16:00:00,0.002684735736,0.002684772015,3.62788504e-08,0,0
675,GBP_CAD,2022-04-14 00:00:00,0.03611091256,0.0361109376,2.50390703e-08,0,0
676,EUR_CHF,2022-04-14 08:00:00,0.04746753955,0.0608445406,0.01337700104,0,0
677,GBP_CHF,2022-04-15 16:00:00,0.03359682985,0.03359669447,1.353767961e-07,0,0
678,EUR_GBP,2022-04-15 20:00:00,0.9801009209,0.9801008701,5.075584819e-08,1,1
679,NZD_CHF,2022-04-19 20:00:00,0.00251449744,0.002514481544,1.589505773e-08,0,0
680,NZD_CAD,2022-04-20 00:00:00,0.007691781729,0.007691860199,7.846991876e-08,0,0
681,EUR_USD,2022-04-20 04:00:00,0.0002155401709,0.0002154707909,6.938003854e-08,0,0
682,GBP_USD,2022-04-20 20:00:00,0.002443003696,0.00244307518,7.148430898e-08,0,0
683,EUR_AUD,2022-04-21 00:00:00,0.9591135327,0.9591135979,6.518817719e-08,1,1
684,EUR_NZD,2022-04-21 00:00:00,0.9495055124,0.9495055676,5.514929557e-08,1,1
685,GBP_NZD,2022-04-21 00:00:00,0.01360594208,0.01360589266,4.94204111e-08,0,0
686,USD_CHF,2022-04-21 00:00:00,0.9803304502,0.9803304076,4.258215336e-08,1,1
687,NZD_USD,2022-04-21 08:00:00,0.0002055826068,0.0003521442413,0.0001465616346,0,0
688,EUR_CAD,2022-04-25 00:00:00,0.001085518437,0.001085519791,1.353573992e-09,0,0
689,AUD_CAD,2022-04-26 12:00:00,0.005864659022,0.005864739418,8.039587939e-08,0,0
690,AUD_JPY,2022-04-28 00:00:00,0.0005820295776,0.0005819797516,4.982601955e-08,0,0
691,NZD_JPY,2022-04-28 04:00:00,0.001112055594,0.001112043858,1.173669335e-08,0,0
692,AUD_CHF,2022-04-28 08:00:00,0.06382154247,0.1053510308,0.04152948835,0,0
693,GBP_CHF,2022-04-29 00:00:00,0.9877020703,0.9877020717,1.376724512e-09,1,1
694,GBP_NZD,2022-04-29 08:00:00,0.03630487376,0.04719495773,0.01089008397,0,0
695,GBP_CAD,2022-05-02 08:00:00,0.007878138141,0.007788777351,8.936078941e-05,0,0
696,EUR_CHF,2022-05-02 16:00:00,0.08872528045,0.08872520924,7.120946942e-08,0,0
697,AUD_CAD,2022-05-03 00:00:00,0.00239620372,0.002396166325,3.739586017e-08,0,0
698,AUD_CHF,2022-05-06 00:00:00,0.001279903202,0.001279830933,7.226911015e-08,0,0
699,AUD_USD,2022-05-06 00:00:00,0.004859005211,0.004858970642,3.456848402e-08,0,0
700,EUR_JPY,2022-05-06 00:00:00,0.009989051039,0.009989082813,3.177408318e-08,0,0
701,NZD_CHF,2022-05-06 00:00:00,0.0039307269,0.003930687904,3.899573492e-08,0,0
702,GBP_CAD,2022-05-06 04:00:00,0.01342715042,0.01342713833,1.208697999e-08,0,0
703,USD_JPY,2022-05-06 04:00:00,0.006158099285,0.00615811348,1.419471962e-08,0,0
704,GBP_NZD,2022-05-06 20:00:00,0.134561496,0.1345614791,1.690260282e-08,0,0
705,GBP_AUD,2022-05-09 20:00:00,0.06810332603,0.06810331345,1.258255014e-08,0,0
706,EUR_USD,2022-05-10 04:00:00,0.0002755993835,0.0002756714821,7.209863344e-08,0,0
707,AUD_CAD,2022-05-11 04:00:00,0.01147238807,0.0114723444,4.366723055e-08,0,0
708,AUD_JPY,2022-05-11 04:00:00,0.007600314956,0.00760024786,6.709649556e-08,0,0
709,CHF_JPY,2022-05-11 04:00:00,0.0203303012,0.02033030987,8.672711688e-09,0,0
710,GBP_JPY,2022-05-11 04:00:00,0.004728620607,0.004728615284,5.323077147e-09,0,0
711,GBP_USD,2022-05-11 04:00:00,0.001450780363,0.001450836658,5.629561974e-08,0,0
712,NZD_JPY,2022-05-11 04:00:00,0.007486229235,0.007486283779,5.454381715e-08,0,0
713,NZD_USD,2022-05-11 04:00:00,0.0032058805,0.003205835819,4.468042894e-08,0,0
714,CAD_CHF,2022-05-11 16:00:00,0.02704068758,0.02704071999,3.241002757e-08,0,0
715,AUD_CHF,2022-05-13 00:00:00,0.007044995901,0.007044970989,2.491171054e-08,0,0
716,EUR_JPY,2022-05-13 16:00:00,0.9748017971,0.9748017788,1.829211227e-08,1,1
717,USD_JPY,2022-05-16 00:00:00,0.001794098234,0.001794099808,1.574143554e-09,0,0
718,AUD_CAD,2022-05-16 12:00:00,0.02502851256,0.02502852678,1.422621263e-08,0,0
719,AUD_JPY,2022-05-16 12:00:00,0.9838087227,0.9838086963,2.64762039e-08,1,1
720,AUD_USD,2022-05-16 12:00:00,0.9927067737,0.9927067161,5.76714132e-08,1,1
721,NZD_CHF,2022-05-16 12:00:00,0.001979188904,0.001979231834,4.293018908e-08,0,0
722,NZD_JPY,2022-05-16 12:00:00,0.9933221382,0.9933221936,5.540988612e-08,1,1
723,NZD_USD,2022-05-16 12:00:00,0.9785947385,0.9785947204,1.814813766e-08,1,1
724,EUR_USD,2022-05-17 08:00:00,0.08527450362,0.09530323744,0.01002873382,0,0
725,GBP_USD,2022-05-17 20:00:00,0.09218221989,0.09218227863,5.874304591e-08,0,0
726,AUD_NZD,2022-05-18 00:00:00,0.009242578163,0.009242594242,1.60788669e-08,0,0
727,EUR_CAD,2022-05-20 16:00:00,0.02323083548,0.02323079109,4.439226161e-08,0,0
728,CAD_CHF,2022-05-23 00:00:00,0.03516574803,0.03516584635,9.832224233e-08,0,0
729,CHF_JPY,2022-05-23 08:00:00,0.9755259557,0.9768411517,0.001315196011,1,1
730,GBP_JPY,2022-05-23 08:00:00,0.03748962881,0.03594267368,0.001546955126,0,0
731,NZD_CAD,2022-05-24 16:00:00,0.006945779432,0.00694578886,9.427894987e-09,0,0
732,USD_JPY,2022-05-26 16:00:00,0.983042787,0.9830427766,1.040446174e-08,1,1
733,GBP_CHF,2022-05-27 00:00:00,0.000661781531,0.0006617903709,8.83992373e-09,0,0
734,GBP_JPY,2022-05-27 00:00:00,0.9578965318,0.9578965902,5.83992843e-08,1,1
735,CAD_JPY,2022-05-27 08:00:00,0.9161012266,0.9216067791,0.005505552543,1,1
736,AUD_NZD,2022-05-30 08:00:00,0.1961768224,0.2082926035,0.01211578106,0,0
737,CAD_CHF,2022-05-31 00:00:00,0.0095116098,0.009511590004,1.979577544e-08,0,0
738,AUD_CHF,2022-05-31 08:00:00,0.03041628666,0.05566543341,0.02524914675,0,0
739,NZD_CHF,2022-06-01 12:00:00,0.07454605821,0.0745460391,1.910836832e-08,0,0
740,NZD_CAD,2022-06-02 08:00:00,0.003309205081,0.004079937935,0.0007707328539,0,0
741,EUR_CAD,2022-06-03 00:00:00,0.002245192723,0.002245128155,6.456804446e-08,0,0
742,GBP_CHF,2022-06-03 08:00:00,0.0003757256834,0.0004930496216,0.0001173239382,0,0
743,USD_CAD,2022-06-07 00:00:00,0.0010751225,0.001075208187,8.568747527e-08,0,0
744,GBP_AUD,2022-06-07 12:00:00,0.01656092054,0.01656097174,5.119305593e-08,0,0
745,GBP_CAD,2022-06-07 16:00:00,0.02411991972,0.02411997318,5.346092885e-08,0,0
746,GBP_USD,2022-06-07 16:00:00,0.006323755177,0.006323754787,3.893387878e-10,0,0
747,EUR_CAD,2022-06-09 04:00:00,0.1233797767,0.1233796477,1.290012762e-07,0,0
748,NZD_CHF,2022-06-09 08:00:00,0.002703479438,0.003865242004,0.001161762567,0,0
749,NZD_CAD,2022-06-10 00:00:00,0.002120202897,0.002120137215,6.56818909e-08,0,0
750,EUR_GBP,2022-06-13 08:00:00,0.007240058817,0.007784187794,0.0005441289772,0,0
751,USD_CAD,2022-06-15 04:00:00,0.06077059339,0.06077063084,3.745109138e-08,0,0
752,EUR_USD,2022-06-16 16:00:00,0.0550029746,0.05500298738,1.27876175e-08,0,0
753,NZD_USD,2022-06-16 16:00:00,0.05121529017,0.05121529102,8.566952633e-10,0,0
754,EUR_AUD,2022-06-17 00:00:00,0.04311812623,0.04311817884,5.261666555e-08,0,0
755,EUR_GBP,2022-06-17 16:00:00,0.000682156194,0.0006821155548,4.063919557e-08,0,0
756,GBP_USD,2022-06-20 04:00:00,0.04152688106,0.04152691364,3.258252251e-08,0,0
757,NZD_CAD,2022-06-20 08:00:00,0.02817741278,0.03070652485,0.002529112065,0,0
758,EUR_NZD,2022-06-21 00:00:00,0.05026403451,0.0502640605,2.598546974e-08,0,0
759,GBP_AUD,2022-06-21 08:00:00,0.006692450444,0.007297992706,0.0006055422625,0,0
760,USD_CAD,2022-06-22 00:00:00,0.004971144557,0.004971086979,5.75776482e-08,0,0
761,USD_CHF,2022-06-22 00:00:00,0.001501071026,0.001501083374,1.234784135e-08,0,0
762,CAD_CHF,2022-06-24 00:00:00,0.003075557072,0.003075540066,1.700652115e-08,0,0
763,NZD_CAD,2022-06-24 00:00:00,0.002715600437,0.002715587616,1.282132742e-08,0,0
764,EUR_USD,2022-06-24 04:00:00,0.07544207965,0.07544213533,5.568625322e-08,0,0
765,GBP_CAD,2022-06-24 04:00:00,0.01503463432,0.0150346756,4.128243185e-08,0,0
766,AUD_CAD,2022-06-24 16:00:00,0.05142962509,0.05142951012,1.149725245e-07,0,0
767,EUR_CHF,2022-06-24 20:00:00,0.00526106737,0.005261003971,6.339897158e-08,0,0
768,GBP_CHF,2022-06-27 08:00:00,0.0006033294927,0.0006447434425,4.141394988e-05,0,0
769,NZD_CHF,2022-06-27 08:00:00,0.01086994876,0.0133702755,0.002500326734,0,0
770,NZD_USD,2022-06-27 08:00:00,0.03877208212,0.04663568735,0.007863605234,0,0
771,EUR_CAD,2022-06-27 12:00:00,0.002837529824,0.002837598324,6.84995317e-08,0,0
772,GBP_CAD,2022-06-30 08:00:00,0.01382646915,0.01500862837,0.001182159223,0,0
773,USD_CHF,2022-07-01 00:00:00,0.1546870476,0.1546869874,6.015876611e-08,0,0
774,USD_CAD,2022-07-01 04:00:00,0.03697954395,0.03697955608,1.213782393e-08,0,0
775,NZD_CHF,2022-07-04 08:00:00,0.03808975747,0.03989207745,0.001802319975,0,0
776,NZD_USD,2022-07-04 08:00:00,0.01053027264,0.01348954439,0.002959271749,0,0
777,AUD_CHF,2022-07-05 00:00:00,0.1247350716,0.1247349977,7.384383999e-08,0,0
778,AUD_USD,2022-07-05 00:00:00,0.03697838493,0.0369784832,9.826838943e-08,0,0
779,EUR_CHF,2022-07-05 00:00:00,0.0008383376157,0.0008382797241,5.789160929e-08,0,0
780,EUR_USD,2022-07-05 00:00:00,0.002907665192,0.002907633781,3.141101175e-08,0,0
781,AUD_CAD,2022-07-05 16:00:00,0.0233524522,0.02335250378,5.158145e-08,0,0
782,USD_CAD,2022-07-06 16:00:00,0.008251224099,0.008251190186,3.391371564e-08,0,0
783,GBP_USD,2022-07-07 04:00:00,0.0314250514,0.03142511845,6.704311679e-08,0,0
784,NZD_USD,2022-07-08 00:00:00,0.01685440799,0.0168544054,2.584651906e-09,0,0
785,GBP_CHF,2022-07-12 16:00:00,0.03867251225,0.0386723876,1.246507374e-07,0,0
786,GBP_AUD,2022-07-13 00:00:00,0.00132633888,0.001326322556,1.632413893e-08,0,0
787,GBP_CAD,2022-07-13 04:00:00,0.005843242871,0.005843281746,3.887461002e-08,0,0
788,GBP_NZD,2022-07-14 00:00:00,0.002609150275,0.002609074116,7.615930955e-08,0,0
789,EUR_CHF,2022-07-14 08:00:00,0.001828035937,0.002108037472,0.0002800015347,0,0
790,NZD_CAD,2022-07-14 08:00:00,0.9836543228,0.9865655303,0.00291120754,1,1
791,USD_CAD,2022-07-14 08:00:00,0.05135999795,0.05016678572,0.001193212237,0,0
792,AUD_CAD,2022-07-14 20:00:00,0.952926766,0.9529269338,1.677675486e-07,1,1
793,EUR_GBP,2022-07-15 04:00:00,0.001764540582,0.001764535904,4.677683904e-09,0,0
794,EUR_USD,2022-07-15 04:00:00,0.06265318987,0.06265318394,5.932033406e-09,0,0
795,AUD_USD,2022-07-18 00:00:00,0.9642604111,0.9642604589,4.787009789e-08,1,1
796,GBP_USD,2022-07-18 00:00:00,0.04556654184,0.04556643963,1.022119602e-07,0,0
797,NZD_USD,2022-07-18 00:00:00,0.9630399897,0.9630399942,4.542203724e-09,1,1
798,GBP_CHF,2022-07-18 04:00:00,0.04569351706,0.04569363594,1.188802018e-07,0,0
799,AUD_CHF,2022-07-18 08:00:00,0.05546346433,0.06000286341,0.004539399082,0,0
800,EUR_AUD,2022-07-18 16:00:00,0.0008471077981,0.0008471012115,6.586522474e-09,0,0
801,AUD_JPY,2022-07-19 04:00:00,0.02289253422,0.02289247513,5.909549246e-08,0,0
802,NZD_JPY,2022-07-19 04:00:00,0.005515638947,0.005515635014,3.933883808e-09,0,0
803,NZD_CHF,2022-07-20 00:00:00,0.03093005858,0.03093010187,4.32902367e-08,0,0
804,CHF_JPY,2022-07-21 00:00:00,0.02396044876,0.02396047115,2.239255622e-08,0,0
805,EUR_CAD,2022-07-22 16:00:00,0.02326364251,0.02326357365,6.88599588e-08,0,0
806,GBP_NZD,2022-07-22 20:00:00,0.004101614772,0.00410169363,7.885805322e-08,0,0
807,NZD_CHF,2022-07-25 08:00:00,0.0005450325942,0.0005560517311,1.101913688e-05,0,0
808,USD_JPY,2022-07-25 12:00:00,0.00295208019,0.002952039242,4.094805868e-08,0,0
809,EUR_AUD,2022-07-26 00:00:00,0.01550474633,0.01550477743,3.110407838e-08,0,0
810,GBP_AUD,2022-07-26 00:00:00,0.1658186776,0.1658186316,4.599502851e-08,0,0
811,GBP_CAD,2022-07-26 00:00:00,0.05125744383,0.05125743151,1.232425149e-08,0,0
812,EUR_CHF,2022-07-27 20:00:00,0.006709963348,0.00671005249,8.914181183e-08,0,0
813,GBP_JPY,2022-07-29 00:00:00,0.003517446619,0.003517508507,6.188735018e-08,0,0
814,EUR_CAD,2022-07-29 04:00:00,0.1151921329,0.1151921153,1.763836043e-08,0,0
815,EUR_AUD,2022-07-29 08:00:00,0.0007768710767,0.0008528232574,7.595218072e-05,0,0
816,AUD_NZD,2022-08-01 08:00:00,0.0141759418,0.01685327291,0.002677331116,0,0
817,EUR_NZD,2022-08-01 20:00:00,0.01253685442,0.01253688335,2.893242439e-08,0,0
818,EUR_GBP,2022-08-02 00:00:00,0.9587907163,0.9587907791,6.280321752e-08,1,1
819,NZD_CHF,2022-08-02 16:00:00,0.01816910478,0.01816910505,2.716492205e-10,0,0
820,USD_CHF,2022-08-02 16:00:00,0.02099146094,0.02099150419,4.325629774e-08,0,0
821,AUD_JPY,2022-08-03 12:00:00,0.9456976609,0.9456976652,4.296407674e-09,1,1
822,CAD_JPY,2022-08-03 12:00:00,0.1528140023,0.1528139114,9.087642514e-08,0,0
823,EUR_JPY,2022-08-03 12:00:00,0.9558221501,0.9558221698,1.972535746e-08,1,1
824,GBP_JPY,2022-08-03 12:00:00,0.01697608328,0.01697611809,3.480569999e-08,0,0
825,USD_JPY,2022-08-03 12:00:00,0.1912036234,0.1912035942,2.921063741e-08,0,0
826,AUD_NZD,2022-08-05 20:00:00,0.0616037822,0.06160366535,1.168460914e-07,0,0
827,CHF_JPY,2022-08-08 00:00:00,0.9673285112,0.9673283696,1.415528664e-07,1,1
828,NZD_JPY,2022-08-08 12:00:00,0.9741759248,0.9741759896,6.486313064e-08,1,1
829,EUR_CHF,2022-08-09 08:00:00,0.003267672074,0.003821611404,0.0005539393308,0,0
830,CAD_CHF,2022-08-12 04:00:00,0.0001959081241,0.0001959204674,1.234332436e-08,0,0
831,USD_CAD,2022-08-15 04:00:00,0.9842157982,0.984215796,2.186652415e-09,1,1
832,USD_CHF,2022-08-15 04:00:00,0.9566312124,0.9566311836,2.881148109e-08,1,1
833,USD_JPY,2022-08-15 08:00:00,0.9782517716,0.9840717912,0.005820019585,1,1
834,EUR_AUD,2022-08-16 00:00:00,0.0004272837584,0.0004273056984,2.193999304e-08,0,0
835,GBP_AUD,2022-08-16 00:00:00,0.02594186834,0.02594190836,4.002017001e-08,0,0
836,EUR_NZD,2022-08-16 08:00:00,0.9756999181,0.9765247107,0.0008247925877,1,1
837,GBP_CHF,2022-08-16 08:00:00,0.004585090908,0.004786133766,0.0002010428582,0,0
838,AUD_CHF,2022-08-16 16:00:00,0.05736404246,0.05736404657,4.11464296e-09,0,0
839,NZD_CHF,2022-08-16 16:00:00,0.008200217345,0.008200228214,1.086974672e-08,0,0
840,GBP_NZD,2022-08-17 00:00:00,0.124873135,0.1248731613,2.6343211e-08,0,0
841,CAD_CHF,2022-08-18 08:00:00,0.02516976295,0.0356182456,0.01044848265,0,0
842,CAD_JPY,2022-08-18 08:00:00,0.9496503309,0.9474900365,0.002160294394,1,1
843,AUD_NZD,2022-08-19 00:00:00,0.9586489035,0.9586489797,7.611544595e-08,1,1
