trade_id,pair,entry_date,body_to_range_ratio,upper_wick_ratio,lower_wick_ratio,range_to_atr_14,ret_5bar_atr,ret_20bar_atr,pos_in_20bar_range,rsi_14,atr_at_signal_1h,atr_baseline_1h_200,signal_bar_open,signal_bar_high,signal_bar_close,signal_bar_low,day_of_week,concurrent_signals_within_3h,vol_realized_1h_24h_decile,concurrent_signals_same_bar,vol_realized_1h_24h,atr_ratio_to_baseline,signal_bar_volume,trade_overlap_at_execution_time,cum_logret_1h_72,hour_utc,hour_in_d1_bar,bars_to_next_d1_close,currency_basket_3h_USD,cum_logret_1h_24,cum_logret_1h_3,currency_basket_3h_EUR,cum_logret_1h_168,cum_logret_1h_6,currency_basket_3h_GBP,dist_close_to_high30_atr,hour_in_4h_bar,bars_to_next_4h_close,signal_bar_abs_log_return,currency_basket_3h_JPY
3868,NZD_USD,2025-10-16 16:00:00,0.9299363057325184,0.0573248407642839,0.0127388535031977,1.6785912431605483,-1.496832955684557,1.186774700578566,0.2723112128146518,43.09726815111649,0.0009353081082,0.0009251642521,0.57379,0.57388,0.57233,0.57231,3,2,7,2,0.001098801235,1.010964384,5385,5,0.002862280957,16,16,7,-0.0009047568941,0.003579133132,-0.002809113139,-0.001082352396,-0.01210855194,-0.002443154279,0.0002428333653,-3.399949142,0,3,0.00254772762,-0.001522254633
3890,NZD_USD,2025-10-24 11:00:00,0.6730769230768944,0.1153846153846318,0.2115384615384738,1.410879440442748,-1.1124241741952263,-0.0949630392605956,0.1242937853107376,45.93307514932625,0.0007371288929,0.0008504826751,0.57505,0.57517,0.57435,0.57413,4,15,3,7,0.0007243486399,0.8667182936,3869,11,0.005860107113,11,11,12,2.163760325e-05,0.0007654437338,-0.001982885225,-0.0004697946567,0.004793664124,-0.001426682683,-0.0001947059542,-2.102753012,3,0,0.001218026947,-2.684015718e-05
3923,NZD_USD,2025-11-11 07:00:00,0.8703703703703399,0.0740740740741502,0.0555555555555098,0.7338580244073974,-1.535665865889548,-2.1743941463922605,0.3073593073593125,45.11637454028354,0.0007358371538,0.0008871845574,0.56387,0.56391,0.5634,0.56337,1,8,5,4,0.0009132035051,0.8294070807,3568,8,-0.004759259888,7,7,16,0.0001569504474,0.0005676677877,-0.00180879977,-0.0006699852813,-0.01621904397,-0.002003671111,-0.0001107896725,-2.242343964,3,0,0.0008338730335,-0.001593209967
3939,NZD_USD,2025-11-18 17:00:00,0.6896551724138151,0.1609195402299114,0.1494252873562734,1.0008531546004025,-1.081381569338379,0.3221136589517787,0.4108108108107975,43.28291749240916,0.0008692583882,0.0008723550199,0.56594,0.56608,0.56534,0.56521,1,14,5,5,0.0009225281007,0.9964502621,7687,7,-0.001677215862,17,17,6,-0.001240805788,-0.001236115928,-0.002790880232,-0.000228384889,0.006523689153,-0.001661335459,-0.0004605471508,-2.507884916,1,2,0.00106074545,-0.0005783227871
3946,NZD_USD,2025-11-25 12:00:00,0.2463768115942192,0.4492753623189082,0.3043478260868725,0.8071204805683918,0.1520661774983568,0.2807375584586049,0.4377104377104227,49.77129602008203,0.0008548909569,0.0009335559352,0.5607,0.56101,0.56053,0.56032,1,4,5,2,0.0008617752401,0.9157361918,4851,6,-0.001550429352,12,12,11,0.000655521416,0.001374227214,0.001589044854,-0.00096262769,-0.01216046751,0.0002319502566,-4.256388396e-05,-1.953465511,0,3,0.0003032384101,-0.001339577483
18,NZD_JPY,2020-10-02 07:00:00,0.8300395256917307,0.0711462450592912,0.0988142292489781,2.096653598044022,-2.3286943124521047,-0.6381119646220785,0.0688705234159545,39.71686101786232,0.1206684787,0.1346391248,70.12,70.138,69.91,69.885,4,31,4,12,0.0008270160415,0.8962363572,1449,13,0.01234069816,7,7,16,-0.001926188654,0.00295649036,-0.002885262889,0.0006037645068,0.008334813674,-0.004011397161,0.0008100610777,-2.801062909,3,0,0.002985098161,-0.002339698524
24,NZD_JPY,2020-10-02 08:00:00,0.6891891891891684,0.0027027027027155,0.308108108108116,2.671907011697661,-2.888548120754234,-2.895769491056051,0.1612446958981655,29.02695987225107,0.1384778731,0.1344100808,69.91,69.911,69.655,69.541,4,32,6,10,0.00103403208,1.030264042,4539,8,0.008504087795,8,8,15,0.0002735908916,-0.0006577724631,-0.006639313527,6.224323797e-05,0.006572834042,-0.005726162665,-0.00045569849,-4.282272588,0,3,0.003654215366,-0.005537316302
45,NZD_JPY,2020-10-13 00:00:00,0.0949367088607623,0.4430379746834976,0.46202531645574,1.825040265955455,-0.7508077043487309,-4.435540899537277,0.1546610169491656,37.24596584965615,0.08657343235,0.1179323078,70.007,70.077,69.992,69.919,1,7,3,3,0.0006995415439,0.7340942778,1125,6,0.005284614629,0,0,23,0.0001007927367,-0.006407083924,-0.0001714334699,-8.403082848e-05,-0.002154512109,-0.0009282466089,-9.680121385e-05,-5.948707196,0,3,0.0002571391851,-0.0004018744311
49,NZD_JPY,2020-10-13 21:00:00,0.1355932203389136,0.5423728813561364,0.32203389830495,0.5818570432523992,-0.4142033189254699,0.5522710919005799,0.4881602914389753,46.8626754290926,0.1013994772,0.114512448,70.079,70.111,70.071,70.052,1,4,6,2,0.0009874136418,0.8854886867,832,7,0.004748564332,21,21,2,-0.0005518285894,0.0004709878701,-0.0005564234954,-0.001151110479,0.003903043749,-0.0005992124815,0.002197161028,-2.771217444,1,2,0.0001569713102,-0.00118755088
62,NZD_JPY,2020-10-19 21:00:00,0.7580645161289559,0.1666666666666921,0.075268817204352,1.85419427785208,-3.1002925828600096,0.1993757288013934,0.0737704918032815,41.07414204841406,0.1003131129,0.1042931314,69.818,69.849,69.677,69.663,0,4,3,2,0.0007184202496,0.9618381535,807,6,-0.002531628817,21,21,2,-0.002245523975,0.002250945415,-0.002708844092,-0.000229398717,0.001103333756,-0.004453521126,0.002338704957,-3.379418604,1,2,0.002150476801,-0.002066504601
315,NZD_JPY,2021-03-30 18:00:00,0.2792792792791939,0.6306306306306733,0.0900900900901327,0.8554821504227454,-1.3179049344349307,1.0866935424288928,0.3876500857632928,49.94153391970392,0.1297513922,0.1457422873,77.026,77.096,76.995,76.985,1,9,7,4,0.001144953733,0.8902796476,3810,7,0.01443671851,18,18,5,2.456035507e-05,0.002990510615,-0.0004804352576,0.0007328575974,-0.01182208573,-0.002218460832,0.0009176688879,-2.751415564,2,1,0.0003895598024,-0.001564329378
491,NZD_JPY,2021-06-11 12:00:00,0.8703703703702826,0.1172839506173131,0.0123456790124041,1.588504209778391,-0.0392223261672747,-2.0493665422449148,0.5062761506276302,48.01788511787972,0.1019827326,0.1036081194,78.844,78.863,78.703,78.701,4,2,4,2,0.0008306279162,0.9843121673,2552,7,-0.001470159828,12,12,11,-0.001673070601,0.002399985914,-0.001548931293,0.001067958212,-0.006460158623,-5.082269234e-05,0.0001110647877,-2.774979575,0,3,0.00180262572,-0.0004432661283
494,NZD_JPY,2021-06-11 15:00:00,0.4701492537313599,0.1567164179104533,0.3731343283581868,1.2716397983331078,-3.4543051238302653,-3.378386329899838,0.1066098081023407,33.88266135972452,0.105375752,0.1035498603,78.524,78.545,78.461,78.411,4,13,6,5,0.0009706846768,1.017632972,3024,8,-0.004979685087,15,15,8,-0.001790800301,-0.002238844878,-0.001808180598,0.0005983399431,-0.0105523493,-0.004628519383,-0.001002224251,-4.982170851,3,0,0.0008026244977,-0.0007541290395
504,NZD_JPY,2021-06-15 13:00:00,0.4821428571428368,0.0357142857143265,0.4821428571428368,1.184154192459727,-2.801793401801814,-1.1418629713004027,0.149171270718234,43.69480081970513,0.09458227713,0.1016640245,78.557,78.561,78.503,78.449,1,8,2,1,0.0006705048648,0.9303416583,2195,8,-0.001450142088,13,13,10,-0.001959396321,0.002140891836,-0.001247581382,0.0004547750072,-0.003012414178,-0.003369982397,0.0005074076159,-3.256424029,1,2,0.0006749056343,-0.001653926744
508,NZD_JPY,2021-06-16 10:00:00,0.9294117647058804,0.0470588235293852,0.0235294117647344,1.704455446208374,-0.9925946422037278,0.1002620850711311,0.555555555555552,48.037057509050335,0.09973860002,0.101416603,78.637,78.645,78.479,78.475,2,9,3,4,0.0007427006582,0.9834543563,3480,7,-0.001639105085,10,10,13,0.0006506264237,-0.0009532949772,-0.001222509608,0.0002405980217,-0.003148769123,-0.001260688961,-0.001788485288,-3.328701224,2,1,0.00201125351,-0.0006374227969
513,NZD_JPY,2021-06-17 09:00:00,0.8670212765957918,0.0638297872340441,0.0691489361701641,1.2571244502385688,-1.6850817098942945,-2.039483815546634,0.5395973154362397,42.78430642820927,0.1495476442,0.1006929993,78.409,78.421,78.246,78.233,3,1,9,1,0.001552402022,1.485184126,4530,7,-0.0003060560872,9,9,14,-0.0007194859751,-0.002356764045,-0.002667502108,-7.399268191e-05,-0.006711690527,-0.003215436854,-0.0008638076906,-2.895398335,1,2,0.00202999093,-0.001406025306
534,NZD_JPY,2021-06-29 00:00:00,0.2857142857143384,0.4285714285714154,0.2857142857142462,1.4361301213705122,0.0093255202686835,-3.4690935399337253,0.1381475667190078,30.056086243894583,0.1072326231,0.1476557406,77.82,77.93,77.864,77.776,1,9,3,4,0.0006998393263,0.7262340269,770,7,-0.002910650283,0,0,23,5.203635012e-05,-0.005506410297,-0.0001284208095,1.470833571e-05,0.009042247728,1.284298805e-05,6.859648541e-05,-5.119710627,0,3,0.0001541029925,0.0005596147486
544,NZD_JPY,2021-07-01 21:00:00,0.4918032786885437,0.1885245901639029,0.3196721311475534,0.9587325678002298,-2.121785191033266,0.3850647198542428,0.3656307129798974,49.767353630894725,0.1272513359,0.1276228407,77.793,77.816,77.733,77.694,3,6,6,2,0.001038332548,0.9970890413,1606,4,-0.0006168318172,21,21,2,-0.001628630507,0.002767571004,-0.0009515237956,-0.000214297926,0.001299160873,-0.003467409854,0.0003533121133,-2.726886893,1,2,0.000771575209,-0.001023063816
564,NZD_JPY,2021-07-06 17:00:00,0.8536853685368573,0.0033003300330034,0.1430143014301393,4.389706371682537,-4.858134884392379,-1.5936227751982863,0.090090090090087,26.555504232536663,0.2070753538,0.118855539,78.231,78.234,77.455,77.325,1,14,9,6,0.001559519698,1.742244035,7338,1,0.002944265933,17,17,6,-0.005036180722,0.004252763657,-0.01213955982,-0.003963318008,-0.002132373935,-0.01290456349,-0.001250634293,-6.340686981,1,2,0.009994430863,-0.005952245896
576,NZD_JPY,2021-07-13 12:00:00,0.9388888888889104,0.0444444444444216,0.0166666666666679,1.2808365918548812,-1.8714445758768672,-0.5336819132729094,0.0840336134453914,44.5558393001969,0.1405331493,0.1567567616,77.107,77.115,76.938,76.935,1,13,7,7,0.001130491582,0.8965045453,2200,7,0.00727607258,12,12,11,-0.0007875770232,0.004523424192,-0.001727172218,0.0003417826569,-0.005754611475,-0.00341250761,0.0009382642626,-3.102470856,0,3,0.002194164923,-0.002198921542
582,NZD_JPY,2021-07-13 15:00:00,0.8660000000000139,0.039999999999992,0.093999999999994,3.100737849093079,-3.6526691862316394,-3.590654429249833,0.0500532481363124,29.66370503040538,0.1612519421,0.1567567616,76.915,76.935,76.482,76.435,1,23,7,9,0.001173601193,1.02867615,7649,9,0.008067191661,15,15,8,-0.004620394138,0.002942595512,-0.006490228827,-0.0004517535441,-0.00837659207,-0.007671655894,-0.0006795165996,-5.531716322,3,0,0.00565849826,-0.001875839293
620,NZD_JPY,2021-07-22 18:00:00,0.5458015267175589,0.1145038167938972,0.3396946564885438,1.5391654527880758,-1.574413516592384,-1.6860323853059715,0.207943925233643,48.16977002939396,0.1702221158,0.1665123162,76.739,76.769,76.596,76.507,3,15,5,9,0.0008738704074,1.022279431,3913,4,0.01198152893,18,18,5,-0.00196138379,0.0007169440243,-0.001148225596,0.001198256848,-0.000911731441,-0.003492770396,-0.0001779114421,-2.015014315,2,1,0.001904290445,-0.001462188734
642,NZD_JPY,2021-07-30 08:00:00,0.949275362318904,0.0,0.0507246376810959,1.0619426345218508,-0.7695236482043554,-1.8160758097621563,0.0493421052631594,45.88545596035953,0.1299505223,0.1558218627,76.725,76.725,76.594,76.587,4,6,5,3,0.0009387158147,0.8339684818,2508,6,-0.004356852016,8,8,15,-0.0009468008784,0.002871577293,-0.0007047676516,-0.0007033875897,0.01033699111,-0.001304733758,0.0003525847848,-2.223923343,0,3,0.001682788346,-0.0007887454998
768,NZD_JPY,2021-10-05 03:00:00,0.6103896103896786,0.2207792207791728,0.1688311688311484,1.0283435192040953,-0.5542370915190927,0.2671022127802376,0.3013493253373207,47.16388650829176,0.1497554048,0.1520005245,77.239,77.273,77.145,77.119,1,8,8,3,0.001337534184,0.9852295266,2309,6,0.004255601622,3,3,20,-0.001087776967,0.00304714226,-0.001890751424,-0.0006170223292,-0.008957803836,-0.001075317679,-3.79575047e-05,-3.111740779,3,0,0.001217742922,-0.0005752046196
874,NZD_JPY,2021-11-17 12:00:00,0.741496598639488,0.0204081632653061,0.2380952380952058,1.1901647264418669,-0.744864998861653,0.8096358683277237,0.3945312499999961,48.01719215629014,0.1235123145,0.1336114731,80.423,80.426,80.314,80.279,2,7,4,3,0.0007830726638,0.9244139868,1744,9,0.005536104712,12,12,11,-0.0007544927633,0.002377767141,-0.00326929703,-0.001271055681,-0.007284742995,-0.001144848308,-0.0001569458446,-2.509871192,0,3,0.001356252969,-0.001689414178
888,NZD_JPY,2021-11-19 11:00:00,0.8267857142856999,0.0446428571428671,0.1285714285714329,3.570024461531568,-3.633774898344573,-3.142896534883996,0.0937500000000034,29.514117744342613,0.1568616703,0.1307045953,80.338,80.363,79.875,79.803,4,14,5,8,0.0008731234057,1.200123607,3934,5,0.0007844846774,11,11,12,-0.003116672889,-0.0002240254901,-0.006663197521,0.00286258524,-0.001405551537,-0.007110808405,0.002371245165,-4.437030402,3,0,0.005792269056,-0.006090974987
900,NZD_JPY,2021-11-24 03:00:00,0.633971291866042,0.1363636363636101,0.2296650717703479,2.3654750493362906,-1.861821270889088,0.1131806243702174,0.4951724137931098,44.30595490216765,0.1767086912,0.1310124315,80.01,80.067,79.745,79.649,2,8,6,2,0.0009734990502,1.34879331,2843,11,-0.005347506339,3,3,20,-0.0008855315281,0.002891314933,-0.003692465941,-0.000110975501,-0.003182033569,-0.00411716335,-0.001546707997,-2.342838924,3,0,0.003317583087,-0.0001567178738
932,NZD_JPY,2021-12-08 09:00:00,0.4204545454545298,0.221590909090915,0.3579545454545551,1.176047560663658,-1.3297355941594495,0.3875611279459253,0.4777777777777823,49.84650650771603,0.1496538115,0.1909075565,77.029,77.068,76.955,76.892,2,11,7,5,0.001172667482,0.7839072181,1928,7,0.001884206365,9,9,14,-0.0005034574423,0.000441495378,-0.001700846289,-3.292605492e-05,-0.004598126111,-0.002582589084,0.0005597640587,-1.570290777,1,2,0.0009481566857,-0.001623797294
962,NZD_JPY,2021-12-16 19:00:00,0.7929292929293738,0.1262626262625874,0.0808080808080387,1.0405435859801773,-3.3581179365725564,-0.6936957239868345,0.1716247139588012,46.30530963369455,0.1902851574,0.1421264434,77.403,77.428,77.246,77.23,3,14,9,7,0.002122596826,1.33884415,1663,10,0.01019337108,19,19,4,-0.0003524998014,0.009984567396,-0.002856904724,0.0005767013033,0.005362915557,-0.008238245277,0.0003834391069,-3.80481594,3,0,0.002043324345,-0.0007942773083
984,NZD_JPY,2021-12-24 05:00:00,0.3252032520325588,0.3252032520324433,0.3495934959349979,0.8691542427319702,-1.180071207611666,-0.8408890641065068,0.1678004535147338,47.10748652427298,0.1415168838,0.1371420145,77.909,77.949,77.869,77.826,4,13,6,5,0.001038428286,1.031900284,638,5,0.01896995093,5,5,18,-0.0004056833577,0.002866417979,-0.0009498627264,-0.0006449611963,0.01733612381,-0.002142331085,-0.0005617528303,-2.593330139,1,2,0.0005135513472,-0.0007202722438
1044,NZD_JPY,2022-01-27 17:00:00,0.5769230769230672,0.1065088757396509,0.3165680473372818,1.808845460246727,-0.1819548687822506,-0.9418840266373764,0.6267696267696192,49.96631726177551,0.1868595231,0.1475054344,76.329,76.365,76.134,76.027,3,4,9,3,0.001513811208,1.266797551,4487,6,0.004253872969,17,17,6,-0.001327869211,-0.001963274324,-0.002256626515,-0.0004874384331,-0.01603777308,-0.0004464813406,-0.001236914067,-2.831003693,1,2,0.002544897807,-0.0001583939007
1058,NZD_JPY,2022-02-02 15:00:00,0.1428571428571014,0.8367346938774948,0.0204081632654037,0.8203657737356901,0.2846166970103949,-0.3766985695725289,0.2189189189189245,49.09969865733002,0.1194589086,0.1648789982,76.006,76.088,75.992,75.99,2,2,5,1,0.0009002065962,0.7245247116,2722,11,0.005911633278,15,15,8,-0.0002076065306,0.003228593623,0.0005528425461,-0.00045938187,-0.00122282356,0.0004475156376,-0.00104484605,-2.419241925,3,0,0.0001973697202,-2.786969464e-05
1060,NZD_JPY,2022-02-02 18:00:00,0.491978609625668,0.2780748663101998,0.2299465240641321,1.3919970339772407,-1.2059011738199168,-3.089191278612679,0.080223880597,39.58795874883493,0.1343393667,0.1648789982,75.88,75.932,75.788,75.745,2,17,5,7,0.0009126790126,0.8147754911,2007,12,0.004490709153,18,18,5,-0.0005571886233,-0.001606468354,-0.0001055520373,0.0006520785448,-0.002132618003,-0.002135260272,-0.001172172851,-3.669810362,2,1,0.001239533356,-0.001089259781
1076,NZD_JPY,2022-02-10 20:00:00,0.6094674556212963,0.2071005917159932,0.1834319526627104,1.8493487004470257,0.5963875986648258,1.904063159040082,0.4759825327510855,53.597055657143954,0.1827670465,0.1395923769,77.726,77.796,77.52,77.458,3,2,9,2,0.001550314539,1.309291027,8137,9,0.02004548949,20,20,3,-0.001770133136,0.006386994868,-0.005505970119,-0.001577936184,0.02226562532,0.001407078222,-0.00105463362,-2.626294013,0,3,0.002949721658,-0.002668087642
1088,NZD_JPY,2022-02-18 00:00:00,0.1864406779661568,0.220338983050825,0.5932203389830182,0.6489968812990294,-0.8964956919639334,-2.5464877630632152,0.2968299711815595,43.33474721629613,0.1818190555,0.1603692255,76.865,76.913,76.887,76.795,4,5,9,2,0.001902804678,1.133752782,1009,4,0.005899106142,0,0,23,-0.0006327812261,-0.003429465559,-0.00019507247,-0.0001464199582,0.0005466828204,-0.00211775026,0.0002454692776,-2.865486231,0,3,0.0005073665832,-5.730938775e-05
1218,NZD_JPY,2022-04-28 13:00:00,0.8071278825995849,0.0628930817610081,0.1299790356394069,1.4605264707974408,0.0887951103838996,2.109649346707376,0.4154589371980626,51.90584450757149,0.3265945599,0.2314962406,84.836,84.866,84.451,84.389,3,2,9,2,0.002411552943,1.410798547,6313,0,0.002017759321,13,13,10,-0.005380730714,0.008523485125,-0.00969811696,0.0008623946243,-0.02037267389,0.0003434533677,0.002950450243,-2.963919547,1,2,0.004513133532,-0.007125723872
1223,NZD_JPY,2022-04-29 19:00:00,0.789325842696658,0.0702247191011007,0.1404494382022413,1.2632171656563564,-4.00610162928667,-3.83932857651744,0.0346740638002752,26.567089797284662,0.2818201095,0.240087485,84.057,84.082,83.776,83.726,4,18,9,6,0.002089430367,1.173822574,4469,5,0.002907013425,19,19,4,-0.003124032081,-0.008422972943,-0.005072103648,-0.004822805492,-0.03434401061,-0.01338641411,-0.005295890554,-5.23738353,3,0,0.003348569859,-0.00657622823
1257,NZD_JPY,2022-05-16 05:00:00,0.6713532513181076,0.0,0.3286467486818923,1.7872959030773667,-2.0448675446456126,0.3894985799324849,0.2593440122044253,42.12952262715202,0.3183580285,0.2392094997,80.897,80.897,80.515,80.328,0,5,9,5,0.002176663212,1.330875358,7811,0,-0.01602702558,5,5,18,-0.002219490159,0.004931917455,-0.01098090938,-0.002738871185,-0.04402386447,-0.008052937798,-0.001575711509,-3.05002517,1,2,0.00474559941,-0.00597264416
1280,NZD_JPY,2022-05-24 03:00:00,0.5080645161290419,0.0725806451612917,0.4193548387096663,1.0345804728082213,-1.7521120910461552,-0.0584037363682466,0.1552238805970133,43.76866433841835,0.239710691,0.2875527892,82.366,82.384,82.24,82.136,1,11,9,6,0.001779196689,0.833623251,4657,11,0.0231614637,3,3,20,-0.002357321574,0.003319616125,-0.002744285476,-0.0004488494758,0.02554973247,-0.005094007377,9.409176706e-06,-2.361179627,3,0,0.001640191116,-0.003041160492
1284,NZD_JPY,2022-05-24 16:00:00,0.5889145496535597,0.138568129330257,0.2725173210161832,1.736743966214968,-0.717961131529972,-3.6178823499442903,0.0961695191524114,33.16442559636734,0.2493171178,0.281204372,81.952,82.012,81.697,81.579,1,22,8,6,0.001353005298,0.8866046996,8114,12,0.01046333612,16,16,7,0.002284286683,-0.009025649968,-0.003811715854,-0.0003574768013,0.01880910026,-0.002188626136,0.002234863264,-4.448150251,0,3,0.003092023704,-0.004588520838
1352,NZD_JPY,2022-07-05 10:00:00,0.7584459459459443,0.0591216216216159,0.1824324324324397,2.4498102491017035,-1.8497722657913351,-1.4028474230497905,0.128113879003563,43.30316210300201,0.2416513688,0.2210638527,84.589,84.624,84.14,84.032,1,16,9,10,0.0016073633,1.093129274,9784,4,-0.001358591527,10,10,13,-0.00313087693,0.002296076377,-0.007542201432,0.00380302321,-0.001830712776,-0.00529851234,-8.003334718e-05,-3.041571846,2,1,0.005322156355,-0.004481646211
1357,NZD_JPY,2022-07-05 11:00:00,0.8117647058823614,0.0,0.1882352941176386,2.2293782412452736,-3.2635099968481645,-3.0724204333128475,0.0842105263157856,34.17754352290453,0.2668905567,0.2210638527,84.14,84.14,83.657,83.545,1,24,9,10,0.001943100288,1.207300757,9432,8,-0.007400643588,11,11,12,-0.007022843877,-0.00376045094,-0.01107912858,0.007874195574,-0.006420986153,-0.01035773448,0.0004911953141,-4.5636684,3,0,0.005756972222,-0.01037752677
1363,NZD_JPY,2022-07-08 05:00:00,0.7147887323943793,0.073943661971834,0.2112676056337866,2.7918014515607816,-1.2631918539632705,-0.6733746458870242,0.1818181818181681,42.61288551843233,0.2034528636,0.2210638527,84.125,84.167,83.719,83.599,4,4,8,2,0.001283557792,0.9203352839,8489,6,-0.008581305286,5,5,18,-0.0001959082408,0.006176612971,-0.005384490941,0.0002018316496,-0.01090038576,-0.003065090804,-0.0005819626674,-2.654177437,1,2,0.004825947892,-0.002941293522
1449,NZD_JPY,2022-08-04 15:00:00,0.3810888252148829,0.2492836676217832,0.3696275071633338,1.5248672709579407,-2.1147156422453506,0.6597563264030445,0.230685527747556,49.91177464344805,0.228872379,0.1977653922,84.176,84.263,84.043,83.914,3,22,9,11,0.001705859651,1.157292367,10702,8,0.003737298739,15,15,8,-0.0006633763194,0.006423915638,-0.007609917716,-0.0006041883156,-0.01231471408,-0.005742437326,0.005652251955,-3.089057767,3,0,0.00156939242,-0.005693660391
1459,NZD_JPY,2022-08-05 02:00:00,0.6666666666667181,0.1775362318840327,0.155797101449249,1.393280203959731,-1.7113115548635989,-3.4024306430031905,0.0331534309945969,36.13637606032667,0.1980936779,0.2041462584,83.68,83.729,83.496,83.453,4,19,9,7,0.001747336718,0.9703517441,3663,10,0.003927208113,2,2,21,0.000190005156,-0.003661849925,-0.002894150339,-7.450356057e-05,-0.01986495132,-0.004051854872,8.105855508e-05,-6.330338319,2,1,0.002249073804,-0.002468926596
1583,NZD_JPY,2022-09-30 12:00:00,0.7811550151975558,0.0638297872340462,0.155015197568398,1.2999995239134872,-0.8613978608301881,0.7191486728032284,0.4392917369308634,46.0261910702614,0.2530770158,0.2520302933,82.621,82.642,82.364,82.313,4,3,9,3,0.002287292793,1.004153162,10869,5,0.003734876895,12,12,11,0.0002479220453,0.007215511791,-0.002740159577,0.0005190743002,-0.02355245255,-0.002643290858,-0.001548589505,-2.627658612,0,3,0.003103333723,-0.0001200985136
1589,NZD_JPY,2022-09-30 17:00:00,0.7931818181818308,0.1272727272727219,0.0795454545454472,1.5302885135549638,-1.7111407924296655,-1.45725201631711,0.0293624161073798,36.78373912304711,0.28752748,0.2533275337,82.221,82.277,81.872,81.837,4,21,9,6,0.001713988568,1.135002879,17369,7,0.0030452919,17,17,6,0.0003221489072,0.0004501189242,-0.002062070243,-0.005252012659,-0.02937492875,-0.005991396183,-0.01263148422,-4.023963205,1,2,0.004229366842,0.001192820105
1597,NZD_JPY,2022-10-04 13:00:00,0.5769230769230577,0.3333333333333333,0.089743589743609,1.1147343946173964,-0.7681663296241347,-0.0464472664423597,0.2432701894317046,49.41667489550649,0.2798873001,0.2643748059,82.711,82.815,82.531,82.503,1,11,9,7,0.002067796681,1.058676144,9020,9,0.004167682311,13,13,10,-0.002741485931,0.008474729886,-0.005726866609,-0.004628007495,0.001258166147,-0.002601694383,0.002023868702,-2.711805787,1,2,0.002190713947,-0.002107663423
1606,NZD_JPY,2022-10-06 19:00:00,0.1322957198443788,0.1011673151750807,0.7665369649805405,0.8856475449693032,-2.212395812724817,-3.432314999180562,0.0883408071748889,28.98354663868628,0.2901831563,0.2719968396,82.013,82.039,81.979,81.782,3,16,9,5,0.002180485235,1.066862235,11591,9,-0.005799302589,19,19,4,-0.003917142566,-0.006441598394,-0.002582690112,-0.0008020137885,0.003358761272,-0.007800768598,0.004925771602,-7.005920074,3,0,0.0004146543793,-0.002640169501
1620,NZD_JPY,2022-10-13 15:00:00,0.6894049346879453,0.0551523947750418,0.2554426705370129,4.673484815949994,-2.5198833223881145,-2.292652928579249,0.2399454669393348,35.97833417246534,0.2948549218,0.2509182163,82.573,82.649,81.623,81.271,3,11,8,7,0.001323023623,1.17510369,18653,2,0.01553673402,15,15,8,-0.006817943978,0.008049458603,-0.009959671023,7.130519622e-06,0.0006662992172,-0.009061645405,-0.01390316011,-3.781520733,3,0,0.01157166558,-0.003049659818
1761,NZD_JPY,2022-12-29 10:00:00,0.7028753993610134,0.038338658146966,0.2587859424920206,1.428281392240457,-1.953049315907051,-1.7887741398027124,0.113764044943824,42.81752944758264,0.2191444919,0.2230378106,84.572,84.584,84.352,84.271,3,24,8,10,0.001360833531,0.9825441316,6389,12,0.02069220604,10,10,13,-0.0007601168914,0.002000296569,-0.004801617646,-0.001368778037,-0.03049787202,-0.005061146485,-0.0007505559063,-2.879378781,2,1,0.002604723123,-0.001131629487
1766,NZD_JPY,2022-12-30 02:00:00,0.8675623800383829,0.0479846449136384,0.0844529750479786,2.591376153150861,-2.720696268279292,-4.018871270145631,0.0423484119345494,29.32935242862895,0.2010514758,0.2230378106,84.336,84.361,83.884,83.84,4,14,7,4,0.00115961521,0.9014232846,4510,7,0.007354811975,2,2,21,0.0004089674371,-0.00396433803,-0.00542135625,-0.0006242635131,0.01636588174,-0.006499740674,-0.0007279231824,-4.948981329,2,1,0.005373928044,-0.004096064214
1768,NZD_JPY,2022-12-30 10:00:00,0.5445544554455083,0.3019801980198183,0.1534653465346733,1.0498281923115262,-1.8709809367927013,-4.370819355118481,0.0276785714285765,23.273215791933865,0.1924124361,0.2230378106,83.613,83.674,83.503,83.472,4,11,8,4,0.001441222846,0.8626897637,8795,7,-0.001959519828,10,10,13,0.002339632379,-0.0114161921,-0.003407239788,-0.0006341931108,0.00287452888,-0.004301955657,0.001163045064,-7.151304915,2,1,0.001304491104,-0.00549661992
1783,NZD_JPY,2023-01-05 17:00:00,0.4575757575757916,0.2999999999999698,0.2424242424242385,1.2178138177648348,-0.4539124229850943,-0.9779413991141926,0.4333026678932788,53.16966856613775,0.2709773819,0.2371577752,83.382,83.481,83.231,83.151,3,3,9,1,0.00195254888,1.142603828,13301,10,0.00737886358,17,17,6,-0.009833669763,0.00542352198,-0.001932506918,-0.001042720568,-0.005048280313,-0.001476723863,0.001741292293,-2.27325246,1,2,0.001812584148,-0.0002959070175
