trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
283,0.5238095238,23,0.616759793,0.95
284,0.568627451,9,0.904278333,0.6666666667
285,0.6,2,0,0.07692307692
286,0,0,0,0
287,0,1,0,1
288,0.6086956522,7,0.1255606556,0.4
289,0.4444444444,1,0,0.1764705882
290,0.5172413793,14,0.616999088,0.8586956522
291,0.4166666667,4,0.410184123,0.6363636364
292,0.55,7,0.873555264,0.6129032258
293,0.5161290323,8,0.6968563627,0.375
294,0.5523809524,13,0.564729199,0.2321428571
295,0.6666666667,4,0,0.4444444444
296,0.5833333333,7,0,0.2692307692
297,1,3,0.5722956051,0.5483870968
298,0.4857142857,8,0.8144980838,0.275862069
299,0,0,0,0
300,0,1,0,0.6
301,0.5217391304,7,0.9002196196,0.8152173913
302,0.5625,5,0.3336305908,0.4090909091
303,0.4587155963,12,0.383138554,0.4416666667
304,0.6666666667,2,0.1230907252,0.2666666667
305,0.5,3,0.6535946261,0.6666666667
306,0.4,6,0.986878401,0.6296296296
307,0.4838709677,12,0.7545254513,0.3766233766
308,0.4705882353,6,0.3605608338,0.4074074074
309,0.575,39,0.3774265579,0.9416666667
310,0.4,1,0,0.05263157895
311,0.5798319328,24,0.7182624282,0.925
312,0.5267857143,16,0.3558316093,0.8
313,0.6,2,0,0.07692307692
314,0.28,5,0.7097764749,0.6976744186
315,0.4666666667,8,0.3809186773,0.3333333333
316,0.4090909091,8,0.4325925651,0.5357142857
317,0.4117647059,5,0.3177547931,0.5833333333
318,0,0,0,0
319,0.547008547,31,0.494714727,0.5333333333
320,0,0,0,0
321,0,0,0,0
322,0.55,5,0.5574512593,0.2461538462
323,0,0,0,0
324,0.4285714286,4,0,0.3636363636
325,0.5555555556,4,0,0.25
326,0.5925925926,4,1.186024084,0.5
327,0.4778761062,11,0.5018053635,0.975
328,0.4482758621,3,1.246415679,0.3428571429
329,0,0,0,0
330,0,0,0,0
331,0.4528301887,13,0.450049273,0.6727272727
332,0.5357142857,10,0.4224625285,0.8611111111
333,0.5,4,0.1663719461,0.5454545455
334,0,0,0,0
335,0.5384615385,5,0.8934156039,0.90625
336,0.6,7,0.2765517945,0.9473684211
337,0.4854368932,11,0.3372059742,0.6403508772
338,0.537037037,10,0.6235214249,0.7416666667
339,0.5684210526,11,0.6288436277,0.3904761905
340,0,3,0.9338703027,0.7333333333
341,0.4857142857,25,0.4620679133,0.6476190476
342,0,1,0,0.3333333333
343,0.3125,2,0,0.4146341463
344,0.5583333333,18,0.4375431081,0.8416666667
345,0.5546218487,17,0.152883134,0.325
346,0.5825242718,19,0.533895948,0.825
347,1,1,0,0.6
348,0.4,6,1.067294659,0.5641025641
349,0,0,0,0
350,0,0,0,0
351,0,1,0,0.1428571429
352,0.4545454545,5,0.3251603698,0.2352941176
353,0.5701754386,18,0.613942989,0.925
354,0.4929577465,9,0.6218610544,0.3833333333
355,0.4818181818,10,0.7616993538,0.625
356,0.4,0,0,0
357,0.5789473684,8,0.852711394,0.6571428571
358,0.5098039216,7,1.805299434,0.975
359,0.5089285714,4,2.628386567,0.8583333333
360,0.5833333333,6,0.065878032,0.1891891892
361,0,1,0,0.1851851852
362,0.5,2,0,0.04
363,0.5818181818,26,0.2382432596,0.95
364,0.48,5,0.6118978589,0.2307692308
365,0.5555555556,5,0.9516839772,0.9069767442
366,0.5,2,0.464048041,0.3125
367,0.25,2,0.2218359706,0.375
368,0.7272727273,8,0.2754377884,0.4054054054
369,0.5185185185,12,0.7978742412,0.3859649123
370,0,2,0,0.6
371,0.4545454545,3,0.3006237412,0.4375
372,0,1,0,0.5
373,0,0,0,0
374,0,0,0,0
375,0.3333333333,1,0,0.04545454545
376,0,0,0,0
377,0.5,38,0.512369265,0.95
378,0.55,29,0.2628589815,0.575
379,0.5378151261,27,0.251120924,0.3583333333
380,0,1,0,0.3666666667
381,0.5083333333,12,0.272128749,0.2583333333
382,0.4789915966,21,0.4352798848,0.55
383,0.55,37,0.5729760855,0.925
384,0,2,0.2192775232,0.5
385,0.5625,8,0.2127052562,0.7407407407
386,0,1,0,0.75
387,0,0,0,0
