trade_id,pair,signal_bar_time,entry_time,y,body_to_range_ratio,upper_wick_ratio,lower_wick_ratio,range_to_atr_14,ret_5bar_atr,ret_20bar_atr,pos_in_20bar_range,rsi_14,n_swing_lows,most_recent_sl_lag,swing_low_dist_atr,mother_bar_range_atr,inside_bar_range_atr,ib_range_ratio,break_bar_body_atr,break_close_above_high_atr,d1_trend_state,d1_atr_ratio_to_4h,d1_pos_in_20d_range,d1_ret_5d_atr,d1_rsi_14,d1_close_above_kijun,d1_bars_since_swing_high,d1_bars_since_swing_low,session_london,session_ny_overlap,hour_sin,hour_cos
1028,NZD_USD,2023-01-23 08:00:00,2023-01-23 12:00:00,0,0.5959885387,0.1432664756,0.2607449857,1.022969888,2.511991959,1.277979573,0.7785194175,64.48851117,3,11,3.883768198,1.333671344,0.5920914536,0.443956044,0.6096783285,0.0879343743,1,2.590661686,0.8216710954,0.9933933232,62.64468299,1,2,10,1,0,0.8660254038,-0.5
1029,EUR_USD,2023-01-24 00:00:00,2023-01-24 04:00:00,0,0.6025641026,0.108974359,0.2884615385,0.4425360201,-0.3205549376,2.411253955,0.6823855756,58.10560599,2,9,3.253774455,0.836846961,0.7205394173,0.8610169492,0.2666563198,0.2241047794,1,2.555014653,0.8686278913,0.5695711685,66.77245584,1,27,11,0,0,0,1
1030,AUD_JPY,2023-01-25 00:00:00,2023-01-25 04:00:00,0,0.6182212581,0.1312364425,0.2505422993,1.912556942,1.414711318,7.38678446,1.096496267,71.50130922,1,22,8.600283171,1.089037305,0.4127969973,0.379047619,1.182383359,1.057921953,0,2.700488525,0.942699115,1.691447146,56.73325476,1,67,3,0,0,0,1
1031,CAD_JPY,2023-01-25 00:00:00,2023-01-25 04:00:00,0,0.3862433862,0.3915343915,0.2222222222,0.8788993045,0.1581088696,4.678162436,0.871525169,60.71079284,3,4,6.612670958,1.529935826,0.2999418261,0.1960486322,0.3394690435,0.1790350435,0,3.035524929,0.5824742268,1.328963326,47.82533888,0,67,3,0,0,0,1
1032,GBP_AUD,2023-01-31 00:00:00,2023-01-31 04:00:00,0,0.4334140436,0.3208232446,0.2457627119,1.53995611,0.6432020071,0.7960790058,1.041018388,55.92161288,3,9,3.917007005,0.6711673117,0.5071041911,0.7555555556,0.6674386044,0.428801338,1,2.877136569,0.2736711607,-0.7166761399,41.37430299,0,7,55,0,0,0,1
1033,EUR_GBP,2023-02-01 08:00:00,2023-02-01 12:00:00,0,0.405,0.14,0.455,1.04321025,1.538735119,2.988797367,1.074251497,66.75024682,3,6,4.678797973,1.283148608,0.5633335352,0.4390243902,0.4225001514,0.4225001514,1,3.138999555,0.5264655663,-0.1179801502,54.45640159,1,12,8,1,0,0.8660254038,-0.5
1034,USD_CAD,2023-02-01 16:00:00,2023-02-01 20:00:00,0,0.614973262,0.04278074866,0.3422459893,1.509289299,1.046548195,0.7532994721,0.3097974822,49.25851712,3,16,1.237563418,0.9712182479,0.6107106434,0.6288088643,0.9281725638,0.7263959195,0,2.752713634,0.02041884817,-0.6030228402,40.85763156,0,32,55,0,0,-0.8660254038,-0.5
1035,AUD_JPY,2023-02-02 08:00:00,2023-02-02 12:00:00,0,0.05524861878,0.6187845304,0.3259668508,0.8632400035,0.6295451959,-1.678787189,0.541161455,52.19569773,2,11,2.022175478,0.9323945894,0.4769281787,0.5115089514,0.04769281787,0.009538563575,1,2.864092502,0.8155484558,-0.03580176212,56.20375271,1,4,9,1,0,0.8660254038,-0.5
1036,CAD_JPY,2023-02-02 08:00:00,2023-02-02 12:00:00,0,0.626349892,0.3239740821,0.04967602592,1.097376375,-0.2725664862,-1.825010386,0.3791899441,47.51851978,2,11,0.867472469,1.232474546,0.3578916471,0.2903846154,0.6873415738,0.5498732591,0,2.944966219,0.520045045,0.1714248985,45.99372894,0,73,9,1,0,0.8660254038,-0.5
1037,GBP_NZD,2023-02-06 08:00:00,2023-02-06 12:00:00,1,0.4280936455,0.5183946488,0.05351170569,0.9297618033,1.781784325,-0.8940017339,0.7086499123,59.06413327,3,6,3.770355139,0.8053789533,0.4788739723,0.5945945946,0.3980251198,0.08395842371,1,2.606072887,0.3707017544,-0.2314811781,47.78345179,0,11,0,1,0,0.8660254038,-0.5
1038,CAD_JPY,2023-02-08 00:00:00,2023-02-08 04:00:00,0,0.3482142857,0.06845238095,0.5833333333,0.7646348018,-1.435965952,3.270179197,0.6630127298,51.97327602,1,15,4.266935278,1.629400351,0.8624898508,0.5293296089,0.2662567613,0.08875225377,0,2.849332421,0.7199165314,0.03993389466,50.65925235,1,77,13,0,0,0,1
1039,EUR_USD,2023-02-08 08:00:00,2023-02-08 12:00:00,0,0.5869565217,0.1494565217,0.2635869565,0.944919347,1.54062937,-3.556286129,0.3177121771,44.42935139,3,4,2.210803146,0.4339439392,0.2824487178,0.650887574,0.5546265732,0.5238139858,0,2.454111094,0.138224787,-1.481548786,45.20806146,0,3,22,1,0,0.8660254038,-0.5
1040,GBP_CAD,2023-02-08 08:00:00,2023-02-08 12:00:00,0,0.6423017107,0.08087091757,0.2768273717,1.229644927,1.426617598,-1.862634773,0.3446254072,44.6814998,3,5,2.023272679,0.7037470189,0.2486062838,0.3532608696,0.7898030402,0.6769740344,0,2.736797119,0.09398924906,-1.755277479,37.07276963,0,12,22,1,0,0.8660254038,-0.5
1041,GBP_USD,2023-02-08 08:00:00,2023-02-08 12:00:00,0,0.729312763,0.05890603086,0.2117812062,1.294030821,2.288601493,-2.045403555,0.4740643467,48.47361697,3,5,2.620730021,0.5226940762,0.3049048778,0.5833333333,0.9437531932,0.8784164336,1,2.270751631,0.1594411342,-2.241111504,38.83904068,0,11,22,1,0,0.8660254038,-0.5
1042,EUR_NZD,2023-02-08 16:00:00,2023-02-08 20:00:00,0,0.3706896552,0.5672413793,0.06206896552,0.9773926484,0.8712275849,1.727288732,0.6108643662,55.30721067,2,6,3.985402782,0.6353052215,0.593176228,0.9336870027,0.3623093438,0.1988488492,0,2.467249724,0.635001102,0.592853913,54.81756266,1,17,14,0,0,-0.8660254038,-0.5
1043,EUR_CAD,2023-02-09 00:00:00,2023-02-09 04:00:00,0,0.625,0.04487179487,0.3301282051,0.8691024663,1.356579811,-2.061332773,0.3657300783,48.22909487,2,6,2.211754353,1.13094744,0.7493223187,0.6625615764,0.5431890414,0.05849728138,1,2.958933167,0.1691275168,-1.900717404,46.2701227,0,10,23,0,0,0,1
1044,NZD_CAD,2023-02-09 00:00:00,2023-02-09 04:00:00,0,0.6,0.1142857143,0.2857142857,1.239383956,1.158904478,0.05150686569,0.4345364473,47.83639217,3,8,1.976575971,0.8659591794,0.4410275374,0.5092936803,0.7436303734,0.5472604479,1,2.678075761,0.1213774293,-1.956936268,41.05708488,0,15,23,0,0,0,1
1045,NZD_USD,2023-02-09 00:00:00,2023-02-09 04:00:00,0,0.6765957447,0.1531914894,0.170212766,0.6941670365,0.008861706849,-0.7384755708,0.3711414214,43.68748952,2,8,1.52716748,1.001372874,0.5198868018,0.5191740413,0.469670463,0.07384755708,0,2.349710855,0.1209406495,-2.447640625,41.33311386,0,4,23,0,0,0,1
1046,AUD_JPY,2023-02-10 16:00:00,2023-02-10 20:00:00,0,0.523923445,0.3995215311,0.07655502392,1.026627806,-0.6459404619,-1.232935787,0.4690553746,44.75894417,2,10,0.5599788035,2.453591336,0.9062814846,0.3693693694,0.537874377,0.2259563593,1,2.719167384,0.658998935,0.2032278942,51.3066873,1,10,15,0,0,-0.8660254038,-0.5
1047,AUD_USD,2023-02-13 08:00:00,2023-02-13 12:00:00,0,0.3875968992,0.5271317829,0.08527131783,0.7981282136,-0.6527327638,-1.181724719,0.2438016529,44.2753401,3,14,1.989133494,0.9125884613,0.3774094653,0.413559322,0.3093520208,0.1670500912,0,2.73874556,0.1882236189,-0.06664280719,47.1845473,0,6,38,1,0,0.8660254038,-0.5
1048,EUR_AUD,2023-02-14 00:00:00,2023-02-14 04:00:00,1,0.535971223,0.1600719424,0.3039568345,1.186039643,-0.3263742183,-0.9748563251,0.3552729993,48.2212968,4,8,1.064449248,0.9812558196,0.341306372,0.347826087,0.6356831179,0.5866203269,0,2.863381003,0.2656819102,-1.392369739,44.41107726,0,5,11,0,0,0,1
1049,EUR_NZD,2023-02-14 00:00:00,2023-02-14 04:00:00,1,0.6782608696,0.02173913043,0.3,0.9156560903,-0.4120452406,-2.107999564,0.2943568887,45.6479225,4,4,1.15253234,0.712619305,0.4637997153,0.6508379888,0.621053696,0.3981113436,0,2.77389984,0.4284769672,-1.077838553,48.81548933,0,21,18,0,0,0,1
1050,GBP_AUD,2023-02-14 00:00:00,2023-02-14 04:00:00,1,0.4319180088,0.1698389458,0.3982430454,1.343976448,0.4565190864,0.5962296688,0.7137883008,56.25375734,4,4,3.579345768,0.8225214573,0.3207440133,0.3899521531,0.5804876314,0.5057129534,0,2.932269302,0.2580557812,-0.2274923511,44.29385917,0,17,7,0,0,0,1
1051,GBP_CAD,2023-02-14 00:00:00,2023-02-14 04:00:00,0,0.5053304904,0.170575693,0.3240938166,0.9549948333,1.94664192,-0.492769189,0.4827586207,51.32675556,2,7,2.594165069,1.347988443,0.5212764975,0.3867069486,0.4825880074,0.1323553607,1,2.992403651,0.1573472042,0.153785873,42.93755272,0,16,1,0,0,0,1
1052,EUR_CHF,2023-02-14 08:00:00,2023-02-14 12:00:00,1,0.3169014085,0.0985915493,0.5845070423,0.8220530515,0.1852513919,-0.7236382496,0.2446280992,39.19076504,3,5,0.8567876875,1.013093549,0.3994483138,0.3942857143,0.2605097699,0.1099930139,0,3.588473431,0.03005832212,-1.613250344,40.66150136,0,21,0,1,0,0.8660254038,-0.5
1053,CAD_JPY,2023-02-14 12:00:00,2023-02-14 16:00:00,0,0.4670231729,0.504456328,0.02852049911,1.373279927,-0.4234891754,3.586194462,0.901509952,64.69797694,3,13,6.430670888,0.6364577202,0.4430724898,0.6961538462,0.6413535488,0.5801556911,1,3.009203215,0.9434154285,0.5393345251,59.17991132,1,81,17,1,1,1.224646799e-16,-1
1054,EUR_CAD,2023-02-15 08:00:00,2023-02-15 12:00:00,1,0.8268251273,0.07809847199,0.09507640068,1.595160197,0.7989342243,-1.979731925,0.6081017428,54.72016404,1,11,3.496352826,0.752893947,0.3981129863,0.5287769784,1.318918533,0.9397633079,1,2.881556964,0.195894138,-0.4238755265,43.91018563,0,14,1,1,0,0.8660254038,-0.5
1055,USD_CAD,2023-02-17 00:00:00,2023-02-17 04:00:00,0,0.59375,0.08333333333,0.3229166667,0.9540929408,2.400140054,3.644933188,1.003411306,68.08693305,4,4,5.115826472,1.580216433,0.9466390897,0.5990566038,0.5664926836,0.4621387682,1,2.528435544,0.8130046749,0.04028945828,54.31022678,1,44,10,0,0,0,1
1056,AUD_USD,2023-02-20 04:00:00,2023-02-20 08:00:00,0,0.9675090253,0.01805054152,0.01444043321,0.8226673004,2.402663704,-2.289806818,0.5109289617,51.81554414,3,4,2.776873379,0.6652616436,0.5761641021,0.8660714286,0.7959380379,0.6919909061,0,2.699866826,0.1793242853,-0.4268092756,44.24106727,0,11,43,0,0,0.8660254038,0.5
1057,NZD_CAD,2023-02-21 00:00:00,2023-02-21 04:00:00,0,0.6572769953,0.02816901408,0.3145539906,0.8699485149,0.3349097569,0.4819433087,0.7572674419,51.1085537,4,4,2.127902236,0.6534824525,0.236887389,0.3625,0.5717971459,0.3063198996,0,3.087507614,0.1102899375,-0.8056069479,38.92217489,0,23,31,0,0,0,1
1058,USD_CHF,2023-02-21 00:00:00,2023-02-21 04:00:00,0,0.1450777202,0.4507772021,0.4041450777,0.7321564843,-0.2996909962,-0.6904273583,0.1824324324,48.00211601,3,4,3.717685775,0.6221433338,0.1934714026,0.3109756098,0.1062195936,0.06449046753,0,3.065908788,0.622758873,0.4640007062,50.10080573,1,31,12,0,0,0,1
1059,GBP_USD,2023-02-21 08:00:00,2023-02-21 12:00:00,0,0.4800625489,0.1759186865,0.3440187647,2.927293622,1.224473876,1.183276624,1.108668342,59.44560662,3,12,4.039619424,0.7026420188,0.4440148262,0.6319218241,1.405284038,1.261093656,1,2.768162871,0.2254997089,-0.8069635538,42.50043275,0,20,1,1,0,0.8660254038,-0.5
1060,EUR_USD,2023-02-23 04:00:00,2023-02-23 08:00:00,0,0.2621359223,0.2427184466,0.4951456311,0.3862676121,-0.5700259907,-2.576367471,0.2199052133,38.91947004,1,22,0.3562662442,1.380062925,0.7612847113,0.5516304348,0.1012546168,0.02250102595,0,3.058696814,0.01221479604,-0.9833067212,37.71365204,0,14,33,0,0,0.8660254038,0.5
1061,GBP_CHF,2023-02-23 08:00:00,2023-02-23 12:00:00,0,0.4785478548,0.3333333333,0.1881188119,1.02004537,0.05386378192,3.353020425,0.86544742,62.6904978,4,6,5.069928474,1.090741584,0.3164497188,0.2901234568,0.4881405237,0.336648637,0,2.804576484,0.3721898418,1.141537254,50.426128,0,16,3,1,0,0.8660254038,-0.5
1062,AUD_CAD,2023-02-24 00:00:00,2023-02-24 04:00:00,0,0.2660944206,0.07296137339,0.660944206,0.8753995099,-0.01127123832,-2.596141894,0.252293578,44.29368268,3,6,0.6875455378,1.566702127,0.961812337,0.6139088729,0.2329389254,0.0450849533,1,3.022328677,0.07085292142,-0.4077392595,43.74878457,0,20,47,0,0,0,1
1063,AUD_CHF,2023-02-24 00:00:00,2023-02-24 04:00:00,0,0.1271929825,0.03070175439,0.8421052632,1.016648814,1.06569766,-0.6866838482,0.66375,53.29988499,4,6,2.36772158,1.645365844,0.994353884,0.6043360434,0.1293105948,0.2764571337,1,2.616587564,0.1713272942,-0.1908617322,45.19580237,0,21,25,0,0,0,1
1064,AUD_USD,2023-02-24 00:00:00,2023-02-24 04:00:00,0,0.462962963,0.2638888889,0.2731481481,0.7191781095,-0.1897831122,-3.193017625,0.2595255212,42.35002444,2,6,0.7957572601,1.827911028,1.055460466,0.5774134791,0.3329528285,0.06992009398,1,2.808298778,0.06748140276,-0.8239942903,39.86351882,0,15,47,0,0,0,1
1065,NZD_CHF,2023-02-24 00:00:00,2023-02-24 04:00:00,0,0.8396624473,0.06329113924,0.0970464135,1.088289635,1.12961709,2.355664907,1.065073041,62.96366498,3,16,3.68273539,1.138800968,1.046962181,0.9193548387,0.9137959384,0.2617405452,1,2.443461767,0.2869047619,0.6690223044,46.88047093,0,22,45,0,0,0,1
1066,NZD_USD,2023-02-24 00:00:00,2023-02-24 04:00:00,0,0.4298642534,0.1583710407,0.4117647059,0.7829187621,-0.08148023316,-0.5349354438,0.5993377483,50.21514923,3,12,1.530411336,1.463101578,1.045072556,0.7142857143,0.3365487892,0.1594178475,1,2.503417487,0.09241499564,-0.3806654189,38.36503282,0,15,34,0,0,0,1
1067,GBP_CAD,2023-02-27 08:00:00,2023-02-27 12:00:00,1,0.3643263757,0.1252371917,0.5104364326,1.220007783,-0.5255061987,-3.055806971,0.2244556114,50.64372258,3,8,2.620585978,0.7593217321,0.3403057763,0.4481707317,0.4444810139,0.2546505809,0,3.054768293,0.3209466067,0.1796065033,47.85368761,0,25,10,1,0,0.8660254038,-0.5
1068,AUD_CAD,2023-03-03 00:00:00,2023-03-03 04:00:00,0,0.4951456311,0.2394822006,0.2653721683,1.215961254,-0.4761531124,0.8775383808,0.4581280788,45.43157465,2,16,2.361089814,1.034944368,0.684716046,0.6615969582,0.6020779025,0.1101841913,0,3.036329576,0.1430732002,-0.9551681557,39.50156506,0,25,52,0,0,0,1
1069,AUD_CHF,2023-03-03 00:00:00,2023-03-03 04:00:00,0,0.4809384164,0.1407624633,0.3782991202,1.566714748,-0.160806499,1.846977503,0.8274398868,54.46702105,4,8,2.687765769,1.125645493,0.6294425819,0.5591836735,0.7534933097,0.2435069842,0,2.551002941,0.2851540616,-0.2971724449,45.08841171,0,26,30,0,0,0,1
1070,AUD_USD,2023-03-03 00:00:00,2023-03-03 04:00:00,0,0.5396825397,0.2476190476,0.2126984127,1.048807783,0.2397274933,0.3329548518,0.5604519774,48.82176075,4,8,1.651456065,1.015512298,0.9888759097,0.9737704918,0.566023248,0.2164206536,0,2.661250203,0.08434985725,-0.9908885767,36.79366271,0,20,52,0,0,0,1
1071,NZD_CHF,2023-03-03 00:00:00,2023-03-03 04:00:00,0,0.6845238095,0.1488095238,0.1666666667,1.5430285,-0.2617637634,4.036672772,0.8391502276,62.08998949,1,16,5.079135479,1.088386174,0.5143428333,0.4725738397,1.056239747,0.2020632559,0,2.472614557,0.6039823009,0.6853376872,52.93338472,0,1,50,0,0,0,1
1072,NZD_USD,2023-03-03 00:00:00,2023-03-03 04:00:00,0,0.6,0.1822222222,0.2177777778,1.472401205,0.1308801071,2.077721701,0.6862334032,55.23141445,2,16,3.258914668,0.9292487607,0.8212726723,0.8838028169,0.8834407232,0.1668721366,0,2.375314694,0.2390062821,-0.1515253097,42.5187164,0,20,39,0,0,0,1
1073,NZD_CAD,2023-03-03 12:00:00,2023-03-03 16:00:00,0,0.5702247191,0.07303370787,0.356741573,1.274744883,0.8737015492,4.250343192,0.7122108661,58.4652183,2,19,4.927103818,0.8450555967,0.5550153284,0.656779661,0.7268910429,0.4225277984,0,2.662919391,0.3564916693,0.2030449566,47.77875591,0,31,3,1,1,1.224646799e-16,-1
1074,EUR_USD,2023-03-07 00:00:00,2023-03-07 04:00:00,0,0.7037037037,0.1111111111,0.1851851852,0.7489258842,1.321022046,0.7385241358,0.9329940628,63.67778583,3,8,4.198839101,1.529057014,0.6067686562,0.3968253968,0.5270219185,0.01733624732,1,2.82840865,0.518655338,0.823781825,49.93130556,0,22,41,0,0,0,1
1075,NZD_USD,2023-03-13 12:00:00,2023-03-13 16:00:00,0,0.7244897959,0.1632653061,0.112244898,1.944094135,1.839237746,3.485766453,1.149746193,63.76774661,4,9,3.851346837,1.697539923,0.8586888091,0.5058430718,1.408476363,0.5667912931,1,2.036646379,0.1500163773,-1.139623633,37.86663843,0,26,2,1,1,1.224646799e-16,-1
1076,NZD_CHF,2023-03-13 16:00:00,2023-03-13 20:00:00,0,0.2776831346,0.4514480409,0.2708688245,1.797748789,0.8177153776,-2.744093552,0.3940375891,42.53821906,3,4,1.862063482,1.797748789,1.249542599,0.6950596252,0.4992045189,0.1684432426,0,1.719972657,0.06342241723,-3.053750036,31.98497334,0,7,56,0,0,-0.8660254038,-0.5
1077,EUR_JPY,2023-03-14 08:00:00,2023-03-14 12:00:00,0,0.3668016194,0.004048582996,0.6291497976,1.526994283,1.755734317,-0.9508166829,0.6409638554,49.49622184,3,5,2.960019686,0.9965646897,0.4871544513,0.4888337469,0.5601039757,0.4438793097,0,1.715645662,0.3696377502,-1.572525161,47.48050339,1,7,21,1,0,0.8660254038,-0.5
1078,AUD_CAD,2023-03-14 20:00:00,2023-03-15 00:00:00,0,0.5210084034,0.3235294118,0.1554621849,0.6777470819,0.2876153583,0.2505955597,0.5547098002,54.2208994,3,12,2.819200046,1.429533761,0.8058925385,0.5637450199,0.353111925,0.2078804075,1,2.230008429,0.3702069902,-0.07661881753,45.82304099,0,32,3,0,0,-0.8660254038,0.5
1079,AUD_JPY,2023-03-15 00:00:00,2023-03-15 04:00:00,0,0.3940397351,0.5794701987,0.02649006623,0.5024397425,1.221161493,-0.3909713228,0.7909559699,51.46053498,2,9,3.317433266,1.129657567,0.4125995236,0.3652430044,0.197981223,0.04824752494,1,1.765697302,0.3587538226,-0.5549784028,39.70581869,0,20,22,0,0,0,1
1080,USD_JPY,2023-03-15 20:00:00,2023-03-16 00:00:00,0,0.3538647343,0.5289855072,0.1171497585,0.9267909837,-1.080136835,-3.272870575,0.2350355797,38.9803249,2,14,1.183113611,2.218477934,1.00962013,0.4550958628,0.3279586452,0.03469869625,1,1.767349443,0.3501510037,-1.81891947,48.87495812,1,4,41,0,0,-0.8660254038,0.5
1081,AUD_USD,2023-03-16 00:00:00,2023-03-16 04:00:00,1,0.5943396226,0.3176100629,0.08805031447,0.872657678,-1.32270755,0.472003524,0.4116409537,47.61202238,4,11,1.893502509,1.374847474,0.826006167,0.6007984032,0.5186550351,0.1399545333,0,2.335974309,0.1295698925,0.3101363411,37.05987555,0,29,3,0,0,0,1
1082,NZD_CAD,2023-03-16 08:00:00,2023-03-16 12:00:00,0,0.3660714286,0.28125,0.3526785714,0.6448507701,-1.430762646,0.394395337,0.2729570345,46.94260536,1,26,1.951825099,1.471065819,0.7772754818,0.5283757339,0.2360614426,0.03166677889,0,2.163246774,0.6111349036,0.719950114,51.22747049,1,40,12,1,0,0.8660254038,-0.5
1083,CAD_CHF,2023-03-16 16:00:00,2023-03-16 20:00:00,0,0.7037037037,0.04208754209,0.2542087542,1.668278957,0.2078327321,4.327976218,1.003659174,62.93819445,3,6,5.392416832,1.154314228,0.9324387439,0.8077858881,1.173974081,0.7021376083,1,1.754561162,0.5440613027,-0.5458434386,45.93517759,1,12,2,0,0,-0.8660254038,-0.5
1084,AUD_CHF,2023-03-17 00:00:00,2023-03-17 04:00:00,0,0.7197452229,0.2261146497,0.05414012739,0.909758897,0.7967633652,3.514450771,0.9735516373,63.9882288,3,8,5.032647147,1.425482093,0.6953571187,0.487804878,0.6547946201,0.2520669555,1,1.894115209,0.413001912,0.5338456387,40.12849524,0,36,3,0,0,0,1
1085,EUR_USD,2023-03-17 00:00:00,2023-03-17 04:00:00,1,0.6163793103,0.2629310345,0.1206896552,0.5265687562,0.4289719609,-2.548865143,0.4509643004,48.36868234,3,8,2.494392513,1.223364481,0.6514018666,0.5324675325,0.3245660868,0.1293724961,1,2.178762112,0.3980303652,0.3875254484,47.20604136,0,30,1,0,0,0,1
1086,CAD_JPY,2023-03-20 00:00:00,2023-03-20 04:00:00,0,0.4351747463,0.4430665163,0.1217587373,1.253368306,-0.9283686327,-2.430432341,0.2559483345,42.6546737,3,9,1.06402067,0.9919555253,0.6697819359,0.6752136752,0.5454342347,0.2260867294,0,1.83808828,0.03458325238,-1.314573379,34.77247404,0,13,41,0,0,0,1
1087,EUR_GBP,2023-03-20 00:00:00,2023-03-20 04:00:00,0,0.7808219178,0.2191780822,0,0.58793122,0.3020194623,-2.202728612,0.3756994404,43.25614172,3,8,1.892655297,1.095323917,0.4308810996,0.3933823529,0.4590695827,0.1288616373,0,2.478494293,0.1885880077,-1.40215666,40.23113392,0,8,2,0,0,0,1
1088,EUR_JPY,2023-03-20 00:00:00,2023-03-20 04:00:00,0,0.4044247788,0.4168141593,0.1787610619,1.094884493,-0.381756186,-2.865109244,0.3684480987,44.7671014,4,9,2.084156234,1.008650227,0.5716653547,0.5667627281,0.4427984188,0.2683920394,0,1.75800533,0.2099052942,-1.705257558,39.10453255,0,11,25,0,0,0,1
1089,GBP_JPY,2023-03-20 00:00:00,2023-03-20 04:00:00,0,0.2569444444,0.4939236111,0.2491319444,1.06289051,-0.5508208631,-2.178371956,0.466965085,47.09895519,3,9,2.406266015,0.8783609074,0.5757323595,0.6554621849,0.2731038115,0.1171762975,0,1.889489305,0.2565409902,-0.8994587237,44.06727762,0,13,30,0,0,0,1
1090,USD_CHF,2023-03-20 08:00:00,2023-03-20 12:00:00,0,0.5671641791,0.3,0.1328358209,1.680323441,0.3912394879,3.854712134,0.7711941659,56.53315061,4,6,5.542559411,0.7298121216,0.3937474333,0.5395189003,0.9530192653,0.599398959,0,2.390455265,0.5060992139,0.4920512115,48.27997165,1,11,4,1,0,0.8660254038,-0.5
1091,AUD_JPY,2023-03-21 08:00:00,2023-03-21 12:00:00,0,0.7658959538,0.1676300578,0.06647398844,1.022201751,-0.1004475709,0.1403311653,0.5126475548,47.56962935,3,6,1.796238915,1.130035173,0.4091761345,0.3620915033,0.7829001851,0.4918976635,0,1.921360197,0.1814159292,-0.4605200667,34.95356457,0,24,26,1,0,0.8660254038,-0.5
1092,CHF_JPY,2023-03-21 08:00:00,2023-03-21 12:00:00,1,0.9535483871,0.03096774194,0.01548387097,1.639303505,0.3743957681,-0.3225726251,0.6105021667,47.01203,2,6,2.532988318,0.5890916465,0.3130540886,0.5314183124,1.563155213,1.327307031,0,1.847524941,0.1476054809,-2.701390303,36.88391466,0,6,0,1,0,0.8660254038,-0.5
1093,USD_JPY,2023-03-21 08:00:00,2023-03-21 12:00:00,0,0.8937969925,0.09492481203,0.01127819549,1.363286981,0.7854275556,-1.096779751,0.5041070885,46.47538115,3,6,2.123088841,0.7303323111,0.3241650434,0.4438596491,1.218501803,1.001964679,0,2.255414129,0.104706361,-1.07483177,37.24585177,0,8,45,1,0,0.8660254038,-0.5
1094,EUR_CHF,2023-03-22 04:00:00,2023-03-22 08:00:00,0,0.3076923077,0.3076923077,0.3846153846,0.2274243088,-0.7382542948,2.722094035,0.7153179191,60.02925735,4,11,8.141790256,0.8432193604,0.3673777296,0.4356846473,0.06997671041,0.05248253281,0,2.529161396,0.6701368233,1.73478045,54.15471976,1,13,4,0,0,0.8660254038,0.5
1095,GBP_CHF,2023-03-22 04:00:00,2023-03-22 08:00:00,0,0.5114155251,0.4657534247,0.02283105023,0.5100394885,-1.739723735,0.6148421231,0.3208226221,50.4605224,4,11,4.338829073,0.619500018,0.2818026398,0.454887218,0.2608421128,0.1839868474,0,2.385259678,0.6576086957,1.586636297,53.91726906,1,15,6,0,0,0.8660254038,0.5
1096,NZD_JPY,2023-03-22 08:00:00,2023-03-22 12:00:00,0,0.8535825545,0.05295950156,0.09345794393,0.6592613388,1.170650975,-0.9734887059,0.5393844549,51.96189303,3,4,2.682228375,0.807133041,0.6058632242,0.7506361323,0.5627339777,0.4436151065,0,2.195775543,0.2222222222,-1.548905652,38.98765015,0,14,27,1,0,0.8660254038,-0.5
1097,AUD_CHF,2023-03-23 04:00:00,2023-03-23 08:00:00,0,0.5172413793,0.3596059113,0.1231527094,0.6878230021,-0.2100740204,-1.158795403,0.3610248447,48.15119295,3,9,1.273997285,2.320979096,1.030040358,0.4437956204,0.3557705183,0.2981695773,0,2.338466673,0.3002316155,-0.5578407063,37.91453386,0,40,7,0,0,0.8660254038,0.5
1098,GBP_USD,2023-03-23 04:00:00,2023-03-23 08:00:00,0,0.75,0.1791666667,0.07083333333,1.09238501,0.9831465093,3.477425616,0.9346405229,68.89344637,3,9,6.761408054,2.143805583,0.6531552041,0.304670913,0.8192887578,0.7054986525,1,2.799297221,0.8752579253,1.850366425,58.87293269,1,42,10,0,0,0.8660254038,0.5
1099,NZD_USD,2023-03-23 04:00:00,2023-03-23 08:00:00,0,0.770531401,0.1859903382,0.04347826087,1.364014435,1.99660084,0.5963444754,0.9749134948,64.8948242,2,9,3.713150407,2.487514248,1.133383975,0.4556291391,1.051015954,0.9686479324,1,2.573304554,0.6913393756,0.766927409,49.88773094,1,34,10,0,0,0.8660254038,0.5
1100,AUD_JPY,2023-03-27 08:00:00,2023-03-27 12:00:00,1,0.3303571429,0.5699404762,0.09970238095,1.209069947,0.8096450538,-2.702415268,0.3684568321,42.97964623,4,5,1.950344974,0.9104008827,0.4659957087,0.5118577075,0.3994248932,0.1295432086,0,2.334892222,0.1177041229,-1.132746293,28.69839365,0,28,0,1,0,0.8660254038,-0.5
1101,CAD_JPY,2023-03-27 08:00:00,2023-03-27 12:00:00,1,0.5795246801,0.4204753199,0,0.9714569213,1.275148208,-2.195101928,0.4704724409,47.74416639,3,5,2.54674447,0.9235056656,0.5487754821,0.5942307692,0.5629832615,0.2308764164,0,2.411755736,0.1418074945,-0.6413883325,33.06622965,0,18,0,1,0,0.8660254038,-0.5
1102,EUR_JPY,2023-03-27 08:00:00,2023-03-27 12:00:00,1,0.4212253829,0.4573304158,0.1214442013,1.10423468,0.8106580638,-2.058660716,0.450834065,46.74592928,3,5,2.778708714,0.7599164264,0.5352034609,0.7042925278,0.465131676,0.1328947646,0,2.366474901,0.2555621477,0.03573644309,41.20394782,0,16,4,1,0,0.8660254038,-0.5
