trade_id,pair,signal_bar_time,entry_time,entry_price,sl_at_entry_price,exit_time,exit_price,exit_reason,final_r,bars_held,mfe_r,mae_r,spread_pips_used,spread_pips_exit,h_ref,h_ref_bar_offset,break_magnitude_atr,close_position,trend_filter_swing_low,atr14_at_signal,time_to_peak_mfe,calendar_year
989,NZD_CAD,2022-10-27 04:00:00,2022-10-27 08:00:00,0.794165,0.7871057886,2022-12-22 08:00:00,0.857455,time_exit,8.965590682,240,12.40577665,-0.8974090215,2.3,2.3,0.78631,9,2.192879503,0.8918205805,0.77526,0.003529605703,200,2022
990,NZD_USD,2022-10-27 04:00:00,2022-10-27 08:00:00,0.586155,0.578132233,2022-10-31 16:00:00,0.578077233,stoploss,-1.00685549,15,8.13123457,-1.506338159,1.1,1.1,0.57798,9,2.02423928,0.9037037037,0.55997,0.004011383477,5,2022
991,USD_CHF,2022-10-28 08:00:00,2022-10-28 12:00:00,0.995285,0.9870124025,2022-11-08 16:00:00,0.9869674025,stoploss,-1.005439646,44,2.352949008,-8.909535406,0.9,0.9,0.99279,5,0.5923169865,0.873772791,0.98416,0.004136298732,24,2022
992,USD_JPY,2022-10-28 08:00:00,2022-10-28 12:00:00,147.441,145.8536451,2022-11-02 20:00:00,145.8506451,stoploss,-1.001889937,21,0.8876401931,-10.63215297,0.6,0.6,146.935,5,0.6337587184,0.8907380608,145.108,0.7936774444,7,2022
993,USD_CAD,2022-10-31 08:00:00,2022-10-31 12:00:00,1.364295,1.354504817,2022-11-01 08:00:00,1.354439817,stoploss,-1.006639304,6,1.687915315,-4.259879468,1.3,1.3,1.36347,4,0.155257566,0.6278026906,1.34956,0.004895091553,0,2022
994,NZD_USD,2022-11-01 20:00:00,2022-11-02 00:00:00,0.584515,0.5773204356,2022-11-03 08:00:00,0.5772654356,stoploss,-1.00764466,9,9.295211774,-1.45179046,1.1,1.1,0.58354,9,0.3224656645,0.7671232877,0.57746,0.003597282215,5,2022
995,EUR_AUD,2022-11-03 08:00:00,2022-11-03 12:00:00,1.5508,1.538162498,2022-11-04 08:00:00,1.538042498,stoploss,-1.009495547,6,3.716715457,-1.982195491,2.4,2.4,1.54892,10,0.2817012354,0.7952443857,1.5367,0.006318751132,0,2022
996,EUR_GBP,2022-11-03 08:00:00,2022-11-03 12:00:00,0.86671,0.8616678172,2022-11-23 16:00:00,0.8616278172,stoploss,-1.007933072,86,3.889188615,-2.389837981,0.8,0.8,0.8626,15,1.618346716,0.8171091445,0.85719,0.002521091408,26,2022
997,USD_CAD,2022-11-03 20:00:00,2022-11-04 00:00:00,1.374535,1.36432639,2022-11-04 08:00:00,1.36426139,stoploss,-1.006367174,3,0.06024326541,-5.088351905,1.3,1.3,1.36688,13,1.488939243,0.8204225352,1.35302,0.005104304986,0,2022
998,AUD_CHF,2022-11-04 12:00:00,2022-11-04 16:00:00,0.64437,0.6389200468,2022-11-07 08:00:00,0.6388500468,stoploss,-1.012844147,5,0.05688122238,-5.201879531,1.4,1.4,0.64356,10,0.2715619649,0.7670103093,0.63464,0.0027249766,0,2022
999,AUD_NZD,2022-11-04 12:00:00,2022-11-04 16:00:00,1.094985,1.088847453,2022-11-08 04:00:00,1.088742453,stoploss,-1.017107812,10,1.547034993,-7.824787313,2.1,2.1,1.09359,6,0.4203633788,0.7366167024,1.08849,0.003068773506,0,2022
1000,EUR_CAD,2022-11-07 16:00:00,2022-11-07 20:00:00,1.35269,1.344274729,2023-01-02 20:00:00,1.44612,time_exit,11.10243461,240,12.66031663,-0.7997365396,1.8,1.8,1.3516,17,0.2352865302,0.8393162393,1.32721,0.004207635682,167,2022
1001,AUD_CAD,2022-11-07 20:00:00,2022-11-08 00:00:00,0.874175,0.8675859058,2022-11-09 16:00:00,0.8674909058,stoploss,-1.014417763,11,8.927630724,-1.196674343,1.9,1.9,0.87358,6,0.1305186982,0.5164835165,0.86355,0.00329454711,4,2022
1002,NZD_USD,2022-11-08 16:00:00,2022-11-08 20:00:00,0.598205,0.5901812246,2022-11-09 08:00:00,0.5901262246,stoploss,-1.006854629,4,6.628425811,-1.761639538,1.1,1.1,0.59524,4,0.7253443306,0.7530201342,0.57407,0.004011887703,0,2022
1003,EUR_NZD,2022-11-09 00:00:00,2022-11-09 04:00:00,1.69505,1.681823033,2022-11-15 16:00:00,1.681633033,stoploss,-1.014364593,28,1.221746452,-4.557356194,3.8,3.8,1.69346,4,0.2116887416,0.9810344828,1.67346,0.006613483501,7,2022
1004,CHF_JPY,2022-11-09 12:00:00,2022-11-09 16:00:00,148.685,147.7499366,2022-11-10 12:00:00,147.7389366,stoploss,-1.011763908,6,0.4352645821,-10.40571102,2.2,2.2,148.402,9,0.5732231352,0.9401709402,145.846,0.4675317229,0,2022
1005,EUR_AUD,2022-11-09 16:00:00,2022-11-09 20:00:00,1.55577,1.543762142,2022-11-10 16:00:00,1.543642142,stoploss,-1.009993456,6,3.497709498,-2.500029503,2.4,2.4,1.55227,5,0.5612990956,0.6860606061,1.52702,0.006003929147,3,2022
1006,AUD_NZD,2022-11-10 00:00:00,2022-11-10 04:00:00,1.093165,1.088267033,2022-11-18 08:00:00,1.088162033,stoploss,-1.021437465,38,2.310142027,-9.433505288,2.1,2.1,1.09272,10,0.1388331046,0.7771084337,1.08809,0.002448983627,8,2022
1007,USD_CAD,2022-11-10 08:00:00,2022-11-10 12:00:00,1.354075,1.344225447,2022-11-10 12:00:00,1.344160447,stoploss,-1.006599284,1,1.671649489,-3.196591811,1.3,1.3,1.35268,12,0.2700630211,0.5745098039,1.33874,0.004924776427,0,2022
1008,AUD_CAD,2022-11-11 04:00:00,2022-11-11 08:00:00,0.884475,0.8764675999,2023-01-06 08:00:00,0.916675,time_exit,4.021280246,240,6.243599562,-0.1767115387,1.9,1.9,0.87752,15,1.713415061,0.9047619048,0.86629,0.00400370007,228,2022
1009,NZD_USD,2022-11-14 00:00:00,2022-11-14 04:00:00,0.609825,0.6004847258,2023-01-09 04:00:00,0.637385,time_exit,2.950662826,240,4.450083468,-0.3913161331,1.1,1.1,0.59999,20,2.092015661,0.5879218472,0.58407,0.004670137122,129,2022
1010,NZD_JPY,2022-11-15 04:00:00,2022-11-15 08:00:00,85.876,84.96019762,2022-12-20 04:00:00,84.95319762,stoploss,-1.00764357,150,2.503815288,-5.289350745,1,1.4,85.565,11,0.6726341987,0.9,83.847,0.4579011899,120,2022
1011,AUD_CHF,2022-11-15 08:00:00,2022-11-15 12:00:00,0.63564,0.6297752858,2022-12-06 16:00:00,0.6297052858,stoploss,-1.01193579,92,1.471512456,-3.345431564,1.4,1.4,0.63497,4,0.2012033254,0.8789808917,0.62968,0.002932357101,71,2022
1012,USD_CAD,2022-11-17 00:00:00,2022-11-17 04:00:00,1.334885,1.324936519,2023-01-12 04:00:00,1.342545,time_exit,0.7699668082,240,3.583964301,-0.4880142107,1.3,1.3,1.33363,8,0.239232507,0.8538681948,1.32259,0.004974240395,129,2022
1013,EUR_AUD,2022-11-17 12:00:00,2022-11-17 16:00:00,1.55355,1.540272718,2022-11-24 12:00:00,1.540152718,stoploss,-1.009037995,30,3.330501006,-1.975554984,2.4,2.4,1.54869,11,0.7079762427,0.7794299876,1.52575,0.006638640842,21,2022
1014,EUR_NZD,2022-11-17 12:00:00,2022-11-17 16:00:00,1.69869,1.6850091,2022-11-18 00:00:00,1.6848191,stoploss,-1.013887975,3,0.2119743602,-4.672207278,3.8,3.8,1.69566,11,0.4224868283,0.7505966587,1.67542,0.006840449942,0,2022
1015,USD_CHF,2022-11-17 12:00:00,2022-11-17 16:00:00,0.952165,0.9430121233,2022-11-23 16:00:00,0.9429671233,stoploss,-1.004916487,25,0.8407192876,-3.874738081,0.9,0.9,0.94756,10,0.9920378338,0.9522058824,0.93567,0.004576438363,13,2022
1016,USD_JPY,2022-11-17 12:00:00,2022-11-17 16:00:00,140.517,138.8141729,2022-11-24 00:00:00,138.8111729,stoploss,-1.001761776,27,1.019481075,-6.663037027,0.6,0.6,140.292,8,0.2607428556,0.9193391642,137.677,0.8514135487,12,2022
1017,CAD_CHF,2022-11-17 16:00:00,2022-11-17 20:00:00,0.714805,0.7099137985,2022-11-22 12:00:00,0.7098387985,stoploss,-1.015333656,17,0.1032466163,-7.635138389,1.5,1.5,0.71183,9,1.185802722,0.8214285714,0.70693,0.002445600728,1,2022
1018,CAD_JPY,2022-11-21 08:00:00,2022-11-21 12:00:00,105.546,104.6980682,2022-11-23 16:00:00,104.6920682,stoploss,-1.007076041,14,0.3160631585,-12.33943592,1.2,1.2,105.425,8,0.2759655936,0.9803439803,104.086,0.4239658954,2,2022
1019,CHF_JPY,2022-11-21 08:00:00,2022-11-21 12:00:00,147.899,146.7635218,2022-11-24 12:00:00,146.7525218,stoploss,-1.009687549,19,0.8507429083,-9.230472486,2.2,2.2,147.448,6,0.7750038916,0.8159392789,146.534,0.5677390846,12,2022
1020,EUR_JPY,2022-11-23 04:00:00,2022-11-23 08:00:00,145.978,145.0759564,2022-11-23 16:00:00,145.0709564,stoploss,-1.005542969,3,0.8347711484,-9.525038124,1,1,145.712,7,0.5786859754,0.8443708609,144.333,0.4510218168,0,2022
1021,EUR_CHF,2022-11-25 12:00:00,2022-11-25 16:00:00,0.98409,0.9795566878,2022-11-28 00:00:00,0.9795066878,stoploss,-1.011029463,3,5.651496936,-1.151475957,1,1,0.98359,7,0.1941185521,0.8078291815,0.97636,0.002266656099,0,2022
1022,EUR_AUD,2022-11-28 00:00:00,2022-11-28 04:00:00,1.55096,1.540945799,2022-11-29 08:00:00,1.540825799,stoploss,-1.011982983,8,4.674361967,-2.360647659,2.4,2.4,1.54514,4,1.138383389,0.9384288747,1.53654,0.005007100469,2,2022
1023,GBP_NZD,2022-11-28 00:00:00,2022-11-28 04:00:00,1.94196,1.929438823,2022-11-29 08:00:00,1.929198823,stoploss,-1.019167528,8,0.2755332131,-3.857464984,4.8,4.8,1.93741,8,0.6884337093,0.710031348,1.92053,0.006260588263,2,2022
1024,EUR_NZD,2022-11-28 08:00:00,2022-11-28 12:00:00,1.67765,1.666456774,2022-11-29 08:00:00,1.666266774,stoploss,-1.016974552,6,2.353208892,-3.83088828,3.8,3.8,1.66956,12,1.411567976,0.9764150943,1.65729,0.005596613222,0,2022
1025,EUR_USD,2022-11-28 08:00:00,2022-11-28 12:00:00,1.044815,1.036301774,2022-11-28 20:00:00,1.036266774,stoploss,-1.00411125,3,5.621253544,-1.855348443,0.7,0.7,1.04293,7,0.4346178688,0.9197416974,1.02226,0.004256612838,0,2022
1026,EUR_GBP,2022-11-28 12:00:00,2022-11-28 16:00:00,0.86647,0.8612590091,2022-11-29 08:00:00,0.8612190091,stoploss,-1.007676083,5,4.463642446,-2.266363598,0.8,0.8,0.86157,7,1.857612162,0.6885245902,0.85721,0.002605495431,0,2022
1027,CAD_CHF,2022-11-29 08:00:00,2022-11-29 12:00:00,0.707475,0.7023623073,2022-11-29 16:00:00,0.7022873073,stoploss,-1.014669374,2,0.02249303963,-5.929360838,1.5,1.5,0.70547,4,0.758895598,0.7588832487,0.69942,0.002556346361,0,2022
1028,USD_CHF,2022-11-29 08:00:00,2022-11-29 12:00:00,0.951875,0.9446187049,2022-11-30 20:00:00,0.9445737049,stoploss,-1.006201512,9,0.3989639286,-5.974812133,0.9,0.9,0.95001,10,0.5016334024,0.9001610306,0.93875,0.00362814755,5,2022
1029,GBP_USD,2022-12-01 00:00:00,2022-12-01 04:00:00,1.208325,1.195760162,2023-01-03 08:00:00,1.195715162,stoploss,-1.003581423,140,2.901350632,-1.92561181,0.9,0.9,1.20644,10,0.2960643081,0.5955882353,1.19403,0.006282418884,58,2022
1030,GBP_CAD,2022-12-01 08:00:00,2022-12-01 12:00:00,1.63104,1.617849757,2023-01-05 12:00:00,1.617709757,stoploss,-1.010613906,151,4.05299576,-1.586778924,2.8,2.8,1.6279,5,0.4563979513,0.9273693534,1.60924,0.006595121629,55,2022
1031,GBP_CHF,2022-12-01 08:00:00,2022-12-01 12:00:00,1.146835,1.138843266,2022-12-15 16:00:00,1.138748266,stoploss,-1.011887283,62,0.9503569834,-4.650430189,1.9,1.9,1.14503,12,0.4279421834,0.9547218629,1.13279,0.003995866886,48,2022
1032,EUR_USD,2022-12-01 16:00:00,2022-12-01 20:00:00,1.050785,1.039439108,2023-01-26 20:00:00,1.086435,time_exit,3.142106295,240,3.715441539,-0.7028975513,0.7,0.7,1.04969,19,0.1886145153,0.5891472868,1.02902,0.00567294621,237,2022
1033,GBP_AUD,2022-12-02 16:00:00,2022-12-02 20:00:00,1.80588,1.79099409,2022-12-22 08:00:00,1.79079409,stoploss,-1.013435524,82,1.449021265,-4.989953621,4,4,1.8048,6,0.1142019542,0.7581274382,1.77044,0.00744295495,69,2022
1034,EUR_AUD,2022-12-02 20:00:00,2022-12-05 00:00:00,1.55213,1.540820402,2023-01-09 04:00:00,1.540700402,stoploss,-1.010610457,152,4.035510362,-2.344026724,2.4,2.4,1.54894,17,0.3766712126,0.9328063241,1.52732,0.00565479901,70,2022
1035,EUR_CHF,2022-12-05 04:00:00,2022-12-05 08:00:00,0.98929,0.9841480347,2022-12-07 08:00:00,0.9840980347,stoploss,-1.009723909,13,3.971244246,-1.476089316,1,1,0.98875,10,0.1905886073,0.9517241379,0.97887,0.002570982636,2,2022
1036,EUR_GBP,2022-12-05 12:00:00,2022-12-05 16:00:00,0.86167,0.856431233,2022-12-09 16:00:00,0.856391233,stoploss,-1.007635384,25,5.35622215,-1.044138815,0.8,0.8,0.86082,7,0.31305076,0.9636963696,0.85466,0.002619383515,17,2022
1037,EUR_JPY,2022-12-05 12:00:00,2022-12-05 16:00:00,143.332,141.8998196,2022-12-20 04:00:00,141.8928196,stoploss,-1.004887653,64,2.373304424,-4.151711711,1.4,1.4,143.134,11,0.2723120699,0.908994709,140.763,0.7160901832,48,2022
1038,EUR_NZD,2022-12-05 16:00:00,2022-12-05 20:00:00,1.66098,1.647597859,2022-12-07 16:00:00,1.647407859,stoploss,-1.014198027,12,3.213984897,-1.958580427,3.8,3.8,1.65412,10,0.9968509307,0.6710344828,1.64149,0.006691070645,5,2022
1039,GBP_NZD,2022-12-05 16:00:00,2022-12-05 20:00:00,1.92846,1.914580689,2022-12-07 16:00:00,1.914340689,stoploss,-1.017291925,12,0.8674782148,-2.71339116,4.8,4.8,1.92237,4,0.7824595858,0.8193033382,1.90915,0.006939655541,5,2022
1040,USD_JPY,2022-12-05 16:00:00,2022-12-05 20:00:00,136.632,134.9208936,2022-12-13 16:00:00,134.9178936,stoploss,-1.001753252,36,0.9011713092,-5.502287857,0.6,0.6,135.982,7,0.7562358457,0.9614299153,133.621,0.855553203,32,2022
1041,AUD_CHF,2022-12-08 12:00:00,2022-12-08 16:00:00,0.63517,0.6302678389,2022-12-12 12:00:00,0.6301978389,stoploss,-1.014279416,12,4.444978355,-3.906440362,1.4,1.4,0.63353,5,0.6446136577,0.8721804511,0.62781,0.002451080552,7,2022
1042,AUD_JPY,2022-12-08 12:00:00,2022-12-08 16:00:00,92.3895,91.65884928,2022-12-16 08:00:00,91.65434928,stoploss,-1.006158894,35,1.321424833,-7.347560037,0.9,0.9,92.131,7,0.6952706527,0.8937093275,91.138,0.3653253579,16,2022
1043,AUD_NZD,2022-12-08 12:00:00,2022-12-08 16:00:00,1.061925,1.055963355,2022-12-13 00:00:00,1.055858355,stoploss,-1.017612589,15,6.272597914,-2.510213338,2.1,2.1,1.05942,4,0.8085017234,0.9746192893,1.05313,0.002980822341,2,2022
1044,CAD_CHF,2022-12-08 12:00:00,2022-12-08 16:00:00,0.691755,0.6871285153,2022-12-09 04:00:00,0.6870535153,stoploss,-1.016211012,4,1.215825904,-3.154662945,1.5,1.5,0.69097,7,0.3069284948,0.8737864078,0.68627,0.002313242374,0,2022
1045,GBP_JPY,2022-12-09 16:00:00,2022-12-09 20:00:00,167.691,166.3869287,2022-12-16 08:00:00,166.3749287,stoploss,-1.009201951,28,1.216957963,-9.460372019,2.4,2.4,167.406,4,0.4186887511,0.6601423488,165.953,0.6520356692,9,2022
1046,CHF_JPY,2022-12-12 12:00:00,2022-12-12 16:00:00,146.902,145.8247728,2022-12-13 12:00:00,145.8137728,stoploss,-1.010211402,6,1.508502606,-8.804085366,2.2,2.2,146.549,5,0.6293937028,0.7105643994,144.726,0.5386135871,2,2022
1047,GBP_NZD,2022-12-12 16:00:00,2022-12-12 20:00:00,1.92559,1.91259633,2022-12-13 16:00:00,1.91235633,stoploss,-1.018470532,6,1.147481776,-3.239269481,4.8,4.8,1.92223,7,0.4879298767,0.7169159954,1.90944,0.006496835204,0,2022
1048,NZD_CHF,2022-12-13 16:00:00,2022-12-13 20:00:00,0.600905,0.5962875624,2022-12-14 16:00:00,0.5962025624,stoploss,-1.018408478,6,0.2176531854,-4.486254463,1.7,1.7,0.59917,7,0.7146821013,0.5,0.59329,0.002308718795,0,2022
1049,EUR_CHF,2022-12-14 00:00:00,2022-12-14 04:00:00,0.98761,0.98341151,2022-12-14 16:00:00,0.98336151,stoploss,-1.011909044,4,5.263797252,-1.407648949,1,1,0.98732,8,0.1143268182,0.7,0.98261,0.002099244988,1,2022
1050,AUD_NZD,2022-12-14 04:00:00,2022-12-14 08:00:00,1.062075,1.057489086,2022-12-15 16:00:00,1.057384086,stoploss,-1.022896201,9,8.939331095,-3.295962666,2.1,2.1,1.06138,13,0.26167087,0.8133704735,1.05313,0.002292956798,2,2022
1051,EUR_NZD,2022-12-15 08:00:00,2022-12-15 12:00:00,1.66495,1.652632437,2023-02-09 12:00:00,1.6909,time_exit,2.106747934,240,3.719891728,-0.6202525709,3.8,3.8,1.65506,16,1.574986895,0.8991596639,1.63477,0.006158781405,223,2022
1052,EUR_GBP,2022-12-15 12:00:00,2022-12-15 16:00:00,0.86489,0.8598951979,2023-02-09 16:00:00,0.88494,time_exit,4.014173061,240,6.60686838,-0.01601665062,0.8,0.8,0.86171,6,1.257307074,0.8319467554,0.8562,0.002497401046,216,2022
1053,CHF_JPY,2022-12-15 20:00:00,2022-12-16 00:00:00,148.396,147.2177162,2022-12-16 16:00:00,147.2067162,stoploss,-1.009335612,5,0.1111786514,-9.316940725,2.2,2.2,147.296,17,1.848451166,0.75,145.196,0.5891418827,0,2022
1054,USD_CHF,2022-12-16 16:00:00,2022-12-16 20:00:00,0.932185,0.924947064,2022-12-20 08:00:00,0.924902064,stoploss,-1.006217242,10,1.183348408,-3.628796956,0.9,0.9,0.93172,5,0.1160551853,0.6788154897,0.92158,0.003618967983,1,2022
1055,AUD_NZD,2022-12-21 00:00:00,2022-12-21 04:00:00,1.057105,1.051302571,2023-02-15 04:00:00,1.102355,time_exit,7.798457688,240,7.947533177,-0.4782479577,2.1,2.1,1.05657,5,0.1482137815,0.9578544061,1.04696,0.00290121469,239,2022
1056,AUD_USD,2022-12-22 04:00:00,2022-12-22 08:00:00,0.67517,0.6678367049,2022-12-22 16:00:00,0.6677867049,stoploss,-1.006818217,3,5.539119802,-1.385461772,1,1,0.67436,12,0.2100010954,0.578778135,0.66293,0.003666647541,0,2022
1057,USD_CHF,2022-12-22 16:00:00,2022-12-22 20:00:00,0.931245,0.9244299191,2022-12-29 08:00:00,0.9243849191,stoploss,-1.006603003,28,1.394700973,-3.71602337,0.9,0.9,0.92896,8,0.6544309666,0.8924205379,0.9231,0.003407540465,6,2022
1058,EUR_CHF,2022-12-22 20:00:00,2022-12-23 00:00:00,0.98649,0.9822613233,2023-02-17 00:00:00,0.98792,time_exit,0.3381672591,240,5.49107955,-0.9648408512,1,1,0.98587,9,0.2081029287,0.582781457,0.98259,0.002114338336,92,2022
1059,CAD_CHF,2022-12-23 00:00:00,2022-12-23 04:00:00,0.683455,0.6792560238,2022-12-30 00:00:00,0.6791810238,stoploss,-1.017861497,30,3.31628459,-1.499174973,1.5,1.5,0.68263,10,0.3572299379,0.9857142857,0.67746,0.00209948809,15,2022
1060,GBP_CHF,2022-12-23 00:00:00,2022-12-23 04:00:00,1.122425,1.114391524,2022-12-29 00:00:00,1.114296524,stoploss,-1.011825516,24,2.633355661,-1.811793507,1.9,1.9,1.12169,4,0.1568436839,0.9641434263,1.11789,0.004016738094,11,2022
1061,USD_JPY,2022-12-23 00:00:00,2022-12-23 04:00:00,132.658,131.205558,2022-12-30 16:00:00,131.202558,stoploss,-1.002065487,34,1.480265682,-3.746104919,0.6,0.6,132.53,8,0.1721239165,0.7582089552,130.564,0.7262209838,22,2022
1062,CAD_JPY,2022-12-23 08:00:00,2022-12-23 12:00:00,97.442,96.44604559,2023-01-02 00:00:00,96.42104559,stoploss,-1.025101551,34,2.851536152,-2.818402106,1.2,5,97.343,10,0.1867555367,0.7288732394,95.835,0.4979772039,16,2022
1063,EUR_JPY,2022-12-23 12:00:00,2022-12-23 16:00:00,140.878,139.6148799,2023-01-02 00:00:00,139.5973799,stoploss,-1.013854581,33,2.211982874,-2.764582747,1.4,3.5,140.771,11,0.1583380726,0.5796703297,138.797,0.6315600435,15,2022
1064,AUD_CHF,2022-12-23 16:00:00,2022-12-23 20:00:00,0.62645,0.6213313088,2022-12-29 08:00:00,0.6212613088,stoploss,-1.013675371,22,5.960507973,-1.232736982,1.4,1.4,0.6254,8,0.3829103778,0.878914405,0.61602,0.002559345624,16,2022
1065,NZD_CHF,2022-12-23 16:00:00,2022-12-23 20:00:00,0.586785,0.5816880753,2022-12-28 00:00:00,0.5816030753,stoploss,-1.016676723,11,2.967475656,-2.32198839,1.7,1.7,0.58519,8,0.6042859518,0.7994923858,0.58019,0.002548462355,4,2022
1066,AUD_JPY,2022-12-26 08:00:00,2022-12-26 12:00:00,89.3405,88.35164692,2023-01-03 00:00:00,88.34714692,stoploss,-1.004550727,34,3.738169063,-1.953272973,0.9,0.9,89.268,12,0.139555615,0.9470468432,87.021,0.4944265412,13,2022
1067,GBP_JPY,2022-12-27 00:00:00,2022-12-27 04:00:00,160.753,159.3714145,2022-12-30 08:00:00,159.3594145,stoploss,-1.008685673,20,1.149404045,-3.907828992,2.4,2.4,160.526,8,0.3068937753,0.8611449452,158.585,0.6907927664,9,2022
1068,CHF_JPY,2022-12-27 08:00:00,2022-12-27 12:00:00,143.444,142.3190019,2022-12-30 16:00:00,142.3080019,stoploss,-1.009777794,20,2.194670357,-5.356453452,2.2,2.2,142.867,11,1.002668353,0.9927797834,141.01,0.562499054,8,2022
1069,NZD_JPY,2022-12-27 08:00:00,2022-12-27 12:00:00,84.044,83.07319795,2022-12-30 20:00:00,83.06619795,stoploss,-1.007210533,21,0.9672414688,-3.107739629,1.4,1.4,83.65,9,0.7972789104,0.8072289157,82.526,0.4854010246,7,2022
1070,AUD_USD,2022-12-28 12:00:00,2022-12-28 16:00:00,0.67877,0.6729575479,2022-12-29 08:00:00,0.6729075479,stoploss,-1.008602221,5,6.369084747,-1.715282953,1,1,0.6776,7,0.3888204087,0.6608910891,0.66501,0.002906226049,0,2022
1071,NZD_CAD,2022-12-29 00:00:00,2022-12-29 04:00:00,0.860855,0.8529548538,2023-01-03 08:00:00,0.8528398538,stoploss,-1.014556693,20,1.593008497,-3.015766979,2.3,2.3,0.85613,12,1.16959861,0.9788867562,0.84593,0.003950073093,9,2022
1072,CAD_CHF,2023-01-03 08:00:00,2023-01-03 12:00:00,0.688345,0.6822371699,2023-01-04 08:00:00,0.6821621699,stoploss,-1.01227932,6,1.479248734,-1.831255904,1.5,1.5,0.68392,10,1.41457765,0.9432624113,0.67865,0.003053915069,0,2023
1073,USD_CHF,2023-01-03 08:00:00,2023-01-03 12:00:00,0.937065,0.9290381987,2023-01-04 08:00:00,0.9289931987,stoploss,-1.005606218,6,0.7294312838,-3.880125932,0.9,0.9,0.92723,8,2.436836193,0.914817466,0.92005,0.004013400666,0,2023
1074,GBP_CHF,2023-01-03 12:00:00,2023-01-03 16:00:00,1.122225,1.114289299,2023-01-05 08:00:00,1.114194299,stoploss,-1.011971216,11,2.691003456,-1.849237917,1.9,1.9,1.11865,10,0.8720086123,0.8754045307,1.10967,0.00396785072,0,2023
1075,GBP_NZD,2023-01-03 12:00:00,2023-01-03 16:00:00,1.91822,1.899686256,2023-01-04 08:00:00,1.899446256,stoploss,-1.012949353,5,2.668106358,-1.873339792,4.8,4.8,1.91298,8,0.5406355046,0.6125954198,1.89366,0.009266871963,0,2023
1076,AUD_CHF,2023-01-04 00:00:00,2023-01-04 04:00:00,0.63141,0.6255676187,2023-03-01 04:00:00,0.63374,time_exit,0.3988099848,240,4.373216786,-0.4142146623,1.4,1.4,0.63055,13,0.2704376721,0.8827586207,0.62014,0.002921190653,91,2023
1077,AUD_JPY,2023-01-04 08:00:00,2023-01-04 12:00:00,89.6155,88.55927782,2023-01-19 04:00:00,88.55477782,stoploss,-1.004260467,65,3.239375272,-1.416842056,0.9,0.9,89.32,8,0.551020432,0.854767184,87.409,0.5281110883,58,2023
1078,AUD_USD,2023-01-04 08:00:00,2023-01-04 12:00:00,0.68716,0.6787143239,2023-01-05 12:00:00,0.6786643239,stoploss,-1.005920189,7,3.389900306,-2.088642732,1,1,0.68347,7,0.86197954,0.8553191489,0.6688,0.00422283805,1,2023
1079,GBP_JPY,2023-01-04 12:00:00,2023-01-04 16:00:00,157.602,156.1003751,2023-01-13 12:00:00,156.0883751,stoploss,-1.007991343,42,5.599933857,-1.302588967,2.4,2.4,157.326,5,0.3529509982,0.6912225705,155.354,0.7508124395,16,2023
1080,CAD_JPY,2023-01-04 16:00:00,2023-01-04 20:00:00,98.276,97.10588382,2023-01-12 12:00:00,97.09988382,stoploss,-1.005127696,35,2.222856203,-3.111656837,1.2,1.2,96.868,10,2.39634325,0.9159756772,95.397,0.5850580881,16,2023
1081,CHF_JPY,2023-01-04 16:00:00,2023-01-04 20:00:00,142.685,141.2253112,2023-01-12 00:00:00,141.2143112,stoploss,-1.007535853,32,2.469019377,-3.60830329,2.2,2.2,141.626,10,1.435922479,0.8700537372,138.955,0.7298444139,17,2023
1082,EUR_JPY,2023-01-04 16:00:00,2023-01-04 20:00:00,140.598,139.1761637,2023-01-13 08:00:00,139.1691637,stoploss,-1.004923211,40,3.42796134,-1.885589732,1.4,1.4,140.007,10,0.8341325707,0.9254449254,137.386,0.7109181692,29,2023
1083,NZD_JPY,2023-01-04 16:00:00,2023-01-04 20:00:00,83.549,82.47272582,2023-01-13 00:00:00,82.46572582,stoploss,-1.006503919,38,1.539570522,-2.343269075,1.4,1.4,83.03,10,0.9681547883,0.8500551268,81.032,0.5381370896,15,2023
1084,USD_JPY,2023-01-04 16:00:00,2023-01-04 20:00:00,132.553,131.0256255,2023-01-12 08:00:00,131.0226255,stoploss,-1.001964155,34,2.857190514,-3.493576669,0.6,0.6,131.47,4,1.414191455,0.9190665343,129.504,0.7636872618,10,2023
1085,NZD_CAD,2023-01-06 16:00:00,2023-01-06 20:00:00,0.852135,0.8429759861,2023-02-10 16:00:00,0.8428609861,stoploss,-1.012555937,150,2.32612377,-2.004036696,2.3,2.3,0.85141,7,0.1332021122,0.9066820276,0.84289,0.004579506962,47,2023
1086,NZD_CHF,2023-01-06 16:00:00,2023-01-06 20:00:00,0.588385,0.5823461335,2023-02-06 16:00:00,0.5822611335,stoploss,-1.014075489,126,2.239658723,-2.304240379,1.7,1.7,0.58621,8,0.6921828806,0.7959183673,0.58132,0.003019433243,72,2023
1087,AUD_CAD,2023-01-09 00:00:00,2023-01-09 04:00:00,0.926155,0.9176555432,2023-02-24 12:00:00,0.9175605432,stoploss,-1.011177185,207,3.373745025,-1.879531884,1.9,1.9,0.9232,9,0.6729841864,0.7036082474,0.9121,0.004249728386,78,2023
