pair,bar_time,h_ref,h_ref_bar_offset,break_magnitude_atr,close_position,trend_filter_swing_low,fired_signal
AUD_CAD,2024-07-08 04:00:00,0.91679,10,2.152808409,0.7512953368,0.91117,0
AUD_USD,2024-07-08 04:00:00,0.67337,15,1.068228184,0.647826087,0.66341,0
CHF_JPY,2024-07-08 04:00:00,179.282,7,0.2092950192,0.8042959427,178.404,0
EUR_CAD,2024-07-08 04:00:00,1.47357,15,1.372512829,0.7261904762,1.46858,0
EUR_USD,2024-07-08 04:00:00,1.08169,15,0.5904651304,0.5243902439,1.071,0
GBP_CAD,2024-07-08 04:00:00,1.73871,10,3.31435341,0.9906542056,1.73327,0
GBP_USD,2024-07-08 04:00:00,1.27774,15,1.631377168,0.7300613497,1.26155,0
NZD_CAD,2024-07-08 04:00:00,0.83389,10,2.431025755,0.7905405405,0.8293,0
NZD_USD,2024-07-08 04:00:00,0.61228,10,1.477919589,0.6631578947,0.60697,0
CHF_JPY,2024-07-08 08:00:00,179.282,8,1.512367708,0.9632867133,178.404,0
EUR_CAD,2024-07-08 08:00:00,1.47357,16,1.875764863,0.8786764706,1.46858,0
EUR_JPY,2024-07-08 08:00:00,174.503,4,0.209992146,0.9603340292,173.084,1
EUR_USD,2024-07-08 08:00:00,1.08169,16,1.041333635,0.838028169,1.071,0
GBP_CAD,2024-07-08 08:00:00,1.73871,11,3.547982538,0.9424778761,1.73327,0
GBP_JPY,2024-07-08 08:00:00,206.447,4,0.1177723844,0.9619565217,203.876,1
GBP_USD,2024-07-08 08:00:00,1.27774,16,1.839461063,0.8940092166,1.26155,0
NZD_JPY,2024-07-08 08:00:00,98.742,16,0.3262614884,0.8865546218,97.748,0
AUD_CAD,2024-07-08 12:00:00,0.91679,12,1.443979449,0.7123287671,0.91117,0
AUD_USD,2024-07-08 12:00:00,0.67337,17,0.8521508936,0.9324324324,0.66341,0
EUR_USD,2024-07-08 12:00:00,1.08169,17,1.290437027,0.9526066351,1.071,0
GBP_CAD,2024-07-08 12:00:00,1.73871,12,3.905708649,0.6666666667,1.73327,0
GBP_USD,2024-07-08 12:00:00,1.27774,17,2.640914331,0.9256505576,1.26155,0
NZD_CAD,2024-07-08 12:00:00,0.83389,12,1.577601592,0.595959596,0.8293,0
NZD_USD,2024-07-08 12:00:00,0.61228,12,1.112115517,0.9130434783,0.60697,0
EUR_USD,2024-07-09 00:00:00,1.08169,20,0.5304893487,0.4336283186,1.071,0
GBP_CAD,2024-07-09 00:00:00,1.73871,15,2.922283173,0.8813559322,1.73327,0
GBP_USD,2024-07-09 00:00:00,1.27774,20,1.379146613,0.4472049689,1.26155,0
AUD_NZD,2024-07-09 08:00:00,1.10109,13,0.2526206671,0.7941176471,1.09606,0
GBP_NZD,2024-07-09 08:00:00,2.09231,5,0.4489815244,0.986631016,2.08151,1
AUD_JPY,2024-07-09 16:00:00,108.575,7,0.4808286929,0.8392857143,107.959,1
USD_JPY,2024-07-09 16:00:00,161.117,8,0.5364406682,0.6813880126,160.263,1
AUD_JPY,2024-07-09 20:00:00,108.575,8,0.6405811726,0.597826087,107.959,0
AUD_JPY,2024-07-10 00:00:00,108.575,9,0.7935617797,0.5272727273,107.959,0
NZD_JPY,2024-07-10 00:00:00,98.863,13,0.2014913237,0.8007380074,98.23,1
USD_JPY,2024-07-10 00:00:00,161.117,10,0.9915253563,0.8339622642,160.263,0
AUD_JPY,2024-07-10 04:00:00,108.575,10,1.490231916,0.8983050847,107.959,0
AUD_NZD,2024-07-10 04:00:00,1.10184,4,2.544812548,0.8156312625,1.09625,0
EUR_NZD,2024-07-10 04:00:00,1.76994,4,1.536303166,0.743412798,1.75881,1
GBP_NZD,2024-07-10 04:00:00,2.09582,4,0.9654990428,0.7786885246,2.08151,0
AUD_NZD,2024-07-10 08:00:00,1.10184,5,3.656556507,0.980861244,1.09625,0
CHF_JPY,2024-07-10 08:00:00,179.915,12,0.220430985,0.658008658,178.542,1
EUR_JPY,2024-07-10 08:00:00,174.637,12,0.1334092903,0.5,173.51,0
EUR_NZD,2024-07-10 08:00:00,1.76994,5,2.779950666,0.8573264781,1.75881,0
GBP_NZD,2024-07-10 08:00:00,2.09582,5,2.404844912,0.9225490196,2.08151,0
USD_JPY,2024-07-10 08:00:00,161.117,12,1.200067785,0.7828054299,160.263,0
AUD_JPY,2024-07-10 12:00:00,108.575,12,1.52021939,0.6791044776,107.959,0
EUR_JPY,2024-07-10 12:00:00,174.637,13,0.4968710247,0.5560538117,173.51,0
GBP_JPY,2024-07-10 12:00:00,206.668,12,0.3206822808,0.3431372549,204.978,0
AUD_CHF,2024-07-10 16:00:00,0.60598,8,0.5314526284,0.6567164179,0.60272,1
AUD_JPY,2024-07-10 16:00:00,108.575,13,2.370749057,0.7389705882,107.959,0
CAD_CHF,2024-07-10 16:00:00,0.65929,8,1.065787721,0.7215189873,0.65547,1
EUR_CHF,2024-07-10 16:00:00,0.97316,8,0.277576805,0.7692307692,0.96742,1
EUR_JPY,2024-07-10 16:00:00,174.637,14,1.245597937,0.7896103896,173.51,0
GBP_AUD,2024-07-10 16:00:00,1.90282,6,0.3813368892,0.9981981982,1.89442,1
GBP_CHF,2024-07-10 16:00:00,1.15146,7,1.746572302,0.9754098361,1.14468,1
GBP_JPY,2024-07-10 16:00:00,206.668,13,2.43714886,0.9164208456,204.978,0
GBP_NZD,2024-07-10 16:00:00,2.09582,7,3.158151128,0.9678972713,2.08151,0
GBP_USD,2024-07-10 16:00:00,1.28251,7,0.9838205259,0.9828009828,1.27776,1
USD_CHF,2024-07-10 16:00:00,0.89906,9,0.101893913,0.6666666667,0.89434,1
USD_JPY,2024-07-10 16:00:00,161.117,14,1.782960862,0.7963525836,160.263,0
AUD_CHF,2024-07-10 20:00:00,0.60598,9,0.7960587219,0.8656716418,0.60272,0
AUD_NZD,2024-07-10 20:00:00,1.10184,8,3.629177293,0.5543478261,1.09632,1
EUR_CHF,2024-07-10 20:00:00,0.97316,9,0.7506742438,0.9680851064,0.96742,0
EUR_JPY,2024-07-10 20:00:00,174.637,15,1.418499694,0.6068965517,173.51,0
EUR_NZD,2024-07-10 20:00:00,1.76994,8,2.78392534,0.6911764706,1.75881,0
GBP_AUD,2024-07-10 20:00:00,1.90282,7,0.3811990987,0.4025157233,1.89442,0
GBP_CAD,2024-07-10 20:00:00,1.74911,8,0.248147763,0.7843137255,1.73525,1
GBP_CHF,2024-07-10 20:00:00,1.15146,8,2.074156406,0.8540145985,1.14468,0
GBP_JPY,2024-07-10 20:00:00,206.668,14,2.56525477,0.5714285714,204.978,0
GBP_NZD,2024-07-10 20:00:00,2.09582,8,3.374239898,0.53125,2.08151,0
GBP_USD,2024-07-10 20:00:00,1.28251,8,1.089614895,0.9361702128,1.27776,0
USD_CHF,2024-07-10 20:00:00,0.89906,10,0.3619725246,0.495412844,0.89434,0
AUD_CHF,2024-07-11 00:00:00,0.60598,10,0.7883565095,0.6310679612,0.60272,0
AUD_JPY,2024-07-11 00:00:00,108.575,15,2.451044206,0.6644736842,107.959,0
AUD_NZD,2024-07-11 00:00:00,1.10184,9,3.312839089,0.1761363636,1.09632,0
AUD_USD,2024-07-11 00:00:00,0.67478,10,0.2123674663,0.6774193548,0.67097,1
CAD_CHF,2024-07-11 00:00:00,0.65929,10,0.7651469762,0.1746031746,0.65547,0
EUR_CHF,2024-07-11 00:00:00,0.97316,10,0.6853519523,0.7631578947,0.96742,0
EUR_JPY,2024-07-11 00:00:00,174.637,16,1.37234628,0.7514450867,173.51,0
EUR_NZD,2024-07-11 00:00:00,1.76994,9,2.470617874,0.2809364548,1.75881,0
GBP_AUD,2024-07-11 00:00:00,1.90282,8,0.4186692357,0.5137614679,1.89442,0
GBP_CAD,2024-07-11 00:00:00,1.74911,9,0.6770603387,0.9282511211,1.73525,0
GBP_CHF,2024-07-11 00:00:00,1.15146,9,2.129004394,0.7557251908,1.14468,0
GBP_JPY,2024-07-11 00:00:00,206.668,15,2.581522488,0.668202765,204.978,0
GBP_NZD,2024-07-11 00:00:00,2.09582,9,3.206246247,0.2450980392,2.08151,0
GBP_USD,2024-07-11 00:00:00,1.28251,9,1.466118537,0.6910569106,1.27776,0
AUD_CHF,2024-07-11 04:00:00,0.60598,11,1.421995071,0.7094017094,0.60272,0
AUD_JPY,2024-07-11 04:00:00,108.575,16,3.332274822,0.7556390977,107.959,0
AUD_USD,2024-07-11 04:00:00,0.67478,11,0.6781969502,0.595890411,0.67097,0
CAD_CHF,2024-07-11 04:00:00,0.65929,11,0.9481257368,0.625,0.65547,0
EUR_CHF,2024-07-11 04:00:00,0.97316,11,0.9680745573,0.8166666667,0.96742,0
EUR_JPY,2024-07-11 04:00:00,174.637,17,1.910910813,0.8659217877,173.51,0
GBP_CAD,2024-07-11 04:00:00,1.74911,10,0.8681332075,0.8070175439,1.73525,0
GBP_CHF,2024-07-11 04:00:00,1.15146,10,2.455680939,0.7846153846,1.14468,0
GBP_JPY,2024-07-11 04:00:00,206.668,16,3.153937767,0.7758007117,204.978,0
GBP_USD,2024-07-11 04:00:00,1.28251,10,1.630455306,0.5675675676,1.27776,0
USD_CHF,2024-07-11 04:00:00,0.89906,12,0.1657243211,0.9189189189,0.89434,0
USD_JPY,2024-07-11 04:00:00,161.117,17,1.962522191,0.9683544304,160.263,0
AUD_CAD,2024-07-11 08:00:00,0.92033,6,0.6549556452,0.9682539683,0.91397,1
AUD_USD,2024-07-11 08:00:00,0.67478,12,0.8405552551,0.6732673267,0.67097,0
EUR_CAD,2024-07-11 08:00:00,1.47616,5,1.244703279,0.9566666667,1.46953,1
EUR_CHF,2024-07-11 08:00:00,0.97316,12,1.039540636,0.5581395349,0.96742,0
EUR_JPY,2024-07-11 08:00:00,174.637,18,1.983139956,0.5825242718,173.51,0
EUR_USD,2024-07-11 08:00:00,1.08451,16,0.1545611166,0.9617834395,1.07958,1
GBP_AUD,2024-07-11 08:00:00,1.90282,10,0.5969533665,0.870523416,1.89442,0
GBP_CAD,2024-07-11 08:00:00,1.74911,11,2.202660716,0.9950859951,1.73525,0
GBP_CHF,2024-07-11 08:00:00,1.15146,11,2.766965449,0.6029411765,1.14468,0
GBP_JPY,2024-07-11 08:00:00,206.668,17,3.435344724,0.5204460967,204.978,0
GBP_NZD,2024-07-11 08:00:00,2.09582,11,3.657759443,0.847145488,2.08151,0
GBP_USD,2024-07-11 08:00:00,1.28251,11,2.516159309,0.9951219512,1.27776,0
AUD_CAD,2024-07-11 12:00:00,0.92033,7,2.007754404,0.9535452323,0.91397,0
AUD_USD,2024-07-11 12:00:00,0.67478,13,2.5411872,0.8229166667,0.67097,0
EUR_CAD,2024-07-11 12:00:00,1.47616,6,2.493174301,0.925831202,1.46953,0
EUR_USD,2024-07-11 12:00:00,1.08451,17,2.33845235,0.7693661972,1.07958,0
GBP_CAD,2024-07-11 12:00:00,1.74911,12,3.47296611,0.9348710991,1.73525,0
GBP_USD,2024-07-11 12:00:00,1.28251,12,4.380685414,0.7803970223,1.27776,0
EUR_CAD,2024-07-11 16:00:00,1.47616,7,2.418118415,0.5415282392,1.46953,0
GBP_AUD,2024-07-11 16:00:00,1.90282,12,1.642020084,0.9698681733,1.89442,0
GBP_CAD,2024-07-11 16:00:00,1.74911,13,3.424798157,0.6849315068,1.73525,0
GBP_NZD,2024-07-11 16:00:00,2.09582,13,3.869074311,0.8563432836,2.08151,0
EUR_CAD,2024-07-11 20:00:00,1.47616,8,2.620157126,0.3909774436,1.4708,0
EUR_CHF,2024-07-11 20:00:00,0.97316,15,0.6740731351,0.9739776952,0.96742,0
EUR_USD,2024-07-11 20:00:00,1.08451,19,1.249790601,0.8155339806,1.07958,0
GBP_AUD,2024-07-11 20:00:00,1.90282,13,2.129744321,0.6782178218,1.89442,0
GBP_CAD,2024-07-11 20:00:00,1.74911,14,3.771175947,0.746031746,1.74237,0
GBP_CHF,2024-07-11 20:00:00,1.15146,14,2.887786421,0.9590643275,1.14468,0
GBP_NZD,2024-07-11 20:00:00,2.09582,14,4.531079253,0.8291571754,2.08151,0
GBP_USD,2024-07-11 20:00:00,1.28251,14,3.547479375,0.950310559,1.27776,0
AUD_CAD,2024-07-12 00:00:00,0.92033,10,0.5637982736,0.493877551,0.91397,0
AUD_NZD,2024-07-12 00:00:00,1.11033,9,0.5127836235,0.9791666667,1.09632,0
AUD_USD,2024-07-12 00:00:00,0.67478,16,0.6525983552,0.1976047904,0.67097,0
EUR_CAD,2024-07-12 00:00:00,1.47616,9,2.772817597,0.835106383,1.4708,0
EUR_CHF,2024-07-12 00:00:00,0.97316,16,0.4695924315,0.7831325301,0.96742,0
EUR_NZD,2024-07-12 00:00:00,1.7829,9,1.003279433,0.9736540664,1.75881,0
EUR_USD,2024-07-12 00:00:00,1.08451,20,1.382274274,0.5504587156,1.07958,0
GBP_AUD,2024-07-12 00:00:00,1.90282,14,1.98986889,0.6026058632,1.89442,0
GBP_CAD,2024-07-12 00:00:00,1.74911,15,3.588065721,0.5018726592,1.74237,0
GBP_CHF,2024-07-12 00:00:00,1.15146,15,2.345999139,0.5057471264,1.14468,0
GBP_NZD,2024-07-12 00:00:00,2.09582,15,5.117197612,0.9222096956,2.08151,0
GBP_USD,2024-07-12 00:00:00,1.28251,15,3.400040364,0.2718446602,1.27776,0
AUD_CAD,2024-07-12 04:00:00,0.92033,11,0.8825587726,0.7972027972,0.91397,0
GBP_CHF,2024-07-12 04:00:00,1.15146,16,2.670786747,0.5368421053,1.14468,0
EUR_CHF,2024-07-12 08:00:00,0.97508,5,0.1182403524,0.9178082192,0.96742,0
GBP_AUD,2024-07-12 08:00:00,1.90282,16,2.061168747,0.8798185941,1.89538,0
GBP_CAD,2024-07-12 08:00:00,1.76142,4,0.3156781609,0.9405034325,1.74237,0
GBP_CHF,2024-07-12 08:00:00,1.15146,17,3.666810134,0.9581151832,1.14468,0
GBP_NZD,2024-07-12 08:00:00,2.09582,17,4.282309191,0.8275862069,2.08151,0
EUR_CAD,2024-07-12 12:00:00,1.48259,5,0.9746538548,0.8814589666,1.4708,0
GBP_AUD,2024-07-12 12:00:00,1.91172,4,0.5401213682,0.9357601713,1.89538,0
GBP_CAD,2024-07-12 12:00:00,1.76142,5,1.862692779,0.9138461538,1.74237,0
GBP_CHF,2024-07-12 12:00:00,1.15146,18,3.732441473,0.5646258503,1.14468,0
GBP_NZD,2024-07-12 12:00:00,2.09582,18,4.818193646,0.8313539192,2.08151,0
GBP_USD,2024-07-12 12:00:00,1.29495,6,0.6067964545,0.9054054054,1.27776,0
EUR_CAD,2024-07-12 16:00:00,1.48259,6,1.358654384,0.6272727273,1.47275,0
EUR_CHF,2024-07-12 16:00:00,0.97508,7,0.2898267039,0.9309090909,0.96742,0
EUR_USD,2024-07-12 16:00:00,1.09,7,0.2549626062,0.7385892116,1.08054,0
GBP_CAD,2024-07-12 16:00:00,1.76142,6,2.338701651,0.758186398,1.74237,0
GBP_CHF,2024-07-12 16:00:00,1.15146,19,4.345605112,0.8733153639,1.14468,0
GBP_NZD,2024-07-12 16:00:00,2.09582,19,5.07680366,0.9722814499,2.08151,1
GBP_USD,2024-07-12 16:00:00,1.29495,7,1.424115737,0.8912386707,1.27776,0
AUD_CAD,2024-07-12 20:00:00,0.92472,7,0.1499137147,0.4647887324,0.91734,0
EUR_CAD,2024-07-12 20:00:00,1.48259,7,2.106179928,0.8412698413,1.47275,0
EUR_USD,2024-07-12 20:00:00,1.09,8,0.3581951339,0.5142857143,1.08054,0
GBP_AUD,2024-07-12 20:00:00,1.91172,6,0.7429507612,0.8630952381,1.89538,0
GBP_CAD,2024-07-12 20:00:00,1.76142,7,2.938287631,0.9170731707,1.74237,0
GBP_USD,2024-07-12 20:00:00,1.29495,8,1.538651323,0.7857142857,1.27776,0
NZD_CAD,2024-07-12 20:00:00,0.83401,7,0.105540185,0.7064220183,0.82705,1
EUR_CAD,2024-07-15 00:00:00,1.48259,8,1.941195012,0.9846625767,1.47275,0
EUR_CHF,2024-07-15 00:00:00,0.97508,9,0.4241441043,0.7614213198,0.96742,0
GBP_AUD,2024-07-15 00:00:00,1.91172,7,1.162063795,0.7761557178,1.89538,0
GBP_CAD,2024-07-15 00:00:00,1.76142,8,2.808329257,0.9745762712,1.74237,0
GBP_NZD,2024-07-15 00:00:00,2.12417,5,0.4572966684,0.7290502793,2.08151,0
USD_CAD,2024-07-15 00:00:00,1.36481,7,0.3678918162,0.944,1.35889,1
AUD_CAD,2024-07-15 04:00:00,0.92472,9,0.2590557388,0.9476744186,0.91734,0
EUR_CAD,2024-07-15 04:00:00,1.48259,9,2.367671701,0.9310344828,1.47275,0
GBP_CAD,2024-07-15 04:00:00,1.76142,9,3.292551579,0.9858490566,1.74237,0
GBP_NZD,2024-07-15 04:00:00,2.12417,6,0.6050129117,0.5364963504,2.08404,0
GBP_USD,2024-07-15 04:00:00,1.29495,10,1.041120791,0.9924242424,1.27776,0
USD_CAD,2024-07-15 04:00:00,1.36481,8,0.4288949625,0.7528089888,1.35889,0
AUD_NZD,2024-07-15 08:00:00,1.11182,7,0.2298681499,0.6402439024,1.09784,0
EUR_USD,2024-07-15 08:00:00,1.09,11,0.4598453179,0.9607843137,1.08054,0
GBP_NZD,2024-07-15 08:00:00,2.12417,7,1.053628657,0.6305309735,2.08404,0
AUD_NZD,2024-07-15 12:00:00,1.11182,8,0.5273041787,0.5395683453,1.09784,0
EUR_AUD,2024-07-15 12:00:00,1.60897,8,0.2963784587,0.8243626062,1.60235,1
EUR_CAD,2024-07-15 12:00:00,1.48259,11,2.767077851,0.5952380952,1.47275,0
EUR_CHF,2024-07-15 12:00:00,0.97508,12,0.1632078909,0.5669291339,0.96999,0
EUR_NZD,2024-07-15 12:00:00,1.78848,8,0.7666685401,0.733197556,1.76242,1
GBP_AUD,2024-07-15 12:00:00,1.91172,10,1.031029011,0.8744939271,1.89538,0
GBP_NZD,2024-07-15 12:00:00,2.12417,8,1.525593154,0.704845815,2.08404,0
AUD_CAD,2024-07-15 16:00:00,0.92472,12,0.3522362843,0.4568527919,0.91734,0
EUR_AUD,2024-07-15 16:00:00,1.60897,9,0.6193135904,0.5938864629,1.60235,0
EUR_CAD,2024-07-15 16:00:00,1.48259,12,3.631317671,0.6811145511,1.47275,0
GBP_AUD,2024-07-15 16:00:00,1.91172,11,1.427988788,0.6450381679,1.89538,0
GBP_CAD,2024-07-15 16:00:00,1.76142,12,3.868508736,0.7265822785,1.74237,0
USD_CAD,2024-07-15 16:00:00,1.36481,11,0.8759172118,0.7516129032,1.35889,0
AUD_NZD,2024-07-15 20:00:00,1.11182,10,0.4388927939,0.6607142857,1.09784,0
EUR_AUD,2024-07-15 20:00:00,1.60897,10,0.9576492468,0.3793103448,1.60235,0
EUR_NZD,2024-07-15 20:00:00,1.78848,10,1.230351345,0.7176781003,1.76242,0
GBP_AUD,2024-07-15 20:00:00,1.91172,12,1.9381324,0.5608974359,1.89538,0
GBP_CAD,2024-07-15 20:00:00,1.76142,13,4.175288541,0.7160493827,1.74237,0
GBP_NZD,2024-07-15 20:00:00,2.12417,10,2.186903253,0.829004329,2.08404,0
USD_CAD,2024-07-15 20:00:00,1.36481,12,1.588471686,0.6964285714,1.35889,0
AUD_NZD,2024-07-16 00:00:00,1.11182,11,0.6097602839,0.8026755853,1.09784,0
EUR_AUD,2024-07-16 00:00:00,1.60897,11,1.56765169,0.987804878,1.60235,0
EUR_NZD,2024-07-16 00:00:00,1.78848,11,1.76112266,0.9223140496,1.76242,0
GBP_AUD,2024-07-16 00:00:00,1.91172,13,2.57368132,0.9914772727,1.89538,1
GBP_NZD,2024-07-16 00:00:00,2.12417,11,2.759440993,0.93979442,2.08404,0
USD_CAD,2024-07-16 00:00:00,1.36481,13,1.566919769,0.7816091954,1.35889,0
AUD_NZD,2024-07-16 04:00:00,1.11182,12,0.8448361935,0.6700507614,1.09784,1
CHF_JPY,2024-07-16 04:00:00,176.867,4,0.5689109506,0.9176470588,176.057,1
EUR_AUD,2024-07-16 04:00:00,1.60897,12,2.365356865,0.9267399267,1.60235,0
EUR_CAD,2024-07-16 04:00:00,1.48259,15,3.971620056,0.81,1.47275,0
EUR_JPY,2024-07-16 04:00:00,172.562,4,0.4065170901,0.7931034483,171.459,1
EUR_NZD,2024-07-16 04:00:00,1.78848,12,2.548597826,0.9541984733,1.76242,0
GBP_AUD,2024-07-16 04:00:00,1.91172,14,3.257569782,0.9195804196,1.89538,0
GBP_CAD,2024-07-16 04:00:00,1.76142,15,4.504796436,0.8,1.74237,1
GBP_NZD,2024-07-16 04:00:00,2.12417,12,3.450143717,0.887755102,2.08404,0
USD_CAD,2024-07-16 04:00:00,1.36481,14,1.835295595,0.9054054054,1.35889,0
EUR_AUD,2024-07-16 08:00:00,1.60897,13,2.999247612,0.7836411609,1.60235,0
GBP_AUD,2024-07-16 08:00:00,1.91172,15,3.490014186,0.6344339623,1.89538,0
USD_CAD,2024-07-16 08:00:00,1.36481,15,1.931699663,0.09090909091,1.35889,0
EUR_AUD,2024-07-16 12:00:00,1.60897,14,3.076956197,0.7058823529,1.60235,0
GBP_AUD,2024-07-16 12:00:00,1.91172,16,3.839433715,0.6932849365,1.89538,0
GBP_NZD,2024-07-16 12:00:00,2.12417,14,3.285329679,0.7883959044,2.08404,0
USD_CAD,2024-07-16 12:00:00,1.36481,16,2.475180126,0.8235294118,1.35889,0
AUD_NZD,2024-07-16 16:00:00,1.11182,15,0.7420792582,0.9706959707,1.09784,0
CHF_JPY,2024-07-16 16:00:00,176.867,7,0.4670204894,0.9153094463,175.868,0
EUR_AUD,2024-07-16 16:00:00,1.60897,15,3.380895404,0.6094420601,1.60235,0
EUR_NZD,2024-07-16 16:00:00,1.78848,15,3.381267785,0.9738955823,1.76242,0
GBP_AUD,2024-07-16 16:00:00,1.91172,17,4.059712189,0.2862318841,1.89538,0
GBP_NZD,2024-07-16 16:00:00,2.12417,15,4.146327787,0.9348268839,2.08404,0
CHF_JPY,2024-07-16 20:00:00,176.867,8,0.5883333975,0.54,175.868,0
GBP_AUD,2024-07-16 20:00:00,1.91172,18,4.369884905,0.8333333333,1.89538,0
EUR_AUD,2024-07-17 00:00:00,1.60897,17,3.539653755,0.4485596708,1.60235,0
GBP_AUD,2024-07-17 00:00:00,1.91172,19,4.405727659,0.4811594203,1.89538,0
USD_CAD,2024-07-17 00:00:00,1.36481,19,1.514256263,0.7984496124,1.35889,0
EUR_NZD,2024-07-17 04:00:00,1.78848,18,1.81707744,0.8723809524,1.77598,0
EUR_AUD,2024-07-17 08:00:00,1.60897,19,3.965475037,0.6061320755,1.60235,0
EUR_CAD,2024-07-17 08:00:00,1.4923,6,1.299027028,0.9567099567,1.47275,1
EUR_USD,2024-07-17 08:00:00,1.09055,5,1.950487854,0.9590163934,1.08717,1
GBP_CAD,2024-07-17 08:00:00,1.77573,5,1.500142683,0.9287598945,1.77129,0
GBP_USD,2024-07-17 08:00:00,1.298,5,1.988671682,0.9734789392,1.29382,1
EUR_AUD,2024-07-17 12:00:00,1.60897,20,5.025909737,0.959798995,1.60235,0
EUR_CAD,2024-07-17 12:00:00,1.4923,7,1.679587978,0.7671232877,1.47275,0
EUR_NZD,2024-07-17 12:00:00,1.78848,20,2.056997237,0.6964285714,1.77598,0
EUR_USD,2024-07-17 12:00:00,1.09055,6,2.002525549,0.8447204969,1.08717,0
GBP_CAD,2024-07-17 12:00:00,1.77573,6,2.017366077,0.649122807,1.77129,0
GBP_USD,2024-07-17 12:00:00,1.298,6,2.151614923,0.4557522124,1.29382,0
EUR_CAD,2024-07-17 16:00:00,1.4923,8,1.926689012,0.7873134328,1.47275,0
EUR_CAD,2024-07-17 20:00:00,1.4923,9,2.070388035,0.2376237624,1.48009,0
EUR_USD,2024-07-17 20:00:00,1.09055,8,1.843534054,0.9327731092,1.08717,0
GBP_USD,2024-07-17 20:00:00,1.298,8,1.180675251,0.6982758621,1.29382,0
EUR_GBP,2024-07-18 08:00:00,0.84106,11,0.6521222841,0.8581560284,0.8383,1
EUR_GBP,2024-07-18 12:00:00,0.84106,12,0.7806852225,0.6138613861,0.8383,0
EUR_GBP,2024-07-18 20:00:00,0.84106,14,0.7183220249,0.7291666667,0.8383,0
USD_CAD,2024-07-18 20:00:00,1.37017,7,0.2072037731,0.5222222222,1.36113,1
EUR_GBP,2024-07-19 00:00:00,0.84106,15,0.3764680608,0.3369565217,0.8383,0
EUR_NZD,2024-07-19 00:00:00,1.80309,5,0.4657044484,0.9856230032,1.77899,1
GBP_NZD,2024-07-19 00:00:00,2.14428,8,0.1954611137,0.9895833333,2.1331,1
USD_CAD,2024-07-19 00:00:00,1.37017,8,0.3059986118,0.5,1.36113,0
AUD_NZD,2024-07-19 04:00:00,1.11035,5,0.8423982053,0.9732142857,1.10492,0
EUR_NZD,2024-07-19 04:00:00,1.80309,6,1.0945047,0.9435215947,1.77899,0
GBP_NZD,2024-07-19 04:00:00,2.14428,9,0.8185332956,0.9464285714,2.1331,0
USD_CAD,2024-07-19 08:00:00,1.37017,10,0.8482474914,0.9205298013,1.36113,0
AUD_NZD,2024-07-19 12:00:00,1.11035,7,0.4319273874,0.7945205479,1.10492,1
EUR_GBP,2024-07-19 12:00:00,0.84224,6,0.5585653962,0.5363636364,0.8383,0
EUR_NZD,2024-07-19 12:00:00,1.80309,8,1.370307843,0.9685990338,1.77899,0
GBP_NZD,2024-07-19 12:00:00,2.14428,11,0.416351059,0.9658536585,2.1331,0
USD_CAD,2024-07-19 12:00:00,1.37186,4,0.3012541731,0.9222222222,1.36113,0
AUD_NZD,2024-07-19 16:00:00,1.11035,8,0.855398178,0.9107142857,1.10492,0
EUR_GBP,2024-07-19 16:00:00,0.84224,7,0.6230865146,0.7079646018,0.8383,0
EUR_NZD,2024-07-19 16:00:00,1.80309,9,1.74023082,0.9916201117,1.77899,0
GBP_NZD,2024-07-19 16:00:00,2.14428,12,0.754544728,0.8737864078,2.1331,0
USD_CAD,2024-07-19 16:00:00,1.37186,5,0.6888047567,0.4775641026,1.36568,0
AUD_NZD,2024-07-22 00:00:00,1.11035,10,0.8893707584,0.8896103896,1.10492,0
EUR_GBP,2024-07-22 00:00:00,0.84224,9,0.3991792526,0.5945945946,0.8383,0
EUR_NZD,2024-07-22 00:00:00,1.80309,11,1.981970551,0.8458333333,1.79247,0
GBP_NZD,2024-07-22 00:00:00,2.14853,5,0.220997362,0.9314586995,2.1331,0
AUD_NZD,2024-07-22 04:00:00,1.11035,11,0.9918751495,0.9398496241,1.10492,0
EUR_AUD,2024-07-22 04:00:00,1.62842,12,1.319662309,0.7826086957,1.61734,1
EUR_NZD,2024-07-22 04:00:00,1.80309,12,3.134055353,0.9717261905,1.79247,0
GBP_AUD,2024-07-22 04:00:00,1.93329,7,1.003201851,0.8282674772,1.92426,1
GBP_NZD,2024-07-22 04:00:00,2.14853,6,1.364862968,0.9678663239,2.1331,0
USD_CAD,2024-07-22 04:00:00,1.37186,8,0.7299127111,0.9428571429,1.36568,0
EUR_AUD,2024-07-22 08:00:00,1.62842,13,1.574738554,0.5598290598,1.61734,0
GBP_AUD,2024-07-22 08:00:00,1.93329,8,1.611979822,0.7373134328,1.92426,0
EUR_AUD,2024-07-22 12:00:00,1.62842,14,2.432982487,0.6991869919,1.61734,0
EUR_NZD,2024-07-22 12:00:00,1.80309,14,3.321881543,0.861618799,1.79247,0
GBP_AUD,2024-07-22 12:00:00,1.93329,9,2.473336531,0.696013289,1.92426,0
GBP_NZD,2024-07-22 12:00:00,2.14853,8,1.890841054,0.8604166667,2.1331,0
USD_CAD,2024-07-22 12:00:00,1.37479,5,0.1551658752,0.7747252747,1.36568,0
EUR_AUD,2024-07-22 16:00:00,1.62842,15,3.275645217,0.8049327354,1.61734,0
