trade_id,fold,segment,cluster,outcome,band,cohort,pass_name,intra_band_pullback_r,bars_in_band
1780,10,fold,0,win,4,completer,RAW,1.0160839290389356,61
1780,10,fold,0,win,5,completer,RAW,0.46909350725642174,10
1780,10,fold,0,win,6,reverser,RAW,0.05820868338214247,1
1783,10,fold,0,win,1,completer,RAW,0.6692675635961471,22
1783,10,fold,0,win,2,completer,RAW,2.5321148976465717,81
1783,10,fold,0,win,3,completer,RAW,2.7204779383442244,117
1783,10,fold,0,win,4,reverser,RAW,0.7089921713410465,11
1783,10,fold,0,win,1,completer,SL_FLOOR,0.6692675635961471,22
1783,10,fold,0,win,2,completer,SL_FLOOR,2.5321148976465717,81
1783,10,fold,0,win,3,completer,SL_FLOOR,2.7204779383442244,117
1783,10,fold,0,win,4,reverser,SL_FLOOR,0.7089921713410465,11
1786,10,fold,1,win,1,reverser,RAW,4.009034493485756,233
1786,10,fold,1,win,1,reverser,SL_FLOOR,2.3504885502890436,29
1787,10,fold,0,win,1,completer,RAW,0.9028889583134933,35
1787,10,fold,0,win,2,completer,RAW,2.027336470399846,153
1787,10,fold,0,win,3,reverser,RAW,0.5778691208882014,26
1787,10,fold,0,win,1,completer,SL_FLOOR,0.9028889583134933,35
1787,10,fold,0,win,2,completer,SL_FLOOR,2.027336470399846,153
1787,10,fold,0,win,3,reverser,SL_FLOOR,0.5778691208882014,26
1788,10,fold,0,win,1,completer,RAW,0.3700848609144769,21
1788,10,fold,0,win,2,reverser,RAW,1.867068332708695,179
1788,10,fold,0,win,1,completer,SL_FLOOR,0.3700848609144769,21
1788,10,fold,0,win,2,reverser,SL_FLOOR,1.867068332708695,179
1789,10,fold,0,win,1,completer,RAW,0.20527588569635458,20
1789,10,fold,0,win,2,reverser,RAW,2.0039546082770534,174
1789,10,fold,0,win,1,completer,SL_FLOOR,0.20527588569635458,20
1789,10,fold,0,win,2,reverser,SL_FLOOR,2.0039546082770534,174
1790,10,fold,1,win,1,completer,RAW,0.38323418074695326,33
1790,10,fold,1,win,2,reverser,RAW,2.935131099114364,161
1790,10,fold,1,win,1,completer,SL_FLOOR,0.38323418074695326,33
1790,10,fold,1,win,2,reverser,SL_FLOOR,2.935131099114364,161
1791,10,fold,1,win,1,reverser,RAW,2.7988632389571553,211
1791,10,fold,1,win,1,reverser,SL_FLOOR,2.166960733647782,19
1792,10,fold,1,win,1,completer,RAW,0.29518905251529937,17
1792,10,fold,1,win,2,reverser,RAW,3.4408987632483075,197
1793,10,fold,0,win,1,completer,RAW,0.4275216149028551,10
1793,10,fold,0,win,2,reverser,RAW,1.0989611636195604,19
1794,10,fold,0,win,1,completer,RAW,0.14532951921479742,5
1794,10,fold,0,win,2,completer,RAW,0.4775417192966942,25
1794,10,fold,0,win,3,completer,RAW,2.878248997117587,106
1794,10,fold,0,win,4,completer,RAW,0.7750197380999913,7
1794,10,fold,0,win,5,completer,RAW,0.47242748401641244,7
1794,10,fold,0,win,6,reverser,RAW,2.0459072052510416,46
1794,10,fold,0,win,1,completer,SL_FLOOR,0.14532951921479742,5
1794,10,fold,0,win,2,completer,SL_FLOOR,0.4775417192966942,25
1794,10,fold,0,win,3,completer,SL_FLOOR,2.878248997117587,106
1794,10,fold,0,win,4,completer,SL_FLOOR,0.7750197380999913,7
1794,10,fold,0,win,5,completer,SL_FLOOR,0.47242748401641244,7
1794,10,fold,0,win,6,reverser,SL_FLOOR,2.0459072052510416,46
1795,10,fold,0,win,1,completer,RAW,0.5377356701906357,40
1795,10,fold,0,win,2,completer,RAW,0.7038934794960394,32
1795,10,fold,0,win,3,completer,RAW,2.3673561601792574,109
1795,10,fold,0,win,4,completer,RAW,0.883243402205669,12
1795,10,fold,0,win,5,reverser,RAW,1.2746094331972069,45
1795,10,fold,0,win,1,completer,SL_FLOOR,0.5377356701906357,40
1795,10,fold,0,win,2,completer,SL_FLOOR,0.7038934794960394,32
1795,10,fold,0,win,3,completer,SL_FLOOR,2.3673561601792574,109
1795,10,fold,0,win,4,completer,SL_FLOOR,0.883243402205669,12
1795,10,fold,0,win,5,reverser,SL_FLOOR,1.2746094331972069,45
1796,10,fold,0,win,1,completer,RAW,0.15449011677572888,5
1796,10,fold,0,win,2,completer,RAW,0.5336186895698436,36
1796,10,fold,0,win,3,completer,RAW,0.6351563634931128,23
1796,10,fold,0,win,4,completer,RAW,2.8231294660976713,104
1796,10,fold,0,win,5,completer,RAW,1.168229151590248,15
1796,10,fold,0,win,6,completer,RAW,0.9727964243616114,12
1796,10,fold,0,win,1,completer,SL_FLOOR,0.15449011677572888,5
1796,10,fold,0,win,2,completer,SL_FLOOR,0.5336186895698436,36
1796,10,fold,0,win,3,completer,SL_FLOOR,0.6351563634931128,23
1796,10,fold,0,win,4,completer,SL_FLOOR,2.8231294660976713,104
1796,10,fold,0,win,5,completer,SL_FLOOR,1.168229151590248,15
1796,10,fold,0,win,6,completer,SL_FLOOR,0.9727964243616114,12
1797,10,fold,0,win,1,completer,RAW,1.0698265633655266,46
1797,10,fold,0,win,2,completer,RAW,2.762638374250379,136
1797,10,fold,0,win,3,reverser,RAW,1.148366931167849,49
1797,10,fold,0,win,1,completer,SL_FLOOR,1.0698265633655266,46
1797,10,fold,0,win,2,completer,SL_FLOOR,2.762638374250379,136
1797,10,fold,0,win,3,reverser,SL_FLOOR,1.148366931167849,49
1798,10,fold,0,win,1,reverser,RAW,1.390305121538018,56
1799,10,fold,0,win,1,completer,RAW,1.5407899507662024,102
1799,10,fold,0,win,2,completer,RAW,0.6711939497741777,15
1799,10,fold,0,win,3,reverser,RAW,1.3988576333238232,67
1799,10,fold,0,win,1,completer,SL_FLOOR,1.5407899507662024,102
1799,10,fold,0,win,2,completer,SL_FLOOR,0.6711939497741777,15
1799,10,fold,0,win,3,reverser,SL_FLOOR,1.3988576333238232,67
1801,10,fold,0,win,1,completer,RAW,0.402252404606823,15
1801,10,fold,0,win,2,completer,RAW,0.2335253808092277,17
1801,10,fold,0,win,3,completer,RAW,2.4244637345044224,109
1801,10,fold,0,win,4,completer,RAW,0.39794448059497345,7
1801,10,fold,0,win,5,reverser,RAW,1.7233491015752458,69
1801,10,fold,0,win,1,completer,SL_FLOOR,0.402252404606823,15
1801,10,fold,0,win,2,completer,SL_FLOOR,0.2335253808092277,17
1801,10,fold,0,win,3,completer,SL_FLOOR,2.4244637345044224,109
1801,10,fold,0,win,4,completer,SL_FLOOR,0.39794448059497345,7
1801,10,fold,0,win,5,reverser,SL_FLOOR,1.7233491015752458,69
1803,10,fold,0,win,1,completer,RAW,1.8264615873298586,118
1803,10,fold,0,win,2,reverser,RAW,2.756531081387997,93
1803,10,fold,0,win,1,completer,SL_FLOOR,1.8264615873298586,118
1803,10,fold,0,win,2,reverser,SL_FLOOR,2.756531081387997,93
1804,10,fold,0,win,1,completer,RAW,1.2732674032871205,64
1804,10,fold,0,win,2,reverser,RAW,2.4395428036444047,131
1804,10,fold,0,win,1,completer,SL_FLOOR,1.2732674032871205,64
1804,10,fold,0,win,2,reverser,SL_FLOOR,2.4395428036444047,131
1805,10,fold,0,win,1,completer,RAW,2.4334670917246304,77
1805,10,fold,0,win,2,reverser,RAW,1.8192005839732333,132
1805,10,fold,0,win,1,reverser,SL_FLOOR,2.375163829971956,16
1806,10,fold,0,win,1,completer,RAW,0.31088355324563643,13
1806,10,fold,0,win,2,reverser,RAW,2.333561609217216,126
1807,10,fold,1,win,1,reverser,RAW,3.487998858308386,46
1808,10,fold,1,win,1,completer,RAW,0.5667228199524823,21
1808,10,fold,1,win,2,reverser,RAW,2.5321803014242477,214
1808,10,fold,1,win,1,completer,SL_FLOOR,0.5667228199524823,21
1808,10,fold,1,win,2,reverser,SL_FLOOR,2.5321803014242477,214
1809,10,fold,0,win,1,completer,RAW,2.432760420221196,86
1809,10,fold,0,win,2,reverser,RAW,2.338276578835319,93
1810,10,fold,0,win,1,completer,RAW,1.086806976434779,14
1810,10,fold,0,win,2,completer,RAW,1.6780365683192724,38
1810,10,fold,0,win,3,reverser,RAW,3.2150685896199924,177
1810,10,fold,0,win,1,completer,SL_FLOOR,1.086806976434779,14
1810,10,fold,0,win,2,completer,SL_FLOOR,1.6780365683192724,38
1810,10,fold,0,win,3,reverser,SL_FLOOR,3.2150685896199924,177
1811,10,fold,0,win,1,completer,RAW,0.23586000370172244,6
1811,10,fold,0,win,2,completer,RAW,0.8976419558356752,21
1811,10,fold,0,win,3,completer,RAW,0.5478592804430669,6
1811,10,fold,0,win,4,reverser,RAW,2.4135577077826276,154
1811,10,fold,0,win,1,completer,SL_FLOOR,0.23586000370172244,6
1811,10,fold,0,win,2,completer,SL_FLOOR,0.8976419558356752,21
1811,10,fold,0,win,3,completer,SL_FLOOR,0.5478592804430669,6
1811,10,fold,0,win,4,reverser,SL_FLOOR,2.4135577077826276,154
1812,10,fold,0,win,1,completer,RAW,1.4399332330051628,89
1812,10,fold,0,win,2,reverser,RAW,1.2934871176243934,135
1812,10,fold,0,win,1,completer,SL_FLOOR,1.4399332330051628,89
1812,10,fold,0,win,2,reverser,SL_FLOOR,1.2934871176243934,135
1813,10,fold,0,win,1,completer,RAW,0.14393895477777607,7
1813,10,fold,0,win,2,reverser,RAW,1.8510926717055787,168
1814,10,fold,0,win,1,reverser,RAW,1.6876646881564232,122
1815,10,fold,1,win,1,completer,RAW,0.9952404758844511,60
1815,10,fold,1,win,2,reverser,RAW,2.3683450487414732,122
1815,10,fold,1,win,1,completer,SL_FLOOR,0.9952404758844511,60
1815,10,fold,1,win,2,reverser,SL_FLOOR,2.3683450487414732,122
1816,10,fold,0,win,1,completer,RAW,0.19734914908342893,7
1816,10,fold,0,win,2,completer,RAW,1.3656813319956886,42
1816,10,fold,0,win,3,reverser,RAW,1.2824542148103353,164
1816,10,fold,0,win,1,completer,SL_FLOOR,0.19734914908342893,7
1816,10,fold,0,win,2,completer,SL_FLOOR,1.3656813319956886,42
1816,10,fold,0,win,3,reverser,SL_FLOOR,1.2824542148103353,164
1817,10,fold,0,win,1,completer,RAW,0.4735321849211984,9
1817,10,fold,0,win,2,completer,RAW,0.7279106325268043,7
1817,10,fold,0,win,3,completer,RAW,0.4437112654143349,7
1817,10,fold,0,win,4,reverser,RAW,2.2687915673147954,193
1817,10,fold,0,win,1,completer,SL_FLOOR,0.4735321849211984,9
1817,10,fold,0,win,2,completer,SL_FLOOR,0.7279106325268043,7
1817,10,fold,0,win,3,completer,SL_FLOOR,0.4437112654143349,7
1817,10,fold,0,win,4,reverser,SL_FLOOR,2.2687915673147954,193
1818,10,fold,0,win,1,completer,RAW,0.42750588062294437,5
1818,10,fold,0,win,2,completer,RAW,0.8788310093827352,14
1818,10,fold,0,win,3,completer,RAW,0.4634828699963136,6
1818,10,fold,0,win,4,reverser,RAW,2.6392223169972273,207
1818,10,fold,0,win,1,completer,SL_FLOOR,0.42750588062294437,5
1818,10,fold,0,win,2,completer,SL_FLOOR,0.8788310093827352,14
1818,10,fold,0,win,3,completer,SL_FLOOR,0.4634828699963136,6
1818,10,fold,0,win,4,reverser,SL_FLOOR,2.6392223169972273,207
1819,10,fold,0,win,1,completer,RAW,0.35472032487318783,6
1819,10,fold,0,win,2,completer,RAW,0.35472032487318783,1
1819,10,fold,0,win,3,completer,RAW,1.2917174094438955,15
1819,10,fold,0,win,4,completer,RAW,0.7373930837818956,7
1819,10,fold,0,win,5,completer,RAW,1.1070738663079025,6
1819,10,fold,0,win,6,reverser,RAW,1.897615944382637,201
1819,10,fold,0,win,1,completer,SL_FLOOR,0.35472032487318783,6
1819,10,fold,0,win,2,completer,SL_FLOOR,0.35472032487318783,1
1819,10,fold,0,win,3,completer,SL_FLOOR,1.2917174094438955,15
1819,10,fold,0,win,4,completer,SL_FLOOR,0.7373930837818956,7
1819,10,fold,0,win,5,completer,SL_FLOOR,1.1070738663079025,6
1819,10,fold,0,win,6,reverser,SL_FLOOR,1.897615944382637,201
1820,10,fold,1,win,1,completer,RAW,0.6232869952591606,13
1820,10,fold,1,win,2,completer,RAW,0.3799360100328757,9
1820,10,fold,1,win,3,reverser,RAW,2.3243446567775754,217
1820,10,fold,1,win,1,completer,SL_FLOOR,0.6232869952591606,13
1820,10,fold,1,win,2,completer,SL_FLOOR,0.3799360100328757,9
1820,10,fold,1,win,3,reverser,SL_FLOOR,2.3243446567775754,217
1822,10,fold,0,win,1,reverser,RAW,1.8580763220005618,76
1823,10,fold,0,win,1,reverser,RAW,1.7253650640728633,167
1823,10,fold,0,win,1,reverser,SL_FLOOR,1.7253650640728633,167
1824,10,fold,0,win,1,completer,RAW,0.37235740104688975,17
1824,10,fold,0,win,2,completer,RAW,2.1169898732865104,180
1824,10,fold,0,win,3,completer,RAW,0.36414912166507474,15
1824,10,fold,0,win,4,reverser,RAW,0.5939809443553239,21
1824,10,fold,0,win,1,completer,SL_FLOOR,0.37235740104688975,17
1824,10,fold,0,win,2,completer,SL_FLOOR,2.1169898732865104,180
1824,10,fold,0,win,3,completer,SL_FLOOR,0.36414912166507474,15
1824,10,fold,0,win,4,reverser,SL_FLOOR,0.5939809443553239,21
1825,10,fold,0,win,1,completer,RAW,1.108336252594375,156
1825,10,fold,0,win,2,completer,RAW,0.5427324204003829,48
1825,10,fold,0,win,3,reverser,RAW,1.0737200617715792,18
1825,10,fold,0,win,1,completer,SL_FLOOR,1.108336252594375,156
1825,10,fold,0,win,2,completer,SL_FLOOR,0.5427324204003829,48
1825,10,fold,0,win,3,reverser,SL_FLOOR,1.0737200617715792,18
1828,10,fold,1,win,1,reverser,RAW,5.785641278804995,212
1828,10,fold,1,win,1,reverser,SL_FLOOR,2.9117930143088033,71
1829,10,fold,1,win,1,reverser,RAW,3.8479673348666132,223
1829,10,fold,1,win,1,reverser,SL_FLOOR,2.9756234856540145,188
1830,10,fold,0,win,1,completer,RAW,1.184215161260333,77
1830,10,fold,0,win,2,completer,RAW,1.2654398075610263,68
1830,10,fold,0,win,3,completer,RAW,0.7011724767229821,24
1830,10,fold,0,win,4,completer,RAW,1.1655593237707786,23
1830,10,fold,0,win,5,reverser,RAW,4.14044787114436,38
1830,10,fold,0,win,1,completer,SL_FLOOR,1.184215161260333,77
1830,10,fold,0,win,2,completer,SL_FLOOR,1.2654398075610263,68
1830,10,fold,0,win,3,completer,SL_FLOOR,0.7011724767229821,24
1830,10,fold,0,win,4,completer,SL_FLOOR,1.1655593237707786,23
1830,10,fold,0,win,5,reverser,SL_FLOOR,4.14044787114436,38
1831,10,fold,0,win,1,reverser,RAW,3.3665169643713577,234
1831,10,fold,0,win,1,reverser,SL_FLOOR,2.4777858956989376,36
1832,10,fold,0,win,1,completer,RAW,1.2660017017443703,87
1832,10,fold,0,win,2,completer,RAW,0.5512775103455483,22
1832,10,fold,0,win,3,reverser,RAW,4.328367637434391,62
1833,10,fold,1,win,1,completer,RAW,0.24297084747301856,3
1833,10,fold,1,win,2,reverser,RAW,2.5275119297891595,234
1833,10,fold,1,win,1,completer,SL_FLOOR,0.24297084747301856,3
1833,10,fold,1,win,2,reverser,SL_FLOOR,2.5275119297891595,234
1834,10,fold,0,win,1,completer,RAW,0.5063226801688937,33
1834,10,fold,0,win,2,completer,RAW,1.3960039610370578,53
1834,10,fold,0,win,3,reverser,RAW,1.7600740786822928,55
1834,10,fold,0,win,1,completer,SL_FLOOR,0.5063226801688937,33
1834,10,fold,0,win,2,completer,SL_FLOOR,1.3960039610370578,53
1834,10,fold,0,win,3,reverser,SL_FLOOR,1.7600740786822928,55
1835,10,fold,0,win,1,completer,RAW,0.16727345540073713,3
1835,10,fold,0,win,2,reverser,RAW,1.6465810495798023,61
1836,10,fold,1,win,1,reverser,RAW,2.789487005488865,220
1836,10,fold,1,win,1,reverser,SL_FLOOR,2.229106907755572,29
1837,10,fold,0,win,1,completer,RAW,1.8579005256951202,108
1837,10,fold,0,win,2,reverser,RAW,1.9863049135631552,127
1837,10,fold,0,win,1,completer,SL_FLOOR,1.8579005256951202,108
1837,10,fold,0,win,2,reverser,SL_FLOOR,1.9863049135631552,127
1838,10,fold,1,win,1,reverser,RAW,4.096471725743048,71
1839,10,fold,0,win,1,completer,RAW,2.0482262012837804,68
1839,10,fold,0,win,2,reverser,RAW,1.082700806628288,15
1840,10,fold,0,win,1,completer,RAW,0.6805360522757753,82
1840,10,fold,0,win,2,completer,RAW,0.3555691579342328,16
1840,10,fold,0,win,3,completer,RAW,0.7220676957230086,37
1840,10,fold,0,win,4,completer,RAW,1.0900234841590493,60
1840,10,fold,0,win,5,completer,RAW,0.18507083220347287,15
1840,10,fold,0,win,6,reverser,RAW,1.789503794849332,25
1840,10,fold,0,win,1,completer,SL_FLOOR,0.6805360522757753,82
1840,10,fold,0,win,2,completer,SL_FLOOR,0.3555691579342328,16
1840,10,fold,0,win,3,completer,SL_FLOOR,0.7220676957230086,37
1840,10,fold,0,win,4,completer,SL_FLOOR,1.0900234841590493,60
1840,10,fold,0,win,5,completer,SL_FLOOR,0.18507083220347287,15
1840,10,fold,0,win,6,reverser,SL_FLOOR,1.789503794849332,25
1841,10,fold,1,win,1,completer,RAW,1.265334904407431,87
1841,10,fold,1,win,2,completer,RAW,0.5509871549887531,22
1841,10,fold,1,win,3,reverser,RAW,4.370734640229292,116
1841,10,fold,1,win,1,completer,SL_FLOOR,1.265334904407431,87
1841,10,fold,1,win,2,completer,SL_FLOOR,0.5509871549887531,22
1841,10,fold,1,win,3,reverser,SL_FLOOR,4.370734640229292,116
1842,10,fold,0,win,1,completer,RAW,1.4895130127916705,73
1842,10,fold,0,win,2,completer,RAW,0.561866933939132,27
1842,10,fold,0,win,3,completer,RAW,1.1293902464078682,14
1842,10,fold,0,win,4,completer,RAW,0.22154149240887389,1
1842,10,fold,0,win,5,completer,RAW,0.22154149240887389,1
1842,10,fold,0,win,6,reverser,RAW,5.572004216522243,101
1842,10,fold,0,win,1,completer,SL_FLOOR,1.4895130127916705,73
1842,10,fold,0,win,2,completer,SL_FLOOR,0.561866933939132,27
1842,10,fold,0,win,3,completer,SL_FLOOR,1.1293902464078682,14
1842,10,fold,0,win,4,completer,SL_FLOOR,0.22154149240887389,1
1842,10,fold,0,win,5,completer,SL_FLOOR,0.22154149240887389,1
1842,10,fold,0,win,6,reverser,SL_FLOOR,5.572004216522243,101
1843,10,fold,0,win,1,completer,RAW,0.5825878995899108,48
1843,10,fold,0,win,2,completer,RAW,0.19527184446087942,8
1843,10,fold,0,win,3,completer,RAW,0.9075030347259117,61
1843,10,fold,0,win,4,reverser,RAW,2.021036693221832,50
1843,10,fold,0,win,1,completer,SL_FLOOR,0.5825878995899108,48
1843,10,fold,0,win,2,completer,SL_FLOOR,0.19527184446087942,8
1843,10,fold,0,win,3,completer,SL_FLOOR,0.9075030347259117,61
1843,10,fold,0,win,4,reverser,SL_FLOOR,2.021036693221832,50
1844,10,fold,1,win,1,reverser,RAW,2.9664363674264904,113
1845,10,fold,0,win,1,reverser,RAW,3.8077388206624248,115
1846,10,fold,1,win,1,completer,RAW,1.0758756800150855,75
1846,10,fold,1,win,2,completer,RAW,1.2496363546953662,39
1846,10,fold,1,win,3,completer,RAW,0.23993378135902788,1
1846,10,fold,1,win,4,completer,RAW,0.23993378135902788,1
1846,10,fold,1,win,5,reverser,RAW,5.662977428698691,115
1846,10,fold,1,win,1,completer,SL_FLOOR,1.0758756800150855,75
1846,10,fold,1,win,2,completer,SL_FLOOR,1.2496363546953662,39
1846,10,fold,1,win,3,completer,SL_FLOOR,0.23993378135902788,1
1846,10,fold,1,win,4,completer,SL_FLOOR,0.23993378135902788,1
1846,10,fold,1,win,5,reverser,SL_FLOOR,5.662977428698691,115
1847,10,fold,0,win,1,completer,RAW,1.0345896672066095,47
1847,10,fold,0,win,2,completer,RAW,1.2408005917637122,62
1847,10,fold,0,win,3,reverser,RAW,2.8021118776962157,64
1847,10,fold,0,win,1,completer,SL_FLOOR,1.0345896672066095,47
1847,10,fold,0,win,2,completer,SL_FLOOR,1.2408005917637122,62
1847,10,fold,0,win,3,reverser,SL_FLOOR,2.8021118776962157,64
1848,10,fold,0,win,1,completer,RAW,0.29707180666702815,8
1848,10,fold,0,win,2,completer,RAW,1.7504111243134366,62
1848,10,fold,0,win,3,reverser,RAW,3.201971568866058,65
1849,10,fold,0,win,1,completer,RAW,0.8362567119777445,8
1849,10,fold,0,win,2,reverser,RAW,2.714033147054945,132
1850,10,fold,1,win,1,reverser,RAW,3.0991798819043215,137
1851,10,fold,0,win,1,reverser,RAW,3.6011488336830815,139
1852,10,fold,0,win,1,completer,RAW,1.0001912032452136,46
1852,10,fold,0,win,2,completer,RAW,0.2565161474693767,4
1852,10,fold,0,win,3,completer,RAW,1.0778113631422634,58
1852,10,fold,0,win,4,completer,RAW,2.3234301195858738,61
1852,10,fold,0,win,5,completer,RAW,0.508596857230371,8
1852,10,fold,0,win,6,completer,RAW,0.508596857230371,12
1853,10,fold,1,win,1,completer,RAW,0.6521872207026997,29
1853,10,fold,1,win,2,completer,RAW,0.5509923894078539,27
1853,10,fold,1,win,3,completer,RAW,0.6691171544554924,14
1853,10,fold,1,win,4,completer,RAW,0.10157960251653453,1
1853,10,fold,1,win,5,completer,RAW,0.10157960251653453,1
1853,10,fold,1,win,6,reverser,RAW,5.211341426075354,157
1853,10,fold,1,win,1,completer,SL_FLOOR,0.6521872207026997,29
1853,10,fold,1,win,2,completer,SL_FLOOR,0.5509923894078539,27
1853,10,fold,1,win,3,completer,SL_FLOOR,0.6691171544554924,14
1853,10,fold,1,win,4,completer,SL_FLOOR,0.10157960251653453,1
1853,10,fold,1,win,5,completer,SL_FLOOR,0.10157960251653453,1
1853,10,fold,1,win,6,reverser,SL_FLOOR,5.211341426075354,157
1854,10,fold,1,win,1,reverser,RAW,5.052231672276301,157
1855,10,fold,0,win,1,completer,RAW,1.0768035771104227,43
1855,10,fold,0,win,2,completer,RAW,0.26422674619414765,5
1855,10,fold,0,win,3,completer,RAW,1.1603692649127528,60
1855,10,fold,0,win,4,completer,RAW,0.14007201003061365,3
1855,10,fold,0,win,5,completer,RAW,2.501399588217323,61
1855,10,fold,0,win,6,completer,RAW,0.5475542210287916,11
1855,10,fold,0,win,1,completer,SL_FLOOR,1.0768035771104227,43
1855,10,fold,0,win,2,completer,SL_FLOOR,0.26422674619414765,5
1855,10,fold,0,win,3,completer,SL_FLOOR,1.1603692649127528,60
1855,10,fold,0,win,4,completer,SL_FLOOR,0.14007201003061365,3
1855,10,fold,0,win,5,completer,SL_FLOOR,2.501399588217323,61
1855,10,fold,0,win,6,completer,SL_FLOOR,0.5475542210287916,11
1856,10,fold,0,win,1,reverser,RAW,0.46036842119356436,5
1858,10,fold,1,win,1,reverser,RAW,5.094954237607007,202
1858,10,fold,1,win,1,reverser,SL_FLOOR,2.1788261953927544,96
1859,10,fold,1,win,1,reverser,RAW,4.5528276366924665,202
1861,10,fold,1,win,1,completer,RAW,0.18944086128344662,5
1861,10,fold,1,win,2,completer,RAW,1.5112214161477584,58
1861,10,fold,1,win,3,reverser,RAW,5.893476491368265,172
1861,10,fold,1,win,1,completer,SL_FLOOR,0.18944086128344662,5
1861,10,fold,1,win,2,completer,SL_FLOOR,1.5112214161477584,58
1861,10,fold,1,win,3,reverser,SL_FLOOR,4.481280979982329,130
1862,10,fold,1,win,1,completer,RAW,0.5970266880641795,3
1862,10,fold,1,win,2,reverser,RAW,7.767687051256623,231
1862,10,fold,1,win,1,completer,SL_FLOOR,0.5970266880641795,3
1862,10,fold,1,win,2,reverser,SL_FLOOR,3.387730198113019,29
1863,10,fold,1,win,1,completer,RAW,0.43062245057099346,3
1863,10,fold,1,win,2,reverser,RAW,7.415040777896245,232
1863,10,fold,1,win,1,completer,SL_FLOOR,0.43062245057099346,3
1863,10,fold,1,win,2,reverser,SL_FLOOR,3.1560458312814355,97
1867,10,fold,1,win,1,reverser,RAW,3.917059160981065,57
1868,10,fold,0,win,1,reverser,RAW,1.7927139892509658,131
1868,10,fold,0,win,1,reverser,SL_FLOOR,1.7927139892509658,131
1870,10,fold,0,win,1,reverser,RAW,2.3537623013991005,224
1870,10,fold,0,win,1,reverser,SL_FLOOR,2.174194076435661,12
1871,10,fold,1,win,1,reverser,RAW,5.627254486017688,92
1873,11,fold,1,win,1,reverser,RAW,7.156710839792407,205
1874,11,fold,1,win,1,completer,RAW,0.31720333063792916,15
1874,11,fold,1,win,2,completer,RAW,0.35142655632672826,17
1874,11,fold,1,win,3,reverser,RAW,2.750627915435263,193
1874,11,fold,1,win,1,completer,SL_FLOOR,0.31720333063792916,15
1874,11,fold,1,win,2,completer,SL_FLOOR,0.35142655632672826,17
1874,11,fold,1,win,3,reverser,SL_FLOOR,2.750627915435263,193
1875,11,fold,1,win,1,reverser,RAW,6.973570923255461,213
1875,11,fold,1,win,1,reverser,SL_FLOOR,2.366247325815725,66
1876,11,fold,1,win,1,reverser,RAW,4.088077091610563,213
1876,11,fold,1,win,1,reverser,SL_FLOOR,2.5004881861805046,59
1879,11,fold,1,win,1,reverser,RAW,5.4904468081027,209
1879,11,fold,1,win,1,reverser,SL_FLOOR,1.853144938206444,40
1880,11,fold,1,win,1,completer,RAW,1.9138496157651672,143
1880,11,fold,1,win,2,reverser,RAW,5.041251631005983,64
1880,11,fold,1,win,1,completer,SL_FLOOR,1.9138496157651672,143
1880,11,fold,1,win,2,reverser,SL_FLOOR,4.012767206236869,43
1881,11,fold,1,win,1,reverser,RAW,3.1198546281810424,145
1881,11,fold,1,win,1,reverser,SL_FLOOR,2.1122591588692856,30
1884,11,fold,0,win,1,reverser,RAW,1.6844312806232593,115
1885,11,fold,1,win,1,completer,RAW,0.6364491258018287,44
1885,11,fold,1,win,2,reverser,RAW,8.759854331490699,91
1887,11,fold,1,win,1,reverser,RAW,5.3992487326003555,176
1888,11,fold,0,win,1,completer,RAW,1.194926347266408,8
1888,11,fold,0,win,2,completer,RAW,1.6415426021562227,17
1888,11,fold,0,win,3,completer,RAW,0.32539184284827094,2
1888,11,fold,0,win,4,completer,RAW,1.297921524414451,5
1888,11,fold,0,win,5,completer,RAW,1.2250045848406135,1
1888,11,fold,0,win,6,completer,RAW,1.2250045848406135,1
1889,11,fold,0,win,1,completer,RAW,1.7857480600054325,42
1889,11,fold,0,win,2,completer,RAW,0.25196365711521773,4
1889,11,fold,0,win,3,completer,RAW,6.3189646177378975,116
1889,11,fold,0,win,4,completer,RAW,0.27325636053341995,2
1889,11,fold,0,win,5,completer,RAW,1.8971798745606265,8
1889,11,fold,0,win,6,completer,RAW,1.2924670974840673,8
1889,11,fold,0,win,1,completer,SL_FLOOR,1.7857480600054325,42
1889,11,fold,0,win,2,completer,SL_FLOOR,0.25196365711521773,4
1889,11,fold,0,win,3,reverser,SL_FLOOR,4.407589607565146,47
1892,11,fold,0,win,1,completer,RAW,0.4515694030159335,17
1892,11,fold,0,win,2,completer,RAW,0.2879256080569821,7
1892,11,fold,0,win,3,completer,RAW,2.611740389033259,107
1892,11,fold,0,win,4,completer,RAW,0.3331189946380655,10
1892,11,fold,0,win,5,completer,RAW,0.09840495465238064,3
1892,11,fold,0,win,6,completer,RAW,0.11517024322278324,2
1892,11,fold,0,win,1,completer,SL_FLOOR,0.4515694030159335,17
1892,11,fold,0,win,2,completer,SL_FLOOR,0.2879256080569821,7
1892,11,fold,0,win,3,completer,SL_FLOOR,2.611740389033259,107
1892,11,fold,0,win,4,completer,SL_FLOOR,0.3331189946380655,10
1892,11,fold,0,win,5,completer,SL_FLOOR,0.09840495465238064,3
1892,11,fold,0,win,6,completer,SL_FLOOR,0.11517024322278324,2
1893,11,fold,0,win,1,completer,RAW,3.9330279189714727,111
1893,11,fold,0,win,2,completer,RAW,0.6229031172117714,3
1893,11,fold,0,win,3,completer,RAW,0.6629869728881808,4
