trade_id,pair,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
203,EUR_NZD,0.0,0,0.0,0.0
204,USD_CAD,0.0,0,0.0,0.0
205,USD_CHF,0.0,0,0.0,0.0
206,EUR_CHF,0.0,0,0.0,0.0
207,CAD_CHF,0.0,1,0.0,1.0
208,USD_CAD,0.0,1,0.0,1.0
209,EUR_USD,0.0,1,0.0,1.0
210,NZD_CAD,1.0,1,0.0,1.0
211,USD_JPY,0.0,0,0.0,0.0
212,AUD_JPY,0.0,0,0.0,0.0
213,CAD_JPY,0.0,0,0.0,0.0
214,CHF_JPY,0.0,0,0.0,0.0
215,USD_JPY,0.0,0,0.0,0.0
216,GBP_AUD,1.0,1,0.0,1.0
217,AUD_CHF,0.0,0,0.0,0.0
218,AUD_USD,0.0,0,0.0,0.0
219,CAD_CHF,0.0,0,0.0,0.0
220,EUR_CHF,0.0,0,0.0,0.0
221,NZD_CHF,0.0,1,0.0,1.0
222,AUD_CAD,0.0,0,0.0,0.0
223,AUD_JPY,0.0,0,0.0,0.0
224,AUD_NZD,0.0,1,0.0,1.0
225,CHF_JPY,0.0,0,0.0,0.0
226,EUR_CAD,0.0,0,0.0,0.0
227,EUR_GBP,0.0,0,0.0,0.0
228,EUR_JPY,0.0,0,0.0,0.0
229,USD_JPY,0.0,0,0.0,0.0
230,EUR_CHF,0.0,0,0.0,0.0
231,USD_CHF,0.0,0,0.0,0.0
232,AUD_CAD,0.0,0,0.0,0.0
233,EUR_GBP,0.0,1,0.0,1.0
234,AUD_CAD,0.0,0,0.0,0.0
235,AUD_CHF,0.0,0,0.0,0.0
236,AUD_JPY,0.0,0,0.0,0.0
237,AUD_NZD,0.0,0,0.0,0.0
238,AUD_USD,0.0,0,0.0,0.0
239,CAD_JPY,0.0,0,0.0,0.0
240,EUR_USD,0.0,0,0.0,0.0
241,NZD_JPY,0.0,1,0.0,1.0
242,NZD_USD,0.0,1,0.0,1.0
243,AUD_NZD,0.0,1,0.0,1.0
244,EUR_NZD,0.0,0,0.0,0.0
245,EUR_CAD,0.0,0,0.0,0.0
246,GBP_USD,0.0,1,0.0,1.0
247,EUR_AUD,0.0,1,0.0,1.0
248,EUR_GBP,1.0,0,0.0,0.0
249,EUR_NZD,0.0,1,0.0,1.0
250,USD_CAD,1.0,1,0.0,1.0
251,NZD_CAD,0.0,1,0.0,1.0
252,NZD_CHF,0.0,0,0.0,0.0
253,NZD_JPY,0.0,1,0.0,1.0
254,NZD_USD,0.0,1,0.0,1.0
255,EUR_CHF,0.0,0,0.0,0.0
256,GBP_CAD,0.0,0,0.0,0.0
257,GBP_CHF,0.0,0,0.0,0.0
258,GBP_JPY,0.0,0,0.0,0.0
259,GBP_NZD,0.0,0,0.0,0.0
260,GBP_USD,0.0,0,0.0,0.0
261,AUD_CHF,1.0,1,0.0,1.0
262,CAD_CHF,1.0,1,0.0,1.0
263,AUD_CAD,0.0,0,0.0,0.0
264,AUD_JPY,0.0,0,0.0,0.0
265,AUD_USD,0.0,1,0.0,1.0
266,CHF_JPY,0.0,0,0.0,0.0
267,EUR_AUD,0.0,0,0.0,0.0
