trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative,bars_held,final_r,mfe_r,mae_r,exit_reason
878,0.547008547,26,0.3060778236,0.5958333333,240,3.260926063,4.311116554,-0.783673747,time_exit
879,0.5278969957,27,0.290584707,0.8833333333,240,3.897147811,4.530888932,-0.8317852207,time_exit
880,0,0,0,0,7,-1.011724206,2.844292398,-2.69422256,stoploss
881,0,0,0,0,4,-1.004657966,4.570396531,-1.620972272,stoploss
882,0,1,0.3110606359,0.3636363636,11,-1.002716687,0.6160087265,-2.739778614,stoploss
883,0.525210084,17,0.6574609645,0.3166666667,240,4.340779242,5.398363909,-0.2158773703,time_exit
884,0,1,0,0.3333333333,3,-1.005674532,3.288958739,-3.832578903,stoploss
885,0.4646464646,6,1.0775068,0.4577464789,142,-1.007405545,1.745857238,-1.92513314,stoploss
886,0,0,0,0,3,-1.003135037,0.4624179204,-1.848887922,stoploss
887,0.5657894737,25,0.862084245,0.9291666667,240,3.852612033,5.404179073,-0.8390091849,time_exit
888,0.625,5,0.562370582,0.4857142857,35,-1.006338193,7.597188647,-1.3638639,stoploss
889,0.5126582278,19,0.4648323296,0.4733727811,169,-1.008260348,3.368720243,-1.122656434,stoploss
890,0.4615384615,3,0.4186933927,0.25,24,-1.003679204,4.426818014,-1.09345937,stoploss
891,0.6,3,0.4320823032,0.2777777778,18,-1.013393387,8.062236507,-1.605459447,stoploss
892,1,1,0,0.07692307692,13,-1.009229705,0.9532966899,-2.246773941,stoploss
893,1,1,0,0.09090909091,11,-1.012051397,4.594417977,-1.354718833,stoploss
894,0,2,0.2372148995,0.12,25,-1.006446057,2.938112804,-1.085516007,stoploss
895,0,0,0,0,3,-1.001358073,5.249857797,-2.585318434,stoploss
896,0.5072463768,20,0.4697485119,0.8089171975,157,-1.013421386,3.524455978,-4.607114453,stoploss
897,0.45,3,0.5035831522,0.7333333333,30,-1.004662807,1.248466565,-2.268455589,stoploss
898,0.5299145299,28,0.1809312092,0.2125,240,1.751978045,6.395095824,-0.7857583935,time_exit
899,0.6026200873,44,0.612427514,0.9625,240,5.859441626,7.048709651,-0.7605687647,time_exit
900,0,0,0,0,0,-1.008379784,4.431141517,-1.575840414,stoploss
901,0.5260869565,15,0.386770602,0.1833333333,240,0.2802113546,3.567761473,-0.7296896621,time_exit
902,0.6590909091,21,0.2830267055,0.9318181818,44,-1.004266734,7.402783928,-18.6555844,stoploss
903,0.5294117647,5,1.051228492,0.701754386,57,-1.00579012,2.069646302,-8.500539816,stoploss
904,0.5732217573,23,0.4261572755,0.2583333333,240,3.872104519,5.106361353,-0.1618080606,time_exit
905,0.5215311005,33,0.7095368625,1,240,7.697227032,8.102982283,-0.8778290232,time_exit
906,0.6666666667,1,0,0.2,5,-1.010100947,2.217879282,-1.017309625,stoploss
907,0.5,2,0,0.4,5,-1.005002727,5.530013912,-1.04256821,stoploss
908,0.5905172414,57,0.641246717,0.9666666667,240,12.9517587,13.57946799,-0.8856329666,time_exit
909,0.5565217391,47,0.597882059,0.9041666667,240,7.685123992,8.365669744,-0.914499601,time_exit
910,0.5259259259,11,0.8341756215,0.5365853659,205,-1.004706209,2.12603011,-1.189494433,stoploss
911,0.5443037975,34,0.627815607,0.8833333333,240,7.552513335,8.368082274,-0.404581329,time_exit
912,0.5342465753,12,0.366563504,0.5175438596,114,-1.007315868,2.151250309,-1.919452799,stoploss
913,0.4848484848,6,0.6771370751,0.3518518519,54,-1.011433834,14.0547232,-2.717441283,stoploss
914,0.5,2,0.3184737594,0.6315789474,19,-1.00374675,0.3203471344,-5.927983133,stoploss
915,0.5384615385,5,0.395249367,0.3888888889,18,-1.019857026,1.536555554,-11.82060368,stoploss
916,0.5172413793,26,0.5395233185,0.8875,240,3.906892996,6.095628567,-0.6993010152,time_exit
917,0,0,0,0,6,-1.011998419,0.02968029946,-6.376212418,stoploss
918,0.4615384615,3,0,0.09375,32,-1.008431349,3.593159712,-1.46705465,stoploss
919,0.4473684211,6,0.265896297,0.1607142857,56,-1.002032328,1.518149305,-10.86956965,stoploss
920,0.3333333333,4,0.453923359,0.3529411765,17,-1.013578904,1.064974035,-4.640105448,stoploss
921,0.4,6,0,0.4285714286,14,-1.00628277,0.5445067736,-13.56240718,stoploss
922,0,0,0,0,5,-1.006639304,1.687915315,-4.259879468,stoploss
923,0.25,1,0,0.1666666667,6,-1.005967967,2.052317465,-10.3040262,stoploss
924,0.5,4,0.2966163759,0.1935483871,31,-1.007477724,1.651330664,-14.7809673,stoploss
925,0.5625,9,0.4319701244,0.4871794872,39,-1.008999378,3.927478371,-1.473648081,stoploss
926,0.5,2,0.2822228229,0.5833333333,12,-1.012663845,0.6313831102,-4.530038132,stoploss
927,0.4897959184,5,0.8004508934,0.1844660194,103,-1.013090849,0.977995538,-2.18508094,stoploss
928,0.5589519651,47,0.690411485,0.6958333333,240,11.10243461,12.66031663,-0.7997365396,time_exit
929,0,1,0,0.5,2,-1.015211485,0.4915711432,-5.628249408,stoploss
930,0,0,0,0,1,-1.011420515,0.4927136334,-4.116279792,stoploss
931,0.6,3,0.6624015613,0.1538461538,26,-1.006740441,0.4761202712,-5.73550288,stoploss
932,0.6666666667,1,0,0.05263157895,19,-1.017846904,0.3917820349,-8.710138993,stoploss
933,0,1,0,0.1666666667,6,-1.004957273,0.1982909376,-8.503376373,stoploss
934,0.4615384615,5,0.4633068659,0.4285714286,49,-1.001498567,1.261793146,-5.10661573,stoploss
935,0.482300885,14,0.8061532379,0.5375,240,0.7699668082,3.583964301,-0.4880142107,time_exit
936,0,2,0,0.3333333333,6,-1.01124707,0.293446274,-11.41066348,stoploss
937,0.3333333333,2,0,0.1111111111,18,-1.01022869,1.102141312,-10.76654827,stoploss
938,0.375,2,0.1790004971,0.1875,16,-1.004130781,3.285347585,-2.271011435,stoploss
939,0.5714285714,4,0.483789953,0.5,26,-1.016041901,3.005745607,-2.838572115,stoploss
940,0,2,0,0.4,5,-1.021173402,2.515601815,-6.925718985,stoploss
941,0.5238095238,9,0.4509541995,0.7037037037,27,-1.007234559,1.749959523,-5.685559811,stoploss
942,0,0,0,0,3,-1.007823204,0.3024972267,-12.60970121,stoploss
943,0,0,0,0,4,-1.009723007,4.165498425,-1.542717176,stoploss
944,0,0,0,0,3,-1.015713036,2.901412101,-4.413006166,stoploss
945,0,0,0,0,3,-1.013047778,1.765570348,-4.38199315,stoploss
946,0,2,0.6013181021,0.625,8,-1.013278318,3.374589601,-4.391329358,stoploss
947,0.5358851675,24,0.7489124627,0.75,240,3.313937648,5.478294665,-0.9230346103,time_exit
948,0.5606060606,15,0.459673964,0.5735294118,68,-1.007009006,2.304794743,-5.827988328,stoploss
949,0,0,0,0,3,-1.003154924,0.8633975861,-3.388739125,stoploss
950,0.53125,16,0.5593016316,0.5606060606,66,-1.008022769,2.109988326,-6.075528581,stoploss
951,0.593220339,10,0.8306019493,0.78125,64,-1.001768492,1.729585607,-4.729538284,stoploss
952,0.606557377,15,0.16537509,0.7903225806,62,-1.008580783,2.782513896,-5.883296832,stoploss
953,0.4,2,0.7157551628,0.2777777778,18,-1.010249477,2.88181136,-3.28068685,stoploss
954,0,1,0.6806687942,0.3636363636,11,-1.012830703,0.483075968,-5.666038445,stoploss
955,0.7777777778,6,1.186215396,0.7878787879,33,-1.005795841,0.7785746,-5.565939014,stoploss
956,0,3,0.2855965013,0.7777777778,9,-1.016198011,4.051207684,-1.849983307,stoploss
957,0,2,0,0.6666666667,3,-1.006341144,0.1148451627,-5.066574017,stoploss
958,0,0,0,0,5,-1.016640842,1.816070519,-2.670300391,stoploss
959,0.3333333333,4,0.7326445069,0.6470588235,17,-1.019602529,1.626193103,-2.986118525,stoploss
960,0.4666666667,5,0.8352325164,0.5454545455,22,-1.017803844,1.40185921,-4.612743805,stoploss
961,0.4565217391,12,0.872320805,0.3786407767,103,-1.010353956,3.723110063,-2.502206068,stoploss
962,0,0,0,0,1,-1.015691112,4.435629738,-3.923603963,stoploss
963,0.5255813953,17,1.292499297,0.5958333333,240,2.364944898,6.234854731,-0.8498625516,time_exit
964,0.375,5,0.5603067021,0.7368421053,19,-1.004153839,1.598304868,-4.000146777,stoploss
965,0.5,1,0,0.08333333333,12,-1.015423551,0.9181071665,-6.348820645,stoploss
966,0.5172413793,8,0.5402302676,0.6944444444,36,-1.015111336,1.46277734,-6.484274344,stoploss
967,0.4594594595,6,0.495021433,0.1290322581,62,-1.018362464,1.862259919,-2.498825347,stoploss
968,0.3333333333,2,0,0.25,8,-1.012471898,0.7224792195,-6.106775647,stoploss
969,0,0,0,0,2,-1.014698541,4.254177782,-4.34236903,stoploss
970,0,2,0.260481392,0.3333333333,9,-1.00598044,0.2438690583,-7.781881586,stoploss
971,0.4705882353,22,0.6562271015,0.9541666667,240,3.602898473,4.925513611,-0.3048280729,time_exit
972,0,1,0.2762170571,0.4,5,-1.008080818,1.264280732,-3.828103948,stoploss
973,0.6923076923,3,0.149965254,0.2105263158,19,-1.006362162,1.870475713,-6.623010942,stoploss
974,0.5,3,0.5957015247,0.2592592593,27,-1.005764853,1.253535359,-3.208461223,stoploss
975,0,2,0,0.5,4,-1.011634323,0.8370588901,-3.536221719,stoploss
976,0,0,0,0,0,-1.006559078,0.07324303709,-6.615923291,stoploss
977,0.5439330544,39,0.4914278725,0.8875,240,8.587814785,8.998089431,-0.2912499135,time_exit
978,0,0,0,0,9,-1.003436744,2.022715003,-2.609252713,stoploss
979,0.5090909091,24,0.7329900472,0.6375,240,1.444637346,5.569790617,-0.6889706271,time_exit
980,0.5344827586,31,0.7576101231,0.6041666667,240,2.635080968,6.596466547,-0.6485454267,time_exit
981,0.5357142857,9,0.7709534544,0.8163265306,49,-1.004632338,5.33579202,-1.966096749,stoploss
982,0.4285714286,6,0.2588857784,0.3939393939,33,-1.004550727,3.738169063,-1.953272973,stoploss
983,0.4444444444,7,0.247456204,0.4,25,-1.006469443,2.684818945,-3.404005385,stoploss
984,0.4285714286,8,0.2716899444,0.5185185185,27,-1.077742605,2.288087604,-4.334763962,stoploss
985,0.4117647059,5,0.2371720003,0.3846153846,26,-1.0059293,2.007491574,-3.317019833,stoploss
986,0.5625,7,0.3872830927,0.5652173913,23,-1.007971522,1.305336667,-3.336081803,stoploss
987,0.48,7,0.3606453611,0.375,32,-1.007864541,2.076238714,-2.368350222,stoploss
988,0.4615384615,6,0.3774100409,0.6086956522,23,-1.002608825,1.795741324,-5.065468867,stoploss
989,0.6666666667,3,0,0.3333333333,9,-1.017325014,2.442827015,-2.227996838,stoploss
990,0.52,5,0.6566601048,0.6774193548,31,-1.007619474,3.320012534,-1.481641312,stoploss
991,0.4482758621,4,1.363540922,0.8055555556,36,-1.013471823,3.925111798,-1.994792047,stoploss
992,0,1,0,0.1666666667,6,-1.013411163,3.470667732,-1.615692178,stoploss
993,0,2,0.6734052605,0.4736842105,19,-1.014556693,1.593008497,-3.015766979,stoploss
994,0.3333333333,2,0.5319035927,0.4117647059,17,-1.005071115,4.416940957,-2.417794827,stoploss
995,0,0,0,0,1,-1.016771826,1.158933209,-5.034902307,stoploss
996,0.4727272727,20,0.65574771,0.6169154229,201,-1.013353919,4.057482884,-1.007166633,stoploss
997,0.4782608696,5,1.229928868,0.7857142857,28,-1.006983823,2.68566802,-3.056586632,stoploss
998,0.3333333333,2,0,0.2222222222,9,-1.004232217,4.263723078,-1.440364375,stoploss
999,0.5,1,0,0.1666666667,6,-1.012446344,1.917278181,-2.375087196,stoploss
1000,0.4634146341,6,0.744856506,0.4186046512,43,-1.00616433,4.796875898,-1.616081771,stoploss
1001,0.4411764706,4,0.880958661,0.5135135135,37,-1.008660005,4.432347866,-2.551552297,stoploss
1002,0.6818181818,7,1.211290937,0.8048780488,82,-1.01284054,2.866115524,-1.637168845,stoploss
1003,0,1,0,0.3333333333,3,-1.004571285,5.38562659,-1.82002441,stoploss
1004,0.5,5,0.2967537428,0.21875,32,-1.004186181,2.399612162,-2.175418895,stoploss
1005,0.5,5,0.1901730148,0.5306122449,49,-1.013329884,1.181027741,-2.412709043,stoploss
1006,0.65,12,0.5882889183,0.6774193548,31,-1.00505589,3.408392149,-2.117695652,stoploss
1007,0.5185185185,23,0.555399015,0.4437869822,169,-1.014799033,3.110408585,-1.667067574,stoploss
1008,0.5,4,0.0312190036,0.4166666667,12,-1.008144088,3.657374143,-3.377081784,stoploss
1009,0.3333333333,2,0,0.2857142857,7,-1.002171769,3.990263698,-3.752093024,stoploss
1010,0.3333333333,0,0,0,24,-1.010474039,3.982753259,-2.873377981,stoploss
1011,0.5096153846,16,0.730317597,0.5130434783,115,-1.023415729,2.582691607,-2.534594434,stoploss
1012,0.5,18,0.389404766,0.3535353535,99,-1.023382272,3.293303123,-2.239302233,stoploss
1013,0,0,0,0,3,-1.017079558,3.528636689,-3.366380888,stoploss
1014,0.5402298851,9,0.3026569475,0.1777777778,90,-1.015469133,2.79453248,-2.540300644,stoploss
1015,0,0,0,0,9,-1.004308274,2.026735225,-4.23503343,stoploss
1016,0.5336134454,31,0.513806651,0.975,240,5.259226159,6.59721757,-0.3268318873,time_exit
1017,0.5129310345,29,0.425223745,0.8208333333,240,2.608414088,5.345440273,-0.8046294306,time_exit
1018,0.5128205128,12,0.3895698752,0.8083333333,240,0.1426593909,3.432604422,-0.3116559002,time_exit
1019,0,4,0.675799803,0.6153846154,13,-1.006593169,5.228382866,-1.630710419,stoploss
1020,0.5882352941,7,0.6152749042,0.3043478261,46,-1.008288677,5.820564355,-1.824146634,stoploss
1021,0.5188284519,18,1.205528158,0.7625,240,4.021612532,6.617908541,-0.2036166462,time_exit
1022,0.5296803653,27,0.654844576,0.9,240,3.559426355,6.597006452,-0.9001847961,time_exit
1023,0,0,0,0,5,-1.005244817,3.652140804,-2.457488076,stoploss
1024,1,3,0,0.375,8,-1.007791188,1.240215528,-5.189639734,stoploss
1025,0.4827586207,9,0.45115176,0.1586538462,208,-1.015521276,2.56514957,-4.469092777,stoploss
1026,0.4651162791,6,0.847901031,0.8235294118,51,-1.006658909,4.058234866,-1.581120858,stoploss
1027,0.4230769231,11,0.357212921,0.8181818182,55,-1.007201873,2.151919771,-6.402465448,stoploss
1028,0.5,4,0.446999736,0.2285714286,35,-1.008060651,0.6411881459,-6.01104727,stoploss
1029,0.5333333333,6,0.3106262449,0.4193548387,31,-1.004964346,2.156653905,-5.174976504,stoploss
1030,0.4444444444,2,1.061033488,0.36,25,-1.004667303,0.7949972323,-5.327466776,stoploss
1031,0,0,0,0,3,-1.006975391,3.946908914,-2.850609914,stoploss
1032,0.5,2,0,0.3333333333,6,-1.018643536,9.006692453,-2.84220713,stoploss
1033,0.4861111111,6,0.671566599,0.1547619048,84,-1.010432103,3.724260594,-3.067038136,stoploss
1034,0,0,0,0,0,-1.008743655,6.936408443,-1.127931442,stoploss
1035,0,0,0,0,1,-1.005365442,1.30737937,-7.012632708,stoploss
1036,0,0,0,0,5,-1.00711043,4.493791807,-3.570620969,stoploss
1037,0.5244444444,23,1.550121267,0.8791666667,240,5.405989615,6.039564757,-0.8924469483,time_exit
1038,0,2,0.4687939558,0.4615384615,13,-1.006827096,3.369172095,-4.373893122,stoploss
1039,1,3,0.6111163168,0.5384615385,13,-1.004493502,2.79431652,-3.074197522,stoploss
1040,0.4166666667,4,0.2151400533,0.5,14,-1.024860628,6.504879034,-1.044146392,stoploss
1041,0.5333333333,4,0.8870372561,0.7741935484,31,-1.004083547,3.80450506,-2.756394543,stoploss
1042,0,0,0,0,3,-1.016009018,4.171612933,-1.411321281,stoploss
1043,0.4,3,0,0.375,8,-1.02576666,7.135971933,-2.61078938,stoploss
1044,0.5,3,0,0.3333333333,9,-1.01851028,1.78262043,-2.664675505,stoploss
1045,0.4375,3,1.305624809,0.7407407407,27,-1.008123231,0.9917726915,-3.517359144,stoploss
1046,0.5051546392,8,0.793303305,0.1081081081,111,-1.005526107,2.557359338,-6.011789983,stoploss
1047,0.5,5,0.2861506192,0.3157894737,19,-1.007733801,1.678234713,-5.51419977,stoploss
1048,0.5404255319,40,0.9753896164,0.9583333333,240,9.742163757,10.30211952,-0.8202018753,time_exit
1049,0.5,31,0.9584530595,0.9583333333,240,5.701949719,6.311060074,-0.02289140226,time_exit
1050,0.5388127854,49,0.969119184,0.9083333333,240,11.48578408,12.03577152,-0.663133328,time_exit
1051,0.4,2,0,0.2222222222,9,-1.026471072,6.71448926,-1.234977327,stoploss
1052,0.45,21,0.745347397,0.6574074074,108,-1.014472765,5.221773609,-4.509713571,stoploss
1053,0.5,11,0.3500517462,0.572815534,103,-1.007343743,1.968123104,-6.360905331,stoploss
1054,0.5213270142,30,0.751539822,0.6458333333,240,4.61486074,7.705652887,-0.9675228869,time_exit
1055,0.4974619289,17,0.408719502,0.3872340426,235,-1.008075005,4.740028146,-2.020614802,stoploss
1056,0,2,0,0.2,10,-1.007424795,0.2227438539,-5.072620033,stoploss
1057,0.4615384615,3,0.5789446102,0.3913043478,23,-1.023484526,3.889241659,-3.294981053,stoploss
1058,0.4875,19,0.349007236,0.5555555556,81,-1.008535503,3.874169998,-7.136628944,stoploss
1059,0.4,1,0,0.07692307692,13,-1.005149656,5.197147766,-3.318095331,stoploss
1060,0,0,0,0,7,-1.006562799,8.495074839,-1.997903596,stoploss
1061,0.4324324324,7,0.4982399828,0.387755102,49,-1.01599081,3.16533881,-3.980028511,stoploss
1062,0,0,0,0,2,-1.017846127,0.07420231897,-5.388591189,stoploss
1063,0,0,0,0,2,-1.015606451,0.05573732534,-8.608072525,stoploss
1064,0,0,0,0,2,-1.008323821,0.09988584854,-4.230165686,stoploss
1065,0,0,0,0,2,-1.019515742,1.383321741,-7.575552007,stoploss
1066,0,0,0,0,2,-1.009742202,2.510831098,-2.719845609,stoploss
1067,0.548245614,20,0.894749541,1,240,6.512109855,6.767917938,-0.7303841661,time_exit
1068,0.375,3,0,0.2307692308,13,-1.018691961,1.360578005,-4.315875422,stoploss
1069,0,0,0,0,5,-1.01608065,0.06891707101,-11.44023379,stoploss
1070,0.8,2,0.1365114892,0.3076923077,13,-1.008323871,1.003858878,-3.018235731,stoploss
1071,0,0,0,0,3,-1.019517474,0.06314476748,-9.909136148,stoploss
1072,0,1,0,0.06666666667,15,-1.008998007,2.427007987,-2.404103968,stoploss
1073,0,0,0,0,4,-1.020589278,2.469818211,-3.82871058,stoploss
1074,0,1,0,0.3333333333,3,-1.006067687,7.086191092,-2.958430605,stoploss
1075,0.5,1,0.8105115491,0.6428571429,14,-1.00779338,2.252286901,-1.549465698,stoploss
1076,0.4795918367,10,0.2526648639,0.185483871,124,-1.013016069,2.254842497,-3.752456054,stoploss
1077,0.5,3,0.2095753287,0.8333333333,6,-1.004327514,4.848670509,-3.057697863,stoploss
1078,0.4545454545,8,1.025163653,0.6603773585,53,-1.013526465,1.287861839,-2.936666715,stoploss
1079,0,1,0,0.5,2,-1.003743342,2.198173873,-3.107390162,stoploss
1080,0,1,0.6380082858,0.3636363636,11,-1.001678969,2.479277813,-2.072407616,stoploss
1081,0.5207373272,14,0.7484823322,0.9833333333,240,2.121271651,2.535646838,-0.8218898572,time_exit
1082,0.5,8,0,0.115942029,69,-1.016553089,1.841711072,-3.222094752,stoploss
1083,0.6666666667,3,0.4075908817,0.8823529412,17,-1.010532064,0.3166640614,-4.372210887,stoploss
1084,0.4,4,0.4302522172,0.7333333333,15,-1.010140625,0.6808705121,-5.086247591,stoploss
1085,0.5481171548,24,0.297329772,0.7125,240,3.343257664,5.324132155,-0.1617156202,time_exit
1086,0,0,0,0,1,-1.004239126,3.757278834,-1.707661328,stoploss
1087,0.5280898876,10,0.7228332464,0.768115942,207,-1.008053852,2.200715149,-2.108095847,stoploss
1088,0,0,0,0,1,-1.003391235,5.005463088,-1.190323539,stoploss
1089,0,0,0,0,1,-1.005535888,5.145146639,-1.343836829,stoploss
1090,0,2,0.1567465897,0.7142857143,7,-1.005642877,0.304088384,-5.929409995,stoploss
1091,0.5,3,0.1658123505,0.4285714286,14,-1.003323633,3.01527359,-1.695422052,stoploss
1092,0.5350877193,51,0.332091161,0.7458333333,240,5.006750188,5.983457792,-0.9566129161,time_exit
1093,0.5714285714,4,0.2274280443,0.6,10,-1.001921927,3.572221901,-1.638122561,stoploss
1094,0.5,5,0.0349883552,0.5,12,-1.008747089,1.028657643,-3.839971984,stoploss
1095,0.5,6,0.8716085779,0.6043956044,91,-1.0110625,1.541180966,-2.978141534,stoploss
1096,0,0,0,0,8,-1.007188208,3.55918972,-2.059934962,stoploss
1097,0,0,0,0,4,-1.011859017,0.5793977013,-5.3636641,stoploss
1098,0,0,0,0,6,-1.005120555,4.038979786,-1.531045866,stoploss
1099,0,0,0,0,6,-1.009060482,1.710783806,-2.791452247,stoploss
1100,0.5583333333,32,0.278877741,0.6458333333,240,3.939372989,4.759363508,-0.01664270388,time_exit
1101,0.5625,42,0.299251355,0.9791666667,240,5.890012577,6.57464995,-0.02663958651,time_exit
1102,0.5625,42,0.26760173,0.6458333333,240,4.749779699,6.331831464,-0.0519497716,time_exit
1103,0.575,31,0.5658201623,1,240,6.164280366,6.800756244,-0.03676394962,time_exit
1104,0.5829787234,36,0.3804048921,1,240,6.194842875,6.351745783,-0.3623441259,time_exit
1105,0,0,0,0,5,-1.020873662,3.742349334,-3.634999074,stoploss
1106,0,1,0,0.25,4,-1.013777387,0.6495053734,-6.254933566,stoploss
1107,0.8,2,0,0.2222222222,9,-1.011871253,2.753051554,-4.596333426,stoploss
1108,0,0,0,0,4,-1.018782916,0.8294140292,-4.479231187,stoploss
1109,0,0,0,0,1,-1.010658198,0.2685865925,-6.397050509,stoploss
1110,0.5,3,0.7477054859,0.5555555556,9,-1.008539783,0.6556655974,-6.479797923,stoploss
1111,0,2,0.6565227236,0.7142857143,7,-1.002528329,5.755319229,-2.433095126,stoploss
1112,0.4,3,0.1535324861,0.3636363636,11,-1.013778556,1.064885574,-5.840139552,stoploss
1113,0,0,0,0,7,-1.017618305,0.2008486815,-7.642820881,stoploss
1114,0,0,0,0,0,-1.02049475,4.205327601,-3.038102767,stoploss
1115,0.5458333333,44,0.47846692,0.9458333333,240,7.863948945,8.936390992,-0.4038091768,time_exit
1116,0,1,0.4277099698,0.1818181818,22,-1.010746482,0.1203605945,-4.631733592,stoploss
1117,1,4,0.5602431681,0.6666666667,9,-1.013933509,4.340288005,-4.805899425,stoploss
1118,0.5384615385,10,0.317525097,0.5714285714,21,-1.006869533,3.812591018,-1.861643542,stoploss
1119,0.4375,19,0.457261244,0.5890410959,73,-1.020966127,4.937023691,-4.016510881,stoploss
1120,0,0,0,0,2,-1.016968384,3.253464291,-4.911007449,stoploss
1121,0.5714285714,3,0,0.3333333333,9,-1.016551801,1.663020389,-3.973303296,stoploss
1122,0.5,2,0,0.2857142857,7,-1.020417815,3.147006632,-5.405394466,stoploss
1123,0.1666666667,3,0.2176403337,0.3888888889,18,-1.018548892,3.082825863,-5.454610862,stoploss
1124,0.6666666667,2,0.1719647971,0.1428571429,21,-1.016050048,2.829394127,-3.900161596,stoploss
1125,0.4,3,0.7202645128,0.4736842105,19,-1.010397519,3.706242985,-3.840465506,stoploss
1126,0.75,4,0.2463189396,0.5833333333,12,-1.014238089,1.19030424,-4.798235991,stoploss
1127,0.5714285714,2,0.745141479,0.2941176471,17,-1.01756537,4.778705093,-2.173483396,stoploss
1128,0.4794520548,24,0.394803468,0.4117647059,85,-1.013345469,5.392681737,-4.684259739,stoploss
1129,0.3928571429,5,0.4389514532,0.2,45,-1.018997899,1.732808356,-4.736476158,stoploss
1130,0.5661764706,16,0.9174799185,0.4367088608,158,-1.023368813,4.479699846,-5.308784689,stoploss
1131,1,2,0,0.6666666667,3,-1.019952544,6.454648041,-1.331832324,stoploss
1132,0.5,16,0.966235203,0.5714285714,126,-1.006689321,5.882885873,-2.144298894,stoploss
1133,0.5365853659,8,1.174002374,0.7222222222,54,-1.035044847,2.96128957,-4.317255573,stoploss
1134,0.3913043478,7,0.6685950973,0.6296296296,27,-1.018767582,4.344695159,-2.071941017,stoploss
1135,0,2,0,0.5,4,-1.024205909,5.571630627,-1.382584549,stoploss
1136,0.4444444444,3,0,0.125,24,-1.022033616,4.545351313,-4.670208469,stoploss
1137,0.5217391304,6,0.2238626677,0.21875,32,-1.013325159,1.452442309,-4.15211948,stoploss
1138,0.5659574468,23,0.930027587,0.9958333333,240,5.589419531,7.402279276,-0.683871032,time_exit
1139,0.4,4,0.7547456261,0.7083333333,24,-1.020288861,7.378382418,-1.959903964,stoploss
1140,0.5,3,1.26700362,0.7826086957,23,-1.00972955,4.818289364,-2.26049878,stoploss
1141,0,1,0,0.25,4,-1.024861004,1.181905578,-9.782469196,stoploss
1142,0,1,0,0.5,2,-1.012130981,1.09458773,-8.778164344,stoploss
1143,0.5238095238,12,0.7810374138,0.7826086957,46,-1.012900017,3.699959521,-5.663107616,stoploss
1144,0.5375,20,0.552148372,0.8708333333,240,3.572946465,4.242873928,-0.1912732417,time_exit
1145,0.5238095238,9,0.5230842463,0.7391304348,23,-1.018184933,1.265457389,-3.920457593,stoploss
1146,0.5223214286,18,0.687182238,0.4041666667,240,0.5854392369,3.760321252,-0.9048455441,time_exit
1147,0,1,0.3566034041,0.5,6,-1.021184361,8.451677213,-1.738882936,stoploss
1148,0,0,0,0,0,-1.012181023,4.880842331,-5.205044951,stoploss
1149,0,0,0,0,7,-1.017005868,0.7563135881,-5.98338028,stoploss
1150,0,0,0,0,3,-1.015471946,2.955141759,-3.536444887,stoploss
1151,0.5,4,0.3317316733,0.6363636364,33,-1.011708177,2.372857145,-4.506672349,stoploss
1152,0,0,0,0,3,-1.008978273,3.512300344,-4.413718939,stoploss
1153,0.5625,2,0.7410330754,0.1891891892,37,-1.013057852,1.171942177,-5.428801782,stoploss
1154,1,2,0,0.2857142857,7,-1.007314049,2.880690388,-5.162673633,stoploss
1155,0,2,0,0.3333333333,6,-1.019066596,5.801262673,-2.625169201,stoploss
1156,0.52,5,0.8693327728,0.5,30,-1.012043653,1.481369322,-5.528036738,stoploss
1157,0,1,0,0.07692307692,13,-1.01451407,2.656074901,-2.885397215,stoploss
1158,0.5211864407,42,0.514197013,0.7958333333,240,6.808136012,9.069136728,-0.5351419016,time_exit
1159,0,1,0,0.125,8,-1.020148451,0.3662277322,-5.365414057,stoploss
1160,0,1,0,0.1666666667,6,-1.01717794,4.635589892,-3.371784283,stoploss
1161,0.5229357798,37,0.7103888675,0.6333333333,240,3.368854423,9.129196016,-0.7336912201,time_exit
1162,0.5094339623,11,0.5280503465,0.625,56,-1.020309629,6.288876529,-2.771248837,stoploss
1163,0.5,41,0.6261182482,0.7625,240,7.354684776,9.5192421,-0.730337675,time_exit
1164,0,1,0,0.3333333333,3,-1.006667717,10.61426394,-1.746200886,stoploss
1165,0.475,4,0.4142539412,0.2380952381,42,-1.014707241,3.186568778,-6.063059903,stoploss
1166,0.5454545455,2,0,0.1052631579,19,-1.015773651,4.079066055,-3.296692983,stoploss
1167,0.5063291139,16,0.6177817025,0.6291666667,240,3.602161387,4.300381289,-0.7145525309,time_exit
1168,0,1,0,0.2,5,-1.00766236,10.84442925,-3.182068822,stoploss
1169,0.5230125523,22,0.5400411897,0.8458333333,240,2.572140974,4.410449314,-0.3787741845,time_exit
1170,0.4978723404,33,0.410993632,0.4458333333,240,1.559795107,5.312381536,-0.3771568063,time_exit
1171,0.3,2,0.1258449952,0.1290322581,31,-1.011521021,0.8038127505,-9.160983905,stoploss
1172,0.4210526316,4,0.4311147057,0.3333333333,21,-1.007620714,8.808457283,-1.434871672,stoploss
1173,0.5,4,0,0.2352941176,17,-1.00690099,10.04707504,-1.318089139,stoploss
1174,0.5,1,0,0.07692307692,13,-1.022970112,5.613169912,-3.490248015,stoploss
