config_id,fold_id,segment,calendar_year,n_trades,roi_pct,max_dd_base_pct,dd_at_0p40_pct,days_breaching_daily_5pct,roi_dd_ratio
A1::full::sl_partial_close_1r_runner_trail::sl3.0::exp2,1,search,2010,232,-0.11613640339250375,0.13333352283633,0.10666681826906399,0,-0.8710217874844866
A1::full::sl_partial_close_1r_runner_trail::sl3.0::exp2,2,search,2011,205,-0.14893105839999277,0.16408678833125478,0.13126943066500382,0,-0.9076358914365125
A1::full::sl_partial_close_1r_runner_trail::sl3.0::exp2,3,search,2012,245,0.10435718790015702,0.04854891259451112,0.0388391300756089,0,2.149526782850241
A1::full::sl_partial_close_1r_runner_trail::sl3.0::exp2,4,search,2013,225,0.006092316612259063,0.0854255916461303,0.06834047331690424,0,0.07131723052614104
A1::full::sl_partial_close_1r_runner_trail::sl3.0::exp2,5,search,2014,246,-0.09148087058294774,0.14654281062133223,0.11723424849706579,0,-0.6242603795783269
A1::full::sl_partial_close_1r_runner_trail::sl3.0::exp2,6,search,2015,217,-0.03677947240907331,0.101337259360934,0.0810698074887472,0,-0.36294125814154365
A1::full::sl_partial_close_1r_runner_trail::sl3.0::exp2,7,search,2016,221,-0.13603133982854387,0.14738706073477303,0.11790964858781844,0,-0.9229530675921133
A1::full::sl_partial_close_1r_runner_trail::sl3.0::exp2,8,search,2017,225,0.03296976188457057,0.08548591000139087,0.0683887280011127,0,0.3856748075096135
A1::full::sl_partial_close_1r_runner_trail::sl3.0::exp2,9,search,2018,267,-0.08749277531041733,0.14759524301603708,0.11807619441282967,0,-0.5927885853401842
A1::full::sl_partial_close_1r_runner_trail::sl3.0::exp2,10,search,2019,226,-0.10099928019713622,0.15794341564966513,0.12635473251973212,0,-0.6394649614338029
A1::full::sl_partial_close_1r_runner_trail::sl3.0::exp2,11,search,2020,244,0.008467999521365677,0.09145654783900212,0.0731652382712017,0,0.09259041284034181
A1::full::sl_partial_close_1r_runner_trail::sl3.0::exp2,12,holdout,2021,1202,-0.17926770849112617,0.3520203754260139,0.28161630034081114,0,-0.5092537847395253
A1::full::sl_partial_close_1r_runner_trail::sl3.0::expinf,1,search,2010,394,-0.15400690343669732,0.18780538773013333,0.15024431018410667,0,-0.8200345330773859
A1::full::sl_partial_close_1r_runner_trail::sl3.0::expinf,2,search,2011,388,-0.11620146265907616,0.15473104761262707,0.12378483809010166,0,-0.7509899561333634
