resample_idx,auc
1043,0.6119186046511628
1044,0.6099159663865545
1045,0.585
1046,0.5185994397759104
1047,0.5373295454545455
1048,0.5725824420677362
1049,0.5955265610438024
1050,0.519565458374903
1051,0.6270684257602862
1052,0.5465090465090465
1053,0.5810309973045822
1054,0.6322991689750692
1055,0.5242686170212766
1056,0.5934047539337127
1057,0.5619968694096601
1058,0.643143315018315
1059,0.6219812164579606
1060,0.611803683737646
1061,0.6037101449275362
1062,0.5600490196078431
1063,0.5945043942596506
1064,0.5838874113475178
1065,0.6398281441803371
1066,0.6273853364579847
1067,0.6238908606921029
1068,0.5701304753028892
1069,0.5353409090909091
1070,0.5727731092436974
1071,0.596489266547406
1072,0.5948863636363636
1073,0.6046653368794326
1074,0.5607252822442695
1075,0.5762827047230716
1076,0.5839543812104788
1077,0.5772584973166369
1078,0.5616644385026738
1079,0.6379271708683474
1080,0.5338188798554652
1081,0.5339972527472527
1082,0.5470454545454546
1083,0.5777075712227024
1084,0.6072140957446808
1085,0.5947473404255319
1086,0.5799310268105462
1087,0.6062409611747692
1088,0.5616865057292246
1089,0.5297092288242731
1090,0.5693074792243767
1091,0.5922619047619048
1092,0.566045066045066
1093,0.5894660894660895
1094,0.5896909567795644
1095,0.5447857815442562
1096,0.5695573622402891
1097,0.5987317832906887
1098,0.5546522131887985
1099,0.5989355742296919
1100,0.6318207282913166
1101,0.654012654012654
1102,0.5717521803148714
1103,0.6838301716350497
1104,0.6156066156066157
1105,0.5564282531194296
1106,0.6157663896583564
1107,0.5540166204986149
1108,0.5740344555793266
1109,0.6226174645390071
1110,0.4883050659572109
1111,0.6251144688644689
1112,0.6089063747291594
1113,0.6033699146436093
1114,0.6111912156166814
1115,0.5988795518207284
1116,0.6140846631205674
1117,0.5638655462184873
1118,0.571921237067527
1119,0.5786184577614106
1120,0.6240797372295843
1121,0.5653528145882886
1122,0.576953477868112
1123,0.6169763043720102
1124,0.5761630532971996
1125,0.5638321615891083
1126,0.565522709253596
1127,0.565571901014939
1128,0.5699344902884727
1129,0.6018181818181818
1130,0.5098389982110912
1131,0.5178155178155177
1132,0.7041851978560839
1133,0.6632256632256632
1134,0.6433266488413548
1135,0.55573696655782
1136,0.6655299642218246
1137,0.6382954545454544
1138,0.587121212121212
1139,0.5582664884135472
1140,0.5314331686013102
1141,0.6370564022694404
1142,0.545207756232687
1143,0.6203333333333333
1144,0.5586082648350411
1145,0.5878295694738013
1146,0.5943977591036413
1147,0.6062939404084366
1148,0.5594169160846914
1149,0.5334853710090111
1150,0.5661064425770308
1151,0.5456187895212286
1152,0.6557894736842105
1153,0.5793812104787714
1154,0.5966670419997748
1155,0.5339616136076313
1156,0.6119852695011717
1157,0.5816806722689075
1158,0.5944148936170213
1159,0.6187706694035807
1160,0.5690935283687945
1161,0.571590909090909
1162,0.6125268999886737
1163,0.5426957129543336
1164,0.6141055685749358
1165,0.5612799467613132
1166,0.5862470862470862
1167,0.6026136363636363
1168,0.59341457960644
1169,0.5942834681042228
1170,0.5944235374615122
1171,0.5918859901160787
1172,0.5447777777777778
1173,0.5692640692640693
1174,0.5555365492074352
1175,0.563385782836737
1176,0.6327222222222222
1177,0.5894117647058824
1178,0.6246672582076309
1179,0.5812722816399287
1180,0.5995432263814617
1181,0.5637189716312057
1182,0.6794146990355836
1183,0.5740056022408964
1184,0.5655148819705782
1185,0.6565101565101564
1186,0.5524932915921288
1187,0.5614204545454545
1188,0.5628307623015426
1189,0.5887534626038782
1190,0.4768744454303461
1191,0.5971197752019671
1192,0.6316117340582172
1193,0.5580312603924177
1194,0.5942273135669363
1195,0.6028888888888888
1196,0.6216201241134752
1197,0.5762777777777777
1198,0.5718950568629658
1199,0.5998863636363636
1200,0.6115340909090909
1201,0.5319557362240289
1202,0.5730380730380731
1203,0.5278670360110804
1204,0.6366810774858663
1205,0.5779842029146735
1206,0.5438685636856369
1207,0.5988455988455988
1208,0.6211564171122995
1209,0.5525412087912088
1210,0.5411472760849492
1211,0.5272606382978723
1212,0.645220588235294
1213,0.6109020412817882
1214,0.5853093947606142
1215,0.6252689998867368
1216,0.6060184670152409
1217,0.5289635854341735
1218,0.600625
1219,0.5057848481477362
1220,0.5846912759117614
1221,0.540121336996337
1222,0.609113109113109
1223,0.586348202786559
1224,0.5648014239626209
1225,0.585026085026085
1226,0.6281751336898396
1227,0.5791553748870821
1228,0.6097519537886509
1229,0.5896666666666666
1230,0.4964514652014652
1231,0.519710242587601
1232,0.584460958296362
1233,0.5603126061841658
1234,0.5887445887445888
1235,0.6013333333333333
1236,0.5858739837398375
1237,0.5124777183600713
1238,0.5948459383753502
1239,0.607645429362881
1240,0.44659090909090904
1241,0.6112421383647798
1242,0.5239837856097287
1243,0.5017746228926353
1244,0.6198888888888888
1245,0.5638888888888889
1246,0.6798128342245989
1247,0.559061668145519
1248,0.5597048300536672
1249,0.5771119294721572
1250,0.5864300859279099
1251,0.5583333333333333
1252,0.5757805219012115
1253,0.6187106918238994
1254,0.5621600621600622
1255,0.5805256064690028
1256,0.5061742129269107
1257,0.5648199445983378
1258,0.5114942528735633
