trade_id,X,truncated_at_bar,sl_triggered,peak_mfe_bar_X,peak_mfe_X,peak_mfe_atr,final_r_X,reached_1R_X,wrong_way_pre_peak_X,mono_pre_peak_X,cluster_id
1102,1.5,240,False,154,8.175847,12.2637705,6.949188052,True,False,0.5714285714,0
1102,2,240,False,154,6.13188525,12.2637705,5.211891039,True,False,0.5714285714,0
1102,3,240,False,154,4.0879235,12.2637705,3.474594026,True,False,0.5714285714,0
1102,4,240,False,154,3.065942625,12.2637705,2.60594552,True,False,0.5714285714,0
1103,0.5,240,False,234,26.9686548,13.4843274,26.95027282,True,False,0.5769230769,0
1103,1,240,False,234,13.4843274,13.4843274,13.47513641,True,False,0.5769230769,0
1103,1.5,240,False,234,8.989551599,13.4843274,8.983424273,True,False,0.5769230769,0
1103,2,240,False,234,6.742163699,13.4843274,6.737568205,True,False,0.5769230769,0
1103,3,240,False,234,4.494775799,13.4843274,4.491712137,True,False,0.5769230769,0
1103,4,240,False,234,3.371081849,13.4843274,3.368784102,True,False,0.5769230769,0
1104,0.5,1,True,0,-0.1173949816,-0.0586974908,-1,False,False,0,0
1104,1,240,False,240,12.59286937,12.59286937,12.59286937,True,False,0.5829787234,0
1104,1.5,240,False,240,8.395246248,12.59286937,8.395246248,True,False,0.5829787234,0
1104,2,240,False,240,6.296434686,12.59286937,6.296434686,True,False,0.5829787234,0
1104,3,240,False,240,4.197623124,12.59286937,4.197623124,True,False,0.5829787234,0
1104,4,240,False,240,3.148217343,12.59286937,3.148217343,True,False,0.5829787234,0
1105,0.5,1,True,0,-0.3459063926,-0.1729531963,-1,False,False,0,1
1105,1,2,True,0,-0.1729531963,-0.1729531963,-1,False,False,0,1
1105,1.5,5,True,3,-0.1073502598,-0.1610253897,-1,False,False,0,1
1105,2,5,True,3,-0.08051269483,-0.1610253897,-1,False,False,0,1
1105,3,23,True,12,0.1543988304,0.4631964912,-1,False,False,1,1
1105,4,36,True,27,0.4895370642,1.958148257,-1,False,False,0.6,1
1106,0.5,1,True,0,-0.291293319,-0.1456466595,-1,False,False,0,1
1106,1,3,True,2,0.04723675444,0.04723675444,-1,False,False,0,1
1106,1.5,3,True,2,0.03149116963,0.04723675444,-1,False,False,0,1
1106,2,4,True,2,0.02361837722,0.04723675444,-1,False,False,0,1
1106,3,33,True,23,0.3818304317,1.145491295,-1,False,False,1,1
1106,4,33,True,23,0.2863728238,1.145491295,-1,False,False,1,1
1107,0.5,5,True,2,2.257696532,1.128848266,-1,True,False,1,2
1107,1,7,True,2,1.128848266,1.128848266,-1,True,False,1,2
1107,1.5,7,True,2,0.7525655105,1.128848266,-1,False,False,1,2
1107,2,9,True,2,0.5644241329,1.128848266,-1,False,False,1,2
1107,3,47,True,20,1.340372415,4.021117244,-1,True,False,0.75,2
1107,4,71,True,20,1.005279311,4.021117244,-1,True,False,0.75,2
1108,0.5,1,True,0,-0.6603677848,-0.3301838924,-1,False,False,0,1
1108,1,1,True,0,-0.3301838924,-0.3301838924,-1,False,False,0,1
1108,1.5,3,True,0,-0.2201225949,-0.3301838924,-1,False,False,0,1
1108,2,4,True,0,-0.1650919462,-0.3301838924,-1,False,False,0,1
1108,3,5,True,0,-0.1100612975,-0.3301838924,-1,False,False,0,1
1108,4,27,True,11,0.3020095184,1.208038074,-1,False,False,0.6666666667,1
1109,0.5,0,True,0,-1.747944491,-0.8739722454,-1,False,True,0,1
1109,1,1,True,0,-0.8739722454,-0.8739722454,-1,False,False,0,1
1109,1.5,1,True,0,-0.5826481636,-0.8739722454,-1,False,False,0,1
1109,2,1,True,0,-0.4369861227,-0.8739722454,-1,False,False,0,1
1109,3,1,True,0,-0.2913240818,-0.8739722454,-1,False,False,0,1
1109,4,19,True,0,-0.2184930613,-0.8739722454,-1,False,False,0,1
1110,0.5,0,True,0,-1.195569686,-0.5977848428,-1,False,True,0,2
1110,1,1,True,0,-0.5977848428,-0.5977848428,-1,False,False,0,2
1110,1.5,1,True,0,-0.3985232285,-0.5977848428,-1,False,False,0,2
1110,2,9,True,4,0.4431198755,0.886239751,-1,False,False,1,2
1110,3,13,True,4,0.2954132503,0.886239751,-1,False,False,1,2
1110,4,13,True,4,0.2215599377,0.886239751,-1,False,False,1,2
1111,0.5,0,True,0,-1.365297577,-0.6826487884,-1,False,True,0,2
1111,1,0,True,0,-0.6826487884,-0.6826487884,-1,False,True,0,2
1111,1.5,7,True,4,-0.02022663076,-0.03033994614,-1,False,False,0,2
1111,2,7,True,4,-0.01516997307,-0.03033994614,-1,False,False,0,2
1111,3,13,True,4,-0.01011331538,-0.03033994614,-1,False,False,0,2
1111,4,18,True,4,-0.007584986535,-0.03033994614,-1,False,False,0,2
1112,0.5,7,True,1,3.952477324,1.976238662,-1,True,False,1,2
1112,1,7,True,1,1.976238662,1.976238662,-1,True,False,1,2
1112,1.5,7,True,1,1.317492441,1.976238662,-1,True,False,1,2
1112,2,11,True,1,0.9881193309,1.976238662,-1,False,False,1,2
1112,3,11,True,1,0.6587462206,1.976238662,-1,False,False,1,2
1112,4,12,True,1,0.4940596655,1.976238662,-1,False,False,1,2
1113,0.5,1,True,1,0.145644658,0.07282232898,-1,False,True,0,1
1113,1,5,True,1,0.07282232898,0.07282232898,-1,False,False,0,1
1113,1.5,7,True,1,0.04854821932,0.07282232898,-1,False,False,0,1
1113,2,7,True,1,0.03641116449,0.07282232898,-1,False,False,0,1
1113,3,7,True,1,0.02427410966,0.07282232898,-1,False,False,0,1
1113,4,11,True,1,0.01820558225,0.07282232898,-1,False,False,0,1
1114,0.5,0,True,0,-7.358591348,-3.679295674,-1,False,True,0,1
1114,1,0,True,0,-3.679295674,-3.679295674,-1,False,True,0,1
1114,1.5,0,True,0,-2.452863783,-3.679295674,-1,False,True,0,1
1114,2,0,True,0,-1.839647837,-3.679295674,-1,False,True,0,1
1114,3,0,True,0,-1.226431891,-3.679295674,-1,False,True,0,1
1114,4,1,True,0,-0.9198239185,-3.679295674,-1,False,False,0,1
1115,0.5,0,True,0,0.6836583272,0.3418291636,-1,False,True,0,0
1115,1,240,False,219,17.53846555,17.53846555,14.46763762,True,False,0.5616438356,0
1115,1.5,240,False,219,11.69231037,17.53846555,9.645091748,True,False,0.5616438356,0
1115,2,240,False,219,8.769232774,17.53846555,7.233818811,True,False,0.5616438356,0
1115,3,240,False,219,5.846155183,17.53846555,4.822545874,True,False,0.5616438356,0
1115,4,240,False,219,4.384616387,17.53846555,3.616909405,True,False,0.5616438356,0
1116,0.5,0,True,0,-1.048856609,-0.5244283046,-1,False,True,0,1
1116,1,5,True,4,-0.1504507431,-0.1504507431,-1,False,False,0,1
1116,1.5,6,True,4,-0.1003004954,-0.1504507431,-1,False,False,0,1
1116,2,22,True,13,-0.04513522294,-0.09027044588,-1,False,False,0,1
1116,3,27,True,13,-0.03009014863,-0.09027044588,-1,False,False,0,1
1116,4,60,True,13,-0.02256761147,-0.09027044588,-1,False,False,0,1
1117,0.5,0,True,0,-2.025003285,-1.012501643,-1,False,True,0,2
1117,1,0,True,0,-1.012501643,-1.012501643,-1,False,True,0,2
1117,1.5,2,True,1,-0.1315942502,-0.1973913753,-1,False,False,0,2
1117,2,9,True,5,0.330920835,0.66184167,-1,False,False,1,2
1117,3,10,True,5,0.22061389,0.66184167,-1,False,False,1,2
1117,4,39,True,5,0.1654604175,0.66184167,-1,False,False,1,2
1118,0.5,1,True,0,0.4427032612,0.2213516306,-1,False,False,0,2
1118,1,17,True,12,3.381336978,3.381336978,-1,True,False,0.6363636364,2
1118,1.5,19,True,12,2.254224652,3.381336978,-1,True,False,0.6363636364,2
1118,2,21,True,12,1.690668489,3.381336978,-1,True,False,0.6363636364,2
1118,3,189,True,122,2.480664826,7.441994478,-1,True,False,0.5408163265,2
1118,4,240,False,122,1.860498619,7.441994478,-0.04923165579,True,False,0.5408163265,2
1119,0.5,0,True,0,-0.1637354672,-0.0818677336,-1,False,True,0,2
1119,1,12,True,5,1.375777279,1.375777279,-1,True,False,1,2
1119,1.5,73,True,40,4.338324289,6.507486434,-1,True,False,0.5588235294,2
1119,2,73,True,40,3.253743217,6.507486434,-1,True,False,0.5588235294,2
1119,3,74,True,40,2.169162145,6.507486434,-1,True,False,0.5588235294,2
1119,4,97,True,40,1.626871608,6.507486434,-1,True,False,0.5588235294,2
1120,0.5,0,True,0,-1.35747069,-0.6787353448,-1,False,True,0,1
1120,1,1,True,0,-0.6787353448,-0.6787353448,-1,False,False,0,1
1120,1.5,2,True,0,-0.4524902299,-0.6787353448,-1,False,False,0,1
1120,2,2,True,0,-0.3393676724,-0.6787353448,-1,False,False,0,1
1120,3,3,True,0,-0.2262451149,-0.6787353448,-1,False,False,0,1
1120,4,96,True,58,1.447224508,5.788898032,-1,True,False,0.6451612903,1
1121,0.5,0,True,0,0.09408391932,0.04704195966,-1,False,True,0,2
1121,1,8,True,2,1.53844631,1.53844631,-1,True,False,1,2
1121,1.5,8,True,2,1.025630873,1.53844631,-1,True,False,1,2
1121,2,9,True,2,0.7692231551,1.53844631,-1,False,False,1,2
1121,3,152,True,95,0.992527272,2.977581816,-1,False,False,0.5,2
1121,4,174,True,95,0.744395454,2.977581816,-1,False,False,0.5,2
1122,0.5,7,True,1,4.271761896,2.135880948,-1,True,False,1,2
1122,1,7,True,1,2.135880948,2.135880948,-1,True,False,1,2
1122,1.5,7,True,1,1.423920632,2.135880948,-1,True,False,1,2
1122,2,7,True,1,1.067940474,2.135880948,-1,True,False,1,2
1122,3,9,True,1,0.711960316,2.135880948,-1,False,False,1,2
1122,4,180,True,120,1.481179285,5.92471714,-1,True,False,0.5820895522,2
1123,0.5,1,True,1,-0.08408831072,-0.04204415536,-1,False,True,0,1
1123,1,15,True,3,0.6306623304,0.6306623304,-1,False,False,0,1
1123,1.5,15,True,3,0.4204415536,0.6306623304,-1,False,False,0,1
1123,2,18,True,3,0.3153311652,0.6306623304,-1,False,False,0,1
1123,3,20,True,3,0.2102207768,0.6306623304,-1,False,False,0,1
1123,4,23,True,3,0.1576655826,0.6306623304,-1,False,False,0,1
1124,0.5,1,True,0,-0.1375718376,-0.0687859188,-1,False,False,0,2
1124,1,20,True,4,0.8483596654,0.8483596654,-1,False,False,1,2
1124,1.5,21,True,4,0.5655731103,0.8483596654,-1,False,False,1,2
1124,2,21,True,4,0.4241798327,0.8483596654,-1,False,False,1,2
1124,3,25,True,4,0.2827865551,0.8483596654,-1,False,False,1,2
1124,4,31,True,4,0.2120899163,0.8483596654,-1,False,False,1,2
1125,0.5,8,True,5,1.856429794,0.928214897,-1,True,False,0.5,2
1125,1,11,True,5,0.928214897,0.928214897,-1,False,False,0.5,2
1125,1.5,19,True,5,0.6188099313,0.928214897,-1,False,False,0.5,2
1125,2,19,True,5,0.4641074485,0.928214897,-1,False,False,0.5,2
1125,3,159,True,98,2.404032473,7.212097418,-1,True,False,0.5714285714,2
1125,4,162,True,98,1.803024354,7.212097418,-1,True,False,0.5714285714,2
1126,0.5,0,True,0,-0.5581330884,-0.2790665442,-1,False,True,0,2
1126,1,11,True,5,0.1594665967,0.1594665967,-1,False,False,1,2
1126,1.5,12,True,5,0.1063110645,0.1594665967,-1,False,False,1,2
1126,2,12,True,5,0.07973329837,0.1594665967,-1,False,False,1,2
1126,3,15,True,5,0.05315553225,0.1594665967,-1,False,False,1,2
1126,4,73,True,42,0.4570426567,1.828170627,-1,False,False,0.7777777778,2
1127,0.5,2,True,0,0.8098559996,0.4049279998,-1,False,False,0,2
1127,1,12,True,7,1.111240766,1.111240766,-1,True,False,0.75,2
1127,1.5,14,True,7,0.7408271776,1.111240766,-1,False,False,0.75,2
1127,2,17,True,7,0.5556203832,1.111240766,-1,False,False,0.75,2
1127,3,18,True,7,0.3704135888,1.111240766,-1,False,False,0.75,2
1127,4,30,True,7,0.2778101916,1.111240766,-1,False,False,0.75,2
1128,0.5,4,True,3,1.503589546,0.751794773,-1,True,False,1,0
1128,1,11,True,9,1.101001221,1.101001221,-1,True,False,0.6666666667,0
1128,1.5,11,True,9,0.7340008139,1.101001221,-1,False,False,0.6666666667,0
1128,2,85,True,34,4.846629616,9.693259232,-1,True,False,0.7037037037,0
1128,3,94,True,34,3.231086411,9.693259232,-1,True,False,0.7037037037,0
1128,4,206,True,34,2.423314808,9.693259232,-1,True,False,0.7037037037,0
1129,0.5,0,True,0,-0.2759694785,-0.1379847393,-1,False,True,0,2
1129,1,2,True,2,0.2979670456,0.2979670456,-1,False,True,0,2
1129,1.5,44,True,8,1.875792543,2.813688814,-1,True,False,0.6666666667,2
1129,2,45,True,8,1.406844407,2.813688814,-1,True,False,0.6666666667,2
1129,3,47,True,8,0.9378962713,2.813688814,-1,False,False,0.6666666667,2
1129,4,129,True,72,0.7664152365,3.065660946,-1,False,False,0.4791666667,2
1130,0.5,0,True,0,-0.451119694,-0.225559847,-1,False,True,0,2
1130,1,2,True,2,0.851437621,0.851437621,-1,False,True,0,2
1130,1.5,156,True,98,5.691152659,8.536728988,-1,True,False,0.6071428571,2
1130,2,158,True,98,4.268364494,8.536728988,-1,True,False,0.6071428571,2
1130,3,159,True,98,2.845576329,8.536728988,-1,True,False,0.6071428571,2
1130,4,167,True,98,2.134182247,8.536728988,-1,True,False,0.6071428571,2
1131,0.5,1,True,1,0.3112596892,0.1556298446,-1,False,True,1,2
1131,1,2,True,1,0.1556298446,0.1556298446,-1,False,False,1,2
1131,1.5,2,True,1,0.1037532297,0.1556298446,-1,False,False,1,2
1131,2,3,True,1,0.07781492229,0.1556298446,-1,False,False,1,2
1131,3,240,False,177,4.133502069,12.40050621,0.1888840849,True,False,0.5438596491,2
1131,4,240,False,177,3.100126551,12.40050621,0.1416630637,True,False,0.5438596491,2
1132,0.5,0,True,0,0.08027184768,0.04013592384,-1,False,True,0,2
1132,1,7,True,3,1.345296706,1.345296706,-1,True,False,1,2
1132,1.5,7,True,3,0.8968644708,1.345296706,-1,False,False,1,2
1132,2,126,True,72,3.291889012,6.583778024,-1,True,False,0.5303030303,2
1132,3,136,True,72,2.194592675,6.583778024,-1,True,False,0.5303030303,2
1132,4,139,True,72,1.645944506,6.583778024,-1,True,False,0.5303030303,2
1133,0.5,0,True,0,-2.463922319,-1.231961159,-1,False,True,0,2
1133,1,0,True,0,-1.231961159,-1.231961159,-1,False,True,0,2
1133,1.5,1,True,1,-0.3810003877,-0.5715005816,-1,False,True,0,2
1133,2,54,True,39,2.806283516,5.612567032,-1,True,False,0.5806451613,2
1133,3,90,True,39,1.870855677,5.612567032,-1,True,False,0.5806451613,2
1133,4,91,True,39,1.403141758,5.612567032,-1,True,False,0.5806451613,2
1134,0.5,26,True,17,10.54362739,5.271813694,-1,True,False,0.4666666667,2
1134,1,26,True,17,5.271813694,5.271813694,-1,True,False,0.4666666667,2
1134,1.5,27,True,17,3.514542463,5.271813694,-1,True,False,0.4666666667,2
1134,2,27,True,17,2.635906847,5.271813694,-1,True,False,0.4666666667,2
1134,3,202,True,155,2.736938995,8.210816984,-1,True,False,0.5050505051,2
1134,4,203,True,155,2.052704246,8.210816984,-1,True,False,0.5050505051,2
1135,0.5,0,True,0,-1.634610774,-0.8173053872,-1,False,True,0,1
1135,1,1,True,1,-0.01993427773,-0.01993427773,-1,False,True,0,1
1135,1.5,1,True,1,-0.01328951849,-0.01993427773,-1,False,True,0,1
1135,2,4,True,1,-0.009967138867,-0.01993427773,-1,False,False,0,1
1135,3,240,False,69,3.663160847,10.98948254,0.9483020693,True,False,0.6333333333,1
1135,4,240,False,69,2.747370635,10.98948254,0.711226552,True,False,0.6333333333,1
1136,0.5,23,True,3,4.693160152,2.346580076,-1,True,False,0.6666666667,1
1136,1,23,True,3,2.346580076,2.346580076,-1,True,False,0.6666666667,1
1136,1.5,24,True,3,1.564386717,2.346580076,-1,True,False,0.6666666667,1
1136,2,24,True,3,1.173290038,2.346580076,-1,True,False,0.6666666667,1
1136,3,25,True,3,0.7821933587,2.346580076,-1,False,False,0.6666666667,1
1136,4,28,True,3,0.586645019,2.346580076,-1,False,False,0.6666666667,1
1137,0.5,0,True,0,-0.2238626677,-0.1119313339,-1,False,True,0,2
1137,1,15,True,6,2.387868456,2.387868456,-1,True,False,0.6,2
1137,1.5,30,True,6,1.591912304,2.387868456,-1,True,False,0.6,2
1137,2,32,True,6,1.193934228,2.387868456,-1,True,False,0.6,2
1137,3,37,True,6,0.795956152,2.387868456,-1,False,False,0.6,2
1137,4,37,True,6,0.596967114,2.387868456,-1,False,False,0.6,2
1138,0.5,0,True,0,-1.506552152,-0.7532760758,-1,False,True,0,0
1138,1,1,True,1,0.3979222514,0.3979222514,-1,False,True,0,0
1138,1.5,240,False,231,9.057820921,13.58673138,8.031243207,True,False,0.5707964602,0
1138,2,240,False,231,6.793365691,13.58673138,6.023432405,True,False,0.5707964602,0
1138,3,240,False,231,4.528910461,13.58673138,4.015621603,True,False,0.5707964602,0
1138,4,240,False,231,3.396682845,13.58673138,3.011716203,True,False,0.5707964602,0
1139,0.5,23,True,13,7.763870776,3.881935388,-1,True,False,0.4615384615,2
1139,1,23,True,13,3.881935388,3.881935388,-1,True,False,0.4615384615,2
1139,1.5,23,True,13,2.587956925,3.881935388,-1,True,False,0.4615384615,2
1139,2,24,True,13,1.940967694,3.881935388,-1,True,False,0.4615384615,2
1139,3,26,True,13,1.293978463,3.881935388,-1,True,False,0.4615384615,2
1139,4,240,False,179,3.579631361,14.31852544,3.424083427,True,False,0.5393939394,2
1140,0.5,7,True,0,3.26480455,1.632402275,-1,True,False,0,2
1140,1,7,True,0,1.632402275,1.632402275,-1,True,False,0,2
1140,1.5,23,True,18,1.794561441,2.691842162,-1,True,False,0.5625,2
1140,2,23,True,18,1.345921081,2.691842162,-1,True,False,0.5625,2
1140,3,26,True,18,0.8972807207,2.691842162,-1,False,False,0.5625,2
1140,4,26,True,18,0.6729605405,2.691842162,-1,False,False,0.5625,2
1141,0.5,0,True,0,-1.260520105,-0.6302600526,-1,False,True,0,1
1141,1,0,True,0,-0.6302600526,-0.6302600526,-1,False,True,0,1
1141,1.5,3,True,1,0.04569049421,0.06853574132,-1,False,False,0,1
1141,2,4,True,1,0.03426787066,0.06853574132,-1,False,False,0,1
1141,3,5,True,1,0.02284524711,0.06853574132,-1,False,False,0,1
1141,4,9,True,1,0.01713393533,0.06853574132,-1,False,False,0,1
1142,0.5,2,True,0,3.848320374,1.924160187,-1,True,False,0,1
1142,1,2,True,0,1.924160187,1.924160187,-1,True,False,0,1
1142,1.5,2,True,0,1.282773458,1.924160187,-1,True,False,0,1
1142,2,2,True,0,0.9620800934,1.924160187,-1,False,False,0,1
1142,3,4,True,0,0.6413867289,1.924160187,-1,False,False,0,1
1142,4,30,True,0,0.4810400467,1.924160187,-1,False,False,0,1
1143,0.5,2,True,1,0.670800902,0.335400451,-1,False,False,1,2
1143,1,45,True,32,7.151300526,7.151300526,-1,True,False,0.6333333333,2
1143,1.5,45,True,32,4.767533684,7.151300526,-1,True,False,0.6333333333,2
1143,2,46,True,32,3.575650263,7.151300526,-1,True,False,0.6333333333,2
1143,3,91,True,32,2.383766842,7.151300526,-1,True,False,0.6333333333,2
1143,4,91,True,32,1.787825131,7.151300526,-1,True,False,0.6333333333,2
1144,0.5,240,False,209,15.95388438,7.976942188,11.97389338,True,False,0.5502392344,0
1144,1,240,False,209,7.976942188,7.976942188,5.986946688,True,False,0.5502392344,0
1144,1.5,240,False,209,5.317961459,7.976942188,3.991297792,True,False,0.5502392344,0
1144,2,240,False,209,3.988471094,7.976942188,2.993473344,True,False,0.5502392344,0
1144,3,240,False,209,2.658980729,7.976942188,1.995648896,True,False,0.5502392344,0
1144,4,240,False,209,1.994235547,7.976942188,1.496736672,True,False,0.5502392344,0
1145,0.5,22,True,17,4.83077394,2.41538697,-1,True,False,0.5882352941,2
1145,1,22,True,17,2.41538697,2.41538697,-1,True,False,0.5882352941,2
1145,1.5,23,True,17,1.61025798,2.41538697,-1,True,False,0.5882352941,2
1145,2,23,True,17,1.207693485,2.41538697,-1,True,False,0.5882352941,2
1145,3,25,True,17,0.80512899,2.41538697,-1,False,False,0.5882352941,2
1145,4,71,True,17,0.6038467425,2.41538697,-1,False,False,0.5882352941,2
1146,0.5,1,True,0,0.9573849628,0.4786924814,-1,False,False,0,2
1146,1,3,True,0,0.4786924814,0.4786924814,-1,False,False,0,2
1146,1.5,6,True,0,0.3191283209,0.4786924814,-1,False,False,0,2
1146,2,240,False,97,3.686932858,7.373865716,0.5062131293,True,False,0.5294117647,2
1146,3,240,False,97,2.457955239,7.373865716,0.3374754195,True,False,0.5294117647,2
1146,4,240,False,97,1.843466429,7.373865716,0.2531065646,True,False,0.5294117647,2
1147,0.5,1,True,1,-0.5543241032,-0.2771620516,-1,False,True,0,1
1147,1,4,True,3,-0.08650280594,-0.08650280594,-1,False,False,0,1
1147,1.5,5,True,3,-0.05766853729,-0.08650280594,-1,False,False,0,1
1147,2,6,True,3,-0.04325140297,-0.08650280594,-1,False,False,0,1
1147,3,46,True,22,0.9809535887,2.942860766,-1,False,False,0.625,1
1147,4,240,False,213,4.09740842,16.38963368,2.546978026,True,False,0.56,1
1148,0.5,0,True,0,-4.044099732,-2.022049866,-1,False,True,0,1
1148,1,0,True,0,-2.022049866,-2.022049866,-1,False,True,0,1
1148,1.5,0,True,0,-1.348033244,-2.022049866,-1,False,True,0,1
1148,2,0,True,0,-1.011024933,-2.022049866,-1,False,True,0,1
1148,3,133,True,69,3.200173451,9.600520354,-1,True,False,0.578125,1
1148,4,145,True,69,2.400130089,9.600520354,-1,True,False,0.578125,1
1149,0.5,0,True,0,-0.6838148892,-0.3419074446,-1,False,True,0,1
1149,1,1,True,0,-0.3419074446,-0.3419074446,-1,False,False,0,1
1149,1.5,1,True,0,-0.2279382964,-0.3419074446,-1,False,False,0,1
1149,2,7,True,0,-0.1709537223,-0.3419074446,-1,False,False,0,1
1149,3,11,True,0,-0.1139691482,-0.3419074446,-1,False,False,0,1
1149,4,20,True,0,-0.08547686115,-0.3419074446,-1,False,False,0,1
1150,0.5,0,True,0,-0.1502989077,-0.07514945384,-1,False,True,0,1
1150,1,1,True,0,-0.07514945384,-0.07514945384,-1,False,False,0,1
1150,1.5,3,True,0,-0.05009963589,-0.07514945384,-1,False,False,0,1
1150,2,3,True,0,-0.03757472692,-0.07514945384,-1,False,False,0,1
1150,3,7,True,0,-0.02504981795,-0.07514945384,-1,False,False,0,1
1150,4,43,True,0,-0.01878736346,-0.07514945384,-1,False,False,0,1
1151,0.5,0,True,0,-1.256677633,-0.6283388164,-1,False,True,0,2
1151,1,9,True,5,0.4390566264,0.4390566264,-1,False,False,1,2
1151,1.5,11,True,5,0.2927044176,0.4390566264,-1,False,False,1,2
1151,2,33,True,20,0.2253824015,0.450764803,-1,False,False,0.5714285714,2
1151,3,101,True,82,1.243018093,3.72905428,-1,True,False,0.5365853659,2
1151,4,104,True,82,0.93226357,3.72905428,-1,False,False,0.5365853659,2
1152,0.5,0,True,0,-0.445322334,-0.222661167,-1,False,True,0,1
1152,1,2,True,0,-0.222661167,-0.222661167,-1,False,False,0,1
1152,1.5,3,True,0,-0.148440778,-0.222661167,-1,False,False,0,1
1152,2,3,True,0,-0.1113305835,-0.222661167,-1,False,False,0,1
1152,3,26,True,9,0.04309570974,0.1292871292,-1,False,False,0,1
1152,4,48,True,9,0.0323217823,0.1292871292,-1,False,False,0,1
1153,0.5,9,True,7,3.773719098,1.886859549,-1,True,False,0.7142857143,2
1153,1,21,True,7,1.886859549,1.886859549,-1,True,False,0.7142857143,2
1153,1.5,37,True,7,1.257906366,1.886859549,-1,True,False,0.7142857143,2
1153,2,37,True,7,0.9434297745,1.886859549,-1,False,False,0.7142857143,2
1153,3,62,True,7,0.628953183,1.886859549,-1,False,False,0.7142857143,2
1153,4,69,True,7,0.4717148872,1.886859549,-1,False,False,0.7142857143,2
1154,0.5,0,True,0,0.0710507604,0.0355253802,-1,False,True,0,2
1154,1,3,True,1,0.3740613562,0.3740613562,-1,False,False,1,2
1154,1.5,7,True,1,0.2493742375,0.3740613562,-1,False,False,1,2
1154,2,7,True,1,0.1870306781,0.3740613562,-1,False,False,1,2
1154,3,9,True,1,0.1246871187,0.3740613562,-1,False,False,1,2
1154,4,14,True,1,0.09351533905,0.3740613562,-1,False,False,1,2
1155,0.5,0,True,0,-0.1846449285,-0.09232246426,-1,False,True,0,1
1155,1,5,True,1,0.3652758368,0.3652758368,-1,False,False,0,1
1155,1.5,6,True,1,0.2435172245,0.3652758368,-1,False,False,0,1
1155,2,6,True,1,0.1826379184,0.3652758368,-1,False,False,0,1
1155,3,7,True,1,0.1217586123,0.3652758368,-1,False,False,0,1
1155,4,17,True,1,0.0913189592,0.3652758368,-1,False,False,0,1
1156,0.5,8,True,3,2.272965789,1.136482894,-1,True,False,0.6666666667,2
1156,1,9,True,3,1.136482894,1.136482894,-1,True,False,0.6666666667,2
1156,1.5,30,True,23,1.712388484,2.568582726,-1,True,False,0.6,2
1156,2,30,True,23,1.284291363,2.568582726,-1,True,False,0.6,2
1156,3,30,True,23,0.856194242,2.568582726,-1,False,False,0.6,2
1156,4,31,True,23,0.6421456815,2.568582726,-1,False,False,0.6,2
1157,0.5,0,True,0,-0.0464450256,-0.0232225128,-1,False,True,0,1
1157,1,1,True,0,-0.0232225128,-0.0232225128,-1,False,False,0,1
1157,1.5,13,True,0,-0.0154816752,-0.0232225128,-1,False,False,0,1
1157,2,13,True,0,-0.0116112564,-0.0232225128,-1,False,False,0,1
1157,3,17,True,0,-0.0077408376,-0.0232225128,-1,False,False,0,1
1157,4,17,True,0,-0.0058056282,-0.0232225128,-1,False,False,0,1
1158,0.5,61,True,43,10.02841262,5.01420631,-1,True,False,0.5238095238,0
1158,1,65,True,43,5.01420631,5.01420631,-1,True,False,0.5238095238,0
1158,1.5,240,False,194,11.82129508,17.73194262,9.208769319,True,False,0.5315789474,0
1158,2,240,False,194,8.865971309,17.73194262,6.906576989,True,False,0.5315789474,0
1158,3,240,False,194,5.910647539,17.73194262,4.604384659,True,False,0.5315789474,0
1158,4,240,False,194,4.432985655,17.73194262,3.453288495,True,False,0.5315789474,0
1159,0.5,1,True,1,1.303723318,0.6518616592,-1,True,True,0,1
1159,1,7,True,1,0.6518616592,0.6518616592,-1,False,False,0,1
1159,1.5,8,True,1,0.4345744395,0.6518616592,-1,False,False,0,1
1159,2,8,True,1,0.3259308296,0.6518616592,-1,False,False,0,1
1159,3,8,True,1,0.2172872197,0.6518616592,-1,False,False,0,1
1159,4,8,True,1,0.1629654148,0.6518616592,-1,False,False,0,1
1160,0.5,1,True,0,-0.3730067038,-0.1865033519,-1,False,False,0,1
1160,1,3,True,0,-0.1865033519,-0.1865033519,-1,False,False,0,1
1160,1.5,6,True,0,-0.1243355679,-0.1865033519,-1,False,False,0,1
1160,2,6,True,0,-0.09325167596,-0.1865033519,-1,False,False,0,1
1160,3,9,True,0,-0.06216778397,-0.1865033519,-1,False,False,0,1
1160,4,15,True,0,-0.04662583798,-0.1865033519,-1,False,False,0,1
1161,0.5,1,True,0,-0.5858877256,-0.2929438628,-1,False,False,0,0
1161,1,1,True,0,-0.2929438628,-0.2929438628,-1,False,False,0,0
1161,1.5,240,False,151,11.96453753,17.94680629,4.113642001,True,False,0.5503875969,0
1161,2,240,False,151,8.973403144,17.94680629,3.085231501,True,False,0.5503875969,0
1161,3,240,False,151,5.982268763,17.94680629,2.056821001,True,False,0.5503875969,0
1161,4,240,False,151,4.486701572,17.94680629,1.54261575,True,False,0.5503875969,0
1162,0.5,52,True,35,15.6546618,7.827330902,-1,True,False,0.5882352941,2
1162,1,53,True,35,7.827330902,7.827330902,-1,True,False,0.5882352941,2
1162,1.5,56,True,35,5.218220601,7.827330902,-1,True,False,0.5882352941,2
