trade_id,pair,bar_offset,high_r,low_r,close_r,mfe_so_far_r,mae_so_far_r,is_held
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,189,-0.419735645428153,-1.682499663453552,-1.4975314129258974,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,190,-1.1169236666478077,-2.475728891677994,-1.8994816496494689,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,191,1.15249448405701,-2.4188155838233096,0.6367176316241094,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,192,1.4655176772576746,-0.12449786093206991,0.6118180594376876,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,193,1.6576000912671696,-0.24899572186413982,-0.021342490445481904,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,194,1.693170908676372,-0.11738369745022945,0.746987165592538,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,195,1.0351107866067806,0.16362576008217272,0.7434300838515979,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,196,1.3979331241802888,-0.2881236210142426,0.06047038959558471,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,197,0.29523778449608307,-1.6576000912671696,-0.3592652558325683,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,198,0.1671828418231127,-1.0742386857568045,-0.6402747133649704,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,199,0.7292017568879565,-0.6402747133649704,0.423292727169093,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,200,0.35570817409166783,-0.5869184872512262,0.19208241400953457,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,201,1.2058507101707543,0.17073992356401319,0.5406764246193619,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,202,1.2343073640981161,0.16362576008217272,0.18141116878675415,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,203,0.2881236210142821,-2.2053906793683327,-2.130691962809067,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,204,-0.8216858821517246,-3.304528937311559,-1.7500842165309771,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,205,-0.8501425360790864,-2.2445185785183956,-1.3232344076209837,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,206,-1.124037830129648,-2.632240488278326,-2.3512310307458844,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,207,-1.8176687696084024,-2.987948662369994,-2.8065374935832397,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,208,-2.326331458559502,-3.375670572129924,-2.735395858764914,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,209,0.5086626889510996,-3.005734071074575,0.13516910615485037,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,210,0.6331605498831695,-0.942626661342894,-0.0853699617819671,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,211,0.08536996178200659,-1.465517677257635,-0.5300051793965814,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,212,0.07825579830016613,-0.8074575551880832,-0.4410781358736349,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,213,-0.34503692886888737,-1.1916223832070734,-1.0173253779021596,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,214,-0.6153751411785485,-1.799883360903821,-0.6971880212196547,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,215,-0.6865167759969137,-3.372113490388984,-2.504185545605316,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,216,-2.3547881124868244,-3.5819813131030602,-2.870564964919725,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,217,-2.105792390622645,-3.0484190519655785,-2.8670078831788244,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,218,-1.0208824596430601,-3.005734071074575,-1.7180704808627543,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,219,-0.533562261137482,-1.9528378757632527,-0.8608137813018274,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,220,0.16362576008217272,-1.465517677257635,-1.3943760424393095,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,221,-0.6936309394787147,-1.568673047744223,-1.465517677257635,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,222,-0.946183743083834,-1.9492807940223127,-1.0137682961612198,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,223,-0.4481922993554754,-1.8247829330902428,-1.0991382579432263,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,224,-0.7647725742970799,-1.5900155381897445,-1.1987365466889137,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,225,-0.44463521761457486,-1.2841065084709204,-0.9283983343792526,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,226,-0.36637941931440876,-1.9741803662087345,-1.8639108322403062,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,227,-0.7683296560379803,-3.0021769893336745,-2.3298885403004026,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,228,-2.052436164508901,-3.144460258970326,-2.159148616736389,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,229,-0.6545030403286514,-2.240961496777495,-0.6545030403286514,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,230,-1.2200790371343957,-3.041304888483738,-2.756738349210396,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,231,-1.9706232844678342,-3.692250847071489,-2.575327180423642,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,232,-2.162705698477329,-3.418355553020888,-2.436600992527891,15.09625490845038,-5.378307592265981,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,233,-2.1662627802182297,-6.26046386401333,-5.303608875706755,15.09625490845038,-6.26046386401333,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,234,-4.887430312019502,-5.943883589071764,-5.812271564657815,15.09625490845038,-6.26046386401333,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,235,-4.905215720724084,-6.00079689692641,-5.972340242999087,15.09625490845038,-6.26046386401333,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,236,-4.752261205864652,-6.253349700531489,-5.260923894815751,15.09625490845038,-6.26046386401333,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,237,-4.556621710114256,-5.7162303576530675,-5.474348799270729,15.09625490845038,-6.26046386401333,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,238,-5.417435491416084,-6.893624413896499,-6.605500792882257,15.09625490845038,-6.893624413896499,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,239,-5.25025264959301,-6.6517428555141604,-5.712673275912167,15.09625490845038,-6.893624413896499,0
NZD_CAD_2010-04-13 12:00:00,NZD_CAD,240,-4.926558211169565,-6.296034681422492,-6.214221801381426,15.09625490845038,-6.893624413896499,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,0,0.5326013223792521,-0.1922170186030611,0.3984498614792194,0.5326013223792521,-0.1922170186030611,1
EUR_USD_2010-04-15 08:00:00,EUR_USD,1,0.9410624869107347,-0.006006781831340101,0.4705312434553451,0.9410624869107347,-0.1922170186030611,1
EUR_USD_2010-04-15 08:00:00,EUR_USD,2,0.9310511838584715,0.46852898284492805,0.8489584988301272,0.9410624869107347,-0.1922170186030611,1
EUR_USD_2010-04-15 08:00:00,EUR_USD,3,0.8809946685972891,-0.09410624869111348,0.22024866714930005,0.9410624869107347,-0.1922170186030611,1
EUR_USD_2010-04-15 08:00:00,EUR_USD,4,0.3584046492702558,-0.09811076991199207,-0.09811076991199207,0.9410624869107347,-0.1922170186030611,1
EUR_USD_2010-04-15 08:00:00,EUR_USD,5,0.5205877587165719,-0.4645244616240495,0.20823510348661986,0.9410624869107347,-0.4645244616240495,1
EUR_USD_2010-04-15 08:00:00,EUR_USD,6,0.22225092775976157,-0.9130308383644957,-0.5366058436001752,0.9410624869107347,-0.9130308383644957,1
EUR_USD_2010-04-15 08:00:00,EUR_USD,7,0.08809946685972891,-1.2814467906870146,-0.9270466626376374,0.9410624869107347,-1.2814467906870146,1
EUR_USD_2010-04-15 08:00:00,EUR_USD,8,-0.5185854981061548,-0.9450670081316577,-0.6987889530464912,0.9410624869107347,-1.2814467906870146,1
EUR_USD_2010-04-15 08:00:00,EUR_USD,9,-0.7888906805166817,-1.5717745792020232,-1.4456321607437477,0.9410624869107347,-1.5717745792020232,1
EUR_USD_2010-04-15 08:00:00,EUR_USD,10,-1.305473918012375,-1.8260616767289468,-1.3114806998437152,0.9410624869107347,-1.8260616767289468,1
EUR_USD_2010-04-15 08:00:00,EUR_USD,11,-1.2634264451929498,-2.212497974545486,-2.0523171257096315,0.9410624869107347,-2.212497974545486,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,12,-1.6038107489691853,-2.4147262962008105,-1.6638785672826308,0.9410624869107347,-2.4147262962008105,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,13,-1.1953495844377027,-1.8380752403916716,-1.3775552999885006,0.9410624869107347,-2.4147262962008105,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,14,-0.8829969292077507,-1.403584687924367,-0.9570805717943379,0.9410624869107347,-2.4147262962008105,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,15,-0.7208138197614345,-1.3535281726631403,-1.2654287058034113,0.9410624869107347,-2.4147262962008105,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,16,-0.9530760505734593,-1.6078152701900639,-1.5617632761497602,0.9410624869107347,-2.4147262962008105,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,17,-0.2883255279045916,-1.7499757735319426,-0.6967866924360742,0.9410624869107347,-2.4147262962008105,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,18,-0.46252220101358793,-1.6518650036199505,-1.3455191302213387,0.9410624869107347,-2.4147262962008105,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,19,-1.2193767117631076,-2.168448241115644,-2.034296780215611,0.9410624869107347,-2.4147262962008105,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,20,-1.7519780341423596,-2.1103826834126154,-1.9281769678618175,0.9410624869107347,-2.4147262962008105,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,21,-1.9081543617573358,-2.6389794845710335,-2.256547707975373,0.9410624869107347,-2.6389794845710335,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,22,-2.006265131669328,-2.7771354666919446,-2.1103826834126154,0.9410624869107347,-2.7771354666919446,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,23,-1.800032288793125,-2.31261100506794,-2.018278695332008,0.9410624869107347,-2.7771354666919446,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,24,-2.0102696528902064,-3.5780397108713067,-2.705054084715819,0.9410624869107347,-3.5780397108713067,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,25,-2.5729048844262032,-3.2777006193040346,-2.7330857332621026,0.9410624869107347,-3.5780397108713067,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,26,-2.632972702739649,-3.0594542127651962,-2.9713547459054674,0.9410624869107347,-3.5780397108713067,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,27,-2.809171636459107,-3.267689316251816,-3.107508467415917,0.9410624869107347,-3.5780397108713067,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,28,-2.675020175559074,-3.2076214979383706,-2.853221369888993,0.9410624869107347,-3.5780397108713067,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,29,-2.3186177868992797,-3.882383323659457,-3.6641369171205738,0.9410624869107347,-3.882383323659457,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,30,-3.6401097897952135,-5.0837396899285,-5.017665089783714,0.9410624869107347,-5.0837396899285,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,31,-4.130663639355085,-5.436137557367416,-4.310867094295421,0.9410624869107347,-5.436137557367416,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,32,-4.280833185138721,-5.269949926700221,-5.005651526121034,0.9410624869107347,-5.436137557367416,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,33,-4.961601792691147,-6.707573045002167,-6.321136747185628,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,34,-5.916680103875068,-6.62748262058424,-5.958727576694449,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,35,-3.824317765956473,-6.363184220005053,-4.437009512753697,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,36,-4.164702069732709,-5.356047132949488,-4.501081852288021,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,37,-3.089488121921897,-4.827450331791114,-3.1095107280263785,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,38,-2.755110599977001,-3.395833995320509,-3.1135152492473015,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,39,-2.7971580727964267,-3.8223155053460114,-3.0774745582592167,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,40,-3.061456473375613,-3.59405779575491,-3.4038430377623103,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,41,-2.9573389216323256,-4.905538495598625,-4.633231052577637,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,42,-3.818310984125133,-4.8474729378955965,-4.449023076416377,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,43,-3.8163087235146715,-4.77539155591947,-4.080607124093858,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,44,-2.4407556841366325,-4.154690766680446,-2.8972711033188356,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,45,-2.474794114514256,-3.3597933043324235,-3.263684795030893,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,46,-3.0154044793353094,-3.461908595465294,-3.2837074011354193,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,47,-3.1215242916890586,-4.461036640079057,-4.3469077852835065,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,48,-4.310867094295421,-5.181850459840492,-4.747359907373188,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,49,-3.918424014647542,-6.511351505178228,-5.856612285561578,0.9410624869107347,-6.707573045002167,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,50,-5.854610024951161,-7.850863853568226,-7.502470507350188,0.9410624869107347,-7.850863853568226,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,51,-6.75963182087381,-7.51648633162333,-6.767640863315612,0.9410624869107347,-7.850863853568226,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,52,-6.395220389772215,-7.086000300376904,-6.967866924360475,0.9410624869107347,-7.850863853568226,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,53,-6.417245256487158,-7.8929113263876065,-7.067979954882884,0.9410624869107347,-7.8929113263876065,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,54,-5.4301307755360755,-7.065977694272423,-6.855740330175341,0.9410624869107347,-7.8929113263876065,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,55,-6.4432746444229805,-8.459551079144527,-7.578556410547238,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,56,-6.2971096198602226,-7.682673962290525,-6.635491663026041,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,57,-6.4132407352662355,-7.063975433661962,-6.761634081484273,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,58,-5.958727576694449,-6.779654426978293,-6.223025977273636,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,59,-5.504214418122663,-6.883771978721625,-5.540255109110747,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,60,-5.183852720450953,-6.561408020439454,-6.337154832069231,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,61,-5.420119472483857,-6.5253673294513685,-5.810560291521274,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,62,-5.574293539488371,-6.271080231924401,-5.882641673497445,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,63,-5.4301307755360755,-6.198998849948275,-6.148942334687049,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,64,-5.620345533528675,-6.243048583378117,-5.882641673497445,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,65,-4.0625867785998375,-5.8966574977705415,-4.278830924528259,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,66,-3.9024059297639386,-4.685289828449281,-4.451025337026839,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,67,-4.396964300544688,-5.622347794139136,-4.97761987757475,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,68,-4.422993688480555,-5.003649265510573,-4.8654932833896165,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,69,-4.084611645314781,-6.45528820808566,-6.261068928872183,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,70,-5.894655237160125,-6.631487141805118,-5.998772788903413,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,71,-5.688422394283922,-6.477313074800604,-6.036815740501959,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,72,-5.858614546172039,-6.239044062157239,-6.15695137712885,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,73,-6.130921989193028,-7.660649095575626,-6.877765196890285,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,74,-6.459292729306584,-7.029937003284338,-6.963862403139552,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,75,-6.477313074800604,-7.033941524505261,-6.593444190206616,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,76,-6.4953334202946245,-7.306248967526249,-7.21814950066652,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,77,-6.95585336069775,-8.401485521441499,-8.131180339030971,0.9410624869107347,-8.459551079144527,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,78,-8.02305826606676,-10.003294009800221,-9.622864493815023,0.9410624869107347,-10.003294009800221,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,79,-9.428645214601545,-10.519877247295915,-10.325657968082437,0.9410624869107347,-10.519877247295915,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,80,-10.309639883198834,-11.486969122142517,-11.308767927812596,0.9410624869107347,-11.486969122142517,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,81,-10.910318066333378,-11.999547838417287,-11.637138667926152,0.9410624869107347,-11.999547838417287,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,82,-11.264718194382711,-12.025577226353109,-11.380849309788722,0.9410624869107347,-12.025577226353109,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,83,-10.832229902525867,-12.055611135509853,-11.332795055137957,0.9410624869107347,-12.055611135509853,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,84,-11.108541866767778,-14.6805747958077,-13.853641163692517,0.9410624869107347,-14.6805747958077,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,85,-12.658291579254815,-13.871661509186538,-13.565315635787925,0.9410624869107347,-14.6805747958077,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,86,-13.487227471980459,-14.96689806310183,-14.384240225461353,0.9410624869107347,-14.96689806310183,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,87,-13.811593690873092,-14.696592880691304,-14.093912436946344,0.9410624869107347,-14.96689806310183,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,88,-13.633392496543172,-14.494364559036024,-14.099919218777684,0.9410624869107347,-14.96689806310183,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,89,-14.1019214793881,-16.00807358053502,-15.305280106267604,0.9410624869107347,-16.00807358053502,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,90,-14.730631311068928,-16.92110441889947,-15.83587916803644,0.9410624869107347,-16.92110441889947,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,91,-15.361343403360172,-17.667947626596728,-17.31354749854735,0.9410624869107347,-17.667947626596728,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,92,-17.247472898402563,-20.214823123087108,-18.160503736767016,0.9410624869107347,-20.214823123087108,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,93,-17.215436728635403,-19.03348936292255,-17.842144299705723,0.9410624869107347,-20.214823123087108,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,94,-16.040109750302182,-17.78808326322362,-17.013208406980077,0.9410624869107347,-20.214823123087108,0
EUR_USD_2010-04-15 08:00:00,EUR_USD,95,-15.303277845657144,-18.052381663802805,-15.990053235040953,0.9410624869107347,-20.214823123087108,0
